year,state_zone,count,days,name,state,pop_share
2021,MN063,3,3.7199999999999998,Washington,MN,267534.0
2021,MN064,2,2.26,Yellow Medicine,MN,10324.0
2021,MN065,2,2.26,Renville,MN,15253.0
2021,MN066,2,2.75,McLeod,MN,37952.0
2021,MN067,2,2.75,Sibley,MN,16230.0
2021,MN068,3,3.7199999999999998,Carver,MN,109205.0
2021,MN069,3,3.7199999999999998,Scott,MN,150746.0
2021,MN070,3,3.7199999999999998,Dakota,MN,436938.0
2021,MN071,1,1.47,Lincoln,MN,5936.0
2021,MN072,1,1.47,Lyon,MN,25821.0
2021,MN073,2,2.26,Redwood,MN,15999.0
2021,MN074,2,2.26,Brown,MN,26048.0
2021,MN075,2,2.75,Nicollet,MN,35073.0
2021,MN076,2,2.75,Le Sueur,MN,29678.0
2021,MN077,2,2.26,Rice,MN,67764.0
2021,MN080,1,1.47,Murray,MN,8514.0
2021,MN081,1,1.47,Cottonwood,MN,11563.0
2021,MN082,2,2.26,Watonwan,MN,11184.0
2021,MN083,2,2.75,Blue Earth,MN,71654.0
2021,MN084,2,2.26,Waseca,MN,19101.0
2021,MN085,1,1.52,Steele,MN,37743.0
2021,MN089,1,1.47,Nobles,MN,21908.0
2021,MN090,1,1.47,Jackson,MN,10111.0
2021,MN091,2,2.26,Martin,MN,20465.0
2021,MN092,2,2.26,Faribault,MN,14210.0
2021,MN093,1,1.52,Freeborn,MN,31293.0
2021,MN097,1,1.47,Pipestone,MN,9445.0
2021,MN098,1,1.47,Rock,MN,10131.0
2021,MO020,1,1.2,Buchanan,MO,88066.0
2021,MO028,4,8.940000000000001,Platte,MO,107033.0
2021,MO029,4,8.94,Clay,MO,252180.0
2021,MO037,4,8.94,Jackson,MO,713953.0
2021,MO043,1,1.2,Cass,MO,110212.0
2021,MO044,1,1.2,Johnson,MO,54268.0
2021,MO045,1,1.2,Pettis,MO,43399.0
2021,MO053,2,2.23,Bates,MO,16876.0
2021,MO054,1,1.2,Henry,MO,22473.0
2021,MO055,1,1.25,Benton,MO,20038.0
2021,MO061,1,2.69,St. Charles,MO,414236.0
2021,MO063,1,2.69,St. Louis,MO,1002737.0
2021,MO064,1,2.69,St. Louis City,MO,313180.0
2021,MO066,2,4.16,Vernon,MO,21213.0
2021,MO067,1,2.41,St. Clair,MO,9895.0
2021,MO068,1,2.41,Hickory,MO,9734.0
2021,MO077,2,4.16,Barton,MO,12336.0
2021,MO078,2,4.16,Cedar,MO,14519.0
2021,MO079,2,4.16,Polk,MO,33060.0
2021,MO088,2,4.16,Jasper,MO,124401.0
2021,MO089,2,4.16,Dade,MO,7958.0
2021,MO093,2,4.16,Newton,MO,59703.0
2021,MO094,2,4.16,Lawrence,MO,39865.0
2021,MO101,2,4.16,McDonald,MO,25867.0
2021,MS001,1,0.42,DeSoto,MS,189565.0
2021,MS002,1,0.42,Marshall,MS,36770.0
2021,MS003,1,0.42,Benton,MS,8973.0
2021,MS004,1,0.42,Tippah,MS,22360.0
2021,MS005,1,0.42,Alcorn,MS,37170.0
2021,MS006,1,0.42,Tishomingo,MS,19842.0
2021,MS007,3,2.03,Tunica,MS,11285.0
2021,MS008,1,0.42,Tate,MS,30390.0
2021,MS009,1,0.42,Prentiss,MS,25353.0
2021,MS010,5,4.93,Coahoma,MS,25800.0
2021,MS011,5,4.93,Quitman,MS,7944.0
2021,MS012,3,2.03,Panola,MS,35015.0
2021,MS013,2,1.63,Lafayette,MS,57341.0
2021,MS014,1,0.42,Union,MS,28333.0
2021,MS015,2,1.63,Pontotoc,MS,32620.0
2021,MS016,2,1.63,Lee,MS,86402.0
2021,MS017,2,1.63,Itawamba,MS,23909.0
2021,MS018,2,6.359999999999999,Bolivar,MS,32549.0
2021,MS019,2,6.359999999999999,Sunflower,MS,27262.0
2021,MS020,5,4.93,Tallahatchie,MS,14245.0
2021,MS021,3,2.03,Yalobusha,MS,12807.0
2021,MS022,3,2.03,Calhoun,MS,14880.0
2021,MS023,3,2.03,Chickasaw,MS,17491.0
2021,MS024,3,2.03,Monroe,MS,36393.0
2021,MS025,2,6.359999999999999,Leflore,MS,29014.0
2021,MS026,1,2.4,Grenada,MS,20765.0
2021,MS027,1,4.17,Carroll,MS,10944.0
2021,MS028,1,2.4,Montgomery,MS,10558.0
2021,MS029,1,2.4,Webster,MS,10102.0
2021,MS030,1,2.4,Clay,MS,19751.0
2021,MS031,1,2.4,Lowndes,MS,60307.0
2021,MS032,1,2.4,Choctaw,MS,8308.0
2021,MS033,1,2.4,Oktibbeha,MS,50972.0
2021,MS034,2,6.359999999999999,Washington,MS,47608.0
2021,MS035,2,6.359999999999999,Humphreys,MS,8852.0
2021,MS036,1,4.17,Holmes,MS,19091.0
2021,MS037,1,2.4,Attala,MS,19654.0
2021,MS038,1,2.4,Winston,MS,18721.0
2021,MS039,1,2.4,Noxubee,MS,11458.0
2021,MS040,2,6.359999999999999,Issaquena,MS,1388.0
2021,MS041,2,6.359999999999999,Sharkey,MS,4806.0
2021,MS042,2,6.359999999999999,Yazoo,MS,28008.0
2021,MS043,1,4.17,Madison,MS,109661.0
2021,MS047,2,6.359999999999999,Warren,MS,46880.0
2021,MS048,2,6.359999999999999,Hinds,MS,236985.0
2021,MS049,1,4.17,Rankin,MS,155539.0
2021,MS053,2,6.359999999999999,Claiborne,MS,9477.0
2021,MS054,2,6.359999999999999,Copiah,MS,29053.0
2021,MS055,1,4.17,Simpson,MS,26617.0
2021,MS056,1,1.65,Smith,MS,16789.0
2021,MS059,2,3.84,Jefferson,MS,7214.0
2021,MS060,2,2.8,Adams,MS,29761.0
2021,MS061,2,3.84,Franklin,MS,8215.0
2021,MS062,2,6.359999999999999,Lincoln,MS,34891.0
2021,MS063,2,6.359999999999999,Lawrence,MS,12967.0
2021,MS064,1,4.17,Jefferson Davis,MS,12696.0
2021,MS065,1,2.66,Covington,MS,19619.0
2021,MS066,1,1.65,Jones,MS,68316.0
2021,MS067,2,2.2,Wayne,MS,20573.0
2021,MS068,3,1.72,Wilkinson,MS,9606.0
2021,MS069,3,1.72,Amite,MS,12762.0
2021,MS070,4,3.4,Pike,MS,40859.0
2021,MS071,4,3.4,Walthall,MS,15173.0
2021,MS072,1,2.66,Marion,MS,25814.0
2021,MS073,1,2.66,Lamar,MS,61226.0
2021,MS074,1,2.2,Forrest,MS,75046.0
2021,MS075,3,3.4000000000000004,Perry,MS,11920.0
2021,MS076,4,3.87,Greene,MS,13480.0
2021,MS077,4,3.4,Pearl River,MS,57700.0
2021,MS078,3,3.4000000000000004,Stone,MS,19344.0
2021,MS079,4,3.87,George,MS,24592.0
2021,MS080,7,6.44,Hancock,MS,50233.0
2021,MS081,7,6.44,Harrison,MS,204397.0
2021,MS082,7,6.44,Jackson,MS,143937.0
2021,MT001,2,8.25,Kootenai/Cabinet Region,MT,49858.0
2021,MT004,2,8.25,Lower Clark Fork Region,MT,38335.0
2021,MT016,9,21.59,Central and Southeast Phillips,MT,2310.0
2021,MT017,9,21.59,Central and Southern Valley,MT,5126.0
2021,MT018,6,13.73,Daniels,MT,1763.0
2021,MT019,6,13.73,Sheridan,MT,3402.0
2021,MT020,8,19.86,Western Roosevelt,MT,5891.0
2021,MT021,9,21.59,Petroleum,MT,499.0
2021,MT022,9,21.59,Garfield,MT,1200.0
2021,MT023,8,19.86,McCone,MT,1653.0
2021,MT024,7,18.15,Richland,MT,11206.0
2021,MT025,8,18.73,Dawson,MT,8988.0
2021,MT026,8,19.86,Prairie,MT,1203.0
2021,MT027,8,18.73,Wibaux,MT,1038.0
2021,MT029,6,15.52,Musselshell,MT,4706.0
2021,MT030,7,19.83,Treasure,MT,728.0
2021,MT031,7,19.83,Northern Rosebud,MT,7592.0
2021,MT032,7,19.83,Custer,MT,11803.0
2021,MT033,4,11.32,Fallon,MT,3025.0
2021,MT034,6,15.52,Northern Stillwater,MT,6283.0
2021,MT036,5,13.59,Powder River,MT,1721.0
2021,MT037,4,7.69,Carter,MT,1220.0
2021,MT042,6,15.52,Golden Valley,MT,719.0
2021,MT056,2,3.49,Red Lodge Foothills,MT,2166.0
2021,MT057,6,15.52,Northern Big Horn,MT,4600.0
2021,MT058,6,15.52,Southern Rosebud,MT,1496.0
2021,MT059,8,16.08,Northern Phillips,MT,1160.0
2021,MT060,9,21.59,Southwest Phillips,MT,664.0
2021,MT061,8,16.08,Northern Valley,MT,2238.0
2021,MT062,7,18.15,Eastern Roosevelt,MT,4732.0
2021,MT063,2,3.49,Judith Gap,MT,920.0
2021,MT065,2,3.49,Livingston Area,MT,2013.0
2021,MT066,2,3.49,Beartooth Foothills,MT,2241.0
2021,MT138,6,15.52,Southern Big Horn,MT,6749.0
2021,MT139,4,12.09,Southeastern Carbon,MT,2862.0
2021,MT141,2,3.49,Northern Sweet Grass,MT,1572.0
2021,MT169,5,14.02,Bighorn Canyon,MT,865.0
2021,MT170,6,15.52,Northern Carbon,MT,2266.0
2021,MT172,2,3.49,Melville Foothills,MT,767.0
2021,MT173,6,15.52,Northeastern Yellowstone,MT,63820.0
2021,MT228,2,3.49,Southern Wheatland,MT,1237.0
2021,MT235,6,15.52,Southwestern Yellowstone,MT,103667.0
2021,NE013,1,1.47,Dixon,NE,5932.0
2021,NE014,1,1.47,Dakota,NE,20725.0
2021,NJ002,3,4.66,Western Passaic,NJ,333560.0
2021,NJ004,4,6.32,Eastern Passaic,NJ,172242.0
2021,NJ006,4,6.32,Hudson,NJ,697031.0
2021,NJ007,2,3.1900000000000004,Warren,NJ,108775.0
2021,NJ008,4,6.89,Morris,NJ,508071.0
2021,NJ009,4,6.89,Hunterdon,NJ,129667.0
2021,NJ010,3,6.38,Somerset,NJ,339901.0
2021,NJ012,3,6.38,Middlesex,NJ,844262.0
2021,NJ013,3,6.38,Western Monmouth,NJ,538394.0
2021,NJ015,3,6.38,Mercer,NJ,377098.0
2021,NJ017,3,6.38,Gloucester,NJ,299345.0
2021,NJ018,3,6.38,Camden,NJ,517873.0
2021,NJ019,3,6.38,Northwestern Burlington,NJ,249505.0
2021,NJ020,2,4.18,Ocean,NJ,574134.0
2021,NJ027,2,4.18,Southeastern Burlington,NJ,206815.0
2021,NJ103,3,5.66,Western Bergen,NJ,401394.0
2021,NJ104,4,6.32,Eastern Bergen,NJ,546205.0
2021,NJ105,4,6.32,Western Essex,NJ,590760.0
2021,NJ106,4,6.32,Eastern Essex,NJ,221460.0
2021,NJ107,4,6.32,Western Union,NJ,345434.0
2021,NJ108,4,6.32,Eastern Union,NJ,216246.0
2021,NM027,2,1.71,Guadalupe Mountains of Eddy County,NM,3993.0
2021,NM201,1,0.75,Northwest Plateau,NM,109023.0
2021,NV001,4,13.07,Mineral and Southern Lyon Counties,NV,39458.0
2021,NV003,4,13.07,Greater Reno-Carson City-Minden Area,NV,189767.0
2021,NV004,4,14.829999999999998,Western Nevada Basin and Range including Pyramid Lake,NV,112434.0
2021,NV005,4,13.07,Northern Washoe County,NV,322035.0
2021,NV014,4,12.03,Esmeralda and Central Nye County,NV,16120.0
2021,NV015,3,16.59,Lincoln County,NV,5495.0
2021,NV016,10,38.82,Northeast Clark County,NV,492385.0
2021,NV017,15,48.26,Western Clark and Southern Nye County,NV,367454.0
2021,NV019,1,3.79,Spring Mountains-Red Rock Canyon,NV,197040.0
2021,NV020,11,39.79,Las Vegas Valley,NV,418546.0
2021,NV021,12,41.309999999999995,Lake Mead National Recreation Area,NV,410423.0
2021,NV022,7,25.91,Southern Clark County,NV,275409.0
2021,NV030,5,10.97,Humboldt County,NV,18933.0
2021,NV033,2,6.2700000000000005,Southeastern Elko County,NV,4562.0
2021,NV036,2,4.28,Northern Lander County and Northern Eureka County,NV,2935.0
2021,NV040,2,3.8,Northwestern Nye County,NV,12798.0
2021,NV041,2,3.8,Northeastern Nye County,NV,15425.0
2021,NY041,2,2.15,Northern Saratoga,NY,166158.0
2021,NY049,2,2.67,Eastern Schenectady,NY,84806.0
2021,NY050,2,2.67,Southern Saratoga,NY,73793.0
2021,NY052,2,2.67,Eastern Albany,NY,192828.0
2021,NY053,2,2.67,Western Rensselaer,NY,81300.0
2021,NY059,3,4.67,Eastern Greene,NY,17502.0
2021,NY060,3,4.67,Western Columbia,NY,31570.0
2021,NY061,1,1.52,Eastern Columbia,NY,33373.0
2021,NY064,3,4.67,Eastern Ulster,NY,70655.0
2021,NY065,3,4.67,Western Dutchess,NY,164774.0
2021,NY066,2,2.67,Eastern Dutchess,NY,137308.0
2021,NY067,3,3.13,Orange,NY,394250.0
2021,NY068,3,3.13,Putnam,NY,99573.0
2021,NY069,2,3.12,Rockland,NY,323060.0
2021,NY070,2,3.12,Northern Westchester,NY,710690.0
2021,NY071,2,4.12,Southern Westchester,NY,244346.0
2021,NY072,3,5.0600000000000005,New York (Manhattan),NY,1644284.0
2021,NY073,3,5.0600000000000005,Bronx,NY,1425100.0
2021,NY074,3,5.0600000000000005,Richmond (Staten Is.),NY,481646.0
2021,NY075,3,5.0600000000000005,Kings (Brooklyn),NY,2575709.0
2021,NY078,2,2.08,Northwest Suffolk,NY,439994.0
2021,NY083,1,1.0,Southeast Warren,NY,9879.0
2021,NY176,3,5.0600000000000005,Northern Queens,NY,1175398.0
2021,NY177,2,2.08,Northern Nassau,NY,481797.0
2021,NY178,3,5.0600000000000005,Southern Queens,NY,1113805.0
2021,NY179,2,2.08,Southern Nassau,NY,865641.0
2021,OK054,2,1.06,Osage,OK,48661.0
2021,OK055,5,3.72,Washington,OK,51476.0
2021,OK056,5,3.72,Nowata,OK,10480.0
2021,OK057,5,3.7199999999999998,Craig,OK,14855.0
2021,OK058,3,2.3,Ottawa,OK,31395.0
2021,OK059,2,1.06,Pawnee,OK,17291.0
2021,OK060,6,4.45,Tulsa,OK,648397.0
2021,OK061,6,4.45,Rogers,OK,96368.0
2021,OK062,5,3.72,Mayes,OK,43367.0
2021,OK064,1,0.4,Creek,OK,74864.0
2021,OK065,1,0.4,Okfuskee,OK,12503.0
2021,OK066,3,2.32,Okmulgee,OK,38890.0
2021,OK067,6,4.45,Wagoner,OK,84669.0
2021,OK068,1,0.4,Cherokee,OK,49433.0
2021,OK070,3,2.32,Muskogee,OK,70493.0
2021,OK071,3,2.32,McIntosh,OK,20252.0
2021,OK072,3,2.32,Sequoyah,OK,43817.0
2021,OK074,1,0.69,Haskell,OK,12988.0
2021,OK076,1,0.69,Le Flore,OK,52446.0
2021,OR001,1,2.7,North Oregon Coast,OR,18323.0
2021,OR003,4,12.11,Coast Range of Northwest Oregon,OR,334931.0
2021,OR004,4,11.709999999999999,Central Coast Range of Western Oregon,OR,191857.0
2021,OR005,5,12.969999999999999,Lower Columbia,OR,12741.0
2021,OR006,5,12.97,Greater Portland Metro Area,OR,946762.0
2021,OR007,5,12.97,Central Willamette Valley,OR,375249.0
2021,OR008,5,12.97,South  Willamette Valley,OR,133974.0
2021,OR010,5,12.969999999999999,Northern Oregon Cascade Foothills,OR,282757.0
2021,OR011,4,12.11,Northern Oregon Cascades,OR,512947.0
2021,OR012,5,12.969999999999999,Cascade Foothills in Lane County,OR,106742.0
2021,OR013,4,12.11,Cascades in Lane County,OR,150288.0
2021,OR014,5,13.85,Upper Hood River Valley,OR,4609.0
2021,OR015,5,12.97,Western Columbia River Gorge,OR,114637.0
2021,OR016,5,13.850000000000001,Central Columbia River Gorge,OR,2629.0
2021,OR023,6,16.64,Central Douglas County,OR,91429.0
2021,OR024,9,22.5,Eastern Curry County and Josephine County,OR,96979.0
2021,OR025,4,14.41,Eastern Douglas County Foothills,OR,24297.0
2021,OR026,10,23.45,Jackson County,OR,135091.0
2021,OR027,4,14.41,South Central Oregon Cascades,OR,34899.0
2021,OR028,4,14.41,Siskiyou Mountains and Southern Oregon Cascades,OR,90242.0
2021,OR029,2,7.94,Klamath Basin,OR,19991.0
2021,OR030,2,7.94,Northern and Eastern Klamath County and Western Lake County,OR,36189.0
2021,OR031,2,7.94,Central and Eastern Lake County,OR,6807.0
2021,OR041,6,18.689999999999998,Eastern Columbia River Gorge of Oregon,OR,1720.0
2021,OR044,6,18.689999999999998,Lower Columbia Basin of Oregon,OR,17040.0
2021,OR049,3,11.919999999999998,Grande Ronde Valley,OR,3017.0
2021,OR050,2,9.53,Wallowa County,OR,13520.0
2021,OR061,8,20.21,Harney County,OR,7668.0
2021,OR062,8,24.959999999999997,Baker County,OR,16925.0
2021,OR063,8,21.1,Malheur County,OR,29442.0
2021,OR064,10,30.86,Oregon Lower Treasure Valley,OR,2533.0
2021,OR502,2,9.53,Northern Blue Mountains of Oregon,OR,23976.0
2021,OR503,2,9.53,Southern Blue Mountains of Oregon,OR,39986.0
2021,OR505,3,11.919999999999998,John Day Basin,OR,4246.0
2021,OR506,2,9.53,Ochoco-John Day Highlands,OR,90360.0
2021,OR507,6,18.689999999999998,Foothills of the Northern Blue Mountains of Oregon,OR,29716.0
2021,OR508,5,17.65,Foothills of the Southern Blue Mountains of Oregon,OR,5045.0
2021,OR509,2,9.53,East Slopes of the Oregon Cascades,OR,119127.0
2021,OR510,5,18.22,North Central Oregon,OR,21575.0
2021,OR511,4,12.959999999999999,Central Oregon,OR,42469.0
2021,PA028,1,1.64,Juniata,PA,25777.0
2021,PA036,1,1.64,Franklin,PA,157326.0
2021,PA046,1,1.64,Southern Lycoming,PA,47969.0
2021,PA049,1,1.64,Union,PA,44261.0
2021,PA050,1,1.64,Snyder,PA,41488.0
2021,PA051,1,1.64,Montour,PA,18430.0
2021,PA052,1,1.64,Northumberland,PA,91274.0
2021,PA053,1,1.64,Columbia,PA,66250.0
2021,PA056,1,1.64,Perry,PA,47831.0
2021,PA057,2,3.28,Dauphin,PA,279765.0
2021,PA058,1,1.64,Schuylkill,PA,143572.0
2021,PA059,2,3.28,Lebanon,PA,145298.0
2021,PA060,2,3.1900000000000004,Berks,PA,426682.0
2021,PA061,2,3.1900000000000004,Lehigh,PA,371898.0
2021,PA062,2,3.1900000000000004,Northampton,PA,311995.0
2021,PA063,1,1.64,Cumberland,PA,255760.0
2021,PA064,2,3.28,Adams,PA,106142.0
2021,PA065,2,3.28,York,PA,455691.0
2021,PA066,2,3.28,Lancaster,PA,552619.0
2021,PA070,3,6.38,Delaware,PA,569265.0
2021,PA071,3,6.38,Philadelphia,PA,1590893.0
2021,PA101,3,4.69,Western Chester,PA,306034.0
2021,PA102,3,6.38,Eastern Chester,PA,227446.0
2021,PA103,3,4.69,Western Montgomery,PA,450980.0
2021,PA104,3,6.38,Eastern Montgomery,PA,394486.0
2021,PA105,3,4.69,Upper Bucks,PA,320413.0
2021,PA106,3,6.38,Lower Bucks,PA,319484.0
2021,RI001,2,3.67,Northwest Providence,RI,489513.0
2021,RI002,2,3.67,Southeast Providence,RI,148837.0
2021,RI003,2,3.67,Western Kent,RI,108989.0
2021,RI004,2,3.67,Eastern Kent,RI,57634.0
2021,RI005,2,3.67,Bristol,RI,49276.0
2021,SC044,2,1.1800000000000002,Dorchester,SC,164857.0
2021,SC045,2,1.1800000000000002,Inland Berkeley,SC,214050.0
2021,SC048,2,1.1800000000000002,Beaufort,SC,192656.0
2021,SC049,3,1.67,Coastal Colleton,SC,6576.0
2021,SC050,3,1.67,Charleston,SC,417088.0
2021,SC051,2,1.1800000000000002,Coastal Jasper,SC,5981.0
2021,SC052,3,1.67,Tidal Berkeley,SC,20801.0
2021,SD038,1,1.47,Beadle,SD,18381.0
2021,SD039,1,1.47,Kingsbury,SD,5192.0
2021,SD040,1,1.47,Brookings,SD,36345.0
2021,SD050,1,1.47,Gregory,SD,4263.0
2021,SD052,1,1.47,Jerauld,SD,2043.0
2021,SD053,1,1.47,Sanborn,SD,2444.0
2021,SD054,1,1.47,Miner,SD,2354.0
2021,SD055,1,1.47,Lake,SD,12490.0
2021,SD056,1,1.47,Moody,SD,6883.0
2021,SD057,1,1.47,Brule,SD,5632.0
2021,SD058,1,1.47,Aurora,SD,2828.0
2021,SD059,1,1.47,Davison,SD,20663.0
2021,SD060,1,1.47,Hanson,SD,3333.0
2021,SD061,1,1.47,McCook,SD,5880.0
2021,SD062,1,1.47,Minnehaha,SD,199894.0
2021,SD063,1,1.47,Charles Mix,SD,9171.0
2021,SD064,1,1.47,Douglas,SD,3024.0
2021,SD065,1,1.47,Hutchinson,SD,7490.0
2021,SD066,1,1.47,Turner,SD,8809.0
2021,SD067,1,1.47,Lincoln,SD,63243.0
2021,SD068,1,1.47,Bon Homme,SD,7214.0
2021,SD069,1,1.47,Yankton,SD,23315.0
2021,SD070,1,1.47,Clay,SD,14687.0
2021,SD071,1,1.47,Union,SD,16644.0
2021,TN088,1,0.42,Shelby,TN,941334.0
2021,TX229,2,2.01,La Salle,TX,7580.0
2021,TX230,2,2.01,McMullen,TX,744.0
2021,TX231,2,2.01,Live Oak,TX,12219.0
2021,TX239,2,2.2,Webb,TX,286215.0
2021,TX240,1,1.19,Duval,TX,11539.0
2021,TX241,1,1.19,Jim Wells,TX,41686.0
2021,TX242,1,1.19,Inland Kleberg,TX,23018.0
2021,TX243,1,0.66,Inland Nueces,TX,266510.0
2021,TX248,2,2.23,Zapata,TX,15032.0
2021,TX252,2,2.23,Starr,TX,69068.0
2021,TX253,2,2.23,Southern Hidalgo,TX,580203.0
2021,TX271,3,2.95,Guadalupe and Delaware Mountains,TX,114.0
2021,TX275,3,2.95,Chinati Mountains,TX,919.0
2021,TX277,3,2.95,Davis Mountains,TX,2500.0
2021,TX278,2,1.71,Davis Mountains Foothills,TX,2289.0
2021,TX282,2,1.44,Lower Brewster County,TX,3262.0
2021,UT024,2,7.08,Eastern Uinta Basin,UT,18122.0
2021,UT027,2,7.08,Arches/Grand Flat,UT,6254.0
2021,UT029,2,7.08,Canyonlands/Natural Bridges,UT,4476.0
2021,UT101,4,12.639999999999999,Great Salt Lake Desert and Mountains,UT,270359.0
2021,UT102,3,10.639999999999999,Tooele and Rush Valleys,UT,9343.0
2021,UT103,2,7.319999999999999,Eastern Box Elder County,UT,10017.0
2021,UT104,4,12.639999999999999,Northern Wasatch Front,UT,440476.0
2021,UT105,4,12.639999999999999,Salt Lake Valley,UT,718091.0
2021,UT106,4,12.639999999999999,Utah Valley,UT,313954.0
2021,UT107,1,5.31,Cache Valley/Utah Portion,UT,41388.0
2021,UT114,3,7.66,Western Uinta Basin,UT,7468.0
2021,UT115,2,7.319999999999999,Western Millard and Juab Counties,UT,20888.0
2021,UT116,2,7.319999999999999,Eastern Juab/Millard Counties,UT,2696.0
2021,UT118,1,5.31,Sanpete Valley,UT,9364.0
2021,UT119,2,7.319999999999999,Sevier Valley,UT,2628.0
2021,UT120,3,12.61,Castle Country,UT,7872.0
2021,UT121,3,12.61,San Rafael Swell,UT,7762.0
2021,UT122,2,7.319999999999999,Southwest Utah,UT,47018.0
2021,UT123,4,23.68,Lower Washington County,UT,55196.0
2021,UT124,4,19.299999999999997,Zion National Park,UT,27784.0
2021,UT128,3,14.619999999999997,South Central Utah,UT,23135.0
2021,UT129,2,7.300000000000001,Capitol Reef National Park and Vicinity,UT,808.0
2021,UT130,3,12.61,Western Canyonlands,UT,2726.0
2021,UT131,4,20.849999999999998,Glen Canyon Recreation Area/Lake Powell,UT,2953.0
2021,VA031,1,1.53,Clarke,VA,15244.0
2021,VA052,1,1.53,Prince William/Manassas/Manassas Park,VA,523937.0
2021,VA053,1,1.53,Fairfax,VA,1167043.0
2021,VA054,1,1.53,Arlington/Falls Church/Alexandria,VA,405208.0
2021,VA055,1,1.53,Stafford,VA,156658.0
2021,VA056,1,1.53,Spotsylvania,VA,167311.0
2021,VA057,1,1.53,King George,VA,26527.0
2021,VA501,1,1.53,Northern Fauquier,VA,40687.0
2021,VA502,1,1.53,Southern Fauquier,VA,32880.0
2021,VA505,1,1.53,Western Loudoun,VA,281755.0
2021,VA506,1,1.53,Eastern Loudoun,VA,141923.0
2021,WA001,1,2.09,San Juan County,WA,16880.0
2021,WA019,4,12.11,South Washington Cascades,WA,40860.0
2021,WA020,2,6.25,Willapa Hills,WA,21928.0
2021,WA021,1,2.7,South Washington Coast,WA,13457.0
2021,WA022,5,12.969999999999999,Lower Columbia and I - 5 Corridor in Cowlitz County,WA,31259.0
2021,WA024,6,18.689999999999998,Eastern Columbia River Gorge of Washington,WA,1789.0
2021,WA026,6,18.689999999999998,Kittitas Valley,WA,16977.0
2021,WA027,6,18.689999999999998,Yakima Valley,WA,106852.0
2021,WA028,6,18.689999999999998,Lower Columbia Basin of Washington,WA,333276.0
2021,WA029,6,18.689999999999998,Foothills of the Blue Mountains of Washington,WA,37415.0
2021,WA030,2,9.53,Northwest Blue Mountains,WA,4282.0
2021,WA031,6,19.45,Northeast Blue Mountains,WA,13631.0
2021,WA032,6,19.45,Lower Garfield and Asotin Counties,WA,11333.0
2021,WA033,6,19.45,Washington Palouse,WA,95869.0
2021,WA034,6,19.45,Moses Lake Area,WA,69985.0
2021,WA035,6,19.45,Upper Columbia Basin,WA,55637.0
2021,WA036,6,19.45,Spokane Area,WA,398542.0
2021,WA037,6,19.45,Northeast Mountains,WA,159007.0
2021,WA038,6,19.45,Okanogan Highlands,WA,16684.0
2021,WA039,5,12.97,Greater Vancouver Area,WA,347089.0
2021,WA040,5,12.969999999999999,South Washington Cascade Foothills,WA,186001.0
2021,WA041,6,19.45,Wenatchee Area,WA,21775.0
2021,WA043,6,19.45,Okanogan Valley,WA,16940.0
2021,WA044,6,19.45,Waterville Plateau,WA,40248.0
2021,WA045,5,12.97,Western Columbia River Gorge,WA,14752.0
2021,WA046,5,13.850000000000001,Central Columbia River Gorge,WA,411.0
2021,WA503,4,12.530000000000001,Western Whatcom County,WA,51636.0
2021,WA504,4,13.19,Southwest Interior,WA,332346.0
2021,WA506,4,12.530000000000001,Western Skagit County,WA,29221.0
2021,WA507,4,12.530000000000001,Everett and Vicinity,WA,130941.0
2021,WA509,4,13.19,Tacoma Area,WA,272867.0
2021,WA510,1,4.1,Admiralty Inlet Area,WA,87081.0
2021,WA511,4,11.440000000000001,Hood Canal Area,WA,124159.0
2021,WA512,4,11.440000000000001,Lower Chehalis Valley Area,WA,45000.0
2021,WA513,3,6.82,Olympics,WA,87104.0
2021,WA514,1,4.1,Eastern Strait of Juan de Fuca,WA,8933.0
2021,WA515,1,4.1,Western Strait of Juan De Fuca,WA,9852.0
2021,WA516,1,4.1,North Coast,WA,28899.0
2021,WA517,1,4.1,Central Coast,WA,32706.0
2021,WA520,3,14.14,East Slopes of the Washington Cascades,WA,147724.0
2021,WA521,6,18.25,Simcoe Highlands,WA,56548.0
2021,WA555,4,13.19,East Puget Sound Lowlands,WA,1011087.0
2021,WA556,4,13.19,Bellevue and Vicinity,WA,183725.0
2021,WA558,4,13.19,Seattle and Vicinity,WA,326641.0
2021,WA559,5,12.02,Bremerton and Vicinity,WA,177510.0
2021,WA567,4,13.19,West Slopes North Cascades and Passes,WA,281770.0
2021,WA568,4,13.19,West Slopes North Central Cascades and Passes,WA,1635013.0
2021,WA569,4,13.19,West Slopes South Central Cascades and Passes,WA,517584.0
2021,WV051,1,1.53,Morgan,WV,18790.0
2021,WV052,1,1.53,Berkeley,WV,124255.0
2021,WV053,1,1.53,Jefferson,WV,58923.0
2021,WY199,4,12.09,Sheridan Foothills,WY,22631.0
2022,AL001,3,3.48,Lauderdale,AL,94535.0
2022,AL002,3,3.48,Colbert,AL,56523.0
2022,AL003,3,1.46,Franklin,AL,31586.0
2022,AL004,2,1.09,Lawrence,AL,34680.0
2022,AL005,1,2.69,Limestone,AL,96933.0
2022,AL006,1,2.69,Madison,AL,380512.0
2022,AL007,1,0.67,Morgan,AL,121507.0
2022,AL011,1,0.62,Marion,AL,30752.0
2022,AL012,1,0.62,Lamar,AL,14710.0
2022,AL013,1,0.62,Fayette,AL,16747.0
2022,AL014,1,0.62,Winston,AL,24356.0
