year,geo_level,state,state_fips,county,county_fips,data_item,value
2017,County,Missouri,29,Lincoln,113,Lettuce - Acres Harvested,1
2017,County,Missouri,29,St Charles,183,Lettuce - Acres Harvested,4
2017,County,Missouri,29,St Francois,187,Lettuce - Acres Harvested,1
2017,County,Missouri,29,St Louis,189,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Ste Genevieve,186,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Warren,219,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Adair,001,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Grundy,079,Lettuce - Acres Harvested,5
2017,County,Missouri,29,Linn,115,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Mercer,129,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Sullivan,211,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Audrain,007,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Clark,045,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Knox,103,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Lewis,111,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Monroe,137,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Pike,163,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Scotland,199,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Andrew,003,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Buchanan,021,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Clay,047,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Clinton,049,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Daviess,061,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Holt,087,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Platte,165,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Ray,177,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Bollinger,017,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Dent,065,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Howell,091,Lettuce - Acres Harvested,2
2017,County,Missouri,29,Iron,093,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Madison,123,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Oregon,149,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Ozark,153,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Ripley,181,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Shannon,203,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Taney,213,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Texas,215,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Webster,225,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Wright,229,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Butler,023,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Barry,009,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Christian,043,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Greene,077,Lettuce - Acres Harvested,3
2017,County,Missouri,29,Jasper,097,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Lawrence,109,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Newton,145,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Bates,013,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Cass,037,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Henry,083,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Jackson,095,Lettuce - Acres Harvested,2
2017,County,Missouri,29,Johnson,101,Lettuce - Acres Harvested,1
2017,County,Missouri,29,Lafayette,107,Lettuce - Acres Harvested,1
2017,County,Missouri,29,St Clair,185,Lettuce - Acres Harvested,0
2017,County,Missouri,29,Vernon,217,Lettuce - Acres Harvested,0
2017,County,Montana,30,Cascade,013,Lettuce - Acres Harvested,0
2017,County,Montana,30,Lewis And Clark,049,Lettuce - Acres Harvested,0
2017,County,Montana,30,Chouteau,015,Lettuce - Acres Harvested,0
2017,County,Montana,30,Glacier,035,Lettuce - Acres Harvested,0
2017,County,Montana,30,Liberty,051,Lettuce - Acres Harvested,0
2017,County,Montana,30,Pondera,073,Lettuce - Acres Harvested,0
2017,County,Montana,30,Teton,099,Lettuce - Acres Harvested,1
2017,County,Montana,30,Flathead,029,Lettuce - Acres Harvested,4
2017,County,Montana,30,Lake,047,Lettuce - Acres Harvested,1
2017,County,Montana,30,Lincoln,053,Lettuce - Acres Harvested,1
2017,County,Montana,30,Missoula,063,Lettuce - Acres Harvested,2
2017,County,Montana,30,Ravalli,081,Lettuce - Acres Harvested,7
2017,County,Montana,30,Sanders,089,Lettuce - Acres Harvested,0
2017,County,Montana,30,Park,067,Lettuce - Acres Harvested,1
2017,County,Montana,30,Beaverhead,001,Lettuce - Acres Harvested,0
2017,County,Montana,30,Gallatin,031,Lettuce - Acres Harvested,3
2017,County,Nebraska,31,Custer,041,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Hall,079,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Butler,023,Lettuce - Acres Harvested,1
2017,County,Nebraska,31,Cass,025,Lettuce - Acres Harvested,1
2017,County,Nebraska,31,Dodge,053,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Douglas,055,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Lancaster,109,Lettuce - Acres Harvested,5
2017,County,Nebraska,31,Sarpy,153,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Saunders,155,Lettuce - Acres Harvested,1
2017,County,Nebraska,31,Seward,159,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Boone,011,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Madison,119,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Banner,007,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Nemaha,127,Lettuce - Acres Harvested,0
2017,County,Nebraska,31,Otoe,131,Lettuce - Acres Harvested,1
2017,County,Nevada,32,Elko,007,Lettuce - Acres Harvested,0
2017,County,Nevada,32,Lyon,019,Lettuce - Acres Harvested,1
2017,County,Nevada,32,Washoe,031,Lettuce - Acres Harvested,1
2017,County,Nevada,32,Clark,003,Lettuce - Acres Harvested,0
2017,County,Nevada,32,Lincoln,017,Lettuce - Acres Harvested,2
2017,County,Nevada,32,Nye,023,Lettuce - Acres Harvested,1
2017,County,New Hampshire,33,Belknap,001,Lettuce - Acres Harvested,11
2017,County,New Hampshire,33,Carroll,003,Lettuce - Acres Harvested,6
2017,County,New Hampshire,33,Cheshire,005,Lettuce - Acres Harvested,3
2017,County,New Hampshire,33,Coos,007,Lettuce - Acres Harvested,0
2017,County,New Hampshire,33,Grafton,009,Lettuce - Acres Harvested,18
2017,County,New Hampshire,33,Hillsborough,011,Lettuce - Acres Harvested,13
2017,County,New Hampshire,33,Merrimack,013,Lettuce - Acres Harvested,10
2017,County,New Hampshire,33,Rockingham,015,Lettuce - Acres Harvested,7
2017,County,New Hampshire,33,Strafford,017,Lettuce - Acres Harvested,2
2017,County,New Hampshire,33,Sullivan,019,Lettuce - Acres Harvested,0
2017,County,New Jersey,34,Burlington,005,Lettuce - Acres Harvested,26
2017,County,New Jersey,34,Mercer,021,Lettuce - Acres Harvested,15
2017,County,New Jersey,34,Middlesex,023,Lettuce - Acres Harvested,9
2017,County,New Jersey,34,Monmouth,025,Lettuce - Acres Harvested,5
2017,County,New Jersey,34,Ocean,029,Lettuce - Acres Harvested,4
2017,County,New Jersey,34,Bergen,003,Lettuce - Acres Harvested,1
2017,County,New Jersey,34,Essex,013,Lettuce - Acres Harvested,0
2017,County,New Jersey,34,Hunterdon,019,Lettuce - Acres Harvested,20
2017,County,New Jersey,34,Morris,027,Lettuce - Acres Harvested,14
2017,County,New Jersey,34,Passaic,031,Lettuce - Acres Harvested,0
2017,County,New Jersey,34,Somerset,035,Lettuce - Acres Harvested,10
2017,County,New Jersey,34,Sussex,037,Lettuce - Acres Harvested,8
2017,County,New Jersey,34,Union,039,Lettuce - Acres Harvested,0
2017,County,New Jersey,34,Warren,041,Lettuce - Acres Harvested,7
2017,County,New Jersey,34,Atlantic,001,Lettuce - Acres Harvested,403
2017,County,New Jersey,34,Camden,007,Lettuce - Acres Harvested,4
2017,County,New Jersey,34,Cape May,009,Lettuce - Acres Harvested,3
2017,County,New Jersey,34,Cumberland,011,Lettuce - Acres Harvested,644
2017,County,New Jersey,34,Gloucester,015,Lettuce - Acres Harvested,0
2017,County,New Jersey,34,Salem,033,Lettuce - Acres Harvested,101
2017,County,New Mexico,35,Curry,009,Lettuce - Acres Harvested,0
2017,County,New Mexico,35,Mora,033,Lettuce - Acres Harvested,2
2017,County,New Mexico,35,San Miguel,047,Lettuce - Acres Harvested,4
2017,County,New Mexico,35,Torrance,057,Lettuce - Acres Harvested,0
2017,County,New Mexico,35,Bernalillo,001,Lettuce - Acres Harvested,8
2017,County,New Mexico,35,Mckinley,031,Lettuce - Acres Harvested,0
2017,County,New Mexico,35,Rio Arriba,039,Lettuce - Acres Harvested,5
2017,County,New Mexico,35,San Juan,045,Lettuce - Acres Harvested,0
2017,County,New Mexico,35,Sandoval,043,Lettuce - Acres Harvested,4
2017,County,New Mexico,35,Santa Fe,049,Lettuce - Acres Harvested,8
2017,County,New Mexico,35,Taos,055,Lettuce - Acres Harvested,5
2017,County,New Mexico,35,Valencia,061,Lettuce - Acres Harvested,67
2017,County,New Mexico,35,Dona Ana,013,Lettuce - Acres Harvested,721
2017,County,New Mexico,35,Lincoln,027,Lettuce - Acres Harvested,0
2017,County,New Mexico,35,Otero,035,Lettuce - Acres Harvested,1
2017,County,New Mexico,35,Catron,003,Lettuce - Acres Harvested,1
2017,County,New Mexico,35,Grant,017,Lettuce - Acres Harvested,1
2017,County,New Mexico,35,Sierra,051,Lettuce - Acres Harvested,0
2017,County,New York,36,Cayuga,011,Lettuce - Acres Harvested,3
2017,County,New York,36,Chenango,017,Lettuce - Acres Harvested,5
2017,County,New York,36,Cortland,023,Lettuce - Acres Harvested,0
2017,County,New York,36,Herkimer,043,Lettuce - Acres Harvested,4
2017,County,New York,36,Madison,053,Lettuce - Acres Harvested,9
2017,County,New York,36,Oneida,065,Lettuce - Acres Harvested,3
2017,County,New York,36,Onondaga,067,Lettuce - Acres Harvested,2
2017,County,New York,36,Oswego,075,Lettuce - Acres Harvested,0
2017,County,New York,36,Otsego,077,Lettuce - Acres Harvested,13
2017,County,New York,36,Albany,001,Lettuce - Acres Harvested,9
2017,County,New York,36,Fulton,035,Lettuce - Acres Harvested,1
2017,County,New York,36,Montgomery,057,Lettuce - Acres Harvested,0
2017,County,New York,36,Rensselaer,083,Lettuce - Acres Harvested,4
2017,County,New York,36,Saratoga,091,Lettuce - Acres Harvested,3
2017,County,New York,36,Schenectady,093,Lettuce - Acres Harvested,0
2017,County,New York,36,Schoharie,095,Lettuce - Acres Harvested,7
2017,County,New York,36,Washington,115,Lettuce - Acres Harvested,6
2017,County,New York,36,Kings,047,Lettuce - Acres Harvested,4
2017,County,New York,36,Nassau,059,Lettuce - Acres Harvested,0
2017,County,New York,36,New York,061,Lettuce - Acres Harvested,1
2017,County,New York,36,Queens,081,Lettuce - Acres Harvested,1
2017,County,New York,36,Suffolk,103,Lettuce - Acres Harvested,111
2017,County,New York,36,Clinton,019,Lettuce - Acres Harvested,1
2017,County,New York,36,Essex,031,Lettuce - Acres Harvested,9
2017,County,New York,36,Franklin,033,Lettuce - Acres Harvested,0
2017,County,New York,36,Warren,113,Lettuce - Acres Harvested,1
2017,County,New York,36,Jefferson,045,Lettuce - Acres Harvested,3
2017,County,New York,36,Lewis,049,Lettuce - Acres Harvested,1
2017,County,New York,36,St Lawrence,089,Lettuce - Acres Harvested,14
2017,County,New York,36,Columbia,021,Lettuce - Acres Harvested,19
2017,County,New York,36,Delaware,025,Lettuce - Acres Harvested,22
2017,County,New York,36,Dutchess,027,Lettuce - Acres Harvested,64
2017,County,New York,36,Greene,039,Lettuce - Acres Harvested,6
2017,County,New York,36,Orange,071,Lettuce - Acres Harvested,365
2017,County,New York,36,Putnam,079,Lettuce - Acres Harvested,8
2017,County,New York,36,Rockland,087,Lettuce - Acres Harvested,3
2017,County,New York,36,Sullivan,105,Lettuce - Acres Harvested,6
2017,County,New York,36,Ulster,111,Lettuce - Acres Harvested,77
2017,County,New York,36,Westchester,119,Lettuce - Acres Harvested,4
2017,County,New York,36,Broome,007,Lettuce - Acres Harvested,3
2017,County,New York,36,Chemung,015,Lettuce - Acres Harvested,2
2017,County,New York,36,Schuyler,097,Lettuce - Acres Harvested,38
2017,County,New York,36,Tioga,107,Lettuce - Acres Harvested,2
2017,County,New York,36,Tompkins,109,Lettuce - Acres Harvested,4
2017,County,New York,36,Allegany,003,Lettuce - Acres Harvested,1
2017,County,New York,36,Cattaraugus,009,Lettuce - Acres Harvested,6
2017,County,New York,36,Chautauqua,013,Lettuce - Acres Harvested,8
2017,County,New York,36,Steuben,101,Lettuce - Acres Harvested,2
2017,County,New York,36,Erie,029,Lettuce - Acres Harvested,60
2017,County,New York,36,Genesee,037,Lettuce - Acres Harvested,2
2017,County,New York,36,Livingston,051,Lettuce - Acres Harvested,1
2017,County,New York,36,Monroe,055,Lettuce - Acres Harvested,10
2017,County,New York,36,Niagara,063,Lettuce - Acres Harvested,5
2017,County,New York,36,Ontario,069,Lettuce - Acres Harvested,6
2017,County,New York,36,Orleans,073,Lettuce - Acres Harvested,2
2017,County,New York,36,Seneca,099,Lettuce - Acres Harvested,7
2017,County,New York,36,Wayne,117,Lettuce - Acres Harvested,174
2017,County,New York,36,Wyoming,121,Lettuce - Acres Harvested,1
2017,County,New York,36,Yates,123,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Beaufort,013,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Carteret,031,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Johnston,101,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Lenoir,107,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Pitt,147,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Wilson,195,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Catawba,035,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Chatham,037,Lettuce - Acres Harvested,5
2017,County,North Carolina,37,Davidson,057,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Davie,059,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Iredell,097,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Lee,105,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Randolph,151,Lettuce - Acres Harvested,6
2017,County,North Carolina,37,Rowan,159,Lettuce - Acres Harvested,4
2017,County,North Carolina,37,Wake,183,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Bertie,015,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Camden,029,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Chowan,041,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Nash,127,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Alleghany,005,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Ashe,009,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Caldwell,027,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Surry,171,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Watauga,189,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Wilkes,193,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Yadkin,197,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Alamance,001,Lettuce - Acres Harvested,3
2017,County,North Carolina,37,Caswell,033,Lettuce - Acres Harvested,3
2017,County,North Carolina,37,Durham,063,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Forsyth,067,Lettuce - Acres Harvested,4
2017,County,North Carolina,37,Franklin,069,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Granville,077,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Guilford,081,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Orange,135,Lettuce - Acres Harvested,15
2017,County,North Carolina,37,Person,145,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Rockingham,157,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Stokes,169,Lettuce - Acres Harvested,4
2017,County,North Carolina,37,Brunswick,019,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Columbus,047,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Duplin,061,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Harnett,085,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Pender,141,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Robeson,155,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Sampson,163,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Scotland,165,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Cabarrus,025,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Cleveland,045,Lettuce - Acres Harvested,3
2017,County,North Carolina,37,Gaston,071,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Lincoln,109,Lettuce - Acres Harvested,8
2017,County,North Carolina,37,Mecklenburg,119,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Moore,125,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Stanly,167,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Union,179,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Buncombe,021,Lettuce - Acres Harvested,43
2017,County,North Carolina,37,Burke,023,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Cherokee,039,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Clay,043,Lettuce - Acres Harvested,3
2017,County,North Carolina,37,Haywood,087,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Henderson,089,Lettuce - Acres Harvested,4
2017,County,North Carolina,37,Jackson,099,Lettuce - Acres Harvested,0
2017,County,North Carolina,37,Macon,113,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Madison,115,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Mcdowell,111,Lettuce - Acres Harvested,2
2017,County,North Carolina,37,Rutherford,161,Lettuce - Acres Harvested,4
2017,County,North Carolina,37,Transylvania,175,Lettuce - Acres Harvested,1
2017,County,North Carolina,37,Yancey,199,Lettuce - Acres Harvested,7
2017,County,North Dakota,38,Kidder,043,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Cass,017,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Traill,097,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Mchenry,049,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Pembina,067,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Walsh,099,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Ward,101,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Burleigh,015,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Sioux,085,Lettuce - Acres Harvested,0
2017,County,North Dakota,38,Mclean,055,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Delaware,041,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Fairfield,045,Lettuce - Acres Harvested,2
2017,County,Ohio,39,Fayette,047,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Franklin,049,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Knox,083,Lettuce - Acres Harvested,3
2017,County,Ohio,39,Licking,089,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Madison,097,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Marion,101,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Morrow,117,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Ross,141,Lettuce - Acres Harvested,2
2017,County,Ohio,39,Union,159,Lettuce - Acres Harvested,4
2017,County,Ohio,39,Belmont,013,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Carroll,019,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Coshocton,031,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Harrison,067,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Holmes,075,Lettuce - Acres Harvested,2
2017,County,Ohio,39,Jefferson,081,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Tuscarawas,157,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Ashland,005,Lettuce - Acres Harvested,3
2017,County,Ohio,39,Erie,043,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Huron,077,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Lorain,093,Lettuce - Acres Harvested,2
2017,County,Ohio,39,Richland,139,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Sandusky,143,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Ashtabula,007,Lettuce - Acres Harvested,3
2017,County,Ohio,39,Columbiana,029,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Cuyahoga,035,Lettuce - Acres Harvested,3
2017,County,Ohio,39,Geauga,055,Lettuce - Acres Harvested,11
2017,County,Ohio,39,Lake,085,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Mahoning,099,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Medina,103,Lettuce - Acres Harvested,5
2017,County,Ohio,39,Portage,133,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Stark,151,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Summit,153,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Trumbull,155,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Wayne,169,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Allen,003,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Defiance,039,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Fulton,051,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Lucas,095,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Van Wert,161,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Adams,001,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Highland,071,Lettuce - Acres Harvested,4
2017,County,Ohio,39,Pike,131,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Scioto,145,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Athens,009,Lettuce - Acres Harvested,2
2017,County,Ohio,39,Guernsey,059,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Hocking,073,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Meigs,105,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Monroe,111,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Muskingum,119,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Perry,127,Lettuce - Acres Harvested,4
2017,County,Ohio,39,Washington,167,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Butler,017,Lettuce - Acres Harvested,8
2017,County,Ohio,39,Clermont,025,Lettuce - Acres Harvested,3
2017,County,Ohio,39,Clinton,027,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Greene,057,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Hamilton,061,Lettuce - Acres Harvested,2
2017,County,Ohio,39,Montgomery,113,Lettuce - Acres Harvested,6
2017,County,Ohio,39,Preble,135,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Warren,165,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Clark,023,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Darke,037,Lettuce - Acres Harvested,1
2017,County,Ohio,39,Mercer,107,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Miami,109,Lettuce - Acres Harvested,0
2017,County,Ohio,39,Shelby,149,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Creek,037,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Mcclain,087,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Oklahoma,109,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Cherokee,021,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Muskogee,101,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Pittsburg,121,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Sequoyah,135,Lettuce - Acres Harvested,1
2017,County,Oklahoma,40,Delaware,041,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Nowata,105,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Wagoner,145,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Murray,099,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Stephens,137,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Leflore,079,Lettuce - Acres Harvested,0
2017,County,Oklahoma,40,Caddo,015,Lettuce - Acres Harvested,0
2017,County,Oregon,41,Hood River,027,Lettuce - Acres Harvested,5
2017,County,Oregon,41,Baker,001,Lettuce - Acres Harvested,0
2017,County,Oregon,41,Union,061,Lettuce - Acres Harvested,0
2017,County,Oregon,41,Wallowa,063,Lettuce - Acres Harvested,0
2017,County,Oregon,41,Benton,003,Lettuce - Acres Harvested,18
2017,County,Oregon,41,Clackamas,005,Lettuce - Acres Harvested,275
2017,County,Oregon,41,Clatsop,007,Lettuce - Acres Harvested,2
2017,County,Oregon,41,Columbia,009,Lettuce - Acres Harvested,1
2017,County,Oregon,41,Lane,039,Lettuce - Acres Harvested,22
2017,County,Oregon,41,Lincoln,041,Lettuce - Acres Harvested,1
2017,County,Oregon,41,Linn,043,Lettuce - Acres Harvested,9
2017,County,Oregon,41,Marion,047,Lettuce - Acres Harvested,20
2017,County,Oregon,41,Multnomah,051,Lettuce - Acres Harvested,13
2017,County,Oregon,41,Polk,053,Lettuce - Acres Harvested,4
2017,County,Oregon,41,Tillamook,057,Lettuce - Acres Harvested,1
2017,County,Oregon,41,Washington,067,Lettuce - Acres Harvested,4
2017,County,Oregon,41,Yamhill,071,Lettuce - Acres Harvested,8
2017,County,Oregon,41,Crook,013,Lettuce - Acres Harvested,0
2017,County,Oregon,41,Deschutes,017,Lettuce - Acres Harvested,4
2017,County,Oregon,41,Jefferson,031,Lettuce - Acres Harvested,0
2017,County,Oregon,41,Klamath,035,Lettuce - Acres Harvested,1
2017,County,Oregon,41,Lake,037,Lettuce - Acres Harvested,1
2017,County,Oregon,41,Malheur,045,Lettuce - Acres Harvested,0
2017,County,Oregon,41,Coos,011,Lettuce - Acres Harvested,1
2017,County,Oregon,41,Curry,015,Lettuce - Acres Harvested,1
2017,County,Oregon,41,Douglas,019,Lettuce - Acres Harvested,8
2017,County,Oregon,41,Jackson,029,Lettuce - Acres Harvested,5
2017,County,Oregon,41,Josephine,033,Lettuce - Acres Harvested,8
2017,County,Pennsylvania,42,Blair,013,Lettuce - Acres Harvested,1
2017,County,Pennsylvania,42,Centre,027,Lettuce - Acres Harvested,9
2017,County,Pennsylvania,42,Clearfield,033,Lettuce - Acres Harvested,0
2017,County,Pennsylvania,42,Columbia,037,Lettuce - Acres Harvested,0
2017,County,Pennsylvania,42,Dauphin,043,Lettuce - Acres Harvested,0
2017,County,Pennsylvania,42,Huntingdon,061,Lettuce - Acres Harvested,3
2017,County,Pennsylvania,42,Juniata,067,Lettuce - Acres Harvested,27
2017,County,Pennsylvania,42,Mifflin,087,Lettuce - Acres Harvested,0
2017,County,Pennsylvania,42,Montour,093,Lettuce - Acres Harvested,3
2017,County,Pennsylvania,42,Northumberland,097,Lettuce - Acres Harvested,0
2017,County,Pennsylvania,42,Perry,099,Lettuce - Acres Harvested,28
2017,County,Pennsylvania,42,Snyder,109,Lettuce - Acres Harvested,0
2017,County,Pennsylvania,42,Union,119,Lettuce - Acres Harvested,0
2017,County,Pennsylvania,42,Carbon,025,Lettuce - Acres Harvested,1
