County Code,Perm ID,Facility Name,City,Building Nbr,Building Name,Building Status,SPC Rating *,Building URL,Height (ft),Stories,Building Code,Building Code Year,Year Completed,Latitude,Longitude,Count
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05975,Emergency Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7U&agencyCode=OSHPD,12,1,1998 California Building Code (CBC),1998,2012,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05976,Parking Structure Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7V&agencyCode=OSHPD,13,1,1998 California Building Code (CBC),1998,2012,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05977,East Entrance Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7W&agencyCode=OSHPD,13,1,1998 California Building Code (CBC),1998,2012,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05978,Main Front Canopy,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7Y&agencyCode=OSHPD,13,1,1998 California Building Code (CBC),1998,2012,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-05979,Lower Level SB Connector,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D7Z&agencyCode=OSHPD,13,1,1998 California Building Code (CBC),1998,2012,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06592,Stephen Birch Addition,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CH7&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06593,SICU Bridge,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CH8&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06594,Main Entry Lobby,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CHA&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06595,South Tower Replacement,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CHC&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06596,Campus Connector,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CHD&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06597,Central Utility Plant / Rady Bridge,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CHE&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06598,Mary Birch Addition,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CHF&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,32.8002452,-117.1551568,1
37 - San Diego,12364,Sharp Memorial Hospital,San Diego,BLD-06599,Support Services Building,Proposed,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00CHG&agencyCode=OSHPD,,,2016 California Building Code (CBC),2016,,32.8002452,-117.1551568,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01143,Center Tower,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=60HIS&capID2=00000&capID3=00016&agencyCode=OSHPD,49.17,4,1958 Uniform Building Code (UBC),1958,1960,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01144,North Wing,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,23.92,2,1967 Uniform Building Code (UBC),1967,1968,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01145,Center Complex - North,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,,1,1967 Uniform Building Code (UBC),1967,1968,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01146,South Tower,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,62,5,1967 Uniform Building Code (UBC),1967,1968,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01147,Electrical Building,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00031&agencyCode=OSHPD,11.17,1,1967 Uniform Building Code (UBC),1967,1968,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01148,1976 Center Complex Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00023&agencyCode=OSHPD,25.21,2,1973 California Building Code (CBC),1973,1978,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01149,Materials/Laboratory Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00024&agencyCode=OSHPD,25.21,2,1973 California Building Code (CBC),1973,1978,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01150,1976 Radiology Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00025&agencyCode=OSHPD,25.21,2,1973 California Building Code (CBC),1973,1978,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01151,Emergency Room Addition,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=93HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,16.17,1,1985 California Building Code (CBC),1985,1993,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01152,Administration Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00026&agencyCode=OSHPD,25.21,2,1973 California Building Code (CBC),1973,1978,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01153,Pavilion Building Canopy,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=90HIS&capID2=00000&capID3=00028&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1990,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01154,Pavilion Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=90HIS&capID2=00000&capID3=00029&agencyCode=OSHPD,,4,1979 California Building Code (CBC),1979,1990,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-01155,Ancillary Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=90HIS&capID2=00000&capID3=00030&agencyCode=OSHPD,,1,1979 California Building Code (CBC),1979,1990,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02868,South Tower Stair Shaft,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00074&agencyCode=OSHPD,62,5,1967 Uniform Building Code (UBC),1967,1968,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02869,Electrical Building Addition,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00084&agencyCode=OSHPD,10.83,1,1985 California Building Code (CBC),1985,1995,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02870,Emergency Room Addition Canopy,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=93HIS&capID2=00000&capID3=00047&agencyCode=OSHPD,23.08,1,1985 California Building Code (CBC),1985,1993,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02871,Perinatal Unit/Women's Center,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00085&agencyCode=OSHPD,39.4,2,1989 California Building Code (CBC),1989,1995,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02872,Perinatal Unit/Women's Center Canopy 1,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00086&agencyCode=OSHPD,12.33,1,1989 California Building Code (CBC),1989,1995,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02873,Perinatal Unit/Women's Center Canopy 2 - Structurally connected to BLD-02872,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00087&agencyCode=OSHPD,10.33,1,1989 California Building Code (CBC),1989,1995,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02874,Perinatal Unit/Women's Center Canopy 3,In Service,4s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=95HIS&capID2=00000&capID3=00088&agencyCode=OSHPD,10.33,1,1989 California Building Code (CBC),1989,1995,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02875,Surgery Addition 1,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00037&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,2001,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02876,Surgery Addition 2,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00038&agencyCode=OSHPD,,2,1985 California Building Code (CBC),1985,2001,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02877,Surgery Addition Canopy,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=01HIS&capID2=00000&capID3=00039&agencyCode=OSHPD,,1,1985 California Building Code (CBC),1985,2001,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-02878,Central Plant,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00065&agencyCode=OSHPD,26,2,1985 California Building Code (CBC),1985,1992,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-03766,Center Complex - South,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00088&agencyCode=OSHPD,,2,1967 Uniform Building Code (UBC),1967,1968,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-05487,Behavioral Health Unit,Acute Psych Only,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=00AKG&agencyCode=OSHPD,,,1979 California Building Code (CBC),1979,1985,33.1837005,-117.2928192,1
37 - San Diego,12372,Tri-City Medical Center,Oceanside,BLD-06565,Utility Tunnel,Tunnels,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=19CAP&capID2=00000&capID3=00AOI&agencyCode=OSHPD,,1,Unknown,,,33.1837005,-117.2928192,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02142,Main Hospital Building,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00026&agencyCode=OSHPD,144,11,1955 Uniform Building Code (UBC),1955,1959,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02143,Ancillary & Support Services Facility,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00057&agencyCode=OSHPD,,3,1985 California Building Code (CBC),1985,1992,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02144,West Wing & Psychiatric Inpatient,Acute Psych Only,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00061&agencyCode=OSHPD,,,Unknown,,,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02145,Central Plant - Structurally connected to BLD-03304,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=73HIS&capID2=00000&capID3=00062&agencyCode=OSHPD,,,Unknown,,,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02146,Utility Line Bridge,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00027&agencyCode=OSHPD,8.7,1,1955 Uniform Building Code (UBC),1955,1959,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02147,Telecommunications,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=85HIS&capID2=00000&capID3=00033&agencyCode=OSHPD,13,1,1982 Uniform Building Code (UBC),1982,1985,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-02148,Outpatient Clinic,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=76HIS&capID2=00000&capID3=00059&agencyCode=OSHPD,,3,1973 California Building Code (CBC),1973,1976,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-03304,Boiler House and Shops,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00041&agencyCode=OSHPD,,4,1955 Uniform Building Code (UBC),1955,1959,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-03853,OR Suite Expansion,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00560&agencyCode=OSHPD,32,2,1973 California Building Code (CBC),1973,1980,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-03854,Delivery / Surgery Expansion,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=78HIS&capID2=00000&capID3=00061&agencyCode=OSHPD,33,2,1973 California Building Code (CBC),1973,1978,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-05175,Utility Line Bridge - South,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=59HIS&capID2=00000&capID3=00043&agencyCode=OSHPD,6,1,1958 Uniform Building Code (UBC),1958,1959,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-05560,Chiller Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=13CAP&capID2=00000&capID3=000MZ&agencyCode=OSHPD,28.5,1,2007 California Building Code (CBC),2007,2012,32.7538215,-117.165144,1
37 - San Diego,12359,UC San Diego Health Hillcrest - Hillcrest Medical Center,San Diego,BLD-05846,Emergency Generator Building,In Service,5,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=001CD&agencyCode=OSHPD,21.92,1,2001 California Building Code (CBC),2001,2013,32.7538215,-117.165144,1
37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-02561,Main Hospital,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00057&agencyCode=OSHPD,,4,1989 California Building Code (CBC),1989,1994,32.8797432,-117.2238784,1
37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-02846,Main Hospital,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=91HIS&capID2=00000&capID3=00064&agencyCode=OSHPD,,4,1989 California Building Code (CBC),1989,1994,32.8797432,-117.2238784,1
37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-05315,UCSD Sulpizio Family Cardiovascular Center,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=11CAP&capID2=00000&capID3=004E5&agencyCode=OSHPD,,4,2001 California Building Code (CBC),2001,2011,32.8797432,-117.2238784,1
37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-05419,Central Plant,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=0049D&agencyCode=OSHPD,,,2007 California Building Code (CBC),2007,2016,32.8797432,-117.2238784,1
37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-05420,Bed Tower,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=0049I&agencyCode=OSHPD,,,2007 California Building Code (CBC),2007,2018,32.8797432,-117.2238784,1
37 - San Diego,11659,UC San Diego Health La Jolla - Jacobs Medical Center & Sulpizio Cardiovascular Center,La Jolla,BLD-05974,Emergency Preparedness Supplies Building,In Service,5s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=15CAP&capID2=00000&capID3=00D31&agencyCode=OSHPD,,,2013 California Building Code (CBC),2013,2017,32.8797432,-117.2238784,1
37 - San Diego,16703,Vibra Hospital of San Diego,San Diego,BLD-00292,Hospital and M.O.B.,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=92HIS&capID2=00000&capID3=00005&agencyCode=OSHPD,,7,1985 California Building Code (CBC),1985,1992,32.7492828,-117.1599197,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-01108,East Wing,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=64HIS&capID2=00000&capID3=00020&agencyCode=OSHPD,86,5,1961 Uniform Building Code (UBC),1961,1964,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-01109,Building B,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=09HIS&capID2=00000&capID3=00241&agencyCode=OSHPD,71,5,Unknown,,1909,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-01110,Building H,In Service,3s,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=80HIS&capID2=00000&capID3=00504&agencyCode=OSHPD,84.77,6,1976 California Building Code (CBC),1976,1984,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-01111,Building A,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=51HIS&capID2=00000&capID3=00011&agencyCode=OSHPD,72,6,1949 Uniform Building Code (UBC),1949,1951,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-01112,Building A - Emergency Generator Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=69HIS&capID2=00000&capID3=00022&agencyCode=OSHPD,36.17,3,1949 Uniform Building Code (UBC),1949,1951,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-01113,NBICU,In Service,3,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=75HIS&capID2=00000&capID3=00023&agencyCode=OSHPD,,2,1973 California Building Code (CBC),1973,1975,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-01114,North Wing,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=67HIS&capID2=00000&capID3=00019&agencyCode=OSHPD,73,4,1964 Uniform Building Code (UBC),1964,1969,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-01116,Boiler Room,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=68HIS&capID2=00000&capID3=00027&agencyCode=OSHPD,23.83,1,1949 Uniform Building Code (UBC),1949,1951,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-02976,Outpatient Research Building,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=65HIS&capID2=00000&capID3=00052&agencyCode=OSHPD,109.5,10,1964 Uniform Building Code (UBC),1964,1965,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-05350,Radiation Therapy Building,In Service,1,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=001XE&agencyCode=OSHPD,13,1,1961 Uniform Building Code (UBC),1961,1963,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-05383,Freight Elevator Building,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=003IX&agencyCode=OSHPD,37.08,3,1976 California Building Code (CBC),1976,1984,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-05384,Mechanical Room,In Service,4,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=003J6&agencyCode=OSHPD,11.75,1,1976 California Building Code (CBC),1976,1984,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-05385,Powerhouse - Structurally connected to BLD-01114,Not an Independent Building,N/A,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=003JD&agencyCode=OSHPD,,1,1949 Uniform Building Code (UBC),1949,1955,37.7861157,-122.4560595,1
38 - San Francisco,12404,California Pacific Medical Center - California West Campus Hospital,San Francisco,BLD-05386,Electrical Room,In Service,2,https://eserv.oshpd.ca.gov/CitizenAccess/Cap/CapDetail.aspx?Module=Permits&TabName=Permits&capID1=12CAP&capID2=00000&capID3=003JF&agencyCode=OSHPD,27.66,2,1964 Uniform Building Code (UBC),1964,1969,37.7861157,-122.4560595,1
