state_fips,county_fips,year,county_name,state_name,ap_name,population
31,181,2010,Webster County,Nebraska,Neb.,3812
31,183,2010,Wheeler County,Nebraska,Neb.,818
31,185,2010,York County,Nebraska,Neb.,13665
32,005,2010,Douglas County,Nevada,Nev.,46997
32,001,2010,Churchill County,Nevada,Nev.,24877
32,017,2010,Lincoln County,Nevada,Nev.,5345
32,007,2010,Elko County,Nevada,Nev.,48818
32,009,2010,Esmeralda County,Nevada,Nev.,783
32,011,2010,Eureka County,Nevada,Nev.,1987
32,013,2010,Humboldt County,Nevada,Nev.,16528
32,015,2010,Lander County,Nevada,Nev.,5775
32,510,2010,Carson City,Nevada,Nev.,55274
32,019,2010,Lyon County,Nevada,Nev.,51980
32,021,2010,Mineral County,Nevada,Nev.,4772
32,023,2010,Nye County,Nevada,Nev.,43946
32,027,2010,Pershing County,Nevada,Nev.,6753
32,029,2010,Storey County,Nevada,Nev.,4010
32,031,2010,Washoe County,Nevada,Nev.,421407
32,033,2010,White Pine County,Nevada,Nev.,10030
33,011,2010,Hillsborough County,New Hampshire,N.H.,400721
33,007,2010,Coos County,New Hampshire,N.H.,33055
33,009,2010,Grafton County,New Hampshire,N.H.,89118
33,001,2010,Belknap County,New Hampshire,N.H.,60088
33,003,2010,Carroll County,New Hampshire,N.H.,47818
33,005,2010,Cheshire County,New Hampshire,N.H.,77117
34,007,2010,Camden County,New Jersey,N.J.,513657
33,019,2010,Sullivan County,New Hampshire,N.H.,43742
34,001,2010,Atlantic County,New Jersey,N.J.,274549
33,013,2010,Merrimack County,New Hampshire,N.H.,146445
33,015,2010,Rockingham County,New Hampshire,N.H.,295223
33,017,2010,Strafford County,New Hampshire,N.H.,123143
34,003,2010,Bergen County,New Jersey,N.J.,905116
34,005,2010,Burlington County,New Jersey,N.J.,448734
34,019,2010,Hunterdon County,New Jersey,N.J.,128349
34,009,2010,Cape May County,New Jersey,N.J.,97265
34,011,2010,Cumberland County,New Jersey,N.J.,156898
34,013,2010,Essex County,New Jersey,N.J.,783969
34,015,2010,Gloucester County,New Jersey,N.J.,288288
34,017,2010,Hudson County,New Jersey,N.J.,634266
34,031,2010,Passaic County,New Jersey,N.J.,501226
47,043,2010,Dickson County,Tennessee,Tenn.,49666
54,057,2010,Mineral County,West Virginia,W.Va.,28212
54,061,2010,Monongalia County,West Virginia,W.Va.,96189
54,063,2010,Monroe County,West Virginia,W.Va.,13502
54,081,2010,Raleigh County,West Virginia,W.Va.,78859
47,047,2010,Fayette County,Tennessee,Tenn.,38413
47,049,2010,Fentress County,Tennessee,Tenn.,17959
47,051,2010,Franklin County,Tennessee,Tenn.,41052
47,053,2010,Gibson County,Tennessee,Tenn.,49683
47,055,2010,Giles County,Tennessee,Tenn.,29485
47,059,2010,Greene County,Tennessee,Tenn.,68831
47,061,2010,Grundy County,Tennessee,Tenn.,13703
47,063,2010,Hamblen County,Tennessee,Tenn.,62544
47,067,2010,Hancock County,Tennessee,Tenn.,6819
47,069,2010,Hardeman County,Tennessee,Tenn.,27253
47,077,2010,Henderson County,Tennessee,Tenn.,27769
54,065,2010,Morgan County,West Virginia,W.Va.,17541
54,067,2010,Nicholas County,West Virginia,W.Va.,26233
54,069,2010,Ohio County,West Virginia,W.Va.,44443
54,071,2010,Pendleton County,West Virginia,W.Va.,7695
54,073,2010,Pleasants County,West Virginia,W.Va.,7605
54,075,2010,Pocahontas County,West Virginia,W.Va.,8719
54,077,2010,Preston County,West Virginia,W.Va.,33520
54,079,2010,Putnam County,West Virginia,W.Va.,55486
54,097,2010,Upshur County,West Virginia,W.Va.,24254
54,083,2010,Randolph County,West Virginia,W.Va.,29405
54,085,2010,Ritchie County,West Virginia,W.Va.,10449
54,087,2010,Roane County,West Virginia,W.Va.,14926
54,089,2010,Summers County,West Virginia,W.Va.,13927
54,091,2010,Taylor County,West Virginia,W.Va.,16895
54,093,2010,Tucker County,West Virginia,W.Va.,7141
54,095,2010,Tyler County,West Virginia,W.Va.,9208
54,109,2010,Wyoming County,West Virginia,W.Va.,23796
54,099,2010,Wayne County,West Virginia,W.Va.,42481
54,101,2010,Webster County,West Virginia,W.Va.,9154
54,103,2010,Wetzel County,West Virginia,W.Va.,16583
54,105,2010,Wirt County,West Virginia,W.Va.,5717
54,107,2010,Wood County,West Virginia,W.Va.,86956
55,015,2010,Calumet County,Wisconsin,Wis.,48971
55,011,2010,Buffalo County,Wisconsin,Wis.,13587
55,013,2010,Burnett County,Wisconsin,Wis.,15457
55,007,2010,Bayfield County,Wisconsin,Wis.,15014
55,005,2010,Barron County,Wisconsin,Wis.,45870
55,009,2010,Brown County,Wisconsin,Wis.,248007
55,001,2010,Adams County,Wisconsin,Wis.,20875
55,003,2010,Ashland County,Wisconsin,Wis.,16157
55,027,2010,Dodge County,Wisconsin,Wis.,88759
55,017,2010,Chippewa County,Wisconsin,Wis.,62415
55,019,2010,Clark County,Wisconsin,Wis.,34690
55,021,2010,Columbia County,Wisconsin,Wis.,56833
55,023,2010,Crawford County,Wisconsin,Wis.,16644
55,025,2010,Dane County,Wisconsin,Wis.,488073
55,043,2010,Grant County,Wisconsin,Wis.,51208
55,029,2010,Door County,Wisconsin,Wis.,27785
55,031,2010,Douglas County,Wisconsin,Wis.,44159
55,033,2010,Dunn County,Wisconsin,Wis.,43857
55,035,2010,Eau Claire County,Wisconsin,Wis.,98736
55,037,2010,Florence County,Wisconsin,Wis.,4423
55,039,2010,Fond du Lac County,Wisconsin,Wis.,101633
55,041,2010,Forest County,Wisconsin,Wis.,9304
55,055,2010,Jefferson County,Wisconsin,Wis.,83686
01,001,2020,Autauga County,Alabama,Ala.,58805
01,003,2020,Baldwin County,Alabama,Ala.,231767
01,005,2020,Barbour County,Alabama,Ala.,25223
01,007,2020,Bibb County,Alabama,Ala.,22293
01,009,2020,Blount County,Alabama,Ala.,59134
01,011,2020,Bullock County,Alabama,Ala.,10357
01,013,2020,Butler County,Alabama,Ala.,19051
01,015,2020,Calhoun County,Alabama,Ala.,116441
21,135,2020,Lewis County,Kentucky,Ky.,13080
21,137,2020,Lincoln County,Kentucky,Ky.,24275
21,139,2020,Livingston County,Kentucky,Ky.,8888
21,141,2020,Logan County,Kentucky,Ky.,27432
21,143,2020,Lyon County,Kentucky,Ky.,8680
21,145,2020,McCracken County,Kentucky,Ky.,67875
21,147,2020,McCreary County,Kentucky,Ky.,16888
21,151,2020,Madison County,Kentucky,Ky.,92701
21,155,2020,Marion County,Kentucky,Ky.,19581
21,157,2020,Marshall County,Kentucky,Ky.,31659
21,161,2020,Mason County,Kentucky,Ky.,17120
21,163,2020,Meade County,Kentucky,Ky.,30003
21,167,2020,Mercer County,Kentucky,Ky.,22641
21,169,2020,Metcalfe County,Kentucky,Ky.,10286
21,173,2020,Montgomery County,Kentucky,Ky.,28114
21,175,2020,Morgan County,Kentucky,Ky.,13726
21,179,2020,Nelson County,Kentucky,Ky.,46738
21,181,2020,Nicholas County,Kentucky,Ky.,7537
21,185,2020,Oldham County,Kentucky,Ky.,67607
21,187,2020,Owen County,Kentucky,Ky.,11278
21,191,2020,Pendleton County,Kentucky,Ky.,14644
21,195,2020,Pike County,Kentucky,Ky.,58669
21,197,2020,Powell County,Kentucky,Ky.,13129
21,201,2020,Robertson County,Kentucky,Ky.,2193
21,203,2020,Rockcastle County,Kentucky,Ky.,16037
21,207,2020,Russell County,Kentucky,Ky.,17991
21,209,2020,Scott County,Kentucky,Ky.,57155
21,213,2020,Simpson County,Kentucky,Ky.,19594
21,215,2020,Spencer County,Kentucky,Ky.,19490
21,219,2020,Todd County,Kentucky,Ky.,12243
21,223,2020,Trimble County,Kentucky,Ky.,8474
21,225,2020,Union County,Kentucky,Ky.,13668
21,229,2020,Washington County,Kentucky,Ky.,12027
21,231,2020,Wayne County,Kentucky,Ky.,19555
21,235,2020,Whitley County,Kentucky,Ky.,36712
21,237,2020,Wolfe County,Kentucky,Ky.,6562
23,001,2020,Androscoggin County,Maine,Maine,111139
23,003,2020,Aroostook County,Maine,Maine,67105
23,007,2020,Franklin County,Maine,Maine,29456
23,009,2020,Hancock County,Maine,Maine,55478
23,013,2020,Knox County,Maine,Maine,40607
23,015,2020,Lincoln County,Maine,Maine,35237
23,019,2020,Penobscot County,Maine,Maine,152199
23,021,2020,Piscataquis County,Maine,Maine,16800
23,025,2020,Somerset County,Maine,Maine,50477
23,029,2020,Washington County,Maine,Maine,31095
23,031,2020,York County,Maine,Maine,211972
27,003,2020,Anoka County,Minnesota,Minn.,363887
27,005,2020,Becker County,Minnesota,Minn.,35183
27,007,2020,Beltrami County,Minnesota,Minn.,46228
27,009,2020,Benton County,Minnesota,Minn.,41379
27,011,2020,Big Stone County,Minnesota,Minn.,5166
27,013,2020,Blue Earth County,Minnesota,Minn.,69112
27,015,2020,Brown County,Minnesota,Minn.,25912
27,017,2020,Carlton County,Minnesota,Minn.,36207
27,019,2020,Carver County,Minnesota,Minn.,106922
27,021,2020,Cass County,Minnesota,Minn.,30066
27,023,2020,Chippewa County,Minnesota,Minn.,12598
27,025,2020,Chisago County,Minnesota,Minn.,56621
47,121,2020,Meigs County,Tennessee,Tenn.,12758
47,125,2020,Montgomery County,Tennessee,Tenn.,220069
47,127,2020,Moore County,Tennessee,Tenn.,6461
47,131,2020,Obion County,Tennessee,Tenn.,30787
47,133,2020,Overton County,Tennessee,Tenn.,22511
47,137,2020,Pickett County,Tennessee,Tenn.,5001
47,139,2020,Polk County,Tennessee,Tenn.,17544
47,143,2020,Rhea County,Tennessee,Tenn.,32870
47,145,2020,Roane County,Tennessee,Tenn.,53404
47,149,2020,Rutherford County,Tennessee,Tenn.,341486
47,151,2020,Scott County,Tennessee,Tenn.,21850
47,153,2020,Sequatchie County,Tennessee,Tenn.,15826
47,157,2020,Shelby County,Tennessee,Tenn.,929744
47,159,2020,Smith County,Tennessee,Tenn.,19904
47,163,2020,Sullivan County,Tennessee,Tenn.,158163
47,165,2020,Sumner County,Tennessee,Tenn.,196281
47,169,2020,Trousdale County,Tennessee,Tenn.,11615
47,171,2020,Unicoi County,Tennessee,Tenn.,17928
47,175,2020,Van Buren County,Tennessee,Tenn.,6168
47,177,2020,Warren County,Tennessee,Tenn.,40953
47,181,2020,Wayne County,Tennessee,Tenn.,16232
47,183,2020,Weakley County,Tennessee,Tenn.,32902
47,187,2020,Williamson County,Tennessee,Tenn.,247726
47,189,2020,Wilson County,Tennessee,Tenn.,147737
49,003,2020,Box Elder County,Utah,Utah,57666
49,005,2020,Cache County,Utah,Utah,133154
49,009,2020,Daggett County,Utah,Utah,935
49,011,2020,Davis County,Utah,Utah,362679
49,015,2020,Emery County,Utah,Utah,9825
49,017,2020,Garfield County,Utah,Utah,5083
49,019,2020,Grand County,Utah,Utah,9669
49,021,2020,Iron County,Utah,Utah,57289
49,023,2020,Juab County,Utah,Utah,11786
49,025,2020,Kane County,Utah,Utah,7667
49,027,2020,Millard County,Utah,Utah,12975
49,029,2020,Morgan County,Utah,Utah,12295
49,031,2020,Piute County,Utah,Utah,1438
49,033,2020,Rich County,Utah,Utah,2510
49,035,2020,Salt Lake County,Utah,Utah,1185238
49,037,2020,San Juan County,Utah,Utah,14518
49,039,2020,Sanpete County,Utah,Utah,28437
49,041,2020,Sevier County,Utah,Utah,21522
49,043,2020,Summit County,Utah,Utah,42357
49,045,2020,Tooele County,Utah,Utah,72698
49,047,2020,Uintah County,Utah,Utah,35620
49,049,2020,Utah County,Utah,Utah,659399
49,051,2020,Wasatch County,Utah,Utah,34788
49,053,2020,Washington County,Utah,Utah,180279
49,055,2020,Wayne County,Utah,Utah,2486
49,057,2020,Weber County,Utah,Utah,262223
50,003,2020,Bennington County,Vermont,Vt.,37347
50,005,2020,Caledonia County,Vermont,Vt.,30233
50,009,2020,Essex County,Vermont,Vt.,5920
50,011,2020,Franklin County,Vermont,Vt.,49946
50,015,2020,Lamoille County,Vermont,Vt.,25945
50,017,2020,Orange County,Vermont,Vt.,29277
50,021,2020,Rutland County,Vermont,Vt.,60572
50,023,2020,Washington County,Vermont,Vt.,59807
50,027,2020,Windsor County,Vermont,Vt.,57753
51,001,2020,Accomack County,Virginia,Va.,33413
27,165,2020,Watonwan County,Minnesota,Minn.,11253
29,037,2020,Cass County,Missouri,Mo.,107824
29,043,2020,Christian County,Missouri,Mo.,88842
29,049,2020,Clinton County,Missouri,Mo.,21184
29,055,2020,Crawford County,Missouri,Mo.,23056
29,061,2020,Daviess County,Missouri,Mo.,8430
29,067,2020,Douglas County,Missouri,Mo.,11578
29,073,2020,Gasconade County,Missouri,Mo.,14794
29,079,2020,Grundy County,Missouri,Mo.,9808
29,085,2020,Hickory County,Missouri,Mo.,8279
29,091,2020,Howell County,Missouri,Mo.,39750
29,097,2020,Jasper County,Missouri,Mo.,122761
29,101,2020,Johnson County,Missouri,Mo.,54013
29,107,2020,Lafayette County,Missouri,Mo.,32984
29,113,2020,Lincoln County,Missouri,Mo.,59574
29,119,2020,McDonald County,Missouri,Mo.,23303
29,125,2020,Maries County,Missouri,Mo.,8432
29,131,2020,Miller County,Missouri,Mo.,24722
29,137,2020,Monroe County,Missouri,Mo.,8666
29,143,2020,New Madrid County,Missouri,Mo.,16434
29,149,2020,Oregon County,Missouri,Mo.,8635
29,155,2020,Pemiscot County,Missouri,Mo.,15661
29,203,2020,Shannon County,Missouri,Mo.,7031
29,209,2020,Stone County,Missouri,Mo.,31076
29,215,2020,Texas County,Missouri,Mo.,24487
29,221,2020,Washington County,Missouri,Mo.,23514
29,227,2020,Worth County,Missouri,Mo.,1973
29,510,2020,St. Louis city,Missouri,Mo.,301578
12,005,2020,Bay County,Florida,Fla.,175216
12,011,2020,Broward County,Florida,Fla.,1944375
12,017,2020,Citrus County,Florida,Fla.,153843
12,023,2020,Columbia County,Florida,Fla.,69698
12,031,2020,Duval County,Florida,Fla.,995567
12,037,2020,Franklin County,Florida,Fla.,12451
12,043,2020,Glades County,Florida,Fla.,12126
12,049,2020,Hardee County,Florida,Fla.,25327
12,055,2020,Highlands County,Florida,Fla.,101235
12,061,2020,Indian River County,Florida,Fla.,159788
12,067,2020,Lafayette County,Florida,Fla.,8226
12,073,2020,Leon County,Florida,Fla.,292198
12,077,2020,Liberty County,Florida,Fla.,7974
12,083,2020,Marion County,Florida,Fla.,375908
12,087,2020,Monroe County,Florida,Fla.,82874
12,093,2020,Okeechobee County,Florida,Fla.,39644
31,005,2020,Arthur County,Nebraska,Neb.,434
31,011,2020,Boone County,Nebraska,Neb.,5379
31,017,2020,Brown County,Nebraska,Neb.,2903
31,023,2020,Butler County,Nebraska,Neb.,8369
27,159,2020,Wadena County,Minnesota,Minn.,14065
31,029,2020,Chase County,Nebraska,Neb.,3893
31,035,2020,Clay County,Nebraska,Neb.,6104
31,039,2020,Cuming County,Nebraska,Neb.,9013
31,045,2020,Dawes County,Nebraska,Neb.,8199
31,051,2020,Dixon County,Nebraska,Neb.,5606
31,057,2020,Dundy County,Nebraska,Neb.,1654
31,063,2020,Frontier County,Nebraska,Neb.,2519
31,069,2020,Garden County,Nebraska,Neb.,1874
31,075,2020,Grant County,Nebraska,Neb.,611
31,081,2020,Hamilton County,Nebraska,Neb.,9429
01,019,2020,Cherokee County,Alabama,Ala.,24971
01,021,2020,Chilton County,Alabama,Ala.,45014
01,023,2020,Choctaw County,Alabama,Ala.,12665
01,025,2020,Clarke County,Alabama,Ala.,23087
01,027,2020,Clay County,Alabama,Ala.,14236
01,029,2020,Cleburne County,Alabama,Ala.,15056
01,031,2020,Coffee County,Alabama,Ala.,53465
01,033,2020,Colbert County,Alabama,Ala.,57227
01,035,2020,Conecuh County,Alabama,Ala.,11597
01,037,2020,Coosa County,Alabama,Ala.,10387
01,041,2020,Crenshaw County,Alabama,Ala.,13194
01,043,2020,Cullman County,Alabama,Ala.,87866
01,047,2020,Dallas County,Alabama,Ala.,38462
01,049,2020,DeKalb County,Alabama,Ala.,71608
01,053,2020,Escambia County,Alabama,Ala.,36757
01,055,2020,Etowah County,Alabama,Ala.,103436
01,059,2020,Franklin County,Alabama,Ala.,32113
01,063,2020,Greene County,Alabama,Ala.,7730
01,065,2020,Hale County,Alabama,Ala.,14785
01,069,2020,Houston County,Alabama,Ala.,107202
01,071,2020,Jackson County,Alabama,Ala.,52579
01,075,2020,Lamar County,Alabama,Ala.,13972
01,077,2020,Lauderdale County,Alabama,Ala.,93564
01,081,2020,Lee County,Alabama,Ala.,174241
01,085,2020,Lowndes County,Alabama,Ala.,10311
01,087,2020,Macon County,Alabama,Ala.,19532
01,091,2020,Marengo County,Alabama,Ala.,19323
01,093,2020,Marion County,Alabama,Ala.,29341
01,097,2020,Mobile County,Alabama,Ala.,414809
01,099,2020,Monroe County,Alabama,Ala.,19772
01,103,2020,Morgan County,Alabama,Ala.,123421
01,107,2020,Pickens County,Alabama,Ala.,19123
01,109,2020,Pike County,Alabama,Ala.,33009
01,113,2020,Russell County,Alabama,Ala.,59183
01,115,2020,St. Clair County,Alabama,Ala.,91103
01,119,2020,Sumter County,Alabama,Ala.,12345
01,123,2020,Tallapoosa County,Alabama,Ala.,41311
01,125,2020,Tuscaloosa County,Alabama,Ala.,227036
01,129,2020,Washington County,Alabama,Ala.,15388
01,131,2020,Wilcox County,Alabama,Ala.,10600
06,001,2020,Alameda County,California,Calif.,1682353
06,003,2020,Alpine County,California,Calif.,1204
06,007,2020,Butte County,California,Calif.,211632
06,011,2020,Colusa County,California,Calif.,21839
06,013,2020,Contra Costa County,California,Calif.,1165927
06,017,2020,El Dorado County,California,Calif.,191185
06,019,2020,Fresno County,California,Calif.,1008654
01,017,2020,Chambers County,Alabama,Ala.,34772
06,023,2020,Humboldt County,California,Calif.,136463
06,025,2020,Imperial County,California,Calif.,179702
06,029,2020,Kern County,California,Calif.,909235
06,031,2020,Kings County,California,Calif.,152486
06,035,2020,Lassen County,California,Calif.,32730
06,039,2020,Madera County,California,Calif.,156255
06,041,2020,Marin County,California,Calif.,262321
06,043,2020,Mariposa County,California,Calif.,17131
06,045,2020,Mendocino County,California,Calif.,91601
06,047,2020,Merced County,California,Calif.,281202
06,049,2020,Modoc County,California,Calif.,8700
27,027,2020,Clay County,Minnesota,Minn.,65318
27,029,2020,Clearwater County,Minnesota,Minn.,8524
27,031,2020,Cook County,Minnesota,Minn.,5600
27,033,2020,Cottonwood County,Minnesota,Minn.,11517
27,035,2020,Crow Wing County,Minnesota,Minn.,66123
27,037,2020,Dakota County,Minnesota,Minn.,439882
27,039,2020,Dodge County,Minnesota,Minn.,20867
27,041,2020,Douglas County,Minnesota,Minn.,39006
27,043,2020,Faribault County,Minnesota,Minn.,13921
27,045,2020,Fillmore County,Minnesota,Minn.,21228
27,049,2020,Goodhue County,Minnesota,Minn.,47582
27,051,2020,Grant County,Minnesota,Minn.,6074
27,055,2020,Houston County,Minnesota,Minn.,18843
27,057,2020,Hubbard County,Minnesota,Minn.,21344
27,061,2020,Itasca County,Minnesota,Minn.,45014
27,065,2020,Kanabec County,Minnesota,Minn.,16032
27,067,2020,Kandiyohi County,Minnesota,Minn.,43732
27,071,2020,Koochiching County,Minnesota,Minn.,12062
27,073,2020,Lac qui Parle County,Minnesota,Minn.,6719
27,077,2020,Lake of the Woods County,Minnesota,Minn.,3763
27,079,2020,Le Sueur County,Minnesota,Minn.,28674
27,083,2020,Lyon County,Minnesota,Minn.,25269
27,085,2020,McLeod County,Minnesota,Minn.,36771
27,089,2020,Marshall County,Minnesota,Minn.,9040
27,091,2020,Martin County,Minnesota,Minn.,20025
27,095,2020,Mille Lacs County,Minnesota,Minn.,26459
27,097,2020,Morrison County,Minnesota,Minn.,34010
27,101,2020,Murray County,Minnesota,Minn.,8179
27,103,2020,Nicollet County,Minnesota,Minn.,34454
27,107,2020,Norman County,Minnesota,Minn.,6441
27,109,2020,Olmsted County,Minnesota,Minn.,162847
27,113,2020,Pennington County,Minnesota,Minn.,13992
27,115,2020,Pine County,Minnesota,Minn.,28876
27,119,2020,Polk County,Minnesota,Minn.,31192
27,121,2020,Pope County,Minnesota,Minn.,11308
27,125,2020,Red Lake County,Minnesota,Minn.,3935
27,127,2020,Redwood County,Minnesota,Minn.,15425
27,131,2020,Rice County,Minnesota,Minn.,67097
27,133,2020,Rock County,Minnesota,Minn.,9704
27,137,2020,St. Louis County,Minnesota,Minn.,200231
27,139,2020,Scott County,Minnesota,Minn.,150928
27,143,2020,Sibley County,Minnesota,Minn.,14836
27,145,2020,Stearns County,Minnesota,Minn.,158292
27,149,2020,Stevens County,Minnesota,Minn.,9671
27,151,2020,Swift County,Minnesota,Minn.,9838
27,155,2020,Traverse County,Minnesota,Minn.,3360
27,157,2020,Wabasha County,Minnesota,Minn.,21387
27,161,2020,Waseca County,Minnesota,Minn.,18968
27,163,2020,Washington County,Minnesota,Minn.,267568
27,167,2020,Wilkin County,Minnesota,Minn.,6506
27,169,2020,Winona County,Minnesota,Minn.,49671
27,171,2020,Wright County,Minnesota,Minn.,141337
27,173,2020,Yellow Medicine County,Minnesota,Minn.,9528
29,001,2020,Adair County,Missouri,Mo.,25314
29,003,2020,Andrew County,Missouri,Mo.,18135
29,005,2020,Atchison County,Missouri,Mo.,5305
29,007,2020,Audrain County,Missouri,Mo.,24962
29,009,2020,Barry County,Missouri,Mo.,34534
29,011,2020,Barton County,Missouri,Mo.,11637
51,005,2020,Alleghany County,Virginia,Va.,15223
51,007,2020,Amelia County,Virginia,Va.,13265
51,011,2020,Appomattox County,Virginia,Va.,16119
51,013,2020,Arlington County,Virginia,Va.,238643
51,017,2020,Bath County,Virginia,Va.,4209
51,019,2020,Bedford County,Virginia,Va.,79462
51,023,2020,Botetourt County,Virginia,Va.,33596
51,025,2020,Brunswick County,Virginia,Va.,15849
51,029,2020,Buckingham County,Virginia,Va.,16824
51,031,2020,Campbell County,Virginia,Va.,55696
51,035,2020,Carroll County,Virginia,Va.,29155
51,036,2020,Charles City County,Virginia,Va.,6773
51,037,2020,Charlotte County,Virginia,Va.,11529
51,043,2020,Clarke County,Virginia,Va.,14783
51,045,2020,Craig County,Virginia,Va.,4892
51,049,2020,Cumberland County,Virginia,Va.,9675
51,051,2020,Dickenson County,Virginia,Va.,14124
51,057,2020,Essex County,Virginia,Va.,10599
51,059,2020,Fairfax County,Virginia,Va.,1150309
51,063,2020,Floyd County,Virginia,Va.,15476
51,065,2020,Fluvanna County,Virginia,Va.,27249
51,069,2020,Frederick County,Virginia,Va.,91419
51,071,2020,Giles County,Virginia,Va.,16787
51,075,2020,Goochland County,Virginia,Va.,24727
51,077,2020,Grayson County,Virginia,Va.,15333
51,081,2020,Greensville County,Virginia,Va.,11391
51,083,2020,Halifax County,Virginia,Va.,34022
51,087,2020,Henrico County,Virginia,Va.,334389
51,089,2020,Henry County,Virginia,Va.,50948
51,093,2020,Isle of Wight County,Virginia,Va.,38606
51,095,2020,James City County,Virginia,Va.,78254
51,097,2020,King and Queen County,Virginia,Va.,6608
51,099,2020,King George County,Virginia,Va.,26723
51,101,2020,King William County,Virginia,Va.,17810
51,103,2020,Lancaster County,Virginia,Va.,10919
51,105,2020,Lee County,Virginia,Va.,22173
51,107,2020,Loudoun County,Virginia,Va.,420959
51,109,2020,Louisa County,Virginia,Va.,37596
51,111,2020,Lunenburg County,Virginia,Va.,11936
51,113,2020,Madison County,Virginia,Va.,13837
51,115,2020,Mathews County,Virginia,Va.,8533
51,117,2020,Mecklenburg County,Virginia,Va.,30319
51,119,2020,Middlesex County,Virginia,Va.,10625
51,121,2020,Montgomery County,Virginia,Va.,99721
51,125,2020,Nelson County,Virginia,Va.,14775
51,127,2020,New Kent County,Virginia,Va.,22945
51,131,2020,Northampton County,Virginia,Va.,12282
51,133,2020,Northumberland County,Virginia,Va.,11839
51,135,2020,Nottoway County,Virginia,Va.,15642
51,137,2020,Orange County,Virginia,Va.,36254
51,139,2020,Page County,Virginia,Va.,23709
51,141,2020,Patrick County,Virginia,Va.,17608
51,145,2020,Powhatan County,Virginia,Va.,30333
51,147,2020,Prince Edward County,Virginia,Va.,21849
51,149,2020,Prince George County,Virginia,Va.,43010
51,155,2020,Pulaski County,Virginia,Va.,33800
51,157,2020,Rappahannock County,Virginia,Va.,7348
51,161,2020,Roanoke County,Virginia,Va.,96929
31,087,2020,Hitchcock County,Nebraska,Neb.,2616
31,093,2020,Howard County,Nebraska,Neb.,6475
31,099,2020,Kearney County,Nebraska,Neb.,6688
31,105,2020,Kimball County,Nebraska,Neb.,3434
31,111,2020,Lincoln County,Nebraska,Neb.,34676
31,117,2020,McPherson County,Nebraska,Neb.,399
31,123,2020,Morrill County,Nebraska,Neb.,4555
31,127,2020,Nemaha County,Nebraska,Neb.,7074
31,175,2020,Valley County,Nebraska,Neb.,4059
31,179,2020,Wayne County,Nebraska,Neb.,9697
31,185,2020,York County,Nebraska,Neb.,14125
32,005,2020,Douglas County,Nevada,Nev.,49488
32,011,2020,Eureka County,Nevada,Nev.,1855
32,017,2020,Lincoln County,Nevada,Nev.,4499
32,023,2020,Nye County,Nevada,Nev.,51591
32,031,2020,Washoe County,Nevada,Nev.,486492
33,001,2020,Belknap County,New Hampshire,N.H.,63705
33,007,2020,Coos County,New Hampshire,N.H.,31268
33,013,2020,Merrimack County,New Hampshire,N.H.,153808
33,019,2020,Sullivan County,New Hampshire,N.H.,43063
22,005,2020,Ascension Parish,Louisiana,La.,126500
22,011,2020,Beauregard Parish,Louisiana,La.,36549
22,017,2020,Caddo Parish,Louisiana,La.,237848
22,023,2020,Cameron Parish,Louisiana,La.,5617
22,029,2020,Concordia Parish,Louisiana,La.,18687
22,035,2020,East Carroll Parish,Louisiana,La.,7459
22,041,2020,Franklin Parish,Louisiana,La.,19774
22,047,2020,Iberville Parish,Louisiana,La.,30241
22,053,2020,Jefferson Davis Parish,Louisiana,La.,32250
22,101,2020,St. Mary Parish,Louisiana,La.,49406
22,107,2020,Tensas Parish,Louisiana,La.,4147
22,111,2020,Union Parish,Louisiana,La.,21107
22,117,2020,Washington Parish,Louisiana,La.,45463
22,123,2020,West Carroll Parish,Louisiana,La.,9751
36,003,2020,Allegany County,New York,N.Y.,46456
36,009,2020,Cattaraugus County,New York,N.Y.,77042
36,015,2020,Chemung County,New York,N.Y.,84148
36,021,2020,Columbia County,New York,N.Y.,61570
36,027,2020,Dutchess County,New York,N.Y.,295911
36,031,2020,Essex County,New York,N.Y.,37381
36,037,2020,Genesee County,New York,N.Y.,58388
36,043,2020,Herkimer County,New York,N.Y.,60139
36,049,2020,Lewis County,New York,N.Y.,26582
36,055,2020,Monroe County,New York,N.Y.,759443
36,061,2020,New York County,New York,N.Y.,1694251
36,067,2020,Onondaga County,New York,N.Y.,476516
36,073,2020,Orleans County,New York,N.Y.,40343
36,079,2020,Putnam County,New York,N.Y.,97668
36,085,2020,Richmond County,New York,N.Y.,495747
37,007,2020,Anson County,North Carolina,N.C.,22055
37,013,2020,Beaufort County,North Carolina,N.C.,44652
37,019,2020,Brunswick County,North Carolina,N.C.,136693
37,025,2020,Cabarrus County,North Carolina,N.C.,225804
37,031,2020,Carteret County,North Carolina,N.C.,67686
37,037,2020,Chatham County,North Carolina,N.C.,76285
37,045,2020,Cleveland County,North Carolina,N.C.,99519
37,051,2020,Cumberland County,North Carolina,N.C.,334728
37,057,2020,Davidson County,North Carolina,N.C.,168930
06,053,2020,Monterey County,California,Calif.,439035
06,055,2020,Napa County,California,Calif.,138019
06,057,2020,Nevada County,California,Calif.,102241
06,059,2020,Orange County,California,Calif.,3186989
06,061,2020,Placer County,California,Calif.,404739
06,063,2020,Plumas County,California,Calif.,19790
06,065,2020,Riverside County,California,Calif.,2418185
06,067,2020,Sacramento County,California,Calif.,1585055
06,069,2020,San Benito County,California,Calif.,64209
06,071,2020,San Bernardino County,California,Calif.,2181654
