zip,donation_amount_sum,donation_amount_count,city,state,x,y
27870,10.0,1,Roanoke Rapids,NC,-77.65,36.45
27883,100.0,1,Stantonsburg,NC,-77.82,35.6
27886,110.0,2,Tarboro,NC,-77.55,35.9
27889,100.0,3,Washington,NC,-77.05,35.55
27894,100.0,1,Wilson,NC,-77.92,35.73
27896,25.0,1,Wilson,NC,-77.92,35.73
27909,15.0,2,Elizabeth City,NC,-76.22,36.29
27920,50.0,1,Buxton,NC,-75.53,35.24
27921,75.0,2,Camden,NC,-76.16,36.32
27923,50.0,1,Coinjock,NC,-75.95,36.34
27927,25.0,1,Corolla,NC,-75.83,36.37
27929,110.0,2,Currituck,NC,-76.01,36.44
27936,20.0,1,Frisco,NC,-75.58,35.24
27939,15.0,1,Grandy,NC,-75.87,36.24
27944,135.0,3,Hertford,NC,-76.47,36.18
27947,50.0,1,Jarvisburg,NC,-75.86,36.2
27948,210.0,4,Kill Devil Hills,NC,-75.66,36.01
27949,225.0,4,Kitty Hawk,NC,-75.71,36.07
27950,82.0,1,Knotts Island,NC,-75.91,36.51
27954,25.0,1,Manteo,NC,-75.66,35.89
27959,224.0,4,Nags Head,NC,-75.62,35.94
27968,50.0,1,Rodanthe,NC,-75.48,35.69
27976,95.0,2,South Mills,NC,-76.32,36.44
27986,20.0,1,Winton,NC,-76.93,36.38
28001,50.0,1,Albemarle,NC,-80.19,35.36
28012,430.0,8,Belmont,NC,-81.04,35.24
28016,25.0,1,Bessemer City,NC,-81.28,35.28
28018,25.0,1,Bostic,NC,-81.83,35.36
28020,90.0,1,Casar,NC,-81.61,35.51
28021,40.0,2,Cherryville,NC,-81.38,35.38
28023,100.0,2,China Grove,NC,-80.58,35.57
28025,515.0,7,Concord,NC,-80.59,35.4
28027,609.0,9,Concord,NC,-80.59,35.4
28031,875.0,13,Cornelius,NC,-80.86,35.48
28032,45.0,2,Cramerton,NC,-81.07,35.23
28034,130.0,2,Dallas,NC,-81.17,35.31
28036,375.0,4,Davidson,NC,-80.84,35.49
28037,525.0,11,Denver,NC,-81.03,35.53
28043,100.0,1,Forest City,NC,-81.86,35.33
28052,145.0,3,Gastonia,NC,-81.17,35.25
28054,140.0,4,Gastonia,NC,-81.17,35.25
28056,120.0,4,Gastonia,NC,-81.17,35.25
28071,25.0,1,Gold Hill,NC,-80.33,35.52
28075,165.0,3,Harrisburg,NC,-80.66,35.32
28078,873.0,19,Huntersville,NC,-80.84,35.41
28079,640.0,12,Indian Trail,NC,-80.67,35.07
28080,225.0,3,Iron Station,NC,-81.15,35.44
28081,95.0,2,Kannapolis,NC,-80.62,35.49
28083,90.0,3,Kannapolis,NC,-80.62,35.49
28086,91.0,3,Kings Mountain,NC,-81.34,35.24
28088,75.0,1,Landis,NC,-80.61,35.54
28092,275.0,5,Lincolnton,NC,-81.24,35.47
28103,100.0,2,Marshville,NC,-80.36,34.98
28104,480.0,9,Matthews,NC,-80.71,35.12
28105,821.0,12,Matthews,NC,-80.71,35.12
28106,25.0,1,Matthews,NC,-80.71,35.12
28107,135.0,3,Midland,NC,-80.5,35.22
28110,240.0,6,Monroe,NC,-80.54,34.98
28112,225.0,4,Monroe,NC,-80.54,34.98
28115,150.0,4,Mooresville,NC,-80.81,35.57
28117,634.0,12,Mooresville,NC,-80.81,35.57
28120,45.0,3,Mount Holly,NC,-81.03,35.3
28127,25.0,1,New London,NC,-80.21,35.44
28134,25.0,1,Pineville,NC,-80.88,35.08
28138,75.0,2,Rockwell,NC,-80.4,35.55
28139,499.0,6,Rutherfordton,NC,-81.96,35.36
28144,375.0,4,Salisbury,NC,-80.48,35.66
28146,514.0,4,Salisbury,NC,-80.48,35.66
28147,75.0,2,Salisbury,NC,-80.48,35.66
28150,185.0,4,Shelby,NC,-81.54,35.28
28163,100.0,1,Stanfield,NC,-80.42,35.23
28164,55.0,3,Stanley,NC,-81.09,35.35
28167,20.0,1,Union Mills,NC,-81.96,35.49
28168,20.0,1,Vale,NC,-81.39,35.53
28173,1315.0,19,Waxhaw,NC,-80.74,34.92
28174,25.0,1,Wingate,NC,-80.44,34.98
28202,300.0,3,Charlotte,NC,-80.83,35.19
28203,265.0,4,Charlotte,NC,-80.83,35.19
28205,555.0,7,Charlotte,NC,-80.83,35.19
28207,150.0,2,Charlotte,NC,-80.83,35.19
28208,100.0,4,Charlotte,NC,-80.83,35.19
28209,710.0,4,Charlotte,NC,-80.83,35.19
28210,285.0,5,Charlotte,NC,-80.83,35.19
28211,550.0,10,Charlotte,NC,-80.83,35.19
28212,20.0,1,Charlotte,NC,-80.83,35.19
28213,20.0,1,Charlotte,NC,-80.83,35.19
28214,70.0,2,Charlotte,NC,-80.83,35.19
28215,230.0,6,Charlotte,NC,-80.83,35.19
28216,322.0,4,Charlotte,NC,-80.83,35.19
28217,25.0,1,Charlotte,NC,-80.83,35.19
28226,245.0,6,Charlotte,NC,-80.83,35.19
28227,308.0,9,Charlotte,NC,-80.83,35.19
28229,100.0,1,Charlotte,NC,-80.83,35.19
28262,25.0,1,Charlotte,NC,-80.83,35.19
28269,495.0,8,Charlotte,NC,-80.83,35.19
28270,431.0,7,Charlotte,NC,-80.83,35.19
28273,655.0,10,Charlotte,NC,-80.83,35.19
28277,1733.0,20,Charlotte,NC,-80.83,35.19
28278,195.0,5,Charlotte,NC,-80.83,35.19
28301,200.0,2,Fayetteville,NC,-78.87,35.05
28303,310.0,4,Fayetteville,NC,-78.87,35.05
28304,110.0,2,Fayetteville,NC,-78.87,35.05
28305,5.0,1,Fayetteville,NC,-78.87,35.05
28306,50.0,1,Fayetteville,NC,-78.87,35.05
28307,50.0,1,Fort Bragg,NC,-79.0,35.13
28311,135.0,3,Fayetteville,NC,-78.87,35.05
28312,125.0,2,Fayetteville,NC,-78.72,34.93
28314,430.0,7,Fayetteville,NC,-78.87,35.05
28315,25.0,1,Aberdeen,NC,-79.42,35.13
28326,95.0,4,Cameron,NC,-79.25,35.32
28327,525.0,7,Carthage,NC,-79.41,35.34
28328,120.0,2,Clinton,NC,-78.33,35.0
28334,25.0,1,Dunn,NC,-78.61,35.31
28358,100.0,1,Lumberton,NC,-79.01,34.63
28365,50.0,1,Mount Olive,NC,-78.06,35.19
28366,10.0,1,Newton Grove,NC,-78.35,35.25
28370,50.0,1,Pinehurst,NC,-79.46,35.18
28371,200.0,1,Parkton,NC,-79.01,34.9
28374,295.0,6,Pinehurst,NC,-79.46,35.18
28376,260.0,4,Raeford,NC,-79.22,34.97
28379,25.0,1,Rockingham,NC,-79.76,34.93
28382,10.0,1,Roseboro,NC,-78.51,34.95
28384,25.0,1,Saint Pauls,NC,-78.97,34.8
28387,185.0,6,Southern Pines,NC,-79.4,35.18
28391,100.0,1,Stedman,NC,-78.69,35.01
28393,25.0,1,Turkey,NC,-78.18,34.99
28396,30.0,1,Wagram,NC,-79.36,34.88
28401,260.0,6,Wilmington,NC,-77.91,34.21
28402,100.0,1,Wilmington,NC,-77.91,34.21
28403,45.0,2,Wilmington,NC,-77.91,34.21
28405,310.0,6,Wilmington,NC,-77.91,34.21
28406,200.0,1,Wilmington,NC,-77.91,34.21
28409,265.0,9,Wilmington,NC,-77.91,34.21
28411,380.0,9,Wilmington,NC,-77.91,34.21
28412,310.0,7,Wilmington,NC,-77.91,34.21
28425,65.0,2,Burgaw,NC,-77.92,34.55
28428,70.0,2,Carolina Beach,NC,-77.89,34.04
28429,200.0,3,Castle Hayne,NC,-77.9,34.35
28443,225.0,6,Hampstead,NC,-77.71,34.36
28445,130.0,3,Holly Ridge,NC,-77.55,34.49
28451,470.0,8,Leland,NC,-78.0,34.24
28454,50.0,1,Maple Hill,NC,-77.69,34.66
28455,22.0,1,Nakina,NC,-78.66,34.13
28457,100.0,1,Rocky Point,NC,-77.88,34.43
28460,95.0,2,Sneads Ferry,NC,-77.37,34.55
28461,577.0,8,Southport,NC,-78.02,33.92
28462,75.0,2,Supply,NC,-78.26,34.01
28465,167.0,5,Oak Island,NC,-78.1,33.91
28467,80.0,3,Calabash,NC,-78.57,33.89
28468,15.0,1,Sunset Beach,NC,-78.51,33.87
28469,170.0,3,Ocean Isle Beach,NC,-78.42,33.89
28472,20.0,1,Whiteville,NC,-78.7,34.32
28479,53.0,3,Winnabow,NC,-78.09,34.28
28480,1125.0,3,Wrightsville Beach,NC,-77.79,34.21
28504,270.0,2,Kinston,NC,-77.59,35.27
28512,30.0,2,Atlantic Beach,NC,-76.73,34.7
28513,120.0,2,Ayden,NC,-77.42,35.47
28516,270.0,3,Beaufort,NC,-76.65,34.72
28521,20.0,1,Chinquapin,NC,-77.74,34.82
28528,50.0,1,Gloucester,NC,-76.54,34.72
28532,25.0,1,Havelock,NC,-76.89,34.9
28539,60.0,3,Hubert,NC,-77.23,34.66
28546,25.0,1,Jacksonville,NC,-77.4,34.76
28547,70.0,2,Camp Lejeune,NC,-77.34,34.68
28551,100.0,1,La Grange,NC,-77.78,35.3
28555,50.0,1,Maysville,NC,-77.23,34.9
28557,563.0,8,Morehead City,NC,-76.73,34.72
28560,580.0,10,New Bern,NC,-77.07,35.11
28561,20.0,1,New Bern,NC,-77.07,35.11
28562,490.0,6,New Bern,NC,-77.07,35.11
28570,450.0,8,Newport,NC,-76.86,34.78
28578,100.0,1,Seven Springs,NC,-77.84,35.22
28580,125.0,2,Snow Hill,NC,-77.67,35.45
28584,133.0,5,Swansboro,NC,-77.12,34.69
28586,20.0,1,Vanceboro,NC,-77.15,35.3
28589,25.0,1,Williston,NC,-76.49,34.8
28590,115.0,4,Winterville,NC,-77.39,35.52
28594,250.0,3,Emerald Isle,NC,-77.02,34.66
28601,435.0,9,Hickory,NC,-81.32,35.73
28602,70.0,2,Hickory,NC,-81.32,35.73
28604,112.0,2,Banner Elk,NC,-81.87,36.16
28605,175.0,3,Blowing Rock,NC,-81.67,36.12
28607,495.0,6,Boone,NC,-81.66,36.2
28610,60.0,2,Claremont,NC,-81.15,35.71
28613,150.0,2,Conover,NC,-81.21,35.7
28615,150.0,2,Creston,NC,-81.65,36.44
28621,127.0,2,Elkin,NC,-80.84,36.25
28624,10.0,1,Ferguson,NC,-81.41,36.13
28625,390.0,7,Statesville,NC,-80.88,35.78
28626,40.0,2,Fleetwood,NC,-81.51,36.3
28630,100.0,1,Granite Falls,NC,-81.42,35.8
28631,50.0,1,Grassy Creek,NC,-81.4,36.56
28635,50.0,1,Hays,NC,-81.11,36.24
28638,20.0,2,Hudson,NC,-81.48,35.84
28640,100.0,1,Jefferson,NC,-81.46,36.42
28643,30.0,1,Lansing,NC,-81.5,36.49
28645,175.0,6,Lenoir,NC,-81.53,35.9
28650,10.0,1,Maiden,NC,-81.2,35.57
28651,100.0,1,Millers Creek,NC,-81.23,36.18
28654,100.0,1,Moravian Falls,NC,-81.18,36.1
28655,190.0,6,Morganton,NC,-81.69,35.74
28657,10.0,1,Newland,NC,-81.92,36.08
28659,5.0,1,North Wilkesboro,NC,-81.14,36.16
28665,250.0,1,Purlear,NC,-81.38,36.21
28673,50.0,1,Sherrills Ford,NC,-80.99,35.57
28676,200.0,1,State Road,NC,-80.89,36.39
28677,10.0,1,Statesville,NC,-80.88,35.78
28678,100.0,1,Stony Point,NC,-81.04,35.86
28679,50.0,1,Sugar Grove,NC,-81.78,36.26
28681,110.0,4,Taylorsville,NC,-81.17,35.92
28683,20.0,1,Thurmond,NC,-80.94,36.36
28690,100.0,2,Valdese,NC,-81.55,35.74
28693,100.0,1,Warrensville,NC,-81.55,36.46
28694,25.0,1,West Jefferson,NC,-81.49,36.39
28697,100.0,1,Wilkesboro,NC,-81.16,36.14
28701,10.0,1,Alexander,NC,-82.63,35.7
28704,325.0,5,Arden,NC,-82.58,35.46
28705,60.0,2,Bakersville,NC,-82.15,36.01
28711,850.0,10,Black Mountain,NC,-82.33,35.61
28712,295.0,5,Brevard,NC,-82.73,35.23
28713,14.0,2,Bryson City,NC,-83.44,35.42
28714,220.0,3,Burnsville,NC,-82.29,35.91
28715,625.0,6,Candler,NC,-82.69,35.53
28716,150.0,2,Canton,NC,-82.84,35.54
28718,5.0,1,Cedar Mountain,NC,-82.64,35.14
28719,137.0,5,Cherokee,NC,-83.31,35.47
28721,400.0,3,Clyde,NC,-82.91,35.53
28722,201.0,5,Columbus,NC,-82.2,35.24
28723,20.0,2,Cullowhee,NC,-83.17,35.31
28728,10.0,1,Enka,NC,-82.65,35.56
28730,80.0,3,Fairview,NC,-82.4,35.52
28731,260.0,4,Flat Rock,NC,-82.44,35.27
28732,222.0,5,Fletcher,NC,-82.5,35.43
28733,200.0,1,Fontana Dam,NC,-83.81,35.43
28734,204.0,5,Franklin,NC,-83.38,35.18
28739,495.0,9,Hendersonville,NC,-82.46,35.32
28741,300.0,3,Highlands,NC,-83.19,35.05
28742,100.0,1,Horse Shoe,NC,-82.64,35.39
28747,125.0,2,Lake Toxaway,NC,-82.93,35.13
28751,25.0,1,Maggie Valley,NC,-83.09,35.51
28752,85.0,3,Marion,NC,-82.0,35.68
28753,350.0,5,Marshall,NC,-82.68,35.79
28754,50.0,1,Mars Hill,NC,-82.55,35.82
28756,400.0,1,Mill Spring,NC,-82.16,35.29
28759,250.0,4,Mills River,NC,-82.57,35.39
28761,225.0,5,Nebo,NC,-81.93,35.71
28762,100.0,1,Old Fort,NC,-82.17,35.63
28763,100.0,1,Otto,NC,-83.38,35.06
28768,150.0,2,Pisgah Forest,NC,-82.67,35.27
28773,200.0,6,Saluda,NC,-82.34,35.23
28774,29.0,1,Sapphire,NC,-83.0,35.1
28776,100.0,1,Skyland,NC,-82.52,35.48
28777,20.0,1,Spruce Pine,NC,-82.06,35.91
28778,90.0,3,Swannanoa,NC,-82.39,35.6
28779,145.0,4,Sylva,NC,-83.22,35.37
28782,100.0,1,Tryon,NC,-82.23,35.2
28786,25.0,1,Waynesville,NC,-82.99,35.48
28787,415.0,8,Weaverville,NC,-82.55,35.69
28789,200.0,1,Whittier,NC,-83.27,35.43
28791,75.0,2,Hendersonville,NC,-82.46,35.32
28792,65.0,2,Hendersonville,NC,-82.46,35.32
28801,1035.0,3,Asheville,NC,-82.54,35.57
28802,45.0,1,Asheville,NC,-82.54,35.57
28803,425.0,8,Asheville,NC,-82.54,35.57
28804,545.0,8,Asheville,NC,-82.54,35.57
28805,575.0,13,Asheville,NC,-82.54,35.57
28806,169.0,8,Asheville,NC,-82.54,35.57
28902,20.0,1,Brasstown,NC,-83.91,35.01
28904,70.0,2,Hayesville,NC,-83.81,35.04
28906,115.0,5,Murphy,NC,-84.02,35.09
29006,140.0,2,Batesburg,SC,-81.54,33.9
29016,225.0,6,Blythewood,SC,-80.97,34.21
29020,45.0,2,Camden,SC,-80.61,34.26
29036,140.0,6,Chapin,SC,-81.34,34.16
29040,50.0,1,Dalzell,SC,-80.45,34.03
29045,234.0,5,Elgin,SC,-80.79,34.16
29058,50.0,1,Heath Springs,SC,-80.67,34.59
29063,354.0,5,Irmo,SC,-81.18,34.09
29067,130.0,3,Kershaw,SC,-80.58,34.54
29070,260.0,4,Leesville,SC,-81.51,33.91
29072,799.0,16,Lexington,SC,-81.22,33.98
29073,135.0,3,Lexington,SC,-81.22,33.98
29075,50.0,1,Little Mountain,SC,-81.41,34.19
29078,75.0,4,Lugoff,SC,-80.68,34.22
29081,100.0,1,Ehrhardt,SC,-81.01,33.09
29108,90.0,1,Newberry,SC,-81.61,34.27
29115,110.0,2,Orangeburg,SC,-80.86,33.49
29127,25.0,1,Prosperity,SC,-81.53,34.21
29129,50.0,1,Ridge Spring,SC,-81.66,33.84
29132,100.0,1,Rion,SC,-81.16,34.3
29135,20.0,1,Saint Matthews,SC,-80.77,33.66
29145,25.0,1,Silverstreet,SC,-81.71,34.21
29148,25.0,1,Summerton,SC,-80.35,33.6
29150,40.0,2,Sumter,SC,-80.39,33.94
29154,200.0,2,Sumter,SC,-80.39,33.94
29160,25.0,1,Swansea,SC,-81.1,33.73
29161,100.0,1,Timmonsville,SC,-79.94,34.13
29169,100.0,1,West Columbia,SC,-81.08,33.99
29170,70.0,2,West Columbia,SC,-81.08,33.99
29180,200.0,2,Winnsboro,SC,-81.08,34.37
29201,5.0,1,Columbia,SC,-81.03,34.0
29203,20.0,1,Columbia,SC,-81.03,34.0
29204,60.0,2,Columbia,SC,-81.03,34.0
29205,190.0,4,Columbia,SC,-81.03,34.0
29206,325.0,6,Columbia,SC,-81.03,34.0
29209,345.0,6,Columbia,SC,-81.03,34.0
29210,120.0,3,Columbia,SC,-81.03,34.0
29212,200.0,7,Columbia,SC,-81.03,34.0
29223,300.0,2,Columbia,SC,-81.03,34.0
29229,250.0,3,Columbia,SC,-81.03,34.0
29301,115.0,4,Spartanburg,SC,-81.92,34.94
29302,485.0,6,Spartanburg,SC,-81.92,34.94
29303,70.0,3,Spartanburg,SC,-81.92,34.94
29306,10.0,1,Spartanburg,SC,-81.92,34.94
29307,50.0,2,Spartanburg,SC,-81.92,34.94
29316,225.0,3,Boiling Springs,SC,-81.92,34.94
29322,5.0,1,Campobello,SC,-82.14,35.11
29323,200.0,2,Chesnee,SC,-81.86,35.14
29325,20.0,1,Clinton,SC,-81.86,34.47
29334,210.0,5,Duncan,SC,-82.13,34.93
29335,220.0,4,Enoree,SC,-81.96,34.65
29341,100.0,1,Gaffney,SC,-81.65,35.07
29349,515.0,7,Inman,SC,-82.09,35.05
29356,210.0,3,Landrum,SC,-82.18,35.17
29360,120.0,2,Laurens,SC,-82.02,34.5
29364,100.0,1,Lockhart,SC,-81.46,34.79
29370,50.0,1,Mountville,SC,-81.95,34.33
29373,110.0,2,Pacolet Mills,SC,-81.74,34.91
29374,150.0,1,Pauline,SC,-81.87,34.83
29376,150.0,3,Roebuck,SC,-81.96,34.87
29379,125.0,2,Union,SC,-81.62,34.72
29384,100.0,1,Waterloo,SC,-82.05,34.35
29385,20.0,1,Wellford,SC,-82.09,34.95
29388,425.0,4,Woodruff,SC,-82.03,34.74
29401,265.0,5,Charleston,SC,-79.99,32.78
29403,150.0,2,Charleston,SC,-79.99,32.78
29406,45.0,2,Charleston,SC,-79.99,32.78
29407,245.0,5,Charleston,SC,-79.99,32.78
29410,50.0,1,Hanahan,SC,-80.01,32.91
29412,250.0,6,Charleston,SC,-79.99,32.78
29414,325.0,7,Charleston,SC,-79.99,32.78
29418,50.0,1,North Charleston,SC,-80.05,32.89
29420,70.0,2,North Charleston,SC,-80.09,32.92
29429,195.0,3,Awendaw,SC,-79.61,33.03
29438,100.0,1,Edisto Island,SC,-80.28,32.56
29439,50.0,1,Folly Beach,SC,-79.92,32.67
29440,100.0,1,Georgetown,SC,-79.29,33.36
29445,175.0,3,Goose Creek,SC,-79.99,32.98
29448,100.0,1,Harleyville,SC,-80.44,33.21
29450,50.0,1,Huger,SC,-79.8,33.09
29451,50.0,1,Isle Of Palms,SC,-79.75,32.8
29453,10.0,1,Jamestown,SC,-79.69,33.28
29455,910.0,12,Johns Island,SC,-80.07,32.72
29456,260.0,4,Ladson,SC,-80.1,33.0
29461,170.0,3,Moncks Corner,SC,-79.99,33.19
29464,980.0,17,Mount Pleasant,SC,-79.86,32.82
29466,981.0,17,Mount Pleasant,SC,-79.86,32.82
29470,120.0,2,Ravenel,SC,-80.22,32.77
29475,10.0,1,Ruffin,SC,-80.81,33.0
29483,752.0,12,Summerville,SC,-80.17,33.0
29485,865.0,8,Summerville,SC,-80.17,33.0
29492,1725.0,11,Charleston,SC,-79.99,32.78
29501,105.0,2,Florence,SC,-79.78,34.18
29505,20.0,1,Florence,SC,-79.78,34.18
29520,70.0,3,Cheraw,SC,-79.89,34.69
29526,155.0,5,Conway,SC,-79.04,33.83
29527,50.0,1,Conway,SC,-79.04,33.83
29532,91.0,4,Darlington,SC,-79.87,34.29
29540,120.0,2,Darlington,SC,-79.87,34.29
29550,150.0,3,Hartsville,SC,-80.08,34.36
29564,25.0,1,Lane,SC,-79.88,33.52
29569,135.0,3,Loris,SC,-78.89,34.05
29571,10.0,1,Marion,SC,-79.4,34.17
29572,478.0,9,Myrtle Beach,SC,-78.89,33.69
29575,300.0,4,Myrtle Beach,SC,-78.89,33.69
29576,190.0,8,Murrells Inlet,SC,-79.05,33.55
29577,220.0,5,Myrtle Beach,SC,-78.89,33.69
29579,120.0,4,Myrtle Beach,SC,-78.89,33.69
29582,410.0,8,North Myrtle Beach,SC,-78.67,33.82
29585,125.0,4,Pawleys Island,SC,-79.17,33.38
29588,210.0,4,Myrtle Beach,SC,-79.02,33.63
29597,20.0,1,North Myrtle Beach,SC,-78.67,33.82
29601,175.0,2,Greenville,SC,-82.37,34.83
29605,500.0,1,Greenville,SC,-82.37,34.83
29607,780.0,8,Greenville,SC,-82.37,34.83
29609,285.0,6,Greenville,SC,-82.37,34.83
29611,200.0,1,Greenville,SC,-82.37,34.83
29615,900.0,10,Greenville,SC,-82.37,34.83
29616,25.0,1,Greenville,SC,-82.37,34.83
29617,135.0,4,Greenville,SC,-82.37,34.83
29620,100.0,1,Abbeville,SC,-82.37,34.17
29621,565.0,9,Anderson,SC,-82.64,34.51
29625,190.0,4,Anderson,SC,-82.64,34.51
29626,60.0,2,Anderson,SC,-82.64,34.51
29627,122.0,2,Belton,SC,-82.49,34.52
29630,160.0,3,Central,SC,-82.78,34.72
29631,300.0,3,Clemson,SC,-82.81,34.68
29638,500.0,1,Donalds,SC,-82.34,34.37
29640,100.0,1,Easley,SC,-82.58,34.82
29642,130.0,3,Easley,SC,-82.58,34.82
29644,65.0,3,Fountain Inn,SC,-82.2,34.69
29646,275.0,3,Greenwood,SC,-82.15,34.19
29649,100.0,1,Greenwood,SC,-82.15,34.19
29650,1100.0,12,Greer,SC,-82.23,34.93
29651,925.0,15,Greer,SC,-82.23,34.93
29657,100.0,1,Liberty,SC,-82.69,34.79
29662,9.0,1,Mauldin,SC,-82.3,34.78
29664,25.0,1,Mountain Rest,SC,-83.15,34.86
29666,20.0,1,Ninety Six,SC,-82.02,34.17
29669,105.0,3,Pelzer,SC,-82.46,34.64
29671,340.0,7,Pickens,SC,-82.7,34.88
29672,170.0,6,Seneca,SC,-82.95,34.68
29673,110.0,4,Piedmont,SC,-82.46,34.71
29676,140.0,3,Salem,SC,-82.97,34.89
29678,35.0,2,Seneca,SC,-82.95,34.68
29680,520.0,9,Simpsonville,SC,-82.25,34.73
29681,630.0,15,Simpsonville,SC,-82.25,34.73
29684,100.0,1,Starr,SC,-82.69,34.37
29686,50.0,1,Tamassee,SC,-82.98,34.89
29687,445.0,8,Taylors,SC,-82.31,34.91
29689,100.0,1,Townville,SC,-82.89,34.56
29690,195.0,5,Travelers Rest,SC,-82.43,34.96
29692,50.0,1,Ware Shoals,SC,-82.24,34.39
29693,40.0,2,Westminster,SC,-83.09,34.66
29697,125.0,3,Williamston,SC,-82.47,34.61
29702,20.0,1,Blacksburg,SC,-81.51,35.12
29704,125.0,2,Catawba,SC,-80.91,34.85
29706,40.0,2,Chester,SC,-81.21,34.7
29707,485.0,11,Fort Mill,SC,-80.86,34.99
29708,1595.0,18,Fort Mill,SC,-80.94,35.0
29710,1015.0,9,Clover,SC,-81.22,35.11
29712,550.0,2,Edgemoor,SC,-81.01,34.8
29715,374.0,11,Fort Mill,SC,-80.94,35.0
29720,495.0,7,Lancaster,SC,-80.77,34.72
29730,506.0,8,Rock Hill,SC,-81.02,34.93
29732,1340.0,8,Rock Hill,SC,-81.02,34.93
29745,210.0,5,York,SC,-81.23,34.99
29801,125.0,2,Aiken,SC,-81.72,33.54
29803,760.0,14,Aiken,SC,-81.72,33.54
29831,50.0,1,Jackson,SC,-81.79,33.32
29841,20.0,1,North Augusta,SC,-81.95,33.51
29842,55.0,3,Beech Island,SC,-81.89,33.48
29851,100.0,1,Warrenville,SC,-81.82,33.51
29856,20.0,1,Windsor,SC,-81.51,33.48
29860,120.0,2,North Augusta,SC,-81.95,33.51
29902,217.0,3,Beaufort,SC,-80.68,32.42
29906,40.0,1,Beaufort,SC,-80.68,32.42
29907,160.0,6,Ladys Island,SC,-80.64,32.43
29909,330.0,8,Okatie,SC,-80.92,32.3
29910,1510.0,18,Bluffton,SC,-80.86,32.23
29915,50.0,1,Daufuskie Island,SC,-80.86,32.12
29920,200.0,2,Saint Helena Island,SC,-80.56,32.38
29926,275.0,5,Hilton Head Island,SC,-80.74,32.19
29927,50.0,1,Hardeeville,SC,-81.07,32.27
29928,480.0,6,Hilton Head Island,SC,-80.74,32.19
29929,100.0,1,Islandton,SC,-80.93,32.9
29935,70.0,2,Port Royal,SC,-80.69,32.38
29936,85.0,3,Ridgeland,SC,-80.98,32.48
29940,50.0,1,Seabrook,SC,-80.73,32.56
30002,75.0,2,Avondale Estates,GA,-84.26,33.76
30004,1860.0,26,Alpharetta,GA,-84.27,34.06
30005,490.0,7,Alpharetta,GA,-84.27,34.06
30008,39.0,2,Marietta,GA,-84.54,33.95
30009,1030.0,14,Alpharetta,GA,-84.27,34.06
30011,50.0,1,Auburn,GA,-83.83,34.01
30012,300.0,4,Conyers,GA,-84.01,33.66
30013,100.0,1,Conyers,GA,-84.01,33.66
30014,83.0,5,Covington,GA,-83.85,33.6
30016,20.0,1,Covington,GA,-83.85,33.6
30017,50.0,1,Grayson,GA,-83.95,33.89
30019,230.0,8,Dacula,GA,-83.88,33.98
30022,1190.0,19,Alpharetta,GA,-84.27,34.06
30024,1050.0,16,Suwanee,GA,-84.07,34.05
30028,675.0,11,Cumming,GA,-84.13,34.2
30030,525.0,5,Decatur,GA,-84.29,33.77
30031,30.0,1,Decatur,GA,-84.29,33.77
30032,50.0,2,Decatur,GA,-84.29,33.77
30033,340.0,8,Decatur,GA,-84.29,33.77
30034,50.0,1,Decatur,GA,-84.29,33.77
30035,20.0,1,Decatur,GA,-84.29,33.77
30039,42.0,2,Snellville,GA,-84.0,33.85
30040,1405.0,19,Cumming,GA,-84.13,34.2
30041,923.0,16,Cumming,GA,-84.13,34.2
30043,165.0,6,Lawrenceville,GA,-83.99,33.94
30044,455.0,8,Lawrenceville,GA,-83.99,33.94
30045,75.0,2,Lawrenceville,GA,-83.99,33.94
30046,20.0,1,Lawrenceville,GA,-83.99,33.94
30047,375.0,7,Lilburn,GA,-84.13,33.88
30052,605.0,13,Loganville,GA,-83.89,33.83
30054,65.0,2,Oxford,GA,-83.87,33.62
30060,120.0,3,Marietta,GA,-84.54,33.95
30062,2405.0,29,Marietta,GA,-84.54,33.95
30064,1010.0,14,Marietta,GA,-84.54,33.95
30066,895.0,17,Marietta,GA,-84.54,33.95
30067,775.0,9,Marietta,GA,-84.54,33.95
30068,1947.0,18,Marietta,GA,-84.54,33.95
30071,350.0,4,Norcross,GA,-84.2,33.94
30075,3120.0,28,Roswell,GA,-84.35,34.03
30076,1120.0,15,Roswell,GA,-84.35,34.03
30078,200.0,2,Snellville,GA,-84.0,33.85
30080,1815.0,11,Smyrna,GA,-84.51,33.86
30082,522.0,6,Smyrna,GA,-84.51,33.86
30083,55.0,1,Stone Mountain,GA,-84.17,33.8
30084,355.0,7,Tucker,GA,-84.22,33.85
30087,370.0,4,Stone Mountain,GA,-84.17,33.8
30092,50.0,1,Norcross,GA,-84.2,33.94
30093,45.0,2,Norcross,GA,-84.2,33.94
30094,220.0,3,Conyers,GA,-84.01,33.66
30096,1234.0,11,Duluth,GA,-84.15,34.0
30097,370.0,6,Duluth,GA,-84.15,34.0
30101,730.0,15,Acworth,GA,-84.67,34.05
30102,1525.0,11,Acworth,GA,-84.67,34.05
30103,20.0,1,Adairsville,GA,-84.91,34.36
30104,20.0,1,Aragon,GA,-85.05,34.04
30107,330.0,6,Ball Ground,GA,-84.37,34.33
30110,100.0,1,Bremen,GA,-85.15,33.7
30112,80.0,2,Carrollton,GA,-85.08,33.58
30114,380.0,7,Canton,GA,-84.49,34.24
