,flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved,date,month,day,weekday,year
39940,717699029,3247717,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39941,717699028,3245987,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39942,717699465,11039126,N643NK,A320,NKS3501,NK3501,LAX,,,,2022-02-11,2,11,Friday,2022
39943,717699556,11062342,N666UA,B763,UAL1928,UA1928,LAX,EWR,EWR,,2022-02-11,2,11,Friday,2022
39944,717699508,3247469,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39945,717699705,10777056,N386DA,B738,DAL1002,DL1002,SLC,LAX,LAX,,2022-02-11,2,11,Friday,2022
39946,717700012,11356383,N955SW,CRJ2,SKW5774,UA5774,SLC,LAX,LAX,,2022-02-11,2,11,Friday,2022
39947,717700013,10845831,N453PA,B744,PAC235,PO235,LAX,NRT,NRT,,2022-02-11,2,11,Friday,2022
39948,717700181,10653367,N264JX,E135,JSX323,XE323,LAX,LAS,LAS,,2022-02-11,2,11,Friday,2022
39949,717700118,11221162,N822DX,B752,DAL995,DL995,MSP,LAX,LAX,,2022-02-11,2,11,Friday,2022
39950,717700161,11019917,N624QX,E75L,QXE2080,AS2080,SJC,LAX,LAX,,2022-02-11,2,11,Friday,2022
39951,717700173,11007899,N612QS,C68A,EJA612,1I612,LAX,LAS,LAS,,2022-02-11,2,11,Friday,2022
39952,717700257,10660826,N271SY,E75L,SKW4080,DL4080,BOI,LAX,LAX,,2022-02-11,2,11,Friday,2022
39953,717700313,10904958,N511DN,A359,DAL40,DL40,SYD,LAX,LAX,,2022-02-11,2,11,Friday,2022
39954,717700285,10934719,N540US,B752,DAL370,DL370,LAX,KOA,KOA,,2022-02-11,2,11,Friday,2022
39955,717700391,11380409,N979SW,CRJ2,SKW5844,UA5844,RNO,LAX,LAX,,2022-02-11,2,11,Friday,2022
39956,717700479,10766551,N37508,B39M,UAL1205,UA1205,KOA,LAX,LAX,,2022-02-11,2,11,Friday,2022
39957,717700522,11300772,N900EV,CRJ2,SKW5035,UA5035,PRC,LAX,LAX,,2022-02-11,2,11,Friday,2022
39958,717700518,11117158,N72NG,B350,N72NG,,LAX,PMD,PMD,,2022-02-11,2,11,Friday,2022
39959,717700536,10653568,N264SY,E75L,SKW3785,DL3785,LAS,LAX,LAX,,2022-02-11,2,11,Friday,2022
39960,717700467,10558164,N170SY,E75L,SKW3446,AS3446,LAX,SFO,SFO,,2022-02-11,2,11,Friday,2022
39961,717700584,10502875,N116DU,BCS1,DAL773,DL773,LAX,IAH,IAH,,2022-02-11,2,11,Friday,2022
39962,717700655,10570177,N182SY,E75L,SKW3333,AS3333,EUG,LAX,LAX,,2022-02-11,2,11,Friday,2022
39963,717700777,11238256,N839SY,B738,SCX8502,SY8502,KOA,LAX,LAX,,2022-02-11,2,11,Friday,2022
39964,717700888,3244110,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39965,717700894,3247023,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39966,717700890,3244650,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39967,717700900,3247796,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39968,717700895,3244543,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39969,717700941,11262321,N8626B,B738,SWA1019,WN1019,LAX,OAK,OAK,,2022-02-11,2,11,Friday,2022
39970,717700896,3246105,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39971,717700889,3247541,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39972,717701020,10492032,N105NN,A321,,,LAX,,,,2022-02-11,2,11,Friday,2022
39973,717701070,3246006,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39974,717701040,10823908,N431XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39975,717701012,10797379,N405XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39976,717701069,3244742,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39977,717701071,3247993,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39978,717701072,3246368,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39979,717701073,3244721,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39980,717701090,11012814,N617XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39981,717701074,3245022,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39982,717701075,3244726,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39983,717701117,11145411,N748FD,A306,FDX1366,FX1366,LAX,SNA,SNA,,2022-02-11,2,11,Friday,2022
39984,717701076,3247553,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39985,717701100,3247407,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39986,717701228,10838260,N446AN,A21N,AAL1041,AA1041,PHL,LAX,LAX,,2022-02-11,2,11,Friday,2022
39987,717701191,3244202,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39988,717701205,3244852,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39989,717701221,3245075,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39990,717701236,3247310,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39991,717701219,3247932,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39992,717701186,3245241,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39993,717701195,11334991,N934JB,A321,JBU2223,B62223,LAX,,,,2022-02-11,2,11,Friday,2022
39994,717701208,3245197,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39995,717701207,3247642,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
39996,717701290,11163354,N76528,B738,UAL2611,UA2611,LAX,SFO,SFO,,2022-02-11,2,11,Friday,2022
39997,717701472,10979598,N585FX,CL35,LXJ585,LXJ585,HOU,LAX,LAX,,2022-02-11,2,11,Friday,2022
39998,717701412,10664872,N27515,B39M,UAL440,UA440,DEN,LAX,LAX,,2022-02-11,2,11,Friday,2022
39999,717701583,10889228,N496TA,A320,TAI520,AV520,SAL,LAX,LAX,,2022-02-11,2,11,Friday,2022
40000,717701597,11304576,N904EV,CRJ2,SKW5410,UA5410,MRY,LAX,LAX,,2022-02-11,2,11,Friday,2022
40001,717701503,3246260,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40002,717701502,3244326,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40003,717701507,3246094,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40004,717701504,3246600,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40005,717701720,3245941,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40006,717701714,3245858,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40007,717701716,3246556,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40008,717701715,3246313,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40009,717701719,3244815,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40010,717701717,3247020,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40011,717701718,3247501,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40012,717701941,11264998,N8651A,B738,SWA922,WN922,LAX,BWI,BWI,,2022-02-11,2,11,Friday,2022
40013,717702004,10668141,N279FE,B763,FDX1379,FX1379,LAX,MEM,MEM,,2022-02-11,2,11,Friday,2022
40014,717702238,11222113,N823DX,B752,DAL1151,DL1151,ATL,LAX,LAX,,2022-02-11,2,11,Friday,2022
40015,717702240,10989929,N595QS,C68A,EJA595,1I595,TRM,LAX,LAX,,2022-02-11,2,11,Friday,2022
40016,717702581,11234050,N835AW,A319,AAL803,AA803,LAX,STL,STL,,2022-02-11,2,11,Friday,2022
40017,717702670,10766550,N37507,B39M,UAL2014,UA2014,SFO,LAX,LAX,,2022-02-11,2,11,Friday,2022
40018,717702736,11388415,N987JT,A321,JBU101,B6101,FLL,LAX,LAX,,2022-02-11,2,11,Friday,2022
40019,717702840,11385546,N984JB,A321,JBU1623,B61623,JFK,LAX,LAX,,2022-02-11,2,11,Friday,2022
40020,717702890,11304548,N904DS,GLF6,N904DS,,IAD,LAX,LAX,,2022-02-11,2,11,Friday,2022
40021,717703008,11188639,N790SK,CRJ7,SKW5822,UA5822,BIH,LAX,LAX,,2022-02-11,2,11,Friday,2022
40022,717703033,10826247,N434AN,A21N,AAL2139,AA2139,TPA,LAX,LAX,,2022-02-11,2,11,Friday,2022
40023,717703179,10836872,N444XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40024,717703109,10954941,N560US,F2TH,N560US,,LAX,SAT,SAT,,2022-02-11,2,11,Friday,2022
40025,717703133,10548335,N1603,B763,DAL436,DL436,LAX,JFK,JFK,,2022-02-11,2,11,Friday,2022
40026,717703108,11229918,N8301J,B738,SWA1565,WN1565,SMF,LAX,LAX,,2022-02-11,2,11,Friday,2022
40027,717703169,4921633,HBJNL,B77W,,,LAX,,,,2022-02-11,2,11,Friday,2022
40028,717703112,10800934,N409MC,B744,QFA7558,5Y7558,LAX,HNL,HNL,,2022-02-11,2,11,Friday,2022
40029,717703213,10509788,N12225,B738,UAL1461,UA1461,IAH,LAX,LAX,,2022-02-11,2,11,Friday,2022
40030,717703266,3245571,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40031,717703265,3247796,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40032,717703267,3245987,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40033,717703273,3244589,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40034,717703264,3246421,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40035,717703263,3246957,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40036,717703386,10951533,N557WN,B737,SWA1580,WN1580,LAX,AUS,AUS,,2022-02-11,2,11,Friday,2022
40037,717703318,10972995,N57852,B753,UAL1170,UA1170,LAX,HNL,HNL,,2022-02-11,2,11,Friday,2022
40038,717703322,3814016,FOMUA,B789,THT7,TN7,LAX,PPT,PPT,,2022-02-11,2,11,Friday,2022
40039,717703508,10590753,N202HA,A21N,HAL64,HA64,LIH,LAX,LAX,,2022-02-11,2,11,Friday,2022
40040,717703458,10696109,N306AS,B739,ASA35,AS35,LAX,,,,2022-02-11,2,11,Friday,2022
40041,717703712,7453715,HL7413,B744,AAR286,OZ286,ANC,LAX,LAX,,2022-02-11,2,11,Friday,2022
40042,717703744,10641555,N252SY,E75L,SKW3581,DL3581,LAX,PDX,PDX,,2022-02-11,2,11,Friday,2022
40043,717703921,11351533,N950PA,C208,FDY806,9X806,LAX,IPL,IPL,,2022-02-11,2,11,Friday,2022
40044,717703915,10929206,N535NK,A319,NKS1072,NK1072,BNA,LAX,LAX,,2022-02-11,2,11,Friday,2022
40045,717703873,11214133,N815PA,GL5T,N815PA,,HPN,LAX,LAX,,2022-02-11,2,11,Friday,2022
40046,717703894,10668434,N279SY,E75L,SKW3954,DL3954,TUS,LAX,LAX,,2022-02-11,2,11,Friday,2022
40047,717703920,11273288,N8733M,B38M,SWA1057,WN1057,LAX,LAS,LAS,,2022-02-11,2,11,Friday,2022
40048,717703851,10959246,N565AS,B738,ASA290,AS290,GDL,LAX,LAX,,2022-02-11,2,11,Friday,2022
40049,717704020,11272543,N8729H,B38M,SWA396,WN396,OAK,LAX,LAX,,2022-02-11,2,11,Friday,2022
40050,717704124,11117158,N72NG,B350,N72NG,,PMD,LAX,LAX,,2022-02-11,2,11,Friday,2022
40051,717704230,11286574,N887DN,B739,DAL1098,DL1098,MCO,LAX,LAX,,2022-02-11,2,11,Friday,2022
40052,717704224,854049,XALRC,B762,TNO1300,6R1300,MEX,LAX,LAX,,2022-02-11,2,11,Friday,2022
40053,717704197,10976919,N582NW,B753,DAL443,DL443,LAX,HNL,HNL,,2022-02-11,2,11,Friday,2022
40054,717704227,11098591,N701SK,CRJ7,SKW6263,AA6263,SFO,LAX,LAX,,2022-02-11,2,11,Friday,2022
40055,717704273,10782412,N391DA,B738,DAL1100,DL1100,LAX,SLC,SLC,,2022-02-11,2,11,Friday,2022
40056,717704361,11205800,N807JB,A320,JBU535,B6535,SFO,LAX,LAX,,2022-02-11,2,11,Friday,2022
40057,717704368,11027175,N631QX,E75L,QXE2126,AS2126,MFR,LAX,LAX,,2022-02-11,2,11,Friday,2022
40058,717704315,10494885,N108NN,A321,AAL117,AA117,JFK,LAX,LAX,,2022-02-11,2,11,Friday,2022
40059,717704458,4687956,LNRKS,A333,SAS931,SK931,LAX,,,,2022-02-11,2,11,Friday,2022
40060,717704394,10829100,N437AN,A21N,AAL1312,AA1312,LAX,DFW,DFW,,2022-02-11,2,11,Friday,2022
40061,717704542,10652617,N263SY,E75L,SKW3765,DL3765,LAX,SJC,SJC,,2022-02-11,2,11,Friday,2022
40062,717704548,11112148,N715CB,F2TH,N715CB,,HII,LAX,LAX,,2022-02-11,2,11,Friday,2022
40063,717704579,10738759,N348NW,A320,DAL1094,DL1094,LAX,DFW,DFW,,2022-02-11,2,11,Friday,2022
40064,717704474,11072312,N676NK,A321,NKS1359,NK1359,ORD,LAX,LAX,,2022-02-11,2,11,Friday,2022
40065,717704704,11036273,N640NK,A320,NKS957,NK957,MSP,LAX,LAX,,2022-02-11,2,11,Friday,2022
40066,717704901,10575548,N188DN,B763,DAL8862,DL8862,LAX,SLC,SLC,,2022-02-11,2,11,Friday,2022
40067,717705097,10797379,N405XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40068,717705183,9015296,B18901,A359,CAL2007,CI2007,LAX,TPE,TPE,,2022-02-11,2,11,Friday,2022
40069,717705198,10681048,N291SY,E75L,SKW160Y,DL3805,LAX,LAS,LAS,,2022-02-11,2,11,Friday,2022
40070,717705126,11024263,N62889,B739,UAL1004,UA1004,LAX,ITO,ITO,,2022-02-11,2,11,Friday,2022
40071,717705131,11364484,N963NN,B738,AAL1029,AA1029,LAX,ORD,ORD,,2022-02-11,2,11,Friday,2022
40072,717705132,11186473,N7884G,B737,SWA2508,WN2508,AUS,LAX,LAX,,2022-02-11,2,11,Friday,2022
40073,717705171,10572079,N184SY,E75L,SKW3365,AS3365,STS,LAX,LAX,,2022-02-11,2,11,Friday,2022
40074,717705270,11140587,N743CK,B744,CKS357,K4357,LAX,ICN,ICN,,2022-02-11,2,11,Friday,2022
40075,717705358,11007108,N611XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40076,717705434,11018796,N623JB,A320,JBU1069,B61069,CUN,LAX,LAX,,2022-02-11,2,11,Friday,2022
40077,717705394,434469,A7ANI,A35K,QTR740,QR740,LAX,DOH,DOH,,2022-02-11,2,11,Friday,2022
40078,717705470,10787267,N396HA,A332,HAL9,HA9,LAX,HNL,HNL,,2022-02-11,2,11,Friday,2022
40079,717705506,11016113,N620QX,E75L,QXE2062,AS2062,BOI,LAX,LAX,,2022-02-11,2,11,Friday,2022
40080,717705642,11269796,N870DC,CRJ7,SKW3004,AA3004,LAX,IAH,IAH,,2022-02-11,2,11,Friday,2022
40081,717705981,10823908,N431XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40082,717705885,10901627,N508JL,A320,JBU2532,B62532,LAX,SLC,SLC,,2022-02-11,2,11,Friday,2022
40083,717705996,11318465,N918DU,B739,DAL1193,DL1193,MSY,LAX,LAX,,2022-02-11,2,11,Friday,2022
40084,717706278,10688656,N299SY,E75L,SKW3562,DL3562,LAX,PHX,PHX,,2022-02-11,2,11,Friday,2022
40085,717706256,11302116,N901WN,B737,SWA961,WN961,SJC,LAX,LAX,,2022-02-11,2,11,Friday,2022
40086,717706455,3245481,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40087,717706463,3247344,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40088,717706458,3246850,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40089,717706484,3245232,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40090,717706465,3247164,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40091,717706457,3246726,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40092,717706466,3244123,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40093,717706499,3246935,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40094,717706452,3247798,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40095,717706464,3245903,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40096,717706453,3244706,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40097,717706456,3245201,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40098,717706454,3246620,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40099,717706485,3246340,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40100,717706517,3244886,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40101,717706537,4921633,HBJNL,B77W,,,LAX,,,,2022-02-11,2,11,Friday,2022
40102,717706611,11304457,N904AA,A321,AAL1209,AA1209,PHX,LAX,LAX,,2022-02-11,2,11,Friday,2022
40103,717706665,5055245,9HVID,GL7T,VJT750,VJT750,LAX,SAN,SAN,,2022-02-11,2,11,Friday,2022
40104,717706735,10989764,N595JB,A320,JBU943,B6943,RNO,LAX,LAX,,2022-02-11,2,11,Friday,2022
40105,717706843,10771801,N380XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40106,717706829,11264048,N8641B,B738,SWA1883,WN1883,SLC,LAX,LAX,,2022-02-11,2,11,Friday,2022
40107,717706752,10492032,N105NN,A321,,,LAX,,,,2022-02-11,2,11,Friday,2022
40108,717706792,11192046,N794AN,B772,AAL2289,AA2289,MIA,LAX,LAX,,2022-02-11,2,11,Friday,2022
40109,717706934,11001355,N606FE,MD11,FDX1388,FX1388,LAX,,,,2022-02-11,2,11,Friday,2022
40110,717707169,11392820,N991JT,A321,JBU1387,B61387,BOS,LAX,LAX,,2022-02-11,2,11,Friday,2022
40111,717707185,10989929,N595QS,C68A,EJA595,1I595,LAX,,,,2022-02-11,2,11,Friday,2022
40112,717707336,11266352,N867DN,B739,DAL910,DL910,TPA,LAX,LAX,,2022-02-11,2,11,Friday,2022
40113,717707474,10905293,N511SY,E75L,SKW6261,AA6261,SEA,LAX,LAX,,2022-02-11,2,11,Friday,2022
40114,717707511,11171496,N7731A,B737,SWA749,WN749,LAX,SMF,SMF,,2022-02-11,2,11,Friday,2022
40115,717707585,11234981,N836AA,B789,AAL2697,AA2697,DFW,LAX,LAX,,2022-02-11,2,11,Friday,2022
40116,717707567,10492142,N105SY,E75L,SKW5826,UA5826,BZN,LAX,LAX,,2022-02-11,2,11,Friday,2022
40117,717707763,11023659,N628NK,A320,NKS631,NK631,LAX,ATL,ATL,,2022-02-11,2,11,Friday,2022
40118,717707799,11252229,N8526W,B738,SWA2382,WN2382,PHX,LAX,LAX,,2022-02-11,2,11,Friday,2022
40119,717707860,3244142,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40120,717707864,3247401,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40121,717707855,3247708,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40122,717707849,3244706,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40123,717707851,3247024,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40124,717707853,3247857,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40125,717707857,3246253,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40126,717707867,3247585,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40127,717707854,3247476,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40128,717707858,3245220,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40129,717707852,3246935,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40130,717707871,3247344,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40131,717707868,3245389,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40132,717707875,3246316,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40133,717707863,3244799,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40134,717707850,3244678,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40135,717707926,10836872,N444XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40136,717707862,3247985,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40137,717708072,10492032,N105NN,A321,,,LAX,,,,2022-02-11,2,11,Friday,2022
40138,717708193,10753016,N362CM,B763,ABX105,GB105,LAX,PHX,PHX,,2022-02-11,2,11,Friday,2022
40139,717708347,11359236,N958SW,CRJ2,SKW5513,UA5513,SMF,LAX,LAX,,2022-02-11,2,11,Friday,2022
40140,717708296,11345864,N945AN,B738,AAL739,AA739,LAS,LAX,LAX,,2022-02-11,2,11,Friday,2022
40141,717708482,10946736,N552UW,A321,AAL319,AA319,LAX,,,,2022-02-11,2,11,Friday,2022
40142,717708484,10954945,N560UW,A321,AAL1653,AA1653,DFW,LAX,LAX,,2022-02-11,2,11,Friday,2022
40143,717708473,10928196,N534LA,B763,MAA6845,M76845,LAX,GDL,GDL,,2022-02-11,2,11,Friday,2022
40144,717708550,10904007,N510DN,A359,DAL383,DL383,ATL,LAX,LAX,,2022-02-11,2,11,Friday,2022
40145,717708490,10787167,N396DA,B738,DAL697,DL697,MEM,LAX,LAX,,2022-02-11,2,11,Friday,2022
40146,717708661,10550950,N163US,A321,AAL482,AA482,CLT,LAX,LAX,,2022-02-11,2,11,Friday,2022
40147,717708658,10790006,N399CM,B763,NAC7002,KH7002,HNL,LAX,LAX,,2022-02-11,2,11,Friday,2022
40148,717708701,11256321,N857GT,B748,PAC1213,D01213,LAX,,,,2022-02-11,2,11,Friday,2022
40149,717708866,10771450,N380HA,A332,HAL2,HA2,HNL,LAX,LAX,,2022-02-11,2,11,Friday,2022
40150,717708834,11138745,N741EV,CRJ7,SKW6254,AA6254,LAX,OKC,OKC,,2022-02-11,2,11,Friday,2022
40151,717708952,10665288,N276FE,B763,FDX1100,FX1100,LAX,AFW,AFW,,2022-02-11,2,11,Friday,2022
40152,717709084,10528990,N14106,B752,UAL717,UA717,EWR,LAX,LAX,,2022-02-11,2,11,Friday,2022
40153,717709145,11107787,N710TW,B752,DAL8864,DL8864,LAX,,,,2022-02-11,2,11,Friday,2022
40154,717709161,8131697,VHEBN,A332,QFA15,QF15,BNE,LAX,LAX,,2022-02-11,2,11,Friday,2022
40155,717709207,3244706,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40156,717709313,10582238,N194UW,A321,AAL2190,AA2190,PVR,LAX,LAX,,2022-02-11,2,11,Friday,2022
40157,717709427,3245754,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40158,717709440,3247098,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40159,717709441,3245023,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40160,717709455,11265068,N8653A,B738,SWA1086,WN1086,LAX,PHX,PHX,,2022-02-11,2,11,Friday,2022
40161,717709446,11237358,N838VA,A320,ASA216,AS216,SFO,LAX,LAX,,2022-02-11,2,11,Friday,2022
40162,717709447,3244414,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40163,717709439,3244890,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40164,717709438,3246647,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40165,717709601,3244080,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40166,717709566,3247108,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40167,717709542,3246553,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40168,717709565,3246845,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40169,717709568,3244936,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40170,717709579,3245192,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40171,717709621,3245003,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40172,717709564,3246495,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40173,717709587,3246193,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40174,717709563,3247256,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40175,717709591,3247165,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40176,717709615,10696109,N306AS,B739,ASA209,AS209,LAX,SFO,SFO,,2022-02-11,2,11,Friday,2022
40177,717709677,3245834,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40178,717709735,3244844,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40179,717709680,10873953,N481AS,B739,ASA182,AS182,EWR,LAX,LAX,,2022-02-11,2,11,Friday,2022
40180,717709683,3246748,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40181,717709726,3246558,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40182,717709698,3244537,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40183,717709657,3247689,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40184,717709644,3244950,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40185,717709696,11327630,N927DZ,B739,DAL680,DL680,LAX,SEA,SEA,,2022-02-11,2,11,Friday,2022
40186,717709679,3244858,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40187,717709701,3247640,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40188,717709747,10559115,N171SY,E75L,SKW3369,AS3369,SFO,LAX,LAX,,2022-02-11,2,11,Friday,2022
40189,717709780,10644408,N255SY,E75L,SKW3692,DL3692,DEN,LAX,LAX,,2022-02-11,2,11,Friday,2022
40190,717709925,3245616,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40191,717709924,3246993,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40192,717710060,3246711,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40193,717710038,3244881,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40194,717710036,3245177,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40195,717710045,3247897,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40196,717709994,11094755,N69804,B739,UAL215,UA215,LAX,ORD,ORD,,2022-02-11,2,11,Friday,2022
40197,717710062,10736624,N346DN,A321,DAL477,DL477,LAX,ATL,ATL,,2022-02-11,2,11,Friday,2022
40198,717709983,10492032,N105NN,A321,,,LAX,,,,2022-02-11,2,11,Friday,2022
40199,717710022,3247727,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40200,717710043,10797379,N405XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40201,717710035,3245733,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40202,717710059,3244892,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40203,717710079,10725795,N335NW,A320,DAL816,DL816,AUS,LAX,LAX,,2022-02-11,2,11,Friday,2022
40204,717710101,11012814,N617XB,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40205,717710108,3247222,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40206,717710164,10941877,N548AS,B738,ASA1413,AS1413,PDX,LAX,LAX,,2022-02-11,2,11,Friday,2022
40207,717710095,3244855,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40208,717710264,11230828,N8310C,B738,SWA1184,WN1184,RNO,LAX,LAX,,2022-02-11,2,11,Friday,2022
40209,717710377,11005760,N610FE,MD11,FDX1234,FX1234,LAX,MEM,MEM,,2022-02-11,2,11,Friday,2022
40210,717710332,7870017,B307A,A359,CCA682,CA682,LAX,PEK,PEK,,2022-02-11,2,11,Friday,2022
40211,717710362,10794012,N402AN,A21N,AAL297,AA297,LAX,HNL,HNL,,2022-02-11,2,11,Friday,2022
40212,717710291,3246079,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
40213,717710328,11274123,N8740A,B38M,SWA653,WN653,LAX,OAK,OAK,,2022-02-11,2,11,Friday,2022
40214,717710279,3244991,,,,,LAX,,,,2022-02-11,2,11,Friday,2022
