,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct
4444,06037900900,900900,06,037,Los Angeles County,California,4122,2918,70.791,243,5.895,77,1.868,782,18.971
4447,06037533501,533501,06,037,Los Angeles County,California,3164,24,0.759,0,0.0,0,0.0,3136,99.115
4450,06037293302,293302,06,037,Los Angeles County,California,5698,1012,17.761,664,11.653,1467,25.746,2235,39.224
4453,06037533502,533502,06,037,Los Angeles County,California,2114,75,3.548,0,0.0,0,0.0,2039,96.452
4455,06037195901,195901,06,037,Los Angeles County,California,2105,962,45.701,45,2.138,318,15.107,751,35.677
4463,06037502802,502802,06,037,Los Angeles County,California,2982,359,12.039,237,7.948,606,20.322,1719,57.646
4480,06037572800,572800,06,037,Los Angeles County,California,1024,184,17.969,414,40.43,57,5.566,197,19.238
4482,06037910711,910711,06,037,Los Angeles County,California,7932,1277,16.099,818,10.313,474,5.976,5242,66.087
4485,06037503104,503104,06,037,Los Angeles County,California,2520,269,10.675,31,1.23,110,4.365,2088,82.857
4486,06037272202,272202,06,037,Los Angeles County,California,3675,1493,40.626,141,3.837,329,8.952,1480,40.272
4488,06037553702,553702,06,037,Los Angeles County,California,4769,0,0.0,235,4.928,104,2.181,4403,92.325
4490,06037195720,195720,06,037,Los Angeles County,California,2187,440,20.119,5,0.229,224,10.242,1452,66.392
4497,06037401101,401101,06,037,Los Angeles County,California,5583,2509,44.94,94,1.684,409,7.326,2242,40.158
4502,06037482522,482522,06,037,Los Angeles County,California,5155,634,12.299,11,0.213,2017,39.127,2400,46.557
4506,06037570001,570001,06,037,Los Angeles County,California,4995,1724,34.515,247,4.945,1062,21.261,1491,29.85
4508,06037502902,502902,06,037,Los Angeles County,California,4212,293,6.956,7,0.166,85,2.018,3729,88.533
4522,06037106403,106403,06,037,Los Angeles County,California,3600,253,7.028,2,0.056,56,1.556,3287,91.306
4531,06037980006,980006,06,037,Los Angeles County,California,0,0,,0,,0,,0,
4540,06037234300,234300,06,037,Los Angeles County,California,4154,139,3.346,3346,80.549,175,4.213,277,6.668
4541,06037501804,501804,06,037,Los Angeles County,California,2124,266,12.524,14,0.659,43,2.024,1765,83.098
4545,06037296500,296500,06,037,Los Angeles County,California,4010,217,5.411,346,8.628,213,5.312,3093,77.132
4550,06037602404,602404,06,037,Los Angeles County,California,6381,558,8.745,1036,16.236,683,10.704,3680,57.671
4553,06037407602,407602,06,037,Los Angeles County,California,3918,97,2.476,35,0.893,391,9.98,3282,83.767
4555,06037265202,265202,06,037,Los Angeles County,California,3469,2166,62.439,45,1.297,780,22.485,377,10.868
4559,06037291220,291220,06,037,Los Angeles County,California,3769,193,5.121,245,6.5,638,16.928,2681,71.133
4561,06037115202,115202,06,037,Los Angeles County,California,5088,1721,33.825,317,6.23,660,12.972,2205,43.337
4563,06037228800,228800,06,037,Los Angeles County,California,5509,0,0.0,512,9.294,0,0.0,4974,90.289
4564,06037553602,553602,06,037,Los Angeles County,California,5076,270,5.319,943,18.578,53,1.044,3650,71.907
4568,06037910302,910302,06,037,Los Angeles County,California,5633,2988,53.045,208,3.693,416,7.385,1782,31.635
4578,06037408504,408504,06,037,Los Angeles County,California,4988,621,12.45,10,0.2,1622,32.518,2733,54.791
4584,06037300200,300200,06,037,Los Angeles County,California,5535,2604,47.046,0,0.0,2153,38.898,626,11.31
4585,06037127604,127604,06,037,Los Angeles County,California,3184,810,25.44,68,2.136,478,15.013,1717,53.926
4595,06037113303,113303,06,037,Los Angeles County,California,4241,2003,47.229,61,1.438,750,17.685,1270,29.946
4596,06037209104,209104,06,037,Los Angeles County,California,2585,158,6.112,171,6.615,123,4.758,2127,82.282
4601,06037572201,572201,06,037,Los Angeles County,California,6417,1178,18.357,1030,16.051,2129,33.177,1975,30.778
4603,06037980014,980014,06,037,Los Angeles County,California,0,0,,0,,0,,0,
4606,06037101110,101110,06,037,Los Angeles County,California,4566,2471,54.117,52,1.139,282,6.176,1695,37.122
4607,06037237800,237800,06,037,Los Angeles County,California,3684,51,1.384,2153,58.442,6,0.163,1373,37.269
4614,06037119310,119310,06,037,Los Angeles County,California,3957,557,14.076,81,2.047,554,14.001,2750,69.497
4618,06037542501,542501,06,037,Los Angeles County,California,4921,119,2.418,2658,54.013,22,0.447,2053,41.719
4619,06037533001,533001,06,037,Los Angeles County,California,4179,28,0.67,105,2.513,0,0.0,4046,96.817
4628,06037650200,650200,06,037,Los Angeles County,California,6277,2439,38.856,80,1.274,1682,26.796,1747,27.832
4638,06037621002,621002,06,037,Los Angeles County,California,935,816,87.273,30,3.209,59,6.31,17,1.818
4639,06037101400,101400,06,037,Los Angeles County,California,4089,2595,63.463,8,0.196,241,5.894,934,22.842
4640,06037464200,464200,06,037,Los Angeles County,California,5961,1692,28.384,120,2.013,3661,61.416,315,5.284
4641,06037601301,601301,06,037,Los Angeles County,California,1960,300,15.306,1177,60.051,68,3.469,348,17.755
4646,06037503401,503401,06,037,Los Angeles County,California,6691,2384,35.63,154,2.302,446,6.666,3637,54.357
4650,06037123303,123303,06,037,Los Angeles County,California,2978,1176,39.49,26,0.873,294,9.872,1424,47.817
4652,06037220000,220000,06,037,Los Angeles County,California,5259,337,6.408,2098,39.894,164,3.118,2625,49.914
4654,06037910811,910811,06,037,Los Angeles County,California,151,132,87.417,3,1.987,0,0.0,16,10.596
4656,06037191610,191610,06,037,Los Angeles County,California,4019,637,15.85,97,2.414,530,13.187,2721,67.703
4657,06037920044,920044,06,037,Los Angeles County,California,2777,1506,54.231,27,0.972,294,10.587,761,27.404
4660,06037540300,540300,06,037,Los Angeles County,California,5309,32,0.603,31,0.584,0,0.0,5246,98.813
4661,06037531503,531503,06,037,Los Angeles County,California,2765,15,0.542,17,0.615,0,0.0,2733,98.843
4664,06037408401,408401,06,037,Los Angeles County,California,4267,545,12.772,72,1.687,1006,23.576,2633,61.706
4666,06037219020,219020,06,037,Los Angeles County,California,4817,256,5.315,1451,30.122,246,5.107,2791,57.941
4667,06037301801,301801,06,037,Los Angeles County,California,4801,2312,48.157,54,1.125,1212,25.245,1033,21.516
4668,06037980004,980004,06,037,Los Angeles County,California,0,0,,0,,0,,0,
4671,06037406411,406411,06,037,Los Angeles County,California,2167,359,16.567,43,1.984,521,24.042,1184,54.638
4677,06037651002,651002,06,037,Los Angeles County,California,4931,1649,33.441,207,4.198,1830,37.112,967,19.611
4678,06037113422,113422,06,037,Los Angeles County,California,6465,1839,28.445,142,2.196,1101,17.03,3300,51.044
4680,06037117303,117303,06,037,Los Angeles County,California,3706,1249,33.702,40,1.079,692,18.672,1634,44.091
4681,06037408723,408723,06,037,Los Angeles County,California,2942,320,10.877,64,2.175,1522,51.734,901,30.625
4685,06037621324,621324,06,037,Los Angeles County,California,3856,2665,69.113,42,1.089,294,7.624,726,18.828
4689,06037276000,276000,06,037,Los Angeles County,California,5452,3106,56.97,155,2.843,760,13.94,1169,21.442
4690,06037240020,240020,06,037,Los Angeles County,California,5595,37,0.661,1427,25.505,9,0.161,4122,73.673
4693,06037302104,302104,06,037,Los Angeles County,California,4159,2038,49.002,98,2.356,1182,28.42,710,17.071
4694,06037134522,134522,06,037,Los Angeles County,California,3935,442,11.233,83,2.109,129,3.278,3126,79.441
4696,06037901102,901102,06,037,Los Angeles County,California,5378,2862,53.217,444,8.256,246,4.574,1651,30.699
4701,06037310701,310701,06,037,Los Angeles County,California,2451,1771,72.256,40,1.632,139,5.671,440,17.952
4702,06037408202,408202,06,037,Los Angeles County,California,2156,141,6.54,0,0.0,204,9.462,1786,82.839
4703,06037920314,920314,06,037,Los Angeles County,California,2960,1687,56.993,22,0.743,314,10.608,695,23.48
4708,06037901205,901205,06,037,Los Angeles County,California,11639,5502,47.272,2080,17.871,689,5.92,2904,24.951
4710,06037554522,554522,06,037,Los Angeles County,California,5088,1018,20.008,419,8.235,2522,49.568,899,17.669
4711,06037403323,403323,06,037,Los Angeles County,California,5377,858,15.957,111,2.064,3788,70.448,472,8.778
4712,06037221303,221303,06,037,Los Angeles County,California,2838,165,5.814,147,5.18,363,12.791,2138,75.335
4721,06037930200,930200,06,037,Los Angeles County,California,528,328,62.121,31,5.871,0,0.0,159,30.114
4725,06037406601,406601,06,037,Los Angeles County,California,5741,1052,18.324,457,7.96,941,16.391,3231,56.279
4726,06037920107,920107,06,037,Los Angeles County,California,4580,2251,49.148,203,4.432,1332,29.083,747,16.31
4727,06037502700,502700,06,037,Los Angeles County,California,6898,494,7.161,218,3.16,183,2.653,5821,84.387
4735,06037127606,127606,06,037,Los Angeles County,California,3482,841,24.153,166,4.767,185,5.313,2221,63.785
4738,06037572001,572001,06,037,Los Angeles County,California,5449,2849,52.285,276,5.065,482,8.846,1343,24.647
4741,06037187101,187101,06,037,Los Angeles County,California,3110,1215,39.068,30,0.965,850,27.331,969,31.158
4742,06037620001,620001,06,037,Los Angeles County,California,4196,2713,64.657,93,2.216,256,6.101,796,18.97
4748,06037551000,551000,06,037,Los Angeles County,California,7426,1503,20.24,99,1.333,883,11.891,4782,64.395
4750,06037571701,571701,06,037,Los Angeles County,California,6284,493,7.845,697,11.092,791,12.588,4084,64.99
4752,06037124103,124103,06,037,Los Angeles County,California,2090,382,18.278,63,3.014,192,9.187,1413,67.608
4754,06037535501,535501,06,037,Los Angeles County,California,3949,54,1.367,5,0.127,4,0.101,3876,98.151
4759,06037406701,406701,06,037,Los Angeles County,California,3139,292,9.302,103,3.281,731,23.288,1944,61.931
4761,06037700600,700600,06,037,Los Angeles County,California,4990,4338,86.934,27,0.541,312,6.253,132,2.645
4769,06037920332,920332,06,037,Los Angeles County,California,2373,1486,62.621,48,2.023,173,7.29,559,23.557
4771,06037431501,431501,06,037,Los Angeles County,California,4567,744,16.291,245,5.365,1945,42.588,1592,34.859
4774,06037119201,119201,06,037,Los Angeles County,California,4016,200,4.98,0,0.0,339,8.441,3465,86.28
4775,06037432700,432700,06,037,Los Angeles County,California,5729,244,4.259,0,0.0,1211,21.138,4274,74.603
4781,06037189101,189101,06,037,Los Angeles County,California,2485,1928,77.586,11,0.443,227,9.135,238,9.577
4782,06037241202,241202,06,037,Los Angeles County,California,5378,25,0.465,1957,36.389,24,0.446,3206,59.613
4787,06037502100,502100,06,037,Los Angeles County,California,5131,766,14.929,38,0.741,61,1.189,4255,82.927
4788,06037237600,237600,06,037,Los Angeles County,California,3687,22,0.597,865,23.461,48,1.302,2744,74.424
4789,06037599000,599000,06,037,Los Angeles County,California,3675,1067,29.034,15,0.408,0,0.0,2521,68.599
4791,06037204200,204200,06,037,Los Angeles County,California,3532,24,0.68,0,0.0,69,1.954,3439,97.367
4793,06037434003,434003,06,037,Los Angeles County,California,4519,172,3.806,4,0.089,722,15.977,3621,80.128
4795,06037296600,296600,06,037,Los Angeles County,California,5000,930,18.6,300,6.0,43,0.86,3501,70.02
4798,06037800329,800329,06,037,Los Angeles County,California,6467,5102,78.893,48,0.742,618,9.556,539,8.335
4799,06037141201,141201,06,037,Los Angeles County,California,4355,2752,63.192,289,6.636,250,5.741,822,18.875
4802,06037531000,531000,06,037,Los Angeles County,California,5283,31,0.587,0,0.0,0,0.0,5235,99.091
4804,06037603400,603400,06,037,Los Angeles County,California,4640,686,14.784,512,11.034,1078,23.233,1887,40.668
4808,06037541606,541606,06,037,Los Angeles County,California,2334,34,1.457,332,14.225,38,1.628,1930,82.691
4811,06037650501,650501,06,037,Los Angeles County,California,3098,1601,51.679,18,0.581,791,25.533,414,13.363
4817,06037542106,542106,06,037,Los Angeles County,California,3576,62,1.734,413,11.549,26,0.727,2971,83.082
4820,06037540700,540700,06,037,Los Angeles County,California,3429,149,4.345,1016,29.63,47,1.371,2185,63.721
4824,06037910804,910804,06,037,Los Angeles County,California,3151,2382,75.595,60,1.904,21,0.666,664,21.073
4827,06037650300,650300,06,037,Los Angeles County,California,6971,2022,29.006,488,7.0,2367,33.955,1705,24.458
4830,06037571400,571400,06,037,Los Angeles County,California,4502,1620,35.984,549,12.195,714,15.86,1465,32.541
4831,06037901003,901003,06,037,Los Angeles County,California,4972,592,11.907,1394,28.037,101,2.031,2010,40.426
4833,06037408503,408503,06,037,Los Angeles County,California,6480,1328,20.494,62,0.957,2704,41.728,2126,32.809
4834,06037269904,269904,06,037,Los Angeles County,California,3880,2123,54.716,347,8.943,664,17.113,549,14.149
4836,06037650901,650901,06,037,Los Angeles County,California,6175,2301,37.263,171,2.769,1269,20.551,2131,34.51
4838,06037311600,311600,06,037,Los Angeles County,California,6923,4148,59.916,259,3.741,897,12.957,914,13.202
4841,06037208802,208802,06,037,Los Angeles County,California,3503,340,9.706,241,6.88,793,22.638,2063,58.892
4845,06037127300,127300,06,037,Los Angeles County,California,4625,1134,24.519,458,9.903,567,12.259,2280,49.297
4847,06037620201,620201,06,037,Los Angeles County,California,1566,1210,77.267,55,3.512,97,6.194,154,9.834
4848,06037294830,294830,06,037,Los Angeles County,California,3921,19,0.485,55,1.403,91,2.321,3744,95.486
4849,06037602302,602302,06,037,Los Angeles County,California,3592,2121,59.048,87,2.422,501,13.948,618,17.205
4853,06037115103,115103,06,037,Los Angeles County,California,3498,1048,29.96,453,12.95,614,17.553,1217,34.791
4863,06037206050,206050,06,037,Los Angeles County,California,2180,137,6.284,80,3.67,224,10.275,1697,77.844
4865,06037139302,139302,06,037,Los Angeles County,California,5389,2402,44.572,567,10.521,387,7.181,1655,30.711
4866,06037121900,121900,06,037,Los Angeles County,California,3624,721,19.895,39,1.076,168,4.636,2696,74.393
4867,06037134905,134905,06,037,Los Angeles County,California,3926,2325,59.221,303,7.718,547,13.933,503,12.812
4870,06037600202,600202,06,037,Los Angeles County,California,6601,106,1.606,2911,44.099,0,0.0,3565,54.007
4872,06037204110,204110,06,037,Los Angeles County,California,3313,103,3.109,5,0.151,13,0.392,3192,96.348
4873,06037575101,575101,06,037,Los Angeles County,California,4627,597,12.903,537,11.606,946,20.445,2464,53.253
4874,06037213202,213202,06,037,Los Angeles County,California,3897,104,2.669,93,2.386,1041,26.713,2603,66.795
4881,06037134521,134521,06,037,Los Angeles County,California,3545,91,2.567,80,2.257,260,7.334,3094,87.278
4885,06037294520,294520,06,037,Los Angeles County,California,3866,140,3.621,2,0.052,28,0.724,3696,95.603
4887,06037214600,214600,06,037,Los Angeles County,California,2544,1747,68.671,34,1.336,206,8.097,399,15.684
4888,06037603004,603004,06,037,Los Angeles County,California,1532,77,5.026,459,29.961,587,38.316,399,26.044
4889,06037296210,296210,06,037,Los Angeles County,California,3161,141,4.461,295,9.332,23,0.728,2649,83.803
4895,06037262302,262302,06,037,Los Angeles County,California,3003,2478,82.517,23,0.766,217,7.226,208,6.926
4896,06037127712,127712,06,037,Los Angeles County,California,3074,934,30.384,75,2.44,154,5.01,1867,60.735
4903,06037273300,273300,06,037,Los Angeles County,California,3273,1804,55.118,390,11.916,69,2.108,875,26.734
4907,06037271902,271902,06,037,Los Angeles County,California,4110,2249,54.72,179,4.355,440,10.706,1077,26.204
4909,06037432902,432902,06,037,Los Angeles County,California,3469,298,8.59,9,0.259,1810,52.176,1276,36.783
4910,06037262802,262802,06,037,Los Angeles County,California,3294,2844,86.339,48,1.457,80,2.429,218,6.618
4916,06037503602,503602,06,037,Los Angeles County,California,4286,1649,38.474,19,0.443,506,11.806,1993,46.5
4917,06037900201,900201,06,037,Los Angeles County,California,1086,682,62.799,0,0.0,0,0.0,374,34.438
4918,06037621301,621301,06,037,Los Angeles County,California,6978,4899,70.206,206,2.952,724,10.375,811,11.622
4922,06037576903,576903,06,037,Los Angeles County,California,3542,617,17.42,563,15.895,258,7.284,2063,58.244
4924,06037404801,404801,06,037,Los Angeles County,California,8214,346,4.212,181,2.204,1439,17.519,6169,75.103
4926,06037540800,540800,06,037,Los Angeles County,California,5727,2,0.035,3028,52.872,60,1.048,2542,44.386
4928,06037120103,120103,06,037,Los Angeles County,California,3370,105,3.116,72,2.136,71,2.107,3118,92.522
4934,06037576802,576802,06,037,Los Angeles County,California,3681,1694,46.02,649,17.631,296,8.041,953,25.89
4938,06037228900,228900,06,037,Los Angeles County,California,2731,0,0.0,290,10.619,37,1.355,2404,88.026
4943,06037408703,408703,06,037,Los Angeles County,California,6525,567,8.69,62,0.95,5467,83.785,346,5.303
4944,06037311801,311801,06,037,Los Angeles County,California,2850,1126,39.509,82,2.877,277,9.719,1238,43.439
4946,06037702002,702002,06,037,Los Angeles County,California,6487,4208,64.868,289,4.455,385,5.935,1404,21.643
4947,06037191203,191203,06,037,Los Angeles County,California,2453,644,26.254,110,4.484,696,28.373,969,39.503
4953,06037139802,139802,06,037,Los Angeles County,California,4120,3450,83.738,9,0.218,221,5.364,254,6.165
4954,06037576503,576503,06,037,Los Angeles County,California,4457,1497,33.588,715,16.042,274,6.148,1653,37.088
