,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct,white_alone_moe,black_alone_moe,asian_alone_moe,latino_alone_moe
10968,06037226700,226700,06,037,Los Angeles County,California,5973,53,0.887,163,2.729,13,0.218,5717,95.714,78.0,84.0,20.0,604.0
10969,06111005600,005600,06,111,Ventura County,California,9289,5220,56.196,139,1.496,1151,12.391,2345,25.245,570.0,111.0,251.0,451.0
10970,06025011802,011802,06,025,Imperial County,California,4827,1099,22.768,193,3.998,193,3.998,3277,67.889,197.0,146.0,112.0,463.0
10971,06037191410,191410,06,037,Los Angeles County,California,5354,442,8.256,266,4.968,735,13.728,3856,72.021,319.0,224.0,204.0,492.0
10972,06037123304,123304,06,037,Los Angeles County,California,4415,1518,34.383,68,1.54,225,5.096,2383,53.975,332.0,63.0,103.0,493.0
10973,06037296300,296300,06,037,Los Angeles County,California,4493,2266,50.434,80,1.781,317,7.055,1660,36.946,323.0,74.0,138.0,297.0
10974,06071003507,003507,06,071,San Bernardino County,California,4668,685,14.674,892,19.109,124,2.656,2750,58.912,296.0,472.0,130.0,626.0
10975,06071009202,009202,06,071,San Bernardino County,California,1862,1331,71.482,0,0.0,107,5.747,424,22.771,263.0,132.0,93.0,282.0
10976,06099000102,000102,06,099,Stanislaus County,California,3995,3180,79.599,26,0.651,16,0.401,726,18.173,302.0,32.0,18.0,273.0
10977,06037402703,402703,06,037,Los Angeles County,California,4476,503,11.238,430,9.607,160,3.575,3313,74.017,160.0,91.0,69.0,531.0
10978,06071006500,006500,06,071,San Bernardino County,California,7386,1052,14.243,980,13.268,617,8.354,4523,61.237,270.0,339.0,358.0,700.0
10979,06081605600,605600,06,081,San Mateo County,California,5412,3751,69.309,0,0.0,1214,22.432,192,3.548,318.0,132.0,269.0,126.0
10980,06075020401,020401,06,075,San Francisco County,California,2662,2054,77.16,12,0.451,395,14.838,148,5.56,377.0,19.0,250.0,105.0
10981,06083002703,002703,06,083,Santa Barbara County,California,3977,2001,50.314,237,5.959,0,0.0,1602,40.282,391.0,169.0,132.0,407.0
10982,06085505100,505100,06,085,Santa Clara County,California,2878,574,19.944,70,2.432,1031,35.823,1126,39.124,150.0,59.0,341.0,358.0
10983,06037403802,403802,06,037,Los Angeles County,California,5856,2416,41.257,117,1.998,701,11.971,2532,43.238,475.0,132.0,251.0,459.0
10984,06053990000,990000,06,053,Monterey County,California,0,0,,0,,0,,0,,132.0,132.0,132.0,132.0
10985,06065042800,042800,06,065,Riverside County,California,10252,1434,13.988,785,7.657,310,3.024,7526,73.41,470.0,328.0,280.0,899.0
10986,06037240700,240700,06,037,Los Angeles County,California,6392,86,1.345,2405,37.625,11,0.172,3840,60.075,98.0,503.0,17.0,539.0
10987,06095252913,252913,06,095,Solano County,California,4889,2764,56.535,429,8.775,371,7.588,911,18.634,285.0,227.0,197.0,317.0
10988,06001423500,423500,06,001,Alameda County,California,3999,2171,54.289,862,21.555,407,10.178,391,9.777,452.0,422.0,157.0,322.0
10989,06059001504,001504,06,059,Orange County,California,4539,1998,44.019,77,1.696,529,11.655,1926,42.432,237.0,56.0,209.0,301.0
10990,06007000601,000601,06,007,Butte County,California,3297,2497,75.736,53,1.608,246,7.461,388,11.768,367.0,85.0,194.0,168.0
10991,06037800504,800504,06,037,Los Angeles County,California,2201,1930,87.687,0,0.0,168,7.633,80,3.635,266.0,132.0,150.0,57.0
10992,06073002402,002402,06,073,San Diego County,California,4570,434,9.497,393,8.6,823,18.009,2876,62.932,198.0,270.0,322.0,552.0
10993,06037408303,408303,06,037,Los Angeles County,California,4196,339,8.079,107,2.55,395,9.414,3355,79.957,175.0,133.0,187.0,440.0
10994,06001450606,450606,06,001,Alameda County,California,5843,3429,58.686,295,5.049,1225,20.965,537,9.19,245.0,340.0,204.0,251.0
10995,06025010500,010500,06,025,Imperial County,California,6570,1360,20.7,506,7.702,102,1.553,4498,68.463,326.0,370.0,105.0,632.0
10996,06017030601,030601,06,017,El Dorado County,California,5113,4655,91.042,58,1.134,111,2.171,197,3.853,282.0,67.0,91.0,146.0
10997,06073021204,021204,06,073,San Diego County,California,4668,3726,79.82,35,0.75,73,1.564,671,14.374,371.0,32.0,50.0,331.0
10998,06021010200,010200,06,021,Glenn County,California,4828,3050,63.173,18,0.373,80,1.657,1584,32.809,269.0,31.0,103.0,298.0
10999,06107004400,004400,06,107,Tulare County,California,5300,141,2.66,0,0.0,218,4.113,4898,92.415,87.0,132.0,146.0,636.0
11000,06065042406,042406,06,065,Riverside County,California,4206,1251,29.743,497,11.816,75,1.783,2266,53.875,332.0,325.0,63.0,433.0
11001,06037463300,463300,06,037,Los Angeles County,California,2052,1526,74.366,48,2.339,290,14.133,182,8.869,244.0,51.0,166.0,133.0
11002,06059099203,099203,06,059,Orange County,California,6398,739,11.55,40,0.625,4058,63.426,1448,22.632,189.0,45.0,355.0,487.0
11003,06065045110,045110,06,065,Riverside County,California,5064,1869,36.908,99,1.955,23,0.454,2939,58.037,284.0,92.0,37.0,654.0
11004,06001450200,450200,06,001,Alameda County,California,4907,2569,52.354,279,5.686,809,16.487,598,12.187,357.0,280.0,365.0,279.0
11005,06067009501,009501,06,067,Sacramento County,California,2906,1077,37.061,0,0.0,42,1.445,1648,56.71,351.0,132.0,37.0,432.0
11006,06071010423,010423,06,071,San Bernardino County,California,3408,3090,90.669,0,0.0,36,1.056,218,6.397,593.0,132.0,48.0,133.0
11007,06037185203,185203,06,037,Los Angeles County,California,3251,384,11.812,0,0.0,128,3.937,2695,82.898,216.0,132.0,136.0,534.0
11008,06037135201,135201,06,037,Los Angeles County,California,2358,1703,72.222,173,7.337,314,13.316,146,6.192,354.0,186.0,277.0,80.0
11009,06037402702,402702,06,037,Los Angeles County,California,5932,241,4.063,281,4.737,183,3.085,5201,87.677,152.0,154.0,177.0,582.0
11010,06073011902,011902,06,073,San Diego County,California,5521,627,11.357,295,5.343,1564,28.328,2915,52.798,199.0,126.0,256.0,371.0
11011,06029004102,004102,06,029,Kern County,California,5588,502,8.984,0,0.0,0,0.0,5035,90.104,199.0,132.0,132.0,449.0
11012,06095253203,253203,06,095,Solano County,California,3852,2402,62.357,61,1.584,67,1.739,1144,29.699,299.0,61.0,57.0,348.0
11013,06001422400,422400,06,001,Alameda County,California,4609,1997,43.328,150,3.255,1793,38.902,434,9.416,311.0,90.0,478.0,176.0
11014,06073001100,001100,06,073,San Diego County,California,2864,1524,53.212,171,5.971,60,2.095,1045,36.487,221.0,99.0,52.0,217.0
11015,06019004100,004100,06,019,Fresno County,California,2516,753,29.928,0,0.0,56,2.226,1669,66.335,171.0,132.0,87.0,426.0
11016,06037403200,403200,06,037,Los Angeles County,California,390,290,74.359,11,2.821,0,0.0,78,20.0,212.0,18.0,132.0,48.0
11017,06059001404,001404,06,059,Orange County,California,3589,770,21.454,0,0.0,171,4.765,2641,73.586,234.0,132.0,135.0,381.0
11018,06073018802,018802,06,073,San Diego County,California,8962,7576,84.535,68,0.759,165,1.841,1024,11.426,541.0,77.0,109.0,248.0
11019,06085508202,508202,06,085,Santa Clara County,California,7301,3175,43.487,0,0.0,2726,37.337,904,12.382,333.0,132.0,464.0,417.0
11020,06101050302,050302,06,101,Sutter County,California,6238,2310,37.031,52,0.834,452,7.246,3251,52.116,442.0,50.0,253.0,532.0
11021,06001441923,441923,06,001,Alameda County,California,5127,875,17.067,188,3.667,3340,65.145,469,9.148,229.0,172.0,610.0,303.0
11022,06073016608,016608,06,073,San Diego County,California,2503,2214,88.454,0,0.0,22,0.879,224,8.949,241.0,132.0,38.0,118.0
11023,06067009312,009312,06,067,Sacramento County,California,6927,2351,33.94,973,14.046,2475,35.73,929,13.411,319.0,305.0,453.0,301.0
11024,06085508004,508004,06,085,Santa Clara County,California,6001,1774,29.562,47,0.783,3281,54.674,422,7.032,348.0,77.0,424.0,181.0
11025,06019000800,000800,06,019,Fresno County,California,623,30,4.815,36,5.778,63,10.112,494,79.294,33.0,38.0,84.0,223.0
11026,06037403322,403322,06,037,Los Angeles County,California,3617,941,26.016,27,0.746,1706,47.166,800,22.118,256.0,46.0,251.0,210.0
11027,06075026402,026402,06,075,San Francisco County,California,4032,611,15.154,664,16.468,2198,54.514,435,10.789,175.0,315.0,389.0,127.0
11028,06037401603,401603,06,037,Los Angeles County,California,3335,2253,67.556,0,0.0,215,6.447,685,20.54,597.0,132.0,142.0,209.0
11029,06037406000,406000,06,037,Los Angeles County,California,4913,1735,35.314,174,3.542,564,11.48,2045,41.624,376.0,113.0,228.0,305.0
11030,06037433801,433801,06,037,Los Angeles County,California,5725,128,2.236,0,0.0,452,7.895,5136,89.712,109.0,132.0,114.0,473.0
11031,06065043239,043239,06,065,Riverside County,California,5927,4797,80.935,114,1.923,20,0.337,820,13.835,600.0,119.0,32.0,407.0
11032,06099002004,002004,06,099,Stanislaus County,California,6178,2417,39.123,672,10.877,62,1.004,2894,46.844,412.0,290.0,90.0,741.0
11033,06019005302,005302,06,019,Fresno County,California,5489,2449,44.617,427,7.779,611,11.131,1870,34.068,524.0,251.0,339.0,511.0
11034,06019001500,001500,06,019,Fresno County,California,1933,307,15.882,6,0.31,55,2.845,1560,80.704,101.0,9.0,74.0,281.0
11035,06059074004,074004,06,059,Orange County,California,7455,1501,20.134,172,2.307,1151,15.439,4561,61.18,493.0,150.0,341.0,747.0
11036,06067006600,006600,06,067,Sacramento County,California,5919,1978,33.418,791,13.364,666,11.252,2050,34.634,382.0,303.0,199.0,478.0
11037,06037212202,212202,06,037,Los Angeles County,California,3769,8,0.212,289,7.668,909,24.118,2343,62.165,13.0,237.0,369.0,470.0
11038,06039000109,000109,06,039,Madera County,California,2012,1667,82.853,0,0.0,0,0.0,194,9.642,238.0,132.0,132.0,116.0
11039,06077002503,002503,06,077,San Joaquin County,California,2596,103,3.968,499,19.222,1171,45.108,689,26.541,143.0,286.0,406.0,325.0
11040,06019004301,004301,06,019,Fresno County,California,4109,3319,80.774,248,6.036,232,5.646,264,6.425,305.0,225.0,121.0,155.0
11041,06067007102,007102,06,067,Sacramento County,California,6716,2759,41.081,1019,15.173,1827,27.204,785,11.689,260.0,281.0,371.0,189.0
11042,06037554517,554517,06,037,Los Angeles County,California,5109,527,10.315,340,6.655,3929,76.904,167,3.269,169.0,188.0,397.0,100.0
11043,06059042327,042327,06,059,Orange County,California,5090,3403,66.857,158,3.104,357,7.014,989,19.43,276.0,193.0,212.0,497.0
11044,06001400200,400200,06,001,Alameda County,California,2050,1498,73.073,72,3.512,213,10.39,190,9.268,183.0,63.0,120.0,160.0
11045,06073020404,020404,06,073,San Diego County,California,5574,2996,53.75,293,5.257,440,7.894,1665,29.871,340.0,240.0,167.0,494.0
11046,06093000300,000300,06,093,Siskiyou County,California,3946,3190,80.841,2,0.051,36,0.912,324,8.211,235.0,5.0,27.0,136.0
11047,06019005304,005304,06,019,Fresno County,California,5265,2097,39.829,534,10.142,439,8.338,1990,37.797,294.0,201.0,221.0,383.0
11048,06019005518,005518,06,019,Fresno County,California,1972,1167,59.178,208,10.548,195,9.888,334,16.937,337.0,254.0,216.0,207.0
11049,06037573100,573100,06,037,Los Angeles County,California,7255,773,10.655,1844,25.417,817,11.261,3365,46.382,168.0,528.0,204.0,743.0
11050,06083003001,003001,06,083,Santa Barbara County,California,5190,1889,36.397,107,2.062,213,4.104,2981,57.437,303.0,76.0,145.0,534.0
11051,06113010606,010606,06,113,Yolo County,California,7261,5022,69.164,157,2.162,516,7.106,1205,16.596,453.0,98.0,213.0,441.0
11052,06019003500,003500,06,019,Fresno County,California,5751,1853,32.22,229,3.982,317,5.512,3290,57.207,331.0,167.0,266.0,750.0
11053,06037128400,128400,06,037,Los Angeles County,California,4384,1920,43.796,187,4.266,399,9.101,1735,39.576,282.0,212.0,197.0,410.0
11054,06059099905,099905,06,059,Orange County,California,3464,1661,47.95,0,0.0,608,17.552,1184,34.18,277.0,132.0,134.0,428.0
11055,06083980100,980100,06,083,Santa Barbara County,California,0,0,,0,,0,,0,,132.0,132.0,132.0,132.0
11056,06019004214,004214,06,019,Fresno County,California,5362,3034,56.583,253,4.718,612,11.414,1303,24.301,449.0,264.0,319.0,318.0
11057,06073009901,009901,06,073,San Diego County,California,515,312,60.583,106,20.583,23,4.466,61,11.845,209.0,101.0,25.0,59.0
11058,06113010509,010509,06,113,Yolo County,California,3358,1918,57.117,93,2.77,668,19.893,601,17.898,183.0,122.0,212.0,277.0
11059,06029002400,002400,06,029,Kern County,California,5473,1218,22.255,515,9.41,89,1.626,3532,64.535,304.0,349.0,112.0,578.0
11060,06111007100,007100,06,111,Ventura County,California,5175,2774,53.604,10,0.193,247,4.773,2078,40.155,329.0,17.0,131.0,436.0
11061,06059021913,021913,06,059,Orange County,California,9350,1729,18.492,84,0.898,881,9.422,6548,70.032,355.0,101.0,187.0,928.0
11062,06013312000,312000,06,013,Contra Costa County,California,2491,165,6.624,895,35.929,202,8.109,1142,45.845,99.0,247.0,116.0,416.0
11063,06067008402,008402,06,067,Sacramento County,California,5033,4199,83.429,0,0.0,187,3.715,615,12.219,299.0,132.0,104.0,222.0
11064,06037224700,224700,06,037,Los Angeles County,California,4791,2979,62.179,133,2.776,712,14.861,791,16.51,748.0,50.0,181.0,200.0
11065,06037480902,480902,06,037,Los Angeles County,California,3699,178,4.812,34,0.919,1946,52.609,1534,41.471,119.0,40.0,338.0,355.0
11066,06059052428,052428,06,059,Orange County,California,6080,4142,68.125,117,1.924,625,10.28,1068,17.566,351.0,98.0,224.0,289.0
11067,06037408628,408628,06,037,Los Angeles County,California,5280,677,12.822,66,1.25,3721,70.473,680,12.879,159.0,84.0,365.0,182.0
11068,06037702802,702802,06,037,Los Angeles County,California,2357,911,38.651,117,4.964,282,11.964,919,38.99,192.0,134.0,256.0,307.0
11069,06037901009,901009,06,037,Los Angeles County,California,5630,3057,54.298,888,15.773,142,2.522,981,17.425,511.0,465.0,114.0,400.0
11070,06001408300,408300,06,001,Alameda County,California,5070,1336,26.351,2490,49.112,146,2.88,719,14.181,457.0,360.0,101.0,296.0
11071,06045010801,010801,06,045,Mendocino County,California,6108,4674,76.523,24,0.393,32,0.524,742,12.148,531.0,41.0,28.0,392.0
11072,06037701100,701100,06,037,Los Angeles County,California,919,423,46.028,410,44.614,26,2.829,36,3.917,271.0,196.0,18.0,50.0
11073,06037800204,800204,06,037,Los Angeles County,California,6837,5564,81.381,120,1.755,470,6.874,586,8.571,409.0,132.0,176.0,206.0
11074,06069000702,000702,06,069,San Benito County,California,5003,2028,40.536,0,0.0,67,1.339,2737,54.707,296.0,132.0,101.0,605.0
11075,06085506401,506401,06,085,Santa Clara County,California,4271,1785,41.793,121,2.833,1101,25.779,1068,25.006,252.0,107.0,284.0,533.0
11076,06071002033,002033,06,071,San Bernardino County,California,7632,3485,45.663,607,7.953,540,7.075,2700,35.377,474.0,201.0,175.0,445.0
11077,06071011404,011404,06,071,San Bernardino County,California,3687,2737,74.234,140,3.797,0,0.0,772,20.938,506.0,167.0,132.0,425.0
11078,06059001103,001103,06,059,Orange County,California,4620,1237,26.775,65,1.407,152,3.29,2936,63.55,356.0,68.0,105.0,650.0
11079,06065043009,043009,06,065,Riverside County,California,4779,2230,46.662,310,6.487,114,2.385,1700,35.572,331.0,249.0,124.0,388.0
11080,06041112100,112100,06,041,Marin County,California,4272,2756,64.513,22,0.515,160,3.745,1267,29.658,289.0,28.0,117.0,415.0
11081,06037211000,211000,06,037,Los Angeles County,California,4509,2860,63.429,196,4.347,1076,23.863,112,2.484,403.0,115.0,269.0,70.0
11082,06095250103,250103,06,095,Solano County,California,4432,991,22.36,730,16.471,1332,30.054,1255,28.317,232.0,286.0,223.0,349.0
11083,06111005303,005303,06,111,Ventura County,California,9432,5852,62.044,281,2.979,1017,10.782,1732,18.363,612.0,258.0,201.0,378.0
11084,06059074106,074106,06,059,Orange County,California,5585,1288,23.062,199,3.563,733,13.124,3296,59.015,186.0,156.0,195.0,441.0
11085,06029002819,002819,06,029,Kern County,California,4823,2689,55.754,119,2.467,297,6.158,1582,32.801,384.0,98.0,265.0,373.0
11086,06037195201,195201,06,037,Los Angeles County,California,2871,2207,76.872,21,0.731,222,7.732,367,12.783,256.0,38.0,88.0,119.0
11087,06037218701,218701,06,037,Los Angeles County,California,2016,140,6.944,1011,50.149,25,1.24,749,37.153,113.0,223.0,31.0,271.0
11088,06065041810,041810,06,065,Riverside County,California,6041,2827,46.797,657,10.876,490,8.111,1513,25.046,291.0,244.0,202.0,310.0
11089,06065043220,043220,06,065,Riverside County,California,4655,2011,43.201,160,3.437,570,12.245,1441,30.956,355.0,133.0,303.0,367.0
11090,06061020806,020806,06,061,Placer County,California,3183,2824,88.721,0,0.0,70,2.199,267,8.388,250.0,132.0,76.0,163.0
11091,06111000902,000902,06,111,Ventura County,California,2088,1451,69.492,0,0.0,29,1.389,608,29.119,285.0,132.0,46.0,377.0
11092,06059032044,032044,06,059,Orange County,California,5713,4808,84.159,45,0.788,253,4.428,490,8.577,356.0,50.0,123.0,224.0
11093,06085506603,506603,06,085,Santa Clara County,California,4196,2582,61.535,5,0.119,975,23.236,418,9.962,307.0,12.0,136.0,163.0
11094,06067005601,005601,06,067,Sacramento County,California,4703,2935,62.407,474,10.079,396,8.42,553,11.758,428.0,318.0,265.0,305.0
11095,06081606800,606800,06,081,San Mateo County,California,3286,2083,63.39,0,0.0,770,23.433,278,8.46,181.0,132.0,178.0,199.0
11096,06019004601,004601,06,019,Fresno County,California,2808,1693,60.292,59,2.101,67,2.386,965,34.366,192.0,100.0,77.0,296.0
11097,06059001303,001303,06,059,Orange County,California,5627,1463,26.0,36,0.64,388,6.895,3655,64.955,196.0,46.0,106.0,483.0
11098,06073003207,003207,06,073,San Diego County,California,6060,1979,32.657,577,9.521,487,8.036,2722,44.917,259.0,420.0,277.0,678.0
11099,06077002800,002800,06,077,San Joaquin County,California,6616,723,10.928,1595,24.108,289,4.368,3890,58.797,350.0,443.0,164.0,693.0
11100,06037920012,920012,06,037,Los Angeles County,California,1152,997,86.545,0,0.0,0,0.0,76,6.597,182.0,132.0,132.0,87.0
11101,06059087103,087103,06,059,Orange County,California,9224,2301,24.946,239,2.591,2192,23.764,4285,46.455,403.0,174.0,427.0,709.0
11102,06073012501,012501,06,073,San Diego County,California,2951,569,19.282,139,4.71,256,8.675,1864,63.165,228.0,167.0,178.0,445.0
11103,06071006301,006301,06,071,San Bernardino County,California,5564,1214,21.819,504,9.058,45,0.809,3769,67.739,338.0,298.0,75.0,645.0
11104,06037534301,534301,06,037,Los Angeles County,California,4702,69,1.467,0,0.0,49,1.042,4460,94.853,45.0,132.0,75.0,466.0
11105,06073012302,012302,06,073,San Diego County,California,1311,315,24.027,142,10.831,149,11.365,640,48.818,80.0,167.0,101.0,209.0
11106,06001433400,433400,06,001,Alameda County,California,6739,1723,25.568,510,7.568,2999,44.502,983,14.587,508.0,413.0,541.0,527.0
11107,06013302007,302007,06,013,Contra Costa County,California,5931,2274,38.341,410,6.913,227,3.827,2917,49.182,417.0,107.0,207.0,687.0
11108,06037211121,211121,06,037,Los Angeles County,California,2208,248,11.232,58,2.627,1063,48.143,839,37.998,136.0,64.0,364.0,329.0
11109,06085511913,511913,06,085,Santa Clara County,California,4611,3060,66.363,38,0.824,676,14.661,656,14.227,290.0,37.0,149.0,281.0
11110,06037243100,243100,06,037,Los Angeles County,California,5659,151,2.668,1771,31.295,0,0.0,3492,61.707,97.0,360.0,132.0,616.0
11111,06071000105,000105,06,071,San Bernardino County,California,6484,1814,27.977,261,4.025,2339,36.073,1688,26.033,499.0,173.0,288.0,464.0
11112,06077001500,001500,06,077,San Joaquin County,California,8348,2123,25.431,309,3.701,958,11.476,4710,56.421,556.0,144.0,409.0,1115.0
11113,06037501300,501300,06,037,Los Angeles County,California,6797,1432,21.068,79,1.162,0,0.0,5139,75.607,366.0,131.0,132.0,504.0
11114,06081600500,600500,06,081,San Mateo County,California,7780,765,9.833,175,2.249,4559,58.599,1969,25.308,196.0,146.0,804.0,481.0
11115,06019003001,003001,06,019,Fresno County,California,3447,415,12.039,126,3.655,1037,30.084,1855,53.815,174.0,88.0,373.0,323.0
11116,06037109604,109604,06,037,Los Angeles County,California,3082,759,24.627,51,1.655,244,7.917,1938,62.881,197.0,47.0,136.0,311.0
11117,06077004104,004104,06,077,San Joaquin County,California,3065,2579,84.144,0,0.0,162,5.285,267,8.711,213.0,132.0,74.0,111.0
11118,06037125600,125600,06,037,Los Angeles County,California,2891,2268,78.45,137,4.739,304,10.515,122,4.22,243.0,130.0,255.0,77.0
11119,06073019205,019205,06,073,San Diego County,California,5591,2422,43.32,315,5.634,232,4.15,2384,42.64,590.0,257.0,133.0,394.0
11120,06101050503,050503,06,101,Sutter County,California,6568,3044,46.346,47,0.716,1997,30.405,1329,20.234,346.0,53.0,420.0,465.0
11121,06019003004,003004,06,019,Fresno County,California,2432,764,31.414,100,4.112,352,14.474,1148,47.204,292.0,112.0,219.0,311.0
11122,06037404000,404000,06,037,Los Angeles County,California,4339,1213,27.956,35,0.807,285,6.568,2686,61.904,264.0,50.0,142.0,366.0
11123,06037551102,551102,06,037,Los Angeles County,California,5515,433,7.851,298,5.403,237,4.297,4544,82.393,187.0,204.0,194.0,557.0
11124,06059088101,088101,06,059,Orange County,California,2130,827,38.826,70,3.286,577,27.089,634,29.765,264.0,64.0,161.0,156.0
11125,06045010700,010700,06,045,Mendocino County,California,6185,4641,75.036,0,0.0,78,1.261,1079,17.445,363.0,132.0,100.0,302.0
11126,06065045109,045109,06,065,Riverside County,California,4132,2198,53.195,105,2.541,25,0.605,1717,41.554,304.0,122.0,25.0,428.0
11127,06077004704,004704,06,077,San Joaquin County,California,5756,3066,53.266,0,0.0,83,1.442,2540,44.128,396.0,132.0,101.0,1917.0
11128,06037183701,183701,06,037,Los Angeles County,California,3419,283,8.277,72,2.106,217,6.347,2732,79.906,113.0,73.0,107.0,437.0
11129,06037408211,408211,06,037,Los Angeles County,California,6206,298,4.802,40,0.645,3134,50.5,2734,44.054,142.0,73.0,397.0,622.0
11130,06037430302,430302,06,037,Los Angeles County,California,6104,3510,57.503,278,4.554,521,8.535,1664,27.261,476.0,188.0,360.0,371.0
11131,06037555211,555211,06,037,Los Angeles County,California,5809,321,5.526,46,0.792,492,8.47,4950,85.213,167.0,52.0,293.0,473.0
11132,06077001800,001800,06,077,San Joaquin County,California,3773,691,18.314,32,0.848,482,12.775,2470,65.465,230.0,45.0,316.0,523.0
11133,06019000300,000300,06,019,Fresno County,California,3516,112,3.185,1059,30.119,108,3.072,2140,60.865,90.0,263.0,118.0,504.0
11134,06037121102,121102,06,037,Los Angeles County,California,2712,918,33.85,0,0.0,276,10.177,1493,55.052,158.0,132.0,159.0,335.0
11135,06041122000,122000,06,041,Marin County,California,4134,1114,26.947,1479,35.776,160,3.87,953,23.053,161.0,245.0,73.0,150.0
11136,06067005404,005404,06,067,Sacramento County,California,5386,4288,79.614,111,2.061,383,7.111,438,8.132,545.0,112.0,179.0,239.0
11137,06037271200,271200,06,037,Los Angeles County,California,2342,841,35.909,45,1.921,555,23.698,850,36.294,118.0,41.0,149.0,298.0
11138,06037670403,670403,06,037,Los Angeles County,California,2694,1544,57.313,34,1.262,982,36.451,52,1.93,185.0,38.0,208.0,43.0
11139,06113010902,010902,06,113,Yolo County,California,5707,2472,43.315,215,3.767,336,5.888,2532,44.367,370.0,160.0,214.0,533.0
11140,06099002005,002005,06,099,Stanislaus County,California,3769,1729,45.874,61,1.618,407,10.799,1442,38.259,433.0,68.0,174.0,500.0
11141,06037239701,239701,06,037,Los Angeles County,California,4522,42,0.929,1103,24.392,0,0.0,3377,74.679,45.0,423.0,132.0,654.0
11142,06037262501,262501,06,037,Los Angeles County,California,3637,3202,88.04,0,0.0,212,5.829,151,4.152,300.0,132.0,137.0,85.0
11143,06037228220,228220,06,037,Los Angeles County,California,4198,38,0.905,274,6.527,0,0.0,3886,92.568,42.0,249.0,132.0,468.0
11144,06071002305,002305,06,071,San Bernardino County,California,10141,1946,19.189,1108,10.926,785,7.741,5939,58.564,360.0,408.0,216.0,738.0
11145,06037139504,139504,06,037,Los Angeles County,California,3398,2606,76.692,40,1.177,268,7.887,374,11.006,324.0,66.0,147.0,259.0
11146,06053012700,012700,06,053,Monterey County,California,3137,2235,71.246,254,8.097,326,10.392,219,6.981,241.0,197.0,135.0,113.0
11147,06073008336,008336,06,073,San Diego County,California,2303,1611,69.952,35,1.52,428,18.584,142,6.166,178.0,41.0,93.0,108.0
11148,06085504507,504507,06,085,Santa Clara County,California,5724,1450,25.332,56,0.978,2567,44.846,1488,25.996,475.0,89.0,489.0,477.0
11149,06001408500,408500,06,001,Alameda County,California,5113,143,2.797,2165,42.343,215,4.205,2406,47.057,120.0,343.0,201.0,703.0
11150,06037650602,650602,06,037,Los Angeles County,California,7695,1665,21.637,345,4.483,4480,58.22,911,11.839,439.0,203.0,640.0,331.0
11151,06059032047,032047,06,059,Orange County,California,3622,2311,63.805,131,3.617,405,11.182,543,14.992,198.0,84.0,137.0,145.0
11152,06081605800,605800,06,081,San Mateo County,California,2758,2096,75.997,33,1.197,258,9.355,165,5.983,197.0,36.0,130.0,82.0
11153,06001440200,440200,06,001,Alameda County,California,5907,590,9.988,94,1.591,706,11.952,4290,72.626,253.0,138.0,292.0,548.0
11154,06077005207,005207,06,077,San Joaquin County,California,12325,3403,27.611,919,7.456,3876,31.448,3600,29.209,357.0,425.0,597.0,751.0
11155,06037191120,191120,06,037,Los Angeles County,California,4083,1323,32.403,313,7.666,300,7.348,2061,50.478,251.0,218.0,153.0,469.0
11156,06001410500,410500,06,001,Alameda County,California,2348,248,10.562,1296,55.196,448,19.08,307,13.075,186.0,255.0,247.0,179.0
11157,06013326000,326000,06,013,Contra Costa County,California,3457,2624,75.904,44,1.273,237,6.856,454,13.133,225.0,46.0,171.0,272.0
11158,06067008506,008506,06,067,Sacramento County,California,2360,1539,65.212,0,0.0,715,30.297,56,2.373,197.0,132.0,213.0,51.0
11159,06067988300,988300,06,067,Sacramento County,California,9573,2480,25.906,3938,41.137,505,5.275,2455,25.645,246.0,240.0,118.0,216.0
11160,06037209510,209510,06,037,Los Angeles County,California,2682,0,0.0,140,5.22,379,14.131,2146,80.015,132.0,114.0,124.0,337.0
11161,06067009330,009330,06,067,Sacramento County,California,3669,1513,41.237,204,5.56,1204,32.815,624,17.007,298.0,190.0,320.0,219.0
11162,06065041909,041909,06,065,Riverside County,California,5094,2389,46.898,31,0.609,29,0.569,2588,50.805,289.0,37.0,27.0,391.0
11163,06037111201,111201,06,037,Los Angeles County,California,3111,1612,51.816,0,0.0,380,12.215,977,31.405,407.0,132.0,189.0,203.0
11164,06067009011,009011,06,067,Sacramento County,California,4362,2508,57.497,38,0.871,1241,28.45,438,10.041,314.0,41.0,364.0,294.0
11165,06067000200,000200,06,067,Sacramento County,California,3541,2704,76.363,0,0.0,198,5.592,458,12.934,268.0,132.0,72.0,130.0
11166,06067008129,008129,06,067,Sacramento County,California,3059,2361,77.182,72,2.354,19,0.621,481,15.724,255.0,57.0,22.0,184.0
11167,06013333200,333200,06,013,Contra Costa County,California,5965,3539,59.329,243,4.074,530,8.885,1419,23.789,480.0,308.0,193.0,559.0
11168,06013337300,337300,06,013,Contra Costa County,California,6194,4020,64.902,66,1.066,986,15.919,751,12.125,319.0,64.0,234.0,282.0
11169,06037320202,320202,06,037,Los Angeles County,California,5606,539,9.615,0,0.0,35,0.624,4918,87.727,206.0,132.0,58.0,482.0
11170,06037554301,554301,06,037,Los Angeles County,California,3620,386,10.663,604,16.685,209,5.773,2373,65.552,168.0,270.0,106.0,555.0
