geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,public use microdata area
01324,"Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill PUMA, Oregon",114075.0,,1531.0,,41,01324
03300,"Stanley & Cabarrus (East) Counties PUMA, North Carolina",112962.0,,1375.0,,37,03300
00702,"Bryan, Pontotoc (East), Marshall, Atoka, Johnston & Coal Counties--Ada City PUMA; Oklahoma",124184.0,,321.0,,40,00702
00301,"Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities PUMA; Massachusetts",121807.0,,53.0,,25,00301
03501,"Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships PUMA; Pennsylvania",119678.0,,564.0,,42,03501
07308,"San Diego County (Central)--San Diego (Northeast/Rancho Bernardo) & Poway Cities PUMA, California",132212.0,,1362.0,,06,07308
04303,"Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns PUMA; Massachusetts",128618.0,,66.0,,25,04303
05911,"San Antonio City (North), Hollywood Park Town & Shavano Park City PUMA; Texas",125131.0,,2399.0,,48,05911
06803,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities PUMA; Texas",134363.0,,1391.0,,48,06803
06509,"Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley PUMA; California",131211.0,,2342.0,,06,06509
00103,"Maricopa County--Mesa City (West) PUMA, Arizona",115333.0,,1921.0,,04,00103
00901,"Clay County (Northeast) PUMA, Missouri",114039.0,,958.0,,29,00901
00407,"Clark County (West)--Las Vegas City (Southwest) PUMA, Nevada",153193.0,,2181.0,,32,00407
03756,"Los Angeles County (Southeast)--Bellflower & Paramount Cities PUMA, California",117856.0,,625.0,,06,03756
05907,"Bexar County (South)--San Antonio City (Far South) PUMA, Texas",121381.0,,2923.0,,48,05907
05309,"Travis County (West, South & Outside Austin City) PUMA; Texas",134058.0,,2221.0,,48,05309
02506,"Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20 PUMA, Texas",122725.0,,2203.0,,48,02506
04803,"Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City PUMA, Texas",105625.0,,1685.0,,48,04803
00101,"New Castle County (East Central)--Wilmington City PUMA, Delaware",107866.0,,892.0,,10,00101
04103,"El Paso County (Central)--Colorado Springs City (Central) PUMA, Colorado",111271.0,,1741.0,,08,04103
03102,"Charlotte City (Northwest) PUMA, North Carolina",124094.0,,2200.0,,37,03102
06602,"Coastal Bend COG--Nueces County (Central)--Corpus Christi City (North Central) PUMA, Texas",118289.0,,2132.0,,48,06602
02903,"Kern County (Central)--Bakersfield City (Northeast) PUMA, California",164309.0,,2628.0,,06,02903
00100,"Coordinating & Development Corporation 1--Shreveport City (North) PUMA, Louisiana",123757.0,,1981.0,,22,00100
09905,"Palm Beach County (East Central)--Lake Worth City, Lantana Town & Atlantis City PUMA; Florida",138543.0,,1915.0,,12,09905
05502,"Hamilton County (Central)--Forest Park City, White Oak, Bridgetown & Finneytown PUMA; Ohio",149355.0,,1465.0,,39,05502
00105,"District of Columbia (Central) PUMA, District of Columbia",161025.0,,2068.0,,11,00105
04111,"Columbus (Far West) & Hilliard (South) Cities PUMA, Ohio",109806.0,,1918.0,,39,04111
05912,"San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410 PUMA, Texas",111586.0,,2264.0,,48,05912
01600,"Polk County (East)--Ankeny & Altoona Cities PUMA, Iowa",142240.0,,1346.0,,19,01600
00702,"Ada County (Northeast)--Boise (North & West) & Garden City Cities PUMA, Idaho",103382.0,,1561.0,,16,00702
03500,"Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City) PUMA, Massachusetts",111874.0,,97.0,,25,03500
00800,"Imperial Calcasieu Regional Planning & Development District 1 (North) PUMA, Louisiana",146970.0,,1416.0,,22,00800
02515,"Tarrant County (West)--Fort Worth City (West) PUMA, Texas",113015.0,,2016.0,,48,02515
03004,"Macomb County (Southeast)--Mount Clemens & Fraser Area PUMA, Michigan",156292.0,,66.0,,26,03004
02703,"Mobile County (Outer)--Prichard City, Tillmans Corner & Saraland City PUMA; Alabama",200845.0,,1365.0,,01,02703
03005,"Macomb County (Southeast)--St. Clair Shores, Roseville & Eastpointe Area PUMA; Michigan",140027.0,,88.0,,26,03005
00102,"Stamford & Greenwich Towns PUMA, Connecticut",191600.0,,55.0,,09,00102
00700,"Valencia, Bernalillo (East Mountains) Counties & Isleta Pueblo PUMA; New Mexico",101515.0,,914.0,,35,00700
01702,"Greensboro City (South) PUMA, North Carolina",119090.0,,1796.0,,37,01702
59302,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon PUMA; Virginia",134425.0,,2114.0,,51,59302
11705,"Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities PUMA, Washington",138047.0,,1598.0,,53,11705
00304,"Bergen County (West Central)--Fair Lawn Borough, Garfield City & Lodi Borough PUMA; New Jersey",123187.0,,78.0,,34,00304
02900,"Iredell (South)--Mooresville Town & Statesville City PUMA, North Carolina",144996.0,,846.0,,37,02900
00801,"Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington PUMA; Maryland",135634.0,,2370.0,,24,00801
01801,"St. Louis County (Northeast) PUMA, Missouri",117704.0,,2122.0,,29,01801
00907,"Middlesex County (East Central)--Perth Amboy City & Sayreville Borough PUMA, New Jersey",111752.0,,453.0,,34,00907
01004,"Montgomery County (South)--Bethesda, Potomac & North Bethesda PUMA; Maryland",187369.0,,1940.0,,24,01004
08104,"San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities PUMA, California",129737.0,,1240.0,,06,08104
02504,"Nashville-Davidson (Southeast) PUMA, Tennessee",131092.0,,2313.0,,47,02504
11704,"Seminole County (East) PUMA, Florida",120143.0,,2155.0,,12,11704
04200,"Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia) PUMA, Georgia",125346.0,,152.0,,13,04200
00900,"New Haven County (Northwest) PUMA, Connecticut",133629.0,,68.0,,09,00900
09506,"Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast) PUMA, Florida",119518.0,,2698.0,,12,09506
03203,"Philadelphia City (Near Northeast-East) PUMA, Pennsylvania",136350.0,,3256.0,,42,03203
59301,"Fairfax County (East Central)--Annandale, West Falls Church & Bailey's Crossroads PUMA; Virginia",149769.0,,2092.0,,51,59301
00813,"Denver City (Northwest) PUMA, Colorado",112277.0,,2129.0,,08,00813
01201,"Acadiana Regional Development District 4--Lafayette Parish (South) PUMA, Louisiana",121162.0,,1982.0,,22,01201
03301,"Boston City--Allston, Brighton & Fenway PUMA; Massachusetts",117424.0,,1763.0,,25,03301
03416,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",144023.0,,60.0,,17,03416
00104,"Alameda County (North Central)--Oakland City (South Central) PUMA, California",136097.0,,2113.0,,06,00104
02101,"Collier County (Northwest) PUMA, Florida",116706.0,,2404.0,,12,02101
04106,"El Paso County (North Central)--Colorado Springs City (North) & Monument Town PUMA, Colorado",125012.0,,1691.0,,08,04106
00121,"Phoenix (Southwest) & Tolleson Cities PUMA, Arizona",151091.0,,3134.0,,04,00121
02400,"Regional Planning Commission 6--New Orleans City (Northeast) PUMA, Louisiana",144878.0,,1805.0,,22,02400
13001,"Southeast Utah & Uintah Basin Region PUMA, Utah",143178.0,,168.0,,49,13001
03212,"Detroit City (Southwest) PUMA, Michigan",118486.0,,2459.0,,26,03212
00200,"Kootenai County (Northwest)--Coeur d'Alene, Post Falls & Hayden Cities PUMA; Idaho",147663.0,,447.0,,16,00200
01104,"Monmouth County (Northeast)--Red Bank & Tinton Falls (North) Boroughs PUMA, New Jersey",99518.0,,586.0,,34,01104
02202,"Gloucester County (South & West)--Glassboro Borough PUMA, New Jersey",163123.0,,84.0,,34,02202
02303,"Dallas County (East)--Mesquite City (Central & Southeast) PUMA, Texas",121713.0,,2176.0,,48,02303
01004,"Atlanta Regional Commission (Central)--Fulton County (South)--Union & Fairburn Cities PUMA, Georgia",126595.0,,1289.0,,13,01004
05304,"Austin City (Southeast) PUMA, Texas",140999.0,,2602.0,,48,05304
05204,"Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities PUMA, Texas",144979.0,,1508.0,,48,05204
00803,"Pinal County (North)--Apache Junction City PUMA, Arizona",144783.0,,2478.0,,04,00803
00822,"Douglas County (South)--Castle Rock Town PUMA, Colorado",117742.0,,1114.0,,08,00822
01900,"Davie, Yadkin & Iredell (North) Counties PUMA; North Carolina",107190.0,,851.0,,37,01900
03704,"Los Angeles County (North Central)--Palmdale City PUMA, California",169060.0,,1000.0,,06,03704
03204,"Wayne County (Central)--Westland, Garden City, Inkster & Wayne Cities PUMA; Michigan",150607.0,,42.0,,26,03204
01302,"Ramsey County (Central & Far Southeast)--Maplewood, Roseville & North St. Paul Cities PUMA; Minnesota",107022.0,,37.0,,27,01302
02002,"Denton County (Southeast)--Lewisville City PUMA, Texas",111801.0,,784.0,,48,02002
08514,"Santa Clara County (Central)--San Jose City (East Central/East Valley) PUMA, California",110892.0,,2038.0,,06,08514
04101,"Chesterfield County (East)--James River Region PUMA, Virginia",109121.0,,1649.0,,51,04101
06506,"Riverside County (Southwest)--Hemet City & East Hemet PUMA, California",167277.0,,2371.0,,06,06506
00800,"St. Clair & Blount Counties PUMA, Alabama",145468.0,,269.0,,01,00800
04105,"El Paso County (Central)--Colorado Springs City (South) & Security-Widefield PUMA, Colorado",119731.0,,2067.0,,08,04105
03504,"Lancaster County (Southwest)--Columbia Borough PUMA, Pennsylvania",130914.0,,547.0,,42,03504
03208,"Detroit City (Northwest) PUMA, Michigan",162885.0,,3064.0,,26,03208
04103,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA; New York",245862.0,,3577.0,,36,04103
01306,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities PUMA; California",119842.0,,1369.0,,06,01306
02903,"Oakland County (East Central)--Troy & Rochester Area PUMA, Michigan",170229.0,,216.0,,26,02903
01103,"Monmouth County (East Central)--Long Branch, Asbury Park Cities & Eatontown Borough PUMA; New Jersey",104175.0,,121.0,,34,01103
05904,"San Antonio City (Northwest)--Inside Loop I-410 PUMA, Texas",110995.0,,2608.0,,48,05904
02313,"Dallas City (Downtown)--North of I-30 PUMA, Texas",122367.0,,2371.0,,48,02313
01706,"KIPDA Area Development District (West)--Louisville/Jefferson County (Southwest) PUMA, Kentucky",145298.0,,2306.0,,21,01706
00901,"Middlesex County (Southeast) PUMA, New Jersey",119352.0,,483.0,,34,00901
03758,"Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens PUMA; California",157816.0,,2138.0,,06,03758
00302,"Frederick County (Central)--Greater Frederick City PUMA, Maryland",120873.0,,1027.0,,24,00302
02302,"Mercer County (North)--Princeton Borough PUMA, New Jersey",146927.0,,136.0,,34,02302
02905,"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities PUMA; California",190314.0,,1943.0,,06,02905
04102,"El Paso County (West Central)--Colorado Springs City (West) PUMA, Colorado",109651.0,,1327.0,,08,04102
02101,"Kalamazoo County (Outer) PUMA, Michigan",136064.0,,338.0,,26,02101
02512,"Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820 PUMA, Texas",112892.0,,2402.0,,48,02512
04636,"Houston City (West)--East of TX-6 & West of Beltway TX-8 PUMA, Texas",116102.0,,2854.0,,48,04636
03206,"Philadelphia City (Northwest) PUMA, Pennsylvania",139903.0,,2476.0,,42,03206
00700,"Pueblo County (North)--Pueblo City & Pueblo West PUMA, Colorado",156795.0,,589.0,,08,00700
00300,"Central Nebraska PUMA, Nebraska",109097.0,,55.0,,31,00300
00306,"Bergen County (Northwest)--Ramsey, Oakland & Franklin Lakes Boroughs PUMA; New Jersey",106157.0,,114.0,,34,00306
03731,"Los Angeles County (Central)--West Hollywood & Beverly Hills Cities PUMA, California",111289.0,,1101.0,,06,03731
00700,"Billings City PUMA, Montana",106582.0,,873.0,,30,00700
00907,"Cuyahoga County (Southeast)--Bedford, Garfield Heights & Maple Heights Cities PUMA; Ohio",102129.0,,274.0,,39,00907
59305,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East) PUMA; Virginia",124611.0,,1773.0,,51,59305
05301,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch PUMA; Texas",141969.0,,2346.0,,48,05301
00300,"Hartford County (North) PUMA, Connecticut",157451.0,,61.0,,09,00300
00102,"Atlantic County (Outside Somers Point City)--Pleasantville City & Hammonton Town PUMA, New Jersey",148529.0,,207.0,,34,00102
06701,"Sacramento County (North Central)--Citrus Heights City PUMA, California",109699.0,,939.0,,06,06701
01006,"Atlanta Regional Commission (Central)--Fulton County (Central)--Atlanta City (North) PUMA, Georgia",122855.0,,2224.0,,13,01006
06511,"Riverside County (Northwest)--Riverside City (West) PUMA, California",177384.0,,3086.0,,06,06511
02300,"Wilson County--Lebanon & Mount Juliet Cities PUMA, Tennessee",132640.0,,35.0,,47,02300
02314,"Dallas City (East Central)--South of I-30 & East of I-35E PUMA, Texas",125886.0,,2697.0,,48,02314
00702,"Lackawanna (Outside Greater Scranton City) & Wyoming Counties PUMA, Pennsylvania",129102.0,,57.0,,42,00702
10703,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties PUMA; Washington",111962.0,,1045.0,,53,10703
00800,"Ada County (South)--Boise (South) & Kuna Cities PUMA, Idaho",116805.0,,2252.0,,16,00800
00109,"Maricopa County--Tempe City (North) PUMA, Arizona",115897.0,,1730.0,,04,00109
03530,"Chicago City (South)--Ashburn, Washington Heights, Morgan Park & Beverly PUMA; Illinois",132793.0,,2388.0,,17,03530
04101,"NYC-Queens Community District 1--Astoria & Long Island City PUMA, New York",166962.0,,2719.0,,36,04101
00300,"Lucas (West) & Wood (North Central) Counties--Perrysburg, Sylvania & Maumee Cities PUMA; Ohio",152487.0,,1031.0,,39,00300
04701,"Merced County (West & South)--Los Banos & Livingston Cities PUMA, California",110627.0,,1465.0,,06,04701
03304,"Boston City--Mattapan & Roxbury PUMA, Massachusetts",140147.0,,2271.0,,25,03304
03719,"Los Angeles County (Central)--Glendale City PUMA, California",199070.0,,372.0,,06,03719
01502,"East Texas COG (Central)--Smith County (West)--Tyler City PUMA, Texas",116853.0,,1403.0,,48,01502
01800,"Southeast Arkansas PUMA, Arkansas",102142.0,,194.0,,05,01800
04902,"Fort Bend County (Northeast)--Sugar Land & Stafford Cities PUMA, Texas",135728.0,,1936.0,,48,04902
09907,"Palm Beach County (Southeast)--Greater Delray Beach City PUMA, Florida",126388.0,,1643.0,,12,09907
01301,"Arlington County (North) PUMA, Virginia",116199.0,,1591.0,,51,01301
01112,"Broward County (South Central)--Miramar (West) & Pembroke Pines (Southwest) Cities PUMA, Florida",140487.0,,2326.0,,12,01112
03309,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",153156.0,,295.0,,17,03309
10503,"Spokane County (East Central)--Greater Spokane Valley City PUMA, Washington",134011.0,,1189.0,,53,10503
05505,"Cincinnati (East) & Norwood Cities PUMA, Ohio",108535.0,,1712.0,,39,05505
03526,"Chicago City (Southwest)--Brighton Park, New City, Bridgeport & McKinley Park PUMA; Illinois",161182.0,,2526.0,,17,03526
03103,"Charlotte City (Northeast) PUMA, North Carolina",121904.0,,2397.0,,37,03103
04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA; Massachusetts",128442.0,,58.0,,25,04000
03417,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",122675.0,,840.0,,17,03417
03528,"Chicago City (South)--Chicago Lawn, Englewood/West Englewood & Greater Grand Crossing PUMA; Illinois",134837.0,,2850.0,,17,03528
02803,"Allentown City PUMA, Pennsylvania",120410.0,,44.0,,42,02803
03738,"Los Angeles County (Central)--El Monte & South El Monte Cities PUMA, California",135129.0,,632.0,,06,03738
00200,"Limestone & Madison (Outer) Counties--Huntsville City (Far West & Southwest) PUMA, Alabama",191502.0,,1761.0,,01,00200
08609,"Miami-Dade County (Northeast)--Hialeah City (South Central) PUMA, Florida",102842.0,,1570.0,,12,08609
03005,"Atlanta Regional Commission (Northwest)--Cobb County (Northeast) PUMA, Georgia",150566.0,,1937.0,,13,03005
01005,"Jackson County--Kansas City (South) PUMA, Missouri",150559.0,,1884.0,,29,01005
01204,"Ocean County (Northwest) PUMA, New Jersey",111284.0,,101.0,,34,01204
03003,"Bucks County (Southeast)--Levittown PUMA, Pennsylvania",172217.0,,838.0,,42,03003
00901,"Carolina Municipio (Norte) PUMA, Puerto Rico",153127.0,,610.0,,72,00901
00600,"North Texas Regional Planning Commission (Outside Wichita County) & Wise County PUMA, Texas",153660.0,,246.0,,48,00600
04637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8 PUMA; Texas",127936.0,,3127.0,,48,04637
00902,"Kansas City (North Central), Gladstone City & North Kansas City PUMA; Missouri",113972.0,,1034.0,,29,00902
03400,"Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town PUMA, Massachusetts",147894.0,,70.0,,25,03400
01104,"Marion County (West Central)--Salem City (South) & Four Corners PUMA, Oregon",109418.0,,2153.0,,41,01104
00208,"Tucson City (South) PUMA, Arizona",107334.0,,2387.0,,04,00208
00500,"Southeast South Dakota (Outside Sioux Falls City) PUMA, South Dakota",133985.0,,552.0,,46,00500
00107,"Alameda County (Central)--Hayward City PUMA, California",158739.0,,1305.0,,06,00107
00804,"Broomfield, Jefferson (Northeast), Adams (Northwest) & Boulder (Southeast) Counties PUMA; Colorado",161425.0,,1059.0,,08,00804
00201,"Pima County (West) PUMA, Arizona",106117.0,,2018.0,,04,00201
00124,"Maricopa County--Glendale City (South) PUMA, Arizona",113407.0,,1535.0,,04,00124
49003,"Utah County (Central)--Provo City PUMA, Utah",116196.0,,72.0,,49,49003
01802,"Winston-Salem City (South) PUMA, North Carolina",128677.0,,1837.0,,37,01802
01202,"Anne Arundel County (North)--Glen Burnie, Pasadena, Ferndale & Brooklyn Park PUMA; Maryland",116315.0,,1954.0,,24,01202
04905,"Fort Bend County (West & South) PUMA, Texas",214972.0,,3303.0,,48,04905
08702,"Santa Cruz County (South & Coastal)--Santa Cruz City PUMA, California",127452.0,,1461.0,,06,08702
