geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,urban area
37432,"Hartwell, GA Urban Cluster (2010)",5659.0,,374.0,,37432
87355,"Thief River Falls, MN Urban Cluster (2010)",9008.0,,127.0,,87355
75502,"Robertsdale, AL Urban Cluster (2010)",8282.0,,469.0,,75502
74601,"Richlands South, NC Urban Cluster (2010)",6582.0,,760.0,,74601
41050,"Imlay City, MI Urban Cluster (2010)",3883.0,,153.0,,41050
44668,"Ketchikan, AK Urban Cluster (2010)",10665.0,,168.0,,44668
03817,"Atlanta, GA Urbanized Area (2010)",4955538.0,,5584.0,,03817
20611,"Cotulla, TX Urban Cluster (2010)",4585.0,,276.0,,20611
89254,"Twin Lakes, VA Urban Cluster (2010)",3079.0,,593.0,,89254
85465,"Sullivan, MO Urban Cluster (2010)",9284.0,,594.0,,85465
94132,"West Jefferson, OH Urban Cluster (2010)",4524.0,,128.0,,94132
50679,"Livonia, LA Urban Cluster (2010)",3865.0,,447.0,,50679
42859,"Jefferson, IA Urban Cluster (2010)",3769.0,,121.0,,42859
68806,"Peru, IN Urban Cluster (2010)",12847.0,,391.0,,68806
71884,"Prairie du Sac--Sauk City, WI Urban Cluster (2010)",8006.0,,137.0,,71884
23284,"Delta, UT Urban Cluster (2010)",3318.0,,133.0,,23284
12160,"Cadillac, MI Urban Cluster (2010)",11983.0,,231.0,,12160
08758,"Boiling Springs, NC Urban Cluster (2010)",4691.0,,267.0,,08758
52147,"Luverne, MN Urban Cluster (2010)",4469.0,,95.0,,52147
36082,"Guthrie, OK Urban Cluster (2010)",9020.0,,508.0,,36082
19072,"Columbiana, OH Urban Cluster (2010)",7912.0,,392.0,,19072
69184,"Phoenix--Mesa, AZ Urbanized Area (2010)",4015368.0,,3660.0,,69184
59005,"Moore Haven, FL Urban Cluster (2010)",4210.0,,575.0,,59005
08245,"Blanding, UT Urban Cluster (2010)",3588.0,,62.0,,08245
95320,"Willard, OH Urban Cluster (2010)",6221.0,,135.0,,95320
59501,"Moscow, PA Urban Cluster (2010)",2587.0,,239.0,,59501
77392,"St. Francis, MN Urban Cluster (2010)",6546.0,,400.0,,77392
58384,"Monroe, WI Urban Cluster (2010)",10665.0,,39.0,,58384
28387,"Evarts, KY Urban Cluster (2010)",2258.0,,315.0,,28387
61867,"Newberry, MI Urban Cluster (2010)",3021.0,,242.0,,61867
77635,"St. Johns, AZ Urban Cluster (2010)",2098.0,,502.0,,77635
81712,"Show Low, AZ Urban Cluster (2010)",10756.0,,775.0,,81712
10567,"Brookfield, MO Urban Cluster (2010)",4065.0,,236.0,,10567
46477,"Lake Arthur, LA Urban Cluster (2010)",2682.0,,158.0,,46477
73639,"Rayne, LA Urban Cluster (2010)",9620.0,,519.0,,73639
41752,"Ironwood, MI--WI Urban Cluster (2010)",6798.0,,246.0,,41752
15400,"Charleston, IL Urban Cluster (2010)",20447.0,,287.0,,15400
83953,"Springfield, MO Urbanized Area (2010)",287027.0,,1641.0,,83953
83278,"South Hill, VA Urban Cluster (2010)",4728.0,,365.0,,83278
83467,"Sparta, IL Urban Cluster (2010)",4008.0,,224.0,,83467
84630,"Staunton--Waynesboro, VA Urbanized Area (2010)",57294.0,,1179.0,,84630
66276,"Otisville, NY Urban Cluster (2010)",3908.0,,460.0,,66276
86788,"Taylorville, IL Urban Cluster (2010)",13424.0,,259.0,,86788
59464,"Morton, MS Urban Cluster (2010)",2553.0,,268.0,,59464
86410,"Tahoka, TX Urban Cluster (2010)",2415.0,,136.0,,86410
65728,"Orange City, IA Urban Cluster (2010)",6767.0,,185.0,,65728
06004,"Beatrice, NE Urban Cluster (2010)",11819.0,,325.0,,06004
03277,"Ashburn, GA Urban Cluster (2010)",4581.0,,342.0,,03277
19755,"Conroe--The Woodlands, TX Urbanized Area (2010)",283143.0,,4611.0,,19755
35029,"Green Forest, AR Urban Cluster (2010)",2621.0,,185.0,,35029
65809,"Oregon, WI Urban Cluster (2010)",11337.0,,280.0,,65809
45505,"Klamath Falls--Altamont, OR Urban Cluster (2010)",41664.0,,820.0,,45505
43696,"Kalaheo, HI Urban Cluster (2010)",17220.0,,885.0,,43696
43993,"Kaplan, LA Urban Cluster (2010)",5115.0,,430.0,,43993
11431,"Bullhead City, AZ--NV Urban Cluster (2010)",49655.0,,866.0,,11431
16102,"Chesapeake Beach, MD Urban Cluster (2010)",24254.0,,994.0,,16102
57368,"Millsboro, PA Urban Cluster (2010)",3465.0,,285.0,,57368
15805,"Chattahoochee, FL Urban Cluster (2010)",4977.0,,186.0,,15805
94915,"White Rock, NM Urban Cluster (2010)",5258.0,,350.0,,94915
07246,"Berne, IN Urban Cluster (2010)",5819.0,,388.0,,07246
47017,"Lake Placid, NY Urban Cluster (2010)",3130.0,,415.0,,47017
77041,"Sabina, OH Urban Cluster (2010)",2427.0,,227.0,,77041
30304,"Forest City, IA Urban Cluster (2010)",3971.0,,203.0,,30304
76744,"Rupert, ID Urban Cluster (2010)",6396.0,,203.0,,76744
32977,"Georgetown, KY Urban Cluster (2010)",33255.0,,513.0,,32977
63282,"Nipomo, CA Urban Cluster (2010)",16552.0,,930.0,,63282
46845,"Lake Land'Or, VA Urban Cluster (2010)",5994.0,,739.0,,46845
71452,"Port St. Joe, FL Urban Cluster (2010)",3931.0,,285.0,,71452
60274,"Mount Sterling, KY Urban Cluster (2010)",11290.0,,605.0,,60274
84601,"Staunton, IL Urban Cluster (2010)",5820.0,,194.0,,84601
27685,"Enterprise, AL Urban Cluster (2010)",37917.0,,944.0,,27685
11647,"Burlington, CO Urban Cluster (2010)",3626.0,,17.0,,11647
17803,"Clifton, AZ Urban Cluster (2010)",4874.0,,275.0,,17803
20098,"Corinth, MS Urban Cluster (2010)",13108.0,,716.0,,20098
95455,"Williamsport, PA Urbanized Area (2010)",54795.0,,529.0,,95455
81793,"Sidney, MT Urban Cluster (2010)",6483.0,,257.0,,81793
50068,"Lindsay, OK Urban Cluster (2010)",2777.0,,41.0,,50068
62191,"Newcastle, WY Urban Cluster (2010)",3284.0,,275.0,,62191
30574,"Fort Bragg, CA Urban Cluster (2010)",10076.0,,508.0,,30574
32140,"Gaffney, SC Urban Cluster (2010)",20064.0,,852.0,,32140
87517,"Three Rivers, MI Urban Cluster (2010)",10791.0,,269.0,,87517
46990,"Lake Panasoffkee, FL Urban Cluster (2010)",3047.0,,354.0,,46990
38917,"Hillsboro, OH Urban Cluster (2010)",6616.0,,134.0,,38917
12713,"Camano North, WA Urban Cluster (2010)",2505.0,,296.0,,12713
40547,"Hudson, WI--MN Urban Cluster (2010)",23266.0,,316.0,,40547
80389,"Seattle, WA Urbanized Area (2010)",3399109.0,,3298.0,,80389
18127,"Cloquet, MN Urban Cluster (2010)",13187.0,,459.0,,18127
95725,"Willows, CA Urban Cluster (2010)",7214.0,,405.0,,95725
29332,"Farmville, VA Urban Cluster (2010)",8702.0,,356.0,,29332
55009,"Marshall, MO Urban Cluster (2010)",12474.0,,227.0,,55009
34165,"Granbury, TX Urban Cluster (2010)",32782.0,,1301.0,,34165
41100,"Incline Village, NV--CA Urban Cluster (2010)",11389.0,,831.0,,41100
58654,"Montgomery, PA Urban Cluster (2010)",2512.0,,267.0,,58654
27334,"Ely, MN Urban Cluster (2010)",3417.0,,34.0,,27334
33749,"Gold Beach, OR Urban Cluster (2010)",2766.0,,457.0,,33749
69211,"Picayune, MS Urban Cluster (2010)",15479.0,,952.0,,69211
95752,"Wills Point, TX Urban Cluster (2010)",3325.0,,156.0,,95752
39758,"Homosassa Springs--Beverly Hills--Citrus Springs, FL Urbanized Area (2010)",81965.0,,1713.0,,39758
15265,"Chanute, KS Urban Cluster (2010)",9064.0,,129.0,,15265
39241,"Hodgenville, KY Urban Cluster (2010)",2952.0,,407.0,,39241
90163,"Vandalia, MO Urban Cluster (2010)",3853.0,,95.0,,90163
52093,"Luray, VA Urban Cluster (2010)",4371.0,,387.0,,52093
35002,"Greenfield, OH Urban Cluster (2010)",4948.0,,292.0,,35002
23959,"DeWitt, AR Urban Cluster (2010)",3041.0,,57.0,,23959
97352,"Wright City, MO Urban Cluster (2010)",2776.0,,390.0,,97352
00820,"Alamogordo, NM Urban Cluster (2010)",32733.0,,418.0,,00820
86464,"Tallahassee, FL Urbanized Area (2010)",252143.0,,1397.0,,86464
20206,"Corning, CA Urban Cluster (2010)",8015.0,,323.0,,20206
38713,"Hidden Valley Lake, CA Urban Cluster (2010)",5152.0,,620.0,,38713
09703,"Brattleboro, VT--NH Urban Cluster (2010)",9356.0,,378.0,,09703
77905,"St. Marys, WV--OH Urban Cluster (2010)",4639.0,,461.0,,77905
33517,"Glendive, MT Urban Cluster (2010)",6719.0,,192.0,,33517
67861,"Patterson, CA Urban Cluster (2010)",22341.0,,394.0,,67861
06261,"Beecher, IL Urban Cluster (2010)",4039.0,,423.0,,06261
80605,"Seminole, OK Urban Cluster (2010)",5496.0,,232.0,,80605
22501,"Dayton, NV Urban Cluster (2010)",12211.0,,761.0,,22501
24121,"Dickson, TN Urban Cluster (2010)",16373.0,,561.0,,24121
83926,"Springfield, MA--CT Urbanized Area (2010)",626594.0,,2298.0,,83926
26848,"Elkin, NC Urban Cluster (2010)",6618.0,,499.0,,26848
17101,"Claremont, NH Urban Cluster (2010)",9502.0,,494.0,,17101
87220,"Texas City, TX Urbanized Area (2010)",115581.0,,1449.0,,87220
81550,"Sheridan, IN Urban Cluster (2010)",2812.0,,482.0,,81550
35542,"Greenwood, AR Urban Cluster (2010)",8537.0,,419.0,,35542
39997,"Hoosick Falls, NY Urban Cluster (2010)",3603.0,,179.0,,39997
60895,"Myrtle Beach--Socastee, SC--NC Urbanized Area (2010)",257734.0,,2304.0,,60895
30736,"Fort Irwin, CA Urban Cluster (2010)",9086.0,,886.0,,30736
00172,"Aberdeen, WA Urban Cluster (2010)",29487.0,,544.0,,00172
01232,"Aledo, TX Urban Cluster (2010)",5783.0,,303.0,,01232
43064,"Jersey Shore, PA Urban Cluster (2010)",9404.0,,526.0,,43064
66187,"Oskaloosa, IA Urban Cluster (2010)",12428.0,,249.0,,66187
70237,"Pleasanton, TX Urban Cluster (2010)",13092.0,,738.0,,70237
77500,"St. Helena, CA Urban Cluster (2010)",6761.0,,160.0,,77500
13221,"Canby, OR Urban Cluster (2010)",18019.0,,346.0,,13221
46342,"La Grange, TX Urban Cluster (2010)",5521.0,,320.0,,46342
34651,"Grayson, KY Urban Cluster (2010)",5604.0,,447.0,,34651
43885,"Kankakee, IL Urbanized Area (2010)",80031.0,,557.0,,43885
43102,"Jesup, GA Urban Cluster (2010)",10466.0,,762.0,,43102
77841,"St. Marys, KS Urban Cluster (2010)",2708.0,,336.0,,77841
48394,"Lawton, OK Urbanized Area (2010)",91907.0,,527.0,,48394
38944,"Hillsboro, TX Urban Cluster (2010)",8117.0,,144.0,,38944
83764,"Spokane, WA Urbanized Area (2010)",408732.0,,1645.0,,83764
31450,"Franklin--Highland Lake, NJ Urban Cluster (2010)",32407.0,,868.0,,31450
25957,"Eaton, OH Urban Cluster (2010)",7975.0,,98.0,,25957
04438,"Avalon, CA Urban Cluster (2010)",3742.0,,92.0,,04438
23149,"Delphi, IN Urban Cluster (2010)",3283.0,,262.0,,23149
36784,"Hanover, PA Urbanized Area (2010)",68488.0,,808.0,,36784
67231,"Paloma Creek South--Paloma Creek, TX Urban Cluster (2010)",7544.0,,1190.0,,67231
19936,"Coos Bay, OR Urban Cluster (2010)",31710.0,,820.0,,19936
85775,"Sun City Hilton Head, SC Urban Cluster (2010)",13281.0,,991.0,,85775
29413,"Fayette, MO Urban Cluster (2010)",2627.0,,65.0,,29413
02440,"Andrews, SC Urban Cluster (2010)",4148.0,,380.0,,02440
24067,"Diboll, TX Urban Cluster (2010)",4665.0,,330.0,,24067
47422,"Lampasas, TX Urban Cluster (2010)",7053.0,,269.0,,47422
35218,"Greentown, IN Urban Cluster (2010)",3284.0,,298.0,,35218
89704,"Upland, IN Urban Cluster (2010)",3100.0,,293.0,,89704
04924,"Bandon, OR Urban Cluster (2010)",2939.0,,116.0,,04924
76690,"Rumford, ME Urban Cluster (2010)",4431.0,,432.0,,76690
46927,"Lake Norman of Catawba, NC Urban Cluster (2010)",7302.0,,791.0,,46927
53875,"Manila, AR Urban Cluster (2010)",3064.0,,275.0,,53875
23446,"Denmark, SC Urban Cluster (2010)",3423.0,,197.0,,23446
24877,"Dumas, AR Urban Cluster (2010)",4719.0,,167.0,,24877
46396,"Lahaina, HI Urban Cluster (2010)",22556.0,,1299.0,,46396
42805,"Jeanerette, LA Urban Cluster (2010)",6091.0,,223.0,,42805
55750,"Maybrook, NY Urban Cluster (2010)",3379.0,,49.0,,55750
21772,"Cushing, OK Urban Cluster (2010)",6575.0,,232.0,,21772
44047,"Kasson, MN Urban Cluster (2010)",7268.0,,167.0,,44047
38080,"Heber Springs, AR Urban Cluster (2010)",5685.0,,376.0,,38080
64999,"Oil City, PA Urban Cluster (2010)",15143.0,,418.0,,64999
82036,"Silver City, NM Urban Cluster (2010)",11506.0,,462.0,,82036
85870,"Susanville, CA Urban Cluster (2010)",7610.0,,487.0,,85870
71128,"Port Hadlock-Irondale, WA Urban Cluster (2010)",4368.0,,469.0,,71128
57898,"Moberly, MO Urban Cluster (2010)",13736.0,,54.0,,57898
45397,"Kinston, NC Urban Cluster (2010)",28160.0,,738.0,,45397
38431,"Hereford, TX Urban Cluster (2010)",15574.0,,230.0,,38431
56251,"Merced, CA Urbanized Area (2010)",144325.0,,1414.0,,56251
96076,"Winchester, TN Urban Cluster (2010)",11850.0,,615.0,,96076
57439,"Milton--Lewisburg, PA Urban Cluster (2010)",31074.0,,790.0,,57439
89569,"Union City, TN Urban Cluster (2010)",9686.0,,262.0,,89569
89974,"Valdosta, GA Urbanized Area (2010)",78329.0,,1483.0,,89974
93092,"Waverly, NE Urban Cluster (2010)",3408.0,,335.0,,93092
96926,"Woodbury, TN Urban Cluster (2010)",2519.0,,128.0,,96926
49069,"Lena, IL Urban Cluster (2010)",2642.0,,127.0,,49069
91459,"Walnut Ridge, AR Urban Cluster (2010)",6140.0,,271.0,,91459
97048,"Woodland Park, CO Urban Cluster (2010)",10829.0,,456.0,,97048
55603,"Mauldin--Simpsonville, SC Urbanized Area (2010)",140576.0,,2006.0,,55603
93525,"Wedgefield, FL Urban Cluster (2010)",5837.0,,1133.0,,93525
84155,"Spruce Pine, NC Urban Cluster (2010)",4804.0,,604.0,,84155
27307,"Elwood, IN Urban Cluster (2010)",9159.0,,219.0,,27307
33760,"Golden Beach, MD Urban Cluster (2010)",3620.0,,459.0,,33760
85438,"Sullivan, IN Urban Cluster (2010)",4373.0,,252.0,,85438
87949,"Tomahawk, WI Urban Cluster (2010)",2834.0,,90.0,,87949
60976,"Nampa, ID Urbanized Area (2010)",167046.0,,1776.0,,60976
75637,"Rochester, MN Urbanized Area (2010)",114263.0,,442.0,,75637
87922,"Tomah, WI Urban Cluster (2010)",9249.0,,123.0,,87922
35920,"Gulfport, MS Urbanized Area (2010)",226460.0,,2087.0,,35920
74881,"Ridge Manor, FL Urban Cluster (2010)",3504.0,,686.0,,74881
04006,"Attica, NY Urban Cluster (2010)",6386.0,,322.0,,04006
10297,"Brillion, WI Urban Cluster (2010)",2994.0,,65.0,,10297
86518,"Tallulah, LA Urban Cluster (2010)",8016.0,,263.0,,86518
68374,"Pell City, AL Urban Cluster (2010)",11684.0,,973.0,,68374
53281,"Madisonville, TX Urban Cluster (2010)",4548.0,,118.0,,53281
54820,"Marlin, TX Urban Cluster (2010)",5459.0,,131.0,,54820
33004,"Georgetown, OH Urban Cluster (2010)",3955.0,,397.0,,33004
69886,"Plain City, OH Urban Cluster (2010)",4411.0,,310.0,,69886
04114,"Auburn, NY Urban Cluster (2010)",31240.0,,386.0,,04114
27712,"Ephraim, UT Urban Cluster (2010)",6626.0,,188.0,,27712
24634,"Dowagiac, MI Urban Cluster (2010)",5990.0,,156.0,,24634
37891,"Hazlehurst, GA Urban Cluster (2010)",4156.0,,424.0,,37891
88371,"Trenton, FL Urban Cluster (2010)",3180.0,,302.0,,88371
68509,"Peoria, IL Urbanized Area (2010)",263877.0,,1136.0,,68509
46868,"Lake Meade, PA Urban Cluster (2010)",2653.0,,375.0,,46868
70507,"Point Pleasant--Gallipolis, OH--WV Urban Cluster (2010)",10456.0,,422.0,,70507
22744,"Decatur, IN Urban Cluster (2010)",10774.0,,476.0,,22744
08920,"Bonham, TX Urban Cluster (2010)",8917.0,,331.0,,08920
83062,"Sonora, TX Urban Cluster (2010)",3548.0,,155.0,,83062
69535,"Pine Ridge, SD Urban Cluster (2010)",3079.0,,563.0,,69535
17911,"Clinton, IN Urban Cluster (2010)",6055.0,,184.0,,17911
21799,"Cut Bank, MT Urban Cluster (2010)",3007.0,,22.0,,21799
13699,"Carlinville, IL Urban Cluster (2010)",5614.0,,251.0,,13699
52525,"McCook, NE Urban Cluster (2010)",7430.0,,83.0,,52525
55171,"Martin, TN Urban Cluster (2010)",10353.0,,228.0,,55171
85708,"Sumter, SC Urbanized Area (2010)",73505.0,,1362.0,,85708
19909,"Coopersville, MI Urban Cluster (2010)",4237.0,,68.0,,19909
07084,"Benton, LA Urban Cluster (2010)",5706.0,,683.0,,07084
15589,"Charlestown, RI Urban Cluster (2010)",2724.0,,361.0,,15589
69832,"Placerville--Diamond Springs, CA Urban Cluster (2010)",30650.0,,1302.0,,69832
76636,"Ruidoso, NM Urban Cluster (2010)",9692.0,,405.0,,76636
30925,"Fort Smith, AR--OK Urbanized Area (2010)",123304.0,,782.0,,30925
44738,"Kewaunee, WI Urban Cluster (2010)",2590.0,,94.0,,44738
83602,"Spearman, TX Urban Cluster (2010)",3275.0,,293.0,,83602
09190,"Boonville, MO Urban Cluster (2010)",9335.0,,220.0,,09190
29359,"Fayette, AL Urban Cluster (2010)",2974.0,,300.0,,29359
45316,"Kingsville, TX Urban Cluster (2010)",25551.0,,278.0,,45316
35677,"Gridley, CA Urban Cluster (2010)",8546.0,,442.0,,35677
19342,"Colusa, CA Urban Cluster (2010)",6906.0,,330.0,,19342
92566,"Waterloo, IL Urban Cluster (2010)",9388.0,,368.0,,92566
66889,"Pagosa Springs, CO Urban Cluster (2010)",5066.0,,525.0,,66889
81577,"Sheridan, OR Urban Cluster (2010)",8567.0,,417.0,,81577
33301,"Gilmer, TX Urban Cluster (2010)",5355.0,,346.0,,33301
21421,"Crowley, LA Urban Cluster (2010)",14292.0,,449.0,,21421
69697,"Pittsburgh, PA Urbanized Area (2010)",1728872.0,,2852.0,,69697
28981,"Fajardo, PR Urbanized Area (2010)",77391.0,,1298.0,,28981
05680,"Baton Rouge, LA Urbanized Area (2010)",609394.0,,3490.0,,05680
28360,"Evansville, WI Urban Cluster (2010)",5905.0,,205.0,,28360
37162,"Harrisonburg, VA Urbanized Area (2010)",72168.0,,861.0,,37162
03365,"Ashland, MO Urban Cluster (2010)",3743.0,,145.0,,03365
66241,"Oswego, NY Urban Cluster (2010)",38291.0,,722.0,,66241
22253,"Danville, VA--NC Urban Cluster (2010)",47524.0,,668.0,,22253
51283,"Longview, WA--OR Urbanized Area (2010)",65036.0,,934.0,,51283
01441,"Allegan, MI Urban Cluster (2010)",5858.0,,414.0,,01441
03007,"Ardmore, OK Urban Cluster (2010)",21005.0,,447.0,,03007
53686,"Manchester, IA Urban Cluster (2010)",4686.0,,184.0,,53686
77014,"Rutland, VT Urban Cluster (2010)",19189.0,,424.0,,77014
80704,"Severance, CO Urban Cluster (2010)",3371.0,,197.0,,80704
18046,"Clinton, SC Urban Cluster (2010)",11722.0,,523.0,,18046
72262,"Princess Anne, MD Urban Cluster (2010)",10467.0,,731.0,,72262
20233,"Corning, NY Urban Cluster (2010)",20164.0,,478.0,,20233
56737,"Middlebury, VT Urban Cluster (2010)",5504.0,,272.0,,56737
10837,"Brownfield, TX Urban Cluster (2010)",9252.0,,191.0,,10837
97777,"York, SC Urban Cluster (2010)",8237.0,,293.0,,97777
27372,"Emajagua, PR Urban Cluster (2010)",7782.0,,740.0,,27372
86059,"Swanton, VT Urban Cluster (2010)",3060.0,,420.0,,86059
08137,"Blair, NE Urban Cluster (2010)",7584.0,,104.0,,08137
22393,"David City, NE Urban Cluster (2010)",2737.0,,50.0,,22393
23102,"Delhi, NY Urban Cluster (2010)",3038.0,,205.0,,23102
11944,"Butler, IN Urban Cluster (2010)",2415.0,,350.0,,11944
46675,"Lake Crystal, MN Urban Cluster (2010)",2570.0,,64.0,,46675
54469,"Maricao, PR Urban Cluster (2010)",2595.0,,371.0,,54469
37567,"Hastings, NE Urban Cluster (2010)",23908.0,,289.0,,37567
18262,"Clyde, TX Urban Cluster (2010)",3814.0,,86.0,,18262
78688,"San Diego, TX Urban Cluster (2010)",4268.0,,377.0,,78688
74692,"Richmond, MI Urban Cluster (2010)",6236.0,,209.0,,74692
43723,"Kalamazoo, MI Urbanized Area (2010)",218252.0,,1419.0,,43723
69076,"Philadelphia, PA--NJ--DE--MD Urbanized Area (2010)",5529995.0,,3680.0,,69076
77527,"St. Helens, OR Urban Cluster (2010)",26722.0,,648.0,,77527
21691,"Culpeper, VA Urban Cluster (2010)",18699.0,,416.0,,21691
05140,"Barnesville, OH Urban Cluster (2010)",3883.0,,346.0,,05140
76879,"Russells Point, OH Urban Cluster (2010)",6113.0,,562.0,,76879
64918,"Ogallala, NE Urban Cluster (2010)",4212.0,,112.0,,64918
16453,"Chillicothe, OH Urban Cluster (2010)",32487.0,,595.0,,16453
95860,"Wilmington, OH Urban Cluster (2010)",11948.0,,248.0,,95860
31465,"Franklinton, LA Urban Cluster (2010)",3478.0,,223.0,,31465
87436,"Thomasville, GA Urban Cluster (2010)",24377.0,,828.0,,87436
34229,"Grand Forks AFB, ND Urban Cluster (2010)",3012.0,,266.0,,34229
27592,"Enfield, NC Urban Cluster (2010)",2432.0,,370.0,,27592
32275,"Galena, IL Urban Cluster (2010)",2956.0,,219.0,,32275
44371,"Kendallville, IN Urban Cluster (2010)",10274.0,,463.0,,44371
48556,"Lebanon, MO Urban Cluster (2010)",14146.0,,440.0,,48556
10621,"Brookings, OR Urban Cluster (2010)",10257.0,,463.0,,10621
14644,"Catskill, NY Urban Cluster (2010)",6341.0,,474.0,,14644
43966,"Kapaau, HI Urban Cluster (2010)",3573.0,,582.0,,43966
20890,"Crawfordville, FL Urban Cluster (2010)",9218.0,,1060.0,,20890
08218,"Blanchester, OH Urban Cluster (2010)",3979.0,,275.0,,08218
76015,"Rocky Mount, VA Urban Cluster (2010)",6253.0,,466.0,,76015
95698,"Willmar, MN Urban Cluster (2010)",20301.0,,160.0,,95698
31762,"Fremont, NE Urban Cluster (2010)",27761.0,,312.0,,31762
26912,"Elko New Market, MN Urban Cluster (2010)",4464.0,,102.0,,26912
54037,"Manning, SC Urban Cluster (2010)",4800.0,,436.0,,54037
77878,"St. Marys, PA Urban Cluster (2010)",9140.0,,386.0,,77878
25120,"Durand, MI Urban Cluster (2010)",4666.0,,298.0,,25120
97200,"Woodville, FL Urban Cluster (2010)",4552.0,,428.0,,97200
46045,"Lafayette, LA Urbanized Area (2010)",267299.0,,1714.0,,46045
79309,"Santa Clarita, CA Urbanized Area (2010)",265908.0,,1433.0,,79309
49150,"Le Roy, NY Urban Cluster (2010)",4055.0,,117.0,,49150
51580,"Louisa, KY--WV Urban Cluster (2010)",4631.0,,515.0,,51580
52039,"Luling, TX Urban Cluster (2010)",5797.0,,137.0,,52039
62542,"New Madrid, MO Urban Cluster (2010)",2983.0,,166.0,,62542
50554,"Livermore Falls, ME Urban Cluster (2010)",2409.0,,425.0,,50554
39592,"Holton, KS Urban Cluster (2010)",3121.0,,92.0,,39592
06976,"Benson, MN Urban Cluster (2010)",3089.0,,43.0,,06976
72073,"Prescott, AR Urban Cluster (2010)",2492.0,,280.0,,72073
23554,"Denver City, TX Urban Cluster (2010)",5909.0,,400.0,,23554
90271,"Veneta, OR Urban Cluster (2010)",6076.0,,306.0,,90271
24904,"Dumas, TX Urban Cluster (2010)",14862.0,,350.0,,24904
96103,"Winchester, VA Urbanized Area (2010)",73710.0,,1045.0,,96103
50770,"Lock Haven, PA Urban Cluster (2010)",17817.0,,520.0,,50770
61570,"Nephi, UT Urban Cluster (2010)",5582.0,,144.0,,61570
07462,"Beulah, ND Urban Cluster (2010)",3115.0,,89.0,,07462
77932,"St. Marys--Kingsland, GA Urban Cluster (2010)",36601.0,,639.0,,77932
16183,"Chester, SC Urban Cluster (2010)",8945.0,,576.0,,16183
83156,"South Deerfield, MA Urban Cluster (2010)",4863.0,,422.0,,83156
47071,"Lakeport, CA Urban Cluster (2010)",16033.0,,856.0,,47071
09973,"Brenham, TX Urban Cluster (2010)",16530.0,,523.0,,09973
41023,"Ilion--Herkimer, NY Urban Cluster (2010)",23545.0,,607.0,,41023
86024,"Swansboro, NC Urban Cluster (2010)",15400.0,,1126.0,,86024
21220,"Crooked Lake Park, FL Urban Cluster (2010)",4693.0,,477.0,,21220
