geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,state legislative district (lower chamber)
40062,"State House District 62 (2018), Oklahoma",38862.0,,1278.0,,40,062
40063,"State House District 63 (2018), Oklahoma",35553.0,,825.0,,40,063
40064,"State House District 64 (2018), Oklahoma",34835.0,,969.0,,40,064
40065,"State House District 65 (2018), Oklahoma",36744.0,,948.0,,40,065
40066,"State House District 66 (2018), Oklahoma",36996.0,,654.0,,40,066
40067,"State House District 67 (2018), Oklahoma",38986.0,,835.0,,40,067
40068,"State House District 68 (2018), Oklahoma",42659.0,,799.0,,40,068
40069,"State House District 69 (2018), Oklahoma",44719.0,,808.0,,40,069
40070,"State House District 70 (2018), Oklahoma",37490.0,,841.0,,40,070
40071,"State House District 71 (2018), Oklahoma",36481.0,,791.0,,40,071
40072,"State House District 72 (2018), Oklahoma",36331.0,,914.0,,40,072
40073,"State House District 73 (2018), Oklahoma",35530.0,,675.0,,40,073
40074,"State House District 74 (2018), Oklahoma",43457.0,,820.0,,40,074
40075,"State House District 75 (2018), Oklahoma",43325.0,,1209.0,,40,075
40076,"State House District 76 (2018), Oklahoma",39164.0,,619.0,,40,076
40077,"State House District 77 (2018), Oklahoma",37812.0,,806.0,,40,077
40078,"State House District 78 (2018), Oklahoma",38063.0,,831.0,,40,078
40079,"State House District 79 (2018), Oklahoma",39555.0,,828.0,,40,079
40080,"State House District 80 (2018), Oklahoma",40702.0,,681.0,,40,080
40081,"State House District 81 (2018), Oklahoma",38825.0,,1073.0,,40,081
40082,"State House District 82 (2018), Oklahoma",53874.0,,1706.0,,40,082
40083,"State House District 83 (2018), Oklahoma",40693.0,,1427.0,,40,083
40084,"State House District 84 (2018), Oklahoma",37998.0,,1026.0,,40,084
40085,"State House District 85 (2018), Oklahoma",38038.0,,1099.0,,40,085
40086,"State House District 86 (2018), Oklahoma",37134.0,,622.0,,40,086
40087,"State House District 87 (2018), Oklahoma",39289.0,,1095.0,,40,087
40088,"State House District 88 (2018), Oklahoma",36827.0,,1661.0,,40,088
40089,"State House District 89 (2018), Oklahoma",37150.0,,1625.0,,40,089
40090,"State House District 90 (2018), Oklahoma",43144.0,,1517.0,,40,090
40091,"State House District 91 (2018), Oklahoma",38076.0,,818.0,,40,091
40092,"State House District 92 (2018), Oklahoma",39453.0,,2277.0,,40,092
40093,"State House District 93 (2018), Oklahoma",40943.0,,1503.0,,40,093
40094,"State House District 94 (2018), Oklahoma",38933.0,,1075.0,,40,094
40095,"State House District 95 (2018), Oklahoma",38870.0,,1180.0,,40,095
40096,"State House District 96 (2018), Oklahoma",42547.0,,1144.0,,40,096
40097,"State House District 97 (2018), Oklahoma",38332.0,,1232.0,,40,097
40098,"State House District 98 (2018), Oklahoma",40153.0,,756.0,,40,098
40099,"State House District 99 (2018), Oklahoma",39600.0,,1419.0,,40,099
40100,"State House District 100 (2018), Oklahoma",40136.0,,1226.0,,40,100
40101,"State House District 101 (2018), Oklahoma",40030.0,,938.0,,40,101
41001,"State House District 1 (2018), Oregon",64791.0,,1155.0,,41,001
41002,"State House District 2 (2018), Oregon",64083.0,,1209.0,,41,002
41003,"State House District 3 (2018), Oregon",67219.0,,1045.0,,41,003
41004,"State House District 4 (2018), Oregon",66120.0,,1727.0,,41,004
41005,"State House District 5 (2018), Oregon",65669.0,,1259.0,,41,005
41009,"State House District 9 (2018), Oregon",62791.0,,881.0,,41,009
41006,"State House District 6 (2018), Oregon",68318.0,,986.0,,41,006
41007,"State House District 7 (2018), Oregon",65823.0,,1518.0,,41,007
41008,"State House District 8 (2018), Oregon",66917.0,,1590.0,,41,008
41010,"State House District 10 (2018), Oregon",66156.0,,738.0,,41,010
41011,"State House District 11 (2018), Oregon",67256.0,,1829.0,,41,011
41012,"State House District 12 (2018), Oregon",65564.0,,571.0,,41,012
41013,"State House District 13 (2018), Oregon",67343.0,,1353.0,,41,013
41014,"State House District 14 (2018), Oregon",66725.0,,1441.0,,41,014
41015,"State House District 15 (2018), Oregon",66782.0,,954.0,,41,015
41016,"State House District 16 (2018), Oregon",66282.0,,454.0,,41,016
41017,"State House District 17 (2018), Oregon",66701.0,,1316.0,,41,017
41018,"State House District 18 (2018), Oregon",66539.0,,1729.0,,41,018
41019,"State House District 19 (2018), Oregon",69456.0,,1640.0,,41,019
41020,"State House District 20 (2018), Oregon",69673.0,,893.0,,41,020
41021,"State House District 21 (2018), Oregon",67608.0,,1771.0,,41,021
41022,"State House District 22 (2018), Oregon",68666.0,,1811.0,,41,022
41023,"State House District 23 (2018), Oregon",68949.0,,1303.0,,41,023
41024,"State House District 24 (2018), Oregon",67641.0,,1119.0,,41,024
41025,"State House District 25 (2018), Oregon",68325.0,,779.0,,41,025
41026,"State House District 26 (2018), Oregon",72640.0,,1365.0,,41,026
41027,"State House District 27 (2018), Oregon",67719.0,,1348.0,,41,027
41028,"State House District 28 (2018), Oregon",70632.0,,1477.0,,41,028
41029,"State House District 29 (2018), Oregon",68458.0,,1045.0,,41,029
41030,"State House District 30 (2018), Oregon",76949.0,,1368.0,,41,030
41031,"State House District 31 (2018), Oregon",66845.0,,753.0,,41,031
41032,"State House District 32 (2018), Oregon",67631.0,,902.0,,41,032
41033,"State House District 33 (2018), Oregon",75988.0,,1504.0,,41,033
41034,"State House District 34 (2018), Oregon",71433.0,,1503.0,,41,034
41035,"State House District 35 (2018), Oregon",68956.0,,970.0,,41,035
41036,"State House District 36 (2018), Oregon",70852.0,,1492.0,,41,036
41037,"State House District 37 (2018), Oregon",67596.0,,878.0,,41,037
41038,"State House District 38 (2018), Oregon",69647.0,,1036.0,,41,038
41039,"State House District 39 (2018), Oregon",68164.0,,1661.0,,41,039
41040,"State House District 40 (2018), Oregon",69609.0,,1394.0,,41,040
41041,"State House District 41 (2018), Oregon",67504.0,,1737.0,,41,041
41042,"State House District 42 (2018), Oregon",70855.0,,1353.0,,41,042
41043,"State House District 43 (2018), Oregon",72052.0,,1498.0,,41,043
41044,"State House District 44 (2018), Oregon",69715.0,,1495.0,,41,044
41045,"State House District 45 (2018), Oregon",68139.0,,1632.0,,41,045
41046,"State House District 46 (2018), Oregon",68730.0,,1565.0,,41,046
41047,"State House District 47 (2018), Oregon",65796.0,,1896.0,,41,047
41048,"State House District 48 (2018), Oregon",67872.0,,2091.0,,41,048
41049,"State House District 49 (2018), Oregon",64381.0,,1319.0,,41,049
41050,"State House District 50 (2018), Oregon",67163.0,,1535.0,,41,050
41051,"State House District 51 (2018), Oregon",73715.0,,1659.0,,41,051
41052,"State House District 52 (2018), Oregon",67229.0,,1329.0,,41,052
41053,"State House District 53 (2018), Oregon",72761.0,,1828.0,,41,053
41054,"State House District 54 (2018), Oregon",76009.0,,1068.0,,41,054
41055,"State House District 55 (2018), Oregon",67726.0,,1967.0,,41,055
41056,"State House District 56 (2018), Oregon",62842.0,,806.0,,41,056
41057,"State House District 57 (2018), Oregon",64707.0,,759.0,,41,057
41058,"State House District 58 (2018), Oregon",62379.0,,661.0,,41,058
41059,"State House District 59 (2018), Oregon",66614.0,,1025.0,,41,059
41060,"State House District 60 (2018), Oregon",61238.0,,118.0,,41,060
42192,"State House District 192 (2018), Pennsylvania",67176.0,,2220.0,,42,192
42191,"State House District 191 (2018), Pennsylvania",60479.0,,2617.0,,42,191
42193,"State House District 193 (2018), Pennsylvania",61990.0,,415.0,,42,193
42194,"State House District 194 (2018), Pennsylvania",64650.0,,1642.0,,42,194
42195,"State House District 195 (2018), Pennsylvania",62670.0,,2291.0,,42,195
42196,"State House District 196 (2018), Pennsylvania",63219.0,,566.0,,42,196
42197,"State House District 197 (2018), Pennsylvania",65846.0,,3067.0,,42,197
42198,"State House District 198 (2018), Pennsylvania",59441.0,,2281.0,,42,198
42199,"State House District 199 (2018), Pennsylvania",63854.0,,571.0,,42,199
42200,"State House District 200 (2018), Pennsylvania",65254.0,,1998.0,,42,200
42201,"State House District 201 (2018), Pennsylvania",62267.0,,2391.0,,42,201
42202,"State House District 202 (2018), Pennsylvania",69777.0,,2778.0,,42,202
42203,"State House District 203 (2018), Pennsylvania",71450.0,,2524.0,,42,203
42001,"State House District 1 (2018), Pennsylvania",58647.0,,1021.0,,42,001
42002,"State House District 2 (2018), Pennsylvania",59431.0,,1023.0,,42,002
42003,"State House District 3 (2018), Pennsylvania",63145.0,,364.0,,42,003
42004,"State House District 4 (2018), Pennsylvania",60045.0,,268.0,,42,004
42005,"State House District 5 (2018), Pennsylvania",63326.0,,728.0,,42,005
42006,"State House District 6 (2018), Pennsylvania",62557.0,,449.0,,42,006
42007,"State House District 7 (2018), Pennsylvania",61252.0,,232.0,,42,007
42008,"State House District 8 (2018), Pennsylvania",59427.0,,486.0,,42,008
42173,"State House District 173 (2018), Pennsylvania",60077.0,,2231.0,,42,173
42174,"State House District 174 (2018), Pennsylvania",67199.0,,1769.0,,42,174
42175,"State House District 175 (2018), Pennsylvania",64238.0,,1981.0,,42,175
42176,"State House District 176 (2018), Pennsylvania",63315.0,,156.0,,42,176
42177,"State House District 177 (2018), Pennsylvania",67619.0,,1951.0,,42,177
42178,"State House District 178 (2018), Pennsylvania",61866.0,,48.0,,42,178
42179,"State House District 179 (2018), Pennsylvania",66611.0,,3028.0,,42,179
42180,"State House District 180 (2018), Pennsylvania",61583.0,,2402.0,,42,180
42181,"State House District 181 (2018), Pennsylvania",57801.0,,2336.0,,42,181
42182,"State House District 182 (2018), Pennsylvania",64405.0,,1580.0,,42,182
42183,"State House District 183 (2018), Pennsylvania",61754.0,,730.0,,42,183
42184,"State House District 184 (2018), Pennsylvania",65347.0,,2105.0,,42,184
42185,"State House District 185 (2018), Pennsylvania",63558.0,,2073.0,,42,185
42186,"State House District 186 (2018), Pennsylvania",64165.0,,2651.0,,42,186
42187,"State House District 187 (2018), Pennsylvania",67775.0,,191.0,,42,187
42188,"State House District 188 (2018), Pennsylvania",59919.0,,2138.0,,42,188
42189,"State House District 189 (2018), Pennsylvania",60723.0,,268.0,,42,189
42190,"State House District 190 (2018), Pennsylvania",67664.0,,2368.0,,42,190
42009,"State House District 9 (2018), Pennsylvania",58533.0,,233.0,,42,009
42010,"State House District 10 (2018), Pennsylvania",60867.0,,450.0,,42,010
42011,"State House District 11 (2018), Pennsylvania",58726.0,,347.0,,42,011
42012,"State House District 12 (2018), Pennsylvania",65210.0,,311.0,,42,012
42016,"State House District 16 (2018), Pennsylvania",61078.0,,233.0,,42,016
42013,"State House District 13 (2018), Pennsylvania",66186.0,,224.0,,42,013
42014,"State House District 14 (2018), Pennsylvania",59372.0,,490.0,,42,014
42015,"State House District 15 (2018), Pennsylvania",59658.0,,436.0,,42,015
42017,"State House District 17 (2018), Pennsylvania",61009.0,,676.0,,42,017
42018,"State House District 18 (2018), Pennsylvania",60370.0,,49.0,,42,018
42019,"State House District 19 (2018), Pennsylvania",59048.0,,1664.0,,42,019
42020,"State House District 20 (2018), Pennsylvania",58841.0,,972.0,,42,020
42021,"State House District 21 (2018), Pennsylvania",60390.0,,886.0,,42,021
42022,"State House District 22 (2018), Pennsylvania",64350.0,,1590.0,,42,022
42023,"State House District 23 (2018), Pennsylvania",59343.0,,1362.0,,42,023
42024,"State House District 24 (2018), Pennsylvania",59639.0,,1281.0,,42,024
42025,"State House District 25 (2018), Pennsylvania",60093.0,,532.0,,42,025
42026,"State House District 26 (2018), Pennsylvania",65799.0,,754.0,,42,026
42027,"State House District 27 (2018), Pennsylvania",61328.0,,1113.0,,42,027
42028,"State House District 28 (2018), Pennsylvania",65746.0,,83.0,,42,028
42029,"State House District 29 (2018), Pennsylvania",64125.0,,402.0,,42,029
42030,"State House District 30 (2018), Pennsylvania",63017.0,,336.0,,42,030
42031,"State House District 31 (2018), Pennsylvania",62910.0,,474.0,,42,031
42032,"State House District 32 (2018), Pennsylvania",64928.0,,440.0,,42,032
42033,"State House District 33 (2018), Pennsylvania",59966.0,,369.0,,42,033
42034,"State House District 34 (2018), Pennsylvania",59544.0,,808.0,,42,034
42035,"State House District 35 (2018), Pennsylvania",59688.0,,510.0,,42,035
42036,"State House District 36 (2018), Pennsylvania",60942.0,,1386.0,,42,036
42037,"State House District 37 (2018), Pennsylvania",65364.0,,497.0,,42,037
42038,"State House District 38 (2018), Pennsylvania",64318.0,,814.0,,42,038
42039,"State House District 39 (2018), Pennsylvania",60027.0,,595.0,,42,039
42040,"State House District 40 (2018), Pennsylvania",62892.0,,390.0,,42,040
42041,"State House District 41 (2018), Pennsylvania",64057.0,,778.0,,42,041
42042,"State House District 42 (2018), Pennsylvania",59350.0,,597.0,,42,042
42043,"State House District 43 (2018), Pennsylvania",64494.0,,587.0,,42,043
42044,"State House District 44 (2018), Pennsylvania",65634.0,,246.0,,42,044
42045,"State House District 45 (2018), Pennsylvania",61655.0,,403.0,,42,045
42046,"State House District 46 (2018), Pennsylvania",66067.0,,328.0,,42,046
42047,"State House District 47 (2018), Pennsylvania",65529.0,,781.0,,42,047
42048,"State House District 48 (2018), Pennsylvania",62232.0,,258.0,,42,048
42049,"State House District 49 (2018), Pennsylvania",57888.0,,482.0,,42,049
42050,"State House District 50 (2018), Pennsylvania",59826.0,,297.0,,42,050
42051,"State House District 51 (2018), Pennsylvania",60574.0,,474.0,,42,051
42052,"State House District 52 (2018), Pennsylvania",62576.0,,550.0,,42,052
42053,"State House District 53 (2018), Pennsylvania",63252.0,,143.0,,42,053
42054,"State House District 54 (2018), Pennsylvania",59936.0,,433.0,,42,054
42055,"State House District 55 (2018), Pennsylvania",60126.0,,679.0,,42,055
42056,"State House District 56 (2018), Pennsylvania",59844.0,,357.0,,42,056
42057,"State House District 57 (2018), Pennsylvania",61060.0,,636.0,,42,057
42058,"State House District 58 (2018), Pennsylvania",61963.0,,709.0,,42,058
42059,"State House District 59 (2018), Pennsylvania",62581.0,,873.0,,42,059
42060,"State House District 60 (2018), Pennsylvania",59520.0,,382.0,,42,060
42061,"State House District 61 (2018), Pennsylvania",63049.0,,343.0,,42,061
42062,"State House District 62 (2018), Pennsylvania",61041.0,,350.0,,42,062
42066,"State House District 66 (2018), Pennsylvania",62981.0,,335.0,,42,066
42063,"State House District 63 (2018), Pennsylvania",60346.0,,384.0,,42,063
42064,"State House District 64 (2018), Pennsylvania",58075.0,,282.0,,42,064
42065,"State House District 65 (2018), Pennsylvania",59784.0,,420.0,,42,065
42067,"State House District 67 (2018), Pennsylvania",62124.0,,109.0,,42,067
42068,"State House District 68 (2018), Pennsylvania",59448.0,,507.0,,42,068
42069,"State House District 69 (2018), Pennsylvania",62344.0,,458.0,,42,069
42070,"State House District 70 (2018), Pennsylvania",64898.0,,384.0,,42,070
42071,"State House District 71 (2018), Pennsylvania",61268.0,,437.0,,42,071
42072,"State House District 72 (2018), Pennsylvania",59396.0,,445.0,,42,072
42073,"State House District 73 (2018), Pennsylvania",63080.0,,520.0,,42,073
42074,"State House District 74 (2018), Pennsylvania",65227.0,,200.0,,42,074
42075,"State House District 75 (2018), Pennsylvania",62532.0,,418.0,,42,075
42076,"State House District 76 (2018), Pennsylvania",66520.0,,401.0,,42,076
42077,"State House District 77 (2018), Pennsylvania",63945.0,,859.0,,42,077
42078,"State House District 78 (2018), Pennsylvania",63373.0,,429.0,,42,078
42079,"State House District 79 (2018), Pennsylvania",60928.0,,283.0,,42,079
42080,"State House District 80 (2018), Pennsylvania",62914.0,,283.0,,42,080
42081,"State House District 81 (2018), Pennsylvania",65852.0,,848.0,,42,081
42082,"State House District 82 (2018), Pennsylvania",63775.0,,230.0,,42,082
42083,"State House District 83 (2018), Pennsylvania",61146.0,,305.0,,42,083
42084,"State House District 84 (2018), Pennsylvania",63019.0,,309.0,,42,084
42085,"State House District 85 (2018), Pennsylvania",65008.0,,254.0,,42,085
42086,"State House District 86 (2018), Pennsylvania",66045.0,,380.0,,42,086
42087,"State House District 87 (2018), Pennsylvania",68958.0,,450.0,,42,087
42088,"State House District 88 (2018), Pennsylvania",64254.0,,111.0,,42,088
42089,"State House District 89 (2018), Pennsylvania",65135.0,,288.0,,42,089
42090,"State House District 90 (2018), Pennsylvania",65680.0,,315.0,,42,090
42091,"State House District 91 (2018), Pennsylvania",64198.0,,333.0,,42,091
42092,"State House District 92 (2018), Pennsylvania",65012.0,,301.0,,42,092
42093,"State House District 93 (2018), Pennsylvania",63759.0,,474.0,,42,093
42094,"State House District 94 (2018), Pennsylvania",63192.0,,658.0,,42,094
42095,"State House District 95 (2018), Pennsylvania",64587.0,,365.0,,42,095
42096,"State House District 96 (2018), Pennsylvania",63808.0,,600.0,,42,096
42097,"State House District 97 (2018), Pennsylvania",66415.0,,324.0,,42,097
42098,"State House District 98 (2018), Pennsylvania",64291.0,,408.0,,42,098
42099,"State House District 99 (2018), Pennsylvania",64968.0,,263.0,,42,099
42100,"State House District 100 (2018), Pennsylvania",65548.0,,625.0,,42,100
42101,"State House District 101 (2018), Pennsylvania",66896.0,,186.0,,42,101
42102,"State House District 102 (2018), Pennsylvania",66407.0,,186.0,,42,102
42103,"State House District 103 (2018), Pennsylvania",64701.0,,619.0,,42,103
42104,"State House District 104 (2018), Pennsylvania",65049.0,,472.0,,42,104
42105,"State House District 105 (2018), Pennsylvania",65670.0,,99.0,,42,105
42106,"State House District 106 (2018), Pennsylvania",66652.0,,715.0,,42,106
42107,"State House District 107 (2018), Pennsylvania",63481.0,,389.0,,42,107
42108,"State House District 108 (2018), Pennsylvania",62254.0,,419.0,,42,108
42109,"State House District 109 (2018), Pennsylvania",62370.0,,172.0,,42,109
42110,"State House District 110 (2018), Pennsylvania",58711.0,,652.0,,42,110
42111,"State House District 111 (2018), Pennsylvania",60804.0,,508.0,,42,111
42112,"State House District 112 (2018), Pennsylvania",62858.0,,851.0,,42,112
42116,"State House District 116 (2018), Pennsylvania",60908.0,,424.0,,42,116
42113,"State House District 113 (2018), Pennsylvania",64673.0,,874.0,,42,113
42114,"State House District 114 (2018), Pennsylvania",61755.0,,446.0,,42,114
42115,"State House District 115 (2018), Pennsylvania",61157.0,,190.0,,42,115
42117,"State House District 117 (2018), Pennsylvania",60510.0,,403.0,,42,117
42118,"State House District 118 (2018), Pennsylvania",61227.0,,511.0,,42,118
42119,"State House District 119 (2018), Pennsylvania",62761.0,,485.0,,42,119
42120,"State House District 120 (2018), Pennsylvania",60965.0,,191.0,,42,120
42121,"State House District 121 (2018), Pennsylvania",61269.0,,331.0,,42,121
42122,"State House District 122 (2018), Pennsylvania",60973.0,,23.0,,42,122
42123,"State House District 123 (2018), Pennsylvania",59552.0,,525.0,,42,123
42124,"State House District 124 (2018), Pennsylvania",59661.0,,582.0,,42,124
42125,"State House District 125 (2018), Pennsylvania",59621.0,,656.0,,42,125
42126,"State House District 126 (2018), Pennsylvania",65404.0,,1230.0,,42,126
42127,"State House District 127 (2018), Pennsylvania",63718.0,,1212.0,,42,127
42128,"State House District 128 (2018), Pennsylvania",64925.0,,485.0,,42,128
42129,"State House District 129 (2018), Pennsylvania",65303.0,,527.0,,42,129
42130,"State House District 130 (2018), Pennsylvania",63596.0,,665.0,,42,130
42131,"State House District 131 (2018), Pennsylvania",67087.0,,352.0,,42,131
42132,"State House District 132 (2018), Pennsylvania",62256.0,,1611.0,,42,132
42133,"State House District 133 (2018), Pennsylvania",62882.0,,567.0,,42,133
42134,"State House District 134 (2018), Pennsylvania",66227.0,,612.0,,42,134
42135,"State House District 135 (2018), Pennsylvania",64866.0,,458.0,,42,135
42136,"State House District 136 (2018), Pennsylvania",64907.0,,510.0,,42,136
42137,"State House District 137 (2018), Pennsylvania",64424.0,,396.0,,42,137
42138,"State House District 138 (2018), Pennsylvania",65466.0,,537.0,,42,138
42139,"State House District 139 (2018), Pennsylvania",61814.0,,401.0,,42,139
42140,"State House District 140 (2018), Pennsylvania",60744.0,,1106.0,,42,140
42141,"State House District 141 (2018), Pennsylvania",63030.0,,1049.0,,42,141
42142,"State House District 142 (2018), Pennsylvania",64115.0,,790.0,,42,142
42143,"State House District 143 (2018), Pennsylvania",63300.0,,383.0,,42,143
42144,"State House District 144 (2018), Pennsylvania",62814.0,,253.0,,42,144
42145,"State House District 145 (2018), Pennsylvania",63096.0,,299.0,,42,145
42146,"State House District 146 (2018), Pennsylvania",62801.0,,658.0,,42,146
42147,"State House District 147 (2018), Pennsylvania",65017.0,,142.0,,42,147
42148,"State House District 148 (2018), Pennsylvania",65609.0,,676.0,,42,148
42149,"State House District 149 (2018), Pennsylvania",63806.0,,758.0,,42,149
42150,"State House District 150 (2018), Pennsylvania",67436.0,,731.0,,42,150
42151,"State House District 151 (2018), Pennsylvania",62012.0,,410.0,,42,151
42152,"State House District 152 (2018), Pennsylvania",62222.0,,646.0,,42,152
42153,"State House District 153 (2018), Pennsylvania",64064.0,,437.0,,42,153
42154,"State House District 154 (2018), Pennsylvania",61230.0,,47.0,,42,154
42155,"State House District 155 (2018), Pennsylvania",67549.0,,388.0,,42,155
42156,"State House District 156 (2018), Pennsylvania",66048.0,,267.0,,42,156
42157,"State House District 157 (2018), Pennsylvania",62757.0,,646.0,,42,157
42158,"State House District 158 (2018), Pennsylvania",62248.0,,408.0,,42,158
42159,"State House District 159 (2018), Pennsylvania",60651.0,,631.0,,42,159
42160,"State House District 160 (2018), Pennsylvania",64984.0,,440.0,,42,160
42161,"State House District 161 (2018), Pennsylvania",63974.0,,581.0,,42,161
42162,"State House District 162 (2018), Pennsylvania",63730.0,,592.0,,42,162
42166,"State House District 166 (2018), Pennsylvania",62821.0,,813.0,,42,166
42163,"State House District 163 (2018), Pennsylvania",63037.0,,1215.0,,42,163
42164,"State House District 164 (2018), Pennsylvania",61634.0,,1218.0,,42,164
42165,"State House District 165 (2018), Pennsylvania",64700.0,,585.0,,42,165
42167,"State House District 167 (2018), Pennsylvania",64638.0,,39.0,,42,167
42168,"State House District 168 (2018), Pennsylvania",62439.0,,387.0,,42,168
42169,"State House District 169 (2018), Pennsylvania",64797.0,,283.0,,42,169
42170,"State House District 170 (2018), Pennsylvania",67067.0,,1652.0,,42,170
42171,"State House District 171 (2018), Pennsylvania",67048.0,,826.0,,42,171
42172,"State House District 172 (2018), Pennsylvania",65087.0,,2202.0,,42,172
44054,"State House District 54 (2018), Rhode Island",14737.0,,677.0,,44,054
44055,"State House District 55 (2018), Rhode Island",14101.0,,594.0,,44,055
44056,"State House District 56 (2018), Rhode Island",13807.0,,649.0,,44,056
44057,"State House District 57 (2018), Rhode Island",15125.0,,980.0,,44,057
44058,"State House District 58 (2018), Rhode Island",14295.0,,946.0,,44,058
44059,"State House District 59 (2018), Rhode Island",14826.0,,838.0,,44,059
44060,"State House District 60 (2018), Rhode Island",14573.0,,805.0,,44,060
44061,"State House District 61 (2018), Rhode Island",12390.0,,634.0,,44,061
44062,"State House District 62 (2018), Rhode Island",14693.0,,787.0,,44,062
44063,"State House District 63 (2018), Rhode Island",14637.0,,735.0,,44,063
44064,"State House District 64 (2018), Rhode Island",14221.0,,788.0,,44,064
44065,"State House District 65 (2018), Rhode Island",14104.0,,670.0,,44,065
44066,"State House District 66 (2018), Rhode Island",13772.0,,545.0,,44,066
44067,"State House District 67 (2018), Rhode Island",13261.0,,466.0,,44,067
44068,"State House District 68 (2018), Rhode Island",12908.0,,688.0,,44,068
44069,"State House District 69 (2018), Rhode Island",14325.0,,707.0,,44,069
44070,"State House District 70 (2018), Rhode Island",14329.0,,505.0,,44,070
44071,"State House District 71 (2018), Rhode Island",13101.0,,634.0,,44,071
44072,"State House District 72 (2018), Rhode Island",12949.0,,720.0,,44,072
44073,"State House District 73 (2018), Rhode Island",13429.0,,642.0,,44,073
44074,"State House District 74 (2018), Rhode Island",14242.0,,417.0,,44,074
44075,"State House District 75 (2018), Rhode Island",14146.0,,584.0,,44,075
44001,"State House District 1 (2018), Rhode Island",12902.0,,877.0,,44,001
44002,"State House District 2 (2018), Rhode Island",13538.0,,934.0,,44,002
44003,"State House District 3 (2018), Rhode Island",16413.0,,1448.0,,44,003
44004,"State House District 4 (2018), Rhode Island",14177.0,,726.0,,44,004
44005,"State House District 5 (2018), Rhode Island",13534.0,,1290.0,,44,005
44006,"State House District 6 (2018), Rhode Island",13737.0,,1096.0,,44,006
44007,"State House District 7 (2018), Rhode Island",14240.0,,1024.0,,44,007
44008,"State House District 8 (2018), Rhode Island",13603.0,,957.0,,44,008
44009,"State House District 9 (2018), Rhode Island",13865.0,,1137.0,,44,009
44010,"State House District 10 (2018), Rhode Island",15419.0,,1257.0,,44,010
44011,"State House District 11 (2018), Rhode Island",14425.0,,1182.0,,44,011
44012,"State House District 12 (2018), Rhode Island",14891.0,,1045.0,,44,012
44013,"State House District 13 (2018), Rhode Island",13456.0,,1337.0,,44,013
44014,"State House District 14 (2018), Rhode Island",13735.0,,1241.0,,44,014
44015,"State House District 15 (2018), Rhode Island",14292.0,,691.0,,44,015
44016,"State House District 16 (2018), Rhode Island",13993.0,,826.0,,44,016
44017,"State House District 17 (2018), Rhode Island",14923.0,,1163.0,,44,017
44018,"State House District 18 (2018), Rhode Island",14786.0,,1044.0,,44,018
44022,"State House District 22 (2018), Rhode Island",13033.0,,623.0,,44,022
44019,"State House District 19 (2018), Rhode Island",13090.0,,538.0,,44,019
44020,"State House District 20 (2018), Rhode Island",13420.0,,714.0,,44,020
44021,"State House District 21 (2018), Rhode Island",13354.0,,724.0,,44,021
44023,"State House District 23 (2018), Rhode Island",13564.0,,624.0,,44,023
44024,"State House District 24 (2018), Rhode Island",14182.0,,522.0,,44,024
44025,"State House District 25 (2018), Rhode Island",13307.0,,877.0,,44,025
44026,"State House District 26 (2018), Rhode Island",14472.0,,765.0,,44,026
44027,"State House District 27 (2018), Rhode Island",14106.0,,792.0,,44,027
44028,"State House District 28 (2018), Rhode Island",14114.0,,704.0,,44,028
44029,"State House District 29 (2018), Rhode Island",13850.0,,779.0,,44,029
44030,"State House District 30 (2018), Rhode Island",14116.0,,261.0,,44,030
44031,"State House District 31 (2018), Rhode Island",14223.0,,631.0,,44,031
44032,"State House District 32 (2018), Rhode Island",13706.0,,528.0,,44,032
44033,"State House District 33 (2018), Rhode Island",14211.0,,801.0,,44,033
44034,"State House District 34 (2018), Rhode Island",13986.0,,742.0,,44,034
44035,"State House District 35 (2018), Rhode Island",14047.0,,590.0,,44,035
44036,"State House District 36 (2018), Rhode Island",14134.0,,496.0,,44,036
44037,"State House District 37 (2018), Rhode Island",15037.0,,816.0,,44,037
44038,"State House District 38 (2018), Rhode Island",12893.0,,934.0,,44,038
44039,"State House District 39 (2018), Rhode Island",14005.0,,504.0,,44,039
44040,"State House District 40 (2018), Rhode Island",14114.0,,466.0,,44,040
44041,"State House District 41 (2018), Rhode Island",14269.0,,443.0,,44,041
44042,"State House District 42 (2018), Rhode Island",14774.0,,1074.0,,44,042
44043,"State House District 43 (2018), Rhode Island",14031.0,,705.0,,44,043
44044,"State House District 44 (2018), Rhode Island",14676.0,,820.0,,44,044
44045,"State House District 45 (2018), Rhode Island",14139.0,,808.0,,44,045
44046,"State House District 46 (2018), Rhode Island",15359.0,,780.0,,44,046
44047,"State House District 47 (2018), Rhode Island",15212.0,,548.0,,44,047
44048,"State House District 48 (2018), Rhode Island",14332.0,,458.0,,44,048
44049,"State House District 49 (2018), Rhode Island",14786.0,,830.0,,44,049
44050,"State House District 50 (2018), Rhode Island",13356.0,,783.0,,44,050
44051,"State House District 51 (2018), Rhode Island",14036.0,,820.0,,44,051
44052,"State House District 52 (2018), Rhode Island",14628.0,,736.0,,44,052
44053,"State House District 53 (2018), Rhode Island",14149.0,,556.0,,44,053
45101,"State House District HD-101 (2018), South Carolina",33858.0,,446.0,,45,101
45102,"State House District HD-102 (2018), South Carolina",38401.0,,1697.0,,45,102
45103,"State House District HD-103 (2018), South Carolina",34256.0,,1089.0,,45,103
