,report_id,arrest_date,time,area_id,area_name,reporting_district,age,sex_code,descent_code,charge_group_code,charge_group_description,arrest_type_code,charge,charge_description,address,location,year,quarter,day,month,monthname,weekday,hour,minute,night,latitude,longitude,descent_description,arrest_type_description,geometry
453331,191005088,2019-01-23,0900,10,West Valley,1044,36,M,W,24,Miscellaneous Other Violations,M,41.18LAMC,LOITERING (GENERALLY),RESEDA,"34.1765, -118.5333",2019,1,23,1,January,Wednesday,09,00,False,34.1765,-118.5333,White,Misdemeanor,POINT (-118.5333 34.1765)
453339,190606633,2019-02-08,0230,6,Hollywood,663,39,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1000 N  MANSFIELD                    AV,"34.0889, -118.3404",2019,1,8,2,February,Friday,02,30,True,34.0889,-118.3404,Black,Misdemeanor,POINT (-118.3404 34.0889)
453340,191105481,2019-01-28,1150,11,Northeast,1109,52,M,W,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,7400 N  FIGUEROA                     ST,"34.1382, -118.1874",2019,1,28,1,January,Monday,11,50,False,34.1382,-118.1874,White,Misdemeanor,POINT (-118.1874 34.1382)
453348,190805886,2019-02-12,1500,8,West LA,854,51,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0495, -118.4481",2019,1,12,2,February,Tuesday,15,00,False,34.0495,-118.4481,Black,Misdemeanor,POINT (-118.4481 34.0495)
453358,190606626,2019-02-07,1200,6,Hollywood,666,37,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,IVAR,"34.0962, -118.3288",2019,1,7,2,February,Thursday,12,00,False,34.0962,-118.3288,Black,Misdemeanor,POINT (-118.3288 34.0962)
453382,190608731,2019-03-13,1430,6,Hollywood,645,35,M,W,nan,,I,41.18(D)LAM,,SUNSET,"34.098, -118.3441",2019,1,13,3,March,Wednesday,14,30,False,34.098,-118.3441,White,Infraction,POINT (-118.3441 34.098)
453391,190607506,2019-02-27,0800,6,Hollywood,643,51,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7300 W  SUNSET                       BL,"34.1007, -118.3494",2019,1,27,2,February,Wednesday,08,00,False,34.1007,-118.3494,White,Misdemeanor,POINT (-118.3494 34.1007)
453396,190605977,2019-01-20,0725,6,Hollywood,646,50,M,W,nan,,I,41.18(D)LAM,,SELMA,"34.0997, -118.3361",2019,1,20,1,January,Sunday,07,25,False,34.0997,-118.3361,White,Infraction,POINT (-118.3361 34.0997)
453406,190605885,2019-01-20,1045,6,Hollywood,656,35,M,W,nan,,I,41.18(D)LAM,,CAHUENGA,"34.0898, -118.3289",2019,1,20,1,January,Sunday,10,45,False,34.0898,-118.3289,White,Infraction,POINT (-118.3289 34.0898)
453421,190805005,2019-01-23,0815,8,West LA,854,52,M,W,nan,,I,41.18(D)LAM,,OHIO,"34.0469, -118.4451",2019,1,23,1,January,Wednesday,08,15,False,34.0469,-118.4451,White,Infraction,POINT (-118.4451 34.0469)
453478,190608102,2019-03-08,0800,6,Hollywood,668,19,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LEXINGTON,"34.0928, -118.3092",2019,1,8,3,March,Friday,08,00,False,34.0928,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0928)
453479,190610167,2019-04-15,0900,6,Hollywood,663,35,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,ROMAINE,"34.0889, -118.3416",2019,2,15,4,April,Monday,09,00,False,34.0889,-118.3416,Hispanic,Misdemeanor,POINT (-118.3416 34.0889)
453484,190605981,2019-01-20,1030,6,Hollywood,637,27,M,W,nan,,I,41.18(D)LAM,,GOWER,"34.1043, -118.3224",2019,1,20,1,January,Sunday,10,30,False,34.1043,-118.3224,White,Infraction,POINT (-118.3224 34.1043)
453504,190608101,2019-03-08,0820,6,Hollywood,668,37,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LEXINGTON,"34.0928, -118.3092",2019,1,8,3,March,Friday,08,20,False,34.0928,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0928)
453543,190607509,2019-02-27,0730,6,Hollywood,663,21,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1000 N  MANSFIELD                    AV,"34.0889, -118.3404",2019,1,27,2,February,Wednesday,07,30,False,34.0889,-118.3404,Black,Misdemeanor,POINT (-118.3404 34.0889)
453550,190605980,2019-01-20,1035,6,Hollywood,637,27,F,W,nan,,I,41.18(D)LAM,,GOWER,"34.1043, -118.3224",2019,1,20,1,January,Sunday,10,35,False,34.1043,-118.3224,White,Infraction,POINT (-118.3224 34.1043)
453553,190609403,2019-03-15,1435,6,Hollywood,645,34,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LA BREA,"34.098, -118.3441",2019,1,15,3,March,Friday,14,35,False,34.098,-118.3441,White,Misdemeanor,POINT (-118.3441 34.098)
453562,190609531,2019-03-20,0805,6,Hollywood,656,46,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,GOWER,"34.0889, -118.3223",2019,1,20,3,March,Wednesday,08,05,False,34.0889,-118.3223,White,Misdemeanor,POINT (-118.3223 34.0889)
453566,190606638,2019-01-12,0745,6,Hollywood,676,37,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,1,January,Saturday,07,45,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
453578,190606658,2019-02-13,1625,6,Hollywood,666,24,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,SUNSET                       BL,"34.098, -118.3237",2019,1,13,2,February,Wednesday,16,25,False,34.098,-118.3237,White,Misdemeanor,POINT (-118.3237 34.098)
453606,190806140,2019-02-12,1500,8,West LA,854,46,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0495, -118.4481",2019,1,12,2,February,Tuesday,15,00,False,34.0495,-118.4481,Hispanic,Misdemeanor,POINT (-118.4481 34.0495)
453622,190605884,2019-01-20,1030,6,Hollywood,637,36,M,B,nan,,I,41.18(D)LAM,,GOWER,"34.104, -118.3224",2019,1,20,1,January,Sunday,10,30,False,34.104,-118.3224,Black,Infraction,POINT (-118.3224 34.104)
453627,190606519,2019-02-11,0845,6,Hollywood,663,39,M,B,nan,,I,41.18(D)LAM,,MANSFIELD,"34.0889, -118.3404",2019,1,11,2,February,Monday,08,45,False,34.0889,-118.3404,Black,Infraction,POINT (-118.3404 34.0889)
453629,190805889,2019-02-12,1500,8,West LA,854,39,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0495, -118.4481",2019,1,12,2,February,Tuesday,15,00,False,34.0495,-118.4481,Hispanic,Misdemeanor,POINT (-118.4481 34.0495)
453635,190605997,2019-01-23,0813,6,Hollywood,645,20,F,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,23,1,January,Wednesday,08,13,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
453644,190805004,2019-01-23,0800,8,West LA,854,62,M,W,nan,,I,41.18(D)LAM,,OHIO,"34.0469, -118.4451",2019,1,23,1,January,Wednesday,08,00,False,34.0469,-118.4451,White,Infraction,POINT (-118.4451 34.0469)
453705,190610162,2019-04-11,1130,6,Hollywood,637,61,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,GOWER,"34.104, -118.3224",2019,2,11,4,April,Thursday,11,30,False,34.104,-118.3224,White,Misdemeanor,POINT (-118.3224 34.104)
453709,190609536,2019-03-19,1450,6,Hollywood,646,23,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LAS PALMAS,"34.0997, -118.3363",2019,1,19,3,March,Tuesday,14,50,False,34.0997,-118.3363,Black,Misdemeanor,POINT (-118.3363 34.0997)
453745,190607677,2019-03-05,0920,6,Hollywood,647,28,M,H,nan,,I,41.18(D)LAM,,GOWER,"34.098, -118.3223",2019,1,5,3,March,Tuesday,09,20,False,34.098,-118.3223,Hispanic,Infraction,POINT (-118.3223 34.098)
453767,190605865,2019-01-20,1130,6,Hollywood,645,53,F,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,20,1,January,Sunday,11,30,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
453773,191106611,2019-02-22,1320,11,Northeast,1183,35,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,LAKE SHORE,"34.0791, -118.2598",2019,1,22,2,February,Friday,13,20,False,34.0791,-118.2598,White,Misdemeanor,POINT (-118.2598 34.0791)
453774,190905657,2019-02-03,0830,9,Van Nuys,964,53,M,W,nan,,M,41.18(D),,HAZELTINE                    AV,"34.1594, -118.44",2019,1,3,2,February,Sunday,08,30,False,34.1594,-118.44,White,Misdemeanor,POINT (-118.44 34.1594)
453775,190608030,2019-03-11,1015,6,Hollywood,646,47,F,B,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,SUNSET                       BL,"34.098, -118.3363",2019,1,11,3,March,Monday,10,15,False,34.098,-118.3363,Black,Misdemeanor,POINT (-118.3363 34.098)
453793,190606141,2019-01-20,0830,6,Hollywood,645,29,M,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,20,1,January,Sunday,08,30,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
453822,191105480,2019-01-28,1130,11,Northeast,1109,37,F,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,7400 N  FIGUEROA                     ST,"34.1382, -118.1874",2019,1,28,1,January,Monday,11,30,False,34.1382,-118.1874,Hispanic,Misdemeanor,POINT (-118.1874 34.1382)
453854,191109532,2019-04-25,1410,11,Northeast,1138,37,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,100 N  AVENUE 61,"34.1117, -118.1884",2019,2,25,4,April,Thursday,14,10,False,34.1117,-118.1884,Hispanic,Misdemeanor,POINT (-118.1884 34.1117)
453937,190805008,2019-01-23,0810,8,West LA,854,27,F,W,nan,,I,41.18(D)LAM,,OHIO,"34.0469, -118.4451",2019,1,23,1,January,Wednesday,08,10,False,34.0469,-118.4451,White,Infraction,POINT (-118.4451 34.0469)
453965,190608104,2019-03-08,0800,6,Hollywood,668,27,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LEXINGTON,"34.0928, -118.3092",2019,1,8,3,March,Friday,08,00,False,34.0928,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0928)
453981,190804189,2019-01-05,1025,8,West LA,853,39,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0445, -118.4491",2019,1,5,1,January,Saturday,10,25,False,34.0445,-118.4491,Hispanic,Misdemeanor,POINT (-118.4491 34.0445)
453990,191005087,2019-01-23,0900,10,West Valley,1044,33,F,W,24,Miscellaneous Other Violations,M,41.18LAMC,LOITERING (GENERALLY),RESEDA,"34.1765, -118.5333",2019,1,23,1,January,Wednesday,09,00,False,34.1765,-118.5333,White,Misdemeanor,POINT (-118.5333 34.1765)
454017,191105856,2019-02-06,1140,11,Northeast,1172,39,F,W,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,1500 N  ALVARADO                     ST,"34.0822, -118.2607",2019,1,6,2,February,Wednesday,11,40,False,34.0822,-118.2607,White,Misdemeanor,POINT (-118.2607 34.0822)
454021,190606504,2019-01-23,1100,6,Hollywood,663,40,M,B,nan,,I,41.18(D)LAM,,1000 N  MANSFIELD                    AV,"34.0889, -118.3404",2019,1,23,1,January,Wednesday,11,00,False,34.0889,-118.3404,Black,Infraction,POINT (-118.3404 34.0889)
454027,190807345,2019-03-18,1550,8,West LA,833,55,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,VETERAN,"34.0561, -118.4463",2019,1,18,3,March,Monday,15,50,False,34.0561,-118.4463,Black,Misdemeanor,POINT (-118.4463 34.0561)
454067,190806568,2019-02-27,1000,8,West LA,891,37,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,CENTINELA                    BL,"34.0278, -118.4527",2019,1,27,2,February,Wednesday,10,00,False,34.0278,-118.4527,White,Misdemeanor,POINT (-118.4527 34.0278)
454094,190606641,2019-02-12,0800,6,Hollywood,676,27,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,08,00,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
454098,191105862,2019-02-06,1330,11,Northeast,1183,35,F,W,nan,,M,41.18(D)LAM,,MONTANA                      ST,"34.0798, -118.2602",2019,1,6,2,February,Wednesday,13,30,False,34.0798,-118.2602,White,Misdemeanor,POINT (-118.2602 34.0798)
454099,190607164,2019-02-19,0800,6,Hollywood,645,32,M,W,nan,,I,41.18(D)LAM,,SYCAMORE                     AV,"34.098, -118.3425",2019,1,19,2,February,Tuesday,08,00,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
454101,190608728,2019-03-13,1520,6,Hollywood,644,40,M,W,nan,,I,41.18(D)LAM,,SUNSET,"34.098, -118.3483",2019,1,13,3,March,Wednesday,15,20,False,34.098,-118.3483,White,Infraction,POINT (-118.3483 34.098)
454103,190605998,2019-01-23,0815,6,Hollywood,645,40,M,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,23,1,January,Wednesday,08,15,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
454104,190608093,2019-03-12,0925,6,Hollywood,669,37,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LEXINGTON,"34.0929, -118.3092",2019,1,12,3,March,Tuesday,09,25,False,34.0929,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0929)
454122,190805003,2019-01-23,0740,8,West LA,853,25,M,H,nan,,I,41.18DLAMC,,OHIO,"34.0445, -118.4491",2019,1,23,1,January,Wednesday,07,40,False,34.0445,-118.4491,Hispanic,Infraction,POINT (-118.4491 34.0445)
454151,191108640,2019-04-04,1310,11,Northeast,1128,32,M,H,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,AVENUE 63,"34.1148, -118.1826",2019,2,4,4,April,Thursday,13,10,False,34.1148,-118.1826,Hispanic,Misdemeanor,POINT (-118.1826 34.1148)
454158,190609629,2019-03-27,0745,6,Hollywood,635,29,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,ODIN,"34.1079, -118.3337",2019,1,27,3,March,Wednesday,07,45,False,34.1079,-118.3337,White,Misdemeanor,POINT (-118.3337 34.1079)
454170,190606657,2019-02-13,1625,6,Hollywood,666,57,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,SUNSET                       BL,"34.098, -118.3237",2019,1,13,2,February,Wednesday,16,25,False,34.098,-118.3237,Black,Misdemeanor,POINT (-118.3237 34.098)
454195,190606004,2019-01-23,0800,6,Hollywood,645,24,M,B,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,23,1,January,Wednesday,08,00,False,34.098,-118.3425,Black,Infraction,POINT (-118.3425 34.098)
454197,190605863,2019-01-20,0840,6,Hollywood,676,21,M,B,nan,,I,41.18(D)LAM,,WILLOUGHBY,"34.0871, -118.3299",2019,1,20,1,January,Sunday,08,40,False,34.0871,-118.3299,Black,Infraction,POINT (-118.3299 34.0871)
454203,190607678,2019-03-05,0930,6,Hollywood,656,40,M,W,nan,,I,41.18(D)LAM,,1000 N  GOWER                        ST,"34.0889, -118.3277",2019,1,5,3,March,Tuesday,09,30,False,34.0889,-118.3277,White,Infraction,POINT (-118.3277 34.0889)
454204,190609400,2019-03-16,1500,6,Hollywood,645,31,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FORMOSA,"34.1006, -118.3417",2019,1,16,3,March,Saturday,15,00,False,34.1006,-118.3417,White,Misdemeanor,POINT (-118.3417 34.1006)
454240,190807347,2019-03-18,1550,8,West LA,833,48,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,VETERAN,"34.0561, -118.4463",2019,1,18,3,March,Monday,15,50,False,34.0561,-118.4463,White,Misdemeanor,POINT (-118.4463 34.0561)
454246,190606135,2019-01-20,1000,6,Hollywood,645,51,M,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,20,1,January,Sunday,10,00,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
454268,190606939,2019-02-19,1450,6,Hollywood,645,34,M,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,19,2,February,Tuesday,14,50,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
454289,190606140,2019-01-20,1000,6,Hollywood,645,54,M,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,20,1,January,Sunday,10,00,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
454307,190608105,2019-03-12,1155,6,Hollywood,668,31,M,O,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.0958, -118.3092",2019,1,12,3,March,Tuesday,11,55,False,34.0958,-118.3092,Other,Misdemeanor,POINT (-118.3092 34.0958)
454308,191105629,2019-01-31,0850,11,Northeast,1138,35,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,100 N  AVENUE 61,"34.1117, -118.1884",2019,1,31,1,January,Thursday,08,50,False,34.1117,-118.1884,White,Misdemeanor,POINT (-118.1884 34.1117)
454333,190608098,2019-03-08,0810,6,Hollywood,668,25,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,WESTERN                      AV,"34.0929, -118.3092",2019,1,8,3,March,Friday,08,10,False,34.0929,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0929)
454344,191105632,2019-01-31,0930,11,Northeast,1138,48,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,100 N  AVENUE 61,"34.1117, -118.1884",2019,1,31,1,January,Thursday,09,30,False,34.1117,-118.1884,Hispanic,Misdemeanor,POINT (-118.1884 34.1117)
454354,190609396,2019-03-16,1430,6,Hollywood,645,34,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LA BREA,"34.098, -118.3441",2019,1,16,3,March,Saturday,14,30,False,34.098,-118.3441,White,Misdemeanor,POINT (-118.3441 34.098)
454382,191006213,2019-02-19,1015,10,West Valley,1061,47,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,CORBIN,"34.1726, -118.5622",2019,1,19,2,February,Tuesday,10,15,False,34.1726,-118.5622,White,Misdemeanor,POINT (-118.5622 34.1726)
454421,191105627,2019-01-31,0930,11,Northeast,1138,47,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,100 N  AVENUE 61,"34.1117, -118.1884",2019,1,31,1,January,Thursday,09,30,False,34.1117,-118.1884,White,Misdemeanor,POINT (-118.1884 34.1117)
454454,190607512,2019-02-28,0940,6,Hollywood,636,54,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN                      WY,"34.1034, -118.3325",2019,1,28,2,February,Thursday,09,40,False,34.1034,-118.3325,White,Misdemeanor,POINT (-118.3325 34.1034)
454486,191105857,2019-02-06,1140,11,Northeast,1172,42,M,W,nan,,M,41.18(D)LAM,,1500 N  ALVARADO                     ST,"34.0822, -118.2607",2019,1,6,2,February,Wednesday,11,40,False,34.0822,-118.2607,White,Misdemeanor,POINT (-118.2607 34.0822)
454496,190606636,2019-02-12,0740,6,Hollywood,676,54,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,07,40,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
454507,190805007,2019-01-23,0805,8,West LA,854,52,M,H,nan,,I,41.18(D)LAM,,OHIO,"34.0469, -118.4451",2019,1,23,1,January,Wednesday,08,05,False,34.0469,-118.4451,Hispanic,Infraction,POINT (-118.4451 34.0469)
454508,190606619,2019-02-01,0945,6,Hollywood,645,39,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,SYCAMORE,"34.098, -118.3425",2019,1,1,2,February,Friday,09,45,False,34.098,-118.3425,Hispanic,Misdemeanor,POINT (-118.3425 34.098)
454546,190609699,2019-04-03,1110,6,Hollywood,644,36,F,H,nan,,I,41.18(D)LAM,,STANLEY,"34.0962, -118.349",2019,2,3,4,April,Wednesday,11,10,False,34.0962,-118.349,Hispanic,Infraction,POINT (-118.349 34.0962)
454557,191408417,2019-03-14,1600,14,Pacific,1412,37,F,W,nan,,I,41.18(A)LAM,,PARK,"33.9923, -118.4759",2019,1,14,3,March,Thursday,16,00,False,33.9923,-118.4759,White,Infraction,POINT (-118.4759 33.9923)
454572,190606510,2019-01-30,0730,6,Hollywood,645,47,F,W,nan,,I,41.18(A)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,30,1,January,Wednesday,07,30,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
454601,190609617,2019-03-25,1030,6,Hollywood,666,34,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,COLE                         PL,"34.098, -118.3303",2019,1,25,3,March,Monday,10,30,False,34.098,-118.3303,Black,Misdemeanor,POINT (-118.3303 34.098)
454638,190606640,2019-02-12,0810,6,Hollywood,676,60,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN                      WY,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,08,10,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
454690,191105631,2019-01-31,0915,11,Northeast,1138,41,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,AVENUE 61,"34.1117, -118.1884",2019,1,31,1,January,Thursday,09,15,False,34.1117,-118.1884,Hispanic,Misdemeanor,POINT (-118.1884 34.1117)
454706,190606515,2019-01-30,0730,6,Hollywood,645,34,M,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,30,1,January,Wednesday,07,30,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
454714,190605975,2019-01-20,0725,6,Hollywood,646,38,M,W,nan,,I,41.18(D)LAM,,SELMA,"34.0997, -118.3361",2019,1,20,1,January,Sunday,07,25,False,34.0997,-118.3361,White,Infraction,POINT (-118.3361 34.0997)
454727,190805002,2019-01-23,0735,8,West LA,853,47,M,W,nan,,I,41.18(D)LAM,,OHIO,"34.0445, -118.4491",2019,1,23,1,January,Wednesday,07,35,False,34.0445,-118.4491,White,Infraction,POINT (-118.4491 34.0445)
454735,190606003,2019-01-23,0740,6,Hollywood,663,39,M,B,nan,,I,41.18(D)LAM,,MANSFIELD,"34.0907, -118.3404",2019,1,23,1,January,Wednesday,07,40,False,34.0907,-118.3404,Black,Infraction,POINT (-118.3404 34.0907)
454740,190607507,2019-02-27,0750,6,Hollywood,643,22,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7300 W  SUNSET                       BL,"34.1007, -118.3494",2019,1,27,2,February,Wednesday,07,50,False,34.1007,-118.3494,White,Misdemeanor,POINT (-118.3494 34.1007)
454742,190605978,2019-01-20,0740,6,Hollywood,646,24,M,B,nan,,I,41.18(D)LAM,,SELMA,"34.0997, -118.3361",2019,1,20,1,January,Sunday,07,40,False,34.0997,-118.3361,Black,Infraction,POINT (-118.3361 34.0997)
454841,190805006,2019-01-23,0750,8,West LA,853,60,M,B,nan,,I,41.18(D)LAM,,OHIO,"34.0445, -118.4491",2019,1,23,1,January,Wednesday,07,50,False,34.0445,-118.4491,Black,Infraction,POINT (-118.4491 34.0445)
454859,190606941,2019-02-19,1515,6,Hollywood,645,29,M,H,nan,,I,41.18(D)LAM,,SUNSET,"34.098, -118.3425",2019,1,19,2,February,Tuesday,15,15,False,34.098,-118.3425,Hispanic,Infraction,POINT (-118.3425 34.098)
454863,190608106,2019-03-12,1155,6,Hollywood,668,32,F,O,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,FERNWOOD,"34.0958, -118.3092",2019,1,12,3,March,Tuesday,11,55,False,34.0958,-118.3092,Other,Misdemeanor,POINT (-118.3092 34.0958)
454879,190606632,2019-02-08,0930,6,Hollywood,663,37,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1000 N  MANSFIELD                    AV,"34.0889, -118.3404",2019,1,8,2,February,Friday,09,30,False,34.0889,-118.3404,Black,Misdemeanor,POINT (-118.3404 34.0889)
454900,191105628,2019-01-31,0930,11,Northeast,1138,60,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,100 N  AVENUE 61,"34.1117, -118.1884",2019,1,31,1,January,Thursday,09,30,False,34.1117,-118.1884,White,Misdemeanor,POINT (-118.1884 34.1117)
454919,190608100,2019-03-08,0800,6,Hollywood,668,32,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,WESTERN,"34.0929, -118.3092",2019,1,8,3,March,Friday,08,00,False,34.0929,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0929)
454948,190609701,2019-04-03,1100,6,Hollywood,644,39,M,W,nan,,I,41.18(D)LAM,,STANLEY,"34.0962, -118.349",2019,2,3,4,April,Wednesday,11,00,False,34.0962,-118.349,White,Infraction,POINT (-118.349 34.0962)
454961,190606637,2019-02-12,0755,6,Hollywood,676,49,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,07,55,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
