,name,geometry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,unsheltered,unshelteredoutside,2010_rate,2011_rate,2012_rate,2013_rate,2014_rate,2015_rate,2016_rate,2017_rate,2018_rate,2019_rate
97,Pacific Palisades,"MULTIPOLYGON (((-118.5573170000001 34.12680599912294, -118.5564170000001 34.12660599912295, -118.5555170000001 34.128205999123, -118.5535170000001 34.12860599912305, -118.554717 34.12700599912304, -118.5493170000001 34.1264059991231, -118.5430170000001 34.12710599912315, -118.5398770000001 34.128293999123, -118.538469 34.127973999123, -118.5368690000001 34.12918999912289, -118.536277 34.12912599912299, -118.53482 34.12834199912302, -118.534196 34.12824599912297, -118.5324360000001 34.12894999912295, -118.531636 34.12896599912297, -118.5297800000001 34.12947799912296, -118.5271160000001 34.12910599912314, -118.528616 34.12550599912302, -118.529216 34.12200599912303, -118.5283160000001 34.11890599912314, -118.5275160000001 34.11850599912308, -118.5279160000001 34.11820599912323, -118.525616 34.10730699912323, -118.525516 34.10440699912328, -118.5207150000002 34.08860699912339, -118.5180150000001 34.08310699912364, -118.519515 34.08280699912348, -118.518415 34.08180699912349, -118.520515 34.08180699912349, -118.5175150000001 34.07600799912372, -118.5152150000001 34.07500799912373, -118.516515 34.07220799912368, -118.511514 34.06690799912384, -118.5071140000001 34.06410799912384, -118.506814 34.06150799912376, -118.506807 34.05532399912385, -118.5099610000001 34.05108799912394, -118.509541 34.05090299912393, -118.5092710000001 34.05051699912389, -118.509212 34.04898999912393, -118.509297 34.04856199912405, -118.510059 34.04727999912399, -118.5100060000001 34.04668699912401, -118.509166 34.04618899912392, -118.508427 34.0462399991239, -118.508014 34.046607999124, -118.503885 34.05227999912387, -118.50294 34.05272199912398, -118.500614 34.05290799912391, -118.4995440000001 34.05328899912386, -118.499256 34.053689999124, -118.499054 34.05440699912382, -118.498628 34.0549209991238, -118.496359 34.05601899912399, -118.496172 34.05633599912391, -118.4955830000001 34.05998699912386, -118.495285 34.06041999912394, -118.494522 34.06063699912399, -118.493722 34.06040499912385, -118.4934780000001 34.05994499912389, -118.4934590000001 34.05891999912381, -118.4927140000001 34.05840799912377, -118.4931140000001 34.05640799912396, -118.4925140000001 34.05350799912392, -118.493014 34.05180799912383, -118.493814 34.05010799912388, -118.494468 34.05055999912406, -118.4946410000002 34.05016199912407, -118.495405 34.04958999912397, -118.504024 34.04062899912412, -118.505076 34.04091099912412, -118.505774 34.04069399912409, -118.506589 34.04039799912408, -118.508096 34.03912999912413, -118.508323 34.0392049991241, -118.508116 34.03907699912411, -118.508263 34.03834999912413, -118.508217 34.03809099912416, -118.508085 34.03809899912426, -118.507688 34.03626899912416, -118.508704 34.03396199912421, -118.508802 34.03335799912426, -118.5085930000001 34.03306299912418, -118.509473 34.03270199912421, -118.510697 34.0314139991242, -118.5126410000001 34.02992899912422, -118.514711 34.02787299912423, -118.515241 34.0269399991243, -118.5177074200959 34.02482346826698, -118.5264379949416 34.03056001439806, -118.5285490021662 34.03145199965594, -118.5298080093161 34.03218998934628, -118.5306740042047 34.03235997898699, -118.5360750028252 34.0344879799142, -118.5402659761453 34.03647098194052, -118.5453030043745 34.03859298509039, -118.5472269756434 34.03893901476119, -118.5500920192437 34.03917398032471, -118.5528060135532 34.03856399583249, -118.5542530036763 34.03792502208253, -118.5562629957012 34.03792502208253, -118.5642289912116 34.04085698825273, -118.5670706629869 34.04132731565544, -118.5701070000002 34.04711699912404, -118.570395 34.06934599912369, -118.5992039964876 34.07433699810336, -118.564752 34.13016799912299, -118.5658673703359 34.13059338597857, -118.5660050000001 34.13078999912298, -118.564869 34.13128599912294, -118.5640530000001 34.13190999912294, -118.563517 34.13090599912291, -118.561017 34.130505999123, -118.559917 34.12990599912287, -118.5573170000001 34.12680599912294)))",0,1,1,0,2,1,4,8,1,0,67.39493056025857,22.638004208020625,0.0,1.4837911274437603,1.4837911274437603,0.0,2.9675822548875206,1.4837911274437603,5.935164509775041,11.870329019550082,1.4837911274437603,0.0
98,Cypress Park,"MULTIPOLYGON (((-118.219006 34.08900999912346, -118.216806 34.08880999912347, -118.2160060000001 34.0892099991235, -118.215606 34.08850999912352, -118.2121060000001 34.09030999912343, -118.2113060000001 34.09110899912358, -118.211106 34.08980999912349, -118.2114060000002 34.08890999912355, -118.2120060000001 34.0881099991235, -118.212906 34.0864099991235, -118.214506 34.08630999912341, -118.219306 34.08470999912355, -118.226306 34.08000999912354, -118.226906 34.08100999912357, -118.2274060000002 34.08290999912356, -118.228006 34.08830999912348, -118.2286060000001 34.08990999912355, -118.230606 34.09220999912347, -118.232207 34.09320999912347, -118.2306070000001 34.09420899912352, -118.237207 34.10200899912338, -118.232822 34.10426899912336, -118.232707 34.10400899912322, -118.234207 34.10320899912329, -118.233907 34.10180899912332, -118.233607 34.10140899912327, -118.232807 34.10100899912329, -118.232207 34.1004089991234, -118.230107 34.09950899912327, -118.2274060000002 34.09770899912326, -118.225406 34.09670899912334, -118.223706 34.09640899912336, -118.2222060000001 34.09540899912339, -118.221306 34.09410899912343, -118.2210060000001 34.09320899912336, -118.220906 34.09140999912338, -118.220606 34.09060999912335, -118.219006 34.08900999912346)))",3,0,0,0,0,0,0,0,0,0,77.80382374339648,30.99620327604019,3.8558516222727706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Panorama City,"MULTIPOLYGON (((-118.4283150000001 34.22220299912183, -118.4278150000001 34.22170299912185, -118.4228150000002 34.22170299912185, -118.427215 34.20730399912194, -118.448916 34.21170399912189, -118.466216 34.21490399912187, -118.4661160000002 34.21540399912202, -118.4663160000001 34.21740399912196, -118.467616 34.22110299912187, -118.459516 34.22120299912181, -118.459916 34.22200299912176, -118.4597160000001 34.22460299912181, -118.4584160000001 34.22970299912173, -118.456716 34.23940299912167, -118.455616 34.24270299912168, -118.4531160000001 34.24610299912159, -118.451816 34.25000299912155, -118.451816 34.25170199912146, -118.4501160000001 34.25000299912159, -118.440816 34.23660299912161, -118.435815 34.22990299912176, -118.4283150000001 34.22220299912183)))",18,10,9,26,12,20,20,4,3,0,238.6705047375319,128.5693190190541,7.541778159724748,4.189876755402637,3.770889079862374,10.893679564046858,5.027852106483166,8.379753510805275,8.379753510805275,1.675950702161055,1.2569630266207914,0.0
100,Pico-Robertson,"MULTIPOLYGON (((-118.37733 34.06295399912383, -118.377266 34.05938399912392, -118.37631 34.05945268405537, -118.3761100000001 34.04690999912396, -118.3768100000001 34.04450999912405, -118.3831100000001 34.04560999912394, -118.3851110000001 34.04640999912406, -118.3861110000001 34.04660999912396, -118.385411 34.04880999912388, -118.3895110000001 34.04950999912385, -118.3896110000001 34.05230999912389, -118.397711 34.05230999912393, -118.401531 34.0519669991239, -118.406541 34.05229699912386, -118.405484 34.05284699912398, -118.406122 34.05414499912391, -118.405562 34.05414099912382, -118.4055620000001 34.05431199912391, -118.405285 34.05440199912405, -118.405452 34.05486099912395, -118.405929 34.05482999912397, -118.405922 34.0571039991239, -118.403993 34.0571009991239, -118.4034550000001 34.05702299912387, -118.403261 34.05683099912387, -118.402927 34.05705499912389, -118.4027710000001 34.05688699912405, -118.402463 34.05709899912391, -118.4021830000001 34.05709899912396, -118.402371 34.05699599912383, -118.40227 34.05688599912402, -118.4018820000001 34.05709799912388, -118.401556 34.05709899912396, -118.4016790000002 34.05702899912389, -118.401584 34.05691499912384, -118.401271 34.05709799912388, -118.400751 34.05709799912388, -118.400907 34.05699699912397, -118.400785 34.0568669991239, -118.400428 34.05709699912391, -118.400002 34.05687699912388, -118.3997130000001 34.05709599912394, -118.383666 34.05709899912391, -118.383534 34.06293699912388, -118.37733 34.06295399912383)))",0,0,0,3,0,0,0,2,4,0,27.43060123728004,15.146249046958618,0.0,0.0,0.0,10.93669064724253,0.0,0.0,0.0,7.291127098161687,14.582254196323374,0.0
101,Glassell Park,"MULTIPOLYGON (((-118.229607 34.13560099912295, -118.229607 34.13290799912303, -118.2285070000001 34.12800799912295, -118.228407 34.12530799912306, -118.226207 34.12370799912307, -118.2254070000001 34.12180799912311, -118.224407 34.12230799912307, -118.223706 34.12160799912314, -118.222406 34.12100799912303, -118.221306 34.11980799912314, -118.2187060000001 34.11780799912302, -118.219506 34.11610799912322, -118.2226060000001 34.11690799912317, -118.2230060000001 34.11650799912317, -118.2229060000002 34.11620799912313, -118.224106 34.11530799912305, -118.223906 34.11480799912309, -118.220906 34.11110899912325, -118.221006 34.11030899912313, -118.2223060000002 34.1081089991232, -118.2246060000001 34.10680899912327, -118.225406 34.10610899912325, -118.2281070000001 34.10500899912333, -118.229007 34.10480899912335, -118.231607 34.10480899912335, -118.237207 34.10200899912338, -118.2306070000001 34.09420899912352, -118.232207 34.09320999912347, -118.2333070000001 34.09360999912337, -118.238407 34.09480899912341, -118.240307 34.09660899912335, -118.2420070000002 34.09930899912338, -118.2424070000001 34.1013089991233, -118.242207 34.10460899912327, -118.243107 34.10580899912318, -118.2464070000001 34.1077089991233, -118.2491070000002 34.10860899912322, -118.248207 34.11040899912321, -118.246007 34.11210899912327, -118.2478070000002 34.11310899912321, -118.2541485977877 34.11885072790479, -118.251133 34.1209469991231, -118.25364 34.1233029991231, -118.253159 34.12457099912308, -118.252089 34.12440399912315, -118.235238 34.12671999912302, -118.235312 34.12760199912312, -118.236019 34.1288299991232, -118.236608 34.13271499912293, -118.236273 34.13449799912296, -118.233605 34.13450999912291, -118.233598 34.13559999912305, -118.229607 34.13560099912295)))",4,0,0,1,0,1,1,0,0,0,116.23129549657713,33.1663621282718,3.441413934956782,0.0,0.0,0.8603534837391955,0.0,0.8603534837391955,0.8603534837391955,0.0,0.0,0.0
102,Cheviot Hills,"MULTIPOLYGON (((-118.400911 34.02990999912417, -118.401211 34.02940999912423, -118.4059110000001 34.02980999912429, -118.4112110000001 34.03080999912419, -118.414799 34.03228199912421, -118.4161110000001 34.03320999912413, -118.418411 34.03620999912418, -118.4214110000001 34.03710999912423, -118.421511 34.03740999912408, -118.4233110000001 34.03950999912405, -118.423711 34.04030999912415, -118.4248120000001 34.04180999912398, -118.406541 34.05229699912386, -118.401531 34.0519669991239, -118.402553 34.04635299912396, -118.3988590000002 34.0454799991239, -118.399011 34.04380999912397, -118.398711 34.04370999912402, -118.398511 34.04120999912406, -118.3992110000001 34.03970999912413, -118.398111 34.03570999912416, -118.399911 34.03130999912419, -118.400911 34.02990999912417)))",0,0,0,0,0,0,0,1,2,0,22.281080493821072,10.052692807446457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.488112685007881,8.976225370015761,0.0
75,Gramercy Park,"MULTIPOLYGON (((-118.300207 33.9599139991251, -118.3002619953608 33.94999900346872, -118.3024479749113 33.94999300010926, -118.3024539953626 33.94547400346129, -118.3051799749087 33.94546700018511, -118.3051909955048 33.94184500291147, -118.309014974916 33.94183300014389, -118.3090249971981 33.93821000472189, -118.3133869895515 33.93821400014247, -118.313371983162 33.94546000472394, -118.317719982513 33.9454629995714, -118.3177610000001 33.9598165504934, -118.300207 33.9599139991251)))",0,0,0,0,0,0,9,0,0,0,73.80856647010874,16.772181975997288,0.0,0.0,0.0,0.0,0.0,0.0,12.193706544408842,0.0,0.0,0.0
52,Boyle Heights,"MULTIPOLYGON (((-118.192705 34.06181099912381, -118.1923840038276 34.03400247045413, -118.1918408528003 34.03400446002813, -118.1918458528144 34.03441646002893, -118.1912910000002 34.03441699912423, -118.1912690000001 34.0336129991242, -118.191286 34.03327399912413, -118.192377 34.0332329991241, -118.192219 34.0150799991244, -118.191436 34.01508399912436, -118.191428 34.01276099912442, -118.201273 34.0135839991245, -118.205058 34.01437399912449, -118.205026 34.01262599912447, -118.20534 34.01281599912446, -118.207041 34.01277699912451, -118.208166 34.01500599912457, -118.2127010000001 34.01498899912436, -118.2126980000001 34.01429499912439, -118.218069 34.0159849991244, -118.218064 34.01496499912438, -118.2229128088097 34.01494244501524, -118.223906 34.01851299912442, -118.2262060000001 34.02931199912413, -118.2264640000001 34.02943499912414, -118.227406 34.03451199912409, -118.228406 34.03861199912411, -118.230306 34.04801199912404, -118.2289060000002 34.05321099912383, -118.227306 34.05511099912379, -118.2258060000001 34.05441099912397, -118.219306 34.05691099912389, -118.213506 34.06141099912384, -118.2075060000001 34.06521099912367, -118.2048050000001 34.06571099912376, -118.202105 34.06571099912376, -118.198405 34.06511099912373, -118.192805 34.06391099912392, -118.192705 34.06181099912381)))",0,0,3,1,0,0,2,2,0,0,869.9356300279547,512.3062815972428,0.0,0.0,0.3448531013614878,0.1149510337871626,0.0,0.0,0.2299020675743252,0.2299020675743252,0.0,0.0
73,Chesterfield Square,"MULTIPOLYGON (((-118.308908 33.9930129991246, -118.3090080000001 33.98891299912483, -118.308808 33.98661299912474, -118.308907 33.97441299912499, -118.3176080000001 33.97441299912493, -118.317508 33.98171299912489, -118.3176080000001 33.98891299912483, -118.3171080000002 33.98891299912476, -118.317108 33.9930129991246, -118.311308 33.99311299912478, -118.308908 33.9930129991246)))",4,0,0,7,3,1,1,0,0,0,101.70678427865246,40.910113772491435,3.9328743194170297,0.0,0.0,6.882530058979802,2.9496557395627723,0.9832185798542574,0.9832185798542574,0.0,0.0,0.0
72,Playa del Rey,"MULTIPOLYGON (((-118.42811 33.96861199912507, -118.42561 33.96551199912489, -118.42531 33.9654119991251, -118.426958 33.96490799912495, -118.43011 33.96681199912494, -118.43261 33.96591199912488, -118.4383050000001 33.96345099912506, -118.438062 33.9630729991252, -118.43758 33.96304899912506, -118.43571 33.96361199912506, -118.43441 33.96421199912499, -118.4327100000002 33.96461199912505, -118.43121 33.96371199912508, -118.42901 33.96371199912508, -118.42821 33.96201199912498, -118.42851 33.96051199912507, -118.431071 33.96051199912497, -118.431026 33.9596959991252, -118.432713 33.9596959991252, -118.43281 33.95861199912513, -118.43401 33.95801199912501, -118.432971 33.95685499912513, -118.431404 33.95619499912517, -118.431882 33.95552199912518, -118.431453 33.95515499912515, -118.4311190000001 33.95440899912509, -118.4310590000001 33.95219299912505, -118.4312 33.9516049991251, -118.431797 33.95085699912514, -118.431347 33.95024199912523, -118.433894 33.94985999912522, -118.4360499999999 33.94972299912526, -118.437731 33.94915699912517, -118.436341 33.94686699912526, -118.4360570000001 33.9457869991252, -118.4360140000001 33.94411699912526, -118.4354650000001 33.9423189991252, -118.430182 33.93328199912547, -118.429736 33.93209999912533, -118.4297100000002 33.93071199912546, -118.428763750343 33.93072699909022, -118.4287540000001 33.92720099912567, -118.427667 33.92720299912558, -118.42766 33.92358199912556, -118.426574 33.9235829991256, -118.4265710000001 33.92176899912557, -118.424396 33.9217699991257, -118.424391 33.91995799912558, -118.422222 33.91995699912571, -118.422221 33.91632899912565, -118.429447 33.9163179991257, -118.429815 33.91672699912561, -118.4301364743803 33.91676320708827, -118.4320349766704 33.92083199071059, -118.4343310205914 33.92470797548867, -118.4366540018989 33.93007398707373, -118.4369609934041 33.93040202341212, -118.4377189756861 33.93216000355869, -118.4383180168649 33.93308797548139, -118.4405720237315 33.93810201223033, -118.4419249960619 33.9403670150222, -118.4425880135338 33.94068900097098, -118.4452319811606 33.94595899550434, -118.4480200006712 33.95030501663329, -118.4488220192668 33.95214501901739, -118.4507339949809 33.95524897408726, -118.4519410213925 33.956610995696, -118.4534469896608 33.95900900183408, -118.454219019369 33.95976798374559, -118.4561329943421 33.96119298201793, -118.4575629907623 33.96062498196844, -118.4576600074436 33.96073899235248, -118.4573950003807 33.96087399495768, -118.4574760229889 33.96095401793642, -118.4584890160379 33.9612550116641, -118.4603710028644 33.96036702492462, -118.4604580232499 33.96048498121485, -118.451811 33.96451099912501, -118.453512672446 33.96382303213128, -118.4516622658042 33.96476860905835, -118.4513009793635 33.96423100779179, -118.4322782983368 33.97500506244081, -118.42811 33.96861199912507)))",0,0,0,0,0,1,0,0,0,0,127.71017073485912,38.804913354587825,0.0,0.0,0.0,0.0,0.0,0.7830229920184775,0.0,0.0,0.0,0.0
