author_id,conversation_id,tweet_id,tweet_text,source,created_date_uct,retweets,likes,quotes,twitter,twitter_id,type,party,gender,created_date_eastern,created_time_eastern,month,weekday,year,hour,mentions_roe,tweet_text_clean
567508925,1521499166609973253,1521499166609973253,"To be clear: Abortion remains legal in Pennsylvania — today.

Yes, we have a heck of a fight ahead of us to keep it that way.

And we must urge the Senate to pass the Women’s Health Protection Act to codify Roe.

But if you have an appointment, dedicated staffers are waiting.",Twitter for iPhone,2022-05-03 14:37:24+00:00,46,230,2,RepDean,567508925,rep,Democrat,F,2022-05-03,10:37:24,May,Friday,2022,10,True,"To be clear : Abortion remains legal in — today . Yes , we have a heck of a fight ahead of us to keep it that way . And we must urge the Senate to pass the ’ s Health Protection Act to codify Roe . But if you have an appointment , are waiting ."
567508925,1521315076371791873,1521315076371791873,"This is terrifying and confirms what we already knew: This extreme Supreme Court is hostile to abortion.

No. More. Filibuster. Excuses.

We must fight this attack on safe abortions and women’s health.

If this conservative Supreme Court overturns Roe — no rights are safe. https://t.co/YP4twyiW61",Twitter for iPhone,2022-05-03 02:25:53+00:00,53,229,1,RepDean,567508925,rep,Democrat,F,2022-05-02,22:25:53,May,Friday,2022,22,True,This is terrifying and what we already knew : This extreme Supreme Court is hostile to abortion . No . More . Filibuster . . We must fight this attack on safe and ’ s health . If this conservative Supreme Court Roe — no are safe .
567508925,1521995951245778949,1521995951245778949,"Reminder: The House passed the Women's Health Protection Act to codify Roe v. Wade in September.

It's time for the Senate to carve out the filibuster so they can do the same.

There are many carve-outs already — let’s add reproductive health to the same list.

We must act. https://t.co/OENYxWF1qU",Twitter for iPhone,2022-05-04 23:31:26+00:00,32,138,1,RepDean,567508925,rep,Democrat,F,2022-05-04,19:31:26,May,Friday,2022,19,True,Reminder : The House the ' s Health Protection Act to codify Roe v . Wade in . It ' s time for the Senate to carve out the filibuster so they can do the same . There are many carve - already — let ’ s add reproductive health to the same list . We must act .
567508925,1521943855326801920,1521943855326801920,"Our extreme far right Supreme Court is unsure about Roe v. Wade, privacy, and choice — placing women’s health at risk.

But in Pennsylvania and across our nation, we will fight to defend safe and legal abortions.

We cannot go back. https://t.co/2g0LH8lYl7",Twitter Web App,2022-05-04 20:04:26+00:00,21,128,3,RepDean,567508925,rep,Democrat,F,2022-05-04,16:04:26,May,Friday,2022,16,True,"Our extreme far right Supreme Court is unsure about Roe v . Wade , privacy , and choice — ’ s health at risk . But in and across our nation , we will fight to defend safe and legal . We cannot go back ."
1067541214671577093,1522296589074763782,1522296589074763782,"RT @RepDean: Reminder: The House passed the Women's Health Protection Act to codify Roe v. Wade in September.

It's time for the Senate to…",Twitter Web App,2022-05-05 19:26:04+00:00,46,0,0,RepMGS,1067541214671577093,rep,Democrat,F,2022-05-05,15:26:04,May,Friday,2022,15,True,: Reminder : The House the ' s Health Protection Act to codify Roe v . Wade in . It ' s time for the Senate to …
1067541214671577093,1521844549836025856,1521844549836025856,"RT @RepDean: The House passed the Women’s Health Protection Act to codify Roe v. Wade in September.

Since then, it’s been stalled in the S…",Twitter for iPhone,2022-05-04 13:29:49+00:00,43,0,0,RepMGS,1067541214671577093,rep,Democrat,F,2022-05-04,09:29:49,May,Friday,2022,9,True,": The House the ’ s Health Protection Act to codify Roe v . Wade in . Since then , it ’ s been in the S …"
1067541214671577093,1521301871524204548,1521301871524204548,"Women were called hysterical for sounding the alarm about abortion rights. We were told Roe and Casey were settled law. 

This leaked opinion shows we were right to be terrified. The Senate must move NOW to pass the Women’s Health Protection Act. https://t.co/OFcWlMWPye",Twitter for iPhone,2022-05-03 01:33:25+00:00,577,2327,23,RepMGS,1067541214671577093,rep,Democrat,F,2022-05-02,21:33:25,May,Friday,2022,21,True,were hysterical for sounding the alarm about abortion . We were told Roe and were settled law . This opinion we were right to be . The Senate must move NOW to pass the ’ s Health Protection Act .
1079104563280527364,1521513407475859457,1521513407475859457,"Democrats must act on abortion. We control the House, the Senate, and the Presidency. It’s time for us to lead, and codify Roe.

In the meantime, it’s important to communicate clearly that abortion is still legal.",Twitter Web App,2022-05-03 15:33:59+00:00,9707,74138,496,RepAOC,1079104563280527364,rep,Democrat,F,2022-05-03,11:33:59,May,Friday,2022,11,True,"must act on abortion . We control the House , the Senate , and the Presidency . It ’ s time for us to lead , and codify Roe . In the , it ’ s important to communicate clearly that abortion is still legal ."
1080898026418384897,1521334971440451585,1521334971440451585,"If true, the SCOTUS ruling would devastate half a century of  precedent and progress. 

Congress has the ability to codify Roe v. Wade into law. We cannot wait.",Twitter for iPhone,2022-05-03 03:44:56+00:00,17,58,3,RepMalinowski,1080898026418384897,rep,Democrat,M,2022-05-02,23:44:56,May,Friday,2022,23,True,"If true , the ruling would devastate half a century of precedent and progress . Congress the ability to codify Roe v . Wade into law . We cannot wait ."
1081318716573470720,1521480376337719300,1521480376337719300,"As a mother and grandmother, I stand for life and the unborn. I am encouraged by the Supreme Court news regarding Roe v. Wade, and will continue to keep close tabs as the case is further considered and a formal decision is made.",Twitter Web App,2022-05-03 13:22:44+00:00,1,17,4,RepCarolMiller,1081318716573470720,rep,Republican,F,2022-05-03,09:22:44,May,Friday,2022,9,True,"As a mother and grandmother , I stand for life and the unborn . I am by the Supreme Court news regarding Roe v . Wade , and will continue to keep close as the case is further considered and a formal decision is made ."
1082427779583541248,1521307618987421696,1521307618987421696,There is no time left to wait. We need to abolish the filibuster and codify Roe v. Wade. https://t.co/6kbGIXBhR3,Twitter for iPhone,2022-05-03 01:56:15+00:00,22,115,1,RepChuyGarcia,1082427779583541248,rep,Democrat,M,2022-05-02,21:56:15,May,Friday,2022,21,True,There is no time left to wait . We need to abolish the filibuster and codify Roe v . Wade .
1082334352711790593,1521914088271622146,1521914088271622146,"Expand the court. 
Abolish the filibuster. 
Pass the Women's Health Protection Act to codify Roe v. Wade into law.",Twitter Web App,2022-05-04 18:06:09+00:00,325,2061,38,Ilhan,1082334352711790593,rep,Democrat,F,2022-05-04,14:06:09,May,Friday,2022,14,True,Expand the court . Abolish the filibuster . Pass the ' s Health Protection Act to codify Roe v . Wade into law .
1080960924687704064,1521916813394776068,1521916813394776068,"Hawley Op-Ed: Supreme Court Roe v Wade leak was plan to bully Justices but they must not back down

https://t.co/UOTpd4bA1F",Twitter Web App,2022-05-04 18:16:58+00:00,9,16,2,SenHawleyPress,1080960924687704064,sen,Republican,M,2022-05-04,14:16:58,May,Friday,2022,14,True,- : Supreme Court Roe v Wade leak was plan to bully but they must not back down
1080960924687704064,1521911369884438529,1521911369884438529,"“…We need to get back to trusting the people and actually enforcing the Constitution,”  said Senator Hawley on the draft SCOTUS opinion overturning Roe. 

https://t.co/wguvowFItg",Twitter Web App,2022-05-04 17:55:20+00:00,3,6,0,SenHawleyPress,1080960924687704064,sen,Republican,M,2022-05-04,13:55:20,May,Friday,2022,13,True,"“… We need to get back to trusting the people and actually the Constitution ,” said Senator on the draft opinion Roe ."
1080960924687704064,1521869824569266177,1521869824569266177,"New Op-Ed from Senator Hawley: Supreme Court Roe v Wade leak was plan to bully Justices but they must not back down 

https://t.co/Se6tcHzBNp",Twitter Web App,2022-05-04 15:10:15+00:00,4,13,0,SenHawleyPress,1080960924687704064,sen,Republican,M,2022-05-04,11:10:15,May,Friday,2022,11,True,New - from Senator : Supreme Court Roe v Wade leak was plan to bully but they must not back down
1080960924687704064,1521556928975024130,1521556928975024130,"“I will say, if this is the Court’s opinion, it’s a heck of an opinion. Voluminously researched, tightly argued, and morally powerful,” said Senator Hawley in response to a leaked draft Supreme Court opinion that would strike down Roe.  

https://t.co/hngP2O6oWK",Twitter Web App,2022-05-03 18:26:55+00:00,5,19,1,SenHawleyPress,1080960924687704064,sen,Republican,M,2022-05-03,14:26:55,May,Friday,2022,14,True,"“ I will say , if this is the Court ’ s opinion , it ’ s a heck of an opinion . Voluminously , tightly , and morally powerful ,” said Senator in response to a draft Supreme Court opinion that would strike down Roe ."
1080960924687704064,1521526905291296769,1521526905291296769,"RT @KCTV5: Missouri political leaders, including Sen. Josh Hawley, are reacting to the leaked draft of a SCOTUS opinion to overturn Roe vs.…",Twitter Web App,2022-05-03 16:27:37+00:00,19,0,0,SenHawleyPress,1080960924687704064,sen,Republican,M,2022-05-03,12:27:37,May,Friday,2022,12,True,": political , Sen . Josh , are to the draft of a opinion to overturn Roe .…"
1080960924687704064,1521515536273846272,1521515536273846272,"“No turning back now. Roe must be overruled.”
 https://t.co/2uuhQahg4B",Twitter Web App,2022-05-03 15:42:26+00:00,7,35,3,SenHawleyPress,1080960924687704064,sen,Republican,M,2022-05-03,11:42:26,May,Friday,2022,11,True,“ No turning back now . Roe must be .”
1080960924687704064,1521938132995870720,1521938132995870720,RT @dcexaminer: Sen. Josh @HawleyMO suspects that the leaked draft of the Supreme Court's decision regarding Roe v. Wade may be an attempt…,Twitter Web App,2022-05-04 19:41:41+00:00,15,0,0,SenHawleyPress,1080960924687704064,sen,Republican,M,2022-05-04,15:41:41,May,Friday,2022,15,True,: Sen . Josh that the draft of the Supreme Court ' s decision regarding Roe v . Wade may be an attempt …
1136060761422405633,1521854822756102144,1521854822756102144,"ICYMI: I joined @juliemason on @MasonMornings to discuss the leaked SCOTUS ruling on Roe v. Wade.

Listen 🎙️👇 https://t.co/FKqV0ib82X",Twitter Web App,2022-05-04 14:10:39+00:00,1,2,0,RepFredKeller,1136060761422405633,rep,Republican,M,2022-05-04,10:10:39,May,Friday,2022,10,True,: I on to discuss the ruling on Roe v . Wade . Listen 🎙️👇
1136060761422405633,1521486090267414528,1521486093895483393,"After nearly 50 years since Roe v. Wade was wrongly decided, I am thrilled that we are closer than ever to delivering historic pro-life protections for the unborn.",Twitter Web App,2022-05-03 13:45:27+00:00,2,5,1,RepFredKeller,1136060761422405633,rep,Republican,M,2022-05-03,09:45:27,May,Friday,2022,9,True,"After nearly 50 since Roe v . Wade was wrongly decided , I am that we are closer than ever to historic pro - life for the unborn ."
1136060761422405633,1521486090267414528,1521486091488055296,While it is my hope that the Supreme Court will uphold the constitutionality of the Dobbs v. Jackson case that supports life by banning abortions 15 weeks after conception—setting the stage for Roe v. Wade to be overturned—we must ensure that leaks like this do not become...,Twitter Web App,2022-05-03 13:45:26+00:00,0,4,0,RepFredKeller,1136060761422405633,rep,Republican,M,2022-05-03,09:45:26,May,Friday,2022,9,True,While it is my hope that the Supreme Court will uphold the constitutionality of the v . case that life by banning 15 after conception — setting the stage for Roe v . Wade to be — we must ensure that like this do not become ...
1324926274888888320,1521466545343455232,1521466545343455232,"If this draft Supreme Court decision to overturn Roe is true, it’s an enormous step backwards for our country. 

Women should have the right to make their own choices about abortion and when to start a family.

I’ll do everything I can to protect that right.",Twitter for iPhone,2022-05-03 12:27:46+00:00,479,2754,45,SenMarkKelly,1324926274888888320,sen,Democrat,M,2022-05-03,08:27:46,May,Friday,2022,8,True,"If this draft Supreme Court decision to overturn Roe is true , it ’ s an enormous step backwards for our country . should have the right to make their own about abortion and when to start a family . I ’ do everything I can to protect that right ."
1341120751399809026,1521323872250957824,1521323872250957824,"Overturning Roe is a momentous decision for LIFE.

BUT—this leak must be investigated. There must be consequences for any attempt to intimidate the Judiciary.

We cannot let this go unanswered.",Twitter Web App,2022-05-03 03:00:50+00:00,23,132,0,RepPfluger,1341120751399809026,rep,Republican,M,2022-05-02,23:00:50,May,Friday,2022,23,True,Roe is a momentous decision for LIFE . BUT — this leak must be . There must be for any attempt to intimidate the Judiciary . We cannot let this go unanswered .
1341120751399809026,1521298277211254784,1521298277211254784,If the Supreme Court overturns Roe v. Wade it will be the most important Supreme Court ruling in my lifetime. The United States can and must stand for life! https://t.co/aYKKeIG2nJ,Twitter Web App,2022-05-03 01:19:08+00:00,5,13,0,RepPfluger,1341120751399809026,rep,Republican,M,2022-05-02,21:19:08,May,Friday,2022,21,True,If the Supreme Court Roe v . Wade it will be the most important Supreme Court ruling in my lifetime . The United can and must stand for life !
1343258042704527362,1521558961530437633,1521558961530437633,"While I support the overturning of Roe v. Wade, last night's SCOTUS leak is completely unacceptable. 

Undermining the judicial process, as this leak has done, cannot be tolerated!",Twitter Web App,2022-05-03 18:35:00+00:00,8,22,0,RepPatFallon,1343258042704527362,rep,Republican,M,2022-05-03,14:35:00,May,Friday,2022,14,True,"While I support the of Roe v . Wade , last night ' s leak is completely unacceptable . Undermining the judicial process , as this leak done , cannot be !"
1343597700542038017,1521559533843361793,1521559533843361793,"RT @Jim_Jordan: Guess who supported the idea to let states overturn Roe v. Wade in 1981? 

Joe Biden.",Twitter for iPhone,2022-05-03 18:37:16+00:00,25094,0,0,RepNancyMace,1343597700542038017,rep,Republican,F,2022-05-03,14:37:16,May,Friday,2022,14,True,Jordan : Guess who the idea to let overturn Roe v . Wade in 1981 ? Joe .
1344389506963808264,1521580353500102656,1521580353500102656,Codify Roe. https://t.co/RBSW4O1Hl7,TweetDeck,2022-05-03 20:00:00+00:00,14,47,0,RepBowman,1344389506963808264,rep,Democrat,M,2022-05-03,16:00:00,May,Friday,2022,16,True,Codify Roe .
1344389506963808264,1521561477869715458,1521561477869715458,"The House passed the Women's Health Protection Act to codify Roe v. Wade and protect the rights of birthing people.

Keeping the filibuster is not worth destroying reproductive and abortion rights. The Senate needs to act now.",TweetDeck,2022-05-03 18:45:00+00:00,19,82,3,RepBowman,1344389506963808264,rep,Democrat,M,2022-05-03,14:45:00,May,Friday,2022,14,True,The House the ' s Health Protection Act to codify Roe v . Wade and protect the of people . Keeping the filibuster is not worth reproductive and abortion . The Senate needs to act now .
1344389506963808264,1521519976640831493,1521520398726307840,"resources. The House passed the Women's Health Protection Act to codify Roe v. Wade, and now we need the Senate to end the filibuster so it can become law. In addition, we must expand the court to restore the legitimacy of the institution and protect the rights of millions…(6/8)",Twitter Web App,2022-05-03 16:01:46+00:00,2,14,0,RepBowman,1344389506963808264,rep,Democrat,M,2022-05-03,12:01:46,May,Friday,2022,12,True,". The House the ' s Health Protection Act to codify Roe v . Wade , and now we need the Senate to end the filibuster so it can become law . In addition , we must expand the court to restore the legitimacy of the institution and protect the of millions …( 6 / 8 )"
1344389506963808264,1521519976640831493,1521520333051899904,"everywhere. With 13 states enacting trigger laws in the event of Roe v. Wade being overturned, people will go out-of-state, to underground clinics, and more. Forced birth is deadly period, especially for Black people and people with limited access to healthcare and... (5/8)",Twitter Web App,2022-05-03 16:01:30+00:00,0,12,0,RepBowman,1344389506963808264,rep,Democrat,M,2022-05-03,12:01:30,May,Friday,2022,12,True,"everywhere . With 13 trigger in the event of Roe v . Wade being , people will go out - of - state , to underground , and more . Forced birth is deadly period , especially for Black people and people with limited access to and ... ( 5 / 8 )"
1344389506963808264,1521519976640831493,1521520043288375296,"of many. Not to mention the implications it would have across gender, class and racial lines. As of today Roe v. Wade is still the law and abortions are still legal, and we must keep that a reality. If this leaked draft decision is true, it spits in the face of poor people…(2/8)",Twitter Web App,2022-05-03 16:00:21+00:00,1,16,0,RepBowman,1344389506963808264,rep,Democrat,M,2022-05-03,12:00:21,May,Friday,2022,12,True,"of many . Not to mention the it would have across gender , class and racial . As of today Roe v . Wade is still the law and are still legal , and we must keep that a reality . If this draft decision is true , it in the face of poor people …( 2 / 8 )"
1344389506963808264,1521519976640831493,1521519976640831493,"Abortion and reproductive rights must be safeguarded and protected. Last night’s leak of a conservative opinion from the Supreme Court outlining that the Court plans to overturn Roe v. Wade is inhumane, and sets an extremely dangerous precedent that would cause the deaths…(1/8)",Twitter Web App,2022-05-03 16:00:05+00:00,23,166,2,RepBowman,1344389506963808264,rep,Democrat,M,2022-05-03,12:00:05,May,Friday,2022,12,True,"Abortion and reproductive must be and . Last night ’ s leak of a conservative opinion from the Supreme Court that the Court to overturn Roe v . Wade is inhumane , and an extremely dangerous precedent that would cause the …( 1 / 8 )"
1344389506963808264,1521938965254877184,1521938965254877184,"End the filibuster.

Pass the Women's Health Protection Act.

Codify Roe.",TweetDeck,2022-05-04 19:45:00+00:00,15,91,0,RepBowman,1344389506963808264,rep,Democrat,M,2022-05-04,15:45:00,May,Friday,2022,15,True,End the filibuster . Pass the ' s Health Protection Act . Codify Roe .
1344751420139040783,1521462701368610816,1521462701368610816,"If confirmed, this ruling would be a monumental victory for the sanctity of life, ending a half-century guarantee of federal constitutional protection of abortion.

Sadly, this leak is intended to put political pressure on the court to uphold Roe v. Wade. https://t.co/Hw04EXNb0p",Twitter for iPhone,2022-05-03 12:12:30+00:00,6,35,2,RepRosendale,1344751420139040783,rep,Republican,M,2022-05-03,08:12:30,May,Friday,2022,8,True,"If confirmed , this ruling would be a monumental victory for the sanctity of life , ending a half - century guarantee of federal constitutional protection of abortion . Sadly , this leak is intended to put political pressure on the court to uphold Roe v . Wade ."
1344032292432437248,1521476007659806720,1521476007659806720,"While I support overturning Roe v. Wade, I'm gravely concerned about the leaking of SCOTUS' deliberations and the clear intimidation tactics of the Left. This leak is unprecedented, and the court needs to be able to go through its normal process before opinions are publicized.",Twitter Web App,2022-05-03 13:05:22+00:00,21,119,7,RepLisaMcClain,1344032292432437248,rep,Republican,F,2022-05-03,09:05:22,May,Friday,2022,9,True,"While I support Roe v . Wade , I ' m gravely concerned about the of ' and the clear intimidation tactics of the Left . This leak is unprecedented , and the court needs to be able to go through its normal process before are ."
1344032292432437248,1521300077083598849,1521300077083598849,"Overturning Roe v. Wade would save millions of innocent, unborn babies. I pray the Supreme Court makes it official and formally overturns this attack on the unborn. https://t.co/R0bHDjLXu8",Twitter for iPhone,2022-05-03 01:26:17+00:00,16,127,3,RepLisaMcClain,1344032292432437248,rep,Republican,F,2022-05-02,21:26:17,May,Friday,2022,21,True,"Roe v . Wade would save millions of innocent , unborn . I pray the Supreme Court it official and formally this attack on the unborn ."
1330278736554582016,1521444605123772417,1521444605123772417,"Reproductive health care is a human right. Congress must protect abortion access, because regardless of the final ruling, we know that SCOTUS can't be relied upon to uphold Roe. https://t.co/H1snAFLDuM",Twitter for iPhone,2022-05-03 11:00:35+00:00,48,171,1,RepAuchincloss,1330278736554582016,rep,Democrat,M,2022-05-03,07:00:35,May,Friday,2022,7,True,"Reproductive health care is a human right . Congress must protect abortion access , because regardless of the final ruling , we know that can ' t be upon to uphold Roe ."
1343578440977494018,1522269609088454657,1522269609088454657,It's time for the Senate to abolish the filibuster and codify Roe NOW. https://t.co/tv5ieuhIrn,Twitter for iPhone,2022-05-05 17:38:51+00:00,6,34,0,RepMarieNewman,1343578440977494018,rep,Democrat,F,2022-05-05,13:38:51,May,Friday,2022,13,True,It ' s time for the Senate to abolish the filibuster and codify Roe NOW .
1343578440977494018,1521843761243955201,1521843761243955201,"RT @RepMarieNewman: They’re coming for Roe V. Wade today, but they’re not going to stop there. 

I’m in this fight all women, LGBTQ folks,…",Twitter for iPhone,2022-05-04 13:26:41+00:00,33,0,0,RepMarieNewman,1343578440977494018,rep,Democrat,F,2022-05-04,09:26:41,May,Friday,2022,9,True,": They ’ re coming for Roe V . Wade today , but they ’ re not going to stop there . I ’ m in this fight all , ,…"
1343578440977494018,1521659826375434242,1521659826375434242,"They’re coming for Roe V. Wade today, but they’re not going to stop there. 

I’m in this fight all women, LGBTQ folks, my daughter and any American in danger of having their rights stripped away. https://t.co/nvVpiSRR4a",Twitter for iPhone,2022-05-04 01:15:48+00:00,33,116,0,RepMarieNewman,1343578440977494018,rep,Democrat,F,2022-05-03,21:15:48,May,Friday,2022,21,True,"They ’ re coming for Roe V . Wade today , but they ’ re not going to stop there . I ’ m in this fight all , , my daughter and any in danger of their stripped away ."
1343578440977494018,1521545694477266946,1521545694477266946,"Overturning Roe V. Wade is an attack on our lives, our bodies and our freedoms. It’s that simple. https://t.co/mRw0c7JZhg",Twitter for iPhone,2022-05-03 17:42:17+00:00,11,35,0,RepMarieNewman,1343578440977494018,rep,Democrat,F,2022-05-03,13:42:17,May,Friday,2022,13,True,"Roe V . Wade is an attack on our , our and our . It ’ s that simple ."
1343578440977494018,1521470588413526018,1521470588413526018,"The Housed passed the Women's Health Protection Act last fall.

Now it’s time for the Senate to do it’s damn job and pass this bill to codify Roe v. Wade.

End the filibuster and get this done.",Twitter for iPhone,2022-05-03 12:43:50+00:00,51,163,2,RepMarieNewman,1343578440977494018,rep,Democrat,F,2022-05-03,08:43:50,May,Friday,2022,8,True,The the ' s Health Protection Act last fall . Now it ’ s time for the Senate to do it ’ s damn job and pass this bill to codify Roe v . Wade . End the filibuster and get this done .
1343578440977494018,1521295833785905153,1521295833785905153,"This is and has always been the end goal — the party of “small government” has been hell-bent on controlling the bodies and personal health decisions of women for decades. 

It is about damn time for the Senate to codify Roe V. Wade.
https://t.co/rnFEI2oeaI",Twitter for iPhone,2022-05-03 01:09:25+00:00,63,179,1,RepMarieNewman,1343578440977494018,rep,Democrat,F,2022-05-02,21:09:25,May,Friday,2022,21,True,This is and always been the end goal — the party of “ small government ” been hell - bent on the and personal health of for . It is about damn time for the Senate to codify Roe V . Wade .
1343578440977494018,1521944716702621697,1521944716702621697,"RT @RepMarieNewman: They’re coming for Roe V. Wade today, but they’re not going to stop there. 

I’m in this fight all women, LGBTQ folks,…",Twitter for iPhone,2022-05-04 20:07:51+00:00,46,0,0,RepMarieNewman,1343578440977494018,rep,Democrat,F,2022-05-04,16:07:51,May,Friday,2022,16,True,": They ’ re coming for Roe V . Wade today , but they ’ re not going to stop there . I ’ m in this fight all , ,…"
1345135363761852416,1521535508740022273,1521535510065389569,"…I remain committed to protecting all life. I am also concerned that private Supreme Court deliberations appear to have leaked. I pray for the Justices, their safety and their courage to do the right thing and overturn Roe v. Wade once and for all. #IA04",Twitter for iPhone,2022-05-03 17:01:49+00:00,1,10,0,RepFeenstra,1345135363761852416,rep,Republican,M,2022-05-03,13:01:49,May,Friday,2022,13,True,"… I remain to protecting all life . I am also concerned that private Supreme Court appear to have . I pray for the , their safety and their courage to do the right thing and overturn Roe v . Wade once and for all . IA04"
1345135363761852416,1521535508740022273,1521535508740022273,"For nearly half a century, the #RoeVWade decision has allowed for the destruction of innocent life in America. I am incredibly encouraged that the Supreme Court appears to finally recognize the injustice this misguided decision has caused and…",Twitter for iPhone,2022-05-03 17:01:48+00:00,3,17,0,RepFeenstra,1345135363761852416,rep,Republican,M,2022-05-03,13:01:48,May,Friday,2022,13,True,"For nearly half a century , the decision for the destruction of innocent life in . I am incredibly that the Supreme Court to finally recognize the injustice this misguided decision and …"
1340783304304410625,1521501785164328963,1521501785164328963,"If it is true that Roe v. Wade’s days are numbered, countless lives will be saved, but our fight to protect innocent life isn’t over. 

In Congress, I will continue to champion pro-life policies and support expecting mothers.",Twitter for iPhone,2022-05-03 14:47:48+00:00,9,31,3,RepAshleyHinson,1340783304304410625,rep,Republican,F,2022-05-03,10:47:48,May,Friday,2022,10,True,"If it is true that Roe v . Wade ’ s days are , countless will be saved , but our fight to protect innocent life ’ t over . In Congress , I will continue to champion pro - life and support ."
1344356576786866176,1521485665187373058,1521485665187373058,"RT @MZHemingway: Before Finally Overturning Roe, Supreme Court Must Block Yet Another Insurrection Attempt https://t.co/hjK6hLZq0N",Twitter for iPhone,2022-05-03 13:43:45+00:00,293,0,0,RepMTG,1344356576786866176,rep,Republican,F,2022-05-03,09:43:45,May,Friday,2022,9,True,": Before Finally Roe , Supreme Court Must Block Yet Another Insurrection Attempt"
1344356576786866176,1521297299737042947,1521297299737042947,"The Supreme Court is preparing to overturn Roe—the most significant and glorious news of our lifetime. Join me in praying to God for the right outcome. 

Life begins at conception. Let’s protect it. https://t.co/SNdb6WUBXO",Twitter for iPhone,2022-05-03 01:15:15+00:00,6524,39352,2002,RepMTG,1344356576786866176,rep,Republican,F,2022-05-02,21:15:15,May,Friday,2022,21,True,The Supreme Court is to overturn Roe — the most significant and glorious news of our lifetime . Join me in praying to God for the right outcome . Life at conception . Let ’ s protect it .
1345461797361504259,1522313146563809280,1522313146563809280,"For the first time in nearly 50 years, we’re facing the chilling possibility of a country without legal abortion.

Listen to what I had to say about the Supreme Court’s draft decision overturning Roe v. Wade ⬇️ https://t.co/xSWdrY5n4K",TweetDeck,2022-05-05 20:31:52+00:00,3,7,0,RepNikema,1345461797361504259,rep,Democrat,F,2022-05-05,16:31:52,May,Friday,2022,16,True,"For the first time in nearly 50 , we ’ re facing the chilling possibility of a country without legal abortion . Listen to what I had to say about the Supreme Court ’ s draft decision Roe v . Wade ⬇️"
1343664721384398849,1521588462780039168,1521588462780039168,"As a defender of the unborn, I would welcome any decision that overturns Roe v. Wade, but the leaking of the Dobbs opinion is an unacceptable effort to undermine our venerable Supreme Court.

https://t.co/0dxEDn1MHh https://t.co/Hn6ri7Dfla",Twitter Web App,2022-05-03 20:32:13+00:00,1,5,1,RepFranklin,1343664721384398849,rep,Republican,M,2022-05-03,16:32:13,May,Friday,2022,16,True,"As a defender of the unborn , I would welcome any decision that Roe v . Wade , but the of the opinion is an unacceptable effort to undermine our venerable Supreme Court ."
1344325638983987201,1521526505532231683,1521526505532231683,"🧵 Since Roe v. Wade in 1973, advancements in science and medicine have shown that the humanity of children in the womb at 15 weeks is undeniable. Capable of feeling excruciating pain, 15-week-old children have fully formed facial features, and developing hearts and brains...",Twitter Web App,2022-05-03 16:26:02+00:00,27,102,1,RepKatCammack,1344325638983987201,rep,Republican,F,2022-05-03,12:26:02,May,Friday,2022,12,True,"🧵 Since Roe v . Wade in 1973 , in science and medicine have shown that the humanity of in the womb at 15 is undeniable . Capable of feeling excruciating pain , 15 - week - old have fully formed facial , and hearts and brains ..."
1345103905869455361,1522329394089390082,1522329394089390082,RT @RepMarkTakano: Protect Roe v. Wade. https://t.co/NZcmes7I5j,Twitter for iPhone,2022-05-05 21:36:25+00:00,8,0,0,RepSaraJacobs,1345103905869455361,rep,Democrat,F,2022-05-05,17:36:25,May,Friday,2022,17,True,: Protect Roe v . Wade .
1345103905869455361,1521540394575572992,1521540394575572992,RT @RepGraceMeng: Last night’s leaked draft from #SCOTUS highlighted the courts intention to overturn Roe v. Wade. The House has already pa…,Twitter for iPhone,2022-05-03 17:21:13+00:00,9,0,0,RepSaraJacobs,1345103905869455361,rep,Democrat,F,2022-05-03,13:21:13,May,Friday,2022,13,True,: Last night ’ s draft from the intention to overturn Roe v . Wade . The House already pa …
1345103905869455361,1521538846713810944,1521538846713810944,RT @SenBooker: The Supreme Court deciding to overturn Roe v. Wade would be an outrageous attack on one of Americans’ most fundamental right…,Twitter for iPhone,2022-05-03 17:15:04+00:00,157,0,0,RepSaraJacobs,1345103905869455361,rep,Democrat,F,2022-05-03,13:15:04,May,Friday,2022,13,True,: The Supreme Court to overturn Roe v . Wade would be an outrageous attack on one of ’ most fundamental right …
1339006078688825344,1521515307038294017,1521515307038294017,"The same Democrats and media personalities now accusing Republican-appointed justices of lying to the Senate about Roe just spent weeks fawning over KBJ for the outrageous lie that she didn't know what a woman is.

Give me a break.

The Left does not care about truth, only power.",Twitter Web App,2022-05-03 15:41:32+00:00,4,11,0,RepBarryMoore,1339006078688825344,rep,Republican,M,2022-05-03,11:41:32,May,Friday,2022,11,True,"The same and media now Republican - of lying to the Senate about Roe just spent fawning over for the outrageous lie that she ' t know what a woman is . Give me a break . The Left does not care about truth , only power ."
1341091420439015424,1521492570114859009,1521492570114859009,"Last night’s leak of the Supreme Court draft opinion to potentially overturn Roe v. Wade is a shameful attempt by the radical pro-abortion Left to sway our Supreme Court justices. All life is made in the image of God, and I will never stop fighting to protect life at all stages!",Twitter Web App,2022-05-03 14:11:11+00:00,4,13,2,RepJerryCarl,1341091420439015424,rep,Republican,M,2022-05-03,10:11:11,May,Friday,2022,10,True,"Last night ’ s leak of the Supreme Court draft opinion to potentially overturn Roe v . Wade is a shameful attempt by the radical pro - abortion Left to sway our Supreme Court . All life is made in the image of God , and I will never stop fighting to protect life at all !"
