conversation_id,text,edit_history_tweet_ids,id,source,in_reply_to_user_id,geo,retweet_count,reply_count,like_count,quote_count,media_keys,date
1237559335279943681,@HenryJamesBC Are you offering?,['1237740646124802048'],1237740646124802048,Twitter for Android,35496834,{'place_id': '3b77caf94bfc81fe'},0,1,0,0,,2020-03-11
1237559335279943681,"cc @elisewho, whose favorite tech executive and distributed work champion is quoted in it: https://t.co/RCT8gucu2r",['1237560140087169025'],1237560140087169025,Twitter Web App,14790314,,0,0,0,0,,2020-03-11
1237559335279943681,I endured this for years reporting from South Korea. I don't want to do it again... https://t.co/RCT8gucu2r,['1237559335279943681'],1237559335279943681,Twitter Web App,,,0,2,10,0,,2020-03-11
1237539646868828161,"LA County elections chief @LACountyRRCC acknowledged the election day voting struggles but stood by his long-developed vision for a new voting system. 

""I don’t think the answer is to give up on this. I think the answer is to get it right.""

My latest: https://t.co/MxH79QfKAn",['1237552680744046593'],1237552680744046593,Twitter Web App,14790314,,2,1,1,0,,2020-03-11
1237539646868828161,"A stern-faced @LACountyRRCC, sounding contrite, took responsibility for the problems. “I hear you, and I hear the voices of our voters and of our poll workers. It was not the implementation we were hoping for. I regret that and I apologize.""",['1237540491312295936'],1237540491312295936,Twitter Web App,14790314,,0,1,0,0,,2020-03-11
1237539646868828161,"Supervisor @SupJaniceHahn spoke most forcefully, saying she had lost confidence in the new voting system architected by @LACountyRRCC. “We made it less accessible for people on Election Day. We made it less convenient. We made it less desirable to vote.""",['1237540207001387008'],1237540207001387008,Twitter Web App,14790314,,1,1,0,0,,2020-03-11
1237539646868828161,"Story coming soon, but the @LACountyBOS voted late this afternoon for an investigation into the long lines and computer hiccups that hampered the voting experience for many in last week's primary.",['1237539646868828161'],1237539646868828161,Twitter Web App,,,1,1,2,0,,2020-03-11
1237539244555427840,"In latest vote tally update from @LACountyRRCC, @LADAOffice slipped just a sliver under 50%. There are still 490,000 votes left to count so the necessity of a runoff remains unclear. 

Results: https://t.co/u1ZdW3dOCx

More details on the update: https://t.co/TqkMs6FX1K https://t.co/zPXuAny7vs",['1237539244555427840'],1237539244555427840,Twitter Web App,,,1,0,0,0,['3_1237538741620584448'],2020-03-11
1237538215369699329,"RT @LACountyRRCC: Today's election results update includes 184,641 Vote Center and Vote by Mail ballots. The total election results count i…",['1237538215369699329'],1237538215369699329,Twitter Web App,,,2,0,0,0,,2020-03-11
1237494410671095808,@ericpreven @latimes @SheilaKuehl I'm here waiting like you.,['1237498426423570432'],1237498426423570432,Twitter for Android,48035360,{'place_id': '3b77caf94bfc81fe'},0,0,1,0,,2020-03-10
1237482359546507264,@rdmurphy you have no sense of proportion ryan,['1237484595454431232'],1237484595454431232,Twitter Web App,20031243,,0,1,0,0,,2020-03-10
1237478832187138048,"RT @DelWilber: Look what came in the mail! Congrats, @JamesQueallyLAT. What an accomplishment. @Connellybooks raves: “never stands still fo…",['1237478832187138048'],1237478832187138048,Twitter Web App,,,1,0,0,0,,2020-03-10
1237426807843909632,"Only in L.A.: At its regular weekly meeting, County supervisors are presenting a proclamation to the @noirfoundation on behalf of ""Film Noir Week""",['1237426807843909632'],1237426807843909632,Twitter Web App,,,1,0,9,1,,2020-03-10
1237102343478370305,RT @ReporterClaudia: That was quick https://t.co/ScKVubzPx2,['1237102343478370305'],1237102343478370305,Twitter Web App,,,12,0,0,0,['3_1237093995144040448'],2020-03-09
1236857105404973057,RT @dansinker: Let them share Matt Gaetz's gas mask. https://t.co/Yph0QksAk4,['1236857105404973057'],1236857105404973057,Twitter Web App,,,10,0,0,0,,2020-03-09
1236717583258304512,@dhmontgomery So jelly,['1236748985353695232'],1236748985353695232,Twitter Web App,194351775,,0,0,1,0,,2020-03-08
1236748490027327490,"RT @palewire: The two day-long courses I helped teach at #NICAR20 are fully scripted and free to all.

🐍 First Python Notebook: Data analys…",['1236748490027327490'],1236748490027327490,Twitter Web App,,,52,0,0,0,,2020-03-08
1236122538784120836,"I think I know what's wrong, but this Python error is still pretty wacky: ""ValueError: Cannot remove 1 levels from an index with 1 levels: at least one level must be left.""",['1236122538784120836'],1236122538784120836,Twitter Web App,,,0,3,3,0,,2020-03-07
1235972248462184448,"Commercial air traffic down 4.3% in February 2020
https://t.co/Kn17KYgGaE",['1235972248462184448'],1235972248462184448,Twitter Web App,,,2,0,1,0,,2020-03-06
1235685893794459648,"RT @LACountyRRCC: RELEASE: Los Angeles County Registrar-Recorder County Clerk
Statement in response to Secretary of State
https://t.co/JBuK…",['1235685893794459648'],1235685893794459648,Twitter Web App,,,9,0,0,0,,2020-03-05
1235085015597244417,"RT @Erika_D_Smith: Re-upping this prescient @stiles story on potential problems with L.A. County's new voting system.  

""If the process go…",['1235085015597244417'],1235085015597244417,Twitter for Android,,,3,0,0,0,,2020-03-04
1235026287565004800,While some Angelenos had a different experience — giving the new voting machines high marks and applauding the extended hours of operation — a number of the in-person locations were unprepared to handle the throngs of voters... https://t.co/Xx48AlW8Nz,['1235026287565004800'],1235026287565004800,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},1,0,0,0,,2020-03-04
1235023158932979712,RT @steffdaz: Voters at @USC are waiting up to 2 hours this evening to vote at a coffeeshop on campus. @ap @AP_Images https://t.co/fO1KK780…,['1235023158932979712'],1235023158932979712,Twitter for Android,,,3,0,0,0,,2020-03-04
1235006157015494657,"#TheSqueezle and #TheGiblette will be so proud of their dad. @beckybowers, did you dress him this morning?",['1235007040382091264'],1235007040382091264,Twitter Web App,14790314,,0,1,4,0,,2020-03-04
1235006157015494657,So @jeremybowers is on my Interwebs and cleans up nicely!! https://t.co/pEXDTjboqH,['1235006157015494657'],1235006157015494657,Twitter Web App,,,1,1,9,0,"['3_1235005871895146496', '3_1235005892107497472']",2020-03-04
1234985754180210699,"Long lines and mild frustration at some @CountyofLA polling places I've visited. I'm also hearing unprompted positive verbal reactions from voters when they interact with the new machines. Things like ""This is cool"" and ""That was fast.""",['1234985754180210699'],1234985754180210699,Twitter Web App,,,1,1,1,0,,2020-03-03
1234984836177088514,RT @Angela_Ovalle: Looking for a place to vote in L.A. County? Try this useful @latimes interactive map from @stiles and @ryanvmenezes:  ht…,['1234984836177088514'],1234984836177088514,Twitter Web App,,,1,0,0,0,,2020-03-03
1234984700453605376,"“Global G.D.P. is getting clobbered,” economist Steven Ricchiuto...

Stocks Tumble After the Fed Cuts Rates https://t.co/Cb5XqhmLoX",['1234984700453605376'],1234984700453605376,Twitter Web App,,,0,0,0,0,,2020-03-03
1234724585553031168,RT @PaulMThornton: LA County vote center @LACountyRRCC at Doctors Hospital in East L.A. had a bit of a ruckus. Machines went down and at le…,['1234724585553031168'],1234724585553031168,Twitter Web App,,,7,0,0,0,,2020-03-03
1234668963289653256,RT @derekwillis: Maybe that dream could include precinct-level election results by vote type going back several elections?,['1234668963289653256'],1234668963289653256,Twitter for Android,,,1,0,0,0,,2020-03-03
1234668429287673856,"RT @LACountyRRCC: RELEASE: Around the Clock Voting for the March 3 Presidential Primary Election
https://t.co/VGQ9QGCDgS",['1234668429287673856'],1234668429287673856,Twitter for Android,,,143,0,0,0,,2020-03-03
1234602720486547457,"RT @LACountyRRCC: @a_mendelson Moments ago, went over 200,000 voters who have been processed through in-person Vote Centers.",['1234602720486547457'],1234602720486547457,Twitter Web App,,,1,0,0,0,,2020-03-02
1234531329988915201,"If you haven't yet cast your ballot, you can go to one of the 1,000 vote centers in LA County, surrender it and vote in person. Locations: https://t.co/8nzQFuiDnG https://t.co/cujxVXr1gP",['1234531329988915201'],1234531329988915201,Twitter Web App,,,0,0,1,0,,2020-03-02
1234530506890366977,"An L.A. County supervisor race — even a hotly contested one, like now for the 2nd District — ain't sexy stuff. 

But one of these candidates will represent 2 million Angelenos. Where's the campaign cash coming from? New maps, charts and reporting explain:  https://t.co/Uun2CN9vV8 https://t.co/eaunOgvLKv",['1234530506890366977'],1234530506890366977,Twitter Web App,,,0,0,2,2,['3_1234529180345233409'],2020-03-02
1234527578796412933,"RT @dakotacdsmith: Big $$ in County District 2 Supe's race: Assn. for Los Angeles Deputy Sheriffs State PAC gave $500,000 to group supporti…",['1234527578796412933'],1234527578796412933,Twitter Web App,,,4,0,0,0,,2020-03-02
1234520823790067713,RT @CampusCircle: The #LATimes has a fantastic location finder to help you find where you can vote for #SuperTuesday. -  Looking for a plac…,['1234520823790067713'],1234520823790067713,Twitter Web App,,,2,0,0,0,,2020-03-02
1234516047652249600,Public Enemy fires Flavor Flav over Bernie Sanders. Really? What is happening...,['1234516047652249600'],1234516047652249600,Twitter for Android,,{'place_id': 'a75bc1fb166cd594'},0,1,2,0,,2020-03-02
1234477465487069185,"RT @HildaSolis: Starting tomorrow at 8AM and continuing through the close of polls on Election Day at 8PM, @LACountyRRCC is offering ""Aroun…",['1234477465487069185'],1234477465487069185,Twitter for Android,,,5,0,0,0,,2020-03-02
1234251425913327616,"RT @LACountyRRCC: More details coming, but excited to share that, in addition to our regular vote Centers, we are offering ""Around the Cloc…",['1234251425913327616'],1234251425913327616,Twitter Web App,,,64,0,0,0,,2020-03-01
1234215499661135872,"Ad makers for @LACOFD aren't messing around, with just a few days to go before the critical Measure FD vote. The background: https://t.co/tqgYxxGHqd https://t.co/nofrQKDI9P",['1234215499661135872'],1234215499661135872,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},0,0,0,0,['3_1234215494476918785'],2020-03-01
1234170989551869952,"RT @LACountyRRCC: Voting in person? 

Be sure to press the MORE button to see all candidates when making selections.

Posted information &amp;…",['1234170989551869952'],1234170989551869952,Twitter Web App,,,36,0,0,0,,2020-03-01
1234152373385224193,"Maps, charts and analysis detail how L.A. County candidates have battled for cash in 2nd District supervisor race. My latest: https://t.co/Uun2CN9vV8 (h/t @dakotacdsmith @ryanvmenezes)",['1234152373385224193'],1234152373385224193,Twitter Web App,,,3,0,3,0,,2020-03-01
1233999525804511232,"RT @LACountyRRCC: #LACounty processed 42,201 voters today at Vote Centers as we expanded into the final four days of voting in the CA Presi…",['1233999525804511232'],1233999525804511232,Twitter Web App,,,13,0,0,0,,2020-03-01
1233904270782521344,RT @gelliottmorris: The problem with the left’s idea that juicing turnout can rescue ideologically extreme candidates: non-voters aren’t ac…,['1233904270782521344'],1233904270782521344,Twitter for Android,,,155,0,0,0,,2020-02-29
1233614210006835200,@mwsanford @LACountyRRCC County elections officials are thinking ahead to future election cycles and hope voters get used to this flexible schedule.,['1233869201242083328'],1233869201242083328,Twitter Web App,19564773,,0,0,1,0,,2020-02-29
1233761229862309888,@jimdao They gave up on improving that it feels like years ago,['1233783076112629760'],1233783076112629760,Twitter Web App,18790963,,0,0,0,0,,2020-02-29
1233783000732618753,RT @jimdao: Proud to announce that my Twitter analytics are bad and actually getting worse. https://t.co/UtwjnNvn4a,['1233783000732618753'],1233783000732618753,Twitter Web App,,,1,0,0,0,['3_1233761132315389953'],2020-02-29
1233760961510535168,"Reading the good story by @michaelscherer about Biden trying to cast a South Carolina win as evidence he's the Bernie alternative. 

This ad is on the page...
https://t.co/w7AScYHNqC https://t.co/BcPMFhTRrR",['1233760961510535168'],1233760961510535168,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},0,1,1,0,['3_1233760953830739970'],2020-02-29
1233645854931570689,"RT @LACountyRRCC: 12,794 voters today at #LACounty Vote Centers; 51,043 cumulative since we started opening last Saturday + 444,000 returne…",['1233645854931570689'],1233645854931570689,Twitter Web App,,,13,0,0,0,,2020-02-29
1233595623930118144,"RT @LACountyRRCC: RELEASE: Second Weekend of Voting Begins Tomorrow
What Voters Need to Know for the March 3 Presidential Primary Election…",['1233595623930118144'],1233595623930118144,Twitter for Android,,,8,0,0,0,,2020-02-29
1233542748625457152,"Ladies and gentlemen, @chicoharlan: https://t.co/cu8USBxrB6",['1233542748625457152'],1233542748625457152,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},0,0,0,0,,2020-02-29
1233524091321110528,"@yashar For years he was the network. He helped build the place. Or his ratings, at least.",['1233540467976884224'],1233540467976884224,Twitter for Android,11744152,{'place_id': '3b77caf94bfc81fe'},0,0,2,0,,2020-02-28
1233539240002125824,RT @evanasmith: NEWS: So excited to announce we’ve hired @s_m_i as @texastribune’s new editorial director and @millie as our new chief prod…,['1233539240002125824'],1233539240002125824,Twitter for Android,,,127,0,0,0,,2020-02-28
1233538646763921408,"RT @jonkeegan: $3.4 TRILLION. ~ y i k e s ~ 
https://t.co/VXSIvSucIT https://t.co/6tFzOAFtzr",['1233538646763921408'],1233538646763921408,Twitter for Android,,,15,0,0,0,['3_1233489508525625344'],2020-02-28
1233404410203557888,Finding this is at the bookstore was the best thing that happened to me all week. @exlarson is an American treasure. https://t.co/4UGSVP8wAw https://t.co/pmCywFECAl,['1233404410203557888'],1233404410203557888,Twitter Web App,,,0,0,0,0,['3_1233404293677338625'],2020-02-28
1232860706069868544,Only in PDF. https://t.co/GKJv1KiW8H,['1232860706069868544'],1232860706069868544,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},1,1,30,1,,2020-02-27
1232721636475801600,"@JohnHeaner @latimes @LACountyRRCC Yes. I marked it, reviewed it, had a chance to change it, then cast it.",['1232860351206572032'],1232860351206572032,Twitter for Android,285642534,{'place_id': '3b77caf94bfc81fe'},0,3,1,0,,2020-02-27
1232788566180106240,"RT @JasStanford: If you're wondering what @stiles is up to at the @latimes, the answer tells you a lot about the future not just of journal…",['1232788566180106240'],1232788566180106240,Twitter Web App,,,3,0,0,0,,2020-02-26
1232661582129221632,RT @vicjkim: We're learning so much more about humans than about this virus at the moment aren't we https://t.co/bpHK14MTLT,['1232661582129221632'],1232661582129221632,Twitter Web App,,,107,0,0,0,,2020-02-26
1232115768768126977,Bookmarking this one... https://t.co/zim0ebDhps,['1232115768768126977'],1232115768768126977,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},0,0,6,0,,2020-02-25
1232115553541578752,"RT @LACountyRRCC: 5,596 voted on Saturday. 4,092 voted on Sunday. Still close to two hours to go and more than 4,400 have voted today. #Mor…",['1232115553541578752'],1232115553541578752,Twitter for Android,,,13,0,0,0,,2020-02-25
1231997479878459392,RT @Mapbox: Learn how you can build your own Albers USA tileset and upload it to Mapbox. Repeat these steps for all kinds of projections ht…,['1231997479878459392'],1231997479878459392,Twitter Web App,,,8,0,0,0,,2020-02-24
1231982274494648324,@SamAugustDean https://t.co/QHdrmed075,['1231987252483330048'],1231987252483330048,Twitter Web App,82670189,,0,0,1,0,['3_1231987238705090560'],2020-02-24
1231984860710854656,RT @sherlyholmes: Follow @JamesQueallyLAT and @LauraMNewberry for the latest on the verdict and what it means. https://t.co/mrxBm0yJIi,['1231984860710854656'],1231984860710854656,Twitter Web App,,,3,0,0,0,,2020-02-24
1231982274494648324,@SamAugustDean If only we lived in Taiwan. They're the masters at this.,['1231983188500566017'],1231983188500566017,Twitter Web App,82670189,,0,0,3,0,,2020-02-24
1231982416295686144,RT @JamesQueallyLAT: BREAKING: A verdict has been reached in the Harvey Weinstein trial.,['1231982416295686144'],1231982416295686144,Twitter Web App,,,51,0,0,0,,2020-02-24
1231969217756352512,@laura_nelson It's because someone who won't be named washed it with soap and water.,['1231970114922106880'],1231970114922106880,Twitter Web App,16538210,,0,0,1,0,,2020-02-24
1231969969681788929,"RT @johnmyers: With election day 8 days away and vote centers open in participating counties, it’s clear California’s presidential primary…",['1231969969681788929'],1231969969681788929,Twitter Web App,,,8,0,0,0,,2020-02-24
1231969903193686016,"RT @finneganLAT: New voting machines. Thousands of polling places closed, replaced w/ regional vote centers. 62,000 different ballot config…",['1231969903193686016'],1231969903193686016,Twitter Web App,,,24,0,0,0,,2020-02-24
1231968791459819520,"@LACountyRRCC @johnmyers BTW: @ryanvmenezes and I made this handy map to find locations of the new vote centers across LA county. Angelenos can vote at many of them starting yesterday and all of them by Feb. 29. 

Details on the centers: https://t.co/lKyzlK0o7G

Map: https://t.co/8nzQFuiDnG

PLEASE RT!",['1231969765867962370'],1231969765867962370,Twitter Web App,14790314,,3,0,3,0,,2020-02-24
1231370695419908097,How to vote the new way in L.A. (in 2020) https://t.co/uKfGcv3SZp,['1231370695419908097'],1231370695419908097,Twitter for Android,,{'place_id': 'a75bc1fb166cd594'},0,0,1,0,,2020-02-23
1231342114107117568,"RT @funnymatt: OK, I just voted in LA County, and if you live here, this is a thread with a few things you should know.

1) If you got sent…",['1231342114107117568'],1231342114107117568,Twitter for Android,,,1,0,0,0,,2020-02-22
1231333267846000640,RT @kmkoons: @LACountyRRCC Went to two voting centers this morning. Turned away from both locations. First one the brand new tablets were b…,['1231333267846000640'],1231333267846000640,Twitter for Android,,,10,0,0,0,,2020-02-22
1231068950420578305,RT @MEvstatieva: Jill and Joe Biden at his last campaign event before the Nevada caucuses Saturday - the Vice President on the eve of the m…,['1231068950420578305'],1231068950420578305,Twitter Web App,,,5,0,0,0,,2020-02-22
1231068065242079238,"RT @dansinker: Back from a funeral and so, well, check on that friend or colleague you haven't heard from in a while ok?",['1231068065242079238'],1231068065242079238,Twitter Web App,,,10,0,0,0,,2020-02-22
1231066318155051010,"RT @LACountyRRCC: Voting BEGINS TOMORROW for the March 3 Presidential Primary Election 😀

We’re opening 232 Vote Centers📍 throughout L.A. C…",['1231066318155051010'],1231066318155051010,Twitter Web App,,,53,0,0,0,,2020-02-22
1230969109103276032,"“It smelled like a dead body,” Navarro said. “That was my first day, and it was all downhill from there.” 

Such great reporting and storytelling by @boreskes... 

https://t.co/t2ChP5xkOX",['1230969109103276032'],1230969109103276032,Twitter Web App,,,0,0,3,0,,2020-02-21
1230959722582265856,RT @LauraMNewberry: Big news from Harvey Weinstein trial: Jurors appears deadlocked on the two most serious charges— predatory sexual assau…,['1230959722582265856'],1230959722582265856,Twitter Web App,,,22,0,0,0,,2020-02-21
1230930255008780290,"RT @crit: Interested in learning Python for data analysis, web scraping and sucking data from PDFs? UT is hosting an IRE bootcamp April 17-…",['1230930255008780290'],1230930255008780290,Twitter Web App,,,3,0,0,0,,2020-02-21
1230689378969587712,New kitteh living the dream. https://t.co/oTl3zr64r4,['1230689378969587712'],1230689378969587712,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},0,0,10,0,['3_1230689371356971009'],2020-02-21
1230613589313998848,RT @carlosvlozano: Looking for a place to vote in L.A. County? Try this useful @latimes interactive map from @stiles and @ryanvmenezes:  ht…,['1230613589313998848'],1230613589313998848,Twitter Web App,,,1,0,0,0,,2020-02-20
1230279893382041601,"RT @CountyofLA: LA County is bringing voting to our most vulnerable residents. Learn about @LACountyRRCC's Flex Vote Centers, designed to r…",['1230279893382041601'],1230279893382041601,Twitter Web App,,,20,0,0,0,,2020-02-19
1230275329647726592,"""Now at 37, he’s trying to figure it out all over again in a new language, a new country, a new culture that he was deeply connected to, yet barely understood.""

@vicjkim killing it for us in Seoul...

https://t.co/VkQ3VPKWc8",['1230275329647726592'],1230275329647726592,Twitter Web App,,,0,0,0,0,,2020-02-19
1230263061849624576,I can't read this tweet without Ellis Carver's voice... https://t.co/tPdD3DSrAy,['1230263061849624576'],1230263061849624576,Twitter Web App,,,0,0,2,0,,2020-02-19
1230248037835894784,"I've covered a bunch of stories and some on bigger stages but I just did an interview with central LA civic association board member about voting, and it was a blast. 

Local government is important.",['1230248037835894784'],1230248037835894784,Twitter Web App,,,1,1,8,0,,2020-02-19
1230026649917280256,@seangreene89 I want MOAR. Next week is so far away.,['1230031162694750208'],1230031162694750208,Twitter Web App,267312443,,0,1,0,0,,2020-02-19
1230021492588466176,This is what a presidential trip to LA looked like for one CHP helicopter pilot. https://t.co/xyIgjkekhF,['1230021492588466176'],1230021492588466176,Twitter Web App,,,0,0,8,0,['3_1230021124387299328'],2020-02-19
1229972153828700160,"RT @GustavoArellano: Paywalls are the easiest walls to knock down; all you gotta do is PAY. Here’s the chisel, bruh—you do the rest! https:…",['1229972153828700160'],1229972153828700160,Twitter for Android,,,6,0,0,0,,2020-02-19
1229970333186134018,Did you really wash your hands?? https://t.co/vxhDBn5JeA,['1229970333186134018'],1229970333186134018,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},1,0,1,0,,2020-02-19
1229944330904686593,"My daughter, 7, asked, ""Who's Mike Boomerang?""",['1229946735700529152'],1229946735700529152,Twitter for Android,14790314,{'place_id': '3b77caf94bfc81fe'},0,0,2,0,,2020-02-19
1229944330904686593,Spotted a @MikeBloomberg campaign bus just now in LA's Del Rey neighborhood. https://t.co/zWHn0DGdSh,['1229944330904686593'],1229944330904686593,Twitter for Android,,{'place_id': '07d9e3a89a484001'},0,1,0,0,['3_1229944325158531072'],2020-02-19
1229924662244544512,"RT @CShalby: This marks Trump's 4th visit to California as president. 

Tomorrow, he'll meet with Kevin McCarthy in Bakersfield and head to…",['1229924662244544512'],1229924662244544512,Twitter Web App,,,7,0,0,0,,2020-02-19
1229920631577202688,@JanetSparks @CShalby @realDonaldTrump That's probably because I've looked it up a bunch of times. Almost took the kids there over the weekend.,['1229922573837729792'],1229922573837729792,Twitter Web App,16317623,,0,1,0,0,,2020-02-19
1229921642777677824,RT @CShalby: @stiles @realDonaldTrump Looks like it matches up to closures related to Trump's visit to Beverly Hills,['1229921642777677824'],1229921642777677824,Twitter Web App,,,1,0,0,0,,2020-02-19
1229920631577202688,@TimAeppel @realDonaldTrump @CShalby It's on my L.A. bucket list.,['1229921100823293953'],1229921100823293953,Twitter Web App,80903194,,0,1,0,0,,2020-02-19
1229920631577202688,"A CHP helicopter flew this interesting pattern in the last hour. Gotta be related to @realDonaldTrump's arrival this afternoon, no? cc @CShalby https://t.co/vtwy1EI12G",['1229920631577202688'],1229920631577202688,Twitter Web App,,,0,3,3,0,['3_1229920541689008128'],2020-02-19
1229860311592660992,RT @dhmontgomery: Some personal news: I’m starting work this week with @MPRnews covering politics (among other areas) from a data journalis…,['1229860311592660992'],1229860311592660992,Twitter Web App,,,18,0,0,0,,2020-02-18
1229850763385397248,"RT @sam_feldman_: DO YOU USE GOOGLE CHROME?

Sorry for the caps, but there's a new browser that's faster and more private than Chrome (it b…",['1229850763385397248'],1229850763385397248,Twitter Web App,,,537,0,0,0,,2020-02-18
1229845690949353472,"Fascinating story about California experts battling Huanglongbing (黄龙病), a disease that poses an existential threat to American citrus yield. “I’m not retiring until we’ve got something good to deal with this."" 

Nice work, as always, @GustavoArellano: https://t.co/UhnA2Vdg4Y",['1229845690949353472'],1229845690949353472,Twitter Web App,,,6,1,7,0,,2020-02-18
1229841531621629952,RT @Davidlaz: No felon left behind https://t.co/KbRIQLuol2,['1229841531621629952'],1229841531621629952,Twitter Web App,,,73,0,0,0,,2020-02-18
1229840785287172096,RT @Walldo: NYT now reporting that Trump has commuted Blagojevich’s sentence https://t.co/3M2mTtKXF3,['1229840785287172096'],1229840785287172096,Twitter Web App,,,5,0,0,0,,2020-02-18
1229836228456935424,RT @SamanthaMVB: The California Primary is 2 weeks away and the state changed a bunch of stuff about how you actually cast your vote. Lucki…,['1229836228456935424'],1229836228456935424,Twitter Web App,,,18,0,0,0,,2020-02-18
1229836141186019329,"Love this. 

https://t.co/HYgEpjvLHj https://t.co/c8auBwYrp2",['1229836141186019329'],1229836141186019329,Twitter Web App,,,0,0,2,0,['3_1229836023640649728'],2020-02-18
1229456136245350401,@jenpenned Her handwriting is still a little rough.,['1229815840163254272'],1229815840163254272,Twitter Web App,2434101548,,0,0,0,0,,2020-02-18
1229803694851416064,@ChrisLKellerABQ LAT misses you ABQ.,['1229815651654438912'],1229815651654438912,Twitter Web App,963122095747035136,,0,0,0,0,,2020-02-18
1229803694851416064,Sold. https://t.co/4xvk51ZtW8,['1229803694851416064'],1229803694851416064,Twitter for Android,,,0,1,0,0,['3_1229803691537879040'],2020-02-18
1229536884730105857,Uh oh. https://t.co/e5jgCFpOo2,['1229536884730105857'],1229536884730105857,Twitter for Android,,,0,0,0,0,,2020-02-17
1229456136245350401,"There's no school today so my eldest, 7, has transformed her room into a class for her sister, 4. It's cute, but here's the kicker: She's teaching in Chinese. 

Thanks, @LASchools. https://t.co/5VuPUO9PBm",['1229456136245350401'],1229456136245350401,Twitter for Android,,,0,1,16,0,['3_1229456130830503937'],2020-02-17
1229258931504963587,"Kids are going down. The tiny window of a relaxing, do-what-you-want Sunday is about to begin. https://t.co/1OwMIm9GE9",['1229258931504963587'],1229258931504963587,Twitter Web App,,,0,2,4,0,['3_1229258132792074241'],2020-02-17
1229195782030364672,"@rdmurphy &lt;hackney_voice&gt;GERALD! GET OFF, GERALD!&lt;/hackney_voice&gt;",['1229251739930386432'],1229251739930386432,Twitter Web App,20031243,,0,0,0,0,,2020-02-17
1229121474327269376,"RT @LATSeema: Please read this. It is one of the more important stories I have written recently: “He was my big, strong brother': Inside on…",['1229121474327269376'],1229121474327269376,Twitter for Android,,,265,0,0,0,,2020-02-16
1229056462078365696,"A bipartisan group of more than 1,100 former federal prosecutors and DoJ officials signed an open letter condemning the president and the attorney general over the Roger Stone case, by @ktbenner. https://t.co/LAKnw3tDHS",['1229056462078365696'],1229056462078365696,Twitter for Android,,,275,45,943,24,,2020-02-16
1228404617433665537,"Not sure that there's much new here on the Kobe crash, but @NTSB_Newsroom just tweeted an update...

cc @LAcrimes https://t.co/7fYc4QEzjH",['1228404617433665537'],1228404617433665537,Twitter Web App,,,0,0,1,0,,2020-02-14
1228391321712246785,"RT @DCteachild: Roses are red
Violets are blue
Subscribe to local news
Unless you want me living on your sofa
https://t.co/kfT7AuQmHw https…",['1228391321712246785'],1228391321712246785,Twitter Web App,,,5,0,0,0,,2020-02-14
1228149255455432704,"RT @elisewho: @stiles @latimes Just as in Parasite, incrementally adding family members into the venture 😉",['1228149255455432704'],1228149255455432704,Twitter for Android,,,1,0,0,0,,2020-02-14
1228144075439689728,Now the family has two writers in the @latimes... https://t.co/ctCcQMjg32,['1228144075439689728'],1228144075439689728,Twitter for Android,,{'place_id': '3b77caf94bfc81fe'},0,1,19,0,,2020-02-14
1228131790537183233,RT @LazaroGamio: I am jealous of these @Harry_Stevens charts =&gt; https://t.co/2CykkIZPXq https://t.co/Jv4DnUMWT6,['1228131790537183233'],1228131790537183233,Twitter for Android,,,10,0,0,0,"['3_1228034393333288961', '3_1228034393417166848']",2020-02-14
1228093101895385089,@gaufre @skarlamangla @priyakkumar Ah I missed this!,['1228129425591455745'],1228129425591455745,Twitter for Android,12561082,{'place_id': '3b77caf94bfc81fe'},0,0,1,0,,2020-02-14
1228076277946470401,"Coronavirus sparks culture clash in the San Gabriel Valley, by @campadrenews https://t.co/kOO88N3wgr",['1228076277946470401'],1228076277946470401,Twitter Web App,,,1,0,2,0,,2020-02-13
1228062706739142659,"@Fahrenthold Yikes.

""Just bill Tillerson!""",['1228070039011524609'],1228070039011524609,Twitter Web App,61734492,,1,1,7,0,,2020-02-13
1228062706739142659,@Fahrenthold https://t.co/Hmmvf73pAv,['1228069326764167170'],1228069326764167170,Twitter Web App,14790314,,1,1,3,0,['3_1228069313552084992'],2020-02-13
1228066984530763781,"@Fahrenthold I was just tossing out a hunch based on the tweet/receipt. It says the State Department was getting billed. Wouldn't you assume the Chinese got drinks? (Though, to be fair, I doubt tequila would be their 1st choice). Anyway, if history is a guide, I'm sure you'l report it out ...",['1228069126628769793'],1228069126628769793,Twitter Web App,61734492,,0,0,1,0,,2020-02-13
1228062706739142659,"@Fahrenthold That's when Xi Jinping was at Mar-a-Lago. I'm sure the White House — or, as the receipt implies, State Dept. diplomats — expensed entertaining the Chinese. So, maybe not White House staffers just doing a bunch of free shots? 

Regardless, it benefited the president's club...",['1228064179870765056'],1228064179870765056,Twitter Web App,61734492,,3,1,19,1,,2020-02-13
