place,decade,month,day,mean
Rio,2000s,10,22,76.4
Rio,2000s,10,23,75.3
Rio,2000s,10,24,76.6
Rio,2000s,10,25,77.6
Rio,2000s,10,26,80.8
Rio,2000s,10,27,78.9
Rio,2000s,10,28,76.3
Rio,2000s,10,29,76.3
Rio,2000s,10,30,75.7
Rio,2000s,10,31,76.6
Rio,2000s,11,01,78.1
Rio,2000s,11,02,77.0
Rio,2000s,11,03,77.4
Rio,2000s,11,04,76.4
Rio,2000s,11,05,76.7
Rio,2000s,11,06,77.4
Rio,2000s,11,07,76.4
Rio,2000s,11,08,74.7
Rio,2000s,11,09,75.9
Rio,2000s,11,10,76.9
Rio,2000s,11,11,77.6
Rio,2000s,11,12,76.9
Rio,2000s,11,13,76.4
Rio,2000s,11,14,76.3
Rio,2000s,11,15,77.8
Rio,2000s,11,16,77.4
Rio,2000s,11,17,78.4
Rio,2000s,11,18,79.1
Rio,2000s,11,19,78.6
Rio,2000s,11,20,78.3
Rio,2000s,11,21,77.7
Rio,2000s,11,22,77.2
Rio,2000s,11,23,78.3
Rio,2000s,11,24,81.0
Rio,2000s,11,25,81.9
Rio,2000s,11,26,80.2
Rio,2000s,11,27,81.0
Rio,2000s,11,28,80.3
Rio,2000s,11,29,78.6
Rio,2000s,11,30,79.1
Rio,2000s,12,01,78.9
Rio,2000s,12,02,77.7
Rio,2000s,12,03,77.4
Rio,2000s,12,04,78.0
Rio,2000s,12,05,79.4
Rio,2000s,12,06,80.6
Rio,2000s,12,07,79.2
Rio,2000s,12,08,79.4
Rio,2000s,12,09,79.7
Rio,2000s,12,10,79.0
Rio,2000s,12,11,78.6
Rio,2000s,12,12,79.1
Rio,2000s,12,13,77.4
Rio,2000s,12,14,77.5
Rio,2000s,12,15,79.4
Rio,2000s,12,16,80.9
Rio,2000s,12,17,79.2
Rio,2000s,12,18,78.4
Rio,2000s,12,19,78.9
Rio,2000s,12,20,81.4
Rio,2000s,12,21,81.0
Rio,2000s,12,22,81.5
Rio,2000s,12,23,80.9
Rio,2000s,12,24,81.7
Rio,2000s,12,25,79.8
Rio,2000s,12,26,80.1
Rio,2000s,12,27,79.5
Rio,2000s,12,28,80.5
Rio,2000s,12,29,81.9
Rio,2000s,12,30,82.3
Rio,2000s,12,31,82.3
Rio,2010s,01,01,84.8
Rio,2010s,01,02,82.6
Rio,2010s,01,03,82.3
Rio,2010s,01,04,82.0
Rio,2010s,01,05,80.7
Rio,2010s,01,06,83.4
Rio,2010s,01,07,83.8
Rio,2010s,01,08,83.8
Rio,2010s,01,09,84.5
Rio,2010s,01,10,84.6
Rio,2010s,01,11,83.2
Rio,2010s,01,12,83.6
Rio,2010s,01,13,83.6
Rio,2010s,01,14,83.1
Rio,2010s,01,15,83.6
Rio,2010s,01,16,82.0
Rio,2010s,01,17,82.5
Rio,2010s,01,18,83.4
Rio,2010s,01,19,83.1
Rio,2010s,01,20,82.4
Rio,2010s,01,21,82.9
Rio,2010s,01,22,82.1
Rio,2010s,01,23,83.0
Rio,2010s,01,24,83.7
Rio,2010s,01,25,85.0
Rio,2010s,01,26,83.4
Rio,2010s,01,27,82.1
Rio,2010s,01,28,82.3
Rio,2010s,01,29,83.6
Rio,2010s,01,30,82.8
Rio,2010s,01,31,82.6
Rio,2010s,02,01,82.5
Rio,2010s,02,02,83.5
Rio,2010s,02,03,84.2
Rio,2010s,02,04,82.9
Rio,2010s,02,05,82.0
Rio,2010s,02,06,82.7
Rio,2010s,02,07,82.8
Rio,2010s,02,08,83.1
Rio,2010s,02,09,84.7
Rio,2010s,02,10,86.4
Rio,2010s,02,11,84.8
Rio,2010s,02,12,85.7
Rio,2010s,02,13,83.9
Rio,2010s,02,14,84.3
Rio,2010s,02,15,82.5
Rio,2010s,02,16,82.1
Rio,2010s,02,17,82.9
Rio,2010s,02,18,82.0
Rio,2010s,02,19,82.8
Rio,2010s,02,20,83.7
Rio,2010s,02,21,82.8
Rio,2010s,02,22,84.6
Rio,2010s,02,23,84.3
Rio,2010s,02,24,84.3
Rio,2010s,02,25,82.9
Rio,2010s,02,26,82.9
Rio,2010s,02,27,83.1
Rio,2010s,02,28,81.9
Rio,2010s,02,29,80.2
Rio,2010s,03,01,79.0
Rio,2010s,03,02,79.4
Rio,2010s,03,03,81.0
Rio,2010s,03,04,81.3
Rio,2010s,03,05,82.0
Rio,2010s,03,06,81.4
Rio,2010s,03,07,80.8
Rio,2010s,03,08,80.3
Rio,2010s,03,09,82.1
Rio,2010s,03,10,83.2
Rio,2010s,03,11,82.8
Rio,2010s,03,12,83.5
Rio,2010s,03,13,83.7
Rio,2010s,03,14,82.2
Rio,2010s,03,15,82.3
Rio,2010s,03,16,81.2
Rio,2010s,03,17,79.7
Rio,2010s,03,18,79.4
Rio,2010s,03,19,79.7
Rio,2010s,03,20,80.2
Rio,2010s,03,21,79.5
Rio,2010s,03,22,80.2
Rio,2010s,03,23,78.4
Rio,2010s,03,24,79.1
Rio,2010s,03,25,80.4
Rio,2010s,03,26,80.6
Rio,2010s,03,27,81.0
Rio,2010s,03,28,79.6
Rio,2010s,03,29,78.4
Rio,2010s,03,30,79.1
Rio,2010s,03,31,78.8
Rio,2010s,04,01,79.0
Rio,2010s,04,02,79.0
Rio,2010s,04,03,79.0
Rio,2010s,04,04,79.0
Rio,2010s,04,05,80.9
Rio,2010s,04,06,79.7
Rio,2010s,04,07,78.0
Rio,2010s,04,08,78.1
Rio,2010s,04,09,77.4
Rio,2010s,04,10,77.3
Rio,2010s,04,11,78.9
Rio,2010s,04,12,79.5
Rio,2010s,04,13,80.0
Rio,2010s,04,14,78.1
Rio,2010s,04,15,78.4
Rio,2010s,04,16,78.3
Rio,2010s,04,17,77.9
Rio,2010s,04,18,77.9
Rio,2010s,04,19,78.4
Rio,2010s,04,20,78.7
Rio,2010s,04,21,79.4
Rio,2010s,04,22,78.3
Rio,2010s,04,23,77.8
Rio,2010s,04,24,77.4
Rio,2010s,04,25,77.8
Rio,2010s,04,26,78.0
Rio,2010s,04,27,77.2
Rio,2010s,04,28,74.3
Rio,2010s,04,29,73.6
Rio,2010s,04,30,72.7
Rio,2010s,05,01,73.7
Rio,2010s,05,02,73.8
Rio,2010s,05,03,75.5
Rio,2010s,05,04,76.6
Rio,2010s,05,05,77.0
Rio,2010s,05,06,76.2
Rio,2010s,05,07,75.2
Rio,2010s,05,08,74.7
Rio,2010s,05,09,73.8
Rio,2010s,05,10,73.6
Rio,2010s,05,11,74.8
Rio,2010s,05,12,74.8
Rio,2010s,05,13,73.2
Rio,2010s,05,14,73.5
Rio,2010s,05,15,73.3
Rio,2010s,05,16,74.4
Rio,2010s,05,17,72.3
Rio,2010s,05,18,71.3
Rio,2010s,05,19,72.2
Rio,2010s,05,20,72.2
Rio,2010s,05,21,73.1
Rio,2010s,05,22,73.7
Rio,2010s,05,23,72.8
Rio,2010s,05,24,71.8
Rio,2010s,05,25,72.7
Rio,2010s,05,26,74.2
Rio,2010s,05,27,72.9
Rio,2010s,05,28,72.5
Rio,2010s,05,29,72.9
Rio,2010s,05,30,73.4
Rio,2010s,05,31,72.3
Rio,2010s,06,01,72.8
Rio,2010s,06,02,73.9
Rio,2010s,06,03,73.0
Rio,2010s,06,04,71.8
Rio,2010s,06,05,71.7
Rio,2010s,06,06,73.0
Rio,2010s,06,07,72.5
Rio,2010s,06,08,72.3
Rio,2010s,06,09,71.1
Rio,2010s,06,10,70.9
Rio,2010s,06,11,71.2
Rio,2010s,06,12,70.9
Rio,2010s,06,13,72.0
Rio,2010s,06,14,71.8
Rio,2010s,06,15,70.4
Rio,2010s,06,16,70.7
Rio,2010s,06,17,72.3
Rio,2010s,06,18,72.9
Rio,2010s,06,19,72.3
Rio,2010s,06,20,71.2
Rio,2010s,06,21,71.1
Rio,2010s,06,22,72.4
Rio,2010s,06,23,71.0
Rio,2010s,06,24,71.2
Rio,2010s,06,25,71.2
Rio,2010s,06,26,72.5
Rio,2010s,06,27,71.1
Rio,2010s,06,28,71.4
Rio,2010s,06,29,72.8
Rio,2010s,06,30,73.0
Rio,2010s,07,01,73.2
Rio,2010s,07,02,71.7
Rio,2010s,07,03,72.4
Rio,2010s,07,04,71.4
Rio,2010s,07,05,70.2
Rio,2010s,07,06,70.2
Rio,2010s,07,07,70.8
Rio,2010s,07,08,69.4
Rio,2010s,07,09,69.1
Rio,2010s,07,10,69.1
Rio,2010s,07,11,70.5
Rio,2010s,07,12,71.5
Rio,2010s,07,13,72.9
Rio,2010s,07,14,72.2
Rio,2010s,07,15,72.2
Rio,2010s,07,16,72.6
Rio,2010s,07,17,71.2
Rio,2010s,07,18,71.2
Rio,2010s,07,19,69.4
Rio,2010s,07,20,71.2
Rio,2010s,07,21,72.9
Rio,2010s,07,22,71.5
Rio,2010s,07,23,70.8
Rio,2010s,07,24,71.9
Rio,2010s,07,25,70.7
Rio,2010s,07,26,70.9
Rio,2010s,07,27,72.1
Rio,2010s,07,28,70.7
Rio,2010s,07,29,72.1
Rio,2010s,07,30,71.9
Rio,2010s,07,31,71.9
Rio,2010s,08,01,72.3
Rio,2010s,08,02,73.5
Rio,2010s,08,03,72.5
Rio,2010s,08,04,71.8
Rio,2010s,08,05,70.1
Rio,2010s,08,06,70.4
Rio,2010s,08,07,70.1
Rio,2010s,08,08,72.2
Rio,2010s,08,09,73.4
Rio,2010s,08,10,72.9
Rio,2010s,08,11,70.2
Rio,2010s,08,12,71.6
Rio,2010s,08,13,72.7
Rio,2010s,08,14,70.1
Rio,2010s,08,15,69.9
Rio,2010s,08,16,70.3
Rio,2010s,08,17,71.6
Rio,2010s,08,18,71.7
Rio,2010s,08,19,72.6
Rio,2010s,08,20,73.1
Rio,2010s,08,21,69.7
Rio,2010s,08,22,70.2
Rio,2010s,08,23,71.9
Rio,2010s,08,24,72.9
Rio,2010s,08,25,72.9
Rio,2010s,08,26,72.1
Rio,2010s,08,27,71.2
Rio,2010s,08,28,70.9
Rio,2010s,08,29,72.0
Rio,2010s,08,30,74.9
Rio,2010s,08,31,74.4
Rio,2010s,09,01,74.2
Rio,2010s,09,02,73.3
Rio,2010s,09,03,73.9
Rio,2010s,09,04,72.0
Rio,2010s,09,05,70.8
Rio,2010s,09,06,70.2
Rio,2010s,09,07,71.7
Rio,2010s,09,08,73.8
Rio,2010s,09,09,75.1
Rio,2010s,09,10,74.8
Rio,2010s,09,11,75.4
Rio,2010s,09,12,74.6
Rio,2010s,09,13,73.8
Rio,2010s,09,14,74.8
Rio,2010s,09,15,75.9
Rio,2010s,09,16,76.6
Rio,2010s,09,17,76.7
Rio,2010s,09,18,77.4
Rio,2010s,09,19,76.6
Rio,2010s,09,20,76.6
Rio,2010s,09,21,75.6
Rio,2010s,09,22,74.1
Rio,2010s,09,23,75.1
Rio,2010s,09,24,75.5
Rio,2010s,09,25,74.1
Rio,2010s,09,26,72.7
Rio,2010s,09,27,73.5
Rio,2010s,09,28,73.0
Rio,2010s,09,29,73.5
Rio,2010s,09,30,74.9
Rio,2010s,10,01,77.1
Rio,2010s,10,02,76.7
Rio,2010s,10,03,74.7
Rio,2010s,10,04,72.2
Rio,2010s,10,05,73.4
Rio,2010s,10,06,73.3
Rio,2010s,10,07,74.4
Rio,2010s,10,08,75.8
Rio,2010s,10,09,75.5
Rio,2010s,10,10,77.2
Rio,2010s,10,11,76.2
Rio,2010s,10,12,76.0
Rio,2010s,10,13,78.4
Rio,2010s,10,14,78.0
Rio,2010s,10,15,76.3
Rio,2010s,10,16,76.5
Rio,2010s,10,17,77.3
Rio,2010s,10,18,77.0
Rio,2010s,10,19,75.7
Rio,2010s,10,20,76.2
Rio,2010s,10,21,75.6
Rio,2010s,10,22,75.4
Rio,2010s,10,23,76.0
Rio,2010s,10,24,76.6
Rio,2010s,10,25,76.0
Rio,2010s,10,26,77.4
Rio,2010s,10,27,79.9
Rio,2010s,10,28,76.9
Rio,2010s,10,29,76.1
Rio,2010s,10,30,78.6
Rio,2010s,10,31,78.6
Rio,2010s,11,01,77.2
Rio,2010s,11,02,75.9
Rio,2010s,11,03,77.6
Rio,2010s,11,04,77.4
Rio,2010s,11,05,77.4
Rio,2010s,11,06,74.5
Rio,2010s,11,07,75.1
Rio,2010s,11,08,76.6
Rio,2010s,11,09,77.2
Rio,2010s,11,10,78.8
Rio,2010s,11,11,79.2
Rio,2010s,11,12,79.2
Rio,2010s,11,13,76.4
Rio,2010s,11,14,74.9
Rio,2010s,11,15,75.5
Rio,2010s,11,16,75.6
Rio,2010s,11,17,75.0
Rio,2010s,11,18,76.4
Rio,2010s,11,19,76.5
Rio,2010s,11,20,75.7
Rio,2010s,11,21,77.1
Rio,2010s,11,22,79.1
Rio,2010s,11,23,77.0
Rio,2010s,11,24,77.1
Rio,2010s,11,25,76.7
Rio,2010s,11,26,77.7
Rio,2010s,11,27,77.6
Rio,2010s,11,28,77.6
Rio,2010s,11,29,78.4
Rio,2010s,11,30,78.0
Rio,2010s,12,01,78.5
Rio,2010s,12,02,78.4
Rio,2010s,12,03,78.6
Rio,2010s,12,04,79.2
Rio,2010s,12,05,79.7
Rio,2010s,12,06,78.4
Rio,2010s,12,07,77.8
Rio,2010s,12,08,79.3
Rio,2010s,12,09,79.7
Rio,2010s,12,10,80.5
Rio,2010s,12,11,80.8
Rio,2010s,12,12,80.0
Rio,2010s,12,13,82.0
Rio,2010s,12,14,80.6
Rio,2010s,12,15,80.7
Rio,2010s,12,16,80.1
Rio,2010s,12,17,81.3
Rio,2010s,12,18,82.5
Rio,2010s,12,19,82.0
Rio,2010s,12,20,83.0
Rio,2010s,12,21,83.8
Rio,2010s,12,22,83.7
Rio,2010s,12,23,82.6
Rio,2010s,12,24,82.0
Rio,2010s,12,25,82.0
Rio,2010s,12,26,81.8
Rio,2010s,12,27,83.0
Rio,2010s,12,28,83.1
Rio,2010s,12,29,82.5
Rio,2010s,12,30,82.2
Rio,2010s,12,31,84.0
Rome,1960s,01,01,45.1
Rome,1960s,01,02,46.1
Rome,1960s,01,03,46.4
Rome,1960s,01,04,42.4
Rome,1960s,01,05,43.7
Rome,1960s,01,06,44.9
Rome,1960s,01,07,41.7
Rome,1960s,01,08,38.8
Rome,1960s,01,09,38.5
Rome,1960s,01,10,40.2
Rome,1960s,01,11,40.5
Rome,1960s,01,12,42.6
Rome,1960s,01,13,42.2
Rome,1960s,01,14,41.1
Rome,1960s,01,15,47.7
Rome,1960s,01,16,46.5
Rome,1960s,01,17,45.7
Rome,1960s,01,18,41.3
Rome,1960s,01,19,45.8
Rome,1960s,01,20,45.6
Rome,1960s,01,21,47.8
Rome,1960s,01,22,46.8
Rome,1960s,01,23,48.6
Rome,1960s,01,24,47.1
Rome,1960s,01,25,45.3
Rome,1960s,01,26,46.0
Rome,1960s,01,27,47.6
Rome,1960s,01,28,45.2
Rome,1960s,01,29,50.4
Rome,1960s,01,30,48.4
Rome,1960s,01,31,47.3
Rome,1960s,02,01,47.0
Rome,1960s,02,02,48.1
Rome,1960s,02,03,49.3
Rome,1960s,02,04,49.9
Rome,1960s,02,05,50.4
Rome,1960s,02,06,47.1
Rome,1960s,02,07,49.3
Rome,1960s,02,08,49.9
Rome,1960s,02,09,50.2
Rome,1960s,02,10,46.9
Rome,1960s,02,11,45.0
Rome,1960s,02,12,46.0
Rome,1960s,02,13,48.2
Rome,1960s,02,14,48.7
Rome,1960s,02,15,48.9
Rome,1960s,02,16,47.0
Rome,1960s,02,17,49.1
Rome,1960s,02,18,46.6
Rome,1960s,02,19,48.1
Rome,1960s,02,20,51.4
Rome,1960s,02,21,53.4
Rome,1960s,02,22,53.6
Rome,1960s,02,23,54.6
Rome,1960s,02,24,57.5
Rome,1960s,02,25,52.0
Rome,1960s,02,26,50.0
Rome,1960s,02,27,50.2
Rome,1960s,02,28,50.9
Rome,1960s,02,29,44.8
Rome,1960s,03,01,51.8
Rome,1960s,03,02,51.6
Rome,1960s,03,03,49.8
Rome,1960s,03,04,50.2
Rome,1960s,03,05,51.4
Rome,1960s,03,06,48.5
Rome,1960s,03,07,50.4
Rome,1960s,03,08,51.6
Rome,1960s,03,09,51.1
Rome,1960s,03,10,52.8
Rome,1960s,03,11,51.3
Rome,1960s,03,12,51.3
Rome,1960s,03,13,48.4
Rome,1960s,03,14,49.0
Rome,1960s,03,15,49.6
Rome,1960s,03,16,51.4
Rome,1960s,03,17,50.0
Rome,1960s,03,18,50.0
Rome,1960s,03,19,51.2
Rome,1960s,03,20,53.1
Rome,1960s,03,21,51.5
Rome,1960s,03,22,51.8
Rome,1960s,03,23,52.5
Rome,1960s,03,24,54.1
Rome,1960s,03,25,51.1
Rome,1960s,03,26,49.9
Rome,1960s,03,27,51.8
Rome,1960s,03,28,54.3
Rome,1960s,03,29,52.3
Rome,1960s,03,30,49.9
Rome,1960s,03,31,47.8
Rome,1960s,04,01,49.6
Rome,1960s,04,02,53.1
Rome,1960s,04,03,52.7
Rome,1960s,04,04,55.7
Rome,1960s,04,05,53.8
Rome,1960s,04,06,56.1
Rome,1960s,04,07,56.2
Rome,1960s,04,08,56.4
Rome,1960s,04,09,57.0
Rome,1960s,04,10,55.2
Rome,1960s,04,11,53.2
Rome,1960s,04,12,55.6
Rome,1960s,04,13,57.9
Rome,1960s,04,14,56.1
Rome,1960s,04,15,55.2
Rome,1960s,04,16,56.0
Rome,1960s,04,17,57.6
Rome,1960s,04,18,56.5
Rome,1960s,04,19,56.1
Rome,1960s,04,20,57.3
Rome,1960s,04,21,58.3
Rome,1960s,04,22,58.3
Rome,1960s,04,23,58.5
Rome,1960s,04,24,56.0
Rome,1960s,04,25,55.6
Rome,1960s,04,26,55.6
Rome,1960s,04,27,56.3
Rome,1960s,04,28,59.6
Rome,1960s,04,29,60.1
Rome,1960s,04,30,62.3
Rome,1960s,05,01,61.2
Rome,1960s,05,02,61.7
Rome,1960s,05,03,61.5
Rome,1960s,05,04,63.6
Rome,1960s,05,05,62.0
Rome,1960s,05,06,62.6
Rome,1960s,05,07,59.9
Rome,1960s,05,08,58.8
Rome,1960s,05,09,57.6
Rome,1960s,05,10,60.6
Rome,1960s,05,11,62.8
Rome,1960s,05,12,63.1
Rome,1960s,05,13,65.0
Rome,1960s,05,14,66.5
Rome,1960s,05,15,66.8
Rome,1960s,05,16,65.7
Rome,1960s,05,17,63.4
Rome,1960s,05,18,63.0
Rome,1960s,05,19,64.0
Rome,1960s,05,20,63.9
Rome,1960s,05,21,65.8
Rome,1960s,05,22,65.0
Rome,1960s,05,23,63.8
Rome,1960s,05,24,65.3
Rome,1960s,05,25,64.7
Rome,1960s,05,26,65.6
Rome,1960s,05,27,66.6
Rome,1960s,05,28,66.5
Rome,1960s,05,29,66.0
Rome,1960s,05,30,65.0
Rome,1960s,05,31,63.7
Rome,1960s,06,01,64.6
Rome,1960s,06,02,64.2
Rome,1960s,06,03,65.0
Rome,1960s,06,04,66.6
Rome,1960s,06,05,67.2
Rome,1960s,06,06,65.8
Rome,1960s,06,07,65.9
Rome,1960s,06,08,66.2
Rome,1960s,06,09,66.7
Rome,1960s,06,10,68.1
Rome,1960s,06,11,67.3
Rome,1960s,06,12,66.7
Rome,1960s,06,13,68.4
Rome,1960s,06,14,68.3
Rome,1960s,06,15,68.1
Rome,1960s,06,16,68.9
Rome,1960s,06,17,70.3
Rome,1960s,06,18,69.3
Rome,1960s,06,19,68.9
Rome,1960s,06,20,67.5
Rome,1960s,06,21,68.8
Rome,1960s,06,22,68.8
Rome,1960s,06,23,70.7
Rome,1960s,06,24,69.2
Rome,1960s,06,25,70.9
Rome,1960s,06,26,69.2
Rome,1960s,06,27,72.0
Rome,1960s,06,28,70.5
Rome,1960s,06,29,72.0
Rome,1960s,06,30,71.1
Rome,1960s,07,01,73.3
Rome,1960s,07,02,73.9
Rome,1960s,07,03,73.7
Rome,1960s,07,04,74.3
Rome,1960s,07,05,74.0
Rome,1960s,07,06,73.5
Rome,1960s,07,07,72.5
Rome,1960s,07,08,72.1
Rome,1960s,07,09,72.5
Rome,1960s,07,10,71.0
Rome,1960s,07,11,71.5
Rome,1960s,07,12,72.4
Rome,1960s,07,13,72.4
Rome,1960s,07,14,71.3
Rome,1960s,07,15,73.3
Rome,1960s,07,16,73.1
Rome,1960s,07,17,73.0
Rome,1960s,07,18,72.3
Rome,1960s,07,19,71.3
Rome,1960s,07,20,71.8
Rome,1960s,07,21,71.7
Rome,1960s,07,22,74.0
Rome,1960s,07,23,73.0
Rome,1960s,07,24,73.5
Rome,1960s,07,25,74.8
Rome,1960s,07,26,74.8
Rome,1960s,07,27,74.7
Rome,1960s,07,28,73.1
Rome,1960s,07,29,74.1
Rome,1960s,07,30,73.4
Rome,1960s,07,31,73.9
Rome,1960s,08,01,74.0
Rome,1960s,08,02,73.1
Rome,1960s,08,03,74.0
Rome,1960s,08,04,73.2
Rome,1960s,08,05,76.5
Rome,1960s,08,06,76.3
Rome,1960s,08,07,74.8
Rome,1960s,08,08,72.3
Rome,1960s,08,09,73.6
Rome,1960s,08,10,74.3
Rome,1960s,08,11,74.8
Rome,1960s,08,12,74.5
Rome,1960s,08,13,74.6
Rome,1960s,08,14,74.1
Rome,1960s,08,15,74.9
Rome,1960s,08,16,74.7
Rome,1960s,08,17,71.9
Rome,1960s,08,18,72.3
Rome,1960s,08,19,71.4
Rome,1960s,08,20,71.4
Rome,1960s,08,21,72.1
Rome,1960s,08,22,74.1
Rome,1960s,08,23,75.1
Rome,1960s,08,24,71.9
Rome,1960s,08,25,72.6
Rome,1960s,08,26,70.8
Rome,1960s,08,27,69.8
Rome,1960s,08,28,68.5
Rome,1960s,08,29,71.1
Rome,1960s,08,30,70.6
Rome,1960s,08,31,72.3
Rome,1960s,09,01,70.4
Rome,1960s,09,02,70.8
Rome,1960s,09,03,69.8
Rome,1960s,09,04,68.8
Rome,1960s,09,05,68.7
Rome,1960s,09,06,69.2
Rome,1960s,09,07,69.4
Rome,1960s,09,08,70.7
Rome,1960s,09,09,69.7
Rome,1960s,09,10,70.0
Rome,1960s,09,11,69.3
Rome,1960s,09,12,69.2
Rome,1960s,09,13,67.7
Rome,1960s,09,14,68.8
Rome,1960s,09,15,69.3
Rome,1960s,09,16,68.9
Rome,1960s,09,17,67.6
Rome,1960s,09,18,66.5
Rome,1960s,09,19,65.9
Rome,1960s,09,20,67.6
Rome,1960s,09,21,67.7
Rome,1960s,09,22,71.1
Rome,1960s,09,23,68.5
Rome,1960s,09,24,68.6
Rome,1960s,09,25,68.0
Rome,1960s,09,26,67.1
Rome,1960s,09,27,65.9
Rome,1960s,09,28,66.7
Rome,1960s,09,29,66.7
Rome,1960s,09,30,65.5
Rome,1960s,10,01,66.9
Rome,1960s,10,02,66.4
Rome,1960s,10,03,66.6
Rome,1960s,10,04,66.5
Rome,1960s,10,05,67.4
Rome,1960s,10,06,65.9
Rome,1960s,10,07,64.7
Rome,1960s,10,08,65.3
Rome,1960s,10,09,65.4
Rome,1960s,10,10,65.1
Rome,1960s,10,11,64.1
Rome,1960s,10,12,64.2
Rome,1960s,10,13,64.7
Rome,1960s,10,14,64.8
Rome,1960s,10,15,63.6
Rome,1960s,10,16,63.9
Rome,1960s,10,17,64.9
Rome,1960s,10,18,63.2
Rome,1960s,10,19,63.4
Rome,1960s,10,20,61.2
Rome,1960s,10,21,60.7
Rome,1960s,10,22,59.9
Rome,1960s,10,23,59.6
Rome,1960s,10,24,59.0
Rome,1960s,10,25,62.9
Rome,1960s,10,26,61.2
Rome,1960s,10,27,60.3
Rome,1960s,10,28,58.8
Rome,1960s,10,29,58.4
Rome,1960s,10,30,58.3
Rome,1960s,10,31,57.4
Rome,1960s,11,01,56.5
Rome,1960s,11,02,59.4
Rome,1960s,11,03,61.9
Rome,1960s,11,04,59.5
Rome,1960s,11,05,60.9
Rome,1960s,11,06,58.9
Rome,1960s,11,07,57.4
Rome,1960s,11,08,59.6
Rome,1960s,11,09,61.2
Rome,1960s,11,10,61.0
Rome,1960s,11,11,58.2
Rome,1960s,11,12,59.0
Rome,1960s,11,13,56.1
Rome,1960s,11,14,55.5
Rome,1960s,11,15,56.2
Rome,1960s,11,16,58.3
Rome,1960s,11,17,56.8
Rome,1960s,11,18,55.2
Rome,1960s,11,19,52.6
Rome,1960s,11,20,52.6
Rome,1960s,11,21,54.7
Rome,1960s,11,22,54.6
Rome,1960s,11,23,52.4
Rome,1960s,11,24,49.3
Rome,1960s,11,25,50.6
Rome,1960s,11,26,50.9
Rome,1960s,11,27,50.0
Rome,1960s,11,28,49.8
Rome,1960s,11,29,50.5
Rome,1960s,11,30,52.3
Rome,1960s,12,01,53.4
Rome,1960s,12,02,50.4
Rome,1960s,12,03,49.5
Rome,1960s,12,04,49.8
Rome,1960s,12,05,49.2
Rome,1960s,12,06,48.7
Rome,1960s,12,07,51.4
Rome,1960s,12,08,51.5
Rome,1960s,12,09,48.4
Rome,1960s,12,10,46.7
Rome,1960s,12,11,49.0
Rome,1960s,12,12,47.0
Rome,1960s,12,13,47.2
Rome,1960s,12,14,48.0
Rome,1960s,12,15,45.2
Rome,1960s,12,16,44.3
Rome,1960s,12,17,45.6
Rome,1960s,12,18,50.5
Rome,1960s,12,19,49.1
Rome,1960s,12,20,48.2
Rome,1960s,12,21,45.4
Rome,1960s,12,22,45.0
Rome,1960s,12,23,45.8
Rome,1960s,12,24,50.4
Rome,1960s,12,25,50.9
Rome,1960s,12,26,49.3
Rome,1960s,12,27,47.6
Rome,1960s,12,28,47.3
Rome,1960s,12,29,44.3
Rome,1960s,12,30,46.6
Rome,1960s,12,31,47.4
Rome,1970s,01,01,48.6
Rome,1970s,01,02,48.0
Rome,1970s,01,03,47.4
Rome,1970s,01,04,48.6
Rome,1970s,01,05,48.1
Rome,1970s,01,06,47.9
Rome,1970s,01,07,47.7
Rome,1970s,01,08,45.7
Rome,1970s,01,09,45.8
Rome,1970s,01,10,46.5
Rome,1970s,01,11,49.2
Rome,1970s,01,12,48.4
Rome,1970s,01,13,47.9
Rome,1970s,01,14,46.7
Rome,1970s,01,15,47.5
Rome,1970s,01,16,47.6
Rome,1970s,01,17,47.1
Rome,1970s,01,18,47.0
Rome,1970s,01,19,47.1
Rome,1970s,01,20,46.7
Rome,1970s,01,21,47.6
Rome,1970s,01,22,49.0
Rome,1970s,01,23,49.9
Rome,1970s,01,24,49.2
Rome,1970s,01,25,50.0
Rome,1970s,01,26,48.7
Rome,1970s,01,27,49.0
Rome,1970s,01,28,49.9
Rome,1970s,01,29,49.5
Rome,1970s,01,30,49.4
Rome,1970s,01,31,49.8
Rome,1970s,02,01,49.0
Rome,1970s,02,02,49.9
Rome,1970s,02,03,49.2
Rome,1970s,02,04,49.8
Rome,1970s,02,05,50.6
Rome,1970s,02,06,50.1
Rome,1970s,02,07,48.9
Rome,1970s,02,08,49.1
Rome,1970s,02,09,48.8
Rome,1970s,02,10,50.5
Rome,1970s,02,11,51.8
Rome,1970s,02,12,50.5
Rome,1970s,02,13,50.0
Rome,1970s,02,14,49.0
Rome,1970s,02,15,49.1
Rome,1970s,02,16,47.7
Rome,1970s,02,17,47.9
Rome,1970s,02,18,50.5
Rome,1970s,02,19,49.6
Rome,1970s,02,20,49.6
Rome,1970s,02,21,50.6
Rome,1970s,02,22,50.2
Rome,1970s,02,23,50.3
Rome,1970s,02,24,50.2
Rome,1970s,02,25,49.8
Rome,1970s,02,26,46.5
Rome,1970s,02,27,47.0
Rome,1970s,02,28,44.6
Rome,1970s,02,29,50.0
Rome,1970s,03,01,44.8
Rome,1970s,03,02,44.7
Rome,1970s,03,03,47.2
Rome,1970s,03,04,48.8
Rome,1970s,03,05,46.9
Rome,1970s,03,06,46.2
Rome,1970s,03,07,47.0
Rome,1970s,03,08,48.3
Rome,1970s,03,09,49.4
Rome,1970s,03,10,49.4
Rome,1970s,03,11,49.0
