stat,value,team_name,team_id
Distance jogging,187369.0,Poland,43962
Red cards,0.0,Poland,43962
Substitutions out,15.0,Poland,43962
Corners,11.0,Poland,43962
Linebreaks attempted defensive line,59.0,Poland,43962
Linebreaks completed all lines,12.0,Poland,43962
Matches played,4.0,Poland,43962
Final third entries reception inside right channel,17.0,Poland,43962
Fouls against,48.0,Poland,43962
Offers to receive inside,737.0,Poland,43962
Distance low speed sprinting,22734.0,Poland,43962
Own goals,0.0,Poland,43962
Receptions under pressure,531.0,Poland,43962
Received offers to receive,523.0,Poland,43962
Attempt at goal against,70.0,Poland,43962
Receptions under direct pressure,69.0,Poland,43962
Goal kicks,42.0,Poland,43962
Distance walking,173953.0,Poland,43962
Goalkeeper defensive actions outside penalty area,0.0,Poland,43962
Clean sheets,2.0,Poland,43962
Attempt at goal off target,14.0,Poland,43962
Time played,394.0,Poland,43962
Goals,3.0,Poland,43962
Offers to receive in behind,398.0,Poland,43962
Attempt at goal inside the penalty area on target,7.0,Poland,43962
Attempted switches of play,20.0,Poland,43962
Linebreaks attempted completed,329.0,Poland,43962
Fouls for,47.0,Poland,43962
Offers to receive in between,615.0,Poland,43962
Linebreaks attempted midfield and defensive line,39.0,Poland,43962
Attempt at goal blocked,7.0,Poland,43962
Goals conceded from attempt at goal against,0.0,Poland,43962
Receptions in behind,30.0,Poland,43962
Linebreaks attempted midfield line completed,159.0,Poland,43962
Goals from direct free kicks,0.0,Poland,43962
Attempt at goal,31.0,Poland,43962
Total distance,443312.0,Poland,43962
Goals conceded,5.0,Poland,43962
Crosses completed,19.0,Poland,43962
Distance high speed running,50667.0,Poland,43962
Penalties,2.0,Poland,43962
Linebreaks completed midfield and defensive line,14.0,Poland,43962
Take ons completed,6.0,Poland,43962
Linebreaks attempted attacking and midfield line,121.0,Poland,43962
Linebreaks attempted defensive line completed,27.0,Poland,43962
Crosses,52.0,Poland,43962
Headed attempt at goal,8.0,Poland,43962
Linebreaks attempted under pressure,226.0,Poland,43962
Final third entries reception inside left channel,12.0,Poland,43962
Substitutions in,15.0,Poland,43962
Receptions under no pressure,885.0,Poland,43962
Forced turnovers,270.0,Poland,43962
Free kicks,54.0,Poland,43962
Linebreaks attempted all lines,32.0,Poland,43962
Passes,1412.0,Poland,43962
Throw ins,73.0,Poland,43962
Offers to receive total,1553.0,Poland,43962
Linebreaks completed under pressure,121.0,Poland,43962
Final third entries reception central channel,13.0,Poland,43962
Direct free kicks,49.0,Poland,43962
Attempted ball progressions,57.0,Poland,43962
Attempt at goal from free kicks,1.0,Poland,43962
Linebreaks attempted midfield line,275.0,Poland,43962
Direct defensive pressures applied,225.0,Poland,43962
Completed switches of play,19.0,Poland,43962
Penalties scored,1.0,Poland,43962
Distributions under pressure,708.0,Poland,43962
Offers to receive outside,816.0,Poland,43962
Attempt at goal inside the penalty area,25.0,Poland,43962
Offers to receive in front,540.0,Poland,43962
Attempt at goal outside the penalty area on target,0.0,Poland,43962
Yellow cards,7.0,Poland,43962
Defensive pressures applied,1354.0,Poland,43962
Indirect free kicks,5.0,Poland,43962
Assists,1.0,Poland,43962
Final third entries reception left channel,36.0,Poland,43962
Goalkeeper goal preventions,72.0,Poland,43962
Completed ball progressions,43.0,Poland,43962
Receptions under indirect pressure,462.0,Poland,43962
Offers to receive outside,1905.0,Portugal,43963
Direct defensive pressures applied,215.0,Portugal,43963
Linebreaks attempted attacking and midfield line,136.0,Portugal,43963
Assists,8.0,Portugal,43963
Final third entries reception left channel,99.0,Portugal,43963
Final third entries reception inside right channel,34.0,Portugal,43963
Receptions under direct pressure,78.0,Portugal,43963
Crosses completed,27.0,Portugal,43963
Linebreaks attempted under pressure,469.0,Portugal,43963
Distance walking,210908.0,Portugal,43963
Attempt at goal inside the penalty area,32.0,Portugal,43963
Offers to receive total,3648.0,Portugal,43963
Clean sheets,1.0,Portugal,43963
Linebreaks attempted attacking line completed,246.0,Portugal,43963
Attempt at goal against,49.0,Portugal,43963
Penalties scored,2.0,Portugal,43963
Linebreaks attempted completed,600.0,Portugal,43963
Attempt at goal off target,24.0,Portugal,43963
Goals,12.0,Portugal,43963
Own goals,0.0,Portugal,43963
Throw ins,93.0,Portugal,43963
Linebreaks attempted defensive line,97.0,Portugal,43963
Linebreaks attempted midfield line completed,291.0,Portugal,43963
Goals outside the penalty area,1.0,Portugal,43963
Distance high speed running,77411.0,Portugal,43963
Attempt at goal blocked,9.0,Portugal,43963
Linebreaks completed midfield and defensive line,37.0,Portugal,43963
Goals from direct free kicks,0.0,Portugal,43963
Offers to receive in between,1279.0,Portugal,43963
Linebreaks attempted,878.0,Portugal,43963
Attempt at goal inside the penalty area on target,17.0,Portugal,43963
Substitutions in,25.0,Portugal,43963
Linebreaks attempted attacking line,339.0,Portugal,43963
Offers to receive in front,1561.0,Portugal,43963
Time played,476.0,Portugal,43963
Attempt at goal from free kicks,2.0,Portugal,43963
Corners,28.0,Portugal,43963
Linebreaks completed attacking and midfield line,136.0,Portugal,43963
Linebreaks attempted all lines,51.0,Portugal,43963
Goals inside the penalty area,11.0,Portugal,43963
Matches played,5.0,Portugal,43963
Final third entries reception central channel,30.0,Portugal,43963
Free kicks,74.0,Portugal,43963
Attempt at goal,62.0,Portugal,43963
Crosses,102.0,Portugal,43963
Offers to receive inside,1743.0,Portugal,43963
Substitutions out,25.0,Portugal,43963
Passes completed,2615.0,Portugal,43963
Distributions completed under pressure,1363.0,Portugal,43963
Fouls for,65.0,Portugal,43963
Distributions under pressure,1784.0,Portugal,43963
Passes,2977.0,Portugal,43963
Direct free kicks,68.0,Portugal,43963
Offers to receive in behind,808.0,Portugal,43963
Completed switches of play,49.0,Portugal,43963
Penalties,2.0,Portugal,43963
Total distance,577600.0,Portugal,43963
Attempted switches of play,53.0,Portugal,43963
Receptions between midfield and defensive line,551.0,Portugal,43963
Received offers to receive,1298.0,Portugal,43963
Goalkeeper defensive actions outside penalty area,1.0,Portugal,43963
Defensive pressures applied,1267.0,Portugal,43963
Goals conceded from attempt at goal against,0.0,Portugal,43963
Receptions under indirect pressure,1040.0,Portugal,43963
Distance jogging,245145.0,Portugal,43963
Take ons completed,18.0,Portugal,43963
Receptions in behind,71.0,Portugal,43963
Linebreaks completed all lines,28.0,Portugal,43963
Forced turnovers,303.0,Portugal,43963
Attempt at goal outside the penalty area,30.0,Portugal,43963
Linebreaks completed under pressure,327.0,Portugal,43963
Goals conceded,6.0,Portugal,43963
Goal kicks,37.0,Portugal,43963
Distance low speed sprinting,33289.0,Portugal,43963
Final third entries reception right channel,61.0,Portugal,43963
Red cards,0.0,Portugal,43963
Attempt at goal on target,25.0,Portugal,43963
Receptions under no pressure,1944.0,Portugal,43963
Headed attempt at goal,8.0,Portugal,43963
Fouls against,56.0,Portugal,43963
Indirect free kicks,6.0,Portugal,43963
Attempted ball progressions,117.0,Portugal,43963
Yellow cards,6.0,Portugal,43963
Linebreaks attempted defensive line completed,63.0,Portugal,43963
Offsides,13.0,Portugal,43963
Receptions under pressure,1118.0,Portugal,43963
Distance high speed sprinting,10847.0,Portugal,43963
Goalkeeper defensive actions inside penalty area,86.0,Portugal,43963
Linebreaks attempted midfield line,442.0,Portugal,43963
Goalkeeper goal preventions,51.0,Portugal,43963
Linebreaks attempted midfield and defensive line,63.0,Portugal,43963
Final third entries reception inside left channel,35.0,Portugal,43963
Completed ball progressions,89.0,Portugal,43963
Attempt at goal outside the penalty area on target,8.0,Portugal,43963
Attempt at goal inside the penalty area on target,3.0,Qatar,43834
Goals inside the penalty area,1.0,Qatar,43834
Goals conceded,7.0,Qatar,43834
Indirect free kicks,8.0,Qatar,43834
Offers to receive in behind,325.0,Qatar,43834
Penalties scored,0.0,Qatar,43834
Completed switches of play,31.0,Qatar,43834
Linebreaks attempted midfield and defensive line,26.0,Qatar,43834
Offers to receive inside,816.0,Qatar,43834
Attempt at goal inside the penalty area,8.0,Qatar,43834
Linebreaks attempted midfield line,212.0,Qatar,43834
Attempt at goal off target,14.0,Qatar,43834
Distance low speed sprinting,17509.0,Qatar,43834
Direct free kicks,50.0,Qatar,43834
Completed ball progressions,46.0,Qatar,43834
Attempt at goal outside the penalty area on target,3.0,Qatar,43834
Linebreaks completed midfield and defensive line,13.0,Qatar,43834
Attempt at goal against,31.0,Qatar,43834
Goals from direct free kicks,0.0,Qatar,43834
Distance walking,119091.0,Qatar,43834
Receptions in behind,25.0,Qatar,43834
Crosses completed,13.0,Qatar,43834
Offers to receive outside,789.0,Qatar,43834
Distance high speed running,41590.0,Qatar,43834
Substitutions in,11.0,Qatar,43834
Offers to receive total,1605.0,Qatar,43834
Clean sheets,0.0,Qatar,43834
Goalkeeper defensive actions outside penalty area,0.0,Qatar,43834
Take ons completed,7.0,Qatar,43834
Direct defensive pressures applied,126.0,Qatar,43834
Offers to receive in between,679.0,Qatar,43834
Defensive pressures applied,886.0,Qatar,43834
Linebreaks attempted midfield line completed,134.0,Qatar,43834
Final third entries reception left channel,32.0,Qatar,43834
Attempted switches of play,38.0,Qatar,43834
Linebreaks attempted,471.0,Qatar,43834
Time played,300.0,Qatar,43834
Final third entries reception central channel,10.0,Qatar,43834
Goal kicks,25.0,Qatar,43834
Penalties,0.0,Qatar,43834
Final third entries reception inside left channel,12.0,Qatar,43834
Crosses,43.0,Qatar,43834
Receptions under indirect pressure,510.0,Qatar,43834
Fouls against,31.0,Qatar,43834
Goals outside the penalty area,0.0,Qatar,43834
Forced turnovers,171.0,Qatar,43834
Linebreaks completed attacking and midfield line,81.0,Qatar,43834
Linebreaks attempted under pressure,301.0,Qatar,43834
Linebreaks attempted attacking and midfield line,81.0,Qatar,43834
Receptions under no pressure,786.0,Qatar,43834
Passes,1333.0,Qatar,43834
Assists,1.0,Qatar,43834
Linebreaks attempted defensive line completed,21.0,Qatar,43834
Goals,1.0,Qatar,43834
Goalkeeper defensive actions inside penalty area,59.0,Qatar,43834
Receptions under pressure,565.0,Qatar,43834
Linebreaks attempted all lines,24.0,Qatar,43834
Own goals,0.0,Qatar,43834
Attempt at goal,21.0,Qatar,43834
Headed attempt at goal,4.0,Qatar,43834
Attempt at goal blocked,0.0,Qatar,43834
Fouls for,44.0,Qatar,43834
Distance jogging,140390.0,Qatar,43834
Final third entries reception inside right channel,10.0,Qatar,43834
Receptions between midfield and defensive line,223.0,Qatar,43834
Offers to receive in front,601.0,Qatar,43834
Attempt at goal from free kicks,0.0,Qatar,43834
Corners,9.0,Qatar,43834
Received offers to receive,541.0,Qatar,43834
Goals conceded from attempt at goal against,0.0,Qatar,43834
Offsides,7.0,Qatar,43834
Goalkeeper goal preventions,32.0,Qatar,43834
Receptions under direct pressure,55.0,Qatar,43834
Substitutions out,11.0,Qatar,43834
Yellow cards,7.0,Qatar,43834
Linebreaks attempted defensive line,37.0,Qatar,43834
Linebreaks attempted attacking line,222.0,Qatar,43834
Attempt at goal outside the penalty area,13.0,Qatar,43834
Distance high speed sprinting,6704.0,Qatar,43834
Linebreaks attempted completed,310.0,Qatar,43834
Free kicks,58.0,Qatar,43834
Total distance,325284.0,Qatar,43834
Matches played,3.0,Qatar,43834
Linebreaks completed all lines,12.0,Qatar,43834
Red cards,0.0,Qatar,43834
Throw ins,53.0,Qatar,43834
Attempted ball progressions,55.0,Qatar,43834
Linebreaks completed under pressure,195.0,Qatar,43834
Final third entries reception right channel,26.0,Qatar,43834
Linebreaks attempted attacking line completed,155.0,Qatar,43834
Distributions under pressure,859.0,Qatar,43834
Passes completed,1128.0,Qatar,43834
Distributions completed under pressure,632.0,Qatar,43834
Attempt at goal on target,6.0,Qatar,43834
Offers to receive inside,623.0,Saudi Arabia,43835
Direct free kicks,39.0,Saudi Arabia,43835
Linebreaks attempted attacking line,200.0,Saudi Arabia,43835
Completed ball progressions,55.0,Saudi Arabia,43835
Receptions under indirect pressure,456.0,Saudi Arabia,43835
Attempted ball progressions,68.0,Saudi Arabia,43835
Goal kicks,30.0,Saudi Arabia,43835
Final third entries reception inside right channel,13.0,Saudi Arabia,43835
Yellow cards,14.0,Saudi Arabia,43835
Linebreaks attempted,520.0,Saudi Arabia,43835
Linebreaks completed all lines,10.0,Saudi Arabia,43835
Receptions under direct pressure,43.0,Saudi Arabia,43835
Linebreaks attempted midfield and defensive line,30.0,Saudi Arabia,43835
Indirect free kicks,17.0,Saudi Arabia,43835
Direct defensive pressures applied,136.0,Saudi Arabia,43835
Distance jogging,131016.0,Saudi Arabia,43835
Distributions under pressure,708.0,Saudi Arabia,43835
Crosses completed,8.0,Saudi Arabia,43835
Attempted switches of play,25.0,Saudi Arabia,43835
Throw ins,59.0,Saudi Arabia,43835
Linebreaks completed midfield and defensive line,13.0,Saudi Arabia,43835
Goals outside the penalty area,0.0,Saudi Arabia,43835
Final third entries reception inside left channel,11.0,Saudi Arabia,43835
Linebreaks attempted attacking line completed,128.0,Saudi Arabia,43835
Offers to receive in front,384.0,Saudi Arabia,43835
Penalties,1.0,Saudi Arabia,43835
Distance high speed sprinting,9237.0,Saudi Arabia,43835
Passes completed,881.0,Saudi Arabia,43835
Linebreaks completed attacking and midfield line,100.0,Saudi Arabia,43835
Linebreaks attempted midfield line completed,148.0,Saudi Arabia,43835
Linebreaks attempted completed,307.0,Saudi Arabia,43835
Distance high speed running,43163.0,Saudi Arabia,43835
Linebreaks attempted defensive line completed,31.0,Saudi Arabia,43835
Total distance,337571.0,Saudi Arabia,43835
Penalties scored,0.0,Saudi Arabia,43835
Linebreaks attempted all lines,23.0,Saudi Arabia,43835
Attempt at goal outside the penalty area on target,2.0,Saudi Arabia,43835
Attempt at goal inside the penalty area,18.0,Saudi Arabia,43835
Linebreaks completed under pressure,175.0,Saudi Arabia,43835
Attempt at goal,29.0,Saudi Arabia,43835
Offers to receive in behind,325.0,Saudi Arabia,43835
Crosses,42.0,Saudi Arabia,43835
Goalkeeper defensive actions inside penalty area,108.0,Saudi Arabia,43835
Own goals,0.0,Saudi Arabia,43835
Goals conceded,5.0,Saudi Arabia,43835
Attempt at goal off target,17.0,Saudi Arabia,43835
Substitutions in,14.0,Saudi Arabia,43835
Substitutions out,14.0,Saudi Arabia,43835
Completed switches of play,21.0,Saudi Arabia,43835
Offers to receive in between,557.0,Saudi Arabia,43835
Final third entries reception central channel,12.0,Saudi Arabia,43835
Attempt at goal outside the penalty area,11.0,Saudi Arabia,43835
Receptions under pressure,499.0,Saudi Arabia,43835
Red cards,0.0,Saudi Arabia,43835
Linebreaks attempted attacking and midfield line,100.0,Saudi Arabia,43835
Linebreaks attempted under pressure,258.0,Saudi Arabia,43835
Attempt at goal on target,9.0,Saudi Arabia,43835
Goalkeeper goal preventions,49.0,Saudi Arabia,43835
Offers to receive outside,643.0,Saudi Arabia,43835
Free kicks,56.0,Saudi Arabia,43835
Attempt at goal blocked,3.0,Saudi Arabia,43835
Linebreaks attempted defensive line,59.0,Saudi Arabia,43835
Receptions under no pressure,645.0,Saudi Arabia,43835
Goalkeeper defensive actions outside penalty area,0.0,Saudi Arabia,43835
Distance low speed sprinting,21908.0,Saudi Arabia,43835
Offers to receive total,1266.0,Saudi Arabia,43835
Receptions in behind,37.0,Saudi Arabia,43835
Matches played,3.0,Saudi Arabia,43835
Headed attempt at goal,4.0,Saudi Arabia,43835
Attempt at goal from free kicks,2.0,Saudi Arabia,43835
Attempt at goal inside the penalty area on target,7.0,Saudi Arabia,43835
Goals,3.0,Saudi Arabia,43835
Distance walking,132247.0,Saudi Arabia,43835
Time played,312.0,Saudi Arabia,43835
Take ons completed,12.0,Saudi Arabia,43835
Assists,2.0,Saudi Arabia,43835
Passes,1124.0,Saudi Arabia,43835
Goals inside the penalty area,3.0,Saudi Arabia,43835
Clean sheets,0.0,Saudi Arabia,43835
Fouls for,38.0,Saudi Arabia,43835
Goals from direct free kicks,0.0,Saudi Arabia,43835
Received offers to receive,446.0,Saudi Arabia,43835
Forced turnovers,215.0,Saudi Arabia,43835
Final third entries reception right channel,34.0,Saudi Arabia,43835
Attempt at goal against,47.0,Saudi Arabia,43835
Linebreaks attempted midfield line,261.0,Saudi Arabia,43835
Final third entries reception left channel,29.0,Saudi Arabia,43835
Fouls against,56.0,Saudi Arabia,43835
Defensive pressures applied,803.0,Saudi Arabia,43835
Corners,8.0,Saudi Arabia,43835
Goals conceded from attempt at goal against,0.0,Saudi Arabia,43835
Offsides,3.0,Saudi Arabia,43835
Receptions between midfield and defensive line,292.0,Saudi Arabia,43835
Distributions completed under pressure,461.0,Saudi Arabia,43835
Distance high speed running,59021.0,Senegal,43879
Offers to receive in between,728.0,Senegal,43879
Goalkeeper goal preventions,36.0,Senegal,43879
Passes,1556.0,Senegal,43879
Completed switches of play,31.0,Senegal,43879
Final third entries reception inside left channel,9.0,Senegal,43879
Distributions completed under pressure,644.0,Senegal,43879
Red cards,0.0,Senegal,43879
Attempted switches of play,33.0,Senegal,43879
Take ons completed,17.0,Senegal,43879
Linebreaks completed under pressure,198.0,Senegal,43879
Linebreaks completed attacking and midfield line,124.0,Senegal,43879
Linebreaks attempted attacking line,254.0,Senegal,43879
Fouls against,48.0,Senegal,43879
Offsides,8.0,Senegal,43879
Crosses,72.0,Senegal,43879
Offers to receive in front,654.0,Senegal,43879
Linebreaks attempted midfield line completed,175.0,Senegal,43879
Linebreaks attempted defensive line,76.0,Senegal,43879
Linebreaks attempted defensive line completed,43.0,Senegal,43879
Throw ins,72.0,Senegal,43879
Attempt at goal outside the penalty area,19.0,Senegal,43879
Goal kicks,28.0,Senegal,43879
Penalties,1.0,Senegal,43879
Fouls for,58.0,Senegal,43879
Distance jogging,186562.0,Senegal,43879
Offers to receive inside,848.0,Senegal,43879
Linebreaks attempted midfield and defensive line,45.0,Senegal,43879
Attempt at goal inside the penalty area on target,12.0,Senegal,43879
Goals inside the penalty area,5.0,Senegal,43879
Yellow cards,7.0,Senegal,43879
Receptions under indirect pressure,584.0,Senegal,43879
Offers to receive in behind,430.0,Senegal,43879
Attempt at goal inside the penalty area,32.0,Senegal,43879
Linebreaks attempted,647.0,Senegal,43879
Linebreaks attempted attacking line completed,154.0,Senegal,43879
Indirect free kicks,4.0,Senegal,43879
Attempt at goal blocked,7.0,Senegal,43879
Goals outside the penalty area,0.0,Senegal,43879
Substitutions in,17.0,Senegal,43879
Goalkeeper defensive actions inside penalty area,79.0,Senegal,43879
Headed attempt at goal,7.0,Senegal,43879
Received offers to receive,621.0,Senegal,43879
Linebreaks attempted attacking and midfield line,124.0,Senegal,43879
Corners,22.0,Senegal,43879
Receptions under direct pressure,90.0,Senegal,43879
Attempt at goal from free kicks,2.0,Senegal,43879
Attempt at goal,51.0,Senegal,43879
Final third entries reception inside right channel,19.0,Senegal,43879
Matches played,4.0,Senegal,43879
Attempted ball progressions,89.0,Senegal,43879
Passes completed,1276.0,Senegal,43879
Linebreaks attempted under pressure,340.0,Senegal,43879
Time played,394.0,Senegal,43879
Attempt at goal off target,28.0,Senegal,43879
Total distance,442708.0,Senegal,43879
Linebreaks attempted completed,372.0,Senegal,43879
Goals,5.0,Senegal,43879
Forced turnovers,266.0,Senegal,43879
Receptions in behind,46.0,Senegal,43879
Attempt at goal outside the penalty area on target,2.0,Senegal,43879
Defensive pressures applied,1077.0,Senegal,43879
Assists,2.0,Senegal,43879
Goals conceded from attempt at goal against,0.0,Senegal,43879
Distance high speed sprinting,9429.0,Senegal,43879
Attempt at goal against,35.0,Senegal,43879
Completed ball progressions,71.0,Senegal,43879
Clean sheets,0.0,Senegal,43879
Linebreaks completed all lines,20.0,Senegal,43879
Own goals,0.0,Senegal,43879
Distance walking,159828.0,Senegal,43879
Distributions under pressure,956.0,Senegal,43879
Substitutions out,17.0,Senegal,43879
Offers to receive total,1812.0,Senegal,43879
Linebreaks completed midfield and defensive line,24.0,Senegal,43879
Final third entries reception right channel,50.0,Senegal,43879
Final third entries reception central channel,10.0,Senegal,43879
Attempt at goal on target,14.0,Senegal,43879
Distance low speed sprinting,27868.0,Senegal,43879
Receptions between midfield and defensive line,349.0,Senegal,43879
Direct defensive pressures applied,165.0,Senegal,43879
Crosses completed,21.0,Senegal,43879
Goals conceded,7.0,Senegal,43879
Linebreaks attempted midfield line,317.0,Senegal,43879
Goals from direct free kicks,0.0,Senegal,43879
Receptions under pressure,674.0,Senegal,43879
Goalkeeper defensive actions outside penalty area,0.0,Senegal,43879
Linebreaks attempted all lines,39.0,Senegal,43879
Final third entries reception left channel,60.0,Senegal,43879
Receptions under no pressure,956.0,Senegal,43879
Penalties scored,1.0,Senegal,43879
Free kicks,63.0,Senegal,43879
Direct free kicks,59.0,Senegal,43879
Offers to receive outside,964.0,Senegal,43879
Penalties,0.0,Serbia,1902465
Attempted switches of play,24.0,Serbia,1902465
Final third entries reception inside left channel,13.0,Serbia,1902465
Attempt at goal inside the penalty area,22.0,Serbia,1902465
Offers to receive outside,746.0,Serbia,1902465
Goals inside the penalty area,4.0,Serbia,1902465
Substitutions out,15.0,Serbia,1902465
Offers to receive in behind,283.0,Serbia,1902465
Crosses completed,13.0,Serbia,1902465
Linebreaks attempted midfield line completed,158.0,Serbia,1902465
Goals conceded,8.0,Serbia,1902465
Forced turnovers,226.0,Serbia,1902465
Distributions completed under pressure,584.0,Serbia,1902465
Completed ball progressions,42.0,Serbia,1902465
Linebreaks attempted all lines,20.0,Serbia,1902465
Indirect free kicks,1.0,Serbia,1902465
Linebreaks attempted completed,308.0,Serbia,1902465
Corners,9.0,Serbia,1902465
Direct defensive pressures applied,148.0,Serbia,1902465
Substitutions in,15.0,Serbia,1902465
Red cards,0.0,Serbia,1902465
Attempt at goal outside the penalty area on target,2.0,Serbia,1902465
Attempt at goal on target,10.0,Serbia,1902465
Attempt at goal from free kicks,0.0,Serbia,1902465
Receptions under indirect pressure,510.0,Serbia,1902465
Goalkeeper goal preventions,51.0,Serbia,1902465
Receptions under pressure,570.0,Serbia,1902465
Take ons completed,6.0,Serbia,1902465
Completed switches of play,18.0,Serbia,1902465
Goals outside the penalty area,1.0,Serbia,1902465
Clean sheets,0.0,Serbia,1902465
Distance jogging,150515.0,Serbia,1902465
Free kicks,30.0,Serbia,1902465
Penalties scored,0.0,Serbia,1902465
Receptions between midfield and defensive line,295.0,Serbia,1902465
Distance high speed running,50125.0,Serbia,1902465
Linebreaks attempted attacking line,179.0,Serbia,1902465
Final third entries reception left channel,47.0,Serbia,1902465
Linebreaks attempted defensive line,47.0,Serbia,1902465
Linebreaks attempted attacking and midfield line,70.0,Serbia,1902465
Final third entries reception right channel,29.0,Serbia,1902465
Attempt at goal against,51.0,Serbia,1902465
Final third entries reception central channel,24.0,Serbia,1902465
Goal kicks,21.0,Serbia,1902465
Distance low speed sprinting,20729.0,Serbia,1902465
Matches played,3.0,Serbia,1902465
Goals,5.0,Serbia,1902465
Linebreaks attempted attacking line completed,127.0,Serbia,1902465
Headed attempt at goal,8.0,Serbia,1902465
Linebreaks attempted midfield and defensive line,29.0,Serbia,1902465
Linebreaks attempted,481.0,Serbia,1902465
Offsides,4.0,Serbia,1902465
Attempt at goal off target,17.0,Serbia,1902465
Time played,290.0,Serbia,1902465
Own goals,0.0,Serbia,1902465
Offers to receive in front,631.0,Serbia,1902465
Distance walking,123011.0,Serbia,1902465
Direct free kicks,29.0,Serbia,1902465
Receptions in behind,22.0,Serbia,1902465
Received offers to receive,573.0,Serbia,1902465
Linebreaks completed all lines,8.0,Serbia,1902465
Distributions under pressure,843.0,Serbia,1902465
Assists,4.0,Serbia,1902465
Receptions under no pressure,860.0,Serbia,1902465
Attempt at goal outside the penalty area,9.0,Serbia,1902465
Passes completed,1164.0,Serbia,1902465
Fouls against,43.0,Serbia,1902465
Fouls for,27.0,Serbia,1902465
Offers to receive total,1574.0,Serbia,1902465
Attempt at goal inside the penalty area on target,8.0,Serbia,1902465
Goals from direct free kicks,0.0,Serbia,1902465
Linebreaks completed under pressure,179.0,Serbia,1902465
Throw ins,58.0,Serbia,1902465
Goals conceded from attempt at goal against,0.0,Serbia,1902465
Passes,1392.0,Serbia,1902465
Linebreaks attempted under pressure,283.0,Serbia,1902465
Goalkeeper defensive actions inside penalty area,84.0,Serbia,1902465
Linebreaks completed attacking and midfield line,70.0,Serbia,1902465
Linebreaks completed midfield and defensive line,14.0,Serbia,1902465
Total distance,351123.0,Serbia,1902465
Crosses,59.0,Serbia,1902465
Offers to receive in between,660.0,Serbia,1902465
Receptions under direct pressure,60.0,Serbia,1902465
Distance high speed sprinting,6731.0,Serbia,1902465
Attempt at goal,31.0,Serbia,1902465
Attempted ball progressions,53.0,Serbia,1902465
Offers to receive inside,828.0,Serbia,1902465
Goalkeeper defensive actions outside penalty area,1.0,Serbia,1902465
Linebreaks attempted defensive line completed,23.0,Serbia,1902465
Yellow cards,12.0,Serbia,1902465
Attempt at goal blocked,3.0,Serbia,1902465
Final third entries reception inside right channel,12.0,Serbia,1902465
Linebreaks attempted midfield line,255.0,Serbia,1902465
Defensive pressures applied,848.0,Serbia,1902465
Offers to receive in behind,626.0,Spain,43969
Receptions between midfield and defensive line,587.0,Spain,43969
Indirect free kicks,16.0,Spain,43969
Direct defensive pressures applied,176.0,Spain,43969
Distributions completed under pressure,1696.0,Spain,43969
Linebreaks attempted under pressure,519.0,Spain,43969
Offers to receive outside,1834.0,Spain,43969
Receptions in behind,83.0,Spain,43969
Take ons completed,13.0,Spain,43969
Yellow cards,2.0,Spain,43969
Linebreaks attempted all lines,42.0,Spain,43969
Distance low speed sprinting,27214.0,Spain,43969
Goals,9.0,Spain,43969
Distance walking,177190.0,Spain,43969
Clean sheets,2.0,Spain,43969
Final third entries reception left channel,108.0,Spain,43969
Linebreaks attempted defensive line,111.0,Spain,43969
Direct free kicks,49.0,Spain,43969
Headed attempt at goal,6.0,Spain,43969
Receptions under pressure,1249.0,Spain,43969
Goal kicks,24.0,Spain,43969
Linebreaks attempted attacking line,268.0,Spain,43969
Final third entries reception inside left channel,26.0,Spain,43969
Linebreaks attempted defensive line completed,75.0,Spain,43969
Attempt at goal against,22.0,Spain,43969
Defensive pressures applied,827.0,Spain,43969
Substitutions out,20.0,Spain,43969
Substitutions in,20.0,Spain,43969
Final third entries reception central channel,24.0,Spain,43969
Attempt at goal outside the penalty area,20.0,Spain,43969
Offers to receive total,3752.0,Spain,43969
Linebreaks completed attacking and midfield line,82.0,Spain,43969
Passes,3819.0,Spain,43969
Distance jogging,215484.0,Spain,43969
Final third entries reception right channel,68.0,Spain,43969
Crosses completed,10.0,Spain,43969
Goalkeeper defensive actions outside penalty area,0.0,Spain,43969
Goals outside the penalty area,0.0,Spain,43969
Linebreaks completed midfield and defensive line,40.0,Spain,43969
Linebreaks completed under pressure,378.0,Spain,43969
Attempt at goal inside the penalty area on target,12.0,Spain,43969
Linebreaks attempted midfield and defensive line,61.0,Spain,43969
Linebreaks attempted attacking line completed,213.0,Spain,43969
Distributions under pressure,2106.0,Spain,43969
Own goals,0.0,Spain,43969
Attempt at goal on target,16.0,Spain,43969
Goals from direct free kicks,0.0,Spain,43969
Receptions under indirect pressure,1167.0,Spain,43969
Linebreaks attempted attacking and midfield line,82.0,Spain,43969
Red cards,0.0,Spain,43969
Attempt at goal outside the penalty area on target,4.0,Spain,43969
Linebreaks attempted midfield line,492.0,Spain,43969
Matches played,4.0,Spain,43969
Attempt at goal from free kicks,1.0,Spain,43969
Passes completed,3527.0,Spain,43969
Offers to receive in between,1253.0,Spain,43969
Crosses,73.0,Spain,43969
Attempted ball progressions,124.0,Spain,43969
Linebreaks attempted midfield line completed,389.0,Spain,43969
Free kicks,65.0,Spain,43969
Time played,412.0,Spain,43969
Offsides,11.0,Spain,43969
Receptions under no pressure,2660.0,Spain,43969
Attempt at goal off target,21.0,Spain,43969
Corners,21.0,Spain,43969
Linebreaks completed all lines,26.0,Spain,43969
Fouls for,45.0,Spain,43969
