name,population,code
ZCTA5 66508,4314,66508
ZCTA5 66509,2758,66509
ZCTA5 66512,2735,66512
ZCTA5 66517,1475,66517
ZCTA5 66527,271,66527
ZCTA5 66528,733,66528
ZCTA5 66535,2933,66535
ZCTA5 66541,178,66541
ZCTA5 66542,3024,66542
ZCTA5 66605,20447,66605
ZCTA5 66606,10178,66606
ZCTA5 19090,18202,19090
ZCTA5 19001,16871,19001
ZCTA5 19004,9246,19004
ZCTA5 19007,21443,19007
ZCTA5 19009,885,19009
ZCTA5 19013,35113,19013
ZCTA5 19023,22087,19023
ZCTA5 19032,6629,19032
ZCTA5 19036,12984,19036
ZCTA5 19044,16216,19044
ZCTA5 19054,17040,19054
ZCTA5 19070,6625,19070
ZCTA5 19072,10008,19072
ZCTA5 19073,20421,19073
ZCTA5 19087,32592,19087
ZCTA5 19111,67159,19111
ZCTA5 19123,17793,19123
ZCTA5 19142,29864,19142
ZCTA5 19143,62927,19143
ZCTA5 19148,51754,19148
ZCTA5 19149,58811,19149
ZCTA5 19151,32306,19151
ZCTA5 19805,38061,19805
ZCTA5 19970,8770,19970
ZCTA5 19977,25536,19977
ZCTA5 19406,26631,19406
ZCTA5 19425,16445,19425
ZCTA5 19520,5889,19520
ZCTA5 19523,95,19523
ZCTA5 19541,4598,19541
ZCTA5 19544,159,19544
ZCTA5 19549,373,19549
ZCTA5 19550,602,19550
ZCTA5 19941,3477,19941
ZCTA5 19734,13072,19734
ZCTA5 19801,17447,19801
ZCTA5 27501,21001,27501
ZCTA5 27927,1132,27927
ZCTA5 27929,1825,27929
ZCTA5 27944,11736,27944
ZCTA5 27946,1040,27946
ZCTA5 27953,801,27953
ZCTA5 27956,387,27956
ZCTA5 27957,1153,27957
ZCTA5 27964,773,27964
ZCTA5 27968,178,27968
ZCTA5 27980,2182,27980
ZCTA5 27981,2092,27981
ZCTA5 27983,8546,27983
ZCTA5 27607,29005,27607
ZCTA5 27610,80973,27610
ZCTA5 27704,40657,27704
ZCTA5 27712,22787,27712
ZCTA5 27803,17548,27803
ZCTA5 27804,30484,27804
ZCTA5 27851,4977,27851
ZCTA5 27857,1067,27857
ZCTA5 27863,13923,27863
ZCTA5 58429,355,58429
ZCTA5 58440,93,58440
ZCTA5 58443,161,58443
ZCTA5 58474,2652,58474
ZCTA5 58492,424,58492
ZCTA5 58496,132,58496
ZCTA5 58552,1538,58552
ZCTA5 58554,26551,58554
ZCTA5 58559,208,58559
ZCTA5 54949,3271,54949
ZCTA5 54979,1321,54979
ZCTA5 54661,3913,54661
ZCTA5 54664,1770,54664
ZCTA5 54703,43089,54703
ZCTA5 54721,1425,54721
ZCTA5 54729,32927,54729
ZCTA5 54746,710,54746
ZCTA5 54751,25931,54751
ZCTA5 54755,7073,54755
ZCTA5 54759,1437,54759
ZCTA5 54801,6527,54801
ZCTA5 54829,5280,54829
ZCTA5 54836,1042,54836
ZCTA5 54462,425,54462
ZCTA5 54465,489,54465
ZCTA5 54470,2059,54470
ZCTA5 54473,2640,54473
ZCTA5 54480,1396,54480
ZCTA5 54481,28166,54481
ZCTA5 54490,904,54490
ZCTA5 54498,2376,54498
ZCTA5 54512,975,54512
ZCTA5 54521,7986,54521
ZCTA5 54545,859,54545
ZCTA5 54547,1363,54547
ZCTA5 54565,36,54565
ZCTA5 54566,1183,54566
ZCTA5 54614,2548,54614
ZCTA5 54618,2319,54618
ZCTA5 54619,3568,54619
ZCTA5 54624,1530,54624
ZCTA5 54630,4106,54630
ZCTA5 54638,1614,54638
ZCTA5 54645,56,54645
ZCTA5 54652,1095,54652
ZCTA5 54658,2586,54658
ZCTA5 54665,8476,54665
ZCTA5 54728,5997,54728
ZCTA5 54733,1216,54733
ZCTA5 54747,2299,54747
ZCTA5 54757,3463,54757
ZCTA5 54771,4303,54771
ZCTA5 54813,659,54813
ZCTA5 54011,6706,54011
ZCTA5 54013,3318,54013
ZCTA5 54082,1649,54082
ZCTA5 54126,3475,54126
ZCTA5 54137,1083,54137
ZCTA5 84779,760,84779
ZCTA5 84782,638,84782
ZCTA5 84633,1032,84633
ZCTA5 84640,127,84640
ZCTA5 84667,418,84667
ZCTA5 84712,111,84712
ZCTA5 84725,1602,84725
ZCTA5 84729,427,84729
ZCTA5 84744,316,84744
ZCTA5 84751,2370,84751
ZCTA5 84755,47,84755
ZCTA5 84766,287,84766
ZCTA5 84083,1384,84083
ZCTA5 84086,428,84086
ZCTA5 84098,19395,84098
ZCTA5 84105,22812,84105
ZCTA5 84124,22884,84124
ZCTA5 84315,9218,84315
ZCTA5 84002,314,84002
ZCTA5 84023,167,84023
ZCTA5 84046,412,84046
ZCTA5 84072,340,84072
ZCTA5 84075,30427,84075
ZCTA5 84006,839,84006
ZCTA5 84017,4569,84017
ZCTA5 84015,67245,84015
ZCTA5 00717,15115,00717
ZCTA5 00767,32867,00767
ZCTA5 00603,45652,00603
ZCTA5 00622,6505,00622
ZCTA5 00647,5708,00647
ZCTA5 00664,14405,00664
ZCTA5 00667,22721,00667
ZCTA5 00690,5900,00690
ZCTA5 00698,34449,00698
ZCTA5 00728,39204,00728
ZCTA5 00729,50721,00729
ZCTA5 00751,20662,00751
ZCTA5 00769,38500,00769
ZCTA5 00795,43475,00795
ZCTA5 00925,6365,00925
ZCTA5 00979,17022,00979
ZCTA5 10501,1237,10501
ZCTA5 10506,5555,10506
ZCTA5 10005,8664,10005
ZCTA5 10010,34763,10010
ZCTA5 10016,52912,10016
ZCTA5 10017,16065,10017
ZCTA5 10026,38937,10026
ZCTA5 10033,58648,10033
ZCTA5 10069,6504,10069
ZCTA5 10111,0,10111
ZCTA5 10115,0,10115
ZCTA5 10128,57993,10128
ZCTA5 10153,0,10153
ZCTA5 10169,0,10169
ZCTA5 67546,2398,67546
ZCTA5 01040,40161,01040
ZCTA5 01010,3663,01010
ZCTA5 01036,5174,01036
ZCTA5 01220,8129,01220
ZCTA5 01824,25762,01824
ZCTA5 01450,11322,01450
ZCTA5 01612,4961,01612
ZCTA5 01905,24369,01905
ZCTA5 01521,2492,01521
ZCTA5 01537,2244,01537
ZCTA5 01542,2544,01542
ZCTA5 01550,16865,01550
ZCTA5 01610,22152,01610
ZCTA5 01718,709,01718
ZCTA5 01757,28936,01757
ZCTA5 01776,19248,01776
ZCTA5 01803,28077,01803
ZCTA5 01810,36098,01810
ZCTA5 01832,23736,01832
ZCTA5 01860,6926,01860
ZCTA5 92509,82377,92509
ZCTA5 92539,4433,92539
ZCTA5 92543,37492,92543
ZCTA5 92586,18615,92586
ZCTA5 92592,86115,92592
ZCTA5 92618,54509,92618
ZCTA5 92625,13149,92625
ZCTA5 92679,32784,92679
ZCTA5 92688,44586,92688
ZCTA5 92708,56811,92708
ZCTA5 92806,40216,92806
ZCTA5 92843,47823,92843
ZCTA5 92870,53194,92870
ZCTA5 92004,2284,92004
ZCTA5 92007,11973,92007
ZCTA5 92037,38261,92037
ZCTA5 92020,57796,92020
ZCTA5 92025,52276,92025
ZCTA5 92027,57225,92027
ZCTA5 92065,36460,92065
ZCTA5 92078,52810,92078
ZCTA5 92117,58651,92117
ZCTA5 92123,34103,92123
ZCTA5 92139,36172,92139
ZCTA5 92173,31248,92173
ZCTA5 92223,56925,92223
ZCTA5 92230,2363,92230
ZCTA5 92240,36214,92240
ZCTA5 92254,8336,92254
ZCTA5 92280,0,92280
ZCTA5 92313,12559,92313
ZCTA5 92316,29176,92316
ZCTA5 92324,59628,92324
ZCTA5 92354,22991,92354
ZCTA5 92377,20606,92377
ZCTA5 92507,59612,92507
ZCTA5 92548,8502,92548
ZCTA5 27596,19116,27596
ZCTA5 27705,50530,27705
ZCTA5 27713,55516,27713
ZCTA5 27821,121,27821
ZCTA5 03754,50,03754
ZCTA5 03823,2121,03823
ZCTA5 03847,376,03847
ZCTA5 03850,198,03850
ZCTA5 03851,4230,03851
ZCTA5 03861,4524,03861
ZCTA5 03871,179,03871
ZCTA5 03890,64,03890
ZCTA5 03910,418,03910
ZCTA5 03911,61,03911
ZCTA5 97222,36904,97222
ZCTA5 97229,71529,97229
ZCTA5 97266,36818,97266
ZCTA5 97338,22449,97338
ZCTA5 97344,1742,97344
ZCTA5 97368,3326,97368
ZCTA5 97376,1046,97376
ZCTA5 97383,10185,97383
ZCTA5 97391,6399,97391
ZCTA5 97411,7568,97411
ZCTA5 97444,5974,97444
ZCTA5 97448,13409,97448
ZCTA5 97484,136,97484
ZCTA5 97486,668,97486
ZCTA5 97496,7663,97496
ZCTA5 97526,35302,97526
ZCTA5 97534,719,97534
ZCTA5 97537,7104,97537
ZCTA5 97538,1809,97538
ZCTA5 97630,4797,97630
ZCTA5 97707,5970,97707
ZCTA5 97721,199,97721
ZCTA5 97730,327,97730
ZCTA5 97732,113,97732
ZCTA5 97734,3606,97734
ZCTA5 97752,0,97752
ZCTA5 97801,20859,97801
ZCTA5 97826,1274,97826
ZCTA5 97827,2485,97827
ZCTA5 97833,673,97833
ZCTA5 97843,747,97843
ZCTA5 97035,26721,97035
ZCTA5 97051,17126,97051
ZCTA5 97053,3633,97053
ZCTA5 97067,2004,97067
ZCTA5 97101,4141,97101
ZCTA5 97351,11551,97351
ZCTA5 97378,10637,97378
ZCTA5 97394,5090,97394
ZCTA5 97403,14024,97403
ZCTA5 97413,944,97413
ZCTA5 97414,154,97414
ZCTA5 97441,466,97441
ZCTA5 60960,883,60960
ZCTA5 60969,69,60969
ZCTA5 60973,338,60973
ZCTA5 60004,51504,60004
ZCTA5 60033,13479,60033
ZCTA5 60042,8519,60042
ZCTA5 60043,2356,60043
ZCTA5 60093,19816,60093
ZCTA5 60108,22980,60108
ZCTA5 60109,496,60109
ZCTA5 60119,10397,60119
ZCTA5 60130,13808,60130
ZCTA5 60136,7941,60136
ZCTA5 60150,2077,60150
ZCTA5 60178,22295,60178
ZCTA5 60191,13972,60191
ZCTA5 60195,4689,60195
ZCTA5 60421,3907,60421
ZCTA5 60431,23860,60431
ZCTA5 60432,20282,60432
ZCTA5 60163,5079,60163
ZCTA5 60171,9957,60171
ZCTA5 60174,30796,60174
ZCTA5 60194,19314,60194
ZCTA5 60305,10883,60305
ZCTA5 60420,4699,60420
ZCTA5 60423,31328,60423
ZCTA5 60429,15393,60429
ZCTA5 60461,4677,60461
ZCTA5 60462,40067,60462
ZCTA5 60466,20856,60466
ZCTA5 60470,430,60470
ZCTA5 60481,11531,60481
ZCTA5 60471,13875,60471
ZCTA5 60472,4968,60472
ZCTA5 60479,1082,60479
ZCTA5 60490,21851,60490
ZCTA5 60514,9970,60514
ZCTA5 60537,655,60537
ZCTA5 60540,43887,60540
ZCTA5 60601,14513,60601
ZCTA5 60608,80011,60608
ZCTA5 60620,68761,60620
ZCTA5 60634,75604,60634
ZCTA5 60637,46621,60637
ZCTA5 60644,45919,60644
ZCTA5 92563,71394,92563
ZCTA5 92591,41588,92591
ZCTA5 92610,17002,92610
ZCTA5 92624,6376,92624
ZCTA5 92629,27023,92629
ZCTA5 92649,35856,92649
ZCTA5 92701,54796,92701
ZCTA5 92675,39827,92675
ZCTA5 92683,90833,92683
ZCTA5 92691,50033,92691
ZCTA5 58237,5116,58237
ZCTA5 58623,2083,58623
ZCTA5 58731,305,58731
ZCTA5 58384,386,58384
ZCTA5 58529,622,58529
ZCTA5 58569,82,58569
ZCTA5 58788,1038,58788
ZCTA5 58374,631,58374
ZCTA5 58622,1795,58622
ZCTA5 58735,549,58735
ZCTA5 58771,505,58771
ZCTA5 58036,221,58036
ZCTA5 58103,49209,58103
ZCTA5 58277,167,58277
ZCTA5 58002,5,58002
ZCTA5 58065,33,58065
ZCTA5 58076,334,58076
ZCTA5 58105,2242,58105
ZCTA5 58205,402,58205
ZCTA5 58339,26,58339
ZCTA5 58402,260,58402
ZCTA5 58405,440,58405
ZCTA5 58705,764,58705
ZCTA5 58452,37,58452
ZCTA5 58503,34970,58503
ZCTA5 58702,0,58702
ZCTA5 58707,424,58707
ZCTA5 56673,628,56673
ZCTA5 56681,269,56681
ZCTA5 92040,45392,92040
ZCTA5 92064,49768,92064
ZCTA5 30742,7374,30742
ZCTA5 30757,2131,30757
ZCTA5 30802,6243,30802
ZCTA5 30809,50288,30809
ZCTA5 30822,434,30822
ZCTA5 30821,825,30821
ZCTA5 30004,66538,30004
ZCTA5 30032,47267,30032
ZCTA5 30306,24915,30306
ZCTA5 30311,35523,30311
ZCTA5 30314,25752,30314
ZCTA5 30322,2308,30322
ZCTA5 30340,29069,30340
ZCTA5 30346,5008,30346
ZCTA5 30349,75647,30349
ZCTA5 30350,38785,30350
ZCTA5 30410,1821,30410
ZCTA5 30420,1278,30420
ZCTA5 30442,8239,30442
ZCTA5 30445,3797,30445
ZCTA5 30450,1882,30450
ZCTA5 30543,5939,30543
ZCTA5 30546,7596,30546
ZCTA5 30581,160,30581
ZCTA5 30622,13073,30622
ZCTA5 30641,1859,30641
ZCTA5 61088,6348,61088
ZCTA5 61089,621,61089
ZCTA5 61103,23951,61103
ZCTA5 61201,38018,61201
ZCTA5 61232,1249,61232
ZCTA5 61242,1227,61242
ZCTA5 61254,11310,61254
ZCTA5 61261,750,61261
ZCTA5 61239,1225,61239
ZCTA5 61252,5246,61252
ZCTA5 61259,1309,61259
ZCTA5 70591,4929,70591
ZCTA5 70630,2504,70630
ZCTA5 70648,8587,70648
ZCTA5 70811,14127,70811
ZCTA5 70585,340,70585
ZCTA5 70663,28475,70663
ZCTA5 70668,7019,70668
ZCTA5 70669,9800,70669
ZCTA5 70710,5635,70710
ZCTA5 70733,1165,70733
ZCTA5 61849,2059,61849
ZCTA5 61865,1580,61865
ZCTA5 61878,1263,61878
ZCTA5 61882,655,61882
ZCTA5 61883,4262,61883
ZCTA5 61932,562,61932
ZCTA5 61957,1613,61957
ZCTA5 61525,9318,61525
ZCTA5 61528,2862,61528
ZCTA5 61540,2676,61540
ZCTA5 61543,137,61543
ZCTA5 61547,4035,61547
ZCTA5 61564,982,61564
ZCTA5 61565,1418,61565
ZCTA5 61610,5074,61610
ZCTA5 61812,347,61812
ZCTA5 61815,240,61815
ZCTA5 61820,38017,61820
ZCTA5 61843,2307,61843
ZCTA5 61844,827,61844
ZCTA5 61850,405,61850
ZCTA5 61857,136,61857
ZCTA5 61858,2885,61858
ZCTA5 61863,764,61863
ZCTA5 61866,13863,61866
ZCTA5 61910,4848,61910
ZCTA5 61913,1528,61913
ZCTA5 61741,1679,61741
ZCTA5 61742,1221,61742
ZCTA5 61750,187,61750
ZCTA5 61759,1463,61759
ZCTA5 61814,1097,61814
ZCTA5 61834,8516,61834
ZCTA5 61845,365,61845
ZCTA5 61846,4979,61846
ZCTA5 61851,310,61851
ZCTA5 61873,6129,61873
ZCTA5 46103,145,46103
ZCTA5 46104,898,46104
ZCTA5 46105,1677,46105
ZCTA5 46118,4855,46118
ZCTA5 46122,16053,46122
ZCTA5 46123,38655,46123
ZCTA5 46140,41334,46140
ZCTA5 46162,235,46162
ZCTA5 46175,616,46175
ZCTA5 46204,9410,46204
ZCTA5 46214,23644,46214
ZCTA5 46216,2073,46216
ZCTA5 46237,37026,46237
ZCTA5 46256,23894,46256
ZCTA5 46304,25738,46304
ZCTA5 46322,22479,46322
ZCTA5 46929,3030,46929
ZCTA5 46932,3200,46932
ZCTA5 46943,230,46943
ZCTA5 46974,1832,46974
ZCTA5 46979,5257,46979
ZCTA5 46301,690,46301
ZCTA5 46323,22516,46323
ZCTA5 46348,1104,46348
ZCTA5 46406,8779,46406
ZCTA5 46410,37569,46410
ZCTA5 46516,32078,46516
ZCTA5 60910,520,60910
ZCTA5 60911,1337,60911
ZCTA5 60913,1717,60913
ZCTA5 60928,574,60928
ZCTA5 60961,833,60961
ZCTA5 60605,30950,60605
ZCTA5 60606,3204,60606
ZCTA5 60623,77732,60623
ZCTA5 60629,107930,60629
ZCTA5 60633,12720,60633
ZCTA5 60638,57057,60638
ZCTA5 60640,69726,60640
ZCTA5 60649,47084,60649
ZCTA5 60655,27771,60655
ZCTA5 60661,10734,60661
ZCTA5 60827,28327,60827
ZCTA5 60919,535,60919
ZCTA5 60927,2150,60927
ZCTA5 60940,3062,60940
ZCTA5 60631,28864,60631
ZCTA5 60005,29109,60005
ZCTA5 60015,26942,60015
ZCTA5 60018,28477,60018
ZCTA5 60044,10259,60044
ZCTA5 60068,37407,60068
ZCTA5 98424,11524,98424
ZCTA5 98503,42119,98503
ZCTA5 98526,198,98526
ZCTA5 98528,12812,98528
ZCTA5 98532,25534,98532
ZCTA5 98552,526,98552
ZCTA5 32258,39963,32258
ZCTA5 32259,57223,32259
ZCTA5 32310,15265,32310
ZCTA5 32311,20897,32311
ZCTA5 32331,4687,32331
ZCTA5 32336,1144,32336
ZCTA5 32355,340,32355
ZCTA5 32403,2072,32403
ZCTA5 49261,245,49261
ZCTA5 49320,14,49320
ZCTA5 49519,28262,49519
ZCTA5 49534,22206,49534
ZCTA5 49674,44,49674
ZCTA5 49717,93,49717
ZCTA5 49819,22,49819
ZCTA5 49806,679,49806
ZCTA5 49863,168,49863
ZCTA5 49945,2620,49945
ZCTA5 49047,14578,49047
ZCTA5 49117,3665,49117
ZCTA5 49248,823,49248
ZCTA5 49319,18341,49319
ZCTA5 49935,5821,49935
ZCTA5 49740,7098,49740
ZCTA5 49821,1333,49821
ZCTA5 49887,2711,49887
ZCTA5 49729,1507,49729
ZCTA5 98851,4783,98851
ZCTA5 98860,214,98860
ZCTA5 98935,4398,98935
ZCTA5 98936,6981,98936
ZCTA5 98937,4354,98937
ZCTA5 98943,1032,98943
ZCTA5 98947,3266,98947
ZCTA5 98002,33947,98002
ZCTA5 98008,25650,98008
ZCTA5 98014,7200,98014
ZCTA5 98020,19010,98020
ZCTA5 98042,49118,98042
ZCTA5 98047,7012,98047
ZCTA5 98115,55519,98115
ZCTA5 98295,2884,98295
ZCTA5 98297,66,98297
ZCTA5 98303,1571,98303
ZCTA5 98310,20431,98310
ZCTA5 98342,1276,98342
ZCTA5 98381,266,98381
ZCTA5 98382,29214,98382
ZCTA5 98394,1331,98394
ZCTA5 98406,23052,98406
ZCTA5 83669,11281,83669
ZCTA5 83849,2249,83849
ZCTA5 79415,17894,79415
ZCTA5 79508,1060,79508
ZCTA5 79512,7451,79512
ZCTA5 79527,225,79527
ZCTA5 79532,671,79532
ZCTA5 79540,51,79540
ZCTA5 83228,929,83228
ZCTA5 83313,3977,83313
ZCTA5 83406,19204,83406
ZCTA5 83520,272,83520
ZCTA5 83644,14237,83644
ZCTA5 83316,10057,83316
ZCTA5 83436,717,83436
ZCTA5 83238,58,83238
ZCTA5 36553,3361,36553
ZCTA5 36582,24115,36582
ZCTA5 36584,650,36584
ZCTA5 36585,1412,36585
ZCTA5 36603,9239,36603
ZCTA5 36605,27035,36605
ZCTA5 36744,5972,36744
ZCTA5 36761,715,36761
ZCTA5 36765,2207,36765
ZCTA5 36783,633,36783
ZCTA5 36785,1037,36785
ZCTA5 36792,1109,36792
ZCTA5 48846,20142,48846
ZCTA5 48852,138,48852
ZCTA5 48853,640,48853
ZCTA5 48178,34882,48178
ZCTA5 48167,22648,48167
ZCTA5 48170,39578,48170
ZCTA5 48179,3877,48179
ZCTA5 48184,17040,48184
ZCTA5 48187,49919,48187
ZCTA5 48209,30607,48209
ZCTA5 48221,40905,48221
ZCTA5 48229,9456,48229
ZCTA5 48234,33969,48234
ZCTA5 48240,16871,48240
ZCTA5 48304,16390,48304
ZCTA5 48317,28474,48317
ZCTA5 48320,4964,48320
ZCTA5 48322,32997,48322
ZCTA5 48329,23658,48329
ZCTA5 48336,25040,48336
ZCTA5 48367,4510,48367
ZCTA5 48375,22018,48375
ZCTA5 48428,5544,48428
ZCTA5 48441,4013,48441
ZCTA5 48449,2783,48449
ZCTA5 48461,8163,48461
ZCTA5 48471,5726,48471
ZCTA5 48604,11905,48604
ZCTA5 48616,7118,48616
ZCTA5 48625,12804,48625
ZCTA5 48629,7746,48629
ZCTA5 48634,4325,48634
ZCTA5 48636,906,48636
ZCTA5 48642,33720,48642
ZCTA5 48655,5695,48655
ZCTA5 48728,262,48728
ZCTA5 48735,1012,48735
ZCTA5 41348,1038,41348
ZCTA5 04350,3611,04350
ZCTA5 04358,3917,04358
ZCTA5 04408,164,04408
ZCTA5 04416,5525,04416
ZCTA5 04418,1752,04418
ZCTA5 04428,3525,04428
ZCTA5 04434,1141,04434
ZCTA5 04444,8994,04444
ZCTA5 04456,2954,04456
ZCTA5 04475,584,04475
ZCTA5 04488,1360,04488
ZCTA5 13214,8392,13214
ZCTA5 13339,6382,13339
ZCTA5 13363,2358,13363
ZCTA5 43756,5007,43756
ZCTA5 43766,1483,43766
ZCTA5 43821,3729,43821
ZCTA5 43840,1226,43840
ZCTA5 43938,5773,43938
ZCTA5 43905,134,43905
ZCTA5 43920,21975,43920
ZCTA5 43930,852,43930
ZCTA5 43940,578,43940
ZCTA5 43318,3823,43318
ZCTA5 43319,930,43319
ZCTA5 43322,328,43322
ZCTA5 43348,2062,43348
ZCTA5 43358,2838,43358
ZCTA5 43402,32864,43402
ZCTA5 43432,1359,43432
ZCTA5 43458,405,43458
ZCTA5 43524,1073,43524
ZCTA5 43529,295,43529
ZCTA5 43536,167,43536
ZCTA5 43549,1280,43549
ZCTA5 43566,7952,43566
ZCTA5 43604,9386,43604
ZCTA5 43717,142,43717
ZCTA5 43728,1551,43728
ZCTA5 43740,239,43740
ZCTA5 43746,1343,43746
ZCTA5 43755,1893,43755
ZCTA5 43779,671,43779
ZCTA5 43788,651,43788
ZCTA5 43822,5146,43822
ZCTA5 43026,63456,43026
ZCTA5 43037,263,43037
ZCTA5 43045,2194,43045
ZCTA5 43067,1258,43067
ZCTA5 43077,345,43077
ZCTA5 43111,222,43111
ZCTA5 43115,1989,43115
ZCTA5 43135,3805,43135
ZCTA5 43145,2154,43145
ZCTA5 43152,613,43152
ZCTA5 43155,2679,43155
ZCTA5 48473,22111,48473
ZCTA5 48506,28308,48506
ZCTA5 48006,4038,48006
ZCTA5 48036,20752,48036
ZCTA5 48043,16212,48043
ZCTA5 48045,24949,48045
ZCTA5 48047,41119,48047
ZCTA5 48063,4028,48063
ZCTA5 48069,2432,48069
ZCTA5 48074,9220,48074
ZCTA5 48076,23822,48076
ZCTA5 48081,20522,48081
ZCTA5 48601,34218,48601
ZCTA5 48603,26464,48603
ZCTA5 48617,9382,48617
ZCTA5 48089,31411,48089
ZCTA5 48135,26565,48135
ZCTA5 48626,5702,48626
ZCTA5 48627,112,48627
ZCTA5 48650,6970,48650
ZCTA5 48652,1795,48652
ZCTA5 48659,2806,48659
ZCTA5 48705,398,48705
ZCTA5 48708,26255,48708
ZCTA5 48720,1065,48720
ZCTA5 48732,11030,48732
ZCTA5 48733,1552,48733
ZCTA5 48740,2605,48740
ZCTA5 48747,1315,48747
ZCTA5 99693,265,99693
ZCTA5 99709,29574,99709
ZCTA5 99357,4438,99357
ZCTA5 99205,43707,99205
ZCTA5 99218,17417,99218
ZCTA5 99348,1538,99348
ZCTA5 99359,168,99359
ZCTA5 99403,20707,99403
ZCTA5 99507,36403,99507
ZCTA5 99567,8872,99567
ZCTA5 99923,12,99923
ZCTA5 99301,81583,99301
ZCTA5 99505,6054,99505
ZCTA5 99207,31020,99207
ZCTA5 99113,600,99113
ZCTA5 99148,2057,99148
ZCTA5 99336,52259,99336
ZCTA5 99518,10737,99518
ZCTA5 99609,414,99609
ZCTA5 99605,118,99605
ZCTA5 99672,3075,99672
ZCTA5 99549,62,99549
ZCTA5 99586,389,99586
ZCTA5 99674,1252,99674
ZCTA5 99768,190,99768
ZCTA5 99926,1582,99926
ZCTA5 99361,1795,99361
ZCTA5 99579,51,99579
ZCTA5 32159,30459,32159
ZCTA5 32208,30648,32208
ZCTA5 32209,35919,32209
ZCTA5 32176,14821,32176
ZCTA5 32177,28343,32177
ZCTA5 43205,12590,43205
ZCTA5 43219,31404,43219
ZCTA5 43224,45533,43224
ZCTA5 43731,5068,43731
ZCTA5 43780,1765,43780
ZCTA5 43952,18084,43952
ZCTA5 43228,55186,43228
ZCTA5 43521,3039,43521
ZCTA5 43044,4944,43044
ZCTA5 43147,42463,43147
ZCTA5 43221,34354,43221
ZCTA5 43430,4786,43430
ZCTA5 43527,2249,43527
ZCTA5 43013,1465,43013
ZCTA5 43076,8935,43076
ZCTA5 43151,300,43151
ZCTA5 43202,20424,43202
ZCTA5 43337,1104,43337
ZCTA5 02324,27441,02324
ZCTA5 02038,33644,02038
ZCTA5 02045,10478,02045
ZCTA5 02054,8288,02054
ZCTA5 02067,18653,02067
ZCTA5 02108,4520,02108
ZCTA5 02120,15210,02120
ZCTA5 02135,45496,02135
ZCTA5 02301,63920,02301
ZCTA5 02330,11745,02330
ZCTA5 02370,18010,02370
ZCTA5 02421,18578,02421
ZCTA5 02461,6923,02461
ZCTA5 02467,22982,02467
ZCTA5 02115,29134,02115
ZCTA5 02030,6079,02030
ZCTA5 02081,19850,02081
ZCTA5 02109,3639,02109
ZCTA5 02149,46275,02149
ZCTA5 02151,53416,02151
ZCTA5 02170,19163,02170
ZCTA5 02176,28054,02176
ZCTA5 02322,4513,02322
ZCTA5 02338,7830,02338
ZCTA5 02356,12474,02356
ZCTA5 02367,2979,02367
ZCTA5 02379,7254,02379
ZCTA5 02452,15636,02452
ZCTA5 02535,2005,02535
ZCTA5 02542,948,02542
ZCTA5 02601,14939,02601
ZCTA5 02632,11105,02632
ZCTA5 02474,27853,02474
ZCTA5 97736,88,97736
ZCTA5 97738,2045,97738
ZCTA5 97739,13158,97739
ZCTA5 97759,7530,97759
ZCTA5 97812,832,97812
ZCTA5 97813,1435,97813
ZCTA5 97836,2148,97836
ZCTA5 97481,875,97481
ZCTA5 97504,48053,97504
ZCTA5 97539,3296,97539
ZCTA5 97624,3519,97624
ZCTA5 97634,284,97634
ZCTA5 97636,508,97636
ZCTA5 97638,575,97638
ZCTA5 97702,50395,97702
ZCTA5 97751,62,97751
ZCTA5 97761,3631,97761
ZCTA5 97817,55,97817
ZCTA5 97823,1014,97823
ZCTA5 97824,1853,97824
ZCTA5 97839,291,97839
ZCTA5 97841,540,97841
ZCTA5 97844,3803,97844
ZCTA5 97846,1954,97846
ZCTA5 97859,230,97859
ZCTA5 97862,12014,97862
ZCTA5 97875,2885,97875
ZCTA5 97882,7958,97882
ZCTA5 97904,249,97904
ZCTA5 97908,31,97908
ZCTA5 97810,1197,97810
ZCTA5 97819,19,97819
ZCTA5 26865,199,26865
ZCTA5 26636,501,26636
ZCTA5 26638,174,26638
ZCTA5 26660,397,26660
ZCTA5 26720,157,26720
ZCTA5 26755,864,26755
ZCTA5 16645,189,16645
ZCTA5 16680,303,16680
ZCTA5 16682,22,16682
ZCTA5 16727,196,16727
ZCTA5 16746,1156,16746
ZCTA5 16827,4686,16827
ZCTA5 16832,503,16832
ZCTA5 16845,984,16845
ZCTA5 16853,210,16853
ZCTA5 16914,2461,16914
ZCTA5 16153,2296,16153
ZCTA5 16132,347,16132
ZCTA5 16146,13115,16146
ZCTA5 16150,6760,16150
ZCTA5 16210,849,16210
ZCTA5 16213,123,16213
ZCTA5 16226,7695,16226
ZCTA5 16229,5203,16229
ZCTA5 16230,467,16230
ZCTA5 04742,3299,04742
ZCTA5 04973,1374,04973
ZCTA5 04619,3011,04619
ZCTA5 04685,579,04685
ZCTA5 04932,1289,04932
ZCTA5 04071,5211,04071
ZCTA5 04237,259,04237
ZCTA5 04348,3097,04348
ZCTA5 04461,2991,04461
ZCTA5 04472,2042,04472
ZCTA5 04474,3674,04474
ZCTA5 04497,326,04497
ZCTA5 04541,48,04541
ZCTA5 04551,717,04551
ZCTA5 04554,659,04554
ZCTA5 04609,5527,04609
ZCTA5 04611,414,04611
ZCTA5 04622,921,04622
ZCTA5 04643,954,04643
