short_title,quality,price,description,url,type
RUGER AMERICAN PISTOL 8608,Brand New,$519.99,"PISTOL: RUGER MODEL AMERICAN PISTOL 8608, MATTE BLACK, 4.2, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/RUGER-AMERICAN-PISTOL-8608/d7f3710c204d4c96bca8ecfc44a8ac80,pistol
RUGER AMERICAN PISTOL 8608 9mm 17rd,Brand New,$519.99,"PISTOL: RUGER MODEL AMERICAN PISTOL 8608, MATTE BLACK, 4.2, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/RUGER-AMERICAN-PISTOL-8608-9mm-17rd/743fccc53b3144c49d7c7fdc450b7bf6,pistol
ATI OMNI HYBRID 556 PISTOL W/BRACE,Brand New,$699.99,"PISTOL: AMERICAN TACTICAL - ATI MODEL ATIGOMX556P4B, MATTE BLACK, 7.5"", SEMI - AUTOMATIC, 556",/Item/Details/ATI-OMNI-HYBRID-556-PISTOL-W-BRACE/c587e0cd2b3740c599595bd2daca334a,pistol
KAHR ARMS CW45,Very Good,$449.99,"PISTOL: KAHR ARMS MODEL CW45, 2- TONE, NOT INCLUDED, 3, SEMI - AUTOMATIC, 45ACP CW, KHR CW45 WITH CLIP NO BAG OR CASE SERIAL SG5847",/Item/Details/KAHR-ARMS-CW45/23fe5d9a3ac34b0982c91161c4a86a39,pistol
KIMBER CUSTOM II - TWO-TONE,Brand New,$799.99,"PISTOL: KIMBER MODEL CUSTOM II - TWO-TONE, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 5, SEMI - AUTOMATIC, 45 ACP (45 AUTO)",/Item/Details/KIMBER-CUSTOM-II-TWO-TONE/071bc13b12f84829b455026f81c7abbb,pistol
RUGER MARK IV TARGET 40107,Brand New,$399.00,"PISTOL: RUGER MODEL MARK IV TARGET 40107, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 5.5 BULL, SEMI - AUTOMATIC, 22 LONG RIFLE (22LR)",/Item/Details/RUGER-MARK-IV-TARGET-40107/1bfea5410f394e6887147ce2fe499f50,rifle
RUGER MARK IV TARGET 40107,Brand New,$399.00,"PISTOL: RUGER MODEL MARK IV TARGET 40107, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 5.5 BULL, SEMI - AUTOMATIC, 22 LONG RIFLE (22LR)",/Item/Details/RUGER-MARK-IV-TARGET-40107/8261a6e2a2594c9a8cc86bbd6d06db1f,rifle
SPRINGFIELD ARMORY DEFENDER SERIES 4 INCH,Brand New,$449.99,"PISTOL: SPRINGFIELD ARMORY MODEL DEFENDER SERIES 4 INCH IMPORTED BY SPRINGFIELD ARMORY, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SPRINGFIELD-ARMORY-DEFENDER-SERIES-4-INCH/5a0f53cd897845acad6231e7a5942e39,pistol
SPRINGFIELD ARMORY DEFENDER SERIES 4 INCH,Brand New,$449.99,"PISTOL: SPRINGFIELD ARMORY MODEL DEFENDER SERIES 4 INCH IMPORTED BY SPRINGFIELD ARMORY, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SPRINGFIELD-ARMORY-DEFENDER-SERIES-4-INCH/5f85abd9bffa488dae0dc99bcf96094e,pistol
SMITH & WESSON M&P SHIELD 380 EZ M2.0 (13328),Brand New,$479.99,"PISTOL: SMITH & WESSON MODEL M&P SHIELD 380 EZ M2.0 (13328), STAINLESS, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.6"", 380 ACP, SEMI - AUTOMATIC",/Item/Details/SMITH-WESSON-M-P-SHIELD-380-EZ-M2-0-13328/9c71df9d59794ab9843e8b50aa3e1435,pistol
BERETTA ARMS 96A1,Good,$579.99,"PISTOL: BERETTA ARMS MODEL 96A1 IMPORTED BY BERETTA USA CORP., SEMI - AUTOMATIC, 40 SMITH & WESSON, BLUE, NOT INCLUDED, 5.5",/Item/Details/BERETTA-ARMS-96A1/06c61ee93f944932958e5f085d86bb3c,pistol
GLOCK 31 GEN 4 357 sig & 40sw,Like New,$549.99,"PISTOL: GLOCK MODEL 31 GEN 4, MATTE BLACK, YES - INCLUDES HARD PROTECTIVE CASE, 4.25, SEMI - AUTOMATIC, 45 ACP (45 AUTO), INCLUDES 40SW CONVERSION BBL",/Item/Details/GLOCK-31-GEN-4-357-sig-40sw/cc63f1ea154c4fd3be62b947491c0f8d,pistol
Smith & Wesson Stainless Model 639 9mm With Third Party Hard Case,Good,$899.99,"PISTOL: SMITH & WESSON MODEL 639, SEMI - AUTOMATIC, 9MM PARABELLUM, STAINLESS, 4""",/Item/Details/Smith-Wesson-Stainless-Model-639-9mm-With-Third-Party-Hard-Case/745cd3e441d340fba54202d6156ff7fe,pistol
ARMSCOR M1911A1 FSP 9MM (51615),Brand New,$429.99,"PISTOL: ARMSCOR MODEL M1911A1 FSP 9MM (51615), MATTE BLACK, 5, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/ARMSCOR-M1911A1-FSP-9MM-51615/b2ef0d4957b9497ba847f3454f1d751e,pistol
ARMSCOR M1911A1 FSP 9MM (51615),Brand New,$449.99,"PISTOL: ARMSCOR MODEL M1911A1 FSP 9MM (51615), MATTE BLACK, 5, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/ARMSCOR-M1911A1-FSP-9MM-51615/977b7fdb1ec24383b4c2c78e1c95a77e,pistol
JENNINGS FIREARMS J-22 .22LR SEMI AUTOMATIC PISTOL,Good,$129.99,"PISTOL: JENNINGS FIREARMS MODEL J-22, MATTE BLACK,  2.5"", 22 LONG RIFLE (22LR), SEMI - AUTOMATIC",/Item/Details/JENNINGS-FIREARMS-J-22-22LR-SEMI-AUTOMATIC-PISTOL/5f03f553864749d0936968fa7e43092d,rifle
SCCY INDUSTRIES CPX2-CBSB,Brand New,$279.99,"PISTOL: SCCY INDUSTRIES MODEL CPX2-CBSB, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SCCY-INDUSTRIES-CPX2-CBSB/b6bbba5a309641179d3b68f4fc032f00,pistol
SCCY INDUSTRIES CPX2-CBSBG3 NEW 9X19,Brand New,$249.99,"PISTOL: SCCY INDUSTRIES MODEL CPX2-CBSB, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3"", 9X19MM, SEMI - AUTOMATIC",/Item/Details/SCCY-INDUSTRIES-CPX2-CBSBG3-NEW-9X19/7ae16f97356c41b5879d8b5fbee682a3,pistol
SCCY INDUSTRIES CPX2-CBSBG3 NEW 9X19,Brand New,$269.99,"PISTOL: SCCY INDUSTRIES MODEL CPX2-CBSB, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3"", 9X19MM, SEMI - AUTOMATIC",/Item/Details/SCCY-INDUSTRIES-CPX2-CBSBG3-NEW-9X19/1238a58d356f414d806672f2507e41df,pistol
RUGER MARK II TARGET,Very Good,$449.99,"PISTOL: RUGER MODEL MARK II TARGET, BLUE / CCH, YES - INCLUDES ORIGINAL BOX AND PAPERS, 6 7/8"", SEMI - AUTOMATIC, 22 LONG RIFLE (22LR)",/Item/Details/RUGER-MARK-II-TARGET/943769efd38c4f24b9f02b4d7250849a,rifle
BERETTA ARMS APX CENTURION,Brand New,$499.99,"PISTOL: BERETTA ARMS MODEL APX CENTURION, MATTE BLACK, 3.7, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/BERETTA-ARMS-APX-CENTURION/1f50017b1dfc4f43b9d8bed690c06cba,pistol
WISE ARMS B-15 PISTOL 5.56MM 3.5 SPRING KIT WITH CANVAS BAG,Brand New,$850.00,"PISTOL: WISE ARMS MODEL B-15 PISTOL, MATTE BLACK, 7.5"", SEMI - AUTOMATIC, MULTI",/Item/Details/WISE-ARMS-B-15-PISTOL-5-56MM-3-5-SPRING-KIT-WITH-CANVAS-BAG/726be3bf92f44df681b36d92a116a4af,pistol
AREX FIREARMS DELTA L,Brand New,$449.99,"PISTOL: AREX FIREARMS MODEL DELTA L, 2- TONE, 4.5, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/AREX-FIREARMS-DELTA-L/2256b0b2bf5c41faac444eeff0c70810,pistol
SIG SAUER P220 LEGION .45 ACP,Like New,"$1,199.99","PISTOL: SIG SAUER MODEL P220 LEGION IMPORTED BY SIG SAUER, SEMI - AUTOMATIC, 45 ACP (45 AUTO), BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4""",/Item/Details/SIG-SAUER-P220-LEGION-45-ACP/64648226c6f1430291c3e1c499b48597,pistol
KAHR ARMS P380,Very Good,$549.99,"PISTOL: KAHR ARMS MODEL P380, SEMI - AUTOMATIC, 380 ACP, MATTE BLACK, 2.5",/Item/Details/KAHR-ARMS-P380/72a95c0904b547febe234371517584ef,pistol
KAHR ARMS P380,Brand New,$629.95,"PISTOL: KAHR ARMS MODEL P380, MATTE BLACK, 2.5"", SEMI - AUTOMATIC, 380 ACP",/Item/Details/KAHR-ARMS-P380/8e19fb09535f4eaca56c55c1adc5f10a,pistol
TAURUS FIREARMS TAURUS G3C 9MM 1-GSC931,Brand New,$299.00,"PISTOL: TAURUS FIREARMS MODEL TAURUS G3C 9MM 1-GSC931, BLUE, YES - INCLUDES ORGINAL BOX & PROTECTIVE CASE, 3, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/TAURUS-FIREARMS-TAURUS-G3C-9MM-1-GSC931/4ace279f56f74601aef39b8abaf547de,pistol
TAURUS FIREARMS TAURUS G3C 9MM 1-GSC931,Brand New,$299.00,"PISTOL: TAURUS FIREARMS MODEL TAURUS G3C 9MM 1-GSC931, BLUE, YES - INCLUDES ORGINAL BOX & PROTECTIVE CASE, 3, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/TAURUS-FIREARMS-TAURUS-G3C-9MM-1-GSC931/4443bdd1baf84c55902d2ba111d96ebf,pistol
TAURUS FIREARMS TAURUS G3C 9MM 1-GSC931,Brand New,$299.00,"PISTOL: TAURUS FIREARMS MODEL TAURUS G3C 9MM 1-GSC931, BLUE, YES - INCLUDES ORGINAL BOX & PROTECTIVE CASE, 3, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/TAURUS-FIREARMS-TAURUS-G3C-9MM-1-GSC931/ce63aa68349e43daaa70e71deea99d25,pistol
CZ-USA P-10 S,Like New,$489.99,"PISTOL: CZ-USA MODEL P-10 S, SEMI - AUTOMATIC, 9MM PARABELLUM, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.5",/Item/Details/CZ-USA-P-10-S/4c31115b0da54eedbcfc8587fe8ab65c,pistol
CZ-USA P-10 S FDE pistol w/ pinky extension 9mm sub compact,Brand New,$639.99,"PISTOL: CZ-USA MODEL P-10 S, SEMI - AUTOMATIC, 9MM PARABELLUM, FLAT DARK EARTH, 3.6",/Item/Details/CZ-USA-P-10-S-FDE-pistol-w-pinky-extension-9mm-sub-compact/1957dd26d5f742b79432356d6a0f0b4e,pistol
FOXTROT MIKE FMP 9 SEMI AUTOMATIC 9MM PISTOL W/ EXTRAS,Very Good,$749.99,"PISTOL: FOXTROT MIKE MODEL FMP 9, MATTE BLACK, 10"", 9X19MM, SEMI - AUTOMATIC",/Item/Details/FOXTROT-MIKE-FMP-9-SEMI-AUTOMATIC-9MM-PISTOL-W-EXTRAS/9ec9acf1c6eb42b2a1fd6ffb52b713e7,pistol
TARA AEROSPACE TM-9X,Brand New,$649.99,"PISTOL: TARA AEROSPACE MODEL TM-9X, MATTE BLACK, 4.5, SEMI - AUTOMATIC, 9X19",/Item/Details/TARA-AEROSPACE-TM-9X/3c471c57be2a483a9adf179af58a7c1e,pistol
TARA AEROSPACE TM-9X,Brand New,$699.99,"PISTOL: TARA AEROSPACE MODEL TM-9X, SEMI - AUTOMATIC, 9X19, MATTE BLACK, 4.5""",/Item/Details/TARA-AEROSPACE-TM-9X/e1eba9dd632041a8a9495276796508a5,pistol
TARA AEROSPACE TM-9X,Brand New,$699.99,"PISTOL: TARA AEROSPACE MODEL TM-9X, MATTE BLACK, 4.5"", SEMI - AUTOMATIC, 9X19",/Item/Details/TARA-AEROSPACE-TM-9X/ea535c5b95d34617be35e9ef91cfb952,pistol
TARA AEROSPACE TM-9X,Brand New,$699.99,"PISTOL: TARA AEROSPACE MODEL TM-9X, SEMI - AUTOMATIC, 9X19, MATTE BLACK, 4.5""",/Item/Details/TARA-AEROSPACE-TM-9X/5b78b0e1177c495390c6b52d0cc5374e,pistol
TARA AEROSPACE TM-9X,Brand New,$699.99,"PISTOL: TARA AEROSPACE MODEL TM-9X, MATTE BLACK, 4.5"", SEMI - AUTOMATIC, 9X19",/Item/Details/TARA-AEROSPACE-TM-9X/3351e4d25ff346da94086a0e062d557b,pistol
REMINGTON ARMS CO 1911 R1S,Good,$749.99,"PISTOL: REMINGTON ARMS COMPANY MODEL 1911 R1S, STAINLESS, 5, SEMI - AUTOMATIC, 45",/Item/Details/REMINGTON-ARMS-CO-1911-R1S/ec0b2df1142c4316a05928eb161b19f1,pistol
SPRINGFIELD ARMORY XDS-45 MOD.2 (XDSG93345BCT),Brand New,$579.99,"PISTOL: SPRINGFIELD ARMORY MODEL XDS-45 MOD.2 (XDSG93345BCT), MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, SEMI - AUTOMATIC, 45 ACP (45 AUTO)",/Item/Details/SPRINGFIELD-ARMORY-XDS-45-MOD-2-XDSG93345BCT/60299f4d08b14b2da3a7a1f0a2d79fc1,pistol
TAURUS FIREARMS PT 99 AF PISTOL - 9MM,Like New,$499.99,"PISTOL: TAURUS FIREARMS MODEL PT 99 AF, SEMI - AUTOMATIC, 9X19MM, BLUE, NOT INCLUDED, 5""",/Item/Details/TAURUS-FIREARMS-PT-99-AF-PISTOL-9MM/ae32808e00524a1f9c7908296088dbf4,pistol
HIGHPOINT FIREARMS C9,Very Good,$119.99,"PISTOL: HIGHPOINT FIREARMS MODEL C9, MATTE BLACK, YES - INCLUDES PROTECTIVE CASE, 3 1/2INCHES, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/HIGHPOINT-FIREARMS-C9/33bbe26422d040c495358f9cefd3d9dd,pistol
"EAA GIRSAN REGARD MC 9MM 18RD 5.2"" BBL BERETTA 92 CLONE",Brand New,$439.99,"PISTOL: EAA - EUROPEAN AMERICAN ARMORY CORP MODEL REGARD MC, MATTE BLACK, 5.2, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/EAA-GIRSAN-REGARD-MC-9MM-18RD-5-2-BBL-BERETTA-92-CLONE/c3d2ba4dfbd04c7dbe64039655f45d82,pistol
"EAA GIRSAN REGARD MC 9MM 18RD 5.2"" BBL BERETTA 92 CLONE",Brand New,$439.99,"PISTOL: EAA - EUROPEAN AMERICAN ARMORY CORP MODEL REGARD MC, MATTE BLACK, 5.2, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/EAA-GIRSAN-REGARD-MC-9MM-18RD-5-2-BBL-BERETTA-92-CLONE/61a65c374bb648918fa28e355fd53eb8,pistol
WALTHER ARMS PPK 4796001,Brand New,$799.99,"PISTOL: WALTHER ARMS MODEL PPK 4796001, STAINLESS, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.3, SEMI - AUTOMATIC, 380 ACP",/Item/Details/WALTHER-ARMS-PPK-4796001/1483e3ae1abb4845af00aed0a32dcca5,pistol
WALTHER ARMS PPK 4796001,Brand New,$799.99,"PISTOL: WALTHER ARMS MODEL PPK 4796001, STAINLESS, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.3, SEMI - AUTOMATIC, 380 ACP",/Item/Details/WALTHER-ARMS-PPK-4796001/a626b4ab7f6c4bd3bb983004537fc16d,pistol
CHIAPPA FIREARMS CD PAK - 9,Brand New,$699.99,"PISTOL: CHIAPPA FIREARMS MODEL CD PAK - 9 IMPORTED BY NOVA MODUL, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/CHIAPPA-FIREARMS-CD-PAK-9/bf1d99d9dfea4a3faf7b68b408c60c4a,pistol
CHIAPPA FIREARMS CD PAK - 9,Brand New,$699.99,"PISTOL: CHIAPPA FIREARMS MODEL CD PAK - 9 IMPORTED BY NOVA MODUL, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/CHIAPPA-FIREARMS-CD-PAK-9/7bd4adb6c75d494ca63eb5aa0fbacaed,pistol
CZ-USA CZ75 SP-01 TACTICAL,Like New,$719.00,"PISTOL: CZ-USA MODEL CZ75 SP-01 TACTICAL, MATTE BLACK, YES - INCLUDES ORIGINAL BOX, 5INCH, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/CZ-USA-CZ75-SP-01-TACTICAL/77ec02ac02d74b70ab11e4ce89eaff17,pistol
SMITH & WESSON 4046,Good,$599.99,"PISTOL: SMITH & WESSON MODEL 4046, MATTE STAINLESS, NOT INCLUDED, 4, SEMI - AUTOMATIC, 40 SMITH & WESSON",/Item/Details/SMITH-WESSON-4046/d8e14ff3dcfc4a328dd9258f13412c0e,pistol
HASKELL MANUFACTURING - FIREARMS JHP,Good,$129.99,"PISTOL: HASKELL MANUFACTURING - FIREARMS MODEL JHP 456506, SEMI - AUTOMATIC, 45 ACP (45 AUTO), BLUE, 4.5""",/Item/Details/HASKELL-MANUFACTURING-FIREARMS-JHP/21eff551a29d4d23a72098fad96f52b0,pistol
Para Ordnance 1911 GI Expert,Good,$649.99,PARA ORDNANCE 1911 GI EXPERT,/Item/Details/Para-Ordnance-1911-GI-Expert/423a4713b50a44618c534988cdaef5e5,
ZRODELTA MOD.U.LUS,Brand New,$799.99,"ZRODELTA MODEL MOD.U.LUS, MATTE BLACK, 4, SEMI - AUTOMATIC, 9MM PARABELLUM, WITH M.O.S. TOOL",/Item/Details/ZRODELTA-MOD-U-LUS/5820932da77749668a860e6d68147c6f,
BERETTA ARMS 21A BOBCAT,Good,$349.99,"PISTOL: BERETTA ARMS MODEL 21A BOBCAT, MATTE BLACK, YES - INCLUDES ORIGINAL BOX, 2 1/2 INCHES, 22 LONG RIFLE (22LR), SEMI - AUTOMATIC",/Item/Details/BERETTA-ARMS-21A-BOBCAT/24f46ce46b1145959a35e8dd71f48183,rifle
SMITH & WESSON 645 PISTOL,Good,$799.99,"PISTOL: SMITH & WESSON MODEL 645 PISTOL, BLUE, 4, SEMI - AUTOMATIC, 45 ACP (45 AUTO)",/Item/Details/SMITH-WESSON-645-PISTOL/a3650f816a654bc6b92a7a825596297e,pistol
CANIK FIREARMS TP9SF ELITE (HG4869-N),Brand New,$449.99,"PISTOL: CANIK FIREARMS MODEL TP9SF ELITE (HG4869-N), MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4.19, SEMI - AUTOMATIC, 9X19MM",/Item/Details/CANIK-FIREARMS-TP9SF-ELITE-HG4869-N/d8fa80798e874ffa8628e21ac623188a,pistol
CZ - CESKA ZBROJOVKA CZ 75 BD,Brand New,$689.99,"PISTOL: CZ - CESKA ZBROJOVKA MODEL CZ 75 BD, MATTE BLACK, 4.6, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/CZ-CESKA-ZBROJOVKA-CZ-75-BD/12e735f779644034a1ed3c3474e8b800,pistol
TISAS ZIGANA M45 1911A1 TANKER,Like New,$439.95,TISAS ZIGANA M45 1911A1 TANKER.  USED IN EXCELLENT CONDITION WITH 1 MAGAZINE.  SEE PHOTOS.,/Item/Details/TISAS-ZIGANA-M45-1911A1-TANKER/14c8c301cd9c4b0784796e8f412c29a9,
GLOCK P80 CLASSIC EDITION,Very Good,$799.99,"PISTOL: GLOCK MODEL P80 CLASSIC EDITION, MATTE BLACK, YES - INCLUDES ORIGINAL BOX, 4.5, SEMI - AUTOMATIC, 9X9",/Item/Details/GLOCK-P80-CLASSIC-EDITION/b569dcd867a743f1bfa933738267f67f,pistol
SCCY CPX-1 WITH CRIMSON TRACE RED DOT,Like New,$329.95,SCCY CPX-1 SEMI-AUTOMATIC 9MM PISTOL.  USED IN LIKE NEW CONDITION WITH CRIMSON TRACE RED DOT SIGHT AND 2 MAGAZINES.  SEE PHOTOS.,/Item/Details/SCCY-CPX-1-WITH-CRIMSON-TRACE-RED-DOT/9da555d3e5a542318e873670bbcce230,pistol
HIGH STANDARD SPORT KING 103 22LR TARGET PISTOL,Very Good,$499.99,"PISTOL: HIGH STANDARD MODEL SPORT KING, MATTE BLACK, 4.5, SEMI - AUTOMATIC, 22 LONG RIFLE (22LR)",/Item/Details/HIGH-STANDARD-SPORT-KING-103-22LR-TARGET-PISTOL/12e8a7e9e29d4a66a7f86b8dd758bac3,rifle
AREX FIREARMS REX ZERO 1CP,Very Good,$499.99,"PISTOL: AREX FIREARMS MODEL REX ZERO 1CP, SEMI - AUTOMATIC, 9MM PARABELLUM, GOLD, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4",/Item/Details/AREX-FIREARMS-REX-ZERO-1CP/ae39bcfd7056400086f14f8d824e93ad,pistol
SCCY INDUSTRIES CPX-22TTPKRD,Like New,$249.99,"PISTOL: SCCY INDUSTRIES MODEL CPX-22TTPKRD, SEMI - AUTOMATIC, 9X19MM, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3",/Item/Details/SCCY-INDUSTRIES-CPX-22TTPKRD/83cc76862e1f4d32b70d99ee83561885,pistol
NiB Kimber R7 Mako OR,Like New,$549.99,"PISTOL: KIMBER MODEL R7 MAKO OR, BLUE, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/NiB-Kimber-R7-Mako-OR/6c4e1d4d0acb42e7a836bf09501be60f,pistol
STAR FIREARMS FIRESTAR,Good,$399.99,"PISTOL: STAR FIREARMS MODEL FIRESTAR IMPORTED BY EIBAR SPAIN, SEMI - AUTOMATIC, 9MM KURZ (9X17), BLUE, NOT INCLUDED, 3.5""",/Item/Details/STAR-FIREARMS-FIRESTAR/ad21492d11154a4fb308efa9ca0f747d,pistol
IWI-ISRAEL JERICHO J941F9,Brand New,$659.99,"PISTOL: IWI-ISRAEL MODEL JERICHO J941F9, SEMI - AUTOMATIC, 9MM PARABELLUM, MATTE BLACK, 4.4",/Item/Details/IWI-ISRAEL-JERICHO-J941F9/6f1669aee9c44d5395439dc2948f58e8,pistol
SMITH & WESSON M&P 9 SUB COMPACT 2.0,Brand New,$569.99,"PISTOL: SMITH & WESSON MODEL M&P 9 SUB COMPACT 2.0, MATTE BLACK, 3.6, SEMI - AUTOMATIC, 9X19MM",/Item/Details/SMITH-WESSON-M-P-9-SUB-COMPACT-2-0/9c9c595f5c27485ea356a99529cc0a0b,pistol
SCCY INDUSTRIES CPX2-TTWT,Brand New,$309.99,"PISTOL: SCCY INDUSTRIES MODEL CPX2-TTWT, 2- TONE, YES - INCLUDES ORIGINAL BOX AND PAPERS, NA, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/SCCY-INDUSTRIES-CPX2-TTWT/856a90c0135847f9980aaa4a73942834,pistol
L.W. SEECAMP LWS 32 STAINLESS,Very Good,$369.99,"PISTOL: L.W. SEECAMP MODEL LWS 32 STAINLESS, STAINLESS, NOT INCLUDED, 2, SEMI - AUTOMATIC, 32 ACP",/Item/Details/L-W-SEECAMP-LWS-32-STAINLESS/16f6f8d7b0c24678bdb9e3c71e3b04df,pistol
LLAMA FIREARMS MAX-1 45 C/F,Good,$449.00,"PISTOL: LLAMA FIREARMS MODEL MAX-1, MATTE BLACK, YES - INCLUDES ORIGINAL BOX, 4, 45 ACP (45 AUTO), SEMI - AUTOMATIC",/Item/Details/LLAMA-FIREARMS-MAX-1-45-C-F/82e1ff48dbfc4323b65cc88a9d536c92,pistol
WALTHER ARMS PPQ SC,Like New,$589.99,"PISTOL: WALTHER ARMS MODEL PPQ SC, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 3.5, 9X19MM, SEMI - AUTOMATIC",/Item/Details/WALTHER-ARMS-PPQ-SC/8630928e19d54fb695f0573239122c7f,pistol
"SDS IMPORTS  1911A1 T45 TANKER 4.25""",Brand New,$499.99,"PISTOL: SDS IMPORTS - FIREARMS MODEL 1911A1 T45 TANKER, MATTE BLACK, YES - INCLUDES ORIGINAL BOX AND PAPERS, 4.25, SEMI - AUTOMATIC, 45 ACP (45 AUTO)",/Item/Details/SDS-IMPORTS-1911A1-T45-TANKER-4-25/b914c8c7b4e244999f9354c0cab20238,pistol
JUST RIGHT CARBINE JRC9PST,Brand New,$949.99,"PISTOL: JUST RIGHT CARBINE MODEL JRC9PST, MATTE BLACK, 6.5"", SEMI - AUTOMATIC, G-9MM",/Item/Details/JUST-RIGHT-CARBINE-JRC9PST/e18d99c7dffd420a92f7b66d92b1571a,pistol
RUGER P-95DC,Very Good,$429.99,"PISTOL: RUGER MODEL P-95DC, MATTE BLACK, NOT INCLUDED, 5"", SEMI - AUTOMATIC, 9MMX19",/Item/Details/RUGER-P-95DC/b8e93c8d79de4eb48c567c27c32ec822,pistol
GLOCK G19M COMPACT SEMI AUTOMATIC 9MM PISTOL,Very Good,$619.99,"PISTOL: GLOCK MODEL G19M, MATTE BLACK, YES - INCLUDES HARD PROTECTIVE CASE, 3.75, 9MM PARABELLUM, SEMI - AUTOMATIC",/Item/Details/GLOCK-G19M-COMPACT-SEMI-AUTOMATIC-9MM-PISTOL/303046a1c83a4604b78deb6d25c10a3f,pistol
GIRSAN FIREARMS MC 1911 SC 9MM,Good,$399.99,"PISTOL: GIRSAN FIREARMS MODEL MC 1911 SC IMPORTED BY EUROPEAN AMERICAN ARMORY, SEMI - AUTOMATIC, 9X19MM, BLUE, YES - INCLUDES ORIGINAL BOX, 2IN",/Item/Details/GIRSAN-FIREARMS-MC-1911-SC-9MM/20801ceb685f4868b06ba9d3eb0ff3c3,pistol
STAR FIREARMS SA 9MM,Very Good,$469.99,"PISTOL: STAR FIREARMS MODEL SA 9MM, BLUE, YES - INCLUDES PROTECTIVE CASE, 4, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/STAR-FIREARMS-SA-9MM/6b72e0c57bf24eec84da21338d94091e,pistol
RUGER 9E BLACK,Like New,$279.99,"PISTOL: RUGER MODEL 9E BLACK, BLUE, NOT INCLUDED, NA, SEMI - AUTOMATIC, 9MM PARABELLUM",/Item/Details/RUGER-9E-BLACK/ccf60933751440e19b918a21d7d4e298,pistol
KAHR ARMS PM40 PISTOL,Good,$329.99,"PISTOL: KAHR ARMS MODEL PM40, STAINLESS, 3, SEMI - AUTOMATIC, 40",/Item/Details/KAHR-ARMS-PM40-PISTOL/efeb9911d0014827aef2ab29190637a5,pistol
LUGER P08,Good,"$2,799.99","PISTOL: LUGER MODEL P08 IMPORTED BY C.A.I, SEMI - AUTOMATIC, 9MM, BLUE, NOT INCLUDED, 7.5, 1941 GERMAN LUGER WITH ORIGINAL HOLSTER, BYF MARKING. 1 MAGAZINE DOES NOT SLIDE CORRECTLY",/Item/Details/LUGER-P08/9f70bcdc8fbf491daefbcf06bff3624e,pistol
