Timestamp,Temperature/High/Mean (°F),Temperature/High/Percentile10th (°F),Temperature/High/Percentile25th (°F),Temperature/High/Percentile75th (°F),Temperature/High/Percentile90th (°F),Temperature/Low/Mean (°F),Temperature/Low/Percentile10th (°F),Temperature/Low/Percentile25th (°F),Temperature/Low/Percentile75th (°F),Temperature/Low/Percentile90th (°F),Temperature/Mean (°F),PerceivedTemperature/High (°F),PerceivedTemperature/Low (°F),CloudCover/Clear (%),CloudCover/MostlyClear (%),CloudCover/PartlyCloudy (%),CloudCover/MostlyCloudy (%),CloudCover/Overcast (%),Precipitation/Total (%),Precipitation/Rain (%),Precipitation/Mixed (%),Precipitation/Snow (%),Precipitation/Quantity/Mean (in),Rainfall/Mean (in),Rainfall/Percentile10th (in),Rainfall/Percentile25th (in),Rainfall/Percentile75th (in),Rainfall/Percentile90th (in),Snowfall/Mean (in),Snowfall/Percentile10th (in),Snowfall/Percentile25th (in),Snowfall/Percentile75th (in),Snowfall/Percentile90th (in),Snowfall/LiquidEquivalent/Mean (in),Snowfall/LiquidEquivalent/Percentile10th (in),Snowfall/LiquidEquivalent/Percentile25th (in),Snowfall/LiquidEquivalent/Percentile75th (in),Snowfall/LiquidEquivalent/Percentile90th (in),Sun/2022/PreviousSolarMidnight (hr),Sun/2022/AstronomicalRise (hr),Sun/2022/NauticalRise (hr),Sun/2022/CivilRise (hr),Sun/2022/Rise (hr),Sun/2022/Noon (hr),Sun/2022/Set (hr),Sun/2022/CivilSet (hr),Sun/2022/NauticalSet (hr),Sun/2022/AstronomicalSet (hr),Sun/2022/NextSolarMidnight (hr),Daylight/2022/Day (hr),Daylight/2022/CivilDay (hr),Daylight/2022/NauticalDay (hr),Daylight/2022/AstronomicalDay (hr),Humidity/Dry (%),Humidity/Comfortable (%),Humidity/Humid (%),Humidity/Muggy (%),Humidity/Oppressive (%),Humidity/Miserable (%),Wind/Speed/Mean (mph),Wind/Speed/Percentile10th (mph),Wind/Speed/Percentile25th (mph),Wind/Speed/Percentile75th (mph),Wind/Speed/Percentile90th (mph),Wind/Direction/Cardinal/Calm (%),Wind/Direction/Cardinal/N (%),Wind/Direction/Cardinal/E (%),Wind/Direction/Cardinal/S (%),Wind/Direction/Cardinal/W (%),Wind/Direction/Ordinal/Calm (%),Wind/Direction/Ordinal/N (%),Wind/Direction/Ordinal/NE (%),Wind/Direction/Ordinal/E (%),Wind/Direction/Ordinal/SE (%),Wind/Direction/Ordinal/S (%),Wind/Direction/Ordinal/SW (%),Wind/Direction/Ordinal/W (%),Wind/Direction/Ordinal/NW (%),Wind/Direction/Display/Calm (%),Wind/Direction/Display/N8 (%),Wind/Direction/Display/NE8PartOfN4 (%),Wind/Direction/Display/NE8PartOfE4 (%),Wind/Direction/Display/E8 (%),Wind/Direction/Display/SE8PartOfE4 (%),Wind/Direction/Display/SE8PartOfS4 (%),Wind/Direction/Display/S8 (%),Wind/Direction/Display/SW8PartOfS4 (%),Wind/Direction/Display/SW8PartOfW4 (%),Wind/Direction/Display/W8 (%),Wind/Direction/Display/NW8PartOfW4 (%),Wind/Direction/Display/NW8PartOfN4 (%),WaterTemperature/Mean (°F),WaterTemperature/Percentile10th (°F),WaterTemperature/Percentile25th (°F),WaterTemperature/Percentile75th (°F),WaterTemperature/Percentile90th (°F),BestTime/TemperatureTourismScore (),BestTime/TemperatureBeachScore (),BestTime/CloudScore (),BestTime/PrecipitationScore (),BestTime/TourismScore (),BestTime/BeachScore (),GrowingSeasonProbability (%),Temperature/Frigid (%),Temperature/Freezing (%),Temperature/Chilly (%),Temperature/Cold (%),Temperature/Cool (%),Temperature/Comfortable (%),Temperature/Warm (%),Temperature/Hot (%),Temperature/Sweltering (%),GrowingDegreeDays/Mean (°F),GrowingDegreeDays/Percentile10th (°F),GrowingDegreeDays/Percentile25th (°F),GrowingDegreeDays/Percentile75th (°F),GrowingDegreeDays/Percentile90th (°F),SolarEnergy/Mean (kWh),SolarEnergy/Percentile10th (kWh),SolarEnergy/Percentile25th (kWh),SolarEnergy/Percentile75th (kWh),SolarEnergy/Percentile90th (kWh)
2022-11-12,85.75,81.08,83.47,87.88,90.44,72.05,66.88,69.83,74.50,76.72,78.61,87.18,72.70,67.94,6.81,5.64,5.80,13.80,2.70,2.70,0.00,0.00,0.18,0.18,0.00,0.00,0.19,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70,4.49,4.95,5.41,5.81,11.29,16.78,17.18,17.64,18.10,23.30,10.98,11.78,12.69,13.60,9.12,16.27,26.28,29.66,16.38,2.30,9.09,3.60,5.76,12.00,15.39,0.00,56.88,21.42,14.51,7.20,0.00,28.63,8.99,10.45,12.57,7.22,2.90,2.50,26.74,0.00,28.63,4.91,4.08,10.45,6.89,5.68,7.22,1.61,1.29,2.50,3.40,23.34,81.89,79.73,81.08,82.91,83.58,6.48,8.53,8.41,9.91,6.98,8.30,100.00,0.00,0.00,0.00,-0.00,1.43,26.66,55.97,15.63,0.31,9180.00,8726.40,9000.00,9388.80,9554.40,4.76,4.04,4.69,5.06,5.16
2022-11-13,85.41,80.71,83.19,87.57,90.11,71.74,66.59,69.49,74.16,76.41,78.27,86.70,72.33,67.50,6.95,5.73,5.87,13.94,2.79,2.79,0.00,0.00,0.18,0.18,0.00,0.00,0.20,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70,4.50,4.96,5.42,5.82,11.30,16.78,17.18,17.64,18.09,23.30,10.96,11.76,12.68,13.59,9.59,17.22,27.03,28.94,15.40,1.82,9.18,3.67,5.83,12.12,15.56,0.00,57.41,20.72,14.55,7.30,0.00,28.80,8.78,10.04,12.32,7.27,2.93,2.47,27.39,0.00,28.80,4.79,3.99,10.04,6.70,5.63,7.27,1.66,1.27,2.47,3.56,23.83,81.64,79.50,80.80,82.65,83.33,6.68,8.53,8.39,9.91,7.10,8.29,100.00,0.00,0.00,0.00,-0.00,1.61,28.36,55.31,14.42,0.29,9208.80,8755.20,9028.80,9417.60,9583.20,4.73,3.99,4.65,5.03,5.14
2022-11-14,85.04,80.35,82.85,87.21,89.66,71.40,66.28,69.13,73.79,76.07,77.93,86.22,71.94,66.69,7.16,5.87,5.94,14.32,2.96,2.96,0.00,0.00,0.19,0.19,0.00,0.00,0.21,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70,4.51,4.97,5.43,5.83,11.30,16.77,17.17,17.63,18.09,23.30,10.94,11.74,12.66,13.57,10.25,17.83,27.56,28.59,14.16,1.61,9.26,3.68,5.86,12.22,15.68,0.00,58.09,19.94,14.37,7.62,0.00,29.13,8.37,9.70,12.07,7.18,2.87,2.56,28.13,0.00,29.13,4.63,3.74,9.70,6.50,5.57,7.18,1.62,1.25,2.56,3.80,24.33,81.39,79.28,80.54,82.37,83.07,6.88,8.52,8.36,9.91,7.22,8.26,100.00,0.00,0.00,0.00,-0.00,1.84,30.08,54.59,13.23,0.25,9237.60,8784.00,9057.60,9446.40,9612.00,4.69,3.93,4.61,5.00,5.11
2022-11-15,84.65,79.98,82.51,86.82,89.32,71.09,65.95,68.84,73.48,75.68,77.59,85.75,71.57,65.81,7.39,6.00,6.07,14.75,3.05,3.05,0.00,0.00,0.20,0.20,0.00,0.00,0.23,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.70,4.52,4.98,5.44,5.84,11.30,16.76,17.17,17.63,18.08,23.31,10.92,11.73,12.65,13.56,10.80,18.34,28.16,28.27,13.02,1.41,9.34,3.70,5.88,12.37,15.89,0.00,58.59,19.38,14.31,7.71,0.00,29.08,8.08,9.47,11.86,7.12,2.94,2.54,28.91,0.00,29.08,4.48,3.59,9.47,6.32,5.54,7.12,1.65,1.29,2.54,3.88,25.03,81.13,79.08,80.29,82.09,82.79,7.06,8.48,8.33,9.91,7.33,8.22,100.00,0.00,0.00,0.00,-0.00,2.08,31.80,53.81,12.06,0.23,9266.40,8805.60,9079.20,9475.20,9640.80,4.65,3.85,4.57,4.96,5.07
2022-11-16,84.26,79.53,82.09,86.42,88.93,70.76,65.64,68.53,73.15,75.34,77.23,85.27,71.21,65.06,7.50,6.13,6.15,15.15,3.05,3.05,0.00,0.00,0.21,0.21,0.00,0.00,0.24,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,4.53,4.99,5.45,5.85,11.31,16.76,17.16,17.62,18.08,23.31,10.90,11.71,12.63,13.54,11.48,18.83,28.72,27.77,12.05,1.16,9.45,3.75,5.94,12.54,16.07,0.00,59.03,18.81,14.33,7.83,0.00,28.80,7.78,9.09,11.80,7.14,2.95,2.58,29.87,0.00,28.80,4.32,3.46,9.09,6.27,5.53,7.14,1.66,1.29,2.58,3.96,25.91,80.85,78.86,80.04,81.84,82.54,7.24,8.43,8.30,9.90,7.43,8.16,100.00,0.00,0.00,0.00,-0.00,2.42,33.53,52.91,10.98,0.20,9295.20,8834.40,9108.00,9504.00,9669.60,4.61,3.79,4.52,4.93,5.04
2022-11-17,83.89,79.11,81.72,86.08,88.56,70.45,65.33,68.22,72.81,75.03,76.89,84.85,70.84,64.81,7.59,6.24,6.22,15.13,3.14,3.14,0.00,0.00,0.22,0.22,0.00,0.00,0.26,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,4.54,5.00,5.46,5.87,11.31,16.75,17.16,17.62,18.07,23.31,10.89,11.69,12.62,13.53,12.09,19.53,29.02,27.05,11.23,1.08,9.55,3.78,6.02,12.70,16.22,0.00,59.06,18.50,14.57,7.86,0.00,28.34,7.35,8.92,11.92,7.24,2.95,2.54,30.75,0.00,28.34,4.02,3.32,8.92,6.26,5.66,7.24,1.67,1.27,2.54,4.05,26.70,80.60,78.60,79.76,81.56,82.29,7.40,8.36,8.28,9.90,7.53,8.11,100.00,0.00,0.00,0.00,-0.00,2.79,35.13,51.94,9.96,0.16,9324.00,8863.20,9136.80,9532.80,9698.40,4.57,3.75,4.48,4.90,5.01
2022-11-18,83.52,78.72,81.39,85.72,88.19,70.11,64.99,67.86,72.47,74.67,76.54,84.40,70.47,64.50,7.67,6.34,6.21,15.25,3.57,3.57,0.00,0.00,0.23,0.23,0.00,0.00,0.27,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.69,4.55,5.01,5.47,5.88,11.31,16.75,17.15,17.61,18.07,23.32,10.87,11.68,12.60,13.52,12.53,20.11,29.66,26.47,10.30,0.94,9.60,3.83,6.08,12.80,16.21,0.00,59.31,18.05,14.75,7.87,0.00,28.14,7.10,8.59,11.94,7.38,2.88,2.51,31.47,0.00,28.14,3.85,3.25,8.59,6.21,5.73,7.38,1.65,1.23,2.51,4.13,27.34,80.32,78.35,79.50,81.30,82.03,7.57,8.30,8.27,9.89,7.63,8.05,100.00,0.00,0.00,0.00,-0.00,3.16,36.81,50.91,8.99,0.14,9345.60,8892.00,9158.40,9554.40,9727.20,4.54,3.71,4.44,4.87,4.98
2022-11-19,83.19,78.32,80.99,85.41,87.91,69.77,64.63,67.55,72.16,74.30,76.20,83.95,70.11,64.50,7.59,6.36,6.27,15.28,3.66,3.66,0.00,0.00,0.24,0.24,0.00,0.00,0.29,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.68,4.56,5.02,5.48,5.89,11.32,16.74,17.15,17.61,18.07,23.32,10.85,11.66,12.59,13.51,13.32,20.64,30.00,25.89,9.41,0.73,9.64,3.86,6.11,12.84,16.27,0.00,59.66,17.63,14.69,8.05,0.00,27.98,7.16,8.29,11.68,7.37,2.89,2.49,32.13,0.00,27.98,3.85,3.31,8.29,6.02,5.67,7.37,1.65,1.24,2.49,4.31,27.81,80.07,78.10,79.22,81.05,81.78,7.72,8.23,8.25,9.89,7.71,8.00,100.00,0.00,0.00,0.00,-0.00,3.58,38.44,49.72,8.10,0.14,9374.40,8913.60,9187.20,9583.20,9756.00,4.51,3.68,4.41,4.84,4.95
2022-11-20,82.85,77.90,80.63,85.13,87.57,69.46,64.32,67.21,71.82,74.07,75.86,83.52,69.74,64.19,7.66,6.40,6.35,15.38,3.66,3.66,0.00,0.00,0.25,0.25,0.00,0.00,0.30,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.68,4.57,5.03,5.50,5.90,11.32,16.74,17.14,17.61,18.07,23.32,10.84,11.65,12.58,13.49,14.00,20.98,30.25,25.56,8.63,0.57,9.66,3.88,6.12,12.84,16.33,0.00,59.59,17.45,14.66,8.29,0.00,27.72,7.07,8.28,11.50,7.34,2.94,2.56,32.58,0.00,27.72,3.76,3.31,8.28,5.86,5.64,7.34,1.69,1.26,2.56,4.47,28.11,79.78,77.84,78.97,80.80,81.53,7.86,8.16,8.23,9.88,7.79,7.94,100.00,0.00,0.00,0.00,-0.00,4.00,40.13,48.47,7.28,0.14,9403.20,8942.40,9208.80,9612.00,9784.80,4.48,3.67,4.38,4.82,4.93
2022-11-21,82.46,77.42,80.23,84.76,87.13,69.15,63.95,66.88,71.54,73.85,75.52,83.10,69.41,63.84,7.67,6.49,6.45,15.54,3.75,3.75,0.00,0.00,0.26,0.26,0.00,0.00,0.31,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.68,4.58,5.04,5.51,5.91,11.32,16.73,17.14,17.61,18.06,23.33,10.82,11.63,12.56,13.48,14.63,21.44,30.58,25.11,7.83,0.43,9.69,3.85,6.11,12.93,16.43,0.00,59.41,17.56,14.54,8.47,0.00,27.55,6.90,8.30,11.66,7.21,2.89,2.58,32.92,0.00,27.55,3.61,3.29,8.30,5.98,5.68,7.21,1.65,1.24,2.58,4.65,28.27,79.53,77.56,78.69,80.54,81.25,8.00,8.07,8.21,9.88,7.87,7.86,100.00,0.00,0.00,0.00,0.07,4.48,41.56,47.28,6.49,0.11,9424.80,8971.20,9237.60,9633.60,9806.40,4.45,3.62,4.34,4.79,4.90
2022-11-22,82.09,76.94,79.87,84.43,86.82,68.82,63.58,66.51,71.21,73.63,75.18,82.68,69.04,63.41,7.70,6.49,6.45,15.95,3.92,3.92,0.00,0.00,0.27,0.27,0.00,0.00,0.33,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.67,4.59,5.05,5.52,5.93,11.33,16.73,17.14,17.60,18.06,23.33,10.80,11.62,12.55,13.47,15.27,21.81,30.86,24.48,7.28,0.31,9.70,3.87,6.11,12.96,16.47,0.00,59.00,17.66,14.55,8.80,0.00,26.89,6.74,8.39,11.76,7.21,2.88,2.60,33.53,0.00,26.89,3.55,3.18,8.39,6.08,5.68,7.21,1.66,1.21,2.60,5.00,28.53,79.25,77.28,78.43,80.29,80.99,8.12,7.98,8.19,9.88,7.93,7.78,100.00,0.00,0.00,0.00,0.15,5.02,43.00,46.00,5.74,0.09,9453.60,9000.00,9259.20,9662.40,9835.20,4.43,3.59,4.30,4.77,4.88
2022-11-23,81.70,76.49,79.47,84.09,86.48,68.48,63.16,66.12,70.93,73.37,74.83,82.26,68.68,62.88,7.89,6.55,6.56,16.13,3.92,3.92,0.00,0.00,0.27,0.27,0.00,0.00,0.34,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.67,4.60,5.06,5.53,5.94,11.33,16.73,17.14,17.60,18.06,23.34,10.79,11.61,12.54,13.46,15.98,22.22,30.77,23.84,6.91,0.27,9.74,3.87,6.11,13.00,16.52,0.00,58.78,17.81,14.52,8.88,0.00,26.67,6.64,8.46,11.90,7.15,2.85,2.59,33.75,0.00,26.67,3.46,3.18,8.46,6.18,5.71,7.15,1.65,1.19,2.59,5.09,28.66,79.00,77.03,78.18,80.01,80.74,8.21,7.86,8.16,9.88,7.98,7.68,100.00,0.00,0.00,0.00,0.20,5.75,44.28,44.59,5.11,0.07,9475.20,9021.60,9280.80,9684.00,9864.00,4.40,3.57,4.27,4.75,4.85
2022-11-24,81.36,76.04,79.14,83.78,86.11,68.17,62.74,65.75,70.64,73.12,74.50,81.87,68.31,62.44,7.93,6.63,6.61,16.39,3.92,3.92,0.00,0.00,0.28,0.28,0.00,0.00,0.35,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.66,4.61,5.07,5.54,5.95,11.34,16.73,17.13,17.60,18.06,23.34,10.78,11.59,12.53,13.45,16.86,22.45,30.64,23.39,6.47,0.19,9.76,3.89,6.13,13.02,16.49,0.00,58.97,17.58,14.49,8.98,0.00,26.59,6.66,8.21,11.78,7.15,2.86,2.60,34.13,0.00,26.59,3.40,3.26,8.21,6.10,5.68,7.15,1.67,1.20,2.60,5.18,28.95,78.74,76.75,77.93,79.76,80.49,8.30,7.74,8.15,9.88,8.02,7.59,100.00,0.00,0.00,0.00,0.26,6.52,45.34,43.22,4.60,0.05,9496.80,9050.40,9309.60,9712.80,9885.60,4.38,3.55,4.25,4.72,4.83
2022-11-25,80.99,75.65,78.77,83.44,85.77,67.86,62.35,65.44,70.33,72.89,74.17,81.47,68.00,61.97,8.05,6.74,6.66,16.56,4.01,4.01,0.00,0.00,0.29,0.29,0.00,0.00,0.37,1.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.66,4.62,5.09,5.55,5.96,11.34,16.72,17.13,17.60,18.06,23.35,10.76,11.58,12.51,13.44,17.73,22.83,30.56,22.73,6.03,0.12,9.77,3.92,6.16,13.05,16.44,0.00,59.06,17.16,14.56,9.22,0.00,26.48,6.53,7.99,11.77,7.16,2.78,2.65,34.63,0.00,26.48,3.34,3.19,7.99,5.98,5.79,7.16,1.61,1.17,2.65,5.40,29.23,78.49,76.52,77.68,79.50,80.23,8.39,7.63,8.13,9.88,8.07,7.50,100.00,0.00,0.00,0.00,0.29,7.25,46.53,41.88,4.02,0.05,9525.60,9072.00,9331.20,9734.40,9914.40,4.35,3.54,4.23,4.70,4.80
2022-11-26,80.68,75.26,78.43,83.19,85.55,67.52,62.01,65.05,70.02,72.64,73.85,81.08,67.66,61.69,8.16,6.86,6.64,16.66,4.01,4.01,0.00,0.00,0.30,0.30,0.00,0.00,0.38,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.65,4.64,5.10,5.56,5.97,11.35,16.72,17.13,17.60,18.06,23.35,10.75,11.57,12.50,13.43,18.69,23.30,30.41,22.03,5.47,0.10,9.78,3.92,6.16,13.07,16.45,0.00,59.03,16.63,14.91,9.41,0.00,26.39,6.19,7.73,11.64,7.46,2.89,2.62,35.08,0.00,26.39,3.16,3.03,7.73,5.87,5.77,7.46,1.68,1.21,2.62,5.58,29.50,78.24,76.24,77.42,79.25,80.01,8.48,7.50,8.11,9.88,8.12,7.40,100.00,0.00,0.00,0.00,0.34,7.99,47.75,40.31,3.55,0.05,9547.20,9100.80,9352.80,9763.20,9936.00,4.33,3.50,4.21,4.68,4.78
2022-11-27,80.32,74.86,78.01,82.88,85.18,67.21,61.67,64.71,69.72,72.39,73.52,80.71,67.30,61.38,8.24,6.93,6.78,16.67,4.10,4.10,0.00,0.00,0.31,0.31,0.00,0.00,0.39,1.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.65,4.65,5.11,5.58,5.99,11.35,16.72,17.13,17.60,18.06,23.36,10.73,11.55,12.49,13.42,19.45,23.78,30.41,21.22,5.06,0.08,9.79,3.93,6.17,13.05,16.47,0.00,58.81,16.27,15.12,9.79,0.00,26.19,6.07,7.56,11.49,7.66,2.94,2.63,35.47,0.00,26.19,3.09,2.98,7.56,5.73,5.76,7.66,1.70,1.23,2.63,5.93,29.55,77.98,75.99,77.17,79.02,79.78,8.56,7.37,8.09,9.88,8.16,7.30,100.00,0.00,0.00,0.00,0.39,8.85,48.69,38.97,3.07,0.02,9568.80,9122.40,9374.40,9784.80,9964.80,4.30,3.46,4.18,4.65,4.76
2022-11-28,80.04,74.47,77.68,82.63,84.93,66.93,61.39,64.37,69.49,72.16,73.21,80.32,67.02,61.09,8.39,6.96,6.82,16.75,3.92,3.92,0.00,0.00,0.31,0.31,0.00,0.00,0.39,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.64,4.66,5.12,5.59,6.00,11.36,16.72,17.13,17.60,18.06,23.36,10.72,11.54,12.48,13.41,20.41,24.17,30.39,20.45,4.54,0.04,9.83,3.92,6.22,13.11,16.49,0.00,58.88,15.77,15.23,10.12,0.00,26.14,5.91,7.30,11.25,7.85,2.97,2.72,35.86,0.00,26.14,3.01,2.90,7.30,5.57,5.68,7.85,1.70,1.28,2.72,6.12,29.73,77.73,75.73,76.92,78.77,79.56,8.63,7.24,8.08,9.87,8.19,7.19,100.00,0.00,0.00,0.00,0.41,9.73,49.53,37.59,2.75,0.00,9597.60,9151.20,9403.20,9806.40,9986.40,4.27,3.41,4.15,4.63,4.73
2022-11-29,79.73,74.10,77.34,82.29,84.68,66.62,61.03,64.06,69.24,71.91,72.91,79.95,66.71,60.78,8.60,6.99,6.84,16.80,3.92,3.92,0.00,0.00,0.32,0.32,0.00,0.00,0.40,1.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.64,4.67,5.13,5.60,6.01,11.36,16.72,17.13,17.60,18.06,23.37,10.71,11.53,12.47,13.40,21.52,24.42,30.11,19.73,4.19,0.03,9.83,3.93,6.22,13.12,16.49,0.00,59.03,15.60,15.27,10.09,0.00,26.05,5.74,7.33,11.21,7.92,2.93,2.71,36.11,0.00,26.05,2.99,2.75,7.33,5.52,5.69,7.92,1.66,1.28,2.71,6.11,30.00,77.48,75.51,76.63,78.52,79.31,8.70,7.10,8.05,9.86,8.21,7.07,100.00,0.00,0.00,0.00,0.42,10.63,50.44,36.09,2.41,0.00,9619.20,9172.80,9424.80,9835.20,10015.20,4.25,3.40,4.12,4.61,4.71
2022-11-30,79.39,73.79,77.03,81.98,84.40,66.34,60.79,63.78,68.93,71.68,72.61,79.62,66.40,60.16,8.63,7.06,6.91,17.25,3.92,3.92,0.00,0.00,0.32,0.32,0.00,0.00,0.42,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.63,4.68,5.14,5.61,6.02,11.37,16.72,17.13,17.60,18.07,23.37,10.70,11.52,12.46,13.39,22.52,24.75,29.91,18.88,3.93,0.02,9.84,3.90,6.22,13.13,16.52,0.00,58.81,15.50,15.36,10.31,0.00,25.81,5.59,7.29,11.34,7.91,2.95,2.79,36.34,0.00,25.81,2.94,2.65,7.29,5.56,5.78,7.91,1.68,1.27,2.79,6.26,30.08,77.22,75.26,76.38,78.27,79.08,8.76,6.96,8.02,9.86,8.23,6.96,100.00,0.00,0.00,0.00,0.42,11.49,51.34,34.72,2.02,0.00,9640.80,9194.40,9446.40,9856.80,10036.80,4.23,3.36,4.09,4.59,4.70
2022-12-01,79.11,73.51,76.75,81.70,84.23,66.09,60.65,63.50,68.65,71.43,72.33,79.31,66.12,59.53,8.64,7.06,6.96,17.81,4.27,4.27,0.00,0.00,0.33,0.33,0.00,0.00,0.44,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.63,4.69,5.15,5.62,6.03,11.38,16.72,17.13,17.60,18.07,23.38,10.69,11.51,12.45,13.38,23.17,25.36,29.69,18.06,3.70,0.02,9.83,3.86,6.20,13.11,16.50,0.00,58.47,15.28,15.51,10.74,0.00,25.50,5.52,7.17,11.31,7.91,3.11,2.91,36.57,0.00,25.50,2.88,2.64,7.17,5.47,5.84,7.91,1.75,1.36,2.91,6.48,30.09,76.97,75.03,76.16,78.01,78.83,8.81,6.83,7.99,9.85,8.24,6.86,100.00,0.00,0.00,0.00,0.43,12.35,52.22,33.19,1.81,0.00,9662.40,9223.20,9468.00,9878.40,10058.40,4.19,3.28,4.05,4.57,4.67
2022-12-02,78.80,73.15,76.38,81.42,84.03,65.81,60.42,63.25,68.39,71.21,72.04,78.94,65.83,59.06,8.76,7.16,7.09,17.95,4.54,4.54,0.00,0.00,0.33,0.33,0.00,0.00,0.46,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.62,4.70,5.16,5.63,6.05,11.38,16.72,17.13,17.61,18.07,23.39,10.67,11.50,12.44,13.37,24.06,25.67,29.44,17.50,3.31,0.02,9.86,3.86,6.21,13.17,16.55,0.00,58.19,15.16,15.76,10.90,0.00,24.89,5.50,7.05,11.38,8.11,3.11,2.96,37.00,0.00,24.89,2.89,2.61,7.05,5.49,5.89,8.11,1.76,1.35,2.96,6.60,30.41,76.72,74.83,75.90,77.76,78.60,8.85,6.68,7.96,9.84,8.25,6.73,100.00,0.00,0.00,0.00,0.46,13.41,52.88,31.73,1.54,0.00,9684.00,9244.80,9489.60,9900.00,10080.00,4.16,3.21,4.02,4.54,4.66
2022-12-03,78.46,72.84,76.04,81.11,83.75,65.52,60.20,62.94,68.03,70.95,71.73,78.60,65.52,58.50,8.86,7.23,7.23,18.17,4.54,4.54,0.00,0.00,0.34,0.34,0.00,0.00,0.47,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.61,4.71,5.17,5.64,6.06,11.39,16.72,17.14,17.61,18.07,23.39,10.66,11.49,12.43,13.36,25.17,25.83,29.11,16.94,2.94,0.02,9.89,3.86,6.19,13.24,16.61,0.00,57.75,15.20,16.08,10.97,0.00,24.16,5.53,7.05,11.49,8.27,3.21,2.90,37.41,0.00,24.16,2.91,2.62,7.05,5.53,5.96,8.27,1.86,1.35,2.90,6.72,30.69,76.47,74.58,75.65,77.51,78.38,8.88,6.52,7.93,9.84,8.25,6.61,100.00,0.00,0.00,0.00,0.53,14.49,53.44,30.22,1.32,0.00,9705.60,9266.40,9511.20,9928.80,10101.60,4.14,3.17,3.99,4.53,4.64
2022-12-04,78.15,72.44,75.68,80.88,83.47,65.22,59.91,62.66,67.69,70.81,71.43,78.27,65.22,57.97,8.86,7.35,7.31,18.52,4.71,4.71,0.00,0.00,0.34,0.34,0.00,0.00,0.47,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.61,4.72,5.18,5.66,6.07,11.40,16.72,17.14,17.61,18.07,23.40,10.65,11.48,12.43,13.36,25.97,25.89,28.53,16.78,2.80,0.02,9.89,3.86,6.18,13.23,16.59,0.00,57.16,15.23,16.38,11.24,0.00,23.78,5.28,7.07,11.78,8.29,3.34,2.88,37.59,0.00,23.78,2.73,2.55,7.07,5.62,6.16,8.29,1.92,1.42,2.88,6.95,30.64,76.21,74.33,75.37,77.25,78.15,8.90,6.38,7.91,9.84,8.24,6.48,100.00,0.00,0.00,0.00,0.59,15.66,53.75,28.86,1.13,0.00,9727.20,9288.00,9532.80,9950.40,10123.20,4.11,3.12,3.97,4.51,4.62
