"STATION","NAME","DATE","TMAX","TMIN"
"MXN00009002","AJUSCO, MX","1985-05-10","66","44"
"MXN00009002","AJUSCO, MX","1985-05-11","68","46"
"MXN00009002","AJUSCO, MX","1985-05-12","69","44"
"MXN00009002","AJUSCO, MX","1985-05-13","71","50"
"MXN00009002","AJUSCO, MX","1985-05-14","68","50"
"MXN00009002","AJUSCO, MX","1985-05-15","60","46"
"MXN00009002","AJUSCO, MX","1985-05-16","64","46"
"MXN00009002","AJUSCO, MX","1985-05-17","64","44"
"MXN00009002","AJUSCO, MX","1985-05-18","64","41"
"MXN00009002","AJUSCO, MX","1985-05-19","60","44"
"MXN00009002","AJUSCO, MX","1985-05-20","59","42"
"MXN00009002","AJUSCO, MX","1985-05-21","66","42"
"MXN00009002","AJUSCO, MX","1985-05-22","62","41"
"MXN00009002","AJUSCO, MX","1985-05-23","64","44"
"MXN00009002","AJUSCO, MX","1985-05-24","66","42"
"MXN00009002","AJUSCO, MX","1985-05-25","66","44"
"MXN00009002","AJUSCO, MX","1985-05-26","66","44"
"MXN00009002","AJUSCO, MX","1985-05-27","60","48"
"MXN00009002","AJUSCO, MX","1985-05-28","66","42"
"MXN00009002","AJUSCO, MX","1985-05-29","68","42"
"MXN00009002","AJUSCO, MX","1985-05-30","69","42"
"MXN00009002","AJUSCO, MX","1985-05-31","69","48"
"MXN00009002","AJUSCO, MX","1985-06-01","68","42"
"MXN00009002","AJUSCO, MX","1985-06-02","62","44"
"MXN00009002","AJUSCO, MX","1985-06-03","64","44"
"MXN00009002","AJUSCO, MX","1985-06-04","59","39"
"MXN00009002","AJUSCO, MX","1985-06-05","62","48"
"MXN00009002","AJUSCO, MX","1985-06-06","66","46"
"MXN00009002","AJUSCO, MX","1985-06-07","66","42"
"MXN00009002","AJUSCO, MX","1985-06-08","66","41"
"MXN00009002","AJUSCO, MX","1985-06-09","53","42"
"MXN00009002","AJUSCO, MX","1985-06-10","66","44"
"MXN00009002","AJUSCO, MX","1985-06-11","64","44"
"MXN00009002","AJUSCO, MX","1985-06-12","62","46"
"MXN00009002","AJUSCO, MX","1985-06-13","50","46"
"MXN00009002","AJUSCO, MX","1985-06-14","59","46"
"MXN00009002","AJUSCO, MX","1985-06-15","59","44"
"MXN00009002","AJUSCO, MX","1985-06-16","57","46"
"MXN00009002","AJUSCO, MX","1985-06-17","62","46"
"MXN00009002","AJUSCO, MX","1985-06-18","60","46"
"MXN00009002","AJUSCO, MX","1985-06-19","59","46"
"MXN00009002","AJUSCO, MX","1985-06-20","55","44"
"MXN00009002","AJUSCO, MX","1985-06-21","59","44"
"MXN00009002","AJUSCO, MX","1985-06-22","60","48"
"MXN00009002","AJUSCO, MX","1985-06-23","62","48"
"MXN00009002","AJUSCO, MX","1985-06-24","62","42"
"MXN00009002","AJUSCO, MX","1985-06-25","62","42"
"MXN00009002","AJUSCO, MX","1985-06-26","60","42"
"MXN00009002","AJUSCO, MX","1985-06-27","57","46"
"MXN00009002","AJUSCO, MX","1985-06-28","55","44"
"MXN00009002","AJUSCO, MX","1985-06-29","57","44"
"MXN00009002","AJUSCO, MX","1985-06-30","46","44"
"MXN00009002","AJUSCO, MX","1985-07-01","53","42"
"MXN00009002","AJUSCO, MX","1985-07-02","57","42"
"MXN00009002","AJUSCO, MX","1985-07-03","62","42"
"MXN00009002","AJUSCO, MX","1985-07-04","59","42"
"MXN00009002","AJUSCO, MX","1985-07-05","57","44"
"MXN00009002","AJUSCO, MX","1985-07-06","59","42"
"MXN00009002","AJUSCO, MX","1985-07-07","57","44"
"MXN00009002","AJUSCO, MX","1985-07-08","55","42"
"MXN00009002","AJUSCO, MX","1985-07-09","59","41"
"MXN00009002","AJUSCO, MX","1985-07-10","60","39"
"MXN00009002","AJUSCO, MX","1985-07-11","62","41"
"MXN00009002","AJUSCO, MX","1985-07-12","60","44"
"MXN00009002","AJUSCO, MX","1985-07-13","57","44"
"MXN00009002","AJUSCO, MX","1985-07-14","51","44"
"MXN00009002","AJUSCO, MX","1985-07-15","53","44"
"MXN00009002","AJUSCO, MX","1985-07-16","57","46"
"MXN00009002","AJUSCO, MX","1985-07-17","62","42"
"MXN00009002","AJUSCO, MX","1985-07-18","62","41"
"MXN00009002","AJUSCO, MX","1985-07-19","60","41"
"MXN00009002","AJUSCO, MX","1985-07-20","55","42"
"MXN00009002","AJUSCO, MX","1985-07-21","64","42"
"MXN00009002","AJUSCO, MX","1985-07-22","62","44"
"MXN00009002","AJUSCO, MX","1985-07-23","57","44"
"MXN00009002","AJUSCO, MX","1985-07-24","62","44"
"MXN00009002","AJUSCO, MX","1985-07-25","64","44"
"MXN00009002","AJUSCO, MX","1985-07-26","59","46"
"MXN00009002","AJUSCO, MX","1985-07-27","57","42"
"MXN00009002","AJUSCO, MX","1985-07-28","60","44"
"MXN00009002","AJUSCO, MX","1985-07-29","57","42"
"MXN00009002","AJUSCO, MX","1985-07-30","59","42"
"MXN00009002","AJUSCO, MX","1985-07-31","62","44"
"MXN00009002","AJUSCO, MX","1985-08-01","57","46"
"MXN00009002","AJUSCO, MX","1985-08-02","60","44"
"MXN00009002","AJUSCO, MX","1985-08-03","59","44"
"MXN00009002","AJUSCO, MX","1985-08-04","59","44"
"MXN00009002","AJUSCO, MX","1985-08-05","59","41"
"MXN00009002","AJUSCO, MX","1985-08-06","57","42"
"MXN00009002","AJUSCO, MX","1985-08-07","64","44"
"MXN00009002","AJUSCO, MX","1985-08-08","64","42"
"MXN00009002","AJUSCO, MX","1985-08-09","64","44"
"MXN00009002","AJUSCO, MX","1985-08-10","68","44"
"MXN00009002","AJUSCO, MX","1985-08-11","62","42"
"MXN00009002","AJUSCO, MX","1985-08-12","62","44"
"MXN00009002","AJUSCO, MX","1985-08-13","59","42"
"MXN00009002","AJUSCO, MX","1985-08-14","64","44"
"MXN00009002","AJUSCO, MX","1985-08-15","62","44"
"MXN00009002","AJUSCO, MX","1985-08-16","60","46"
"MXN00009002","AJUSCO, MX","1985-08-17","60","46"
"MXN00009002","AJUSCO, MX","1985-08-18","60","41"
"MXN00009002","AJUSCO, MX","1985-08-19","62","42"
"MXN00009002","AJUSCO, MX","1985-08-20","60","42"
"MXN00009002","AJUSCO, MX","1985-08-21","62","44"
"MXN00009002","AJUSCO, MX","1985-08-22","59","42"
"MXN00009002","AJUSCO, MX","1985-08-23","55","44"
"MXN00009002","AJUSCO, MX","1985-08-24","57","44"
"MXN00009002","AJUSCO, MX","1985-08-25","57","46"
"MXN00009002","AJUSCO, MX","1985-08-26","55","42"
"MXN00009002","AJUSCO, MX","1985-08-27","51","44"
"MXN00009002","AJUSCO, MX","1985-08-28","50","42"
"MXN00009002","AJUSCO, MX","1985-08-29","59","41"
"MXN00009002","AJUSCO, MX","1985-08-30","60","44"
"MXN00009002","AJUSCO, MX","1985-08-31","62","42"
"MXN00009002","AJUSCO, MX","1985-09-01","64","41"
"MXN00009002","AJUSCO, MX","1985-09-02","66","42"
"MXN00009002","AJUSCO, MX","1985-09-03","60","44"
"MXN00009002","AJUSCO, MX","1985-09-04","59","42"
"MXN00009002","AJUSCO, MX","1985-09-05","64","44"
"MXN00009002","AJUSCO, MX","1985-09-06","66","46"
"MXN00009002","AJUSCO, MX","1985-09-07","57","44"
"MXN00009002","AJUSCO, MX","1985-09-08","62","39"
"MXN00009002","AJUSCO, MX","1985-09-09","59","39"
"MXN00009002","AJUSCO, MX","1985-09-10","60","42"
"MXN00009002","AJUSCO, MX","1985-09-11","53","41"
"MXN00009002","AJUSCO, MX","1985-09-12","60","44"
"MXN00009002","AJUSCO, MX","1985-09-13","55","44"
"MXN00009002","AJUSCO, MX","1985-09-14","53","42"
"MXN00009002","AJUSCO, MX","1985-09-15","50","42"
"MXN00009002","AJUSCO, MX","1985-09-16","57","42"
"MXN00009002","AJUSCO, MX","1985-09-17","64","44"
"MXN00009002","AJUSCO, MX","1985-09-18","59","44"
"MXN00009002","AJUSCO, MX","1985-09-19","62","44"
"MXN00009002","AJUSCO, MX","1985-09-20","59","44"
"MXN00009002","AJUSCO, MX","1985-09-21","60","41"
"MXN00009002","AJUSCO, MX","1985-09-22","55","42"
"MXN00009002","AJUSCO, MX","1985-09-23","62","44"
"MXN00009002","AJUSCO, MX","1985-09-24","59","44"
"MXN00009002","AJUSCO, MX","1985-09-25","48","41"
"MXN00009002","AJUSCO, MX","1985-09-26","60","44"
"MXN00009002","AJUSCO, MX","1985-09-27","62","37"
"MXN00009002","AJUSCO, MX","1985-09-28","62","41"
"MXN00009002","AJUSCO, MX","1985-09-29","59","46"
"MXN00009002","AJUSCO, MX","1985-09-30","59","46"
"MXN00009002","AJUSCO, MX","1985-10-01","60","44"
"MXN00009002","AJUSCO, MX","1985-10-02","62","42"
"MXN00009002","AJUSCO, MX","1985-10-03","60","42"
"MXN00009002","AJUSCO, MX","1985-10-04","59","41"
"MXN00009002","AJUSCO, MX","1985-10-05","50","41"
"MXN00009002","AJUSCO, MX","1985-10-06","59","41"
"MXN00009002","AJUSCO, MX","1985-10-07","62","42"
"MXN00009002","AJUSCO, MX","1985-10-08","60","46"
"MXN00009002","AJUSCO, MX","1985-10-09","62","44"
"MXN00009002","AJUSCO, MX","1985-10-10","59","41"
"MXN00009002","AJUSCO, MX","1985-10-11","60","41"
"MXN00009002","AJUSCO, MX","1985-10-12","62","41"
"MXN00009002","AJUSCO, MX","1985-10-13","64","44"
"MXN00009002","AJUSCO, MX","1985-10-14","62","42"
"MXN00009002","AJUSCO, MX","1985-10-15","60","42"
"MXN00009002","AJUSCO, MX","1985-10-16","60","41"
"MXN00009002","AJUSCO, MX","1985-10-17","62","42"
"MXN00009002","AJUSCO, MX","1985-10-18","59","41"
"MXN00009002","AJUSCO, MX","1985-10-19","62","42"
"MXN00009002","AJUSCO, MX","1985-10-20","59","42"
"MXN00009002","AJUSCO, MX","1985-10-21","60","42"
"MXN00009002","AJUSCO, MX","1985-10-22","57","42"
"MXN00009002","AJUSCO, MX","1985-10-23","59","41"
"MXN00009002","AJUSCO, MX","1985-10-24","57","41"
"MXN00009002","AJUSCO, MX","1985-10-25","53","41"
"MXN00009002","AJUSCO, MX","1985-10-26","55","37"
"MXN00009002","AJUSCO, MX","1985-10-27","57","37"
"MXN00009002","AJUSCO, MX","1985-10-28","59","39"
"MXN00009002","AJUSCO, MX","1985-10-29","60","41"
"MXN00009002","AJUSCO, MX","1985-10-30","59","42"
"MXN00009002","AJUSCO, MX","1985-10-31","60","41"
"MXN00009002","AJUSCO, MX","1985-11-01","62","41"
"MXN00009002","AJUSCO, MX","1985-11-02","60","37"
"MXN00009002","AJUSCO, MX","1985-11-03","50","33"
"MXN00009002","AJUSCO, MX","1985-11-04","50","33"
"MXN00009002","AJUSCO, MX","1985-11-05","57","35"
"MXN00009002","AJUSCO, MX","1985-11-06","59","33"
"MXN00009002","AJUSCO, MX","1985-11-07","60","35"
"MXN00009002","AJUSCO, MX","1985-11-08","62","41"
"MXN00009002","AJUSCO, MX","1985-11-09","64","41"
"MXN00009002","AJUSCO, MX","1985-11-10","64","42"
"MXN00009002","AJUSCO, MX","1985-11-11","62","42"
"MXN00009002","AJUSCO, MX","1985-11-12","62","44"
"MXN00009002","AJUSCO, MX","1985-11-13","60","37"
"MXN00009002","AJUSCO, MX","1985-11-14","62","37"
"MXN00009002","AJUSCO, MX","1985-11-15","60","41"
"MXN00009002","AJUSCO, MX","1985-11-16","59","39"
"MXN00009002","AJUSCO, MX","1985-11-17","59","37"
"MXN00009002","AJUSCO, MX","1985-11-18","60","39"
"MXN00009002","AJUSCO, MX","1985-11-19","59","39"
"MXN00009002","AJUSCO, MX","1985-11-20","57","37"
"MXN00009002","AJUSCO, MX","1985-11-21","57","37"
"MXN00009002","AJUSCO, MX","1985-11-22","60","39"
"MXN00009002","AJUSCO, MX","1985-11-23","62","39"
"MXN00009002","AJUSCO, MX","1985-11-24","62","41"
"MXN00009002","AJUSCO, MX","1985-11-25","60","41"
"MXN00009002","AJUSCO, MX","1985-11-26","59","39"
"MXN00009002","AJUSCO, MX","1985-11-27","57","41"
"MXN00009002","AJUSCO, MX","1985-11-28","57","37"
"MXN00009002","AJUSCO, MX","1985-11-29","55","35"
"MXN00009002","AJUSCO, MX","1985-11-30","59","35"
"MXN00009002","AJUSCO, MX","1985-12-01","57","37"
"MXN00009002","AJUSCO, MX","1985-12-02","55","35"
"MXN00009002","AJUSCO, MX","1985-12-03","55","35"
"MXN00009002","AJUSCO, MX","1985-12-04","57","37"
"MXN00009002","AJUSCO, MX","1985-12-05","44","37"
"MXN00009002","AJUSCO, MX","1985-12-06","50","32"
"MXN00009002","AJUSCO, MX","1985-12-07","55","33"
"MXN00009002","AJUSCO, MX","1985-12-08","55","35"
"MXN00009002","AJUSCO, MX","1985-12-09","60","35"
"MXN00009002","AJUSCO, MX","1985-12-10","62","37"
"MXN00009002","AJUSCO, MX","1985-12-11","62","39"
"MXN00009002","AJUSCO, MX","1985-12-12","60","42"
"MXN00009002","AJUSCO, MX","1985-12-13","60","41"
"MXN00009002","AJUSCO, MX","1985-12-14","60","41"
"MXN00009002","AJUSCO, MX","1985-12-15","55","37"
"MXN00009002","AJUSCO, MX","1985-12-16","53","37"
"MXN00009002","AJUSCO, MX","1985-12-17","57","37"
"MXN00009002","AJUSCO, MX","1985-12-18","53","35"
"MXN00009002","AJUSCO, MX","1985-12-19","50","37"
"MXN00009002","AJUSCO, MX","1985-12-20","50","37"
"MXN00009002","AJUSCO, MX","1985-12-21","51","37"
"MXN00009002","AJUSCO, MX","1985-12-22","57","35"
"MXN00009002","AJUSCO, MX","1985-12-23","53","37"
"MXN00009002","AJUSCO, MX","1985-12-24","53","41"
"MXN00009002","AJUSCO, MX","1985-12-25","55","41"
"MXN00009002","AJUSCO, MX","1985-12-26","55","41"
"MXN00009002","AJUSCO, MX","1985-12-27","59","37"
"MXN00009002","AJUSCO, MX","1985-12-28","59","39"
"MXN00009002","AJUSCO, MX","1985-12-29","59","39"
"MXN00009002","AJUSCO, MX","1985-12-30","60","39"
"MXN00009002","AJUSCO, MX","1985-12-31","57","41"
"MXN00009002","AJUSCO, MX","1986-01-01","57","37"
"MXN00009002","AJUSCO, MX","1986-01-02","59","37"
"MXN00009002","AJUSCO, MX","1986-01-03","60","39"
"MXN00009002","AJUSCO, MX","1986-01-04","59","37"
"MXN00009002","AJUSCO, MX","1986-01-05","51","39"
"MXN00009002","AJUSCO, MX","1986-01-06","55","37"
"MXN00009002","AJUSCO, MX","1986-01-07","59","35"
"MXN00009002","AJUSCO, MX","1986-01-08","59","35"
"MXN00009002","AJUSCO, MX","1986-01-09","57","35"
"MXN00009002","AJUSCO, MX","1986-01-10","55","35"
"MXN00009002","AJUSCO, MX","1986-01-11","48","39"
"MXN00009002","AJUSCO, MX","1986-01-12","50","32"
"MXN00009002","AJUSCO, MX","1986-01-13","44","32"
"MXN00009002","AJUSCO, MX","1986-01-14","51","26"
"MXN00009002","AJUSCO, MX","1986-01-15","62","33"
"MXN00009002","AJUSCO, MX","1986-01-16","64","35"
"MXN00009002","AJUSCO, MX","1986-01-17","57","35"
"MXN00009002","AJUSCO, MX","1986-01-18","59","33"
"MXN00009002","AJUSCO, MX","1986-01-19","57","35"
"MXN00009002","AJUSCO, MX","1986-01-20","57","33"
"MXN00009002","AJUSCO, MX","1986-01-21","59","35"
"MXN00009002","AJUSCO, MX","1986-01-22","55","37"
"MXN00009002","AJUSCO, MX","1986-01-23","53","32"
"MXN00009002","AJUSCO, MX","1986-01-24","57","35"
"MXN00009002","AJUSCO, MX","1986-01-25","59","39"
"MXN00009002","AJUSCO, MX","1986-01-26","50","33"
"MXN00009002","AJUSCO, MX","1986-01-27","51","32"
"MXN00009002","AJUSCO, MX","1986-01-28","55","32"
"MXN00009002","AJUSCO, MX","1986-01-29","57","35"
"MXN00009002","AJUSCO, MX","1986-01-30","53","37"
"MXN00009002","AJUSCO, MX","1986-01-31","59","35"
"MXN00009002","AJUSCO, MX","1986-02-01","59","35"
"MXN00009002","AJUSCO, MX","1986-02-02","62","39"
"MXN00009002","AJUSCO, MX","1986-02-03","53","41"
"MXN00009002","AJUSCO, MX","1986-02-04","53","37"
"MXN00009002","AJUSCO, MX","1986-02-05","57","37"
"MXN00009002","AJUSCO, MX","1986-02-06","60","35"
"MXN00009002","AJUSCO, MX","1986-02-07","62","37"
"MXN00009002","AJUSCO, MX","1986-02-08","53","37"
"MXN00009002","AJUSCO, MX","1986-02-09","62","39"
"MXN00009002","AJUSCO, MX","1986-02-10","62","41"
"MXN00009002","AJUSCO, MX","1986-02-11","64","41"
"MXN00009002","AJUSCO, MX","1986-02-12","59","39"
"MXN00009002","AJUSCO, MX","1986-02-13","55","41"
"MXN00009002","AJUSCO, MX","1986-02-14","57","41"
"MXN00009002","AJUSCO, MX","1986-02-15","59","39"
"MXN00009002","AJUSCO, MX","1986-02-16","57","41"
"MXN00009002","AJUSCO, MX","1986-02-17","59","41"
"MXN00009002","AJUSCO, MX","1986-02-18","60","41"
"MXN00009002","AJUSCO, MX","1986-02-19","64","44"
"MXN00009002","AJUSCO, MX","1986-02-20","66","39"
"MXN00009002","AJUSCO, MX","1986-02-21","62","42"
"MXN00009002","AJUSCO, MX","1986-02-22","57","41"
"MXN00009002","AJUSCO, MX","1986-02-23","53","39"
"MXN00009002","AJUSCO, MX","1986-02-24","57","37"
"MXN00009002","AJUSCO, MX","1986-02-25","59","37"
"MXN00009002","AJUSCO, MX","1986-02-26","59","37"
"MXN00009002","AJUSCO, MX","1986-02-27","60","39"
"MXN00009002","AJUSCO, MX","1986-02-28","59","37"
"MXN00009002","AJUSCO, MX","1986-03-01","57","39"
"MXN00009002","AJUSCO, MX","1986-03-02","62","37"
"MXN00009002","AJUSCO, MX","1986-03-03","64","39"
"MXN00009002","AJUSCO, MX","1986-03-04","59","42"
"MXN00009002","AJUSCO, MX","1986-03-05","64","39"
"MXN00009002","AJUSCO, MX","1986-03-06","62","37"
"MXN00009002","AJUSCO, MX","1986-03-07","62","37"
"MXN00009002","AJUSCO, MX","1986-03-08","66","41"
"MXN00009002","AJUSCO, MX","1986-03-09","66","41"
"MXN00009002","AJUSCO, MX","1986-03-10","68","41"
"MXN00009002","AJUSCO, MX","1986-03-11","68","42"
"MXN00009002","AJUSCO, MX","1986-03-12","66","41"
"MXN00009002","AJUSCO, MX","1986-03-13","64","41"
"MXN00009002","AJUSCO, MX","1986-03-14","59","39"
"MXN00009002","AJUSCO, MX","1986-03-15","66","37"
"MXN00009002","AJUSCO, MX","1986-03-16","68","42"
"MXN00009002","AJUSCO, MX","1986-03-17","68","46"
"MXN00009002","AJUSCO, MX","1986-03-18","69","44"
"MXN00009002","AJUSCO, MX","1986-03-19","68","39"
"MXN00009002","AJUSCO, MX","1986-03-20","64","39"
"MXN00009002","AJUSCO, MX","1986-03-21","48","32"
"MXN00009002","AJUSCO, MX","1986-03-22","50","32"
"MXN00009002","AJUSCO, MX","1986-03-23","55","32"
"MXN00009002","AJUSCO, MX","1986-03-24","55","32"
"MXN00009002","AJUSCO, MX","1986-03-25","59","32"
"MXN00009002","AJUSCO, MX","1986-03-26","60","35"
"MXN00009002","AJUSCO, MX","1986-03-27","60","32"
"MXN00009002","AJUSCO, MX","1986-03-28","59","32"
"MXN00009002","AJUSCO, MX","1986-03-29","62","35"
"MXN00009002","AJUSCO, MX","1986-03-30","62","41"
"MXN00009002","AJUSCO, MX","1986-03-31","66","41"
"MXN00009002","AJUSCO, MX","1986-04-01","68","42"
"MXN00009002","AJUSCO, MX","1986-04-02","68","44"
"MXN00009002","AJUSCO, MX","1986-04-03","68","46"
"MXN00009002","AJUSCO, MX","1986-04-04","69","44"
"MXN00009002","AJUSCO, MX","1986-04-05","69","44"
"MXN00009002","AJUSCO, MX","1986-04-06","68","44"
"MXN00009002","AJUSCO, MX","1986-04-07","66","42"
"MXN00009002","AJUSCO, MX","1986-04-08","69","42"
"MXN00009002","AJUSCO, MX","1986-04-09","71","46"
"MXN00009002","AJUSCO, MX","1986-04-10","66","44"
"MXN00009002","AJUSCO, MX","1986-04-11","69","44"
"MXN00009002","AJUSCO, MX","1986-04-12","71","48"
"MXN00009002","AJUSCO, MX","1986-04-13","71","46"
"MXN00009002","AJUSCO, MX","1986-04-14","68","48"
"MXN00009002","AJUSCO, MX","1986-04-15","66","44"
"MXN00009002","AJUSCO, MX","1986-04-16","64","42"
"MXN00009002","AJUSCO, MX","1986-04-17","60","44"
"MXN00009002","AJUSCO, MX","1986-04-18","62","46"
"MXN00009002","AJUSCO, MX","1986-04-19","62","42"
"MXN00009002","AJUSCO, MX","1986-04-20","64","44"
"MXN00009002","AJUSCO, MX","1986-04-21","64","42"
"MXN00009002","AJUSCO, MX","1986-04-22","62","41"
"MXN00009002","AJUSCO, MX","1986-04-23","64","41"
"MXN00009002","AJUSCO, MX","1986-04-24","59","37"
"MXN00009002","AJUSCO, MX","1986-04-25","59","41"
"MXN00009002","AJUSCO, MX","1986-04-26","60","41"
"MXN00009002","AJUSCO, MX","1986-04-27","59","42"
"MXN00009002","AJUSCO, MX","1986-04-28","64","44"
"MXN00009002","AJUSCO, MX","1986-04-29","62","48"
"MXN00009002","AJUSCO, MX","1986-04-30","53","44"
"MXN00009002","AJUSCO, MX","1986-05-01","62","42"
"MXN00009002","AJUSCO, MX","1986-05-02","62","42"
"MXN00009002","AJUSCO, MX","1986-05-03","60","41"
"MXN00009002","AJUSCO, MX","1986-05-04","62","39"
"MXN00009002","AJUSCO, MX","1986-05-05","60","41"
"MXN00009002","AJUSCO, MX","1986-05-06","64","46"
"MXN00009002","AJUSCO, MX","1986-05-07","68","39"
"MXN00009002","AJUSCO, MX","1986-05-08","64","39"
"MXN00009002","AJUSCO, MX","1986-05-09","66","46"
"MXN00009002","AJUSCO, MX","1986-05-10","68","41"
"MXN00009002","AJUSCO, MX","1986-05-11","69","41"
"MXN00009002","AJUSCO, MX","1986-05-12","69","39"
"MXN00009002","AJUSCO, MX","1986-05-13","69","41"
"MXN00009002","AJUSCO, MX","1986-05-14","73","41"
"MXN00009002","AJUSCO, MX","1986-05-15","69","39"
"MXN00009002","AJUSCO, MX","1986-05-16","73","41"
"MXN00009002","AJUSCO, MX","1986-05-17","68","42"
"MXN00009002","AJUSCO, MX","1986-05-18","64","48"
"MXN00009002","AJUSCO, MX","1986-05-19","60","44"
"MXN00009002","AJUSCO, MX","1986-05-20","59","42"
"MXN00009002","AJUSCO, MX","1986-05-21","59","41"
"MXN00009002","AJUSCO, MX","1986-05-22","64","44"
"MXN00009002","AJUSCO, MX","1986-05-23","64","46"
"MXN00009002","AJUSCO, MX","1986-05-24","66","42"
"MXN00009002","AJUSCO, MX","1986-05-25","60","46"
"MXN00009002","AJUSCO, MX","1986-05-26","53","44"
"MXN00009002","AJUSCO, MX","1986-05-27","57","46"
"MXN00009002","AJUSCO, MX","1986-05-28","59","42"
"MXN00009002","AJUSCO, MX","1986-05-29","60","42"
"MXN00009002","AJUSCO, MX","1986-05-30","62","46"
"MXN00009002","AJUSCO, MX","1986-05-31","59","48"
"MXN00009002","AJUSCO, MX","1986-06-01","60","44"
"MXN00009002","AJUSCO, MX","1986-06-02","59","46"
"MXN00009002","AJUSCO, MX","1986-06-03","59","48"
"MXN00009002","AJUSCO, MX","1986-06-04","57","48"
"MXN00009002","AJUSCO, MX","1986-06-05","64","46"
"MXN00009002","AJUSCO, MX","1986-06-06","62","46"
"MXN00009002","AJUSCO, MX","1986-06-07","62","46"
"MXN00009002","AJUSCO, MX","1986-06-08","62","44"
"MXN00009002","AJUSCO, MX","1986-06-09","51","46"
"MXN00009002","AJUSCO, MX","1986-06-10","57","44"
"MXN00009002","AJUSCO, MX","1986-06-11","57","46"
"MXN00009002","AJUSCO, MX","1986-06-12","55","44"
"MXN00009002","AJUSCO, MX","1986-06-13","60","46"
"MXN00009002","AJUSCO, MX","1986-06-14","69","46"
"MXN00009002","AJUSCO, MX","1986-06-15","62","44"
"MXN00009002","AJUSCO, MX","1986-06-16","64","46"
"MXN00009002","AJUSCO, MX","1986-06-17","60","46"
"MXN00009002","AJUSCO, MX","1986-06-18","60","44"
"MXN00009002","AJUSCO, MX","1986-06-19","60","42"
"MXN00009002","AJUSCO, MX","1986-06-20","62","44"
"MXN00009002","AJUSCO, MX","1986-06-21","62","46"
"MXN00009002","AJUSCO, MX","1986-06-22","53","44"
"MXN00009002","AJUSCO, MX","1986-06-23","51","44"
"MXN00009002","AJUSCO, MX","1986-06-24","57","46"
"MXN00009002","AJUSCO, MX","1986-06-25","59","44"
"MXN00009002","AJUSCO, MX","1986-06-26","59","44"
"MXN00009002","AJUSCO, MX","1986-06-27","59","44"
"MXN00009002","AJUSCO, MX","1986-06-28","62","44"
"MXN00009002","AJUSCO, MX","1986-06-29","64","44"
"MXN00009002","AJUSCO, MX","1986-06-30","64","42"
"MXN00009002","AJUSCO, MX","1986-07-01","60","46"
"MXN00009002","AJUSCO, MX","1986-07-02","59","46"
"MXN00009002","AJUSCO, MX","1986-07-03","60","42"
"MXN00009002","AJUSCO, MX","1986-07-04","62","42"
"MXN00009002","AJUSCO, MX","1986-07-05","64","42"
"MXN00009002","AJUSCO, MX","1986-07-06","59","44"
"MXN00009002","AJUSCO, MX","1986-07-07","50","42"
"MXN00009002","AJUSCO, MX","1986-07-08","57","44"
"MXN00009002","AJUSCO, MX","1986-07-09","57","42"
"MXN00009002","AJUSCO, MX","1986-07-10","57","42"
"MXN00009002","AJUSCO, MX","1986-07-11","57","41"
"MXN00009002","AJUSCO, MX","1986-07-12","57","44"
"MXN00009002","AJUSCO, MX","1986-07-13","59","46"
"MXN00009002","AJUSCO, MX","1986-07-14","57","41"
"MXN00009002","AJUSCO, MX","1986-07-15","59","41"
"MXN00009002","AJUSCO, MX","1986-07-16","57","41"
"MXN00009002","AJUSCO, MX","1986-07-17","60","39"
"MXN00009002","AJUSCO, MX","1986-07-18","60","39"
"MXN00009002","AJUSCO, MX","1986-07-19","59","42"
"MXN00009002","AJUSCO, MX","1986-07-20","60","41"
"MXN00009002","AJUSCO, MX","1986-07-21","62","44"
"MXN00009002","AJUSCO, MX","1986-07-22","60","42"
"MXN00009002","AJUSCO, MX","1986-07-23","62","42"
"MXN00009002","AJUSCO, MX","1986-07-24","60","44"
"MXN00009002","AJUSCO, MX","1986-07-25","62","42"
"MXN00009002","AJUSCO, MX","1986-07-26","62","44"
"MXN00009002","AJUSCO, MX","1986-07-27","64","42"
"MXN00009002","AJUSCO, MX","1986-07-28","53","44"
"MXN00009002","AJUSCO, MX","1986-07-29","60","42"
"MXN00009002","AJUSCO, MX","1986-07-30","64","44"
"MXN00009002","AJUSCO, MX","1986-07-31","64","42"
"MXN00009002","AJUSCO, MX","1986-08-01","64","42"
"MXN00009002","AJUSCO, MX","1986-08-02","66","44"
"MXN00009002","AJUSCO, MX","1986-08-03","62","41"
"MXN00009002","AJUSCO, MX","1986-08-04","60","41"
"MXN00009002","AJUSCO, MX","1986-08-05","62","42"
"MXN00009002","AJUSCO, MX","1986-08-06","64","42"
"MXN00009002","AJUSCO, MX","1986-08-07","62","44"
"MXN00009002","AJUSCO, MX","1986-08-08","60","44"
"MXN00009002","AJUSCO, MX","1986-08-09","60","42"
"MXN00009002","AJUSCO, MX","1986-08-10","59","46"
"MXN00009002","AJUSCO, MX","1986-08-11","60","46"
"MXN00009002","AJUSCO, MX","1986-08-12","55","44"
"MXN00009002","AJUSCO, MX","1986-08-13","60","42"
"MXN00009002","AJUSCO, MX","1986-08-14","59","44"
"MXN00009002","AJUSCO, MX","1986-08-15","55","44"
"MXN00009002","AJUSCO, MX","1986-08-16","62","44"
"MXN00009002","AJUSCO, MX","1986-08-17","64","46"
