year,month,commodity_code,commodity_chapter,commodity_chapter_desc,commodity_chapter_four,commodity_chapter_four_desc,first_unit_of_measure,second_quantity,second_unit_of_measure,us_dollar
2020,10,28112290,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",2811,Inorganic acids and other inorganic oxygen compounds of non-metals; n.e.c. in heading no. 2806 to 2810,千克,0,?,12235
2020,10,29171900,29,Organic chemicals,2917,"Acids; polycarboxylic acids, their anhydrides, halides, peroxides and peroxy-acids; their halogenated, sulphonated, nitrated or nitrosated derivatives",千克,0,?,1124174
2020,10,29224919,29,Organic chemicals,2922,Oxygen-function amino-compounds,千克,0,?,469185
2020,10,29241990,29,Organic chemicals,2924,Carboxyamide-function compounds; amide-function compounds of carbonic acid,千克,0,?,21250
2020,10,29339900,29,Organic chemicals,2933,Heterocyclic compounds with nitrogen hetero-atom(s) only,千克,0,?,883800
2020,10,34054000,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",3405,"Polishes, creams, scouring pastes, powders and similar; in any form, (including articles impregnated, coated or covered with such), for furniture, footwear, floors, coachwork, glass or metal",千克,0,?,18432
2020,10,34060000,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",3406,"Candles, tapers and the like",千克,0,?,18582
2020,10,34070090,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",3407,"Modelling pastes, including those for children; dental wax, impression compounds, in sets or packings for retail sale or in plates and similar forms; dentistry preparations with plaster base",千克,0,?,308
2020,10,38249999,38,Chemical products n.e.c.,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specified or included",千克,0,?,110226
2020,10,39079910,39,Plastics and articles thereof,3907,"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, polyallyl esters and other polyesters, in primary forms",千克,0,?,54378
2020,10,39139000,39,Plastics and articles thereof,3913,"Natural polymers (e.g. alginic acid) and modified natural polymers (e.g. hardened proteins, chemical derivatives of natural rubber), n.e.c. or included, in primary forms",千克,0,?,734168
2020,10,39173100,39,Plastics and articles thereof,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",千克,0,?,1550
2020,10,39181010,39,Plastics and articles thereof,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",千克,0,?,2820
2020,10,39189090,39,Plastics and articles thereof,3918,"Floor coverings of plastics, self-adhesive or not, in rolls or tiles; wall or ceiling coverings of plastics, in rolls of a width not less than 45cm",千克,0,?,253579
2020,10,39191099,39,Plastics and articles thereof,3919,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether or not in rolls",千克,0,?,164476
2020,10,39207900,39,Plastics and articles thereof,3920,"Plastics; plates, sheets, film, foil and strip (not self-adhesive); non-cellular and not reinforced, laminated, supported or similarly combined with other materials, n.e.c. in chapter 39",千克,0,?,9946
2020,10,39209990,39,Plastics and articles thereof,3920,"Plastics; plates, sheets, film, foil and strip (not self-adhesive); non-cellular and not reinforced, laminated, supported or similarly combined with other materials, n.e.c. in chapter 39",千克,0,?,87980
2020,10,39211990,39,Plastics and articles thereof,3921,"Plastic plates, sheets, film, foil and strip n.e.c. in chapter 39",千克,0,?,6
2020,10,39221000,39,Plastics and articles thereof,3922,"Sanitary ware; baths, shower-baths, sinks, wash-basins, bidets, lavatory pans, seats and covers, flushing cisterns and sanitary ware, of plastics",千克,0,?,81280
2020,10,39222000,39,Plastics and articles thereof,3922,"Sanitary ware; baths, shower-baths, sinks, wash-basins, bidets, lavatory pans, seats and covers, flushing cisterns and sanitary ware, of plastics",千克,0,?,3470
2020,10,39231000,39,Plastics and articles thereof,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",千克,0,?,410362
2020,10,39232100,39,Plastics and articles thereof,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",千克,0,?,304234
2020,10,39232900,39,Plastics and articles thereof,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",千克,0,?,447376
2020,10,39233000,39,Plastics and articles thereof,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",千克,0,?,101318
2020,10,39235000,39,Plastics and articles thereof,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",千克,0,?,38508
2020,10,39239000,39,Plastics and articles thereof,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",千克,0,?,128249
2020,10,39241000,39,Plastics and articles thereof,3924,"Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics",千克,0,?,991126
2020,10,39249000,39,Plastics and articles thereof,3924,"Tableware, kitchenware, other household articles and hygienic or toilet articles, of plastics",千克,0,?,803697
2020,10,39262011,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,2450,双,5700
2020,10,39262090,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,0,?,37940
2020,10,39263000,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,0,?,4979
2020,10,39264000,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,0,?,1209855
2020,10,39269010,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,0,?,288288
2020,10,39269090,39,Plastics and articles thereof,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",千克,0,?,1278162
2020,10,40161090,40,Rubber and articles thereof,4016,"Articles of vulcanised rubber other than hard rubber, n.e.c. in chapter 40",千克,0,?,24570
2020,10,40169990,40,Rubber and articles thereof,4016,"Articles of vulcanised rubber other than hard rubber, n.e.c. in chapter 40",千克,0,?,3212
2020,10,42010000,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",4201,"Saddlery and harness for any animal (including traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats and the like) of any material",千克,0,?,147801
