commodity_code,commodity_chapter,commodity_chapter_desc,commodity_chapter_four,commodity_chapter_four_desc,first_unit_of_measure,second_quantity,second_unit_of_measure,us_dollar,exported_to
71104100,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7110,"Platinum; unwrought or in semi-manufactured forms, or in powder form",克,0,?,11102742,Russian Federation
71131190,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7113,"Jewellery articles and parts thereof, of precious metal or of metal clad with precious metal",克,0,?,7927,Russian Federation
71131911,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7113,"Jewellery articles and parts thereof, of precious metal or of metal clad with precious metal",克,0,?,27283,Russian Federation
71131919,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7113,"Jewellery articles and parts thereof, of precious metal or of metal clad with precious metal",克,0,?,2849616,Russian Federation
71131929,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7113,"Jewellery articles and parts thereof, of precious metal or of metal clad with precious metal",克,0,?,86291,Russian Federation
71131999,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7113,"Jewellery articles and parts thereof, of precious metal or of metal clad with precious metal",克,0,?,178706,Russian Federation
71159090,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7115,Articles of precious metal or of metal clad with precious metal,克,0,?,7064,Russian Federation
71161000,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7116,"Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)",千克,0,?,69,Russian Federation
71162000,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7116,"Articles of natural or cultured pearls, precious or semi-precious stones (natural, synthetic or reconstructed)",千克,0,?,533539,Russian Federation
71171100,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7117,Imitation jewellery,千克,0,?,1900,Russian Federation
71171900,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7117,Imitation jewellery,千克,0,?,6855,Russian Federation
71179000,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7117,Imitation jewellery,千克,0,?,7464,Russian Federation
71181000,71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",7118,Coin,千克,0,?,855,Russian Federation
80012029,80,Tin; articles thereof,8001,Tin; unwrought,千克,0,?,10909,Russian Federation
80030000,80,Tin; articles thereof,8003,"Tin; bars, rods, profiles and wire",千克,0,?,11330,Russian Federation
80070090,80,Tin; articles thereof,8007,Tin; articles n.e.c. in chapter 80,千克,0,?,8,Russian Federation
81019600,81,"Metals; n.e.c., cermets and articles thereof",8101,"Tungsten (wolfram); articles thereof, including waste and scrap",千克,0,?,334,Russian Federation
81019990,81,"Metals; n.e.c., cermets and articles thereof",8101,"Tungsten (wolfram); articles thereof, including waste and scrap",千克,0,?,928,Russian Federation
81052010,81,"Metals; n.e.c., cermets and articles thereof",8105,"Cobalt; mattes and other intermediate products of cobalt metallurgy, cobalt and articles thereof, including waste and scrap",千克,0,?,7605165,Russian Federation
81052020,81,"Metals; n.e.c., cermets and articles thereof",8105,"Cobalt; mattes and other intermediate products of cobalt metallurgy, cobalt and articles thereof, including waste and scrap",千克,0,?,9013146,Russian Federation
81052090,81,"Metals; n.e.c., cermets and articles thereof",8105,"Cobalt; mattes and other intermediate products of cobalt metallurgy, cobalt and articles thereof, including waste and scrap",千克,0,?,18000,Russian Federation
81059000,81,"Metals; n.e.c., cermets and articles thereof",8105,"Cobalt; mattes and other intermediate products of cobalt metallurgy, cobalt and articles thereof, including waste and scrap",千克,0,?,5745,Russian Federation
81060010,81,"Metals; n.e.c., cermets and articles thereof",8106,"Bismuth; articles thereof, including waste and scrap",千克,0,?,68869,Russian Federation
81060090,81,"Metals; n.e.c., cermets and articles thereof",8106,"Bismuth; articles thereof, including waste and scrap",千克,0,?,16164,Russian Federation
81072000,81,"Metals; n.e.c., cermets and articles thereof",8107,"Cadmium; articles thereof, including waste and scrap",千克,0,?,416,Russian Federation
81082021,81,"Metals; n.e.c., cermets and articles thereof",8108,"Titanium; articles thereof, including waste and scrap",千克,0,?,442463,Russian Federation
81089010,81,"Metals; n.e.c., cermets and articles thereof",8108,"Titanium; articles thereof, including waste and scrap",千克,0,?,10434622,Russian Federation
81089031,81,"Metals; n.e.c., cermets and articles thereof",8108,"Titanium; articles thereof, including waste and scrap",千克,0,?,680676,Russian Federation
81089032,81,"Metals; n.e.c., cermets and articles thereof",8108,"Titanium; articles thereof, including waste and scrap",千克,0,?,14256050,Russian Federation
81089040,81,"Metals; n.e.c., cermets and articles thereof",8108,"Titanium; articles thereof, including waste and scrap",千克,0,?,10527608,Russian Federation
81089090,81,"Metals; n.e.c., cermets and articles thereof",8108,"Titanium; articles thereof, including waste and scrap",千克,0,?,3783740,Russian Federation
81099000,81,"Metals; n.e.c., cermets and articles thereof",8109,"Zirconium; articles thereof, including waste and scrap",千克,0,?,14915899,Russian Federation
81101010,81,"Metals; n.e.c., cermets and articles thereof",8110,"Antimony; articles thereof, including waste and scrap",千克,0,?,82490,Russian Federation
81110010,81,"Metals; n.e.c., cermets and articles thereof",8111,"Manganese; articles thereof, including waste and scrap",千克,0,?,2831,Russian Federation
81122100,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,24384974,Russian Federation
81122900,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,258312,Russian Federation
81129220,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,670795,Russian Federation
81129230,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,91282,Russian Federation
81129240,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,2860,Russian Federation
81129290,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,892,Russian Federation
81129910,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,37673,Russian Federation
81129920,81,"Metals; n.e.c., cermets and articles thereof",8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",千克,0,?,269652,Russian Federation
81130010,81,"Metals; n.e.c., cermets and articles thereof",8113,"Cermets; articles thereof, including waste and scrap",千克,0,?,33030,Russian Federation
9012100,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9012,Microscopes (excluding optical microscopes); diffraction apparatus,千克,0,?,262549,Russian Federation
90121000,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9012,Microscopes (excluding optical microscopes); diffraction apparatus,台,24,千克,39620,Russian Federation
90129000,90,"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",9012,Microscopes (excluding optical microscopes); diffraction apparatus,千克,0,?,18860,Russian Federation
