id,title,format,address,date_time,tags,language,type,zip_code,day,time
14509,Drop The Rock,In Person,"S Brand Blvd  San Fernando, CA 91340",Saturday @ 11:00AM,No Formats Set,English,No Types Set,91340,Saturday,11:00AM
14511,Beginners Participation,In Person,"S Brand Blvd  San Fernando, CA 91340",Saturday @ 8:00PM,Discussion,English,Newcomer,91340,Saturday,8:00PM
14512,Grupo Latino De San Gabriel,In Person,"Garvey Ave  Rosemead, CA 91770",Sunday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91770,Sunday,8:00PM - 9:30PM
14513,Grupo Latino De San Gabriel,In Person,"Garvey Ave  Rosemead, CA 91770",Monday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91770,Monday,8:00PM - 9:30PM
14514,Grupo Latino De San Gabriel,In Person,"Garvey Ave  Rosemead, CA 91770",Tuesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91770,Tuesday,8:00PM - 9:30PM
14515,Grupo Latino De San Gabriel,In Person,"Garvey Ave  Rosemead, CA 91770",Wednesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91770,Wednesday,8:00PM - 9:30PM
14516,Grupo Latino De San Gabriel,In Person,"Garvey Ave  Rosemead, CA 91770",Thursday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91770,Thursday,8:00PM - 9:30PM
14517,Grupo Latino De San Gabriel,In Person,"Garvey Ave  Rosemead, CA 91770",Friday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91770,Friday,8:00PM - 9:30PM
14518,Grupo Latino De San Gabriel,In Person,"Garvey Ave  Rosemead, CA 91770",Saturday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91770,Saturday,8:00PM - 9:30PM
14519,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Sunday @ 9:00AM - 10:30AM,No Formats Set,Spanish,No Types Set,91706,Sunday,9:00AM - 10:30AM
14520,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Sunday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91706,Sunday,12:00PM - 1:30PM
14521,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Sunday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91706,Sunday,7:30PM - 9:00PM
14522,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Monday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91706,Monday,12:00PM - 1:30PM
14523,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Monday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91706,Monday,7:30PM - 9:00PM
14524,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Tuesday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91706,Tuesday,12:00PM - 1:30PM
14525,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Tuesday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91706,Tuesday,7:30PM - 9:00PM
14526,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Wednesday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91706,Wednesday,12:00PM - 1:30PM
14527,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Wednesday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91706,Wednesday,7:30PM - 9:00PM
14528,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Thursday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91706,Thursday,12:00PM - 1:30PM
14529,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Thursday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91706,Thursday,7:30PM - 9:00PM
14530,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Friday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91706,Friday,12:00PM - 1:30PM
14531,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Friday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91706,Friday,7:30PM - 9:00PM
14532,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Saturday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91706,Saturday,12:00PM - 1:30PM
14533,Grupo Liberacion,In Person,"Romona Blvd  Baldwin Park, CA 91706",Saturday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91706,Saturday,7:30PM - 9:00PM
14534,Grupo El Refugio,In Person,"Lower Azusa Rd  El Monte, CA 91731",Saturday @ 10:00AM - 11:00PM,No Formats Set,Spanish,No Types Set,91731,Saturday,10:00AM - 11:00PM
14535,Grupo El Refugio,In Person,"Lower Azusa Rd  El Monte, CA 91731",Sunday @ 10:00AM - 11:30AM,No Formats Set,Spanish,No Types Set,91731,Sunday,10:00AM - 11:30AM
14536,Grupo El Refugio,In Person,"Lower Azusa Rd  El Monte, CA 91731",Sunday @ 2:00PM - 3:30PM,No Formats Set,Spanish,No Types Set,91731,Sunday,2:00PM - 3:30PM
14537,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina , CA 91790",Sunday @ 10:00AM - 12:00PM,No Formats Set,Spanish,No Types Set,91790,Sunday,10:00AM - 12:00PM
14538,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Sunday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91790,Sunday,7:30PM - 9:00PM
14539,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Monday @ 10:00AM - 12:00PM,No Formats Set,Spanish,No Types Set,91790,Monday,10:00AM - 12:00PM
14540,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Monday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91790,Monday,7:30PM - 9:00PM
14541,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Tuesday @ 10:00AM - 12:00PM,No Formats Set,Spanish,No Types Set,91790,Tuesday,10:00AM - 12:00PM
14542,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Tuesday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91790,Tuesday,7:30PM - 9:00PM
14543,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Wednesday @ 10:00AM - 12:00PM,No Formats Set,Spanish,No Types Set,91790,Wednesday,10:00AM - 12:00PM
14544,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Wednesday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91790,Wednesday,7:30PM - 9:00PM
14545,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Thursday @ 10:00AM - 12:00PM,No Formats Set,Spanish,No Types Set,91790,Thursday,10:00AM - 12:00PM
14546,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Thursday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91790,Thursday,7:30PM - 9:00PM
14547,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Friday @ 10:00AM - 12:00PM,No Formats Set,Spanish,No Types Set,91790,Friday,10:00AM - 12:00PM
14548,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Friday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91790,Friday,7:30PM - 9:00PM
14549,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Saturday @ 10:00AM - 12:00PM,No Formats Set,Spanish,No Types Set,91790,Saturday,10:00AM - 12:00PM
14550,Grupo Nuevo Amanecer,In Person,"Francisquito Ave  West Covina, CA 91790",Saturday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91790,Saturday,7:30PM - 9:00PM
14551,Grupo Pasadena ,In Person,"E Foothill Blvd  Pasadena , CA 91107",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91107,Sunday,8:00PM - 10:00PM
14552,Grupo Pasadena,In Person,"E Foothill Blvd  Pasadena, CA 91107",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91107,Monday,8:00PM - 10:00PM
14553,Grupo Pasadena,In Person,"E Foothill Blvd  Pasadena, CA 91107",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91107,Tuesday,8:00PM - 10:00PM
14554,Grupo Pasadena,In Person,"E Foothill Blvd  Pasadena, CA 91107",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91107,Wednesday,8:00PM - 10:00PM
14555,Grupo Pasadena,In Person,"E Foothill Blvd  Pasadena, CA 91107",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91107,Thursday,8:00PM - 10:00PM
14556,Grupo Pasadena,In Person,"E Foothill Blvd  Pasadena, CA 91107",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91107,Friday,8:00PM - 10:00PM
14557,Grupo Pasadena,In Person,"E Foothill Blvd  Pasadena, CA 91107",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91107,Saturday,8:00PM - 10:00PM
14558,Grupo Primero De Enero,In Person,"E Garvey Ave   El Monte, CA 91733",Sunday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Sunday,8:00PM - 9:30PM
14559,Grupo Primero De Enero,In Person,"E Garvey Ave  El Monte, CA 91733",Monday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Monday,8:00PM - 9:30PM
14560,Grupo Primero De Enero,In Person,"E Garvey Ave  El Monte, CA 91733",Tuesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Tuesday,8:00PM - 9:30PM
14561,Grupo Primero De Enero,In Person,"E Garvey Ave  El Monte, CA 91733",Wednesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Wednesday,8:00PM - 9:30PM
14562,Grupo Primero De Enero,In Person,"E Garvey Ave  El Monte, CA 91733",Thursday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Thursday,8:00PM - 9:30PM
14563,Grupo Primero De Enero,In Person,"E Garvey Ave  El Monte, CA 91733",Friday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Friday,8:00PM - 9:30PM
14564,Grupo Primero De Enero,In Person,"E Garvey Ave  El Monte, CA 91733",Saturday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Saturday,8:00PM - 9:30PM
14565,Grupo Puebla ,In Person,"Garvey Ave   El Monte, CA 91733",Sunday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Sunday,8:00PM - 9:30PM
14566,Grupo Puebla,In Person,"Garvey Ave  El Monte, CA 91733",Monday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Monday,8:00PM - 9:30PM
14567,Grupo Puebla,In Person,"Garvey Ave  El Monte, CA 91733",Tuesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Tuesday,8:00PM - 9:30PM
14568,Grupo Puebla,In Person,"Garvey Ave  El Monte, CA 91733",Wednesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Wednesday,8:00PM - 9:30PM
14569,Grupo Puebla,In Person,"Garvey Ave  El Monte, CA 91733",Thursday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Thursday,8:00PM - 9:30PM
14570,Grupo Puebla,In Person,"Garvey Ave  El Monte, CA 91733",Friday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Friday,8:00PM - 9:30PM
14571,Grupo Puebla,In Person,"Garvey Ave  El Monte, CA 91733",Saturday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91733,Saturday,8:00PM - 9:30PM
14572,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave   Pasadena, CA 91103",Sunday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91103,Sunday,8:00PM - 9:30PM
14573,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Monday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91103,Monday,12:00PM - 1:30PM
14574,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Monday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91103,Monday,8:00PM - 9:30PM
14575,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Tuesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91103,Tuesday,8:00PM - 9:30PM
14576,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Wednesday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91103,Wednesday,12:00PM - 1:30PM
14577,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Wednesday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91103,Wednesday,8:00PM - 9:30PM
14578,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Thursday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91103,Thursday,8:00PM - 9:30PM
14579,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Friday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91103,Friday,8:00PM - 9:30PM
14580,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Saturday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91103,Saturday,12:00PM - 1:30PM
14581,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Saturday @ 8:00PM - 9:30PM,No Formats Set,Spanish,No Types Set,91103,Saturday,8:00PM - 9:30PM
14582,Grupo Renacimiento De Altadena,In Person,"N Marengo Ave  Pasadena, CA 91103",Sunday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91103,Sunday,12:00PM - 1:30PM
14583,Grupo Renacimiento Duarte,In Person,"W Colorado Blvd  Monrovia, CA 91016",Sunday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91016,Sunday,8:00PM - 10:00PM
14584,Grupo Renacimiento Duarte,In Person,"W Colorado Blvd  Monrovia, CA 91016",Monday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91016,Monday,8:00PM - 10:00PM
14585,Grupo Renacimiento Duarte,In Person,"W Colorado Blvd  Monrovia, CA 91016",Tuesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91016,Tuesday,8:00PM - 10:00PM
14586,Grupo Renacimiento Duarte,In Person,"W Colorado Blvd  Monrovia, CA 91016",Wednesday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91016,Wednesday,8:00PM - 10:00PM
14587,Grupo Renacimiento Duarte,In Person,"W Colorado Blvd  Monrovia, CA 91016",Thursday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91016,Thursday,8:00PM - 10:00PM
14588,Grupo Renacimiento Duarte,In Person,"W Colorado Blvd  Monrovia, CA 91016",Friday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91016,Friday,8:00PM - 10:00PM
14589,Grupo Renacimiento Duarte,In Person,"W Colorado Blvd  Monrovia, CA 91016",Saturday @ 8:00PM - 10:00PM,No Formats Set,Spanish,No Types Set,91016,Saturday,8:00PM - 10:00PM
14590,Grupo Salvacion,In Person,"N Maclay Blvd  San Fernando, CA 91340",Sunday @ 9:00AM - 11:00AM,No Formats Set,Spanish,No Types Set,91340,Sunday,9:00AM - 11:00AM
14591,Grupo Salvacion,In Person,"N Maclay Blvd  San Fernando, CA 91340",Monday @ 9:00AM - 11:00AM,No Formats Set,Spanish,No Types Set,91340,Monday,9:00AM - 11:00AM
14592,Grupo Salvacion,In Person,"N Maclay Blvd  San Fernando, CA 91340",Tuesday @ 9:00AM - 11:00AM,No Formats Set,Spanish,No Types Set,91340,Tuesday,9:00AM - 11:00AM
14593,Rarely Group Big Book Study,In Person,"Ocean Park Blvd  Santa Monica, CA 90405",Monday @ 7:30PM - 8:30PM,Big Book; Cross Talk Permitted; Open,English,No Types Set,90405,Monday,7:30PM - 8:30PM
14594,Grupo 2Do Paso ,In Person,"N Orange Ave  La Puente, CA 91746",Sunday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91746,Sunday,12:00PM - 1:30PM
14595,Grupo 2Do Paso,In Person,"N Orange Ave  La Puente, CA 91746",Sunday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91746,Sunday,7:30PM - 9:00PM
14597,Grupo 2Do Paso,In Person,"N Orange Ave  La Puente, CA 91746",Monday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91746,Monday,7:30PM - 9:00PM
14599,Grupo 2Do Paso,In Person,"N Orange Ave  La Puente, CA 91746",Tuesday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91746,Tuesday,7:30PM - 9:00PM
14601,Grupo 2Do Paso,In Person,"N Orange Ave  La Puente, CA 91746",Wednesday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91746,Wednesday,7:30PM - 9:00PM
14603,Grupo 2Do Paso,In Person,"N Orange Ave  La Puente, CA 91746",Thursday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91746,Thursday,7:30PM - 9:00PM
14605,Grupo 2Do Paso,In Person,"N Orange Ave  La Puente, CA 91746",Friday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91746,Friday,7:30PM - 9:00PM
14606,Grupo 2Do Paso,In Person,"N Orange Ave  La Puente, CA 91746",Saturday @ 12:00PM - 1:30PM,No Formats Set,Spanish,No Types Set,91746,Saturday,12:00PM - 1:30PM
14607,Grupo 2Do Paso,In Person,"N Orange Ave  La Puente, CA 91746",Saturday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91746,Saturday,7:30PM - 9:00PM
14608,Grupo Senderos Diferentes,In Person,"Garvey Ave  El Monte, CA 91733",Sunday @ 7:30PM - 10:00PM,No Formats Set,Spanish,No Types Set,91733,Sunday,7:30PM - 10:00PM
14609,Grupo Senderos Diferentes,In Person,"Garvey Ave  El Monte, CA 91733",Monday @ 7:30PM - 10:00PM,No Formats Set,Spanish,No Types Set,91733,Monday,7:30PM - 10:00PM
14610,Grupo Senderos Diferentes,In Person,"Garvey Ave  El Monte, CA 91733",Tuesday @ 7:30PM - 10:00PM,No Formats Set,Spanish,No Types Set,91733,Tuesday,7:30PM - 10:00PM
14611,Grupo Senderos Diferentes,In Person,"Garvey Ave  El Monte, CA 91733",Wednesday @ 7:30PM - 10:00PM,No Formats Set,Spanish,No Types Set,91733,Wednesday,7:30PM - 10:00PM
14612,Grupo Senderos Diferentes,In Person,"Garvey Ave  El Monte, CA 91733",Thursday @ 7:30PM - 10:00PM,No Formats Set,Spanish,No Types Set,91733,Thursday,7:30PM - 10:00PM
14613,Grupo Senderos Diferentes,In Person,"Garvey Ave  El Monte, CA 91733",Friday @ 7:30PM - 10:00PM,No Formats Set,Spanish,No Types Set,91733,Friday,7:30PM - 10:00PM
14614,Grupo Senderos Diferentes,In Person,"Garvey Ave  El Monte, CA 91733",Saturday @ 7:30PM - 10:00PM,No Formats Set,Spanish,No Types Set,91733,Saturday,7:30PM - 10:00PM
14615,Grupo Una Luz En Mi Camino ,In Person,"Gale Ave   Hacienda Heights , CA 91745",Sunday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91745,Sunday,7:30PM - 9:00PM
14616,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Monday @ 10:30AM - 12:00PM,No Formats Set,Spanish,No Types Set,91745,Monday,10:30AM - 12:00PM
14617,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Monday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91745,Monday,7:30PM - 9:00PM
14618,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Tuesday @ 10:30AM - 12:00PM,No Formats Set,Spanish,No Types Set,91745,Tuesday,10:30AM - 12:00PM
14619,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Tuesday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91745,Tuesday,7:30PM - 9:00PM
14620,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Wednesday @ 10:30AM - 12:00PM,No Formats Set,Spanish,No Types Set,91745,Wednesday,10:30AM - 12:00PM
14621,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Wednesday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91745,Wednesday,7:30PM - 9:00PM
14622,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Thursday @ 10:30AM - 12:00PM,No Formats Set,Spanish,No Types Set,91745,Thursday,10:30AM - 12:00PM
14623,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Thursday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91745,Thursday,7:30PM - 9:00PM
14624,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Friday @ 10:30AM - 12:00PM,No Formats Set,Spanish,No Types Set,91745,Friday,10:30AM - 12:00PM
14625,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Friday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91745,Friday,7:30PM - 9:00PM
14627,Grupo Una Luz En Mi Camino,In Person,"Gale Ave  Hacienda Heights, CA 91745",Saturday @ 7:30PM - 9:00PM,No Formats Set,Spanish,No Types Set,91745,Saturday,7:30PM - 9:00PM
14630,Step Study At The Hut,In Person,"Golden West Ave  Temple City, CA 91780",Wednesday @ 8:00PM - 9:30PM,12 Steps & 12 Traditions; Open; Step Meeting,English,No Types Set,91780,Wednesday,8:00PM - 9:30PM
14637,Happy Days,In Person,"Downey Ave   Downey , CA 90241",Saturday @ 10:00AM - 11:30AM,No Formats Set,English,No Types Set,90241,Saturday,10:00AM - 11:30AM
14638,Ohio St Young People,In Person,"Ohio Ave  Los Angeles , CA 90025",Thursday @ 8:00PM - 9:00PM,Discussion; Open; Speaker,English,Young People,90025,Thursday,8:00PM - 9:00PM
14640,4Th Dimension Group Big Book Study,In Person,"Ocean Park Blvd  Santa Monica, CA 90405",Monday @ 6:00PM - 7:30PM,Big Book,English,No Types Set,90405,Monday,6:00PM - 7:30PM
14641,Fishbowl Round Robin Women'S,In Person,"Overland Ave  Culver City, CA 90230",Tuesday @ 10:00AM - 11:00AM,Open,No Languages Set,Women,90230,Tuesday,10:00AM - 11:00AM
14646,Day Break,In Person,"E Covina Blvd  Covina, CA 91724",Friday @ 6:15AM - 7:15AM,12 Steps & 12 Traditions; Big Book; Closed,English,No Types Set,91724,Friday,6:15AM - 7:15AM
14647,"A Newcomer: Women, Non-Binary And Trans Inclusive",In Person,"Coldwater Canyon Ave  Studio City, CA 91604",Tuesday @ 7:00PM - 8:00PM,Closed; Speaker,English,No Types Set,91604,Tuesday,7:00PM - 8:00PM
14649,Sunday Morning 12 And 12 Book Study,In Person,"Vine St  Glendale , CA 91204",Sunday @ 9:00AM - 10:00AM,Discussion; Open,English,Newcomer,91204,Sunday,9:00AM - 10:00AM
14652,Malibu Women'S Oceanside Book Study,In Person,"Pacific Coast Hwy  Malibu, CA 90265",Thursday @ 6:30PM - 7:30PM,12 Steps & 12 Traditions; Open,English,Women,90265,Thursday,6:30PM - 7:30PM
14654,We Can Recover Lgbtqia+,In Person,"S Victoria Ave  Los Angeles, CA 90008",Monday @ 7:00PM - 8:00PM,Open; Speaker,English,GayLesbianLGBTQTransgender,90008,Monday,7:00PM - 8:00PM
14656,Grapevine,In Person,"Paloma St  Pasadena, CA 91007",Tuesday @ 12:00PM - 1:00PM,Grapevine,English,No Types Set,91007,Tuesday,12:00PM - 1:00PM
14661,Farsi Big Book Study,In Person,"Broadway  Santa Monica, CA 90404",Saturday @ 5:00PM - 6:00PM,Big Book; Cross Talk Permitted; Open,Farsi,No Types Set,90404,Saturday,5:00PM - 6:00PM
14663,Sisters In Sobriety,In Person,"N Robertson Blvd   West Hollywood, CA 90069",Wednesday @ 7:00PM - 8:00PM,Speaker,English,Women,90069,Wednesday,7:00PM - 8:00PM
14668,Grant Park Meeting,In Person,"South Michigan Avenue  Pasadena, CA 91106",Saturday @ 11:00AM - 12:00PM,Discussion; Open,English,No Types Set,91106,Saturday,11:00AM - 12:00PM
14669,Sunday Serenity,In Person,"W Carter Ave  Sierra Madre, CA 91024",Sunday @ 10:30AM - 12:00PM,No Formats Set,English,No Types Set,91024,Sunday,10:30AM - 12:00PM
14671,Mostly Meditation,In Person,"Penn St  Whittier, CA 90602",Sunday @ 7:00AM - 8:00PM,Meditation; Open,English,No Types Set,90602,Sunday,7:00AM - 8:00PM
14672,11Th Step Study,In Person,"Penn St  Whittier, CA 90602",Sunday @ 8:30AM - 10:00PM,Open; Step Meeting,English,No Types Set,90602,Sunday,8:30AM - 10:00PM
14673,Participation Meeting,In Person,"Penn St  Whittier, CA 90602",Sunday @ 11:00AM - 12:30PM,Open,English,No Types Set,90602,Sunday,11:00AM - 12:30PM
14674,Women'S Meeting,In Person,"Penn St  Whittier, CA 90602",Sunday @ 2:00PM - 3:30PM,Closed,English,Women,90602,Sunday,2:00PM - 3:30PM
14675,5150 Big Book Study,In Person,"Penn St  Whittier, CA 90602",Sunday @ 4:00PM - 5:30PM,Big Book; Open,English,No Types Set,90602,Sunday,4:00PM - 5:30PM
14676,Big Book Study,In Person,"Penn St  Whittier, CA 90602",Sunday @ 6:00PM - 7:30PM,Big Book; Open,English,No Types Set,90602,Sunday,6:00PM - 7:30PM
14677,Sunday Night Participation,In Person,"Penn St  Whittier, CA 90602",Sunday @ 8:00PM - 9:30PM,Open,English,No Types Set,90602,Sunday,8:00PM - 9:30PM
14678,Early Start,In Person,"Penn St  Whittier, CA 90602",Monday @ 6:30AM - 7:30AM,As Bill Sees It; Open,English,No Types Set,90602,Monday,6:30AM - 7:30AM
14679,Big Book Study,In Person,"Penn St  Whittier, CA 90602",Monday @ 10:00AM - 11:30AM,Big Book; Open,English,No Types Set,90602,Monday,10:00AM - 11:30AM
14680,Topic Discussion,In Person,"Penn St  Whittier, CA 90602",Monday @ 2:00PM - 3:30PM,Open,English,No Types Set,90602,Monday,2:00PM - 3:30PM
14681,Open Participation,In Person,"Penn St  Whittier, CA 90602",Monday @ 6:30PM - 8:00PM,Open,English,No Types Set,90602,Monday,6:30PM - 8:00PM
14682,Step Study,In Person,"Penn St  Whittier, CA 90602",Monday @ 8:30PM - 10:00PM,12 Steps & 12 Traditions; Open,English,No Types Set,90602,Monday,8:30PM - 10:00PM
14683,Early Start,In Person,"Penn St  Whittier, CA 90602",Tuesday @ 6:30AM - 7:30AM,As Bill Sees It; Open,English,No Types Set,90602,Tuesday,6:30AM - 7:30AM
