county,city,lat,lon
Sonoma,Annapolis,38.721944,-123.369722
Alameda,94502: Alameda,37.73698767,-122.24114879999999
Alameda,94577: San Leandro,37.71658287,-122.16457630000001
Alameda,94579: San Leandro,37.68652013,-122.15770249999998
Alameda,94603: Oakland,37.73898922,-122.1763024
Alameda,94605: Oakland,37.760228999999995,-122.14874760000001
Alameda,94621: Oakland,37.73644409,-122.2072044
Alameda,94501: Alameda,37.77460624,-122.27458270000001
Alameda,94606: Oakland,37.79249363,-122.2446581
Alameda,94607: Oakland,37.80814144,-122.2982975
Alameda,94610: Oakland,37.81203602,-122.24063429999998
Alameda,94612: Oakland,37.80863865,-122.2671772
Alameda,94608: Emeryville,37.83573718,-122.284671
Alameda,94609: Oakland,37.83470575,-122.26406589999999
Alameda,94618: Oakland,37.84450847,-122.23806259999999
Alameda,94702: Berkeley,37.86603694,-122.2860905
Alameda,94703: Berkeley,37.86414826,-122.2755654
Alameda,94704: Berkeley,37.86649111,-122.2533591
Alameda,94705: Berkeley,37.85932644,-122.2409136
Alameda,94709: Berkeley,37.87913355,-122.2667172
Alameda,94710: Berkeley,37.87069256,-122.3034871
Alameda,94720: Berkeley,37.87521989,-122.24314709999999
Alameda,94601: Oakland,37.77693112,-122.21796119999999
Alameda,94602: Oakland,37.80407123,-122.20706570000002
Alameda,94611: Oakland,37.83140073,-122.2163081
Alameda,94613: Oakland,37.78073072,-122.182997
Alameda,94619: Oakland,37.79179956,-122.173998
Alameda,94706: Albany,37.88994296,-122.29516459999999
Alameda,94707: Berkeley,37.89824286,-122.27923740000001
Alameda,94708: Berkeley,37.90030462,-122.2596824
Alameda,94538: Fremont,37.49914815,-121.97792350000002
Alameda,94555: Fremont,37.547587299999996,-122.0813253
Alameda,94560: Newark,37.51847445,-122.0373969
Alameda,94539: Fremont,37.52658751,-121.91276429999999
Alameda,94550: Livermore,37.51204971,-121.6249303
Alameda,94536: Fremont,37.57097688,-121.9879506
Alameda,94542: Hayward,37.65567011,-122.02805890000002
Alameda,94544: Hayward,37.63323603,-122.0566801
Alameda,94545: Hayward,37.63216479,-122.11837220000001
Alameda,94587: Union City,37.59960545,-122.04549140000002
Alameda,94541: Hayward,37.6746388,-122.08456389999999
Alameda,94546: Castro Valley,37.75325755,-122.0968288
Alameda,94552: Castro Valley,37.70649814,-122.00896920000001
Alameda,94578: San Leandro,37.70645287,-122.12528909999999
Alameda,94580: San Lorenzo,37.67589003,-122.13547630000001
Alameda,94566: Pleasanton,37.65112283,-121.85519140000001
Alameda,94568: Dublin,37.71354027,-121.91551070000001
Alameda,94586: Sunol,37.5695652,-121.86982590000001
Alameda,94588: Pleasanton,37.71887839,-121.8808503
Alameda,94551: Livermore,37.74886609,-121.76450990000002
San Diego,91901: Alpine,32.80570971,-116.69553700000002
San Diego,91902: Bonita,32.67158294,-117.01506770000002
San Diego,91905: Boulevard,32.71836527,-116.30546880000001
San Diego,91906: Campo,32.66042735,-116.46968059999999
San Diego,91910: Chula Vista,32.63641342,-117.06565330000001
San Diego,91911: Chula Vista,32.60730912,-117.0502142
San Diego,91913: Chula Vista,32.61626743,-116.9874946
San Diego,91914: Chula Vista,32.66398173,-116.93585149999998
San Diego,91915: Chula Vista,32.61726911,-116.9211557
San Diego,91916: Descanso,32.90131232,-116.61060049999999
San Diego,91917: Dulzura,32.61366289,-116.75693899999999
San Diego,91931: Guatay,32.83785843,-116.56811110000001
San Diego,91932: Imperial Beach,32.57530944,-117.1198774
San Diego,91934: Jacumba,32.64963538,-116.18587930000001
San Diego,91935: Jamul,32.72215132,-116.80179890000001
San Diego,91941: La Mesa,32.7673232,-116.9973005
San Diego,91942: La Mesa,32.77841668,-117.02323359999998
San Diego,91945: Lemon Grove,32.73308832,-117.0344193
San Diego,91948: Mount Laguna,32.87747326,-116.45919679999999
San Diego,91950: National City,32.66684725,-117.0950616
San Diego,91962: Pine Valley,32.78890711,-116.46645339999999
San Diego,91963: Potrero,32.62993194,-116.5940063
San Diego,91977: Spring Valley,32.72294193,-116.99217069999999
San Diego,91978: Spring Valley,32.71112482,-116.94066409999998
San Diego,91980: Tecate,32.58626322,-116.6602382
San Diego,92003: Bonsall,33.28675784,-117.19768880000001
San Diego,92004: Borrego Springs,33.22176455,-116.27260009999999
San Diego,92007: Cardiff by the Sea,33.01945464,-117.2712223
San Diego,92008: Carlsbad,33.13816804,-117.3131075
San Diego,92009: Carlsbad,33.09517685,-117.2453351
San Diego,92010: Carlsbad,33.15642246,-117.2836794
San Diego,92011: Carlsbad,33.10542954,-117.29443570000001
San Diego,92014: Del Mar,32.95744944,-117.257066
San Diego,92019: El Cajon,32.77250991,-116.8721158
San Diego,92020: El Cajon,32.79627826,-116.97036070000001
San Diego,92021: El Cajon,32.82511859,-116.87724709999999
San Diego,92024: Encinitas,33.04204248,-117.2491135
San Diego,92025: Escondido,33.08517564,-117.0307344
San Diego,92026: Escondido,33.21727882,-117.1119314
San Diego,92027: Escondido,33.13696712,-116.9484192
San Diego,92028: Fallbrook,33.37425258,-117.17730959999999
San Diego,92029: Escondido,33.08755103,-117.12409369999999
San Diego,92036: Julian,33.01686974,-116.43563049999999
San Diego,92037: La Jolla,32.84056285,-117.25161200000001
San Diego,92040: Lakeside,32.91329811,-116.87174089999999
San Diego,92054: Oceanside,33.19385471,-117.35556979999998
San Diego,92055: Camp Pendleton,33.36136188,-117.40913390000001
San Diego,92056: Oceanside,33.19732145,-117.31238490000001
San Diego,92057: Oceanside,33.2561896,-117.2884216
San Diego,92058: Oceanside,33.22167013,-117.3539604
San Diego,92059: Pala,33.37067678,-117.0630361
San Diego,92060: Palomar Mountain,33.35528893,-116.87637790000001
San Diego,92061: Pauma Valley,33.31522999,-116.963223
San Diego,92064: Poway,32.98514213,-117.0182091
San Diego,92065: Ramona,33.06276759,-116.8439801
San Diego,92066: Ranchita,33.19327506,-116.4900883
San Diego,92067: Rancho Santa Fe,33.01843457,-117.22430420000002
San Diego,92069: San Marcos,33.17896526,-117.15832830000001
San Diego,92070: Santa Ysabel,33.18895152,-116.7158405
San Diego,92071: Santee,32.86923396,-116.98414790000001
San Diego,92075: Solana Beach,32.99215707,-117.26770049999999
San Diego,92078: San Marcos,33.11910906,-117.18575590000002
San Diego,92081: Vista,33.16476736,-117.24032820000001
San Diego,92082: Valley Center,33.24656327,-117.0018135
San Diego,92083: Vista,33.20079942,-117.26770420000001
San Diego,92084: Vista,33.22281945,-117.2061207
San Diego,92086: Warner Springs,33.28370951,-116.6090539
San Diego,92091: Rancho Santa Fe,33.05634435,-117.18975159999998
San Diego,92093: La Jolla,32.8787358,-117.2399094
San Diego,92096: San Marcos,33.12869125,-117.1573615
San Diego,92101: San Diego,32.71841645,-117.17515530000001
San Diego,92102: San Diego,32.71258482,-117.1005534
San Diego,92103: San Diego,32.74726843,-117.1671217
San Diego,92104: San Diego,32.74275884,-117.1269043
San Diego,92105: San Diego,32.74119108,-117.0918821
San Diego,92106: San Diego,32.71195043,-117.23367409999999
San Diego,92107: San Diego,32.74079217,-117.24365320000001
San Diego,92108: San Diego,32.77415922,-117.1420795
San Diego,92109: San Diego,32.78676009,-117.2327883
San Diego,92110: San Diego,32.75187843,-117.2039439
San Diego,92111: San Diego,32.80584052,-117.1693098
San Diego,92113: San Diego,32.69792342,-117.122051
San Diego,92114: San Diego,32.7093725,-117.068526
San Diego,92115: San Diego,32.75990324,-117.0715746
San Diego,92116: San Diego,32.76471074,-117.12266969999999
San Diego,92117: San Diego,32.82498998,-117.19963680000001
San Diego,92118: Coronado,32.66067423,-117.1501662
San Diego,92119: San Diego,32.80808973,-117.02942209999999
San Diego,92120: San Diego,32.79386416,-117.0720283
San Diego,92121: San Diego,32.89336017,-117.2057372
San Diego,92122: San Diego,32.86025695,-117.2075156
San Diego,92123: San Diego,32.80907623,-117.1342243
San Diego,92124: San Diego,32.83029559,-117.0811979
San Diego,92126: San Diego,32.91016565,-117.14241909999998
San Diego,92127: San Diego,33.01954542,-117.12392179999999
San Diego,92128: San Diego,32.99858703,-117.0722941
San Diego,92129: San Diego,32.96392738,-117.1262645
San Diego,92130: San Diego,32.94777986,-117.2072347
San Diego,92131: San Diego,32.91761197,-117.08247639999999
San Diego,92134: San Diego,32.72748358,-117.1456626
San Diego,92135: Coronado,32.6995862,-117.2061949
San Diego,92136: San Diego,32.67961034,-117.1249128
San Diego,92139: San Diego,32.68005556,-117.0490051
San Diego,92140: San Diego,32.74084444,-117.1969038
San Diego,92145: San Diego,32.87695398,-117.0782514
San Diego,92154: San Diego,32.56452083,-116.98181629999999
San Diego,92155: Coronado,32.67422492,-117.16099390000001
San Diego,92161: San Diego,32.87412906,-117.2318267
San Diego,92173: San Ysidro,32.55423241,-117.0475128
San Diego,92182: San Diego,32.7761822,-117.07331070000001
San Diego,92259: Ocotillo,32.76589532,-116.1539257
San Diego,92536: Aguanga,33.3986761,-116.7205467
San Diego,92672: San Clemente,33.38914305,-117.5714959
San Diego,91931: Guatay,32.852086,-116.55559
Imperial,92004: Borrego Springs,33.2566501,-116.3749797
Imperial,92222: Bard,32.789371,-114.560561
Imperial,92225: Blythe,33.525304399999996,-114.6560685
Imperial,92227: Brawley,33.000107799999995,-115.3311689
Imperial,92231: Calexico,32.682647100000004,-115.57995030000001
Imperial,92233: Calipatria,33.1904717,-115.61547320000001
Imperial,92243: El Centro,32.783359000000004,-115.57746000000002
Imperial,92244: El Centro,32.79475,-115.692714
Imperial,92249: Heber,32.728313199999995,-115.491124
Imperial,92250: Holtville,32.7674331,-115.23634080000001
Imperial,92251: Imperial,32.8491869,-115.7338502
Imperial,92257: Niland,33.3365588,-115.3311689
Imperial,92259: Ocotillo,32.686530600000005,-115.9940986
Imperial,92266: Palo Verde,33.3342668,-114.9516869
Imperial,92273: Seeley,32.790837800000006,-115.69390359999998
Imperial,92274: Thermal,33.5658807,-116.1832068
Imperial,92275: Salton City,33.248298,-115.82851529999999
Imperial,92281: Westmorland,33.065678399999996,-115.58587109999999
Imperial,92283: Winterhaven,32.9005186,-114.8092691
Imperial,92243/92244: El Centro,32.7538822,-115.59179180000001
Humboldt,95511: Alderpoint,40.169518,-123.60216000000001
Humboldt,95521: Arcata,40.867469,-124.07518999999999
Humboldt,95524: Bayside,40.822884,-124.06711000000001
Humboldt,95514: Blocksburg,40.325767,-123.69266
Humboldt,95525: Blue Lake,40.907437,-123.88348
Humboldt,95526: Bridgeville,40.413385999999996,-123.53267
Humboldt,95528: Carlotta,40.489925,-123.97131999999999
Humboldt,95501: Eureka,40.793739,-124.16102
Humboldt,95503: Eureka,40.757090999999996,-124.1513
Humboldt,95536: Ferndale,40.561448,-124.25781
Humboldt,95537: Fields Landing,40.725444,-124.21696999999999
Humboldt,95540: Fortuna,40.583488,-124.14367
Humboldt,95542: Garberville,40.0985,-123.80653999999998
Humboldt,95545: Honeydew,40.281369,-124.08998000000001
Humboldt,95546: Hoopa,41.161505,-123.72443999999999
Humboldt,95547: Hydesville,40.546202,-124.08412
Humboldt,95549: Kneeland,40.691578,-123.87189
Humboldt,95550: Korbel,40.766645000000004,-123.83488
Humboldt,95551: Loleta,40.659753,-124.22153
Humboldt,95519: Mckinleyville,40.963482,-124.07286
Humboldt,95553: Miranda,40.210793,-123.86447
Humboldt,95554: Myers Flat,40.2959,-123.77901999999999
Humboldt,95555: Orick,41.296122,-124.05351
Humboldt,95556: Orleans,41.300573,-123.54411
Humboldt,95558: Petrolia,40.272963,-124.21493999999998
Humboldt,95559: Phillipsville,40.196115999999996,-123.77315
Humboldt,95569: Redcrest,40.35983,-123.87105
Humboldt,95560: Redway,40.131417,-123.85855
Humboldt,95562: Rio Dell,40.494813,-124.11636999999999
Humboldt,95564: Samoa,40.793479999999995,-124.19928999999999
Humboldt,95565: Scotia,40.459978,-124.06058999999999
Humboldt,95570: Trinidad,41.081726,-124.13112
Humboldt,95571: Weott,40.322683000000005,-123.92367
Humboldt,95589: Whitethorn,40.033316,-124.02378999999999
Humboldt,95573: Willow Creek,40.945039,-123.65806
Sonoma,94515: Calistoga,38.62883687,-122.668746
Sonoma,94922: Bodega,38.35184765,-122.94864299999999
Sonoma,94931: Cotati,38.32737923,-122.7177442
Sonoma,94951: Penngrove,38.32314976,-122.64549679999999
Sonoma,95401: Santa Rosa,38.44956669,-122.7944513
Sonoma,95407: Santa Rosa,38.39397022,-122.74798770000001
Sonoma,95409: Santa Rosa,38.45940916,-122.59923540000001
Sonoma,95425: Cloverdale,38.80122932,-122.9695601
Sonoma,95436: Forestville,38.49060482,-122.91624669999999
Sonoma,95439: Fulton,38.49117085,-122.77793799999999
Sonoma,95441: Geyserville,38.73986987,-123.0455649
Sonoma,95450: Jenner,38.49869951,-123.1696398
Sonoma,95452: Kenwood,38.42873127,-122.5302982
Sonoma,95472: Sebastopol,38.39815648,-122.8655155
Sonoma,95476: Sonoma,38.2438511,-122.45323390000001
Sonoma,94923: Bodega Bay,38.35173465,-123.0436108
Sonoma,94928: Rohnert Park,38.34708743,-122.6951903
Sonoma,94952: Petaluma,38.25883091,-122.72853219999999
Sonoma,94954: Petaluma,38.24666525,-122.5676674
Sonoma,95403: Santa Rosa,38.501374600000005,-122.7545118
Sonoma,95404: Santa Rosa,38.46640648,-122.6582314
Sonoma,95405: Santa Rosa,38.43999177,-122.66840049999999
Sonoma,95412: Annapolis,38.69991297,-123.26775190000001
Sonoma,95421: Cazadero,38.57605473,-123.1905658
Sonoma,95442: Glen Ellen,38.37422495,-122.5158682
Sonoma,95444: Graton,38.43426296,-122.8682248
Sonoma,95446: Guerneville,38.53545381,-123.02105719999999
Sonoma,95448: Healdsburg,38.63603751,-122.864907
Sonoma,95462: Monte Rio,38.46859096,-123.02011399999999
Sonoma,95465: Occidental,38.40742459,-123.0135811
Sonoma,95492: Windsor,38.53563929,-122.8120892
Sonoma,95497: The Sea Ranch,38.70066188,-123.438194
San Joaquin,95201:  Stockton,37.672196,-121.298794
San Joaquin,95202: Stockton,37.95920322,-121.287599
San Joaquin,95203: Stockton,37.9516557,-121.33176709999998
San Joaquin,95204: Stockton,37.97371932,-121.3186115
San Joaquin,95205: Stockton,37.964459399999996,-121.2596453
San Joaquin,95206: Stockton,37.91163389,-121.43607549999999
San Joaquin,95207: Stockton,38.00233552,-121.3249361
San Joaquin,95208:  Stockton,37.889849,-121.253872
San Joaquin,95209: Stockton,38.04180118,-121.34207749999999
San Joaquin,95210: Stockton,38.03162455,-121.2972455
San Joaquin,95211: Stockton,37.98026131,-121.31343159999999
San Joaquin,95212: Stockton,38.04686307,-121.22791509999999
San Joaquin,95213:  Stockton,37.904777,-121.226782
San Joaquin,95215: Stockton,37.94224768,-121.1484656
San Joaquin,95219: Stockton,38.03936555,-121.4550409
San Joaquin,95220: Acampo,38.19642403,-121.23636259999999
San Joaquin,95227: Clements,38.22520509,-121.0506453
San Joaquin,95230: Farmington,37.92397944,-120.9687378
San Joaquin,95231: French Camp,37.87482003,-121.292472
San Joaquin,95234: Holt,37.92660559,-121.43235049999998
San Joaquin,95236: Linden,38.03248218,-121.0300838
San Joaquin,95237: Lockeford,38.16513894,-121.14277220000001
San Joaquin,95240: Lodi,38.11980971,-121.14394920000001
San Joaquin,95241:  Lodi,37.889849,-121.253872
San Joaquin,95242: Lodi,38.12860514,-121.40376040000001
San Joaquin,95253: Victor,38.14087389,-121.20539129999999
San Joaquin,95258: Woodbridge,38.16033948,-121.30794099999999
San Joaquin,95267:  Stockton,37.889849,-121.253872
San Joaquin,95269:  Stockton,37.889849,-121.253872
San Joaquin,95290:  Stockton,37.953472999999995,-121.285257
San Joaquin,95304: Tracy,37.72089071,-121.37843840000001
San Joaquin,95320: Escalon,37.81820526,-121.0162287
San Joaquin,95330: Lathrop,37.81331123,-121.30945530000001
San Joaquin,95336: Manteca,37.83097312,-121.19619159999999
San Joaquin,95337: Manteca,37.74227035,-121.240105
San Joaquin,95361: Oakdale,37.83739531,-120.94145320000001
San Joaquin,95366: Ripon,37.75978557,-121.12629199999999
San Joaquin,95367: Riverbank,37.74367357,-120.93292849999999
San Joaquin,95376: Tracy,37.73713832,-121.43197430000001
San Joaquin,95377: Tracy,37.62060199,-121.4720861
San Joaquin,95378:  Tracy,37.889849,-121.253872
San Joaquin,95391: Mountain House,37.77693156,-121.54049779999998
San Joaquin,95632: Galt,38.23964729,-121.2111092
San Joaquin,95686: Thornton,38.18970742,-121.48130729999998
San Joaquin,95304: Banta,37.889849,-121.253872
Lassen,West,40.5625525,-120.98933000000001
Lassen,East,40.382259399999995,-120.19845
Lassen,North,40.9994244,-120.66436999999999
Lassen,Central,40.541942999999996,-120.57515
