Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170767648,-6.565198677,-7.469271319,-1.758166181,-1.114727694,1.185103889,1.439981337,3.378735647,4.339027913,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538,-6.110886711,3.964264171
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.708410196,0.23099942,6.136954863,2.568996024,5.844016431,-1.455115802,-1.528826102,11.62504914,13.62343853,6.348647194,-1.463476332,10.39567721,-4.325839869,1.508804297,-7.378433046,1.820873772,-0.287011156,20.28663494,2.692620881,-0.139164289,7.389721044,4.177388109,-2.502395103,11.74520379,-3.21866249,3.172168177,3.779934051,0.921022398,7.055785404,4.829024339,7.57166764,5.700943654,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534778775,4.662186878,3.493616813,4.773145081,4.806322267,5.313935279,3.21313378,-0.836734632,2.29506829,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.756160808,-1.235450447,3.069870047
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.453993612,5.838327027,4.146138373,10.03640396,19.56008086,17.01708956,12.1841698,11.16115819,10.49077317,7.049711215,3.311762074,2.284452306,-0.612390117,0.942370935,2.585279666,3.885190007,4.110514452,8.414236296,8.179105581,6.291390958,6.256492082,4.690932431,4.480749359,5.651104737,6.342493183,3.777335762,5.256980145,5.125601231,4.719974882,19.6812701,-1.174697348,2.565263253,4.07406885,0.140268127,3.383593576,2.510142345,4.7747056,3.826359416,-1.133873468,5.543639385,0.467050856,4.117707299,5.473355695,7.633538112,9.608132811,3.381450026,11.07915223,6.034213807,5.861136493,-8.348798176,9.413538371
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,2.283468881,8.810824478,3.12560964,2.14748864,2.525995626,-5.37517435,2.79249847,7.426243781,4.149198755,4.544330151,3.265764161,0.713378945,2.171777816,4.732066711,5.136158434,6.014451485,6.243224097,5.838771892,6.604598724,7.116933114,5.968236589,4.980956921,4.66772854,3.866810552,0.869360498,-2.523655442,-7.603960499,-4.281342645,3.248148014,1.059077705,4.488335846,7.766738256,6.779767595,7.203455396,6.686900342,6.034804228,5.761847221,8.478034119,12.41819164,12.46773004,11.70304562,12.98632489,13.69528734,13.56694201,13.30686931,12.50048629,11.07426765,10.4098444,10.06928609,7.520057227,6.485754004,7.898669478,8.19966375,3.277279417,10.50778078,5.7500645,6.404977325,6.750460146,3.1737744,-17.98474234
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.604426299,8.587154913,10.51147326,11.69772365,8.822439355,8.004927041,13.55642695,5.653533254,6.356352957,2.845130155,15.60644469,0.455122711,-3.867921788,-2.638413573,-5.916618156,0.089792716,12.95424115,5.344999931,-0.185123714,3.35814373,-2.092018395,1.708728591,0.149409473,1.919780101,11.92709215,-0.806568217,5.297006197,2.086625804,2.063740624,3.029230636,6.530598522,3.92044433,6.742817714,4.55794444,6.037054355,2.717541015,3.091382311,2.266782073,7.788608519,4.531456838,5.144401796,6.114950437,3.726431631,2.641807313,5.270400082,-1.059172504,3.636574811,0.420904441,1.74055984,0.740157641,5.412260794,3.045636481,1.663359933,1.388754847,-3.38118956,4.22248816
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900005846,-9.399998124,3.100000059,1.099838709,1.903936733,2.482659229,4.426050717,4.180604509,8.56641803,6.810150125,7.222752592,-5.795096995,2.734331082,3.228451021,-2.723790771,3.548979912,1.783698581,3.390381397,2.949280321,4.716465276,5.077888811,4.062944992,-15.30689376,12.43435899
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465704,-3.16879155,2.134382695,6.376426886,2.235093843,3.896713584,3.339936599,3.070369011,1.146062137,2.952710543,4.732978466,7.004634574,10.62540596,7.253665441,8.55623481,10.24801636,8.900367947,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225481,2.379835807,1.489784485,5.63687639,7.74488062,5.602244219,-4.557751973,1.421009097
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343170899,-3.077975376,-12.70289344,-6.871463217,-6.684027778,-11.06976744,-17.57322176,1.395939086,-7.384230288,0.810810811,2.680965147,4.177545692,3.383458647,29.21212121,23.17073171,-19.34501142,-11.14258735,,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.000002954,-6.899999442,-15.70000204,-6.499999879,0.999996721,-2.299996027,14.70000042,8.19999518,6.500004554,0.999992835,4.925451253,-6.124715451,10.59852967,6.533396458,2.259757178,11.2025196,11.30106865,9.931251949,11.69852372,1.180300789,12.0868744,9.291051885,6.878532872,7.916407836,6.645908281,9.694374092,7.729746242,7.317755324,6.318197232,6.502353115,7.417384316,7.258439253,6.963607135,7.398512797,6.72327878,3.824214319,3.741317593,3.44381384,2.31460601,-1.233905711,2.224819268
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,0.726608379,-1.983767575,27.69088635,16.1383305,0.230961967,3.567132897,10.19644262,1.248532089,11.98593115,1.842886438,-0.732907868,-4.584756933,12.16261106,-5.134374447,8.54610493,-1.878593682,-0.504713833,4.790039838,3.371210219,3.45028842,-2.339924122,3.735342027,-3.226864452,2.994760504,5.713579355,1.900384152,1.720397976,4.77758542,-1.771304533,1.788087282,1.874125731,5.873637432,-3.060732225,9.819800419,5.818826634,-4.044696525,2.777804784,3.673178323,-3.918025879,-0.799493816,1.381483962,6.928269551,4.732757925,8.566287249,18.33319876,-1.969422752,-0.331079195,0.097875872,2.620229521,4.172783283,4.470013182,4.150813186,4.274823271,5.376339237,1.260909224,6.270545694,4.526746225,5.75993059,-1.763321794,2.299748541
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,6.547619054,3.830806086,3.516525747,-10.0612585,5.882352901,5.497075928,0.38379531,4.698385727,6.954475462,9.742033321,8.891039827,6.791346748,4.465148607,7.186736771,4.435446265,6.512698594,5.082062928,4.136142898,4.287736571,5.587843899,5.687477444,6.071940161,2.610932319,8.202791783,3.347540711,1.614918645,5.925445489,4.330019872,1.777543037,4.865544591,5.727016142,5.38696257,3.315076989,4.377203239,4.077538074,3.496118338,3.360406103,3.744575773,3.55307173,3.837932629,3.814152115,3.759677231,3.012375907,-14.89467567,4.040219734
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.639597856,0.668364744,-1.391078518,2.661103268,13.61649342,13.24903632,7.281549943,-1.923079168,5.882359893,0.479297978,16.21856363,6.231349011,2.300661571,7.175963618,6.086823806,4.997731242,4.918031369,9.745068031,4.396153736,0.406746413,-5.290119215,2.503453811,3.718709051,5.360304095,4.570982304,-0.21480252,1.625239182,3.177291279,1.344689707,5.692294496,8.730231826,-7.332978137,9.691840273,-10.24018174,16.72881759,7.316681512,3.792419098,3.89525363,3.042278092,1.576077837,-4.974963848,1.700000015,5.705639436,5.420497695,3.268725825,4.699999993,9.600000005,7.639736775,8.328110275,6.874065633,4.854055111,1.885799508,5.199999996,5.700000005,2.8,2.484040626,4.000030516,4.391688296,5.448181336,0.799998331,2.751416408
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.597994,6.421029609,7.338803527,5.35896291,7.684863475,7.816711026,3.857146492,7.977994642,4.888533653,5.98653863,10.03466058,9.388444991,11.70108161,8.318661974,0.801068092,11.56348978,7.75305838,6.653892215,9.349099931,7.441826779,6.942104201,5.943152458,6.252230811,7.761790122,-1.025250253,1.240594928,5.191932113,9.937719677,9.059600867,9.008527138,9.545467414,8.885117978,9.894943334,9.212041793,9.829085197,10.00270069,7.32274185,-7.359415188,6.137612011,8.85886817,0.517675319,5.390988307,5.788499286,6.783437724,5.332139161,5.584847067,6.298785927,4.831769889,-1.513528716,7.424847383,5.293912834,5.473454193,4.693722526,6.006721946,5.091532422,4.449781398,5.81272241,4.843086976,4.439438251,-5.646939932,3.132589661
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.301158979,6.099187788,4.398366175,5.802522229,6.399181929,6.503862137,2.505682582,4.798429531,3.100191028,-0.279733868,3.293439184,5.256811466,5.643274146,-0.539750472,-0.203178575,5.390255215,4.624937449,5.532759404,3.165534995,-0.251882517,2.53761862,-1.805120721,4.582320568,7.232557439,4.1661662,3.464350096,3.459411416,4.176994847,3.670874776,1.884971585,-0.110054574,3.520633369,2.751906115,4.027118948,2.685027006,3.772002838,4.447247481,4.360208617,4.735621724,4.138427139,0.989094199,1.816968489,2.869688287,3.85630695,3.592531627,2.886139206,2.374144255,0.19032007,-2.627118134,2.736368762,1.673279935,2.236265126,1.879791747,2.332052952,2.541510234,1.61424654,2.317497511,2.906563164,2.256015298,-3.54907147,5.584548978
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.9714495,-0.398090744,-1.823450375,-0.236891525,0.464171262,4.767269666,3.553769141,0.813148943,1.858674962,2.04745994,8.165612503,7.189342523,-1.579539159,1.729879488,3.899014221,3.191324301,4.220100304,3.291585621,3.369278424,3.492183364,1.177948695,4.788661219,4.239794296,12.2695481,2.529262658,7.073175318,5.374044152,2.649812038,0.295970914,6.03924948,5.091338139,5.06168207,5.614719623,6.09251916,4.264174538,0.03379445,-1.027250827,1.059943471,-0.922335257,-7.865936625,2.430639858
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-3.848577701,5.400791443,14.26255469,15.71631339,30.99928973,6.999215676,3.398499546,-11.19930863,12.7011152,6.499471805,2.299998214,1.899824282,9.800007196,-13.60000507,-0.399994552,-6.99999937,2.399992488,-1.99999757,1.799999239,4.500000497,-1.000003496,5.700002746,34.60000065,10.99999947,3.600001272,4.900028144,0.519994838,0.529794655,2.590186906,5.940031102,0.449879084,2.00715233,-3.200275527,0.900172519,2.100108827,,,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.546393037,10.2787135,9.42822932,0.131039891,6.919761818,-0.382497199,0.122868672,0.383494663,-5.485945813,3.055778922,5.67932064,-5.166272303,-17.04758357,8.775238049,-2.793193436,0.678203402,7.764581119,13.47261233,7.14699607,-2.455036129,-0.177666071,2.17446022,-3.863627907,-16.81983511,7.71812745,6.352137303,0.08828136,6.871150137,0.957045973,-1.308478285,-0.4394891,2.000752361,0.321655474,1.854778791,2.457244122,0.100530504,1.527475711,9.972614956,-0.219562518,-1.208477741,7.268134902,4.918470576,2.170610384,0.363801579,7.331868843,5.931049974,3.142724084,7.731414228,1.962600907,8.578166743,2.357756936,10.54894458,5.315130634,6.642136655,4.392648832,5.740893151,5.001359945,7.210803008,5.941396863,3.580006403,1.352053749
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.19179549,4.102992589,8.578618915,4.950488666,4.884976834,-4.250514184,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.364262035,5.392760484,11.16067455,-5.227747555,9.042351726,6.02411785,-5.764158394,6.759430935,4.204831044,-13.12788049,-6.803388815,-10.92408503,-1.115623217,5.913027459,0.060945274,3.200125467,7.334025488,1.919381296,11.77688593,0.358352603,4.631192947,-2.035118776,-1.814924483,-0.072664767,4.195924045,2.93709942,2.581254103,0.584126895,5.015934757,5.917684652,15.32915574,7.34719497,9.250558228,6.438516525,6.059428031,6.591130361,6.764472778,8.036925102,8.005655915,5.307924204,4.230061175,6.671335393,6.309718656,2.652693295,-1.61686895,0.80588662,1.922757342,2.208429277,-1.794253082,3.647186541
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.497743398,10.89079833,10.86547925,11.69847903,9.525155826,3.301136399,6.969513825,1.342960053,6.237703908,1.35382659,3.3047565,2.220722892,6.417013974,14.1924251,-0.153246894,5.209454498,8.36848053,-7.838800371,-26.47878887,4.61173228,5.363290189,-0.816361919,4.613211627,-1.566093913,-4.081851487,-1.017309161,-0.706352942,-12.44982204,-1.738216331,-0.052499721,-0.1892815,0.386346537,-0.392935931,3.337725997,5.911907957,6.344268385,3.966650977,3.711681465,7.035970468,4.101590236,2.960843427,0.753938858,2.520732892,5.312170612,4.282398363,4.153199566,5.076701701,3.436373829,-3.292789619,4.409645499,6.317476383,6.495258014,4.927502861,4.78581617,4.792056766,4.563515388,4.630795521,-3.363705717,-3.779889144,-1.789407999,10.34492902
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,6.140181648,4.316980365,3.533874409,5.444222985,3.438717861,0.002028862,4.456309652,2.520440279,2.696246964,2.014166128,1.341914136,-0.783611707,-1.240756593,2.069957888,3.061679182,2.580179771,2.786975737,1.931248685,3.441218861,4.420117896,4.183222986,2.439134408,1.706070897,1.257552158,2.961092569,3.116035986,3.498742121,4.329053405,4.66391716,5.034048152,4.195642498,2.326955087,0.217273595,0.155645898,1.984945714,2.050876108,3.460988954,3.772842521,2.170324851,-3.666883937,1.342739336,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.955588416,-3.798635993,5.035902024
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,1.943300505,5.672407475,5.330625916,4.532918846,3.923010202,4.952147785,5.825393459,4.160747322,3.869406251,4.372459927,4.564648356,1.598274364,0.235354478,3.972808814,6.052403165,5.553358964,4.042252621,1.753400789,-0.255347258,1.038289969,1.932419827,3.084721395,3.574395539,2.845324367,5.055427388,4.155491334,5.027947172,5.284592985,2.624426222,2.012863289,3.204979222,2.074790394,1.44625414,0.910105664,3.96941456,2.625419938,2.399828426,2.994287714,0.476345013,-1.727020309,0.701833824,0.981434479,2.703109471,1.034072914,1.969544301,1.967128438,1.071558977,2.323290208,1.118828479,0.745798219,-0.717182669,3.92266521
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.908265972,1.910320031,1.895111645,7.532448553,-1.203189018,7.040643145,-1.5714975,0.675483463,4.463421603,2.575992127,-1.195383302,3.117800364,-0.476536268,6.333590372,1.456470709,4.398536178,3.016973442,4.405741389,2.368877795,-2.319394205,8.341974135,3.779374654,-2.977405857,9.681130016,6.144905237,4.565650546,1.695618266,7.696808711,4.329647933,4.635036347,6.368150405,4.106406605,3.849850027,8.216002705,3.468451889,5.328284176,5.048612536,3.016389481,4.412573275,6.199999985,4.799892146,0.120143179,3.945037761,4.682603249,3.479181044,3.364614787,3.411560275,6.104639147,4.533078721,4.816414651,3.421828238,4.670122149,3.525153174,6.011482841,3.976053274,0.433113718,8.977279354,7.622376108,6.657055428,-2.369620627,4.246940141
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.03030303,9.375,-22.85714286,22.22222222,9.090909091,11.11111111,10,11.36363636,30.6122449,26.5625,3.703703704,3.571428571,-5.747126437,6.097560976,0,1.149425287,1.5
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,0.318213015,2.191586206,1.283929964,4.65592181,0.929689593,3.491758061,4.793318556,1.615422838,2.705414389,0.970665348,-0.354175855,0.161237481,0.152972927,-1.090489259,1.094431944,6.391594827,5.118616077,4.722465368,3.615490176,2.049837077,0.797441296,5.451130583,2.905140655,3.464327387,4.674608962,4.549994884,4.028302741,3.320716818,2.881062303,3.028160489,-1.111523076,-0.135170176,1.523877571,2.251758633,2.245302935,2.695416618,3.815427603,3.744332198,3.767447717,3.578278276,3.359219548,2.192477216,-1.252664529,4.64680675
OECD members,OED,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.329165315,5.630783203,5.346542277,6.445023082,5.45309841,5.946361762,4.36774854,6.048027495,5.254866026,2.722806462,3.712859594,5.399007933,6.074226751,0.919370105,0.204639711,4.861352299,3.809904391,4.48606423,3.932405349,1.147688716,2.034913288,0.245493837,2.94398995,4.703181952,3.695555578,3.089959122,3.499533403,4.565995985,3.864471007,3.030660201,1.326298321,2.182044245,1.340973813,3.180680153,2.654445495,3.148094457,3.602072078,2.956901896,3.387140264,4.038375149,1.373141442,1.576381122,2.091943571,3.296376864,2.870298685,3.074285905,2.731276457,0.391959688,-3.349481107,2.97351232,1.893769631,1.387657572,1.528241607,2.077670592,2.449634771,1.835282324,2.480370989,2.347097406,1.747392248,-4.467268552,5.231347632
Oman,OMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,5.204463599,66.21908378,81.88779671,25.66616882,13.89509644,0.898225087,9.82522417,-14.25205786,11.49880648,24.43350274,20.54012292,1.007218329,-3.69353109,4.33174154,6.035444116,17.04707839,11.5698374,16.66667073,16.71159399,14.00719711,2.002159783,-3.440784167,5.964027648,11.75686184,-0.130425738,6.074077908,8.413884259,6.042960675,3.875774167,4.99681952,3.04593991,6.033512507,2.642338032,0.33149557,6.551066885,4.482802531,-1.100905293,-2.668591109,1.292205681,2.490221143,5.371888874,4.452683565,8.200078158,6.112395608,1.713985311,2.894609735,8.863122256,5.227704081,1.292252294,5.017057997,5.046423946,0.304057566,1.287103915,-1.129206457,-3.20093599,
Other small states,OSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.141361212,4.526077218,4.492202275,9.070910668,5.759471695,10.86352651,9.985315363,7.4612532,1.899093873,8.64438603,7.530251806,3.573288319,3.713914121,3.789219819,3.088953598,2.969967185,1.325662619,2.217095844,2.182099823,-5.119713549,3.554284519
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.987346419,4.482858627,8.688831518,7.569757449,10.41936582,5.789951801,5.400612597,7.233220925,5.507899634,11.35346172,0.468372549,0.813406405,7.064263857,3.540191713,4.211415631,5.15618959,3.947698287,8.048533619,3.758435569,10.21570404,7.920763572,6.5374868,6.778378339,5.065205605,7.592114699,5.501653664,6.452343025,7.62527878,4.959768894,4.458586815,5.061567755,7.705897823,1.757747698,3.737415553,4.962609149,4.846581284,1.014396014,2.550234296,3.660132743,4.260088011,3.554418216,2.508337724,5.777033992,7.546860015,6.518778074,5.898984441,4.832817277,1.701405465,2.831658519,1.606688629,2.748405917,3.50703342,4.396456633,4.674707981,4.731147475,5.526735845,4.432625907,6.151702611,2.497636929,-1.329519732,6.029752083
Panama,PAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.92659484,8.24473682,8.538788799,4.432130368,9.160036262,7.581401883,8.552931179,6.977388624,8.441389169,6.959226108,9.616137578,4.582812505,5.364310217,2.448319562,1.74091944,1.66446136,1.094025891,9.792643918,4.51475108,13.08448173,9.206809454,5.348456438,-4.491364346,2.709473773,4.942233652,3.567788228,-1.809055481,-13.37984378,1.562247005,8.098993006,9.419005562,8.201680334,5.455744436,2.850146814,1.751678757,4.079703206,6.46099044,7.341500703,3.917206589,2.715374155,0.574272791,2.229149417,4.205495945,7.522079658,7.191279402,8.652465611,11.98398539,9.855654852,1.242992318,5.827993494,11.31362591,9.778827683,6.903436783,5.066613016,5.73269035,4.953434943,5.591328224,3.685344522,2.979715328,-17.9448641,15.33581906
Peru,PER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.347096331,10.03529333,4.328249818,6.54786765,5.621733449,8.238920446,3.852564408,0.152237711,3.514458913,3.365946003,4.590539928,3.477535123,6.276934756,9.386834919,4.300863165,1.447110995,0.349063699,-2.642502979,4.090750574,5.943335398,5.552041815,-0.222723444,-10.4080858,3.608286538,2.061132066,9.425962361,9.726146431,-9.441273446,-12.31204145,-4.982563536,2.219259103,-0.540509125,5.243577008,12.30836618,7.411395047,2.798973079,6.476824421,-0.391537556,1.494910643,2.694371398,0.617892326,5.453528938,4.165023137,4.958203206,6.285060325,7.528899044,8.518387769,9.126568301,1.095823659,8.332459107,6.327192402,6.139724706,5.852518211,2.382157372,3.252244772,3.953318715,2.518835442,3.969351341,2.240631769,-10.95269893,13.34950908
Philippines,PHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.69547095,4.846294189,7.016265184,3.402494436,5.345089329,4.441158534,5.222687589,5.038159397,4.689473441,3.692487487,5.389008416,5.430387494,8.782009122,3.394606379,5.45110287,8.778403331,5.562970252,5.19238453,5.595571076,5.200711079,3.422208738,3.698406099,1.89695179,-7.039378201,-6.858377209,3.51068403,4.361809673,6.696931105,6.183918203,3.082672529,-0.436390081,0.417629066,2.181889986,4.373665918,4.625225117,5.860347872,5.186411674,-0.5140906,3.346451184,4.382504833,3.04923151,3.716255002,5.086911135,6.569228512,4.942505119,5.316416821,6.51929155,4.344487305,1.448323063,7.33449996,3.858232828,6.896951711,6.750531301,6.347987483,6.348309717,7.14945675,6.930988326,6.341485572,6.118525662,-9.518294741,5.703155968
Palau,PLW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.440106949,3.5793918,-3.263383214,4.856030279,3.959863679,-0.405643641,2.021141709,-5.781911421,-6.590472605,0.216093492,6.683667538,1.67259734,-3.387309936,6.293865865,7.539063225,-0.083373224,-3.283788455,-0.107219442,-1.896243292,-9.737417943,
Papua New Guinea,PNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.181111721,6.374099316,4.072521771,8.570281529,10.26851981,5.813757981,4.070461475,4.359590251,8.273457948,10.84280578,6.295192567,5.643553371,6.529264832,2.610532593,-0.879884165,-3.388448614,0.834815601,8.549859334,1.832395515,-2.303451201,-0.274829572,0.352944289,3.223163064,-0.354726452,4.000190344,4.693057069,2.770494832,2.909240484,-1.419579884,-3.012169222,9.54689771,13.84908527,18.20228595,5.94210906,-3.312448778,7.733695798,-3.904389656,-3.769113218,1.855553994,-2.494841993,-0.121288606,-0.158900533,2.164102502,2.721175741,6.344795923,5.409944091,7.815189229,-0.296457846,6.800421483,10.12845407,1.107543626,4.657119597,3.824946328,13.54377062,6.578356323,5.489573153,3.534610818,-0.279252285,4.480430622,-3.499999987,1.5
Poland,POL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.01557879,2.51497861,3.738310301,5.292802064,7.102865534,6.115385506,6.449063154,4.640631155,4.654825471,4.561025896,1.258478139,2.035900052,3.49839626,4.982825593,3.506849729,6.131138073,7.061543459,4.19996859,2.832178037,3.740521281,4.757635638,1.324896305,1.125763386,3.378581715,4.23632685,3.141725778,4.830656005,5.353703355,4.744950156,-2.540658682,5.732581696
Pre-demographic dividend,PRE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.820931522,6.201847307,5.680449894,3.918289141,4.168679525,-0.064705532,-6.440218346,2.425911481,11.72759417,12.30361434,9.521874706,2.984884368,4.172409209,8.825246451,-0.104563007,7.475701587,4.975775815,-0.600205774,5.648948468,4.355308464,-3.855023544,-1.04128731,-4.763466227,0.28839989,3.413831485,2.676148499,4.229235899,3.622610171,1.900601343,8.438609274,-8.003420143,2.763083189,-0.169672944,0.151224704,3.164354975,5.600174655,6.687322664,6.85169248,4.2318984,5.518398607,4.56370128,5.661006913,-0.549740918,11.74521365,5.954068187,6.228852176,6.027127222,6.269399857,4.606085783,6.486474232,4.015447024,3.516735334,5.803039837,5.076149226,3.212324582,2.436083763,1.5810762,2.537272891,3.187896256,-2.44341551,3.492400487
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.04173847,8.32331253,8.651047012,7.060923719,9.204842468,7.499148395,6.223223355,5.180434598,9.375234036,8.397917946,6.365448574,7.173574976,6.344895849,2.917378491,-0.654567386,6.243087814,5.950682235,6.931946225,7.906824688,4.243465305,1.147947225,-1.556643208,-2.341974633,5.928686528,3.097442645,4.977367449,5.768998904,5.888372738,4.334952397,-2.840540726,2.304391187,4.564051815,4.644527001,4.185958613,4.548988106,2.313707509,4.880087209,5.530725612,5.389699928,3.271964529,6.313471555,0.916459384,0.053419805,8.748676927,-1.986938733,-1.409414024,-1.16280669,-1.84413425,-1.952425142,-0.413254118,-0.358510628,0.02927511,-0.306826657,-1.190363454,-1.049443651,-1.263002925,-2.885954759,-4.147474747,1.484814635,-3.903305193,
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.534903476,6.614447769,5.873702116,6.310747383,7.46898853,4.077909434,7.544482529,8.875509234,2.120741162,12.61260546,6.631653,8.015695702,11.20067201,1.142859324,-4.347630545,6.900230414,5.602597313,2.815966153,5.638937823,4.589339924,1.618104215,2.135375078,-0.173113548,-1.879979089,2.807438851,4.14095568,6.381394135,7.489108289,6.44063924,3.950522763,4.368206463,1.089476408,-2.043276532,0.964837925,4.28278046,3.504247069,4.400867754,4.807962976,3.90657744,3.816178063,1.943672296,0.770924024,-0.930521193,1.788735682,0.781848216,1.625034176,2.506579646,0.319247925,-3.12207942,1.737625476,-1.696164781,-4.057293608,-0.922644675,0.792190302,1.792046046,2.019485396,3.506345285,2.849325934,2.682759409,-8.442455971,4.881210103
Paraguay,PRY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.900285514,3.300258516,4.71029134,4.212477359,6.167974756,1.991503335,9.150367204,4.527073842,4.701151408,5.553425733,5.538151943,6.631297476,7.302812907,8.381525437,6.852444714,7.525949531,11.4940816,12.02872995,11.86214697,11.71214594,9.170458849,-1.397617718,-3.042617885,2.816599446,4.523135678,4.964835666,7.582304376,5.915372066,6.935203911,4.123282879,3.493650155,1.696428011,4.936359415,5.31791766,6.822810304,1.573785132,4.242516103,0.068037756,-1.366079712,-2.314140568,-0.834054717,-0.021404395,4.320745486,4.057418364,2.133490665,4.807117193,5.421622872,6.49629212,-0.261137328,11.09523127,4.286371207,-0.708043112,8.293076489,5.301238592,2.957151735,4.268025833,4.810078856,3.204250341,-0.401855101,-0.819785391,4.199881666
