id,address,city,state,zip,latitude,longitude,phone,storeStatusCode,timezoneId
6178,"10418 HIGHWAY 7, UNIT B1",CARLETON PLACE,ON,K7C 0C4,45.13242881,-76.12120461,6132201319,OP,Canada/Eastern
2361,1125 WASHINGTON PIKE,BRIDGEVILLE,PA,15017,40.3680276,-80.1041159,4122571515,OP,US/Eastern
6785,976 ST CHARLES AVE,VAUDREUIL-DORION,PQ,J7V 8P5,45.413143,-74.04062,4504240665,OP,Canada/Eastern
230,1505 EARL L CORE RD,MORGANTOWN,WV,26505,39.627034,-79.9288201,3042920904,OP,US/Eastern
4893,2050 ROSSER AVENUE,WAYNESBORO,VA,22980,38.0621149,-78.9371342,5409434433,OP,US/Eastern
2141,1925 LEESBURG/GROVE CITY ROAD,GROVE CITY,PA,16127,41.1427551,-80.1605456,7247480173,OP,US/Eastern
5251,3500 WASHINGTON RD,MCMURRAY,PA,15317,40.2849429,-80.1207174,7249419547,OP,US/Eastern
6414,980 BOWMANVILLE AVENUE,BOWMANVILLE,ON,L1C 4Y4,43.8970169,-78.6916244,9056239981,OP,Canada/Eastern
2372,6296 STEUBENVILLE PK,PITTSBURGH,PA,15205,40.4474458,-80.153462,4127870808,OP,US/Eastern
6607,8699 BOUL. NEWMAN,LASALLE,PQ,H8R 1Y9,45.431139,-73.6345548,5147987451,OP,Canada/Eastern
2031,1371 ARMORY DRIVE,FRANKLIN,VA,23851,36.6690471,-76.948328,7575626314,OP,US/Eastern
9571,351 PATTESON DRIVE,MORGANTOWN,WV,26505,39.6517952,-79.9702603,3045983793,OP,US/Eastern
10778,11 BANBURY COURT,FISHERSVILLE,VA,22939,38.0795706,-78.9906472,5403373930,OP,US/Eastern
13371,102 CROSSING WAY,STAUNTON,VA,24401,38.13129698,-79.03843895,5408855250,OP,US/Eastern
6691,3681 STRANDHERD DRIVE,NEPEAN,ON,K2J 4G8,45.2711907,-75.7437491,6138439454,OP,Canada/Eastern
6604,3009 ST. CHARLES BOULEVARD,KIRKLAND,PQ,H9H 3B5,45.4489908,-73.8548832,5145051547,OP,Canada/Eastern
4946,5902 WATTSBURG ROAD,ERIE,PA,16509,42.0947071,-80.0084022,8148255897,OP,US/Eastern
2608,9 QUAKER VILLAGE SHOPPING CTR,LEETSDALE,PA,15056,40.558274,-80.2044167,4127499227,OP,US/Eastern
3060,4186 BUFFALO ROAD,ERIE,PA,16510,42.1451686,-80.006376,8148994611,OP,US/Eastern
3171,1011 PARK AVENUE,MEADVILLE,PA,16335,41.6360071,-80.153085,8143339655,OP,US/Eastern
11814,101 SESAME DRIVE,MORGANTOWN,WV,26501,39.6408595,-79.9992121,3045995895,OP,US/Eastern
9596,113 CAVASINA DRIVE,CANONSBURG,PA,15317,40.263782,-80.1732648,7247456640,OP,US/Eastern
4691,51 WESTERN AVE,AUGUSTA,ME,04330,44.3112494,-69.7857437,2076225328,OP,US/Eastern
6601,PLACE PORTOBELLO 7200-7410 TASHEREAU BLVD,BROSSARD,PQ,J4W 1M9,45.4610379,-73.4658977,4509238067,OP,Canada/Eastern
6656,2380 HYMUS BLVD.,DORVAL,PQ,H9P 1J9,45.4762708,-73.7886281,5145420722,OP,Canada/Eastern
2360,8703 UNIVERSITY BLVD.,MOON TOWNSHIP,PA,15108,40.5060183,-80.2226611,4122644343,OP,US/Eastern
6627,3600 SOURCES RD.,DOLLARD-DES-ORMEAUX,PQ,H9B 1Z9,45.4871534,-73.8007081,5146836263,OP,Canada/Eastern
6630,5180 DECARIE BLVD.,MONTREAL,PQ,H3X 2H9,45.4841509,-73.6314355,4383802329,OP,Canada/Eastern
6442,4711 ONTARIO STREET,BEAMSVILLE,ON,L0R 1B3,43.1852552,-79.4765675,9055631452,OP,Canada/Eastern
9289,264 CIVIC CENTER DR,AUGUSTA,ME,04330,44.3482125,-69.7962901,2076239129,OP,US/Eastern
6645,705 ASHBURNHAM DRIVE,PETERBOROUGH,ON,K9L 1P7,44.2890982,-78.2973819,7057492835,OP,Canada/Eastern
6663,7340 DECARIE BLVD,MONTREAL,PQ,H4P 2N1,45.4943619,-73.6544317,5147316748,OP,Canada/Eastern
6458,6 EDGEWATER DRIVE,KANATA,ON,K2L 1V8,45.2950535,-75.8939656,6138013914,OP,Canada/Eastern
9233,461 RACE TRACK ROAD,WASHINGTON,PA,15301,40.2225065,-80.2101049,7242255862,OP,US/Eastern
5264,5901 PEACH STREET,ERIE,PA,16509,42.0659622,-80.0925958,8148739621,OP,US/Eastern
6378,2456 BANK STREET,OTTAWA,ON,K1A 0A1,45.3531588,-75.6465446,6137387980,OP,Canada/Eastern
9587,105 E. 12TH ST.,ERIE,PA,16501,42.12365,-80.07929,8144550640,OP,US/Eastern
6323,961 LANSDOWNE ST. W.,PETERBOROUGH,ON,K9J 1Z5,44.2821441,-78.3426407,7057455253,OP,Canada/Eastern
3906,115 GREENE PLZ,WAYNESBURG,PA,15370,39.8988311,-80.1469803,7248521038,OP,US/Eastern
2385,2719 BRODHEAD RD,ALIQUIPPA,PA,15001,40.6092122,-80.2839822,7243755410,OP,US/Eastern
6441,1595 MERIVALE ROAD,OTTAWA,ON,K2G 3J4,45.351478,-75.7331349,6137237738,OP,Canada/Eastern
8768,102 WASHINGTON TOWN BOULEVARD,EDINBORO,PA,16412,41.8788444,-80.1734098,8147342921,OP,US/Eastern
6173,733B RIDGEWOOD AVE,OTTAWA,ON,K1V 6N1,45.367658,-75.689021,6136957304,OP,Canada/Eastern
6649,900 DESSERTE AUTOROUTE 13 OUEST,LAVAL,PQ,H7X 3S9,45.5287531,-73.7879589,4506899989,OP,Canada/Eastern
6665,1950 WALKLEY ROAD,OTTAWA,ON,K1H 1W1,45.3826632,-75.6314759,6137390311,OP,Canada/Eastern
6362,323 KING ST W,OSHAWA,ON,L1J 2J8,43.8945843,-78.8752632,9054380001,OP,Canada/Eastern
6432,1601 STELLAR DRIVE,WHITBY,ON,L1N 9M1,43.8723329,-78.9057264,9054329866,OP,Canada/Eastern
2384,111 GOLFVIEW DRIVE,MONACA,PA,15061,40.674619,-80.3100277,7247744780,OP,US/Eastern
2383,1701 7TH AVENUE,BEAVER FALLS,PA,15010,40.7581528,-80.3198422,7248472210,OP,US/Eastern
3690,1330 EHRINGHAUS STREET,ELIZABETH CITY,NC,27909,36.2947451,-76.2412121,2523355235,OP,US/Eastern
11339,2207 W. 12TH STREET,ERIE,PA,16505,42.1041051,-80.1318902,8144544441,OP,US/Eastern
6376,2545 CARLING AVE.,OTTAWA,ON,K2B 7Z2,45.3637391,-75.7868476,6138294429,OP,Canada/Eastern
13970,810 N MCPHERSON CROSSING,ELIZABETH CITY,NC,27909,36.29886729,-76.25900847,2525626212,OP,US/Eastern
6493,1124 CHEMONG ROAD RR,PETERBOROUGH,ON,K9J 6X2,44.3276396,-78.3390821,7057457629,OP,Canada/Eastern
6662,1362 HARMONY ROAD,OSHAWA,ON,L1H 7K5,43.9403192,-78.8484116,9054044400,OP,Canada/Eastern
6426,1 PAISLEY CT.,WHITBY,ON,L1N 9L2,43.8670938,-78.9346853,9056651176,OP,Canada/Eastern
6678,1511 INNES RD.,OTTAWA,ON,K1B 1C5,45.4160594,-75.604607,6138013915,OP,Canada/Eastern
6689,535 TERMINAL AVE.,OTTAWA,ON,K1G 0Z2,45.4146799,-75.6437492,6132320890,OP,Canada/Eastern
8796,3218 WILMINGTON ROAD,NEW CASTLE,PA,16105,41.0529688,-80.3564219,7246581333,OP,US/Eastern
6166,298 PRESTON ST,OTTAWA,ON,K1R 7R6,45.40368,-75.71169,6136955321,OP,Canada/Eastern
6151,1546 SCOTT ST,OTTAWA,ON,K1Y 4S8,45.40395,-75.73265,6136954958,OP,Canada/Eastern
6010,3880 INNES ROAD,ORLEANS,ON,K1W 1K9,45.4525946,-75.5107201,6132203009,OP,Canada/Eastern
6668,424 SOUTH SERVICE ROAD,GRIMSBY,ON,L3M 4E8,43.206343,-79.5981869,9053096071,OP,Canada/Eastern
6330,80 BAYLY STREET WEST,AJAX,ON,L1S 1N9,43.8437221,-79.021461,9054272332,OP,Canada/Eastern
6677,5005 JEAN TALON EST,SAINT-LEONARD,PQ,H1S 3G6,45.5756184,-73.5846778,5147279212,OP,Canada/Eastern
6628,122 ST. MARTIN BLVD.,LAVAL,PQ,H7M 3Y8,45.5804467,-73.7072687,4506694384,OP,Canada/Eastern
7799,1419 SOUTH MAIN STREET,BLACKSTONE,VA,23824,37.0607894,-78.0065502,4342980808,OP,US/Eastern
9217,700 CHIPPEWA TOWNE CENTER,BEAVER FALLS,PA,15010,40.7783641,-80.3837402,7248433391,OP,US/Eastern
6643,274 KINGSTON ROAD E.,AJAX,ON,L1S 4S7,43.8648273,-79.0127986,9054274555,OP,Canada/Eastern
7648,2590 W. STATE STREET,NEW CASTLE,PA,16101,41.0133081,-80.3956164,7246587544,OP,US/Eastern
6104,"2640 SIMCOE STREET NORTH, UNIT A10.1",OSHAWA,ON,L1H 7K4,43.966683,-78.904341,9054323030,OP,Canada/Eastern
6697,4150 BALDWIN ST. SOUTH,WHITBY,ON,L1R 3H8,43.9187314,-78.9593089,9056552003,OP,Canada/Eastern
11736,5430 N. CROATAN HWY,KITTY HAWK,NC,27949,36.0978307,-75.7225204,2522610662,OP,US/Eastern
6477,1770 PLACE DORLEANS DR,ORLEANS,ON,K1C 7K3,45.4755196,-75.5189922,6132869051,OP,Canada/Eastern
4542,949 E PARK AVE,FAIRMONT,WV,26554,39.4767195,-80.1216401,3043679738,OP,US/Eastern
6659,7295 DES GALERIES DANJOU,ANJOU,PQ,H1M 2W2,45.5975336,-73.5627426,5143553230,OP,Canada/Eastern
464,1503 HARRISON AVE,ELKINS,WV,26241,38.9316933,-79.8668517,3046369596,OP,US/Eastern
6666,742 KINGSTON ROAD,PICKERING,ON,L1V 1A8,43.8210283,-79.1138018,9054219266,OP,Canada/Eastern
7409,1809 SOUTH MAIN STREET,FARMVILLE,VA,23901,37.2764677,-78.4000931,4343927419,OP,US/Eastern
6175,2480 GERRARD ST E,SCARBOROUGH,ON,M1N 4C3,43.68746,-79.28448,6473529946,OP,Canada/Eastern
8387,120 N. HERMITAGE ROAD,HERMITAGE,PA,16148,41.2347915,-80.4491834,7249824121,OP,US/Eastern
4982,1503 LOCUST STREET,FAIRMONT,WV,26554,39.4726603,-80.1744977,3043662919,OP,US/Eastern
3780,9175 WEST RIDGE RD.,GIRARD,PA,16417,42.0085851,-80.3035662,8147749770,OP,US/Eastern
6401,2908 ELLESMERE ROAD,SCARBOROUGH,ON,M1E 4B8,43.7832715,-79.204393,4162089902,OP,Canada/Eastern
6131,707 MARKHAM ROAD,SCARBOROUGH,ON,M1H 2A8,43.76251,-79.22596,4164391169,OP,Canada/Eastern
6439,731 EASTERN AVENUE,TORONTO,ON,M4M 3H6,43.6595818,-79.3290615,4164659904,OP,Canada/Eastern
5190,900 MARKET AVE,EMPORIA,VA,23847,36.7015143,-77.5445549,4343480274,OP,US/Eastern
6472,8129 SHEPPARD AVENUE,SCARBOROUGH,ON,M1B 6A3,43.8020084,-79.1980797,4162862104,OP,Canada/Eastern
6462,4 LEBOVIC AVENUE,SCARBOROUGH,ON,M1L 4V9,43.7261512,-79.291834,4167514834,OP,Canada/Eastern
6120,975 DANFORTH AVENUE,TORONTO,ON,M4J 1M1,43.68015,-79.33739,6473489893,OP,Canada/Eastern
6486,615 DUNDAS STREET EAST,TORONTO,ON,M5A 0C7,43.6604034,-79.360629,4163665626,OP,Canada/Eastern
6759,"200 BAY STREET, UNIT LC-F3",TORONTO,ON,M5J 2T6,43.6463,-79.37975,0,OP,Canada/Eastern
4675,1503 S CROATAN HWY,KILL DEVIL HILLS,NC,27948,35.9995634,-75.6520861,2524411417,OP,US/Eastern
5350,713 OAKLAND CIRCLE,RAPHINE,VA,24472,37.9320207,-79.232004,5403775587,OP,US/Eastern
6307,1460 KENNEDY RD,SCARBOROUGH,ON,M1P 2L7,43.7649537,-79.2814784,4167528195,OP,Canada/Eastern
6110,482 QUEEN STREET WEST,TORONTO,ON,M5V 2B3,43.64808,-79.40040001,4163616355,OP,Canada/Eastern
6107,19 WESTERN BATTERY RD,TORONTO,ON,M6K 3S4,43.6395495,-79.41152455,4165333456,OP,Canada/Eastern
6129,"267 UPPER CENTENNIAL PKWY, BLDG 7",STONEY CREEK,ON,L8J 2V7,43.19304,-79.7787,9055152836,OP,Canada/Eastern
6119,291 COLLEGE STREET,TORONTO,ON,M5T 1S2,43.65777,-79.40097,4379179288,OP,Canada/Eastern
6190,1200 KING ST WEST,TORONTO,ON,M6K 1G4,43.63909,-79.42763,4165322391,OP,Canada/Eastern
6459,1889 SCUGOG STREET,PORT PERRY,ON,L9L 1H9,44.1017667,-78.9382005,9059853399,OP,Canada/Eastern
6654,237 CENTENNIAL PARKWAY N.,HAMILTON,ON,L8E 2X3,43.2372971,-79.7607972,9055789982,OP,Canada/Eastern
6345,623 QUEENSTON ROAD,HAMILTON,ON,L8K 1J7,43.2307996,-79.7756472,9055605310,OP,Canada/Eastern
6433,2501 VICTORIA PARK AVENUE,SCARBOROUGH,ON,M1T 1A1,43.771899,-79.320602,4164972622,OP,Canada/Eastern
6000,1780 STONE CHURCH RD EAST,STONEY CREEK,ON,L8J 0K5,43.1917798,-79.8128578,9055737483,OP,Canada/Eastern
6112,1941 YONGE STREET,TORONTO,ON,M4S 1Z3,43.70657002,-79.40082003,6473529951,OP,Canada/Eastern
6169,1286 DUPONT ST,TORONTO,ON,M6H 2A4,43.66791,-79.44358,4379189021,OP,Canada/Eastern
14034,649 CAROLINA AVE,CHESTER,WV,26034,40.615660527,-80.558937602,3044593023,OP,US/Eastern
6644,4228 MIDLAND AVE.,SCARBOROUGH,ON,M1V 4S7,43.8254384,-79.2977057,4162982224,OP,Canada/Eastern
6430,2 STAYE COURT,ARNPRIOR,ON,K7S 3G8,45.423162,-76.3705426,6136238910,OP,Canada/Eastern
2887,329 MAIN STREET,WATERVILLE,ME,04901,44.5652061,-69.636663,2078725021,OP,US/Eastern
13195,280 WHITE OAKS BLVD,BRIDGEPORT,WV,26330,39.33282,-80.23725,3049333255,OP,US/Eastern
6316,967 RYMAL ROAD,HAMILTON,ON,L8W 2M2,43.1921389,-79.849361,9053888988,OP,Canada/Eastern
7408,205 THREE SPRINGS DRIVE,WEIRTON,WV,26062,40.4036775,-80.5487081,3047230326,OP,US/Eastern
6126,1230 LAKESHORE ROAD EAST,MISSISSAUGA,ON,L5E 1E9,43.58084,-79.55282,6473489915,OP,Canada/Eastern
490,15957 ST RT 170,EAST LIVERPOOL,OH,43920,40.669997,-80.5860968,3303856198,OP,US/Eastern
6623,570 KIPLING AVENUE,ETOBICOKE,ON,M8Z 5E7,43.6153496,-79.5248335,4162528224,OP,Canada/Eastern
6016,289 ARGYLE STREET SOUTH,CALEDONIA,ON,N3W 1K7,43.059905,-79.962942,9057654368,OP,Canada/Eastern
6303,"2575 ST. CLAIR AVENUE WEST, UNIT 1",TORONTO,ON,M6N 4Z5,43.667183,-79.491693,4167694113,OP,Canada/Eastern
6447,1569 THE QUEENSWAY,ETOBICOKE,ON,M8Z 1T8,43.6176661,-79.5395988,4162517991,OP,Canada/Eastern
6684,2304 ROYAL WINDSOR DRIVE,OAKVILLE,ON,L6J 7Y1,43.4893271,-79.6513543,9058459025,OP,Canada/Eastern
6320,1002 LAWRENCE AVE. W.,NORTH YORK,ON,M6A 1C3,43.7129914,-79.4613538,4167832574,OP,Canada/Eastern
6012,9970 HIGHWAY 48,MARKHAM,ON,L6E 0E9,43.9085872,-79.2684522,9052941880,OP,Canada/Eastern
6699,5095 YONGE STREET,NORTH YORK,ON,M2N 6Z4,43.7684613,-79.4123771,4162214866,OP,Canada/Eastern
6469,7690 WOODBINE AVE,MARKHAM,ON,L3R 1A2,43.8307407,-79.3537394,9059449198,OP,Canada/Eastern
6455,5250 DUNDAS STREET WEST,ETOBICOKE,ON,M9B 1A9,43.638372,-79.5389097,4162348666,OP,Canada/Eastern
6379,1550 UPPER JAMES STREET,HAMILTON,ON,L9B 1K2,43.2032459,-79.8941046,9053891787,OP,Canada/Eastern
6619,1530 NORTH SERVICE ROAD W,OAKVILLE,ON,L6M 4A1,43.4262538,-79.7263402,9054653989,OP,Canada/Eastern
6640,329 KENT STREET WEST,LINDSAY,ON,K9V 2Z7,44.3510761,-78.7536934,7058788238,OP,Canada/Eastern
7907,8541 SOUTH AVENUE,POLAND,OH,44514,40.9895196,-80.6330331,3307290395,OP,US/Eastern
6473,5051 HARVESTER ROAD,BURLINGTON,ON,L7L 6S1,43.3791128,-79.7667705,9056373964,OP,Canada/Eastern
6435,2960 SOUTH SHERIDAN WAY,OAKVILLE,ON,L6J 7T4,43.5071645,-79.6631688,9058299139,OP,Canada/Eastern
6343,869 UPPER JAMES STREET,HAMILTON,ON,L9C 3A3,43.2268924,-79.8820083,9053889238,OP,Canada/Eastern
6333,2387 FAIRVIEW RD.,BURLINGTON,ON,L7R 2E3,43.3455904,-79.8003242,9053331199,OP,Canada/Eastern
1866,433 BOARDMAN-POLAND RD.,BOARDMAN,OH,44512,41.0238583,-80.6467601,3306292805,OP,US/Eastern
6306,8801 WOODBINE AVE,MARKHAM,ON,L3R 5W9,43.8566108,-79.3591735,9054794880,OP,Canada/Eastern
6014,2013 D LAWRENCE AVE WEST,TORONTO,ON,M9N 0A3,43.7008214,-79.5116345,4162351462,OP,Canada/Eastern
6760,6464 YONGE ST,TORONTO,ON,M2M 3X4,43.79586,-79.42239,4162236012,OP,Canada/Eastern
6407,4000 MAINWAY,BURLINGTON,ON,L7M 4B9,43.3718271,-79.7942249,9053369232,OP,Canada/Eastern
10490,1 UNIVERSITY PLAZA,YOUNGSTOWN,OH,44555,41.1068101,-80.6483847,3307432953,OP,US/Eastern
6318,2400 DUNDAS ST WEST,MISSISSAUGA,ON,L5K 2R8,43.5283872,-79.6749754,9058558953,OP,Canada/Eastern
6315,145 PLAINS RD. E.,BURLINGTON,ON,L7T 2C4,43.3104822,-79.8485,9056344882,OP,Canada/Eastern
6452,"2355 TRAFALGAR RD, BLDG A1",OAKVILLE,ON,L6H 6N9,43.4841213,-79.7136101,9052570071,OP,Canada/Eastern
6497,5892 MAIN ST,STOUFFVILLE,ON,L4A 2S8,43.9687197,-79.260013,9056405567,OP,Canada/Eastern
1974,4101 SOUTH MARKET STREET,YOUNGSTOWN,OH,44512,41.0582053,-80.6624727,3307820221,OP,US/Eastern
6397,3411 MAVIS ROAD,MISSISSAUGA,ON,L5C 1T7,43.574785,-79.6447286,9052767447,OP,Canada/Eastern
5082,1215 COMMERCE STREET,WELLSBURG,WV,26070,40.2750319,-80.6090418,3047373112,OP,US/Eastern
6698,2 DOUGLAS ROAD,UXBRIDGE,ON,L9P 1S9,44.0915852,-79.1321158,3655262012,OP,Canada/Eastern
5438,1558 E MEMORIAL DRIVE,AHOSKIE,NC,27910,36.2715714,-76.9706386,2523328633,OP,US/Eastern
9202,4001 BELMONT AVENUE,YOUNGSTOWN,OH,44505,41.1536136,-80.6644694,3307594752,OP,US/Eastern
6487,2515 APPLEBY LINE,BURLINGTON,ON,L7L 2Y5,43.4070868,-79.8044054,9053358655,OP,Canada/Eastern
6620,2151 STEELES AVE W,TORONTO,ON,M3J 3N2,43.7858509,-79.4750803,4166505512,OP,Canada/Eastern
9609,2206 SUNSET BLVD.,STEUBENVILLE,OH,43952,40.3689461,-80.6408139,7402640596,OP,US/Eastern
6427,977 GOLF LINKS ROAD,ANCASTER,ON,L9K 1K1,43.2275457,-79.9441275,9056487963,OP,Canada/Eastern
5529,7741 RICHMOND HWY,APPOMATTOX,VA,24522,37.3646744,-78.8453633,4343528443,OP,US/Eastern
6626,2277 SHEPPARD AVE WEST UNIT A1,TORONTO,ON,M9M 0G6,43.734638,-79.533937,4165460756,OP,Canada/Eastern
6348,1585 MAIN ST W.,HAMILTON,ON,L8S 1E6,43.2571557,-79.9289797,9055271464,OP,Canada/Eastern
6450,1520 AIMCO BLVD,MISSISSAUGA,ON,L4W 1H7,43.6387177,-79.6238332,9056240453,OP,Canada/Eastern
6393,4700 KEELE STREET,TORONTO,ON,M3J 1P3,43.77391,-79.502963,4167365832,OP,Canada/Eastern
6633,7235 KEELE ST,VAUGHAN,ON,L4K 5W5,43.7885738,-79.4958019,9057382277,OP,Canada/Eastern
11101,220 CABELA DR,TRIADELPHIA,WV,26059,40.0599037,-80.6009777,3045470329,OP,US/Eastern
6485,1070 MAJOR MACKENZIE DR. E,RICHMOND HILL,ON,L4C 9W4,43.8765782,-79.4130126,9058835145,OP,Canada/Eastern
6681,2655 EGLINTON AVE WEST,MISSISSAUGA,ON,L5M 7E1,43.5558242,-79.7109879,9058282515,OP,Canada/Eastern
6309,2136 KIPLING,ETOBICOKE,ON,M9W 4K5,43.7187488,-79.5706067,4167453118,OP,Canada/Eastern
442,811 W. PIKE STREET,CLARKSBURG,WV,26301,39.2821923,-80.3507088,3046246800,OP,US/Eastern
6431,469 HIGHWAY #6 NORTH,DUNDAS,ON,L9H 7K2,43.3108665,-79.9169447,9056899995,OP,Canada/Eastern
6498,1600 LANGSTAFF ROAD,CONCORD,ON,L4K 3S3,43.8243521,-79.4802079,9056696163,OP,Canada/Eastern
6482,6301 SILVER DART DR,MISSISSAUGA,ON,L5P 1B2,43.6858601,-79.6205279,9056718878,OP,Canada/Eastern
7908,4161 BOARDMAN CANFIELD ROAD,CANFIELD,OH,44406,41.0241885,-80.7266999,3307020581,OP,US/Eastern
196,100 MAIN STREET,WINTERSVILLE,OH,43953,40.3708496,-80.6858062,7402645044,OP,US/Eastern
6408,44 BRITANNIA RD EAST,MISSISSAUGA,ON,L5K 2R8,43.6264643,-79.6788756,9057124312,OP,Canada/Eastern
1057,44 SOUTH KANAWHA STREET,BUCKHANNON,WV,26201,38.9918939,-80.2298766,3044727563,OP,US/Eastern
6655,4100 STEELES AVE. WEST,VAUGHAN,ON,L4L 3S8,43.76878,-79.5556426,9052658212,OP,Canada/Eastern
6690,885 BRITANNIA ROAD WEST,MISSISSAUGA,ON,L5V 2X8,43.6081853,-79.7011308,9058125012,OP,Canada/Eastern
8775,27 S RACCOON RD,AUSTINTOWN,OH,44515,41.1015493,-80.7317819,3307790914,OP,US/Eastern
6410,1180 HIGHWAY #2 WEST,ANCASTER,ON,L9G 3K9,43.1954973,-80.0215893,9056483244,OP,Canada/Eastern
11233,510 VIRGINIA ROAD,EDENTON,NC,27932,36.0778806,-76.6169802,2524821045,OP,US/Eastern
6417,9151 KEELE STREET,CONCORD,ON,L4K 5B4,43.8359779,-79.5071961,9058321257,OP,Canada/Eastern
6422,1420 MIDWAY BLVD,MISSISSAUGA,ON,L5T 2S4,43.6673476,-79.6649147,9055642373,OP,Canada/Eastern
6409,4114 HIGHWAY #7,WOODBRIDGE,ON,L4L 1A6,43.787274,-79.5600191,9058500961,OP,Canada/Eastern
6471,6449 ERIN MILLS PARKWAY,MISSISSAUGA,ON,L5N 4H4,43.5871968,-79.7415111,9058196787,OP,Canada/Eastern
6461,3650 DERRY ROAD EAST,MISSISSAUGA,ON,L4T 3V7,43.7153488,-79.6284728,9056714901,OP,Canada/Eastern
1856,5711 YOUNGSTOWN-WARREN,NILES,OH,44446,41.2100044,-80.7483123,3305440900,OP,US/Eastern
5291,12 ELM GROVE CROSSING MALL,WHEELING,WV,26003,40.046648,-80.6530501,3042430156,OP,US/Eastern
6418,383 STEWART STREET,RENFREW,ON,K7V 1Y8,45.479051,-76.6964876,6134323403,OP,Canada/Eastern
6103,1839 ALBION RD,ETOBICOKE,ON,M9W 5S8,43.74550971,-79.6144768,4166746534,OP,Canada/Eastern
1865,5551 INTER-STATE BLVD,AUSTINTOWN,OH,44515,41.1197484,-80.7685321,3306521952,OP,US/Eastern
6676,6966 FINANCIAL DRIVE,MISSISSAUGA,ON,L5N 8J4,43.609697,-79.7496755,9058214538,OP,Canada/Eastern
6671,25 WOODSTREAM BLVD,WOODBRIDGE,ON,L4L 7Y8,43.7764137,-79.6047021,9052651160,OP,Canada/Eastern
6679,9801 JANE STREET,MAPLE,ON,L6A 3N9,43.8484864,-79.5357891,9054179754,OP,Canada/Eastern
1857,2033 WALMART DRIVE NE,WARREN,OH,44483,41.2730592,-80.7795471,3303729171,OP,US/Eastern
6399,413 NORFOLK STREET N.,SIMCOE,ON,N3Y 3P4,42.8457219,-80.306612,5194264800,OP,Canada/Eastern
6657,70 BISCAYNE CRESCENT,BRAMPTON,ON,L6W 4S1,43.6818395,-79.7146577,9054593431,OP,Canada/Eastern
6616,505 STEELES AVENUE WEST,BRAMPTON,ON,L6Y 0S6,43.6559392,-79.7436348,9054529494,OP,Canada/Eastern
207,531 E. NELSON STREET,LEXINGTON,VA,24450,37.779169,-79.436555,5404635005,OP,US/Eastern
6456,8160 DIXIE ROAD,BRAMPTON,ON,L6T 5N9,43.7018928,-79.712051,9054510680,OP,Canada/Eastern
1360,808 E. ATLANTIC ST.,SOUTH HILL,VA,23970,36.719532,-78.118566,4345849466,OP,US/Eastern
6445,11200 HIGHWAY 400 SOUTH,MAPLE,ON,L6A 1S8,43.8748381,-79.5570351,9053032732,OP,Canada/Eastern
6686,8960 HIGHWAY 50,BRAMPTON,ON,L6P 3A3,43.7768277,-79.6545523,9057928719,OP,Canada/Eastern
388,2388 E STATE STREET,SALEM,OH,44460,40.9013275,-80.8270973,3303321304,OP,US/Eastern
7388,402 AETNA STREET,MARTINS FERRY,OH,43935,40.0858022,-80.7348642,7406331976,OP,US/Eastern
3693,1499 JULIAN R. ALLSBROOK HWY.,ROANOKE RAPIDS,NC,27870,36.4336852,-77.6375672,2525373600,OP,US/Eastern
6465,304 WELLINGTON ST EAST,AURORA,ON,L4G 1J5,44.0036639,-79.4518419,9058419774,OP,Canada/Eastern
674,205 MARSHALL ST N,BENWOOD,WV,26031,40.0294027,-80.7286985,3042326144,OP,US/Eastern
6453,80 MARKET DRIVE,MILTON,ON,L9T 3H5,43.5224403,-79.9008913,9056930657,OP,Canada/Eastern
5556,5008 AMHERST HIGHWAY,MADISON HEIGHTS,VA,24572,37.4348489,-79.1229504,4348465837,OP,US/Eastern
6337,353 MAIN ST NORTH,BRAMPTON,ON,L6X 1N6,43.6937577,-79.7712206,9054528915,OP,Canada/Eastern
6614,9930 AIRPORT ROAD,BRAMPTON,ON,L6S 0C5,43.7605313,-79.7193852,9054587651,OP,Canada/Eastern
6411,1152 DAVIS DRIVE,NEWMARKET,ON,L3Y 7V1,44.0661346,-79.4283316,9058530849,OP,Canada/Eastern
6660,10041 MCLAUGHLIN ROAD,BRAMPTON,ON,L7A 2X5,43.6975568,-79.7986783,9058400476,OP,Canada/Eastern
391,505 LAFAYETTE AVE,MOUNDSVILLE,WV,26041,39.9195329,-80.7478233,3048431470,OP,US/Eastern
6674,11 SINCLAIR BLVD.,BRANTFORD,ON,N3S 7X6,43.16931,-80.2151173,5197535578,OP,Canada/Eastern
3001,1040 PROSPECT ROAD,ASHTABULA,OH,44004,41.8635884,-80.7958244,4409981223,OP,US/Eastern
6475,17725 YONGE STREET,NEWMARKET,ON,L3Y 7C1,44.060283,-79.4810679,9058539861,OP,Canada/Eastern
2834,2510 MEMORIAL AVE.,LYNCHBURG,VA,24501,37.4012287,-79.1678064,4345281383,OP,US/Eastern
6466,78 ICOMM DRIVE,BRANTFORD,ON,N3S 2X5,43.1367409,-80.262038,5197537708,OP,Canada/Eastern
201,673 US HIGHWAY 33 EAST,WESTON,WV,26452,39.0363509,-80.4476465,3042694187,OP,US/Eastern
6412,620 WEST STREET,BRANTFORD,ON,N3R 6M7,43.1714041,-80.2483775,5197562414,OP,Canada/Eastern
6682,1 QUEENSGATE BLVD.,BOLTON,ON,L7E 1A1,43.869182,-79.721238,9058573055,OP,Canada/Eastern
