,employerfull,type,employercounty,year,adjusted_overtime,adjusted_wages,adjusted_basewages,overtime,wages,ot_share_wages
1891,LINDA_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,YUBA,2016,216194.72876207775,1149624.2952997205,933429.5665376423,206638.0,1098806.0,18.81
1892,LINDA_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,YUBA,2017,371206.4625163184,1394859.842203819,1023653.3796874997,362356.0,1361603.0,26.61
1893,LINDA_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,YUBA,2018,555945.0,1669805.0,1113860.0,555945.0,1669805.0,33.29
1894,LINDEN-PETERS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN JOAQUIN,2011,84183.84529583575,968293.3924708473,884109.5471750116,75411.0,867387.0,8.69
1895,LINDEN-PETERS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN JOAQUIN,2012,153966.73707501066,920100.4347282595,766133.6976532488,140776.0,841273.0,16.73
1896,LINDEN-PETERS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN JOAQUIN,2013,145251.79140785636,730560.9013337225,585309.1099258662,134753.0,677756.0,19.88
1897,LINDEN-PETERS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN JOAQUIN,2014,140100.00495911055,766671.0299996621,626571.0250405517,132082.0,722794.0,18.27
1898,LINDEN-PETERS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN JOAQUIN,2015,146800.18412603313,813993.4229738795,667193.2388478463,138563.0,768319.0,18.03
1899,LINDEN-PETERS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN JOAQUIN,2016,123950.12394221834,846620.2234601491,722670.099517931,118471.0,809196.0,14.64
1900,LINDEN-PETERS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN JOAQUIN,2017,131405.01429503915,882517.3544875976,751112.3401925585,128272.0,861476.0,14.89
1901,LINDEN-PETERS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN JOAQUIN,2018,195811.0,996322.0,800511.0,195811.0,996322.0,19.65
1902,LITTLE_LAKE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2011,0.0,217213.9906641356,217213.9906641356,0.0,194578.0,0.0
1903,LITTLE_LAKE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2012,0.0,283104.2925773321,283104.2925773321,0.0,258850.0,0.0
1904,LITTLE_LAKE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2013,0.0,282591.7133290693,282591.7133290693,0.0,262166.0,0.0
1905,LITTLE_LAKE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2014,0.0,314210.44706339564,314210.44706339564,0.0,296228.0,0.0
1906,LITTLE_LAKE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2015,0.0,291630.85588375514,291630.85588375514,0.0,275267.0,0.0
1907,LITTLE_LAKE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2016,0.0,356929.8198135888,356929.8198135888,0.0,341152.0,0.0
1908,LITTLE_LAKE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2017,329.8647764360313,299058.2747062663,298728.4099298303,322.0,291928.0,0.11
1909,LITTLE_LAKE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2018,662.0,352474.0,351812.0,662.0,352474.0,0.19
1910,LODI_CITY,CITY,SAN JOAQUIN,2011,163695.83379938567,5575440.781931992,5411744.948132603,146637.0,4994421.0,2.94
1911,LODI_CITY,CITY,SAN JOAQUIN,2012,382813.657234074,5707050.053503142,5324236.396269066,350017.0,5218112.0,6.71
1912,LODI_CITY,CITY,SAN JOAQUIN,2013,757201.4809471276,6018373.717733313,5261172.2367861895,702471.0,5583366.0,12.58
1913,LODI_CITY,CITY,SAN JOAQUIN,2014,667305.2696041161,6106813.4965488985,5439508.226944783,629115.0,5757317.0,10.93
1914,LODI_CITY,CITY,SAN JOAQUIN,2015,1209560.2882071745,6020879.827915299,4811319.539708121,1141690.0,5683039.0,20.09
1915,LODI_CITY,CITY,SAN JOAQUIN,2016,762608.5492756462,5749043.221560205,4986434.672284558,728898.0,5494911.0,13.26
1916,LODI_CITY,CITY,SAN JOAQUIN,2017,1064784.0342648497,6216233.075477317,5151449.041212469,1039397.0,6068023.0,17.13
1917,LOMA_LINDA_CITY,CITY,SAN BERNARDINO,2011,500820.8154655262,3447620.44195982,2946799.6264942936,448630.0,3088342.0,14.53
1918,LOMA_LINDA_CITY,CITY,SAN BERNARDINO,2012,513586.2945111806,3500215.7273317254,2986629.432820544,469586.0,3200343.0,14.67
1919,LOMA_LINDA_CITY,CITY,SAN BERNARDINO,2013,831939.5439888048,3556471.567156171,2724532.023167365,771807.0,3299410.0,23.39
1920,LOMA_LINDA_CITY,CITY,SAN BERNARDINO,2014,657221.1495336578,3262620.6837701066,2605399.5342364493,619608.0,3075899.0,20.14
1921,LOMA_LINDA_CITY,CITY,SAN BERNARDINO,2015,1005795.7463515274,3683261.466122684,2677465.7197711556,949359.0,3476588.0,27.31
1922,LOMA_LINDA_CITY,CITY,SAN BERNARDINO,2016,950385.0721770613,3470108.5947701526,2519723.5225930917,908374.0,3316715.0,27.39
1923,LOMA_LINDA_CITY,CITY,SAN BERNARDINO,2017,1103502.1685052216,3663718.946919876,2560216.778414654,1077192.0,3576367.0,30.12
1924,LOMA_LINDA_CITY,CITY,SAN BERNARDINO,2018,1383510.0,4384986.0,3001476.0,1383510.0,4384986.0,31.55
1925,LOMPOC_CITY,CITY,SANTA BARBARA,2011,605970.5251379263,2176796.1347609796,1570825.6096230533,542822.0,1949951.0,27.84
1926,LOMPOC_CITY,CITY,SANTA BARBARA,2012,710105.6246374034,2282431.9765760433,1572326.3519386393,649269.0,2086890.0,31.11
1927,LOMPOC_CITY,CITY,SANTA BARBARA,2013,630012.2504367761,2522451.6662002006,1892439.415763424,584475.0,2340129.0,24.98
1928,LOMPOC_CITY,CITY,SANTA BARBARA,2014,724218.4437390174,2850969.6554347468,2126751.2116957284,682771.0,2687807.0,25.4
1929,LOMPOC_CITY,CITY,SANTA BARBARA,2015,82045.711041824,361593.5714653379,279547.8604235139,77442.0,341304.0,22.69
1930,LOMPOC_CITY,CITY,SANTA BARBARA,2016,1027908.9584762108,3125655.2901207046,2097746.331644493,982471.0,2987488.0,32.89
1931,LOMPOC_CITY,CITY,SANTA BARBARA,2017,1095875.326081103,3248465.292501632,2152589.966420529,1069747.0,3171014.0,33.74
1932,LOMPOC_CITY,CITY,SANTA BARBARA,2018,68011.0,335823.0,267812.0,68011.0,335823.0,20.25
1933,LONE_PINE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,INYO,2011,0.0,19261.222722604794,19261.222722604794,0.0,17254.0,0.0
1934,LONE_PINE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,INYO,2012,0.0,18060.271135134193,18060.271135134193,0.0,16513.0,0.0
1935,LONE_PINE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,INYO,2013,0.0,22491.69873410114,22491.69873410114,0.0,20866.0,0.0
1936,LONE_PINE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,INYO,2014,0.0,24607.28952504055,24607.28952504055,0.0,23199.0,0.0
1937,LONE_PINE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,INYO,2015,0.0,16659.807418877128,16659.807418877128,0.0,15725.0,0.0
1938,LONE_PINE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,INYO,2016,0.0,23497.698454628407,23497.698454628407,0.0,22459.0,0.0
1939,LONE_PINE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,INYO,2017,0.0,29811.785276599217,29811.785276599217,0.0,29101.0,0.0
1940,LONE_PINE_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,INYO,2018,0.0,25488.0,25488.0,0.0,25488.0,0.0
1941,LONG_BEACH_CITY,CITY,LOS ANGELES,2011,15392832.642889842,56326197.32101143,40933364.67812162,13788737.0,50456413.0,27.33
1942,LONG_BEACH_CITY,CITY,LOS ANGELES,2012,15447565.764453782,56248289.54785408,40800723.78340028,14124132.0,51429350.0,27.46
1943,LONG_BEACH_CITY,CITY,LOS ANGELES,2013,16775976.6603708,56928241.10199304,40152264.441622235,15563410.0,52813471.0,29.47
1944,LONG_BEACH_CITY,CITY,LOS ANGELES,2014,13506365.151544344,53001501.84959193,39495136.698047616,12733388.0,49968195.0,25.48
1945,LONG_BEACH_CITY,CITY,LOS ANGELES,2015,16405874.873160996,59054861.08850418,42648986.21534326,15485316.0,55741202.0,27.78
1946,LONG_BEACH_CITY,CITY,LOS ANGELES,2016,17649153.847604446,57024836.9183899,39375683.0707854,16868986.0,54504096.0,30.95
1947,LONG_BEACH_CITY,CITY,LOS ANGELES,2017,21870976.124073915,64443936.77692149,42572960.65284757,21349519.0,62907437.0,33.94
1948,LONG_BEACH_CITY,CITY,LOS ANGELES,2018,21291424.0,65344902.0,44053478.0,21291424.0,65344902.0,32.58
1949,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MENDOCINO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2011,0.0,211693.72021303556,211693.72021303556,0.0,189633.0,0.0
1950,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MENDOCINO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2012,0.0,222366.7465700323,222366.7465700323,0.0,203316.0,0.0
1951,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MENDOCINO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2013,0.0,216241.95660143287,216241.95660143287,0.0,200612.0,0.0
1952,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MENDOCINO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2014,0.0,201716.34396120574,201716.34396120574,0.0,190172.0,0.0
1953,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MENDOCINO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2015,0.0,263633.90384234046,263633.90384234046,0.0,248841.0,0.0
1954,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MENDOCINO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2016,0.0,322468.4817442825,322468.4817442825,0.0,308214.0,0.0
1955,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MENDOCINO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2017,0.0,259029.90118309399,259029.90118309399,0.0,252854.0,0.0
1956,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MENDOCINO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MENDOCINO,2018,0.0,377797.0,377797.0,0.0,377797.0,0.0
1957,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MONO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2011,0.0,36169.213875761874,36169.213875761874,0.0,32400.0,0.0
1958,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MONO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2012,0.0,38170.13641471467,38170.13641471467,0.0,34900.0,0.0
1959,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MONO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2013,0.0,23891.905609189682,23891.905609189682,0.0,22165.0,0.0
1960,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MONO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2014,0.0,24772.759466240877,24772.759466240877,0.0,23355.0,0.0
1961,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MONO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2015,0.0,24128.910268039846,24128.910268039846,0.0,22775.0,0.0
1962,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MONO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2016,0.0,26365.466007241455,26365.466007241455,0.0,25200.0,0.0
1963,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MONO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2017,0.0,24381.309562663184,24381.309562663184,0.0,23800.0,0.0
1964,LONG_VALLEY_FIRE_PROTECTION_DISTRICT_(MONO)_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2018,0.0,25765.0,25765.0,0.0,25765.0,0.0
1965,LOOMIS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLACER,2011,75600.3550029119,741543.6788151454,665943.3238122334,67722.0,664267.0,10.19
1966,LOOMIS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLACER,2012,137836.8467642883,803189.3535806686,665352.5068163803,126028.0,734378.0,17.16
1967,LOOMIS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLACER,2013,124605.47694638924,778911.6939349322,654306.216988543,115599.0,722612.0,16.0
1968,LOOMIS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLACER,2014,163115.17665247366,763359.5097661533,600244.3331136795,153780.0,719672.0,21.37
1969,LOOMIS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLACER,2015,232449.07513807033,873065.021209449,640615.9460713789,219406.0,824076.0,26.62
1970,LOOMIS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLACER,2016,236300.48908990153,788625.6144820777,552325.125392176,225855.0,753765.0,29.96
1971,LOOMIS_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,PLACER,2017,108096.27746817886,428246.4337956918,320150.156327513,105519.0,418036.0,25.24
1972,LOS_ANGELES_CITY,CITY,LOS ANGELES,2011,106442380.63131326,502748703.7777978,396306323.1464845,95349961.0,450356982.0,21.17
1973,LOS_ANGELES_CITY,CITY,LOS ANGELES,2012,122766642.56165208,500561544.7977956,377794902.2361439,112248900.0,457677115.0,24.53
1974,LOS_ANGELES_CITY,CITY,LOS ANGELES,2013,150689735.72045514,523278744.5661737,372589008.845718,139797890.0,485456186.0,28.8
1975,LOS_ANGELES_CITY,CITY,LOS ANGELES,2014,170170046.99501583,503552469.3830939,333382422.3880759,160431116.0,474733868.0,33.79
1976,LOS_ANGELES_CITY,CITY,LOS ANGELES,2015,194577723.33830917,570247169.7999221,375669446.4616123,183659668.0,538249724.0,34.12
1977,LOS_ANGELES_CITY,CITY,LOS ANGELES,2016,193805687.69056734,571517807.7822217,377712120.0916566,185238650.0,546254284.0,33.91
1978,LOS_ANGELES_CITY,CITY,LOS ANGELES,2017,200297491.0561808,598913979.0699193,398616488.01374006,195521913.0,584634417.0,33.44
1979,LOS_ANGELES_CITY,CITY,LOS ANGELES,2018,194037539.0,593514555.0,399477016.0,194037539.0,593514555.0,32.69
1980,LOS_ANGELES_COUNTY,COUNTY,LOS ANGELES,2011,140594166.1801202,469986488.5547684,329392322.3746483,125942770.0,421008935.42999995,29.91
1981,LOS_ANGELES_COUNTY,COUNTY,LOS ANGELES,2012,145007456.87385052,467626000.7374842,322618543.86363274,132584285.0,427563246.0,31.01
1982,LOS_ANGELES_COUNTY,COUNTY,LOS ANGELES,2013,159648826.28865466,470916793.6661196,311267967.37746346,148109418.0,436878954.0,33.9
1983,LOS_ANGELES_COUNTY,COUNTY,LOS ANGELES,2014,163014544.41060534,474753826.24744743,311739281.83684283,153685127.0,447583388.0,34.34
1984,LOS_ANGELES_COUNTY,COUNTY,LOS ANGELES,2015,175704519.86221692,492788615.15931827,317084095.2971008,165845469.0,465137488.0,35.66
1985,LOS_ANGELES_COUNTY,COUNTY,LOS ANGELES,2016,197369373.81093967,523570487.81527275,326201114.0043329,188644806.0,500426440.0,37.7
1986,LOS_ANGELES_COUNTY,COUNTY,LOS ANGELES,2017,202569406.01999018,537839136.6756219,335269730.65563357,197739660.0,525015747.0,37.66
1987,LOS_ANGELES_COUNTY,COUNTY,LOS ANGELES,2018,200371155.0,540509188.0,340138033.0,200371155.0,540509188.0,37.07
1988,LOS_BANOS_CITY,CITY,MERCED,2011,133500.12188193246,1255594.1656893648,1122094.0438074323,119588.0,1124748.0,10.63
1989,LOS_BANOS_CITY,CITY,MERCED,2012,140446.41540284155,1200491.2571495771,1060044.8417467354,128414.0,1097642.0,11.7
1990,LOS_BANOS_CITY,CITY,MERCED,2013,120036.21063114652,1186444.1146477677,1066407.9040166212,111360.0,1100688.0,10.12
1991,LOS_BANOS_CITY,CITY,MERCED,2014,150815.24435658287,1338277.3955334215,1187462.1511768384,142184.0,1261687.0,11.27
1992,LOS_BANOS_CITY,CITY,MERCED,2015,193386.1969605556,1244346.177987233,1050959.9810266772,182535.0,1174524.0,15.54
1993,LOS_BANOS_CITY,CITY,MERCED,2016,180244.57886228318,1263518.9234563992,1083274.3445941159,172277.0,1207666.0,14.27
1994,LOS_BANOS_CITY,CITY,MERCED,2017,274926.924787859,1527910.0826819518,1252983.1578940926,268372.0,1491481.0,17.99
1995,LOS_BANOS_CITY,CITY,MERCED,2018,315243.0,1412288.0,1097045.0,315243.0,1412288.0,22.32
1996,LOS_OSOS_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN LUIS OBISPO,2011,0.0,104377.20670937456,104377.20670937456,0.0,93500.0,0.0
1997,LOS_OSOS_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN LUIS OBISPO,2012,0.0,115008.04282777426,115008.04282777426,0.0,105155.0,0.0
1998,LOS_OSOS_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN LUIS OBISPO,2013,0.0,109080.3194237563,109080.3194237563,0.0,101196.0,0.0
1999,LOS_OSOS_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN LUIS OBISPO,2014,10709.93587371587,119491.57234641122,108781.63647269536,10097.0,112653.0,8.96
2000,LOS_OSOS_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN LUIS OBISPO,2015,11562.806878831476,123596.17127463431,112033.36439580286,10914.0,116661.0,9.36
2001,LOS_OSOS_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN LUIS OBISPO,2016,0.0,129946.17496156364,129946.17496156364,0.0,124202.0,0.0
2002,LOS_OSOS_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN LUIS OBISPO,2017,20078.72552219321,128967.90776354437,108889.18224135118,19600.0,125893.0,15.57
2003,LOS_OSOS_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,SAN LUIS OBISPO,2018,23664.0,140329.0,116665.0,23664.0,140329.0,16.86
2004,LOYALTON_CITY,CITY,SIERRA,2016,0.0,49947.91060260742,49947.91060260742,0.0,47740.0,0.0
2005,LOYALTON_CITY,CITY,SIERRA,2017,1756.888483191906,24849.471683257183,23092.583200065274,1715.0,24257.0,7.07
2006,LOYALTON_CITY,CITY,SIERRA,2018,0.0,141055.0,141055.0,0.0,141055.0,0.0
2007,MADERA_COUNTY,COUNTY,MADERA,2011,0.0,118516.6901337696,118516.6901337696,0.0,106166.0,0.0
2008,MADERA_COUNTY,COUNTY,MADERA,2012,0.0,146598.4789367318,146598.4789367318,0.0,134039.0,0.0
2009,MADERA_COUNTY,COUNTY,MADERA,2013,12652.523710384317,180103.8998699331,167451.37615954882,11738.0,167086.0,7.03
2010,MADERA_COUNTY,COUNTY,MADERA,2014,21126.056531326034,103905.57673104218,82779.52019971613,19917.0,97959.0,20.33
2011,MADERA_COUNTY,COUNTY,MADERA,2015,429.07612112211365,132883.2855406996,132454.2094195775,405.0,125427.0,0.32
2012,MADERA_COUNTY,COUNTY,MADERA,2016,17067.45424508452,263993.64463536465,246926.19039028022,16313.0,252324.0,6.47
2013,MADERA_COUNTY,COUNTY,MADERA,2017,78705.53077268276,245388.66092526118,166683.1301525783,76829.0,239538.0,32.07
2014,MADERA_COUNTY,COUNTY,MADERA,2018,34020.0,204795.0,170775.0,34020.0,204795.0,16.61
2015,MADISON_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,YOLO,2013,0.0,16268.916370832385,16268.916370832385,0.0,15093.0,0.0
2016,MADISON_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,YOLO,2014,0.0,12801.645643248175,12801.645643248175,0.0,12069.0,0.0
2017,MADISON_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,YOLO,2015,0.0,26860.165182244313,26860.165182244313,0.0,25353.0,0.0
2018,MADISON_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,YOLO,2016,0.0,38269.6831592412,38269.6831592412,0.0,36578.0,0.0
2019,MADISON_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,YOLO,2017,0.0,53408.38546426241,53408.38546426241,0.0,52135.0,0.0
2020,MAMMOTH_LAKES_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2011,63047.18185374704,1325845.0493067007,1262797.8674529537,56477.0,1187678.0,4.76
2021,MAMMOTH_LAKES_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2012,45485.89694417101,1265348.771749261,1219862.8748050903,41589.0,1156943.0,3.59
2022,MAMMOTH_LAKES_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2013,52138.57317015586,1271397.5437827583,1219258.9706126025,48370.0,1179501.0,4.1
2023,MAMMOTH_LAKES_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2014,53065.99800199379,1239388.9522759528,1186322.9542739594,50029.0,1168458.0,4.28
2024,MAMMOTH_LAKES_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2015,66052.29591970197,1007362.6687790325,941310.3728593311,62346.0,950838.0,6.56
2025,MAMMOTH_LAKES_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2016,57578.20201494124,839526.6576058198,781948.4555908786,55033.0,802416.0,6.86
2026,MAMMOTH_LAKES_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2017,45748.76144745431,990741.6850522193,944992.923604765,44658.0,967120.0,4.62
2027,MAMMOTH_LAKES_FIRE_PROTECTION_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MONO,2018,105547.0,1251525.0,1145978.0,105547.0,1251525.0,8.43
2028,MANHATTAN_BEACH_CITY,CITY,LOS ANGELES,2011,2127772.337620422,6355833.991984495,4228061.654364072,1906036.0,5693489.0,33.48
2029,MANHATTAN_BEACH_CITY,CITY,LOS ANGELES,2012,1704812.8174037647,5937189.727279458,4232376.909875694,1558757.0,5428535.0,28.71
2030,MANHATTAN_BEACH_CITY,CITY,LOS ANGELES,2013,1768465.5948823174,6386609.801388239,4618144.206505922,1640641.0,5924986.0,27.69
2031,MANHATTAN_BEACH_CITY,CITY,LOS ANGELES,2014,4406161.1726057725,14421533.786019022,10015372.613413256,4153994.0,13596181.0,30.55
2032,MANHATTAN_BEACH_CITY,CITY,LOS ANGELES,2015,2382368.3526076195,7631651.716104752,5249283.363497132,2248690.0,7203428.0,31.22
2033,MANHATTAN_BEACH_CITY,CITY,LOS ANGELES,2016,2228551.476748595,7130508.89419892,4901957.417450324,2130040.0,6815310.0,31.25
2034,MANHATTAN_BEACH_CITY,CITY,LOS ANGELES,2017,2246093.313018114,7259597.412194024,5013504.099175913,2192541.0,7086511.0,30.94
2035,MANHATTAN_BEACH_CITY,CITY,LOS ANGELES,2018,2365506.0,7341013.0,4975507.0,2365506.0,7341013.0,32.22
2036,MANTECA_CITY,CITY,SAN JOAQUIN,2011,294005.59658738604,5590989.502770351,5296983.906182965,263367.11,5008349.379999999,5.26
2037,MANTECA_CITY,CITY,SAN JOAQUIN,2012,369083.3451266148,5360228.975617829,4991145.630491214,337463.0,4901004.0,6.89
2038,MANTECA_CITY,CITY,SAN JOAQUIN,2013,490341.88412453805,5388518.842357174,4898176.958232637,454900.0,4999037.0,9.1
2039,MANTECA_CITY,CITY,SAN JOAQUIN,2014,471013.3697409774,5585783.65496587,5114770.28522489,444057.0,5266106.0,8.43
2040,MANTECA_CITY,CITY,SAN JOAQUIN,2015,583205.5610652402,5967634.129902078,5384428.568836836,550481.0,5632781.0,9.77
2041,MANTECA_CITY,CITY,SAN JOAQUIN,2016,621677.8097263828,6375677.111146758,5753999.301420376,594197.0,6093845.0,9.75
2042,MANTECA_CITY,CITY,SAN JOAQUIN,2017,1128527.8412491838,6296279.578275946,5167751.737026762,1101621.0,6146161.0,17.92
2043,MANTECA_CITY,CITY,SAN JOAQUIN,2018,1597225.0,7593360.0,5996135.0,1597225.0,7593360.0,21.03
2044,MARINA_CITY,CITY,MONTEREY,2011,133830.5566753653,1599302.1675476464,1465471.610872281,119884.0,1432638.0,8.37
2045,MARINA_CITY,CITY,MONTEREY,2012,166189.9303291898,1557723.2670845059,1391533.3367553158,151952.0,1424269.0,10.67
2046,MARINA_CITY,CITY,MONTEREY,2013,183456.20424370165,1674002.8316041161,1490546.6273604145,170196.0,1553006.0,10.96
2047,MARINA_CITY,CITY,MONTEREY,2014,184710.06468386724,1567255.3578033762,1382545.2931195085,174139.0,1477560.4200000002,11.79
2048,MARINA_CITY,CITY,MONTEREY,2015,309394.60729821067,1835223.196319251,1525828.5890210404,292034.0,1732246.0,16.86
2049,MARINA_CITY,CITY,MONTEREY,2016,348665.5017186999,1957581.4461078218,1608915.9443891223,333253.0,1871048.0,17.81
2050,MARINA_CITY,CITY,MONTEREY,2017,479144.97856968024,1957875.5012442884,1478730.5226746083,467721.0,1911195.0,24.47
2051,MARINA_CITY,CITY,MONTEREY,2018,429697.0,1899706.0,1470009.0,429697.0,1899706.0,22.62
2052,MARINWOOD_COMMUNITY_SERVICES_DISTRICT_SPECIAL_DISTRICT,SPECIAL DISTRICT,MARIN,2011,111907.99426511189,1181420.4852337744,1069512.4909686625,100246.0,1058304.0,9.47
