"注册地编码"	,"注册地名称"	,"贸易伙伴编码"	,"贸易伙伴名称"	,"商品编码"	,"商品名称"	,"第一数量"	,"第一计量单位"	,"第二数量"	,"第二计量单位"	,"美元"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"34051000	"	,"鞋靴或皮革用的上光剂及类似制品	"	,"17865	"	,"千克	"	,"0	"	,"?	"	,"174,501	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"34051000	"	,"鞋靴或皮革用的上光剂及类似制品	"	,"48090	"	,"千克	"	,"0	"	,"?	"	,"219,861	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"34051000	"	,"鞋靴或皮革用的上光剂及类似制品	"	,"389559	"	,"千克	"	,"0	"	,"?	"	,"1,169,572	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34051000	"	,"鞋靴或皮革用的上光剂及类似制品	"	,"56	"	,"千克	"	,"0	"	,"?	"	,"2,558	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"34051000	"	,"鞋靴或皮革用的上光剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"34051000	"	,"鞋靴或皮革用的上光剂及类似制品	"	,"870	"	,"千克	"	,"0	"	,"?	"	,"3,045	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"34051000	"	,"鞋靴或皮革用的上光剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"34051000	"	,"鞋靴或皮革用的上光剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"4	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34052000	"	,"保养木制品用的上光剂及类似制品	"	,"97	"	,"千克	"	,"0	"	,"?	"	,"2,883	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"34052000	"	,"保养木制品用的上光剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"122	"	,"马来西亚	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"17016	"	,"千克	"	,"0	"	,"?	"	,"195,684	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"12590	"	,"千克	"	,"0	"	,"?	"	,"46,670	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"2180	"	,"千克	"	,"0	"	,"?	"	,"62,300	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"970	"	,"千克	"	,"0	"	,"?	"	,"437	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"3	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"281	"	,"千克	"	,"0	"	,"?	"	,"6,236	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"2	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"30	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"20	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"381	"	,"千克	"	,"0	"	,"?	"	,"5,706	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"4	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"34053000	"	,"车身用的上光剂及类似制品,金属用的光洁剂除外	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"34054000	"	,"擦洗膏、去污粉及类似制品	"	,"4750	"	,"千克	"	,"0	"	,"?	"	,"3,325	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"34054000	"	,"擦洗膏、去污粉及类似制品	"	,"340	"	,"千克	"	,"0	"	,"?	"	,"1,190	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34054000	"	,"擦洗膏、去污粉及类似制品	"	,"13	"	,"千克	"	,"0	"	,"?	"	,"135	"	,
"65	"	,"新疆维吾尔自治区	"	,"412	"	,"智利	"	,"34054000	"	,"擦洗膏、去污粉及类似制品	"	,"5900	"	,"千克	"	,"0	"	,"?	"	,"18,290	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"34054000	"	,"擦洗膏、去污粉及类似制品	"	,"4608	"	,"千克	"	,"0	"	,"?	"	,"18,432	"	,
"65	"	,"新疆维吾尔自治区	"	,"132	"	,"新加坡	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"23	"	,"千克	"	,"0	"	,"?	"	,"28	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"1350	"	,"千克	"	,"0	"	,"?	"	,"4,050	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"3	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"592	"	,"千克	"	,"0	"	,"?	"	,"13,248	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"239	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"7	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"9	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"10	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"1385	"	,"千克	"	,"0	"	,"?	"	,"3,291	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"23	"	,"千克	"	,"0	"	,"?	"	,"201	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"48	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"34059000	"	,"玻璃或金属用的光洁剂及类似制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"2	"	,
"65	"	,"新疆维吾尔自治区	"	,"114	"	,"伊拉克	"	,"34060000	"	,"各种蜡烛及类似品	"	,"287	"	,"千克	"	,"0	"	,"?	"	,"3,837	"	,
"65	"	,"新疆维吾尔自治区	"	,"115	"	,"以色列	"	,"34060000	"	,"各种蜡烛及类似品	"	,"356	"	,"千克	"	,"0	"	,"?	"	,"15,486	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"34060000	"	,"各种蜡烛及类似品	"	,"151399	"	,"千克	"	,"0	"	,"?	"	,"782,316	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"34060000	"	,"各种蜡烛及类似品	"	,"2490	"	,"千克	"	,"0	"	,"?	"	,"6,490	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"34060000	"	,"各种蜡烛及类似品	"	,"83590	"	,"千克	"	,"0	"	,"?	"	,"345,349	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"34060000	"	,"各种蜡烛及类似品	"	,"44	"	,"千克	"	,"0	"	,"?	"	,"66	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"34060000	"	,"各种蜡烛及类似品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"14	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"34060000	"	,"各种蜡烛及类似品	"	,"7	"	,"千克	"	,"0	"	,"?	"	,"187	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34060000	"	,"各种蜡烛及类似品	"	,"511	"	,"千克	"	,"0	"	,"?	"	,"12,332	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"34060000	"	,"各种蜡烛及类似品	"	,"1164	"	,"千克	"	,"0	"	,"?	"	,"48,735	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"34060000	"	,"各种蜡烛及类似品	"	,"900	"	,"千克	"	,"0	"	,"?	"	,"7,226	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"34060000	"	,"各种蜡烛及类似品	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"40	"	,
"65	"	,"新疆维吾尔自治区	"	,"310	"	,"希腊	"	,"34060000	"	,"各种蜡烛及类似品	"	,"13284	"	,"千克	"	,"0	"	,"?	"	,"299,688	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"34060000	"	,"各种蜡烛及类似品	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"29	"	,
"65	"	,"新疆维吾尔自治区	"	,"334	"	,"爱沙尼亚	"	,"34060000	"	,"各种蜡烛及类似品	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"67	"	,
"65	"	,"新疆维吾尔自治区	"	,"337	"	,"格鲁吉亚	"	,"34060000	"	,"各种蜡烛及类似品	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"20	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"34060000	"	,"各种蜡烛及类似品	"	,"9933	"	,"千克	"	,"0	"	,"?	"	,"126,189	"	,
"65	"	,"新疆维吾尔自治区	"	,"351	"	,"克罗地亚	"	,"34060000	"	,"各种蜡烛及类似品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"7	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"34060000	"	,"各种蜡烛及类似品	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"92	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"34060000	"	,"各种蜡烛及类似品	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"44	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"34060000	"	,"各种蜡烛及类似品	"	,"3	"	,"千克	"	,"0	"	,"?	"	,"102	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"34060000	"	,"各种蜡烛及类似品	"	,"11313	"	,"千克	"	,"0	"	,"?	"	,"143,329	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"4970	"	,"千克	"	,"0	"	,"?	"	,"57,680	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"5	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"6	"	,"千克	"	,"0	"	,"?	"	,"81	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"702	"	,"千克	"	,"0	"	,"?	"	,"15,248	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"14	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"14	"	,"千克	"	,"0	"	,"?	"	,"132	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"10	"	,
"65	"	,"新疆维吾尔自治区	"	,"334	"	,"爱沙尼亚	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"28	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"15	"	,"千克	"	,"0	"	,"?	"	,"400	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"11	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"11	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"34070010	"	,"成套、零售包装或制成片状、马蹄形、条纹及类似形状的牙科用蜡及造型膏	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"7	"	,
"65	"	,"新疆维吾尔自治区	"	,"122	"	,"马来西亚	"	,"34070020	"	,"以熟石膏为基本成分的牙科用其他制品	"	,"2224	"	,"千克	"	,"0	"	,"?	"	,"26,688	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34070020	"	,"以熟石膏为基本成分的牙科用其他制品	"	,"39	"	,"千克	"	,"0	"	,"?	"	,"616	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"34070020	"	,"以熟石膏为基本成分的牙科用其他制品	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"2	"	,
"65	"	,"新疆维吾尔自治区	"	,"112	"	,"印度尼西亚	"	,"34070090	"	,"其他塑型用膏	"	,"50128	"	,"千克	"	,"0	"	,"?	"	,"397,074	"	,
"65	"	,"新疆维吾尔自治区	"	,"114	"	,"伊拉克	"	,"34070090	"	,"其他塑型用膏	"	,"252	"	,"千克	"	,"0	"	,"?	"	,"3,319	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"34070090	"	,"其他塑型用膏	"	,"353015	"	,"千克	"	,"0	"	,"?	"	,"1,906,282	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"34070090	"	,"其他塑型用膏	"	,"6705	"	,"千克	"	,"0	"	,"?	"	,"19,185	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"34070090	"	,"其他塑型用膏	"	,"5209	"	,"千克	"	,"0	"	,"?	"	,"12,831	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"34070090	"	,"其他塑型用膏	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"39	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"34070090	"	,"其他塑型用膏	"	,"8	"	,"千克	"	,"0	"	,"?	"	,"116	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"34070090	"	,"其他塑型用膏	"	,"1085	"	,"千克	"	,"0	"	,"?	"	,"22,437	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"34070090	"	,"其他塑型用膏	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"46	"	,
"65	"	,"新疆维吾尔自治区	"	,"304	"	,"德国	"	,"34070090	"	,"其他塑型用膏	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"28	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"34070090	"	,"其他塑型用膏	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"11	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"34070090	"	,"其他塑型用膏	"	,"11	"	,"千克	"	,"0	"	,"?	"	,"51	"	,
"65	"	,"新疆维吾尔自治区	"	,"334	"	,"爱沙尼亚	"	,"34070090	"	,"其他塑型用膏	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"35	"	,
"65	"	,"新疆维吾尔自治区	"	,"344	"	,"俄罗斯联邦	"	,"34070090	"	,"其他塑型用膏	"	,"6707	"	,"千克	"	,"0	"	,"?	"	,"33,115	"	,
"65	"	,"新疆维吾尔自治区	"	,"351	"	,"克罗地亚	"	,"34070090	"	,"其他塑型用膏	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"18	"	,
"65	"	,"新疆维吾尔自治区	"	,"352	"	,"捷克	"	,"34070090	"	,"其他塑型用膏	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"40	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"34070090	"	,"其他塑型用膏	"	,"2	"	,"千克	"	,"0	"	,"?	"	,"40	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"34070090	"	,"其他塑型用膏	"	,"1	"	,"千克	"	,"0	"	,"?	"	,"33	"	,
"65	"	,"新疆维吾尔自治区	"	,"502	"	,"美国	"	,"34070090	"	,"其他塑型用膏	"	,"3080	"	,"千克	"	,"0	"	,"?	"	,"308	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"35019000	"	,"酪蛋白酸盐及其他酪蛋白衍生物；酪蛋白胶	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"3	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"35029000	"	,"其他白蛋白、白蛋白盐及其他白蛋白衍生物	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"4	"	,
"65	"	,"新疆维吾尔自治区	"	,"215	"	,"埃及	"	,"35040010	"	,"蛋白胨	"	,"100	"	,"千克	"	,"0	"	,"?	"	,"234	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"35040010	"	,"蛋白胨	"	,"13	"	,"千克	"	,"0	"	,"?	"	,"149	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"35040090	"	,"蛋白胨衍生物；未列名蛋白质及衍生物；皮粉	"	,"126	"	,"千克	"	,"0	"	,"?	"	,"4,759	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"35040090	"	,"蛋白胨衍生物；未列名蛋白质及衍生物；皮粉	"	,"10000	"	,"千克	"	,"0	"	,"?	"	,"28,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"35040090	"	,"蛋白胨衍生物；未列名蛋白质及衍生物；皮粉	"	,"102	"	,"千克	"	,"0	"	,"?	"	,"1,706	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"35040090	"	,"蛋白胨衍生物；未列名蛋白质及衍生物；皮粉	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"9	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"35040090	"	,"蛋白胨衍生物；未列名蛋白质及衍生物；皮粉	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"4	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"35051000	"	,"糊精及其他改性淀粉	"	,"9400	"	,"千克	"	,"0	"	,"?	"	,"13,380	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"35051000	"	,"糊精及其他改性淀粉	"	,"141000	"	,"千克	"	,"0	"	,"?	"	,"68,723	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"35051000	"	,"糊精及其他改性淀粉	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"35051000	"	,"糊精及其他改性淀粉	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"10	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"35051000	"	,"糊精及其他改性淀粉	"	,"6	"	,"千克	"	,"0	"	,"?	"	,"268	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"35051000	"	,"糊精及其他改性淀粉	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"2	"	,
"65	"	,"新疆维吾尔自治区	"	,"353	"	,"斯洛伐克	"	,"35051000	"	,"糊精及其他改性淀粉	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"3	"	,
"65	"	,"新疆维吾尔自治区	"	,"447	"	,"圣其茨和尼维斯	"	,"35051000	"	,"糊精及其他改性淀粉	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"132	"	,"新加坡	"	,"35052000	"	,"以淀粉、糊精或其他改性淀粉为基本成分的胶	"	,"25550	"	,"千克	"	,"0	"	,"?	"	,"199,290	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"35052000	"	,"以淀粉、糊精或其他改性淀粉为基本成分的胶	"	,"4900	"	,"千克	"	,"0	"	,"?	"	,"19,400	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"35052000	"	,"以淀粉、糊精或其他改性淀粉为基本成分的胶	"	,"3350	"	,"千克	"	,"0	"	,"?	"	,"6,700	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"35052000	"	,"以淀粉、糊精或其他改性淀粉为基本成分的胶	"	,"2400	"	,"千克	"	,"0	"	,"?	"	,"6,000	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"35052000	"	,"以淀粉、糊精或其他改性淀粉为基本成分的胶	"	,"34500	"	,"千克	"	,"0	"	,"?	"	,"20,578	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"35052000	"	,"以淀粉、糊精或其他改性淀粉为基本成分的胶	"	,"60	"	,"千克	"	,"0	"	,"?	"	,"1,332	"	,
"65	"	,"新疆维吾尔自治区	"	,"309	"	,"荷兰	"	,"35052000	"	,"以淀粉、糊精或其他改性淀粉为基本成分的胶	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"1	"	,
"65	"	,"新疆维吾尔自治区	"	,"327	"	,"波兰	"	,"35052000	"	,"以淀粉、糊精或其他改性淀粉为基本成分的胶	"	,"0	"	,"千克	"	,"0	"	,"?	"	,"3	"	,
"65	"	,"新疆维吾尔自治区	"	,"114	"	,"伊拉克	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"1657	"	,"千克	"	,"0	"	,"?	"	,"37,210	"	,
"65	"	,"新疆维吾尔自治区	"	,"145	"	,"哈萨克斯坦	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"621952	"	,"千克	"	,"0	"	,"?	"	,"2,657,710	"	,
"65	"	,"新疆维吾尔自治区	"	,"146	"	,"吉尔吉斯斯坦	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"90299	"	,"千克	"	,"0	"	,"?	"	,"210,726	"	,
"65	"	,"新疆维吾尔自治区	"	,"147	"	,"塔吉克斯坦	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"162441	"	,"千克	"	,"0	"	,"?	"	,"723,857	"	,
"65	"	,"新疆维吾尔自治区	"	,"149	"	,"乌兹别克斯坦	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"53801	"	,"千克	"	,"0	"	,"?	"	,"86,010	"	,
"65	"	,"新疆维吾尔自治区	"	,"210	"	,"塞卜泰(休达)	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"3503	"	,"千克	"	,"0	"	,"?	"	,"7,006	"	,
"65	"	,"新疆维吾尔自治区	"	,"232	"	,"摩洛哥	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"53	"	,"千克	"	,"0	"	,"?	"	,"267	"	,
"65	"	,"新疆维吾尔自治区	"	,"237	"	,"留尼汪	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"9	"	,"千克	"	,"0	"	,"?	"	,"288	"	,
"65	"	,"新疆维吾尔自治区	"	,"246	"	,"苏丹	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"40	"	,"千克	"	,"0	"	,"?	"	,"830	"	,
"65	"	,"新疆维吾尔自治区	"	,"301	"	,"比利时	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"3332	"	,"千克	"	,"0	"	,"?	"	,"78,516	"	,
"65	"	,"新疆维吾尔自治区	"	,"303	"	,"英国	"	,"35061000	"	,"零售包装每件净重≤1kg的胶	"	,"114	"	,"千克	"	,"0	"	,"?	"	,"58	"	,
