project,article,granularity,timestamp,access,agent,views,date
en.wikipedia,O._J._Simpson,daily,2022060700,all-access,all-agents,6714,2022-06-07
en.wikipedia,O._J._Simpson,daily,2022060800,all-access,all-agents,6679,2022-06-08
en.wikipedia,O._J._Simpson,daily,2022060900,all-access,all-agents,7425,2022-06-09
en.wikipedia,O._J._Simpson,daily,2022061000,all-access,all-agents,6877,2022-06-10
en.wikipedia,O._J._Simpson,daily,2022061100,all-access,all-agents,6298,2022-06-11
en.wikipedia,O._J._Simpson,daily,2022061200,all-access,all-agents,7719,2022-06-12
en.wikipedia,O._J._Simpson,daily,2022061300,all-access,all-agents,6943,2022-06-13
en.wikipedia,O._J._Simpson,daily,2022061400,all-access,all-agents,7126,2022-06-14
en.wikipedia,O._J._Simpson,daily,2022061500,all-access,all-agents,7033,2022-06-15
en.wikipedia,O._J._Simpson,daily,2022061600,all-access,all-agents,7060,2022-06-16
en.wikipedia,O._J._Simpson,daily,2022061700,all-access,all-agents,13061,2022-06-17
en.wikipedia,O._J._Simpson,daily,2022061800,all-access,all-agents,10535,2022-06-18
en.wikipedia,O._J._Simpson,daily,2022061900,all-access,all-agents,7979,2022-06-19
en.wikipedia,O._J._Simpson,daily,2022062000,all-access,all-agents,7335,2022-06-20
en.wikipedia,O._J._Simpson,daily,2022062100,all-access,all-agents,8136,2022-06-21
en.wikipedia,O._J._Simpson,daily,2022062200,all-access,all-agents,7093,2022-06-22
en.wikipedia,O._J._Simpson,daily,2022062300,all-access,all-agents,6844,2022-06-23
en.wikipedia,O._J._Simpson,daily,2022062400,all-access,all-agents,7213,2022-06-24
en.wikipedia,O._J._Simpson,daily,2022062500,all-access,all-agents,7018,2022-06-25
en.wikipedia,O._J._Simpson,daily,2022062600,all-access,all-agents,8954,2022-06-26
en.wikipedia,O._J._Simpson,daily,2022062700,all-access,all-agents,8196,2022-06-27
en.wikipedia,O._J._Simpson,daily,2022062800,all-access,all-agents,7367,2022-06-28
en.wikipedia,O._J._Simpson,daily,2022062900,all-access,all-agents,9922,2022-06-29
en.wikipedia,O._J._Simpson,daily,2022063000,all-access,all-agents,8728,2022-06-30
en.wikipedia,O._J._Simpson,daily,2022070100,all-access,all-agents,7781,2022-07-01
en.wikipedia,O._J._Simpson,daily,2022070200,all-access,all-agents,7889,2022-07-02
en.wikipedia,O._J._Simpson,daily,2022070300,all-access,all-agents,8170,2022-07-03
en.wikipedia,O._J._Simpson,daily,2022070400,all-access,all-agents,7827,2022-07-04
en.wikipedia,O._J._Simpson,daily,2022070500,all-access,all-agents,7188,2022-07-05
en.wikipedia,O._J._Simpson,daily,2022070600,all-access,all-agents,6741,2022-07-06
en.wikipedia,O._J._Simpson,daily,2022070700,all-access,all-agents,6770,2022-07-07
en.wikipedia,O._J._Simpson,daily,2022070800,all-access,all-agents,6923,2022-07-08
en.wikipedia,O._J._Simpson,daily,2022070900,all-access,all-agents,8171,2022-07-09
en.wikipedia,O._J._Simpson,daily,2022071000,all-access,all-agents,8069,2022-07-10
en.wikipedia,O._J._Simpson,daily,2022071100,all-access,all-agents,7267,2022-07-11
en.wikipedia,O._J._Simpson,daily,2022071200,all-access,all-agents,6843,2022-07-12
en.wikipedia,O._J._Simpson,daily,2022071300,all-access,all-agents,6997,2022-07-13
en.wikipedia,O._J._Simpson,daily,2022071400,all-access,all-agents,7000,2022-07-14
en.wikipedia,O._J._Simpson,daily,2022071500,all-access,all-agents,6866,2022-07-15
en.wikipedia,O._J._Simpson,daily,2022071600,all-access,all-agents,6814,2022-07-16
en.wikipedia,O._J._Simpson,daily,2022071700,all-access,all-agents,8006,2022-07-17
en.wikipedia,O._J._Simpson,daily,2022071800,all-access,all-agents,6685,2022-07-18
en.wikipedia,O._J._Simpson,daily,2022071900,all-access,all-agents,7055,2022-07-19
en.wikipedia,O._J._Simpson,daily,2022072000,all-access,all-agents,7676,2022-07-20
en.wikipedia,O._J._Simpson,daily,2022072100,all-access,all-agents,7830,2022-07-21
en.wikipedia,O._J._Simpson,daily,2022072200,all-access,all-agents,7289,2022-07-22
en.wikipedia,O._J._Simpson,daily,2022072300,all-access,all-agents,7243,2022-07-23
en.wikipedia,O._J._Simpson,daily,2022072400,all-access,all-agents,8404,2022-07-24
en.wikipedia,O._J._Simpson,daily,2022072500,all-access,all-agents,7093,2022-07-25
en.wikipedia,O._J._Simpson,daily,2022072600,all-access,all-agents,7688,2022-07-26
en.wikipedia,O._J._Simpson,daily,2022072700,all-access,all-agents,8146,2022-07-27
en.wikipedia,O._J._Simpson,daily,2022072800,all-access,all-agents,9077,2022-07-28
en.wikipedia,O._J._Simpson,daily,2022072900,all-access,all-agents,7762,2022-07-29
en.wikipedia,O._J._Simpson,daily,2022073000,all-access,all-agents,9204,2022-07-30
en.wikipedia,O._J._Simpson,daily,2022073100,all-access,all-agents,9028,2022-07-31
en.wikipedia,O._J._Simpson,daily,2022080100,all-access,all-agents,10192,2022-08-01
en.wikipedia,O._J._Simpson,daily,2022080200,all-access,all-agents,9211,2022-08-02
en.wikipedia,O._J._Simpson,daily,2022080300,all-access,all-agents,8489,2022-08-03
en.wikipedia,O._J._Simpson,daily,2022080400,all-access,all-agents,14717,2022-08-04
en.wikipedia,O._J._Simpson,daily,2022080500,all-access,all-agents,8418,2022-08-05
en.wikipedia,O._J._Simpson,daily,2022080600,all-access,all-agents,8186,2022-08-06
en.wikipedia,O._J._Simpson,daily,2022080700,all-access,all-agents,9186,2022-08-07
en.wikipedia,O._J._Simpson,daily,2022080800,all-access,all-agents,8158,2022-08-08
en.wikipedia,O._J._Simpson,daily,2022080900,all-access,all-agents,11044,2022-08-09
en.wikipedia,O._J._Simpson,daily,2022081000,all-access,all-agents,8618,2022-08-10
en.wikipedia,O._J._Simpson,daily,2022081100,all-access,all-agents,7721,2022-08-11
en.wikipedia,O._J._Simpson,daily,2022081200,all-access,all-agents,7674,2022-08-12
en.wikipedia,O._J._Simpson,daily,2022081300,all-access,all-agents,7990,2022-08-13
en.wikipedia,O._J._Simpson,daily,2022081400,all-access,all-agents,8940,2022-08-14
en.wikipedia,O._J._Simpson,daily,2022081500,all-access,all-agents,7954,2022-08-15
en.wikipedia,O._J._Simpson,daily,2022081600,all-access,all-agents,8790,2022-08-16
en.wikipedia,O._J._Simpson,daily,2022081700,all-access,all-agents,8921,2022-08-17
en.wikipedia,O._J._Simpson,daily,2022081800,all-access,all-agents,10617,2022-08-18
en.wikipedia,O._J._Simpson,daily,2022081900,all-access,all-agents,10066,2022-08-19
en.wikipedia,O._J._Simpson,daily,2022082000,all-access,all-agents,9262,2022-08-20
en.wikipedia,O._J._Simpson,daily,2022082100,all-access,all-agents,8807,2022-08-21
en.wikipedia,O._J._Simpson,daily,2022082200,all-access,all-agents,8627,2022-08-22
en.wikipedia,O._J._Simpson,daily,2022082300,all-access,all-agents,8566,2022-08-23
en.wikipedia,O._J._Simpson,daily,2022082400,all-access,all-agents,8731,2022-08-24
en.wikipedia,O._J._Simpson,daily,2022082500,all-access,all-agents,8360,2022-08-25
en.wikipedia,O._J._Simpson,daily,2022082600,all-access,all-agents,7919,2022-08-26
en.wikipedia,O._J._Simpson,daily,2022082700,all-access,all-agents,7879,2022-08-27
en.wikipedia,O._J._Simpson,daily,2022082800,all-access,all-agents,8696,2022-08-28
en.wikipedia,O._J._Simpson,daily,2022082900,all-access,all-agents,9592,2022-08-29
en.wikipedia,O._J._Simpson,daily,2022083000,all-access,all-agents,16215,2022-08-30
en.wikipedia,O._J._Simpson,daily,2022083100,all-access,all-agents,12532,2022-08-31
en.wikipedia,O._J._Simpson,daily,2022090100,all-access,all-agents,9824,2022-09-01
en.wikipedia,O._J._Simpson,daily,2022090200,all-access,all-agents,9379,2022-09-02
en.wikipedia,O._J._Simpson,daily,2022090300,all-access,all-agents,7960,2022-09-03
en.wikipedia,O._J._Simpson,daily,2022090400,all-access,all-agents,8599,2022-09-04
en.wikipedia,O._J._Simpson,daily,2022090500,all-access,all-agents,8762,2022-09-05
en.wikipedia,O._J._Simpson,daily,2022090600,all-access,all-agents,8434,2022-09-06
en.wikipedia,O._J._Simpson,daily,2022090700,all-access,all-agents,8258,2022-09-07
en.wikipedia,O._J._Simpson,daily,2022090800,all-access,all-agents,8460,2022-09-08
en.wikipedia,O._J._Simpson,daily,2022090900,all-access,all-agents,12677,2022-09-09
en.wikipedia,O._J._Simpson,daily,2022091000,all-access,all-agents,8289,2022-09-10
en.wikipedia,O._J._Simpson,daily,2022091100,all-access,all-agents,9251,2022-09-11
en.wikipedia,O._J._Simpson,daily,2022091200,all-access,all-agents,8540,2022-09-12
en.wikipedia,O._J._Simpson,daily,2022091300,all-access,all-agents,7862,2022-09-13
en.wikipedia,O._J._Simpson,daily,2022091400,all-access,all-agents,8760,2022-09-14
en.wikipedia,O._J._Simpson,daily,2022091500,all-access,all-agents,8133,2022-09-15
en.wikipedia,O._J._Simpson,daily,2022091600,all-access,all-agents,7536,2022-09-16
en.wikipedia,O._J._Simpson,daily,2022091700,all-access,all-agents,7455,2022-09-17
en.wikipedia,O._J._Simpson,daily,2022091800,all-access,all-agents,9353,2022-09-18
en.wikipedia,O._J._Simpson,daily,2022091900,all-access,all-agents,9456,2022-09-19
en.wikipedia,O._J._Simpson,daily,2022092000,all-access,all-agents,11192,2022-09-20
en.wikipedia,O._J._Simpson,daily,2022092100,all-access,all-agents,8372,2022-09-21
en.wikipedia,O._J._Simpson,daily,2022092200,all-access,all-agents,8332,2022-09-22
en.wikipedia,O._J._Simpson,daily,2022092300,all-access,all-agents,8426,2022-09-23
en.wikipedia,O._J._Simpson,daily,2022092400,all-access,all-agents,8525,2022-09-24
en.wikipedia,O._J._Simpson,daily,2022092500,all-access,all-agents,9422,2022-09-25
en.wikipedia,O._J._Simpson,daily,2022092600,all-access,all-agents,8655,2022-09-26
en.wikipedia,O._J._Simpson,daily,2022092700,all-access,all-agents,8029,2022-09-27
en.wikipedia,O._J._Simpson,daily,2022092800,all-access,all-agents,7300,2022-09-28
en.wikipedia,O._J._Simpson,daily,2022092900,all-access,all-agents,7754,2022-09-29
en.wikipedia,O._J._Simpson,daily,2022093000,all-access,all-agents,7944,2022-09-30
en.wikipedia,O._J._Simpson,daily,2022100100,all-access,all-agents,8059,2022-10-01
en.wikipedia,O._J._Simpson,daily,2022100200,all-access,all-agents,8930,2022-10-02
en.wikipedia,O._J._Simpson,daily,2022100300,all-access,all-agents,9757,2022-10-03
en.wikipedia,O._J._Simpson,daily,2022100400,all-access,all-agents,8932,2022-10-04
en.wikipedia,O._J._Simpson,daily,2022100500,all-access,all-agents,8978,2022-10-05
en.wikipedia,O._J._Simpson,daily,2022100600,all-access,all-agents,8684,2022-10-06
en.wikipedia,O._J._Simpson,daily,2022100700,all-access,all-agents,7858,2022-10-07
en.wikipedia,O._J._Simpson,daily,2022100800,all-access,all-agents,8436,2022-10-08
en.wikipedia,O._J._Simpson,daily,2022100900,all-access,all-agents,9548,2022-10-09
en.wikipedia,O._J._Simpson,daily,2022101000,all-access,all-agents,9331,2022-10-10
en.wikipedia,O._J._Simpson,daily,2022101100,all-access,all-agents,8803,2022-10-11
en.wikipedia,O._J._Simpson,daily,2022101200,all-access,all-agents,7896,2022-10-12
en.wikipedia,O._J._Simpson,daily,2022101300,all-access,all-agents,8465,2022-10-13
en.wikipedia,O._J._Simpson,daily,2022101400,all-access,all-agents,7705,2022-10-14
en.wikipedia,O._J._Simpson,daily,2022101500,all-access,all-agents,7193,2022-10-15
en.wikipedia,O._J._Simpson,daily,2022101600,all-access,all-agents,8884,2022-10-16
en.wikipedia,O._J._Simpson,daily,2022101700,all-access,all-agents,8148,2022-10-17
en.wikipedia,O._J._Simpson,daily,2022101800,all-access,all-agents,7445,2022-10-18
en.wikipedia,O._J._Simpson,daily,2022101900,all-access,all-agents,7152,2022-10-19
en.wikipedia,O._J._Simpson,daily,2022102000,all-access,all-agents,7359,2022-10-20
en.wikipedia,O._J._Simpson,daily,2022102100,all-access,all-agents,8127,2022-10-21
en.wikipedia,O._J._Simpson,daily,2022102200,all-access,all-agents,7965,2022-10-22
en.wikipedia,O._J._Simpson,daily,2022102300,all-access,all-agents,8868,2022-10-23
en.wikipedia,O._J._Simpson,daily,2022102400,all-access,all-agents,7918,2022-10-24
en.wikipedia,O._J._Simpson,daily,2022102500,all-access,all-agents,7821,2022-10-25
en.wikipedia,O._J._Simpson,daily,2022102600,all-access,all-agents,8737,2022-10-26
en.wikipedia,O._J._Simpson,daily,2022102700,all-access,all-agents,7565,2022-10-27
en.wikipedia,O._J._Simpson,daily,2022102800,all-access,all-agents,7948,2022-10-28
en.wikipedia,O._J._Simpson,daily,2022102900,all-access,all-agents,10120,2022-10-29
en.wikipedia,O._J._Simpson,daily,2022103000,all-access,all-agents,9755,2022-10-30
en.wikipedia,O._J._Simpson,daily,2022103100,all-access,all-agents,11257,2022-10-31
en.wikipedia,O._J._Simpson,daily,2022110100,all-access,all-agents,10351,2022-11-01
en.wikipedia,O._J._Simpson,daily,2022110200,all-access,all-agents,9064,2022-11-02
en.wikipedia,O._J._Simpson,daily,2022110300,all-access,all-agents,8509,2022-11-03
en.wikipedia,O._J._Simpson,daily,2022110400,all-access,all-agents,8375,2022-11-04
en.wikipedia,O._J._Simpson,daily,2022110500,all-access,all-agents,8420,2022-11-05
en.wikipedia,O._J._Simpson,daily,2022110600,all-access,all-agents,8982,2022-11-06
en.wikipedia,O._J._Simpson,daily,2022110700,all-access,all-agents,10227,2022-11-07
en.wikipedia,O._J._Simpson,daily,2022110800,all-access,all-agents,8737,2022-11-08
en.wikipedia,O._J._Simpson,daily,2022110900,all-access,all-agents,8412,2022-11-09
en.wikipedia,O._J._Simpson,daily,2022111000,all-access,all-agents,8883,2022-11-10
en.wikipedia,O._J._Simpson,daily,2022111100,all-access,all-agents,8311,2022-11-11
en.wikipedia,O._J._Simpson,daily,2022111200,all-access,all-agents,8715,2022-11-12
en.wikipedia,O._J._Simpson,daily,2022111300,all-access,all-agents,9297,2022-11-13
en.wikipedia,O._J._Simpson,daily,2022111400,all-access,all-agents,8425,2022-11-14
en.wikipedia,O._J._Simpson,daily,2022111500,all-access,all-agents,8665,2022-11-15
en.wikipedia,O._J._Simpson,daily,2022111600,all-access,all-agents,8274,2022-11-16
en.wikipedia,O._J._Simpson,daily,2022111700,all-access,all-agents,8501,2022-11-17
en.wikipedia,O._J._Simpson,daily,2022111800,all-access,all-agents,8287,2022-11-18
en.wikipedia,O._J._Simpson,daily,2022111900,all-access,all-agents,8033,2022-11-19
en.wikipedia,O._J._Simpson,daily,2022112000,all-access,all-agents,11009,2022-11-20
en.wikipedia,O._J._Simpson,daily,2022112100,all-access,all-agents,7845,2022-11-21
en.wikipedia,O._J._Simpson,daily,2022112200,all-access,all-agents,7352,2022-11-22
en.wikipedia,O._J._Simpson,daily,2022112300,all-access,all-agents,7523,2022-11-23
en.wikipedia,O._J._Simpson,daily,2022112400,all-access,all-agents,8713,2022-11-24
en.wikipedia,O._J._Simpson,daily,2022112500,all-access,all-agents,8503,2022-11-25
en.wikipedia,O._J._Simpson,daily,2022112600,all-access,all-agents,8177,2022-11-26
en.wikipedia,O._J._Simpson,daily,2022112700,all-access,all-agents,12201,2022-11-27
en.wikipedia,O._J._Simpson,daily,2022112800,all-access,all-agents,9241,2022-11-28
en.wikipedia,O._J._Simpson,daily,2022112900,all-access,all-agents,9398,2022-11-29
en.wikipedia,O._J._Simpson,daily,2022113000,all-access,all-agents,9258,2022-11-30
en.wikipedia,O._J._Simpson,daily,2022120100,all-access,all-agents,8414,2022-12-01
en.wikipedia,O._J._Simpson,daily,2022120200,all-access,all-agents,8402,2022-12-02
en.wikipedia,O._J._Simpson,daily,2022120300,all-access,all-agents,8326,2022-12-03
en.wikipedia,O._J._Simpson,daily,2022120400,all-access,all-agents,7616,2022-12-04
en.wikipedia,O._J._Simpson,daily,2022120500,all-access,all-agents,7447,2022-12-05
en.wikipedia,O._J._Simpson,daily,2022120600,all-access,all-agents,7479,2022-12-06
en.wikipedia,O._J._Simpson,daily,2022120700,all-access,all-agents,7532,2022-12-07
en.wikipedia,O._J._Simpson,daily,2022120800,all-access,all-agents,7619,2022-12-08
en.wikipedia,O._J._Simpson,daily,2022120900,all-access,all-agents,7178,2022-12-09
en.wikipedia,O._J._Simpson,daily,2022121000,all-access,all-agents,7434,2022-12-10
en.wikipedia,O._J._Simpson,daily,2022121100,all-access,all-agents,9455,2022-12-11
en.wikipedia,O._J._Simpson,daily,2022121200,all-access,all-agents,7646,2022-12-12
en.wikipedia,O._J._Simpson,daily,2022121300,all-access,all-agents,7088,2022-12-13
en.wikipedia,O._J._Simpson,daily,2022121400,all-access,all-agents,6752,2022-12-14
en.wikipedia,O._J._Simpson,daily,2022121500,all-access,all-agents,7239,2022-12-15
en.wikipedia,O._J._Simpson,daily,2022121600,all-access,all-agents,6911,2022-12-16
en.wikipedia,O._J._Simpson,daily,2022121700,all-access,all-agents,8957,2022-12-17
en.wikipedia,O._J._Simpson,daily,2022121800,all-access,all-agents,10001,2022-12-18
en.wikipedia,O._J._Simpson,daily,2022121900,all-access,all-agents,30613,2022-12-19
en.wikipedia,O._J._Simpson,daily,2022122000,all-access,all-agents,25654,2022-12-20
en.wikipedia,O._J._Simpson,daily,2022122100,all-access,all-agents,23906,2022-12-21
en.wikipedia,O._J._Simpson,daily,2022122200,all-access,all-agents,16724,2022-12-22
en.wikipedia,O._J._Simpson,daily,2022122300,all-access,all-agents,14096,2022-12-23
en.wikipedia,O._J._Simpson,daily,2022122400,all-access,all-agents,13302,2022-12-24
en.wikipedia,O._J._Simpson,daily,2022122500,all-access,all-agents,12399,2022-12-25
en.wikipedia,O._J._Simpson,daily,2022122600,all-access,all-agents,11051,2022-12-26
en.wikipedia,O._J._Simpson,daily,2022122700,all-access,all-agents,12235,2022-12-27
en.wikipedia,O._J._Simpson,daily,2022122800,all-access,all-agents,11565,2022-12-28
en.wikipedia,O._J._Simpson,daily,2022122900,all-access,all-agents,10799,2022-12-29
en.wikipedia,O._J._Simpson,daily,2022123000,all-access,all-agents,10717,2022-12-30
en.wikipedia,O._J._Simpson,daily,2022123100,all-access,all-agents,9590,2022-12-31
en.wikipedia,O._J._Simpson,daily,2023010100,all-access,all-agents,9544,2023-01-01
en.wikipedia,O._J._Simpson,daily,2023010200,all-access,all-agents,11540,2023-01-02
en.wikipedia,O._J._Simpson,daily,2023010300,all-access,all-agents,26792,2023-01-03
en.wikipedia,O._J._Simpson,daily,2023010400,all-access,all-agents,10693,2023-01-04
en.wikipedia,O._J._Simpson,daily,2023010500,all-access,all-agents,10158,2023-01-05
en.wikipedia,O._J._Simpson,daily,2023010600,all-access,all-agents,9079,2023-01-06
en.wikipedia,O._J._Simpson,daily,2023010700,all-access,all-agents,8836,2023-01-07
en.wikipedia,O._J._Simpson,daily,2023010800,all-access,all-agents,11253,2023-01-08
en.wikipedia,O._J._Simpson,daily,2023010900,all-access,all-agents,9844,2023-01-09
en.wikipedia,O._J._Simpson,daily,2023011000,all-access,all-agents,10845,2023-01-10
en.wikipedia,O._J._Simpson,daily,2023011100,all-access,all-agents,12389,2023-01-11
en.wikipedia,O._J._Simpson,daily,2023011200,all-access,all-agents,10568,2023-01-12
en.wikipedia,O._J._Simpson,daily,2023011300,all-access,all-agents,11733,2023-01-13
en.wikipedia,O._J._Simpson,daily,2023011400,all-access,all-agents,12289,2023-01-14
en.wikipedia,O._J._Simpson,daily,2023011500,all-access,all-agents,13540,2023-01-15
en.wikipedia,O._J._Simpson,daily,2023011600,all-access,all-agents,12773,2023-01-16
en.wikipedia,O._J._Simpson,daily,2023011700,all-access,all-agents,12301,2023-01-17
en.wikipedia,O._J._Simpson,daily,2023011800,all-access,all-agents,10847,2023-01-18
en.wikipedia,O._J._Simpson,daily,2023011900,all-access,all-agents,10029,2023-01-19
en.wikipedia,O._J._Simpson,daily,2023012000,all-access,all-agents,9546,2023-01-20
en.wikipedia,O._J._Simpson,daily,2023012100,all-access,all-agents,9581,2023-01-21
en.wikipedia,O._J._Simpson,daily,2023012200,all-access,all-agents,15384,2023-01-22
en.wikipedia,O._J._Simpson,daily,2023012300,all-access,all-agents,13515,2023-01-23
en.wikipedia,O._J._Simpson,daily,2023012400,all-access,all-agents,10580,2023-01-24
en.wikipedia,O._J._Simpson,daily,2023012500,all-access,all-agents,9461,2023-01-25
en.wikipedia,O._J._Simpson,daily,2023012600,all-access,all-agents,8808,2023-01-26
en.wikipedia,O._J._Simpson,daily,2023012700,all-access,all-agents,8621,2023-01-27
en.wikipedia,O._J._Simpson,daily,2023012800,all-access,all-agents,9820,2023-01-28
en.wikipedia,O._J._Simpson,daily,2023012900,all-access,all-agents,11464,2023-01-29
en.wikipedia,O._J._Simpson,daily,2023013000,all-access,all-agents,9873,2023-01-30
en.wikipedia,O._J._Simpson,daily,2023013100,all-access,all-agents,9596,2023-01-31
en.wikipedia,O._J._Simpson,daily,2023020100,all-access,all-agents,9250,2023-02-01
en.wikipedia,O._J._Simpson,daily,2023020200,all-access,all-agents,10571,2023-02-02
en.wikipedia,O._J._Simpson,daily,2023020300,all-access,all-agents,9071,2023-02-03
en.wikipedia,O._J._Simpson,daily,2023020400,all-access,all-agents,8145,2023-02-04
en.wikipedia,O._J._Simpson,daily,2023020500,all-access,all-agents,8738,2023-02-05
en.wikipedia,O._J._Simpson,daily,2023020600,all-access,all-agents,9259,2023-02-06
en.wikipedia,O._J._Simpson,daily,2023020700,all-access,all-agents,7718,2023-02-07
en.wikipedia,O._J._Simpson,daily,2023020800,all-access,all-agents,7173,2023-02-08
en.wikipedia,O._J._Simpson,daily,2023020900,all-access,all-agents,7627,2023-02-09
en.wikipedia,O._J._Simpson,daily,2023021000,all-access,all-agents,7991,2023-02-10
en.wikipedia,O._J._Simpson,daily,2023021100,all-access,all-agents,8246,2023-02-11
en.wikipedia,O._J._Simpson,daily,2023021200,all-access,all-agents,12340,2023-02-12
en.wikipedia,O._J._Simpson,daily,2023021300,all-access,all-agents,12512,2023-02-13
en.wikipedia,O._J._Simpson,daily,2023021400,all-access,all-agents,7956,2023-02-14
en.wikipedia,O._J._Simpson,daily,2023021500,all-access,all-agents,7956,2023-02-15
en.wikipedia,O._J._Simpson,daily,2023021600,all-access,all-agents,8691,2023-02-16
en.wikipedia,O._J._Simpson,daily,2023021700,all-access,all-agents,8197,2023-02-17
en.wikipedia,O._J._Simpson,daily,2023021800,all-access,all-agents,9378,2023-02-18
en.wikipedia,O._J._Simpson,daily,2023021900,all-access,all-agents,9783,2023-02-19
en.wikipedia,O._J._Simpson,daily,2023022000,all-access,all-agents,11376,2023-02-20
en.wikipedia,O._J._Simpson,daily,2023022100,all-access,all-agents,8767,2023-02-21
en.wikipedia,O._J._Simpson,daily,2023022200,all-access,all-agents,8916,2023-02-22
en.wikipedia,O._J._Simpson,daily,2023022300,all-access,all-agents,9527,2023-02-23
en.wikipedia,O._J._Simpson,daily,2023022400,all-access,all-agents,9423,2023-02-24
en.wikipedia,O._J._Simpson,daily,2023022500,all-access,all-agents,10281,2023-02-25
en.wikipedia,O._J._Simpson,daily,2023022600,all-access,all-agents,11895,2023-02-26
en.wikipedia,O._J._Simpson,daily,2023022700,all-access,all-agents,8991,2023-02-27
en.wikipedia,O._J._Simpson,daily,2023022800,all-access,all-agents,8383,2023-02-28
en.wikipedia,O._J._Simpson,daily,2023030100,all-access,all-agents,8663,2023-03-01
en.wikipedia,O._J._Simpson,daily,2023030200,all-access,all-agents,10516,2023-03-02
en.wikipedia,O._J._Simpson,daily,2023030300,all-access,all-agents,19938,2023-03-03
en.wikipedia,O._J._Simpson,daily,2023030400,all-access,all-agents,12260,2023-03-04
en.wikipedia,O._J._Simpson,daily,2023030500,all-access,all-agents,14162,2023-03-05
en.wikipedia,O._J._Simpson,daily,2023030600,all-access,all-agents,14517,2023-03-06
en.wikipedia,O._J._Simpson,daily,2023030700,all-access,all-agents,12846,2023-03-07
en.wikipedia,O._J._Simpson,daily,2023030800,all-access,all-agents,11832,2023-03-08
en.wikipedia,O._J._Simpson,daily,2023030900,all-access,all-agents,11448,2023-03-09
en.wikipedia,O._J._Simpson,daily,2023031000,all-access,all-agents,11967,2023-03-10
en.wikipedia,O._J._Simpson,daily,2023031100,all-access,all-agents,11656,2023-03-11
en.wikipedia,O._J._Simpson,daily,2023031200,all-access,all-agents,12307,2023-03-12
en.wikipedia,O._J._Simpson,daily,2023031300,all-access,all-agents,9805,2023-03-13
en.wikipedia,O._J._Simpson,daily,2023031400,all-access,all-agents,9026,2023-03-14
en.wikipedia,O._J._Simpson,daily,2023031500,all-access,all-agents,8193,2023-03-15
en.wikipedia,O._J._Simpson,daily,2023031600,all-access,all-agents,8052,2023-03-16
en.wikipedia,O._J._Simpson,daily,2023031700,all-access,all-agents,8096,2023-03-17
en.wikipedia,O._J._Simpson,daily,2023031800,all-access,all-agents,8593,2023-03-18
en.wikipedia,O._J._Simpson,daily,2023031900,all-access,all-agents,13760,2023-03-19
en.wikipedia,O._J._Simpson,daily,2023032000,all-access,all-agents,9773,2023-03-20
en.wikipedia,O._J._Simpson,daily,2023032100,all-access,all-agents,8891,2023-03-21
en.wikipedia,O._J._Simpson,daily,2023032200,all-access,all-agents,8698,2023-03-22
en.wikipedia,O._J._Simpson,daily,2023032300,all-access,all-agents,8322,2023-03-23
en.wikipedia,O._J._Simpson,daily,2023032400,all-access,all-agents,7916,2023-03-24
en.wikipedia,O._J._Simpson,daily,2023032500,all-access,all-agents,8499,2023-03-25
en.wikipedia,O._J._Simpson,daily,2023032600,all-access,all-agents,9303,2023-03-26
en.wikipedia,O._J._Simpson,daily,2023032700,all-access,all-agents,9468,2023-03-27
en.wikipedia,O._J._Simpson,daily,2023032800,all-access,all-agents,8692,2023-03-28
en.wikipedia,O._J._Simpson,daily,2023032900,all-access,all-agents,8550,2023-03-29
en.wikipedia,O._J._Simpson,daily,2023033000,all-access,all-agents,8615,2023-03-30
en.wikipedia,O._J._Simpson,daily,2023033100,all-access,all-agents,8862,2023-03-31
en.wikipedia,O._J._Simpson,daily,2023040100,all-access,all-agents,9248,2023-04-01
en.wikipedia,O._J._Simpson,daily,2023040200,all-access,all-agents,8858,2023-04-02
en.wikipedia,O._J._Simpson,daily,2023040300,all-access,all-agents,8250,2023-04-03
en.wikipedia,O._J._Simpson,daily,2023040400,all-access,all-agents,9519,2023-04-04
en.wikipedia,O._J._Simpson,daily,2023040500,all-access,all-agents,8047,2023-04-05
en.wikipedia,O._J._Simpson,daily,2023040600,all-access,all-agents,6892,2023-04-06
en.wikipedia,O._J._Simpson,daily,2023040700,all-access,all-agents,7245,2023-04-07
en.wikipedia,O._J._Simpson,daily,2023040800,all-access,all-agents,7356,2023-04-08
en.wikipedia,O._J._Simpson,daily,2023040900,all-access,all-agents,7038,2023-04-09
en.wikipedia,O._J._Simpson,daily,2023041000,all-access,all-agents,7081,2023-04-10
en.wikipedia,O._J._Simpson,daily,2023041100,all-access,all-agents,6388,2023-04-11
en.wikipedia,O._J._Simpson,daily,2023041200,all-access,all-agents,6197,2023-04-12
en.wikipedia,O._J._Simpson,daily,2023041300,all-access,all-agents,6337,2023-04-13
en.wikipedia,O._J._Simpson,daily,2023041400,all-access,all-agents,6555,2023-04-14
en.wikipedia,O._J._Simpson,daily,2023041500,all-access,all-agents,6239,2023-04-15
en.wikipedia,O._J._Simpson,daily,2023041600,all-access,all-agents,8052,2023-04-16
en.wikipedia,O._J._Simpson,daily,2023041700,all-access,all-agents,7864,2023-04-17
en.wikipedia,O._J._Simpson,daily,2023041800,all-access,all-agents,7526,2023-04-18
en.wikipedia,O._J._Simpson,daily,2023041900,all-access,all-agents,7491,2023-04-19
