NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,zip code tabulation area
ZCTA5 42102,94.0,,113.0,,42102
ZCTA5 42124,18.0,,28.0,,42124
ZCTA5 42130,313.0,,190.0,,42130
ZCTA5 42156,271.0,,111.0,,42156
ZCTA5 42163,84.0,,120.0,,42163
ZCTA5 42322,11.0,,15.0,,42322
ZCTA5 42356,92.0,,20.0,,42356
ZCTA5 42367,796.0,,196.0,,42367
ZCTA5 42758,122.0,,80.0,,42758
ZCTA5 42764,510.0,,194.0,,42764
ZCTA5 42256,4388.0,,472.0,,42256
ZCTA5 42262,8750.0,,555.0,,42262
ZCTA5 42266,2138.0,,312.0,,42266
ZCTA5 42333,1401.0,,359.0,,42333
ZCTA5 42337,2396.0,,438.0,,42337
ZCTA5 42343,1508.0,,281.0,,42343
ZCTA5 42348,4988.0,,310.0,,42348
ZCTA5 42408,6608.0,,537.0,,42408
ZCTA5 42440,1041.0,,227.0,,42440
ZCTA5 42456,1296.0,,239.0,,42456
ZCTA5 42459,4128.0,,499.0,,42459
ZCTA5 42027,1860.0,,355.0,,42027
ZCTA5 42028,850.0,,260.0,,42028
ZCTA5 42041,4340.0,,353.0,,42041
ZCTA5 42048,1834.0,,439.0,,42048
ZCTA5 42050,2885.0,,208.0,,42050
ZCTA5 42079,1555.0,,238.0,,42079
ZCTA5 42086,4142.0,,572.0,,42086
ZCTA5 42164,16463.0,,450.0,,42164
ZCTA5 42023,2290.0,,214.0,,42023
ZCTA5 42056,1898.0,,259.0,,42056
ZCTA5 42462,1183.0,,237.0,,42462
ZCTA5 42603,74.0,,107.0,,42603
ZCTA5 42539,9696.0,,565.0,,42539
ZCTA5 42567,5965.0,,682.0,,42567
ZCTA5 42602,10111.0,,114.0,,42602
ZCTA5 42629,5410.0,,461.0,,42629
ZCTA5 42635,4602.0,,483.0,,42635
ZCTA5 42647,3422.0,,552.0,,42647
ZCTA5 42649,2514.0,,537.0,,42649
ZCTA5 42718,25597.0,,578.0,,42718
ZCTA5 42733,1107.0,,360.0,,42733
ZCTA5 42754,16309.0,,762.0,,42754
ZCTA5 42354,281.0,,109.0,,42354
ZCTA5 42355,1898.0,,268.0,,42355
ZCTA5 42368,1355.0,,316.0,,42368
ZCTA5 42370,0.0,,11.0,,42370
ZCTA5 42372,1528.0,,250.0,,42372
ZCTA5 42409,2722.0,,269.0,,42409
ZCTA5 42420,38379.0,,644.0,,42420
ZCTA5 42441,1635.0,,362.0,,42441
ZCTA5 42458,1119.0,,303.0,,42458
ZCTA5 42501,17511.0,,770.0,,42501
ZCTA5 42519,3638.0,,417.0,,42519
ZCTA5 42566,600.0,,220.0,,42566
ZCTA5 42631,195.0,,211.0,,42631
ZCTA5 42653,4922.0,,576.0,,42653
ZCTA5 42726,5016.0,,592.0,,42726
ZCTA5 42728,17032.0,,345.0,,42728
ZCTA5 42741,385.0,,163.0,,42741
ZCTA5 42753,679.0,,160.0,,42753
ZCTA5 42133,1456.0,,243.0,,42133
ZCTA5 42784,2189.0,,356.0,,42784
ZCTA5 42788,302.0,,170.0,,42788
ZCTA5 42021,1573.0,,263.0,,42021
ZCTA5 42081,1708.0,,321.0,,42081
ZCTA5 42371,397.0,,125.0,,42371
ZCTA5 42301,43295.0,,937.0,,42301
ZCTA5 42303,41387.0,,811.0,,42303
ZCTA5 42351,4152.0,,315.0,,42351
ZCTA5 42442,3131.0,,361.0,,42442
ZCTA5 42445,10752.0,,423.0,,42445
ZCTA5 42451,937.0,,470.0,,42451
ZCTA5 42565,514.0,,181.0,,42565
ZCTA5 42633,19911.0,,311.0,,42633
ZCTA5 42701,50987.0,,1063.0,,42701
ZCTA5 42712,1534.0,,391.0,,42712
ZCTA5 42765,6429.0,,591.0,,42765
ZCTA5 42204,586.0,,179.0,,42204
ZCTA5 42254,230.0,,80.0,,42254
ZCTA5 42324,1069.0,,202.0,,42324
ZCTA5 42326,499.0,,276.0,,42326
ZCTA5 42001,28782.0,,974.0,,42001
ZCTA5 42078,1605.0,,279.0,,42078
ZCTA5 42083,291.0,,138.0,,42083
ZCTA5 42084,60.0,,39.0,,42084
ZCTA5 42085,981.0,,261.0,,42085
ZCTA5 42087,2401.0,,264.0,,42087
ZCTA5 42120,2779.0,,370.0,,42120
ZCTA5 42129,6954.0,,419.0,,42129
ZCTA5 42223,20501.0,,783.0,,42223
ZCTA5 42352,1918.0,,249.0,,42352
ZCTA5 42320,8969.0,,525.0,,42320
ZCTA5 42327,4038.0,,259.0,,42327
ZCTA5 42328,1331.0,,147.0,,42328
ZCTA5 42376,5998.0,,527.0,,42376
ZCTA5 42378,2903.0,,328.0,,42378
ZCTA5 42436,1092.0,,337.0,,42436
ZCTA5 42528,1491.0,,331.0,,42528
ZCTA5 42541,590.0,,223.0,,42541
ZCTA5 42553,5260.0,,598.0,,42553
ZCTA5 42638,0.0,,11.0,,42638
ZCTA5 42715,212.0,,95.0,,42715
ZCTA5 42716,1578.0,,277.0,,42716
ZCTA5 42746,1746.0,,280.0,,42746
ZCTA5 42732,2109.0,,593.0,,42732
ZCTA5 42740,1838.0,,428.0,,42740
ZCTA5 42757,2863.0,,374.0,,42757
ZCTA5 42776,2481.0,,463.0,,42776
ZCTA5 42782,1001.0,,251.0,,42782
ZCTA5 42035,990.0,,178.0,,42035
ZCTA5 42123,786.0,,295.0,,42123
ZCTA5 42153,525.0,,212.0,,42153
ZCTA5 42167,7992.0,,363.0,,42167
ZCTA5 42232,865.0,,349.0,,42232
ZCTA5 42280,412.0,,195.0,,42280
ZCTA5 42286,1077.0,,158.0,,42286
ZCTA5 42325,2515.0,,427.0,,42325
ZCTA5 42339,758.0,,175.0,,42339
ZCTA5 42345,10874.0,,671.0,,42345
ZCTA5 42369,244.0,,76.0,,42369
ZCTA5 42411,1783.0,,284.0,,42411
ZCTA5 42437,8618.0,,565.0,,42437
ZCTA5 42453,584.0,,163.0,,42453
ZCTA5 42455,3103.0,,336.0,,42455
ZCTA5 42464,1496.0,,276.0,,42464
ZCTA5 42503,23669.0,,899.0,,42503
ZCTA5 42022,185.0,,124.0,,42022
ZCTA5 42024,1179.0,,206.0,,42024
ZCTA5 42020,1924.0,,356.0,,42020
ZCTA5 42047,441.0,,148.0,,42047
ZCTA5 42049,1605.0,,301.0,,42049
ZCTA5 42032,234.0,,93.0,,42032
ZCTA5 42038,5313.0,,256.0,,42038
ZCTA5 42045,2221.0,,400.0,,42045
ZCTA5 42055,2577.0,,269.0,,42055
ZCTA5 42058,2408.0,,390.0,,42058
ZCTA5 42061,26.0,,22.0,,42061
ZCTA5 42064,8294.0,,162.0,,42064
ZCTA5 42069,504.0,,197.0,,42069
ZCTA5 42101,61396.0,,1483.0,,42101
ZCTA5 42140,1005.0,,204.0,,42140
ZCTA5 42151,240.0,,234.0,,42151
ZCTA5 42170,1645.0,,354.0,,42170
ZCTA5 42171,7230.0,,831.0,,42171
ZCTA5 42210,4218.0,,468.0,,42210
ZCTA5 42516,437.0,,136.0,,42516
ZCTA5 42544,5490.0,,547.0,,42544
ZCTA5 42713,1916.0,,283.0,,42713
ZCTA5 42054,964.0,,238.0,,42054
ZCTA5 42154,444.0,,220.0,,42154
ZCTA5 42060,0.0,,11.0,,42060
ZCTA5 42066,23285.0,,698.0,,42066
ZCTA5 42127,6622.0,,571.0,,42127
ZCTA5 42234,2625.0,,292.0,,42234
ZCTA5 42240,41743.0,,755.0,,42240
ZCTA5 42273,540.0,,130.0,,42273
ZCTA5 42276,14272.0,,684.0,,42276
ZCTA5 42285,334.0,,237.0,,42285
ZCTA5 42321,197.0,,121.0,,42321
ZCTA5 42323,881.0,,346.0,,42323
ZCTA5 42330,8960.0,,608.0,,42330
ZCTA5 42332,149.0,,82.0,,42332
ZCTA5 42344,1076.0,,516.0,,42344
ZCTA5 42349,1135.0,,250.0,,42349
ZCTA5 42350,1578.0,,226.0,,42350
ZCTA5 42361,430.0,,154.0,,42361
ZCTA5 42404,2649.0,,281.0,,42404
ZCTA5 42406,3064.0,,429.0,,42406
ZCTA5 42413,3175.0,,370.0,,42413
ZCTA5 42450,3947.0,,264.0,,42450
ZCTA5 42452,2485.0,,356.0,,42452
ZCTA5 42461,1113.0,,173.0,,42461
ZCTA5 42518,2763.0,,342.0,,42518
ZCTA5 42533,735.0,,157.0,,42533
ZCTA5 42743,9145.0,,263.0,,42743
ZCTA5 42748,8882.0,,464.0,,42748
ZCTA5 42749,5346.0,,499.0,,42749
ZCTA5 42762,196.0,,149.0,,42762
ZCTA5 42003,28667.0,,988.0,,42003
ZCTA5 42029,6210.0,,513.0,,42029
ZCTA5 43502,6609.0,,188.0,,43502
ZCTA5 43516,2742.0,,253.0,,43516
ZCTA5 43540,1358.0,,196.0,,43540
ZCTA5 43570,3195.0,,259.0,,43570
ZCTA5 43571,7526.0,,432.0,,43571
ZCTA5 43606,25219.0,,964.0,,43606
ZCTA5 43607,21117.0,,1357.0,,43607
ZCTA5 43719,2689.0,,247.0,,43719
ZCTA5 43721,81.0,,126.0,,43721
ZCTA5 43005,201.0,,163.0,,43005
ZCTA5 43015,55462.0,,1147.0,,43015
ZCTA5 43022,4500.0,,502.0,,43022
ZCTA5 43050,28508.0,,844.0,,43050
ZCTA5 43070,159.0,,83.0,,43070
ZCTA5 43127,240.0,,197.0,,43127
ZCTA5 43130,61259.0,,737.0,,43130
ZCTA5 43160,21854.0,,392.0,,43160
ZCTA5 43201,33455.0,,1110.0,,43201
ZCTA5 43213,33551.0,,1159.0,,43213
ZCTA5 43220,26549.0,,728.0,,43220
ZCTA5 43321,256.0,,84.0,,43321
ZCTA5 43338,10164.0,,608.0,,43338
ZCTA5 43351,10013.0,,381.0,,43351
ZCTA5 43357,3921.0,,412.0,,43357
ZCTA5 43360,1600.0,,336.0,,43360
ZCTA5 43046,3812.0,,370.0,,43046
ZCTA5 43010,260.0,,90.0,,43010
ZCTA5 43028,8335.0,,693.0,,43028
ZCTA5 43074,13229.0,,489.0,,43074
ZCTA5 43033,298.0,,74.0,,43033
ZCTA5 43054,26953.0,,971.0,,43054
ZCTA5 43060,2809.0,,334.0,,43060
ZCTA5 43082,33636.0,,621.0,,43082
ZCTA5 43084,766.0,,134.0,,43084
ZCTA5 43103,11006.0,,562.0,,43103
ZCTA5 43106,1589.0,,252.0,,43106
ZCTA5 43116,1563.0,,301.0,,43116
ZCTA5 43119,28551.0,,1748.0,,43119
ZCTA5 43123,65442.0,,1113.0,,43123
ZCTA5 43140,24514.0,,482.0,,43140
ZCTA5 43143,5762.0,,439.0,,43143
ZCTA5 43146,12275.0,,672.0,,43146
ZCTA5 43209,28516.0,,674.0,,43209
ZCTA5 43222,4529.0,,887.0,,43222
ZCTA5 43331,4507.0,,234.0,,43331
ZCTA5 43332,1734.0,,376.0,,43332
ZCTA5 43006,655.0,,220.0,,43006
ZCTA5 43462,1191.0,,252.0,,43462
ZCTA5 43465,5273.0,,359.0,,43465
ZCTA5 43555,313.0,,166.0,,43555
ZCTA5 43557,3324.0,,110.0,,43557
ZCTA5 43611,18579.0,,765.0,,43611
ZCTA5 43619,7296.0,,521.0,,43619
ZCTA5 43227,24296.0,,986.0,,43227
ZCTA5 43326,13745.0,,604.0,,43326
ZCTA5 43340,1845.0,,410.0,,43340
ZCTA5 43016,36260.0,,1203.0,,43016
ZCTA5 43023,13864.0,,692.0,,43023
ZCTA5 43025,5100.0,,533.0,,43025
ZCTA5 43029,563.0,,147.0,,43029
ZCTA5 43068,55225.0,,1219.0,,43068
ZCTA5 43109,82.0,,45.0,,43109
ZCTA5 43126,498.0,,187.0,,43126
ZCTA5 43128,2558.0,,168.0,,43128
ZCTA5 43142,102.0,,41.0,,43142
ZCTA5 43149,2414.0,,357.0,,43149
ZCTA5 43153,742.0,,133.0,,43153
ZCTA5 43203,8368.0,,926.0,,43203
ZCTA5 43211,23453.0,,1139.0,,43211
ZCTA5 43230,58167.0,,1407.0,,43230
ZCTA5 43314,3033.0,,498.0,,43314
ZCTA5 43320,1524.0,,302.0,,43320
ZCTA5 43323,699.0,,207.0,,43323
ZCTA5 43407,729.0,,244.0,,43407
ZCTA5 43447,3645.0,,578.0,,43447
ZCTA5 43449,8219.0,,437.0,,43449
ZCTA5 43467,85.0,,43.0,,43467
ZCTA5 43504,1261.0,,129.0,,43504
ZCTA5 43517,4134.0,,368.0,,43517
ZCTA5 43542,3687.0,,629.0,,43542
ZCTA5 43553,139.0,,78.0,,43553
ZCTA5 43511,1075.0,,246.0,,43511
ZCTA5 43469,2948.0,,279.0,,43469
ZCTA5 43512,27951.0,,457.0,,43512
ZCTA5 43526,5890.0,,296.0,,43526
ZCTA5 43528,15919.0,,816.0,,43528
ZCTA5 43533,1702.0,,338.0,,43533
ZCTA5 43907,5760.0,,273.0,,43907
ZCTA5 43535,719.0,,121.0,,43535
ZCTA5 43842,330.0,,155.0,,43842
ZCTA5 43902,116.0,,142.0,,43902
ZCTA5 43917,3380.0,,319.0,,43917
ZCTA5 43925,425.0,,363.0,,43925
ZCTA5 43967,0.0,,11.0,,43967
ZCTA5 43972,121.0,,115.0,,43972
ZCTA5 43974,75.0,,40.0,,43974
ZCTA5 43927,124.0,,62.0,,43927
ZCTA5 43944,2221.0,,374.0,,43944
ZCTA5 43948,586.0,,164.0,,43948
ZCTA5 43950,16446.0,,542.0,,43950
ZCTA5 43971,1100.0,,189.0,,43971
ZCTA5 43531,308.0,,198.0,,43531
ZCTA5 43501,870.0,,292.0,,43501
ZCTA5 43973,2281.0,,367.0,,43973
ZCTA5 43976,1661.0,,217.0,,43976
ZCTA5 43112,4945.0,,552.0,,43112
ZCTA5 43113,24341.0,,736.0,,43113
ZCTA5 43148,2350.0,,317.0,,43148
ZCTA5 43150,2158.0,,356.0,,43150
ZCTA5 43204,42463.0,,1790.0,,43204
ZCTA5 43212,21350.0,,602.0,,43212
ZCTA5 43214,26229.0,,700.0,,43214
ZCTA5 43215,14440.0,,697.0,,43215
ZCTA5 43223,25963.0,,1428.0,,43223
ZCTA5 43229,53693.0,,1958.0,,43229
ZCTA5 43231,21828.0,,1129.0,,43231
ZCTA5 43232,45352.0,,1660.0,,43232
ZCTA5 43235,42673.0,,1300.0,,43235
ZCTA5 43302,54023.0,,659.0,,43302
ZCTA5 43138,18107.0,,479.0,,43138
ZCTA5 43144,401.0,,99.0,,43144
ZCTA5 43240,4295.0,,384.0,,43240
ZCTA5 43310,2841.0,,443.0,,43310
ZCTA5 43324,2963.0,,419.0,,43324
ZCTA5 43342,2861.0,,413.0,,43342
ZCTA5 43345,742.0,,184.0,,43345
ZCTA5 43347,1501.0,,224.0,,43347
ZCTA5 43359,818.0,,149.0,,43359
ZCTA5 43408,270.0,,80.0,,43408
ZCTA5 43450,3636.0,,199.0,,43450
ZCTA5 43451,1251.0,,237.0,,43451
ZCTA5 43460,6498.0,,25.0,,43460
ZCTA5 43464,1377.0,,367.0,,43464
ZCTA5 43506,14192.0,,467.0,,43506
ZCTA5 43963,1385.0,,155.0,,43963
ZCTA5 43032,19.0,,28.0,,43032
ZCTA5 43036,270.0,,62.0,,43036
ZCTA5 43055,61904.0,,844.0,,43055
ZCTA5 43061,4278.0,,265.0,,43061
ZCTA5 43066,1239.0,,263.0,,43066
ZCTA5 43078,20446.0,,442.0,,43078
ZCTA5 43002,3744.0,,859.0,,43002
ZCTA5 43011,7722.0,,653.0,,43011
ZCTA5 43014,3507.0,,416.0,,43014
ZCTA5 43019,9295.0,,1160.0,,43019
ZCTA5 43031,13408.0,,592.0,,43031
ZCTA5 43062,29460.0,,734.0,,43062
ZCTA5 43035,27011.0,,774.0,,43035
ZCTA5 43040,34169.0,,537.0,,43040
ZCTA5 43056,19039.0,,747.0,,43056
ZCTA5 43065,42782.0,,1029.0,,43065
ZCTA5 43072,5701.0,,343.0,,43072
ZCTA5 43081,61572.0,,1307.0,,43081
ZCTA5 43110,38817.0,,2130.0,,43110
ZCTA5 43125,13551.0,,970.0,,43125
ZCTA5 43136,690.0,,171.0,,43136
ZCTA5 43137,2276.0,,503.0,,43137
ZCTA5 43938,5320.0,,268.0,,43938
ZCTA5 43905,107.0,,105.0,,43905
ZCTA5 43920,22290.0,,333.0,,43920
ZCTA5 43930,795.0,,192.0,,43930
ZCTA5 43940,102.0,,62.0,,43940
ZCTA5 43318,4537.0,,803.0,,43318
ZCTA5 43319,926.0,,277.0,,43319
ZCTA5 43322,355.0,,97.0,,43322
ZCTA5 43348,1736.0,,425.0,,43348
ZCTA5 43358,2588.0,,355.0,,43358
ZCTA5 43402,32259.0,,841.0,,43402
ZCTA5 43432,1278.0,,240.0,,43432
ZCTA5 43458,521.0,,155.0,,43458
ZCTA5 43524,1302.0,,171.0,,43524
ZCTA5 43529,328.0,,119.0,,43529
ZCTA5 43536,161.0,,113.0,,43536
ZCTA5 43549,1310.0,,300.0,,43549
ZCTA5 43566,7926.0,,406.0,,43566
ZCTA5 43604,8920.0,,653.0,,43604
ZCTA5 43717,143.0,,55.0,,43717
ZCTA5 43728,1602.0,,291.0,,43728
ZCTA5 43740,277.0,,81.0,,43740
ZCTA5 43746,1215.0,,359.0,,43746
ZCTA5 43755,1983.0,,361.0,,43755
ZCTA5 43779,855.0,,252.0,,43779
ZCTA5 43788,754.0,,206.0,,43788
ZCTA5 43822,5115.0,,805.0,,43822
ZCTA5 43026,62169.0,,1309.0,,43026
ZCTA5 43037,301.0,,128.0,,43037
ZCTA5 43045,1982.0,,294.0,,43045
ZCTA5 43067,1458.0,,287.0,,43067
ZCTA5 43077,369.0,,108.0,,43077
ZCTA5 43111,289.0,,212.0,,43111
ZCTA5 43115,1493.0,,248.0,,43115
ZCTA5 43135,3914.0,,367.0,,43135
ZCTA5 43145,2189.0,,329.0,,43145
ZCTA5 43152,787.0,,232.0,,43152
ZCTA5 43155,2669.0,,413.0,,43155
ZCTA5 43158,345.0,,166.0,,43158
ZCTA5 43162,7189.0,,317.0,,43162
ZCTA5 43164,2233.0,,462.0,,43164
ZCTA5 43205,12725.0,,861.0,,43205
ZCTA5 43219,30526.0,,1281.0,,43219
ZCTA5 43224,44678.0,,1358.0,,43224
ZCTA5 43731,5379.0,,444.0,,43731
ZCTA5 43780,1697.0,,246.0,,43780
ZCTA5 43952,18498.0,,481.0,,43952
ZCTA5 43228,54362.0,,1820.0,,43228
ZCTA5 43021,12327.0,,686.0,,43021
ZCTA5 43001,2810.0,,429.0,,43001
ZCTA5 43008,2614.0,,79.0,,43008
ZCTA5 43017,40649.0,,1148.0,,43017
ZCTA5 43071,1986.0,,398.0,,43071
ZCTA5 45868,650.0,,146.0,,45868
ZCTA5 45617,279.0,,176.0,,45617
ZCTA5 45618,13.0,,18.0,,45618
ZCTA5 45630,80.0,,62.0,,45630
ZCTA5 45636,120.0,,144.0,,45636
ZCTA5 45721,34.0,,49.0,,45721
ZCTA5 45787,63.0,,35.0,,45787
ZCTA5 45826,484.0,,139.0,,45826
ZCTA5 45854,459.0,,124.0,,45854
ZCTA5 45864,168.0,,41.0,,45864
ZCTA5 45884,158.0,,186.0,,45884
ZCTA5 45870,246.0,,120.0,,45870
ZCTA5 45836,1344.0,,172.0,,45836
ZCTA5 45384,2053.0,,488.0,,45384
ZCTA5 45011,71451.0,,1412.0,,45011
ZCTA5 45032,364.0,,135.0,,45032
ZCTA5 45070,185.0,,61.0,,45070
ZCTA5 45101,2287.0,,180.0,,45101
ZCTA5 45123,8736.0,,438.0,,45123
ZCTA5 45130,4028.0,,436.0,,45130
ZCTA5 45140,56933.0,,1311.0,,45140
ZCTA5 45162,2666.0,,314.0,,45162
ZCTA5 45177,22385.0,,485.0,,45177
ZCTA5 45205,18533.0,,1239.0,,45205
ZCTA5 45206,10825.0,,613.0,,45206
ZCTA5 45212,22529.0,,315.0,,45212
ZCTA5 45216,8925.0,,878.0,,45216
ZCTA5 45219,18029.0,,1011.0,,45219
ZCTA5 45225,9418.0,,771.0,,45225
ZCTA5 45241,24366.0,,742.0,,45241
ZCTA5 45248,25324.0,,985.0,,45248
ZCTA5 45051,174.0,,87.0,,45051
ZCTA5 45145,19.0,,32.0,,45145
ZCTA5 45147,191.0,,161.0,,45147
ZCTA5 45158,373.0,,112.0,,45158
ZCTA5 45166,69.0,,63.0,,45166
ZCTA5 45319,378.0,,94.0,,45319
ZCTA5 45350,106.0,,55.0,,45350
ZCTA5 45361,328.0,,108.0,,45361
ZCTA5 45372,319.0,,77.0,,45372
ZCTA5 45428,335.0,,127.0,,45428
ZCTA5 45330,846.0,,169.0,,45330
ZCTA5 46785,1503.0,,278.0,,46785
ZCTA5 46805,21207.0,,777.0,,46805
ZCTA5 46058,2248.0,,244.0,,46058
ZCTA5 46063,502.0,,134.0,,46063
ZCTA5 46107,12914.0,,311.0,,46107
ZCTA5 46142,29871.0,,1132.0,,46142
ZCTA5 46144,148.0,,96.0,,46144
ZCTA5 46150,934.0,,260.0,,46150
ZCTA5 46168,34478.0,,833.0,,46168
ZCTA5 46172,2293.0,,263.0,,46172
ZCTA5 46203,39227.0,,1760.0,,46203
ZCTA5 46222,36414.0,,1613.0,,46222
ZCTA5 46231,10312.0,,705.0,,46231
ZCTA5 46224,37464.0,,1564.0,,46224
ZCTA5 46226,46110.0,,1692.0,,46226
ZCTA5 46228,15586.0,,966.0,,46228
ZCTA5 46254,40603.0,,1095.0,,46254
ZCTA5 46260,33215.0,,1175.0,,46260
ZCTA5 46278,8481.0,,664.0,,46278
ZCTA5 46031,2336.0,,404.0,,46031
ZCTA5 46034,6434.0,,341.0,,46034
ZCTA5 46047,137.0,,149.0,,46047
ZCTA5 46050,2215.0,,402.0,,46050
ZCTA5 46076,1431.0,,265.0,,46076
ZCTA5 46112,37047.0,,970.0,,46112
ZCTA5 46113,15663.0,,929.0,,46113
ZCTA5 46120,5090.0,,502.0,,46120
ZCTA5 46166,2101.0,,336.0,,46166
ZCTA5 46173,10093.0,,370.0,,46173
ZCTA5 46176,27603.0,,554.0,,46176
ZCTA5 46184,13508.0,,818.0,,46184
ZCTA5 46218,27851.0,,1356.0,,46218
ZCTA5 46220,36731.0,,1176.0,,46220
ZCTA5 46614,30647.0,,1043.0,,46614
ZCTA5 46617,9422.0,,641.0,,46617
ZCTA5 46635,6901.0,,555.0,,46635
ZCTA5 46737,7502.0,,289.0,,46737
ZCTA5 46201,29807.0,,1261.0,,46201
ZCTA5 46225,6354.0,,638.0,,46225
ZCTA5 46234,27670.0,,1496.0,,46234
ZCTA5 46250,19001.0,,763.0,,46250
ZCTA5 46303,14644.0,,390.0,,46303
ZCTA5 46327,11631.0,,766.0,,46327
ZCTA5 46340,815.0,,156.0,,46340
ZCTA5 46341,10330.0,,501.0,,46341
ZCTA5 46346,1319.0,,199.0,,46346
ZCTA5 46350,42654.0,,658.0,,46350
ZCTA5 46360,43684.0,,573.0,,46360
ZCTA5 46365,793.0,,287.0,,46365
ZCTA5 46375,23484.0,,575.0,,46375
ZCTA5 46403,13567.0,,836.0,,46403
ZCTA5 46504,3669.0,,265.0,,46504
ZCTA5 46539,2540.0,,432.0,,46539
ZCTA5 46552,6846.0,,521.0,,46552
ZCTA5 46561,13593.0,,770.0,,46561
ZCTA5 46345,177.0,,95.0,,46345
ZCTA5 46502,22.0,,35.0,,46502
ZCTA5 46510,3997.0,,412.0,,46510
ZCTA5 46530,31593.0,,769.0,,46530
ZCTA5 46532,1594.0,,246.0,,46532
ZCTA5 46940,2632.0,,272.0,,46940
ZCTA5 46989,4824.0,,247.0,,46989
ZCTA5 46819,9580.0,,435.0,,46819
ZCTA5 46845,22929.0,,611.0,,46845
ZCTA5 46110,608.0,,250.0,,46110
ZCTA5 46130,2440.0,,525.0,,46130
ZCTA5 46143,56217.0,,1262.0,,46143
ZCTA5 46148,5526.0,,326.0,,46148
ZCTA5 46151,31810.0,,650.0,,46151
ZCTA5 46156,1606.0,,414.0,,46156
ZCTA5 46158,22925.0,,860.0,,46158
ZCTA5 46404,17014.0,,813.0,,46404
ZCTA5 46202,20007.0,,1035.0,,46202
ZCTA5 46205,27869.0,,1198.0,,46205
ZCTA5 46975,14615.0,,381.0,,46975
ZCTA5 46217,35190.0,,1538.0,,46217
ZCTA5 46342,30634.0,,790.0,,46342
ZCTA5 46035,1082.0,,185.0,,46035
ZCTA5 46543,3289.0,,441.0,,46543
ZCTA5 46573,3744.0,,187.0,,46573
ZCTA5 46637,15251.0,,613.0,,46637
ZCTA5 46320,13703.0,,782.0,,46320
ZCTA5 46536,3065.0,,180.0,,46536
ZCTA5 46914,1484.0,,220.0,,46914
ZCTA5 46052,22255.0,,409.0,,46052
ZCTA5 46147,3128.0,,206.0,,46147
ZCTA5 46060,40387.0,,987.0,,46060
ZCTA5 46580,21701.0,,664.0,,46580
ZCTA5 46501,3580.0,,328.0,,46501
ZCTA5 46746,4695.0,,368.0,,46746
ZCTA5 46994,2892.0,,381.0,,46994
ZCTA5 46049,898.0,,171.0,,46049
ZCTA5 46135,20800.0,,551.0,,46135
ZCTA5 46236,28147.0,,1356.0,,46236
ZCTA5 46319,17781.0,,360.0,,46319
ZCTA5 46221,26984.0,,1123.0,,46221
ZCTA5 46227,56614.0,,1559.0,,46227
ZCTA5 46268,25247.0,,910.0,,46268
ZCTA5 46324,22039.0,,825.0,,46324
ZCTA5 46349,2838.0,,512.0,,46349
ZCTA5 46368,38715.0,,346.0,,46368
ZCTA5 46374,1115.0,,347.0,,46374
ZCTA5 46377,287.0,,150.0,,46377
ZCTA5 46385,39360.0,,1088.0,,46385
ZCTA5 46408,15728.0,,674.0,,46408
ZCTA5 46065,3499.0,,279.0,,46065
ZCTA5 46121,5716.0,,556.0,,46121
ZCTA5 46180,943.0,,190.0,,46180
ZCTA5 46259,11364.0,,775.0,,46259
ZCTA5 46037,42231.0,,1299.0,,46037
ZCTA5 46062,35151.0,,1014.0,,46062
ZCTA5 46146,308.0,,244.0,,46146
ZCTA5 46183,15.0,,25.0,,46183
ZCTA5 46704,38.0,,45.0,,46704
ZCTA5 46771,0.0,,11.0,,46771
ZCTA5 46786,41.0,,44.0,,46786
ZCTA5 46915,584.0,,125.0,,46915
ZCTA5 46922,29.0,,45.0,,46922
ZCTA5 46967,101.0,,40.0,,46967
ZCTA5 46984,209.0,,125.0,,46984
ZCTA5 46126,5217.0,,479.0,,46126
ZCTA5 46792,3801.0,,353.0,,46792
ZCTA5 46702,1999.0,,233.0,,46702
ZCTA5 46787,3732.0,,143.0,,46787
ZCTA5 46307,62274.0,,923.0,,46307
ZCTA5 46816,19219.0,,1156.0,,46816
ZCTA5 46825,29331.0,,895.0,,46825
ZCTA5 46911,1308.0,,199.0,,46911
ZCTA5 46926,1471.0,,239.0,,46926
ZCTA5 46960,996.0,,250.0,,46960
ZCTA5 46974,1882.0,,272.0,,46974
ZCTA5 46929,2980.0,,350.0,,46929
ZCTA5 46932,3219.0,,230.0,,46932
ZCTA5 46943,259.0,,139.0,,46943
ZCTA5 46979,4716.0,,461.0,,46979
ZCTA5 46301,581.0,,118.0,,46301
ZCTA5 46323,22185.0,,819.0,,46323
ZCTA5 46348,1116.0,,181.0,,46348
ZCTA5 46406,9554.0,,710.0,,46406
ZCTA5 46410,38047.0,,782.0,,46410
ZCTA5 46516,31960.0,,1097.0,,46516
ZCTA5 46537,458.0,,184.0,,46537
ZCTA5 46538,3854.0,,478.0,,46538
ZCTA5 46051,2756.0,,268.0,,46051
ZCTA5 46064,17493.0,,513.0,,46064
ZCTA5 46074,33114.0,,1168.0,,46074
ZCTA5 46124,8564.0,,619.0,,46124
ZCTA5 46155,185.0,,190.0,,46155
ZCTA5 46161,2958.0,,386.0,,46161
ZCTA5 46164,4420.0,,413.0,,46164
ZCTA5 46167,6572.0,,566.0,,46167
ZCTA5 46229,28755.0,,1280.0,,46229
