id,name,telephone,slug,country_abbr,address1,city,statename,statecode,postalcode,url,country,address
R230,Briarwood,(734) 780-2471,briarwood,US,100 Briarwood Circle,Ann Arbor,Michigan,MI,48108,https://www.apple.com/retail/briarwood,United States,"100 Briarwood Circle, Ann Arbor, Michigan 48108"
R077,Pioneer Place,(503) 265-2010,pioneerplace,US,450 SW Yamhill Street,Portland,Oregon,OR,97204,https://www.apple.com/retail/pioneerplace,United States,"450 SW Yamhill Street, Portland, Oregon 97204"
R134,Bridgeport Village,(503) 670-8400,bridgeportvillage,US,7273 SW Bridgeport Road,Tigard,Oregon,OR,97224,https://www.apple.com/retail/bridgeportvillage,United States,"7273 SW Bridgeport Road, Tigard, Oregon 97224"
R090,Washington Square,(503) 495-2080,washingtonsquare,US,9585 SW Washington Square Rd,Tigard,Oregon,OR,97223,https://www.apple.com/retail/washingtonsquare,United States,"9585 SW Washington Square Rd, Tigard, Oregon 97223"
R303,Boise Towne Square,(208) 377-6500,boisetownesquare,US,350 North Milwaukee Street,Boise,Idaho,ID,83704,https://www.apple.com/retail/boisetownesquare,United States,"350 North Milwaukee Street, Boise, Idaho 83704"
R516,Carnegie Library,(202) 609-6400,carnegielibrary,US,801 K Street NW,Washington,District of Columbia,DC,20001,https://www.apple.com/retail/carnegielibrary,United States,"801 K Street NW, Washington, District of Columbia 20001"
R287,Georgetown,(202) 572-1460,georgetown,US,1229 Wisconsin Avenue NW,Washington,District of Columbia,DC,20007,https://www.apple.com/retail/georgetown,United States,"1229 Wisconsin Avenue NW, Washington, District of Columbia 20007"
R386,Perth City,(08) 6140 3800,perthcity,AU,790 Hay Street,Perth,Western Australia,WA,6000,https://www.apple.com/retail/perthcity,Australia,"790 Hay Street, Perth, Western Australia 6000"
R508,Booragoon,(08) 6557 6000,booragoon,AU,Westfield Booragoon,Booragoon,Western Australia,WA,6154,https://www.apple.com/retail/booragoon,Australia,"Westfield Booragoon, Booragoon, Western Australia 6154"
R405,Rundle Place,(08) 7088 5300,rundleplace,AU,Rundle Place Centre,Adelaide,South Australia,SA,5000,https://www.apple.com/retail/rundleplace,Australia,"Rundle Place Centre, Adelaide, South Australia 5000"
R483,Canberra,(02) 6224 9500,canberra,AU,Canberra Centre,Canberra,Australian Capital Territory,ACT,2601,https://www.apple.com/retail/canberra,Australia,"Canberra Centre, Canberra, Australian Capital Territory 2601"
R351,Robina,(07) 5667 0400,robina,AU,Robina Town Centre,Robina,Queensland,QLD,4226,https://www.apple.com/retail/robina,Australia,"Robina Town Centre, Robina, Queensland 4226"
R509,Carindale,(07) 3199 2200,carindale,AU,Westfield Carindale,Carindale,Queensland,QLD,4152,https://www.apple.com/retail/carindale,Australia,"Westfield Carindale, Carindale, Queensland 4152"
R384,Chermside,(07) 3115 0800,chermside,AU,Westfield Chermside,Chermside,Queensland,QLD,4032,https://www.apple.com/retail/chermside,Australia,"Westfield Chermside, Chermside, Queensland 4032"
R466,Brisbane,(07) 3182 9000,brisbane,AU,MacArthur Chambers,Brisbane City,Queensland,QLD,4000,https://www.apple.com/retail/brisbane,Australia,"MacArthur Chambers, Brisbane City, Queensland 4000"
R343,Southland,(03) 8523 1400,southland,AU,Westfield Southland,Cheltenham,Victoria,VIC,3192,https://www.apple.com/retail/southland,Australia,"Westfield Southland, Cheltenham, Victoria 3192"
R342,Doncaster,(03) 9914 2800,doncaster,AU,Westfield Doncaster,Doncaster,Victoria,VIC,3108,https://www.apple.com/retail/doncaster,Australia,"Westfield Doncaster, Doncaster, Victoria 3108"
R180,Chadstone,(03) 9038 7500,chadstone,AU,Chadstone Shopping Centre,Chadstone,Victoria,VIC,3148,https://www.apple.com/retail/chadstone,Australia,"Chadstone Shopping Centre, Chadstone, Victoria 3148"
R530,Fountain Gate,(03) 8765 4000,fountaingate,AU,Westfield Fountain Gate,Fountain Gate,Victoria,VIC,3805,https://www.apple.com/retail/fountaingate,Australia,"Westfield Fountain Gate, Fountain Gate, Victoria 3805"
R504,Highpoint,(03) 9975 9700,highpoint,AU,Highpoint Shopping Centre,Maribyrnong,Victoria,VIC,3032,https://www.apple.com/retail/highpoint,Australia,"Highpoint Shopping Centre, Maribyrnong, Victoria 3032"
R253,Chatswood Chase,(02) 8064 6300,chatswoodchase,AU,Chatswood Chase Sydney,Chatswood,New South Wales,NSW,2067,https://www.apple.com/retail/chatswoodchase,Australia,"Chatswood Chase Sydney, Chatswood, New South Wales 2067"
R344,Castle Towers,(02) 8864 0800,castletowers,AU,Castle Towers Shopping Centre,Castle Hill,New South Wales,NSW,2154,https://www.apple.com/retail/castletowers,Australia,"Castle Towers Shopping Centre, Castle Hill, New South Wales 2154"
R254,Bondi,(02) 9019 2400,bondi,AU,213 Oxford Street,Bondi Junction,New South Wales,NSW,2022,https://www.apple.com/retail/bondi,Australia,"213 Oxford Street, Bondi Junction, New South Wales 2022"
R606,Miranda,(02) 8578 1700,miranda,AU,Westfield Miranda,Miranda,New South Wales,NSW,2228,https://www.apple.com/retail/miranda,Australia,"Westfield Miranda, Miranda, New South Wales 2228"
R440,Penrith,(02) 4702 9400,penrith,AU,Westfield Penrith,Penrith,New South Wales,NSW,2750,https://www.apple.com/retail/penrith,Australia,"Westfield Penrith, Penrith, New South Wales 2750"
R385,Charlestown,(02) 4032 5800,charlestown,AU,Charlestown Square,Charlestown,New South Wales,NSW,2290,https://www.apple.com/retail/charlestown,Australia,"Charlestown Square, Charlestown, New South Wales 2290"
R523,Broadway,(02) 8035 4000,broadway,AU,Broadway Shopping Centre,Broadway,New South Wales,NSW,2007,https://www.apple.com/retail/broadway,Australia,"Broadway Shopping Centre, Broadway, New South Wales 2007"
R458,Hornsby,(02) 8401 8800,hornsby,AU,Westfield Hornsby,Hornsby,New South Wales,NSW,2077,https://www.apple.com/retail/hornsby,Australia,"Westfield Hornsby, Hornsby, New South Wales 2077"
R238,Sydney,(02) 8083 9400,sydney,AU,367 George Street,Sydney,New South Wales,NSW,2000,https://www.apple.com/retail/sydney,Australia,"367 George Street, Sydney, New South Wales 2000"
R687,Kärntner Straße,(01) 206 09 25 44,kaerntnerstrasse,AT,Kärntner Straße 11,Vienna,Vienna,,1010,https://www.apple.com/retail/kaerntnerstrasse,Austria,"Kärntner Straße 11, Vienna, Vienna 1010"
R486,Brussels,0800 81 685,brussels,BE,Avenue de la Toison d’Or 26/28,Brussels,Brabant,,1050,https://www.apple.com/retail/brussels,Belgium,"Avenue de la Toison d’Or 26/28, Brussels, Brabant 1050"
R608,Morumbi,(11) 5180-5900,morumbi,BR,"Av. Roque Petroni Júnior, 1089",São Paulo,SP,,04707-900,https://www.apple.com/retail/morumbi,Brazil,"Av. Roque Petroni Júnior, 1089, São Paulo, SP 04707-900"
R567,VillageMall,(21) 3179-3700,villagemall,BR,"Avenida das Americas, 3.900",Barra da Tijuca,Rio de Janeiro,,22640,https://www.apple.com/retail/villagemall,Brazil,"Avenida das Americas, 3.900, Barra da Tijuca, Rio de Janeiro 22640"
R512,DIX30,(450) 618-1400,dix30,CA,9120 boul. Leduc,Brossard,Quebec,QC,J4Y 0L3,https://www.apple.com/retail/dix30,Canada,"9120 boul. Leduc, Brossard, Quebec J4Y 0L3"
R207,Carrefour Laval,(450) 902-4400,carrefourlaval,CA,"3035, boulevard Le Carrefour, local C14B",Laval,Quebec,QC,H7T 1C8,https://www.apple.com/retail/carrefourlaval,Canada,"3035, boulevard Le Carrefour, local C14B, Laval, Quebec H7T 1C8"
R392,Fairview Pointe-Claire,(514) 630-8800,fairviewpointeclaire,CA,"6801, Transcanada Highway",Pointe-Claire,Quebec,QC,H9R 5J2,https://www.apple.com/retail/fairviewpointeclaire,Canada,"6801, Transcanada Highway, Pointe-Claire, Quebec H9R 5J2"
R248,Sainte-Catherine,(514) 906-8400,saintecatherine,CA,1321 Rue Ste-Catherine Ouest,Montreal,Quebec,QC,H3G 1P7,https://www.apple.com/retail/saintecatherine,Canada,"1321 Rue Ste-Catherine Ouest, Montreal, Quebec H3G 1P7"
R412,Place Ste-Foy,(418) 266-8600,placestefoy,CA,2450 Boulevard Laurier,Quebec City,Quebec,QC,G1V 2L1,https://www.apple.com/retail/placestefoy,Canada,"2450 Boulevard Laurier, Quebec City, Quebec G1V 2L1"
R447,Mapleview Centre,(289) 288-2012,mapleviewcentre,CA,900 Maple Avenue,Burlington,Ontario,ON,L7S 2J8,https://www.apple.com/retail/mapleviewcentre,Canada,"900 Maple Avenue, Burlington, Ontario L7S 2J8"
R429,Upper Canada Mall,(905) 952-3400,uppercanadamall,CA,17600 Yonge Street,Newmarket,Ontario,ON,L3Y 4Z1,https://www.apple.com/retail/uppercanadamall,Canada,"17600 Yonge Street, Newmarket, Ontario L3Y 4Z1"
R464,Conestoga,(519) 772-5150,conestoga,CA,550 King Street North,Waterloo,Ontario,ON,N2L 5W6,https://www.apple.com/retail/conestoga,Canada,"550 King Street North, Waterloo, Ontario N2L 5W6"
R332,Rideau,(613) 688-5575,rideau,CA,50 Rideau Street,Ottawa,Ontario,ON,K1N 9J7,https://www.apple.com/retail/rideau,Canada,"50 Rideau Street, Ottawa, Ontario K1N 9J7"
R121,Eaton Centre,(647) 258-0801,eatoncentre,CA,220 Yonge Street,Toronto,Ontario,ON,M5B 2H1,https://www.apple.com/retail/eatoncentre,Canada,"220 Yonge Street, Toronto, Ontario M5B 2H1"
R489,Masonville,(519) 963-4060,masonville,CA,1680 Richmond Street North,London,Ontario,ON,N6G 3Y9,https://www.apple.com/retail/masonville,Canada,"1680 Richmond Street North, London, Ontario N6G 3Y9"
R490,Bayshore Shopping Centre,(613) 288-7950,bayshoreshoppingcentre,CA,100 Bayshore Drive,Ottawa,Ontario,ON,K2B 8C1,https://www.apple.com/retail/bayshoreshoppingcentre,Canada,"100 Bayshore Drive, Ottawa, Ontario K2B 8C1"
R208,Sherway Gardens,(416) 646-8489,sherwaygardens,CA,25 The West Mall,Toronto,Ontario,ON,M9C 1B8,https://www.apple.com/retail/sherwaygardens,Canada,"25 The West Mall, Toronto, Ontario M9C 1B8"
R515,Markville Shopping Centre,(905) 513-2860,markvilleshoppingcentre,CA,5000 Highway 7 East,Markham,Ontario,ON,L3R 4M9,https://www.apple.com/retail/markvilleshoppingcentre,Canada,"5000 Highway 7 East, Markham, Ontario L3R 4M9"
R350,Square One,(905) 366-0580,squareone,CA,100 City Centre Drive,Mississauga,Ontario,ON,L5B 2C9,https://www.apple.com/retail/squareone,Canada,"100 City Centre Drive, Mississauga, Ontario L5B 2C9"
R333,Fairview,(416) 646-4412,fairview,CA,1800 Sheppard Avenue East,Toronto,Ontario,ON,M2J 5A7,https://www.apple.com/retail/fairview,Canada,"1800 Sheppard Avenue East, Toronto, Ontario M2J 5A7"
R120,Yorkdale,(416) 785-1776,yorkdale,CA,3401 Dufferin Street,Toronto,Ontario,ON,M6A 3A1,https://www.apple.com/retail/yorkdale,Canada,"3401 Dufferin Street, Toronto, Ontario M6A 3A1"
R273,West Edmonton,(780) 701-0540,westedmonton,CA,8882-170 Street,Edmonton,Alberta,AB,T5T 4M2,https://www.apple.com/retail/westedmonton,Canada,"8882-170 Street, Edmonton, Alberta T5T 4M2"
R209,Chinook Centre,(403) 444-3759,chinookcentre,CA,6455 Macleod Trail SW,Calgary,Alberta,AB,T2H 0K8,https://www.apple.com/retail/chinookcentre,Canada,"6455 Macleod Trail SW, Calgary, Alberta T2H 0K8"
R301,Market Mall,(403) 648-4865,marketmall,CA,3625 Shaganappi Trail NW,Calgary,Alberta,AB,T3A 0E2,https://www.apple.com/retail/marketmall,Canada,"3625 Shaganappi Trail NW, Calgary, Alberta T3A 0E2"
R411,Southgate Centre,(780) 801-3820,southgatecentre,CA,5015 111 St,Edmonton,Alberta,AB,T6H 4M6,https://www.apple.com/retail/southgatecentre,Canada,"5015 111 St, Edmonton, Alberta T6H 4M6"
R421,Richmond Centre,(604) 248-3940,richmondcentre,CA,6551 No. 3 Road,Richmond,British Columbia,BC,V6Y 2B6,https://www.apple.com/retail/richmondcentre,Canada,"6551 No. 3 Road, Richmond, British Columbia V6Y 2B6"
R280,Pacific Centre,(778) 373-1800,pacificcentre,CA,701 West Georgia Street,Vancouver,British Columbia,BC,V7Y 1G5,https://www.apple.com/retail/pacificcentre,Canada,"701 West Georgia Street, Vancouver, British Columbia V7Y 1G5"
R601,Guildford Town Centre,(604) 634-3240,guildfordtowncentre,CA,10355 152 Street,Surrey,British Columbia,BC,V3R 7C1,https://www.apple.com/retail/guildfordtowncentre,Canada,"10355 152 Street, Surrey, British Columbia V3R 7C1"
R488,Coquitlam Centre,(604) 945-1160,coquitlamcentre,CA,2929 Barnet Highway,Coquitlam,British Columbia,BC,V3B 5R5,https://www.apple.com/retail/coquitlamcentre,Canada,"2929 Barnet Highway, Coquitlam, British Columbia V3B 5R5"
R460,Metrotown,(778) 373-4810,metrotown,CA,320 4700 Kingsway,Burnaby,British Columbia,BC,V5H 4J2,https://www.apple.com/retail/metrotown,Canada,"320 4700 Kingsway, Burnaby, British Columbia V5H 4J2"
R514,Halifax Shopping Centre,(902) 442-3495,halifaxshoppingcentre,CA,7001 Mumford Road,Halifax,Nova Scotia,NS,B3L 2H8,https://www.apple.com/retail/halifaxshoppingcentre,Canada,"7001 Mumford Road, Halifax, Nova Scotia B3L 2H8"
R369,Polo Park,(204) 777-4500,polopark,CA,1485 Portage Avenue,Winnipeg,Manitoba,MB,R3G 0W4,https://www.apple.com/retail/polopark,Canada,"1485 Portage Avenue, Winnipeg, Manitoba R3G 0W4"
R575,Wuhan,400-638-3818,wuhan,CN,"Wuhan International Plaza Building C, 2F",Wuhan,Hubei,,430022,https://www.apple.com/retail/wuhan,China,"Wuhan International Plaza Building C, 2F, Wuhan, Hubei 430022"
R476,Paradise Walk Chongqing,400-617-1240,paradisewalkchongqing,CN,8 Paradise Walk,Chongqing,Chongqing,,400020,https://www.apple.com/retail/paradisewalkchongqing,China,"8 Paradise Walk, Chongqing, Chongqing 400020"
R573,MixC Chongqing,400-617-1215,mixcchongqing,CN,55 Xiejiawan Street,Chongqing,Chongqing,,400050,https://www.apple.com/retail/mixcchongqing,China,"55 Xiejiawan Street, Chongqing, Chongqing 400050"
R480,Jiefangbei,400-617-1224,jiefangbei,CN,108 Zourong Road,Chongqing,Chongqing,,400010,https://www.apple.com/retail/jiefangbei,China,"108 Zourong Road, Chongqing, Chongqing 400010"
R531,Tianyi Square,400-613-9774,tianyisquare,CN,Tianyi Square  No.155,Ningbo,Zhejiang,,315000,https://www.apple.com/retail/tianyisquare,China,"Tianyi Square  No.155, Ningbo, Zhejiang 315000"
R471,West Lake,400-617-1302,westlake,CN,100 Pinghai Road,Hangzhou,Zhejiang,,310006,https://www.apple.com/retail/westlake,China,"100 Pinghai Road, Hangzhou, Zhejiang 310006"
R532,MixC Hangzhou,400-617-1304,mixchangzhou,CN,701 Fuchun Road,Hangzhou,Zhejiang,,310000,https://www.apple.com/retail/mixchangzhou,China,"701 Fuchun Road, Hangzhou, Zhejiang 310000"
R766,MixC Wenzhou,400-000-2385,mixcwenzhou,CN,Wenzhou MixC L1,Wenzhou,Zhejiang,,325000,https://www.apple.com/retail/mixcwenzhou,China,"Wenzhou MixC L1, Wenzhou, Zhejiang 325000"
R557,MixC Qingdao,400-617-1285,mixcqingdao,CN,6A Shandong Road,Qingdao,Shandong,,266000,https://www.apple.com/retail/mixcqingdao,China,"6A Shandong Road, Qingdao, Shandong 266000"
R648,Parc 66 Jinan,400-613-9743,parc66jinan,CN,No. 188 Quancheng Road,Jinan,Shandong,,250011,https://www.apple.com/retail/parc66jinan,China,"No. 188 Quancheng Road, Jinan, Shandong 250011"
R639,Zhujiang New Town,400-639-3601,zhujiangnewtown,CN,International Grand City  L1,Guangzhou,Guangdong,,510623,https://www.apple.com/retail/zhujiangnewtown,China,"International Grand City  L1, Guangzhou, Guangdong 510623"
R577,Parc Central,400-613-9742,parccentral,CN,"No. 218, Tianhe Road",Guangzhou,Guangdong,,510000,https://www.apple.com/retail/parccentral,China,"No. 218, Tianhe Road, Guangzhou, Guangdong 510000"
R761,MixC Shenzhen,400-050-1588,mixcshenzhen,CN,Shenzhen the MixC Mall (Phase 1) Basement Level 1,Shenzhen,Guangdong,,518001,https://www.apple.com/retail/mixcshenzhen,China,"Shenzhen the MixC Mall (Phase 1) Basement Level 1, Shenzhen, Guangdong 518001"
R484,Holiday Plaza Shenzhen,400-617-1254,holidayplazashenzhen,CN,No. 9028 Shennan Avenue,Shenzhen,Guangdong,,518000,https://www.apple.com/retail/holidayplazashenzhen,China,"No. 9028 Shennan Avenue, Shenzhen, Guangdong 518000"
R643,Wonder City,400-617-1332,wondercity,CN,619 Yingtian Road ,Nanjing,Jiangsu,,210000,https://www.apple.com/retail/wondercity,China,"619 Yingtian Road , Nanjing, Jiangsu 210000"
R493,Nanjing IST,400-617-1334,nanjingist,CN,100 Zhongshan Road,Nanjing,Jiangsu,,210008,https://www.apple.com/retail/nanjingist,China,"100 Zhongshan Road, Nanjing, Jiangsu 210008"
R703,Xuanwu Lake,400-613-9772,nanjingjinmaoplace,CN,No.201 Zhongyang Road,Nanjing,Jiangsu,,210009,https://www.apple.com/retail/nanjingjinmaoplace,China,"No.201 Zhongyang Road, Nanjing, Jiangsu 210009"
R688,Suzhou,400-613-9775,suzhou,CN,Suzhou Center Mall,Suzhou,Jiangsu,,215021,https://www.apple.com/retail/suzhou,China,"Suzhou Center Mall, Suzhou, Jiangsu 215021"
R574,Center 66 Wuxi,400-617-1325,center66wuxi,CN,139 Renmin Middle Road,Wuxi,Jiangsu,,214000,https://www.apple.com/retail/center66wuxi,China,"139 Renmin Middle Road, Wuxi, Jiangsu 214000"
R401,Shanghai iapm,400-617-1324,shanghaiiapm,CN,999 Middle Huaihai Road,Shanghai,Shanghai,,200031,https://www.apple.com/retail/shanghaiiapm,China,"999 Middle Huaihai Road, Shanghai, Shanghai 200031"
R683,Global Harbor,400-617-1335,globalharbor,CN,3300 North Zhongshan Road,Shanghai,Shanghai,,200062,https://www.apple.com/retail/globalharbor,China,"3300 North Zhongshan Road, Shanghai, Shanghai 200062"
R705,Qibao,400-613-9773,qibao,CN,Shanghai Qibao Vanke Mall ,Shanghai,Shanghai,,201101,https://www.apple.com/retail/qibao,China,"Shanghai Qibao Vanke Mall , Shanghai, Shanghai 201101"
R359,Nanjing East,400-663-9988,nanjingeast,CN,No. 300 East Nanjing Road,Shanghai,Shanghai,,200001,https://www.apple.com/retail/nanjingeast,China,"No. 300 East Nanjing Road, Shanghai, Shanghai 200001"
R390,Hong Kong Plaza,400-617-1312,hongkongplaza,CN,282 Middle Huaihai Road,Shanghai,Shanghai,,200021,https://www.apple.com/retail/hongkongplaza,China,"282 Middle Huaihai Road, Shanghai, Shanghai 200021"
R389,Pudong,400-617-1305,pudong,CN,No.8 Century Avenue IFC Mall,Shanghai,Shanghai,,200120,https://www.apple.com/retail/pudong,China,"No.8 Century Avenue IFC Mall, Shanghai, Shanghai 200120"
R581,Wujiaochang,400-613-9771,wujiaochang,CN,Hopson One,Shanghai,Shanghai,,200433,https://www.apple.com/retail/wujiaochang,China,"Hopson One, Shanghai, Shanghai 200433"
R572,MixC Zhengzhou,400-617-1264,mixczhengzhou,CN,10 Minzhu Road,Zhengzhou,Henan,,450099,https://www.apple.com/retail/mixczhengzhou,China,"10 Minzhu Road, Zhengzhou, Henan 450099"
R448,Wangfujing,400-617-1205,wangfujing,CN,Beijing apm,Beijing,Beijing,,100006,https://www.apple.com/retail/wangfujing,China,"Beijing apm, Beijing, Beijing 100006"
R388,Xidan Joy City,400-617-1204,xidanjoycity,CN,Xidan Joy City,Beijing,Beijing,,100032,https://www.apple.com/retail/xidanjoycity,China,"Xidan Joy City, Beijing, Beijing 100032"
R645,Chaoyang Joy City,400-617-1284,chaoyangjoycity,CN,101 Chaoyang North Road,Beijing,Beijing,,100000,https://www.apple.com/retail/chaoyangjoycity,China,"101 Chaoyang North Road, Beijing, Beijing 100000"
R320,Sanlitun,400-617-1363,sanlitun,CN,"Building 7, Taikoo Li South",Beijing,Beijing,,100027,https://www.apple.com/retail/sanlitun,China,"Building 7, Taikoo Li South, Beijing, Beijing 100027"
R479,China Central Mall,400-617-1210,chinacentralmall,CN,China Central Mall,Beijing,Beijing,,100025,https://www.apple.com/retail/chinacentralmall,China,"China Central Mall, Beijing, Beijing 100025"
R580,Taikoo Li Chengdu,400-617-1275,taikoolichengdu,CN,8 Middle Shamao Street,Chengdu,Sichuan,,610000,https://www.apple.com/retail/taikoolichengdu,China,"8 Middle Shamao Street, Chengdu, Sichuan 610000"
R502,MixC Chengdu,400-617-1214,mixcchengdu,CN,MixC Chengdu,Chengdu,Sichuan,,610000,https://www.apple.com/retail/mixcchengdu,China,"MixC Chengdu, Chengdu, Sichuan 610000"
R638,MixC Tianjin,400-613-9745,mixctianjin,CN,9 Le Yuan Road,Tianjin,Tianjin,,300201,https://www.apple.com/retail/mixctianjin,China,"9 Le Yuan Road, Tianjin, Tianjin 300201"
R637,Tianjin Joy City,400-617-1262,tianjinjoycity,CN,2 Nanmenwai Street,Tianjin,Tianjin,,300199,https://www.apple.com/retail/tianjinjoycity,China,"2 Nanmenwai Street, Tianjin, Tianjin 300199"
R579,Riverside 66 Tianjin,400-613-9744,riverside66tianjin,CN,166 Xing‘an Road ,Tianjin,Tianjin,,300041,https://www.apple.com/retail/riverside66tianjin,China,"166 Xing‘an Road , Tianjin, Tianjin 300041"
R478,Parkland,400-056-0921,parkland,CN,19 Jiefang Road,Dalian,Liaoning,,116000,https://www.apple.com/retail/parkland,China,"19 Jiefang Road, Dalian, Liaoning 116000"
R534,Zhongjie Joy City,400-617-1252,zhongjiejoycity,CN,5 Xiaodong Road,Shenyang,Liaoning,,110042,https://www.apple.com/retail/zhongjiejoycity,China,"5 Xiaodong Road, Shenyang, Liaoning 110042"
R576,MixC Shenyang,400-617-1274,mixcshenyang,CN,288 Qingnian Street,Shenyang,Liaoning,,110000,https://www.apple.com/retail/mixcshenyang,China,"288 Qingnian Street, Shenyang, Liaoning 110000"
R609,Olympia 66 Dalian,400-613-9741,olympia66dalian,CN,No.66 Wusi Road,Dalian,Liaoning,,116000,https://www.apple.com/retail/olympia66dalian,China,"No.66 Wusi Road, Dalian, Liaoning 116000"
R571,MixC Nanning,400-617-1265,mixcnanning,CN,136 Minzu Avenue,Nanning,Guangxi,,530000,https://www.apple.com/retail/mixcnanning,China,"136 Minzu Avenue, Nanning, Guangxi 530000"
R617,Changsha,400-604-3168,changsha,CN,Changsha IFS Level 1,Changsha,Hunan,,410000,https://www.apple.com/retail/changsha,China,"Changsha IFS Level 1, Changsha, Hunan 410000"
R646,Tahoe Plaza,400-617-1354,tahoeplaza,CN,Tahoe Plaza,Fuzhou,Fujian,,350000,https://www.apple.com/retail/tahoeplaza,China,"Tahoe Plaza, Fuzhou, Fujian 350000"
R644,Xiamen Lifestyle Center,400-617-1383,xiamenlifestylecenter,CN, SM Lifestyle Center,Xiamen,Fujian,,361012,https://www.apple.com/retail/xiamenlifestylecenter,China," SM Lifestyle Center, Xiamen, Fujian 361012"
R670,Kunming,400-639-3602,kunming,CN,Shuncheng Shopping Center,Kunming,Yunnan,,650031,https://www.apple.com/retail/kunming,China,"Shuncheng Shopping Center, Kunming, Yunnan 650031"
R394,Strasbourg,03 88 10 13 00,strasbourg,FR,L’Aubette,Strasbourg,Bas-Rhin,,67000,https://www.apple.com/retail/strasbourg,France,"L’Aubette, Strasbourg, Bas-Rhin 67000"
R470,Atlantis,02 40 85 57 00,atlantis,FR,Galerie Atlantis Le Centre,Saint Herblain,Loire-Atlantique,,44811,https://www.apple.com/retail/atlantis,France,"Galerie Atlantis Le Centre, Saint Herblain, Loire-Atlantique 44811"
R469,Confluence,04 37 23 15 00,confluence,FR,Centre Commercial Confluence,Lyon,Rhône,,69002,https://www.apple.com/retail/confluence,France,"Centre Commercial Confluence, Lyon, Rhône 69002"
R373,Part-Dieu,04 72 13 25 00,part-dieu,FR,Centre commercial La Part-Dieu,Lyon,Rhône,,69003,https://www.apple.com/retail/part-dieu,France,"Centre commercial La Part-Dieu, Lyon, Rhône 69003"
R536,Rosny 2,01 73 30 89 00,rosny2,FR,Centre Commercial Rosny 2 ,Rosny-Sous-Bois,Seine-Saint-Denis,,93117,https://www.apple.com/retail/rosny2,France,"Centre Commercial Rosny 2 , Rosny-Sous-Bois, Seine-Saint-Denis 93117"
R376,Lille,03 59 81 89 00,lille,FR,1 rue Faidherbe,Lille,Nord-Pas-de-Calais,,59800,https://www.apple.com/retail/lille,France,"1 rue Faidherbe, Lille, Nord-Pas-de-Calais 59800"
R315,Vélizy 2,01 30 70 77 00,velizy2,FR,2 Avenue de l'Europe,Velizy-Villacoublay,Yvelines,,78140,https://www.apple.com/retail/velizy2,France,"2 Avenue de l'Europe, Velizy-Villacoublay, Yvelines 78140"
R374,Parly 2,01 39 66 26 00,parly2,FR,Centre commercial régional Parly 2,Le Chesnay,Yvelines,,78158,https://www.apple.com/retail/parly2,France,"Centre commercial régional Parly 2, Le Chesnay, Yvelines 78158"
R367,Odysseum,04 67 13 99 00,odysseum,FR,Centre Commercial Odysseum,Montpellier,Hérault,,34000,https://www.apple.com/retail/odysseum,France,"Centre Commercial Odysseum, Montpellier, Hérault 34000"
R277,Opéra,01 44 83 42 00,opera,FR,12 rue Halévy,Paris,Paris,,75009,https://www.apple.com/retail/opera,France,"12 rue Halévy, Paris, Paris 75009"
R566,Marché Saint-Germain,01 85 65 48 00,marchesaintgermain,FR,7-9 rue Clément,Paris,Paris,,75006,https://www.apple.com/retail/marchesaintgermain,France,"7-9 rue Clément, Paris, Paris 75006"
R395,CAP 3000,04 92 12 51 50,cap3000,FR,Avenue Eugène Donadeï,Nice,Alpes-Maritimes,,06700,https://www.apple.com/retail/cap3000,France,"Avenue Eugène Donadeï, Nice, Alpes-Maritimes 06700"
R178,Les Quatre Temps,01 41 97 36 00,lesquatretemps,FR,Centre commercial Les Quatre Temps,Puteaux - la Defense,Hauts-de-Seine,,92800,https://www.apple.com/retail/lesquatretemps,France,"Centre commercial Les Quatre Temps, Puteaux - la Defense, Hauts-de-Seine 92800"
R522,La Toison d’Or,03 80 40 45 00,latoisondor,FR,Centre Commercial de la Toison d’Or,Dijon,Côte d’Or,,21078,https://www.apple.com/retail/latoisondor,France,"Centre Commercial de la Toison d’Or, Dijon, Côte d’Or 21078"
R675,Champs-Élysées,01 70 98 09 00,champs-elysees,FR,114 Av. des Champs-Élysées,Paris,Île-de-France,,75008,https://www.apple.com/retail/champs-elysees,France,"114 Av. des Champs-Élysées, Paris, Île-de-France 75008"
R424,Sainte-Catherine,05 56 69 58 00,sainte-catherine,FR,2-4 rue Sainte-Catherine,Bordeaux,Gironde,,33000,https://www.apple.com/retail/sainte-catherine,France,"2-4 rue Sainte-Catherine, Bordeaux, Gironde 33000"
R425,Val d’Europe,01 64 17 35 00,valdeurope,FR,Centre Commercial Val d’Europe,Marne-la-Vallee,Seine-et-Marne,,77711,https://www.apple.com/retail/valdeurope,France,"Centre Commercial Val d’Europe, Marne-la-Vallee, Seine-et-Marne 77711"
R438,Carré Sénart,01 60 18 26 00,carresenart,FR,Centre commercial régional,Lieusaint,Seine-et-Marne,,77127,https://www.apple.com/retail/carresenart,France,"Centre commercial régional, Lieusaint, Seine-et-Marne 77127"
R357,Marseille,04 20 10 54 00,marseille,FR,Les Terrasses du Port,Marseille,Bouches-du-Rhône,,13002,https://www.apple.com/retail/marseille,France,"Les Terrasses du Port, Marseille, Bouches-du-Rhône 13002"
