,report_id,arrest_date,time,area_id,area_name,reporting_district,age,sex_code,descent_code,charge_group_code,charge_group_description,arrest_type_code,charge,charge_description,address,location,year,quarter,day,month,monthname,weekday,hour,minute,night,latitude,longitude,descent_description,arrest_type_description,geometry
57171,190608100,2019-03-08,0800,6,Hollywood,668,32,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,WESTERN,"34.0929, -118.3092",2019,1,8,3,March,Friday,08,00,False,34.0929,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0929)
57205,190608098,2019-03-08,0810,6,Hollywood,668,25,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,WESTERN                      AV,"34.0929, -118.3092",2019,1,8,3,March,Friday,08,10,False,34.0929,-118.3092,Hispanic,Misdemeanor,POINT (-118.3092 34.0929)
57300,191408215,2019-03-07,0735,14,Pacific,1413,55,M,W,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,7,3,March,Thursday,07,35,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
57446,191408219,2019-03-07,0800,14,Pacific,1413,29,F,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,7,3,March,Thursday,08,00,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
57512,190607896,2019-03-07,1645,6,Hollywood,666,40,M,W,24,Miscellaneous Other Violations,M,41.18LAMC,LOITERING (GENERALLY),IVAR,"34.0944, -118.3277",2019,1,7,3,March,Thursday,16,45,False,34.0944,-118.3277,White,Misdemeanor,POINT (-118.3277 34.0944)
57879,190607678,2019-03-05,0930,6,Hollywood,656,40,M,W,nan,,I,41.18(D)LAM,,1000 N  GOWER                        ST,"34.0889, -118.3277",2019,1,5,3,March,Tuesday,09,30,False,34.0889,-118.3277,White,Infraction,POINT (-118.3277 34.0889)
57891,190308147,2019-03-05,1700,3,Southwest,337,60,M,B,nan,,M,41.18(D)LAM,,BUDLONG                      AV,"34.0255, -118.2959",2019,1,5,3,March,Tuesday,17,00,False,34.0255,-118.2959,Black,Misdemeanor,POINT (-118.2959 34.0255)
57895,190308164,2019-03-05,1645,3,Southwest,337,17,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,BUDLONG,"34.0255, -118.2959",2019,1,5,3,March,Tuesday,16,45,False,34.0255,-118.2959,Black,Misdemeanor,POINT (-118.2959 34.0255)
57907,190607677,2019-03-05,0920,6,Hollywood,647,28,M,H,nan,,I,41.18(D)LAM,,GOWER,"34.098, -118.3223",2019,1,5,3,March,Tuesday,09,20,False,34.098,-118.3223,Hispanic,Infraction,POINT (-118.3223 34.098)
57913,190308149,2019-03-05,1645,3,Southwest,337,51,M,B,nan,,M,41.18(D)LAM,,BUDLONG,"34.0255, -118.2959",2019,1,5,3,March,Tuesday,16,45,False,34.0255,-118.2959,Black,Misdemeanor,POINT (-118.2959 34.0255)
57915,190607682,2019-03-05,0910,6,Hollywood,636,40,M,W,nan,,I,41.18(D)LAM,,SANTA MONICA,"34.1034, -118.3325",2019,1,5,3,March,Tuesday,09,10,False,34.1034,-118.3325,White,Infraction,POINT (-118.3325 34.1034)
57947,190308165,2019-03-05,1645,3,Southwest,337,24,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,BUDLONG,"34.0255, -118.2959",2019,1,5,3,March,Tuesday,16,45,False,34.0255,-118.2959,Black,Misdemeanor,POINT (-118.2959 34.0255)
57949,190308162,2019-03-05,1645,3,Southwest,337,22,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,BUDLONG,"34.0255, -118.2959",2019,1,5,3,March,Tuesday,16,45,False,34.0255,-118.2959,Black,Misdemeanor,POINT (-118.2959 34.0255)
57955,190308163,2019-03-05,1645,3,Southwest,337,24,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,BUDLONG,"34.0255, -118.2959",2019,1,5,3,March,Tuesday,16,45,False,34.0255,-118.2959,Black,Misdemeanor,POINT (-118.2959 34.0255)
57969,190308148,2019-03-05,1700,3,Southwest,337,22,M,B,nan,,M,41.18(D)LAM,,BUDLONG                      AV,"34.0255, -118.2959",2019,1,5,3,March,Tuesday,17,00,False,34.0255,-118.2959,Black,Misdemeanor,POINT (-118.2959 34.0255)
57979,190308150,2019-03-05,1700,3,Southwest,337,18,M,B,nan,,M,41.18(D)LAM,,BUDLONG                      AV,"34.0255, -118.2959",2019,1,5,3,March,Tuesday,17,00,False,34.0255,-118.2959,Black,Misdemeanor,POINT (-118.2959 34.0255)
58001,190108474,2019-03-05,1550,1,Central,156,44,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,200 E  6TH                          ST,"34.0437, -118.2455",2019,1,5,3,March,Tuesday,15,50,False,34.0437,-118.2455,Black,Misdemeanor,POINT (-118.2455 34.0437)
58140,190108381,2019-03-04,1020,1,Central,171,44,F,O,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,JAMES M WOODS                ST,"34.0457, -118.2665",2019,1,4,3,March,Monday,10,20,False,34.0457,-118.2665,Other,Misdemeanor,POINT (-118.2665 34.0457)
58172,190607684,2019-03-04,1140,6,Hollywood,678,60,F,B,nan,,I,41.18(D)LAM,,WARING,"34.0864, -118.3059",2019,1,4,3,March,Monday,11,40,False,34.0864,-118.3059,Black,Infraction,POINT (-118.3059 34.0864)
58863,190108405,2019-03-01,1510,1,Central,148,57,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,4TH                          ST,"34.0449, -118.2415",2019,1,1,3,March,Friday,15,10,False,34.0449,-118.2415,Black,Misdemeanor,POINT (-118.2415 34.0449)
58891,190108407,2019-03-01,1445,1,Central,138,49,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,4TH                          ST,"34.0454, -118.2422",2019,1,1,3,March,Friday,14,45,False,34.0454,-118.2422,Hispanic,Misdemeanor,POINT (-118.2422 34.0454)
59101,190607512,2019-02-28,0940,6,Hollywood,636,54,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN                      WY,"34.1034, -118.3325",2019,1,28,2,February,Thursday,09,40,False,34.1034,-118.3325,White,Misdemeanor,POINT (-118.3325 34.1034)
59351,191407659,2019-02-27,0715,14,Pacific,1413,36,F,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,27,2,February,Wednesday,07,15,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
59385,190108224,2019-02-27,1550,1,Central,153,44,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH,"34.0485, -118.2513",2019,1,27,2,February,Wednesday,15,50,False,34.0485,-118.2513,White,Misdemeanor,POINT (-118.2513 34.0485)
59389,191407657,2019-02-27,0700,14,Pacific,1411,48,M,B,nan,,I,41.18(A)LAM,,3RD                          AV,"33.9918, -118.4791",2019,1,27,2,February,Wednesday,07,00,False,33.9918,-118.4791,Black,Infraction,POINT (-118.4791 33.9918)
59423,190108223,2019-02-27,1545,1,Central,153,60,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,5TH,"34.0485, -118.2513",2019,1,27,2,February,Wednesday,15,45,False,34.0485,-118.2513,Black,Misdemeanor,POINT (-118.2513 34.0485)
59429,190607507,2019-02-27,0750,6,Hollywood,643,22,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7300 W  SUNSET                       BL,"34.1007, -118.3494",2019,1,27,2,February,Wednesday,07,50,False,34.1007,-118.3494,White,Misdemeanor,POINT (-118.3494 34.1007)
59437,190108227,2019-02-27,1345,1,Central,124,48,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1ST                          ST,"34.0522, -118.2434",2019,1,27,2,February,Wednesday,13,45,False,34.0522,-118.2434,Hispanic,Misdemeanor,POINT (-118.2434 34.0522)
59457,190806568,2019-02-27,1000,8,West LA,891,37,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,CENTINELA                    BL,"34.0278, -118.4527",2019,1,27,2,February,Wednesday,10,00,False,34.0278,-118.4527,White,Misdemeanor,POINT (-118.4527 34.0278)
59475,190607509,2019-02-27,0730,6,Hollywood,663,21,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1000 N  MANSFIELD                    AV,"34.0889, -118.3404",2019,1,27,2,February,Wednesday,07,30,False,34.0889,-118.3404,Black,Misdemeanor,POINT (-118.3404 34.0889)
59479,190607506,2019-02-27,0800,6,Hollywood,643,51,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7300 W  SUNSET                       BL,"34.1007, -118.3494",2019,1,27,2,February,Wednesday,08,00,False,34.1007,-118.3494,White,Misdemeanor,POINT (-118.3494 34.1007)
59487,190806565,2019-02-27,1000,8,West LA,891,21,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,CENTINELA,"34.0278, -118.4527",2019,1,27,2,February,Wednesday,10,00,False,34.0278,-118.4527,Black,Misdemeanor,POINT (-118.4527 34.0278)
59714,191307099,2019-02-26,1015,13,Newton,1307,46,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH,"34.0365, -118.2468",2019,1,26,2,February,Tuesday,10,15,False,34.0365,-118.2468,White,Misdemeanor,POINT (-118.2468 34.0365)
60131,190207213,2019-02-24,1510,2,Rampart,245,31,M,H,nan,,I,41.18DLAMC,,OAK                          ST,"34.061, -118.2775",2019,1,24,2,February,Sunday,15,10,False,34.061,-118.2775,Hispanic,Infraction,POINT (-118.2775 34.061)
60185,190207255,2019-02-24,1520,2,Rampart,299,47,M,H,nan,,I,41.18(D)LAM,,14TH,"34.0413, -118.2742",2019,1,24,2,February,Sunday,15,20,False,34.0413,-118.2742,Hispanic,Infraction,POINT (-118.2742 34.0413)
60361,190207125,2019-02-23,1500,2,Rampart,289,27,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,14TH,"34.0453, -118.2738",2019,1,23,2,February,Saturday,15,00,False,34.0453,-118.2738,Hispanic,Misdemeanor,POINT (-118.2738 34.0453)
60375,190108018,2019-02-23,2140,1,Central,182,56,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,9TH,"34.0458, -118.2614",2019,1,23,2,February,Saturday,21,40,False,34.0458,-118.2614,Black,Misdemeanor,POINT (-118.2614 34.0458)
60385,190207141,2019-02-23,1500,2,Rampart,289,37,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,14TH,"34.0453, -118.2738",2019,1,23,2,February,Saturday,15,00,False,34.0453,-118.2738,Hispanic,Misdemeanor,POINT (-118.2738 34.0453)
60389,190108819,2019-02-23,1845,1,Central,182,62,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,8TH,"34.042, -118.2625",2019,1,23,2,February,Saturday,18,45,False,34.042,-118.2625,White,Misdemeanor,POINT (-118.2625 34.042)
60656,191106611,2019-02-22,1320,11,Northeast,1183,35,F,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,LAKE SHORE,"34.0791, -118.2598",2019,1,22,2,February,Friday,13,20,False,34.0791,-118.2598,White,Misdemeanor,POINT (-118.2598 34.0791)
61170,190107533,2019-02-20,1230,1,Central,161,28,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,HARBOR                       FY,"34.0483, -118.2631",2019,1,20,2,February,Wednesday,12,30,False,34.0483,-118.2631,White,Misdemeanor,POINT (-118.2631 34.0483)
61172,191306967,2019-02-20,1005,13,Newton,1307,35,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH,"34.0401, -118.2459",2019,1,20,2,February,Wednesday,10,05,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
61184,191407250,2019-02-20,1345,14,Pacific,1413,29,F,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,20,2,February,Wednesday,13,45,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
61202,191407252,2019-02-20,1416,14,Pacific,1413,42,M,B,nan,,I,41.18(A)LAM,,HAMPTON,"33.9965, -118.477",2019,1,20,2,February,Wednesday,14,16,False,33.9965,-118.477,Black,Infraction,POINT (-118.477 33.9965)
61220,191407249,2019-02-20,1315,14,Pacific,1413,26,F,B,nan,,I,41.18(A)LAM,,3RD                          AV,"33.997, -118.4761",2019,1,20,2,February,Wednesday,13,15,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
61224,190107535,2019-02-20,1400,1,Central,171,57,F,O,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,HARBOR                       FY,"34.0457, -118.2665",2019,1,20,2,February,Wednesday,14,00,False,34.0457,-118.2665,Other,Misdemeanor,POINT (-118.2665 34.0457)
61413,190606939,2019-02-19,1450,6,Hollywood,645,34,M,W,nan,,I,41.18(D)LAM,,SYCAMORE,"34.098, -118.3425",2019,1,19,2,February,Tuesday,14,50,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
61491,190606941,2019-02-19,1515,6,Hollywood,645,29,M,H,nan,,I,41.18(D)LAM,,SUNSET,"34.098, -118.3425",2019,1,19,2,February,Tuesday,15,15,False,34.098,-118.3425,Hispanic,Infraction,POINT (-118.3425 34.098)
61523,190607164,2019-02-19,0800,6,Hollywood,645,32,M,W,nan,,I,41.18(D)LAM,,SYCAMORE                     AV,"34.098, -118.3425",2019,1,19,2,February,Tuesday,08,00,False,34.098,-118.3425,White,Infraction,POINT (-118.3425 34.098)
61529,191006213,2019-02-19,1015,10,West Valley,1061,47,F,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,CORBIN,"34.1726, -118.5622",2019,1,19,2,February,Tuesday,10,15,False,34.1726,-118.5622,White,Misdemeanor,POINT (-118.5622 34.1726)
61682,190107402,2019-02-18,1150,1,Central,141,47,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,12TH                         ST,"34.0542, -118.2566",2019,1,18,2,February,Monday,11,50,False,34.0542,-118.2566,White,Misdemeanor,POINT (-118.2566 34.0542)
61901,191407118,2019-02-17,0825,14,Pacific,1413,27,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,17,2,February,Sunday,08,25,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
61925,191407119,2019-02-17,1400,14,Pacific,1413,46,M,W,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,17,2,February,Sunday,14,00,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
62119,190107421,2019-02-16,1545,1,Central,166,22,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,6TH                          ST,"34.0428, -118.2461",2019,1,16,2,February,Saturday,15,45,False,34.0428,-118.2461,Black,Misdemeanor,POINT (-118.2461 34.0428)
62746,191406695,2019-02-13,1710,14,Pacific,1431,39,F,W,nan,,I,41.18(D)LAM,,PACIFIC,"33.9881, -118.4725",2019,1,13,2,February,Wednesday,17,10,False,33.9881,-118.4725,White,Infraction,POINT (-118.4725 33.9881)
62790,190606657,2019-02-13,1625,6,Hollywood,666,57,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,SUNSET                       BL,"34.098, -118.3237",2019,1,13,2,February,Wednesday,16,25,False,34.098,-118.3237,Black,Misdemeanor,POINT (-118.3237 34.098)
62832,190606658,2019-02-13,1625,6,Hollywood,666,24,M,W,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,SUNSET                       BL,"34.098, -118.3237",2019,1,13,2,February,Wednesday,16,25,False,34.098,-118.3237,White,Misdemeanor,POINT (-118.3237 34.098)
62975,190606640,2019-02-12,0810,6,Hollywood,676,60,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN                      WY,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,08,10,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
62979,191406692,2019-02-12,1700,14,Pacific,1431,41,M,W,nan,,I,41.18(D)LAM,,PACIFIC                      AV,"33.988, -118.4703",2019,1,12,2,February,Tuesday,17,00,False,33.988,-118.4703,White,Infraction,POINT (-118.4703 33.988)
63017,190805889,2019-02-12,1500,8,West LA,854,39,M,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0495, -118.4481",2019,1,12,2,February,Tuesday,15,00,False,34.0495,-118.4481,Hispanic,Misdemeanor,POINT (-118.4481 34.0495)
63033,190806140,2019-02-12,1500,8,West LA,854,46,F,H,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0495, -118.4481",2019,1,12,2,February,Tuesday,15,00,False,34.0495,-118.4481,Hispanic,Misdemeanor,POINT (-118.4481 34.0495)
63045,191406691,2019-02-12,1620,14,Pacific,1413,41,M,B,nan,,I,41.18(D)LAM,,ROSE                         AV,"33.9976, -118.4751",2019,1,12,2,February,Tuesday,16,20,False,33.9976,-118.4751,Black,Infraction,POINT (-118.4751 33.9976)
63053,190606641,2019-02-12,0800,6,Hollywood,676,27,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,08,00,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
63119,190606639,2019-02-12,0815,6,Hollywood,676,62,M,W,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,08,15,False,34.0835,-118.3277,White,Misdemeanor,POINT (-118.3277 34.0835)
63123,190606637,2019-02-12,0755,6,Hollywood,676,49,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,07,55,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
63131,191406694,2019-02-12,1700,14,Pacific,1431,48,M,W,nan,,I,41.18(D)LAM,,PACIFIC,"33.9877, -118.4723",2019,1,12,2,February,Tuesday,17,00,False,33.9877,-118.4723,White,Infraction,POINT (-118.4723 33.9877)
63149,190606636,2019-02-12,0740,6,Hollywood,676,54,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,LILLIAN,"34.0835, -118.3277",2019,1,12,2,February,Tuesday,07,40,False,34.0835,-118.3277,Black,Misdemeanor,POINT (-118.3277 34.0835)
63155,190805886,2019-02-12,1500,8,West LA,854,51,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,OHIO,"34.0495, -118.4481",2019,1,12,2,February,Tuesday,15,00,False,34.0495,-118.4481,Black,Misdemeanor,POINT (-118.4481 34.0495)
63159,191306714,2019-02-12,1035,13,Newton,1307,33,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH                          ST,"34.0401, -118.2459",2019,1,12,2,February,Tuesday,10,35,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
63275,190206483,2019-02-11,2028,2,Rampart,245,37,F,H,nan,,I,41.18(A)LAM,,2500    WILSHIRE                     BL,"34.0601, -118.2805",2019,1,11,2,February,Monday,20,28,False,34.0601,-118.2805,Hispanic,Infraction,POINT (-118.2805 34.0601)
63291,190206482,2019-02-11,1532,2,Rampart,245,51,M,H,nan,,I,41.18(A)LAM,,2500    WILSHIRE                     BL,"34.0601, -118.2805",2019,1,11,2,February,Monday,15,32,False,34.0601,-118.2805,Hispanic,Infraction,POINT (-118.2805 34.0601)
63325,190207153,2019-02-11,1522,2,Rampart,245,43,M,H,nan,,I,41.18(A)LAM,,2500    WILSHIRE                     BL,"34.0601, -118.2805",2019,1,11,2,February,Monday,15,22,False,34.0601,-118.2805,Hispanic,Infraction,POINT (-118.2805 34.0601)
63343,190606519,2019-02-11,0845,6,Hollywood,663,39,M,B,nan,,I,41.18(D)LAM,,MANSFIELD,"34.0889, -118.3404",2019,1,11,2,February,Monday,08,45,False,34.0889,-118.3404,Black,Infraction,POINT (-118.3404 34.0889)
63363,191406696,2019-02-11,0940,14,Pacific,1413,30,F,I,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,11,2,February,Monday,09,40,False,33.997,-118.4761,American Indian/Alaskan Native,Infraction,POINT (-118.4761 33.997)
63954,190606632,2019-02-08,0930,6,Hollywood,663,37,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1000 N  MANSFIELD                    AV,"34.0889, -118.3404",2019,1,8,2,February,Friday,09,30,False,34.0889,-118.3404,Black,Misdemeanor,POINT (-118.3404 34.0889)
64018,190606633,2019-02-08,0230,6,Hollywood,663,39,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,1000 N  MANSFIELD                    AV,"34.0889, -118.3404",2019,1,8,2,February,Friday,02,30,True,34.0889,-118.3404,Black,Misdemeanor,POINT (-118.3404 34.0889)
64210,190106625,2019-02-07,1545,1,Central,157,28,M,H,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,6TH                          ST,"34.0412, -118.2436",2019,1,7,2,February,Thursday,15,45,False,34.0412,-118.2436,Hispanic,Misdemeanor,POINT (-118.2436 34.0412)
64328,190606626,2019-02-07,1200,6,Hollywood,666,37,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,IVAR,"34.0962, -118.3288",2019,1,7,2,February,Thursday,12,00,False,34.0962,-118.3288,Black,Misdemeanor,POINT (-118.3288 34.0962)
64495,191105857,2019-02-06,1140,11,Northeast,1172,42,M,W,nan,,M,41.18(D)LAM,,1500 N  ALVARADO                     ST,"34.0822, -118.2607",2019,1,6,2,February,Wednesday,11,40,False,34.0822,-118.2607,White,Misdemeanor,POINT (-118.2607 34.0822)
64529,191306712,2019-02-06,1035,13,Newton,1307,35,F,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,7TH                          ST,"34.0401, -118.2459",2019,1,6,2,February,Wednesday,10,35,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
64537,191105856,2019-02-06,1140,11,Northeast,1172,39,F,W,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,1500 N  ALVARADO                     ST,"34.0822, -118.2607",2019,1,6,2,February,Wednesday,11,40,False,34.0822,-118.2607,White,Misdemeanor,POINT (-118.2607 34.0822)
64571,191407196,2019-02-06,1750,14,Pacific,1431,21,M,B,nan,,I,41.18(D)LAM,,WINDWARD,"33.9879, -118.4719",2019,1,6,2,February,Wednesday,17,50,False,33.9879,-118.4719,Black,Infraction,POINT (-118.4719 33.9879)
64579,191406395,2019-02-06,1925,14,Pacific,1431,27,M,W,nan,,I,41.18(A)LAM,,INNES                        PL,"33.9887, -118.4721",2019,1,6,2,February,Wednesday,19,25,False,33.9887,-118.4721,White,Infraction,POINT (-118.4721 33.9887)
64587,191407194,2019-02-06,1745,14,Pacific,1431,27,M,W,nan,,I,41.18DLAMC,,WINDWARD,"33.9879, -118.4719",2019,1,6,2,February,Wednesday,17,45,False,33.9879,-118.4719,White,Infraction,POINT (-118.4719 33.9879)
64595,191105862,2019-02-06,1330,11,Northeast,1183,35,F,W,nan,,M,41.18(D)LAM,,MONTANA                      ST,"34.0798, -118.2602",2019,1,6,2,February,Wednesday,13,30,False,34.0798,-118.2602,White,Misdemeanor,POINT (-118.2602 34.0798)
64609,191407197,2019-02-06,1750,14,Pacific,1431,21,M,W,nan,,I,41.18(D)LAM,,WINDWARD,"33.9879, -118.4719",2019,1,6,2,February,Wednesday,17,50,False,33.9879,-118.4719,White,Infraction,POINT (-118.4719 33.9879)
64611,191406345,2019-02-06,1520,14,Pacific,1431,55,M,W,nan,,I,41.18(D)LAM,,MILDRED                      AV,"33.9867, -118.4714",2019,1,6,2,February,Wednesday,15,20,False,33.9867,-118.4714,White,Infraction,POINT (-118.4714 33.9867)
64627,190505674,2019-02-06,1400,5,Harbor,566,31,F,W,20,Disorderly Conduct,M,41.18(A)LAM,LOITER/OBSTRUCT STREET/SIDEWALK/ETC****,8TH,"33.7369, -118.2814",2019,1,6,2,February,Wednesday,14,00,False,33.7369,-118.2814,White,Misdemeanor,POINT (-118.2814 33.7369)
64651,190106580,2019-02-06,1600,1,Central,176,50,M,B,20,Disorderly Conduct,M,41.18ALAMC,LOITER/OBSTRUCT STREET/SIDEWALK/ETC,7TH                          ST,"34.0419, -118.2485",2019,1,6,2,February,Wednesday,16,00,False,34.0419,-118.2485,Black,Misdemeanor,POINT (-118.2485 34.0419)
64655,191306713,2019-02-06,1030,13,Newton,1307,52,M,B,20,Disorderly Conduct,M,41.18DLAMC,SIT/LIE/SLEEP SIDEWALK OR STREET,700    CROCKER                      ST,"34.0401, -118.2459",2019,1,6,2,February,Wednesday,10,30,False,34.0401,-118.2459,Black,Misdemeanor,POINT (-118.2459 34.0401)
64800,191406333,2019-02-05,1420,14,Pacific,1412,42,M,H,nan,,I,41.18(D)LAM,,3RD,"33.9933, -118.4765",2019,1,5,2,February,Tuesday,14,20,False,33.9933,-118.4765,Hispanic,Infraction,POINT (-118.4765 33.9933)
64804,191406336,2019-02-05,1405,14,Pacific,1412,27,M,B,nan,,I,41.18(D)LAM,,3RD,"33.9933, -118.4765",2019,1,5,2,February,Tuesday,14,05,False,33.9933,-118.4765,Black,Infraction,POINT (-118.4765 33.9933)
64814,191406337,2019-02-05,1400,14,Pacific,1413,30,F,O,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,1,5,2,February,Tuesday,14,00,False,33.997,-118.4761,Other,Infraction,POINT (-118.4761 33.997)
64826,191406338,2019-02-05,1450,14,Pacific,1413,25,M,B,nan,,I,41.18(A)LAM,,3RD,"33.997, -118.4761",2019,1,5,2,February,Tuesday,14,50,False,33.997,-118.4761,Black,Infraction,POINT (-118.4761 33.997)
64852,191406344,2019-02-05,1415,14,Pacific,1413,41,F,W,nan,,I,41.18(D)LAM,,3RD,"33.997, -118.4761",2019,1,5,2,February,Tuesday,14,15,False,33.997,-118.4761,White,Infraction,POINT (-118.4761 33.997)
