index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,adjusted_overtime,adjusted_wages,adjusted_benefits,employer_full,fire
9802006,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,28796.0,127714.0,74840.0,ORANGE,31494.190492782913,139680.82527417963,81852.52175579501,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802007,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,62631.0,157847.0,71331.0,ORANGE,68499.53621174769,172637.2929127068,78014.72781083129,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802008,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,31866.0,121700.0,71190.0,ORANGE,34851.850057057236,133103.31236879012,77860.5160849151,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802009,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,43985.0,129700.0,68058.0,ORANGE,48106.40258456231,141852.91383921183,74435.04710924502,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802010,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,39870.0,138119.0,73847.0,ORANGE,43605.82632821415,151060.77568664687,80766.47747327892,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802011,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,3430.0,98075.0,71745.0,ORANGE,3751.3916304433046,107264.64552645103,78467.51968692562,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802012,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,1559.0,93676.0,71360.0,ORANGE,1705.078586548429,102453.4584179029,78046.44511616157,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802013,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,33748.0,121567.0,69543.0,ORANGE,36910.19380297395,132957.85024434436,76059.19188219204,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802014,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,28255.0,118484.0,71448.0,ORANGE,30902.498693345646,129585.9725776806,78142.69073233621,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802015,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,16871.0,105601.0,67449.0,ORANGE,18451.815800935565,115495.83310975025,73768.98369730917,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802016,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,51783.0,148105.0,70358.0,ORANGE,56635.07661785587,161982.46572210075,76950.55753199126,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802017,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,34955.0,126949.0,72320.0,ORANGE,38230.289924823825,138844.14463357057,79096.39729261216,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802018,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,36652.0,126985.0,72351.0,ORANGE,40086.29913673703,138883.51784018747,79130.30199831007,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802019,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,59040.0,155649.0,71395.0,ORANGE,64572.05885171215,170233.3399087084,78084.72462259467,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802020,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,20343.0,110069.0,71638.0,ORANGE,22249.142839098586,120382.48553098079,78350.49376725873,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802021,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,19964.0,107952.0,69907.0,ORANGE,21834.630469437354,118067.12224187044,76457.29874909623,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802022,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,52867.0,144157.0,67162.0,ORANGE,57820.64761709801,157664.53739644765,73455.09174455778,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802023,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,26312.0,116302.0,70849.0,ORANGE,28777.439236216975,127199.51877662308,77487.56432223838,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802024,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,62094.0,156055.0,68355.0,ORANGE,67912.21921304564,170677.38218333232,74759.87606383442,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802025,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,26659.0,115735.0,71102.0,ORANGE,29156.95319999652,126579.39077240694,77764.27046874048,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802026,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,41926.0,132535.0,69953.0,ORANGE,45854.47390611253,144953.55386029254,76507.60895755116,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802027,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,40256.0,141046.0,69261.0,ORANGE,44027.994599162,154262.0361246374,75750.76843035969,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802028,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,30870.0,127214.0,69779.0,ORANGE,33762.52467398974,139133.9751822783,76317.30512556949,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802029,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,37451.0,136642.0,75836.0,ORANGE,40960.165583595386,149445.38051517025,82941.84713886252,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802030,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,85.0,14980.0,1674.0,ORANGE,92.96451562323058,16383.628753364635,1830.854107685741,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802031,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,16823.0,53320.0,76395.0,ORANGE,18399.318192113034,58316.09380036064,83553.22554160823,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802032,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,8177.0,57738.0,74535.0,ORANGE,8943.186402954781,63148.06121240102,81518.9431997352,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802033,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,12255.0,62277.0,76949.0,ORANGE,13403.295752502245,68112.36634668153,84159.13544343495,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802034,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,7123.0,53846.0,77946.0,ORANGE,7790.426409226722,58891.38009704086,85249.55452668623,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802035,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,20952.0,68500.0,48427.0,ORANGE,22915.206251034437,74918.46259048581,52964.61880101396,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802037,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,15282.0,79713.0,77981.0,ORANGE,16713.926208873054,87182.12275146563,85287.83403311933,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802038,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,5774.0,63340.0,50063.0,ORANGE,6315.024861276863,69274.96964206382,54753.9123017152,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802039,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,17381.0,75980.0,48149.0,ORANGE,19009.60289467495,83099.3399653301,52660.57014991681,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802040,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,20318.0,79806.0,48573.0,ORANGE,22221.800334503514,87283.83686855927,53124.29902784916,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802041,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,29046.0,88401.0,48824.0,ORANGE,31767.615538733593,96684.18994834361,53398.81777398364,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802042,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,10676.0,69668.0,50967.0,ORANGE,11676.34316227776,76195.90440516738,55742.617267872854,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802043,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,11124.0,79487.0,77091.0,ORANGE,12166.320844621376,86934.94650992623,84314.44086953491,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802044,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,10356.0,69521.0,51160.0,ORANGE,11326.359103460893,76035.13047814839,55953.70140334678,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802045,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,8553.0,68487.0,52253.0,ORANGE,9354.417672064601,74904.24448809639,57149.115704243144,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802046,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,33158.0,94542.0,49429.0,ORANGE,36264.91069453035,103400.60277707606,54060.506385184286,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802047,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,26098.0,86958.0,48583.0,ORANGE,28543.387396883194,95105.9805831163,53135.236029687185,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802048,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,25426.0,85677.0,48769.0,ORANGE,27808.420873367773,93704.95064766501,53338.66426387449,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802049,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,26946.0,88182.0,50949.0,ORANGE,29470.845152747894,96444.6696080908,55722.9306645644,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802050,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,37085.0,99101.0,48653.0,ORANGE,40559.8713163236,108386.78191503262,53211.79504255338,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802051,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,38469.0,95635.0,48149.0,ORANGE,42073.55237070655,104596.01707797243,52660.57014991681,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802052,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,40353.0,102873.0,48280.0,ORANGE,44134.08351699086,112512.21900833645,52803.84487399497,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802053,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,24139.0,86858.0,50334.0,ORANGE,26400.82873681368,94996.61056473602,55050.305051525735,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802054,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,35588.0,97064.0,50750.0,ORANGE,38922.60214117094,106158.9146406265,55505.28432798767,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802055,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,24431.0,86460.0,49054.0,ORANGE,26720.18919048407,94561.31789158253,53650.36881625827,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802056,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,14528.0,73310.0,50099.0,ORANGE,15889.276270285809,80179.16047457687,54793.285508332105,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802057,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,8999.0,69131.0,51020.0,ORANGE,9842.207954040612,75608.58740646533,55800.5833776144,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802058,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,9644.0,67410.0,48233.0,ORANGE,10547.644572593359,73726.32939014086,52752.44096535624,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802059,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,15755.0,75649.0,51075.0,ORANGE,17231.246395811737,82737.32520449141,55860.73688772355,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802060,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,42747.0,105159.0,48973.0,ORANGE,46752.40175701456,115012.41762850946,53561.779101370244,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802061,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,16349.0,78668.0,50849.0,ORANGE,17880.90430499055,86039.2060593918,55613.56064618414,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802062,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,13186.0,68610.0,47113.0,ORANGE,14421.530623622568,75038.76961070411,51527.496759497204,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802063,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,25074.0,87164.0,49447.0,ORANGE,27423.438408669215,95331.28282097964,54080.19298849273,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802064,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,32955.0,94139.0,47522.0,ORANGE,36042.88955721839,102959.84160300356,51974.82013467251,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802065,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,29502.0,91215.0,48357.0,ORANGE,32266.342822547627,99761.86226556443,52888.05978814777,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802066,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,40672.0,104191.0,50454.0,ORANGE,44482.973875623924,113953.71585058843,55181.549073582064,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802067,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,10360.0,69407.0,50453.0,ORANGE,11330.733904196102,75910.44865719487,55180.45537339826,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802068,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,20877.0,82279.0,51073.0,ORANGE,22833.17873724923,89988.5574231034,55858.549487355944,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802069,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,46415.0,110918.0,50279.0,ORANGE,50764.094031202905,121311.03698702928,54990.15154141659,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802070,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,24873.0,87767.0,49319.0,ORANGE,27203.604671724872,95990.78403181267,53940.199364965985,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802071,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,16321.0,71408.0,45500.0,ORANGE,17850.280699844072,78098.9427249841,49763.35836302343,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802072,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,21452.0,82736.0,50174.0,ORANGE,23462.056342935794,90488.37840710123,54875.313022117305,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802073,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,27347.0,89443.0,50189.0,ORANGE,29909.41892645278,97823.82553986603,54891.71852487434,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802074,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,2483.0,54060.0,46108.0,ORANGE,2715.657556382135,59125.43193637465,50428.328074775476,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802075,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,37741.0,99585.0,50027.0,ORANGE,41277.33863689818,108916.13280399314,54714.539095098306,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802076,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,10400.0,69889.0,50437.0,ORANGE,11374.481911548211,76437.61214578779,55162.956170457415,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802077,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,30541.0,93467.0,48990.0,ORANGE,33402.69731351865,102224.87507948815,53580.37200449489,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802078,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,34002.0,96877.0,51167.0,ORANGE,37187.99364965983,105954.3927062554,55961.3573046334,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802079,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,10194.0,71831.0,49199.0,ORANGE,11149.179673684852,78561.57790273265,53808.955342909656,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802080,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,35232.0,97774.0,51173.0,ORANGE,38533.24487573717,106935.44177112643,55967.919505736216,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802081,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,12295.0,73078.0,48756.0,ORANGE,13447.043759854352,79925.42203193464,53324.44616148505,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802082,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,40038.0,106373.0,49234.0,ORANGE,43789.56795909301,116340.16965164595,53847.234849342756,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802083,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,32848.0,93783.0,49622.0,ORANGE,35925.863637551505,102570.4843375698,54271.5905206582,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802084,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,35406.0,108912.0,77034.0,ORANGE,38723.548707718845,119117.07441832103,84252.09995905816,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802085,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,11852.0,74330.0,47883.0,ORANGE,12962.53457842975,81294.73466205562,52369.645901025295,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802086,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,53635.0,118157.0,48238.0,ORANGE,58660.609358258494,129228.3326175771,52757.909466275254,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802087,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,13815.0,78990.0,49353.0,ORANGE,15109.468039234476,86391.37751857626,53977.385171215275,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802088,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,16609.0,80345.0,47082.0,ORANGE,18165.266352779254,87873.34126762894,51493.592053799315,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802089,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,17909.0,80702.0,47769.0,ORANGE,19587.076591722784,88263.79223324651,52244.96408007178,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802090,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,22434.0,84197.0,46286.0,ORANGE,24536.069923430055,92086.27437563699,50623.00670749236,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802091,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,14728.0,90447.0,76181.0,ORANGE,16108.016307046353,98921.90052440394,83319.17370227445,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802092,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,42671.0,118490.0,74596.0,ORANGE,46669.280543045556,129592.53477878342,81585.65891094715,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802093,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,23189.0,104518.0,76672.0,ORANGE,25361.813562201103,114311.35581069192,83856.18049252158,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
9802094,2012,SPECIAL DISTRICT,0.0,ORANGE COUNTY FIRE AUTHORITY,OPERATIONS DEPARTMENT,FIREFIGHTER,15536.0,83482.0,56208.0,ORANGE,16991.726055558942,91304.27874421806,61474.69993118287,ORANGE_COUNTY_FIRE_AUTHORITY_SPECIAL_DISTRICT,True
