Lew,2.71,2.51,-7.38
Lewallen,1.73,1.59,-8.09
Lewandowski,4.38,3.92,-10.5
Lewellen,1.15,1.08,-6.09
Lewin,1.73,1.72,-0.58
Lewis,189.03,180.28,-4.63
Ley,1.99,1.71,-14.07
Leyba,1.34,1.3,-2.99
Leyva,6.96,8.87,27.44
Lezama,,1.3,
Li,21.42,37.9,76.94
Lian,,1.02,
Liang,5.22,8.18,56.7
Liao,2.14,2.88,34.58
Libby,3.85,3.6,-6.49
Liberty,1.26,1.2,-4.76
Licata,1.37,1.27,-7.3
Licea,,1.25,
Liddell,1.7,1.66,-2.35
Liddle,1.03,1.01,-1.94
Lieb,1.16,1.09,-6.03
Lieberman,3.1,2.81,-9.35
Lien,2.46,2.31,-6.1
Lieu,1.09,1.22,11.93
Liggett,1.6,1.54,-3.75
Liggins,1.29,1.3,0.78
Light,6.18,5.68,-8.09
Lightfoot,3.04,2.93,-3.62
Lightner,2.06,1.93,-6.31
Ligon,2.18,2.08,-4.59
Liles,3.73,3.5,-6.17
Lillard,1.4,1.33,-5.0
Lilley,2.81,2.64,-6.05
Lillie,1.57,1.45,-7.64
Lilly,8.06,7.68,-4.71
Lim,10.17,12.55,23.4
Lima,5.02,6.48,29.08
Limon,3.99,4.91,23.06
Lin,18.3,26.95,47.27
Linares,4.74,6.67,40.72
Lincoln,5.96,5.59,-6.21
Lind,5.3,5.08,-4.15
Lindahl,1.32,1.22,-7.58
Lindberg,3.77,3.44,-8.75
Linde,1.0,,
Lindell,1.23,1.23,0.0
Lindeman,1.71,1.61,-5.85
Lindemann,1.57,1.5,-4.46
Linden,2.2,2.13,-3.18
Linder,4.96,4.69,-5.44
Linderman,1.27,1.33,4.72
Lindgren,2.69,2.47,-8.18
Lindholm,1.29,1.18,-8.53
Lindley,3.73,3.48,-6.7
Lindner,2.58,2.52,-2.33
Lindo,1.04,1.22,17.31
Lindquist,4.16,3.84,-7.69
Lindsay,11.77,11.27,-4.25
Lindsey,22.69,21.62,-4.72
Lindsley,1.06,,
Lindstrom,3.51,3.31,-5.7
Line,1.17,1.1,-5.98
Lineberry,1.16,1.11,-4.31
Linehan,1.28,1.22,-4.69
Lines,1.19,1.18,-0.84
Ling,3.05,3.09,1.31
Lingenfelter,1.22,1.18,-3.28
Lingle,1.51,1.46,-3.31
Lingo,1.03,,
Link,7.99,7.5,-6.13
Linker,1.0,,
Linkous,1.1,1.05,-4.55
Linn,4.51,4.24,-5.99
Lino,1.09,1.23,12.84
Linton,5.06,4.87,-3.75
Linville,2.73,2.55,-6.59
Lipinski,1.34,1.23,-8.21
Lipp,1.18,1.05,-11.02
Lippert,2.1,1.96,-6.67
Lippincott,1.14,1.03,-9.65
Lipps,1.03,1.01,-1.94
Lipscomb,4.74,4.39,-7.38
Lipsey,1.09,1.05,-3.67
Lira,3.95,5.0,26.58
Liriano,,1.06,
Liss,1.26,1.18,-6.35
List,1.41,1.29,-8.51
Lister,2.93,2.83,-3.41
Liston,1.75,1.66,-5.14
Litchfield,1.59,1.45,-8.81
Little,38.08,35.91,-5.7
Littlefield,3.56,3.29,-7.58
Littlejohn,4.22,4.08,-3.32
Littles,1.04,1.09,4.81
Littleton,3.64,3.37,-7.42
Litton,1.64,1.55,-5.49
Littrell,1.86,1.73,-6.99
Litz,1.0,,
Liu,17.67,26.57,50.37
Lively,3.98,3.74,-6.03
Livengood,1.79,1.67,-6.7
Livermore,1.13,1.07,-5.31
Livesay,1.48,1.36,-8.11
Livingston,15.19,14.27,-6.06
Lizama,,1.0,
Lizarraga,1.76,2.2,25.0
Lizotte,1.1,1.02,-7.27
Llamas,3.16,3.74,18.35
Llanes,1.2,1.42,18.33
Llanos,1.04,1.39,33.65
Llewellyn,2.14,2.02,-5.61
Lloyd,22.67,21.76,-4.01
Lo,5.39,6.0,11.32
Lobato,1.16,1.37,18.1
Lobo,1.23,1.64,33.33
Lock,2.43,2.35,-3.29
Lockard,2.24,2.08,-7.14
Locke,9.83,9.37,-4.68
Locker,1.0,,
Lockett,4.8,4.79,-0.21
Lockhart,9.95,9.45,-5.03
Locklear,6.57,6.68,1.67
Lockridge,1.33,1.28,-3.76
Lockwood,7.19,6.73,-6.4
Lodge,1.57,1.53,-2.55
Loeb,1.16,1.04,-10.34
Loeffler,2.07,1.97,-4.83
Loehr,1.01,,
Loera,3.51,4.48,27.64
Lofgren,1.12,1.05,-6.25
Loftin,2.41,2.28,-5.39
Loftis,2.42,2.3,-4.96
Lofton,4.9,4.71,-3.88
Loftus,2.93,2.77,-5.46
Logan,23.94,23.02,-3.84
Loggins,1.84,1.73,-5.98
Logsdon,3.73,3.47,-6.97
Logue,2.97,2.82,-5.05
Lohman,1.68,1.56,-7.14
Lohr,2.41,2.21,-8.3
Lomas,1.55,1.58,1.94
Lomax,3.38,3.32,-1.78
Lombard,2.13,1.99,-6.57
Lombardi,5.13,4.82,-6.04
Lombardo,5.7,5.29,-7.19
Lomeli,3.47,4.16,19.88
London,5.66,5.49,-3.0
Londono,1.16,1.44,24.14
Lonergan,1.31,1.26,-3.82
Loney,1.26,1.23,-2.38
Long,82.85,77.76,-6.14
Longley,1.17,1.09,-6.84
Longmire,1.18,1.12,-5.08
Longo,4.49,4.27,-4.9
Longoria,5.5,6.04,9.82
Loo,1.2,1.24,3.33
Look,1.5,1.43,-4.67
Loomis,5.31,4.92,-7.34
Looney,4.8,4.38,-8.75
Looper,1.54,1.51,-1.95
Loos,1.56,1.38,-11.54
Loper,2.85,2.7,-5.26
Lopes,5.94,6.21,4.55
Lopez,230.4,296.47,28.68
Lopresti,1.15,1.08,-6.09
Lor,2.99,3.89,30.1
Lora,1.85,2.38,28.65
Lord,8.61,7.93,-7.9
Lore,1.18,1.1,-6.78
Loredo,1.98,2.65,33.84
Lorenz,5.38,4.93,-8.36
Lorenzen,1.36,1.27,-6.62
Lorenzo,4.66,6.04,29.61
Loring,1.33,1.26,-5.26
Losey,1.22,1.14,-6.56
Lott,9.31,8.87,-4.73
Lotz,1.45,1.31,-9.66
Lou,,1.0,
Loucks,1.99,1.83,-8.04
Louden,1.32,1.31,-0.76
Loudermilk,1.75,1.64,-6.29
Lough,1.32,1.23,-6.82
Loughlin,1.2,1.12,-6.67
Loughran,,1.0,
Louie,2.99,2.88,-3.68
Louis,6.88,8.05,17.01
Lovato,2.76,2.81,1.81
Love,29.03,28.09,-3.24
Lovejoy,3.0,2.83,-5.67
Lovelace,4.95,4.67,-5.66
Lovelady,1.44,1.35,-6.25
Loveland,2.06,1.95,-5.34
Loveless,3.48,3.23,-7.18
Lovell,7.65,7.18,-6.14
Lovely,1.45,1.39,-4.14
Lovett,6.83,6.6,-3.37
Loving,2.59,2.42,-6.56
Low,4.25,4.08,-4.0
Lowder,1.92,1.85,-3.65
Lowe,33.06,31.28,-5.38
Lowell,2.47,2.23,-9.72
Lower,1.66,1.58,-4.82
Lowery,15.45,14.67,-5.05
Lowman,2.64,2.47,-6.44
Lowrance,1.24,1.21,-2.42
Lowrey,2.04,1.9,-6.86
Lowry,9.08,8.44,-7.05
Lowther,1.46,1.37,-6.16
Loy,3.24,3.01,-7.1
Loya,3.68,4.15,12.77
Loyd,4.98,4.59,-7.83
Loyola,,1.19,
Loza,2.47,3.05,23.48
Lozada,2.42,3.04,25.62
Lozano,15.78,19.59,24.14
Lozoya,1.27,1.61,26.77
Lu,8.52,12.08,41.78
Lua,,1.23,
Lubin,1.43,1.56,9.09
Lucas,37.22,36.51,-1.91
Luce,3.52,3.29,-6.53
Lucero,12.57,13.56,7.88
Lucey,1.01,,
Lucia,1.45,1.37,-5.52
Luciano,3.14,3.47,10.51
Lucier,1.04,,
Lucio,2.83,3.32,17.31
Luck,2.2,2.04,-7.27
Luckett,2.69,2.64,-1.86
Luckey,1.85,1.84,-0.54
Lucy,1.11,1.05,-5.41
Ludlow,1.38,1.31,-5.07
Ludwick,1.17,1.08,-7.69
Ludwig,8.15,7.59,-6.87
Lueck,1.29,1.21,-6.2
Luedtke,1.29,1.22,-5.43
Luera,,1.0,
Luevano,1.72,2.14,24.42
Lugo,10.87,12.85,18.22
Lui,2.08,2.09,0.48
Luis,2.54,3.14,23.62
Lujan,7.0,7.47,6.71
Lukas,1.55,1.33,-14.19
Luke,6.31,6.25,-0.95
Lukens,1.15,1.07,-6.96
Luker,1.66,1.57,-5.42
Lum,2.99,2.73,-8.7
Lumley,1.08,1.01,-6.48
Lumpkin,3.39,3.16,-6.78
Luna,28.22,35.43,25.55
Lund,8.9,8.25,-7.3
Lundberg,2.92,2.7,-7.53
Lunde,1.05,1.01,-3.81
Lundeen,1.23,1.15,-6.5
Lundgren,2.64,2.44,-7.58
Lundin,1.19,1.16,-2.52
Lundquist,2.55,2.32,-9.02
Lundy,5.25,5.03,-4.19
Lung,2.69,2.63,-2.23
Lunn,1.55,1.58,1.94
Lunsford,6.2,5.75,-7.26
Lunt,1.05,1.03,-1.9
Luo,1.85,3.39,83.24
Luong,4.16,4.9,17.79
Lupo,2.0,1.84,-8.0
Lupton,1.03,,
Lusk,4.5,4.36,-3.11
Lussier,1.72,1.62,-5.81
Luster,2.54,2.48,-2.36
Lutes,1.4,1.25,-10.71
Luther,5.04,4.71,-6.55
Luttrell,3.5,3.27,-6.57
Lutz,11.84,10.87,-8.19
Luu,4.44,5.32,19.82
Lux,2.04,1.96,-3.92
Ly,8.52,10.13,18.9
Lydon,1.48,1.39,-6.08
Lykins,1.63,1.54,-5.52
Lyle,4.8,4.47,-6.88
Lyles,5.79,5.45,-5.87
Lyman,4.25,3.95,-7.06
Lynch,42.43,39.9,-5.96
Lynn,13.76,12.76,-7.27
Lyon,10.13,9.39,-7.31
Lyons,30.49,28.65,-6.03
Lytle,4.71,4.4,-6.58
Ma,7.05,9.65,36.88
Maas,3.49,3.15,-9.74
Mabe,2.55,2.35,-7.84
Mabry,4.64,4.35,-6.25
Macaluso,1.68,1.54,-8.33
Macarthur,1.44,1.36,-5.56
Macdonald,16.97,15.84,-6.66
Macdougall,1.54,1.46,-5.19
Mace,4.49,4.14,-7.8
Macedo,2.15,2.86,33.02
Macfarlane,1.64,1.56,-4.88
Macgregor,1.88,1.75,-6.91
Mach,1.77,1.71,-3.39
Machado,6.83,7.85,14.93
Machuca,1.67,2.15,28.74
Macias,17.33,21.1,21.75
Maciel,3.12,3.9,25.0
Mack,24.89,24.09,-3.21
Mackay,3.43,3.35,-2.33
Mackenzie,4.88,4.66,-4.51
Mackey,11.02,10.42,-5.44
Mackie,2.41,2.27,-5.81
Mackin,1.49,1.37,-8.05
Mackinnon,1.48,1.42,-4.05
Macklin,2.44,2.42,-0.82
Maclean,2.64,2.54,-3.79
Macleod,2.8,2.67,-4.64
Macmillan,2.06,1.93,-6.31
Macneil,1.06,1.02,-3.77
Macomber,1.36,1.37,0.74
Macon,2.44,2.38,-2.46
Macpherson,2.03,1.89,-6.9
Macy,1.93,1.76,-8.81
Madden,12.78,12.01,-6.03
Maddox,12.96,12.29,-5.17
Maddux,1.66,1.51,-9.04
Mader,1.97,1.84,-6.6
Madera,2.65,3.25,22.64
Madigan,2.1,1.93,-8.1
Madison,9.84,9.63,-2.13
Madrid,7.72,8.76,13.47
Madrigal,7.28,9.16,25.82
Madsen,6.09,5.89,-3.28
Madson,1.11,1.06,-4.5
Maes,2.09,2.05,-1.91
Maestas,2.9,2.81,-3.1
Magallanes,2.33,3.0,28.76
Magallon,1.4,1.83,30.71
Magana,10.22,13.26,29.75
Magdaleno,2.14,2.7,26.17
Magee,9.65,9.4,-2.59
Mager,1.3,1.01,-22.31
Maggard,2.36,2.25,-4.66
Maggio,2.16,1.99,-7.87
Magill,1.97,1.93,-2.03
Magner,1.01,,
Magness,1.09,1.03,-5.5
Magnuson,2.95,2.71,-8.14
Magruder,1.15,1.06,-7.83
Maguire,5.88,5.67,-3.57
Mahaffey,2.96,2.74,-7.43
Mahan,5.54,5.21,-5.96
Mahaney,1.02,1.0,-1.96
Mahar,1.2,1.12,-6.67
Maher,8.34,7.87,-5.64
Mahler,1.92,1.77,-7.81
Mahmood,1.31,1.83,39.69
Mahmoud,,1.13,
Mahon,3.46,3.2,-7.51
Mahone,1.3,1.34,3.08
Mahoney,14.62,13.69,-6.36
Mai,4.46,5.91,32.51
Maiden,1.29,1.32,2.33
Maier,5.16,4.79,-7.17
Main,4.68,4.33,-7.48
Maine,1.28,1.22,-4.69
Maines,1.5,1.42,-5.33
Mains,1.43,1.36,-4.9
Maitland,1.15,1.1,-4.35
Majewski,1.89,1.74,-7.94
Major,7.34,7.11,-3.13
Majors,3.51,3.3,-5.98
Mak,1.59,1.75,10.06
Maki,3.39,3.12,-7.96
Makowski,1.47,1.34,-8.84
Malagon,,1.06,
Malave,1.55,1.79,15.48
Malcolm,3.57,3.6,0.84
Malcom,1.32,1.25,-5.3
Maldonado,32.63,41.2,26.26
Malek,1.65,1.62,-1.82
Maley,1.8,1.58,-12.22
Malhotra,,1.09,
Malik,3.85,5.06,31.43
Malin,1.48,1.48,0.0
Malinowski,2.16,2.0,-7.41
Mallard,2.08,2.23,7.21
Mallett,2.44,2.22,-9.02
Mallette,1.01,,
Malley,1.46,1.35,-7.53
Mallon,1.81,1.76,-2.76
Mallory,6.3,5.96,-5.4
Malloy,5.95,5.61,-5.71
Malone,25.67,24.17,-5.84
Maloney,11.28,10.4,-7.8
Malott,1.16,1.11,-4.31
Maloy,1.77,1.72,-2.82
Man,1.64,1.36,-17.07
Manalo,,1.21,
Mancha,1.03,1.1,6.8
Manchester,1.88,1.76,-6.38
Mancia,,1.39,
Mancilla,2.03,2.68,32.02
Mancini,4.03,3.86,-4.22
Mancuso,3.58,3.29,-8.1
Mandel,2.42,2.27,-6.2
Mandell,1.24,1.13,-8.87
Mandujano,1.48,2.08,40.54
Manes,1.13,1.06,-6.19
Maness,2.99,2.74,-8.36
Maney,1.25,1.14,-8.8
Mangan,2.13,2.14,0.47
Mangold,1.5,1.39,-7.33
Mangrum,1.51,1.45,-3.97
Mangum,3.44,3.23,-6.1
Manion,1.83,1.73,-5.46
Manis,1.68,1.59,-5.36
Maniscalco,1.07,1.02,-4.67
Manjarrez,,1.08,
Manley,9.33,8.52,-8.68
Mann,30.03,28.31,-5.73
Manna,1.04,1.17,12.5
Manning,26.72,25.41,-4.9
Mannino,1.31,1.31,0.0
Mannion,1.09,1.05,-3.67
Manns,2.19,2.14,-2.28
Manor,1.16,1.16,0.0
Manos,1.07,1.01,-5.61
Manrique,1.01,1.3,28.71
Manriquez,2.2,2.75,25.0
Mansell,1.3,1.19,-8.46
Mansfield,6.86,6.35,-7.43
Manson,3.0,2.6,-13.33
Mansour,1.79,2.13,18.99
Manuel,8.98,9.33,3.9
Manzanares,1.95,2.54,30.26
Manzano,2.47,3.26,31.98
Manzi,1.02,,
Manzo,3.93,4.62,17.56
Mao,1.5,1.89,26.0
Mapes,2.03,1.85,-8.87
Maple,1.59,1.55,-2.52
Maples,3.91,3.59,-8.18
Mapp,1.71,1.61,-5.85
Mar,1.6,1.82,13.75
Mara,1.08,1.0,-7.41
Marable,1.17,1.19,1.71
Marano,1.17,1.25,6.84
Maravilla,1.39,1.92,38.13
Marble,2.0,1.96,-2.0
Marcano,1.2,1.44,20.0
March,3.91,3.63,-7.16
Marchand,2.32,2.24,-3.45
Marchant,1.97,1.98,0.51
Marchese,2.4,2.26,-5.83
Marchetti,1.51,1.45,-3.97
Marcial,1.09,1.58,44.95
Marco,1.04,1.04,0.0
Marcos,1.21,1.71,41.32
Marcotte,2.14,2.01,-6.07
Marcum,5.9,5.51,-6.61
Marcus,6.44,5.99,-6.99
Mardis,1.15,1.15,0.0
Marek,2.79,2.73,-2.15
Mares,4.46,5.06,13.45
Marez,1.03,1.04,0.97
Margolis,1.58,1.42,-10.13
Maria,1.44,1.53,6.25
Mariani,1.53,1.55,1.31
Mariano,2.64,3.08,16.67
Marin,11.78,14.88,26.32
Marine,1.22,1.25,2.46
Marinelli,1.65,1.52,-7.88
Marini,1.27,1.27,0.0
Marino,11.39,10.74,-5.71
Marion,5.32,5.01,-5.83
Mariscal,2.37,2.84,19.83
Mark,5.9,4.84,-17.97
Markel,1.49,1.4,-6.04
Marker,2.2,2.18,-0.91
Markey,1.94,1.84,-5.15
Markham,4.73,4.45,-5.92
Markle,2.0,2.0,0.0
Markley,2.66,2.57,-3.38
Markovich,1.06,,
Markowitz,1.62,1.5,-7.41
Markowski,1.24,1.19,-4.03
Marks,17.9,16.67,-6.87
Markus,1.32,1.24,-6.06
Marler,2.44,2.39,-2.05
Marley,2.25,2.11,-6.22
Marlin,2.01,1.9,-5.47
Marlow,4.89,4.48,-8.38
Marlowe,2.34,2.22,-5.13
Marmolejo,1.42,1.77,24.65
Maroney,1.56,1.49,-4.49
Marotta,1.58,1.52,-3.8
Marquardt,3.11,2.97,-4.5
Marques,2.37,2.55,7.59
Marquez,29.64,36.45,22.98
Marquis,3.13,2.96,-5.43
Marr,3.84,3.64,-5.21
Marra,2.05,2.06,0.49
Marrero,6.22,7.16,15.11
Marriott,1.87,1.88,0.53
Marron,1.69,1.74,2.96
Marrone,1.37,1.29,-5.84
Marroquin,4.77,6.67,39.83
Marrow,1.22,1.24,1.64
Marrs,2.13,1.92,-9.86
Marrufo,1.04,1.23,18.27
Mars,1.68,1.49,-11.31
Marsden,1.67,1.6,-4.19
Marsh,22.61,21.12,-6.59
Marshall,65.69,62.35,-5.08
Marston,2.27,2.22,-2.2
Marte,2.26,3.01,33.19
Martel,3.1,3.07,-0.97
Martell,3.55,3.78,6.48
Marten,1.06,1.24,16.98
Martens,3.61,3.42,-5.26
Marti,1.49,1.65,10.74
Martin,249.37,238.19,-4.48
Martindale,2.58,2.36,-8.53
Martineau,1.64,1.7,3.66
Martinelli,1.81,1.73,-4.42
Martines,2.98,3.17,6.38
Martinez,287.32,359.4,25.09
Martini,2.59,2.58,-0.39
Martino,4.78,4.45,-6.9
Martins,3.36,3.98,18.45
Martinson,2.83,2.73,-3.53
Martucci,1.0,,
Marty,1.74,1.64,-5.75
Martz,3.13,2.8,-10.54
Marvel,1.44,1.31,-9.03
Marvin,3.85,3.5,-9.09
Marx,3.49,3.97,13.75
Mascorro,,1.04,
Mash,1.45,,
Mashburn,2.47,2.27,-8.1
Masi,1.12,1.05,-6.25
Mask,1.21,1.15,-4.96
Mason,57.64,54.31,-5.78
Mass,1.01,,
Massa,2.09,2.07,-0.96
Massaro,1.82,1.73,-4.95
Masse,1.3,1.27,-2.31
Massengale,1.15,1.06,-7.83
Massengill,1.25,1.18,-5.6
Massey,19.82,18.85,-4.89
Massie,3.9,3.7,-5.13
Masson,1.01,,
Mast,4.77,5.4,13.21
Masters,8.57,7.98,-6.88
Masterson,4.33,4.11,-5.08
Mastin,1.38,1.38,0.0
Mata,12.93,16.31,26.14
Matamoros,,1.37,
Mateo,3.17,4.66,47.0
Matheny,3.1,2.91,-6.13
Mather,2.45,2.58,5.31
Matherne,1.24,1.17,-5.65
Mathers,1.38,1.31,-5.07
Mathes,2.4,2.22,-7.5
Matheson,2.71,2.57,-5.17
Mathew,3.45,4.68,35.65
Mathews,18.76,17.49,-6.77
Mathewson,1.24,1.12,-9.68
Mathias,3.07,3.0,-2.28
Mathieu,1.79,1.86,3.91
Mathis,19.2,18.38,-4.27
Mathison,1.55,1.46,-5.81
Matias,2.7,3.94,45.93
Matlock,4.45,4.27,-4.04
Matney,1.93,1.87,-3.11
Matos,6.23,7.21,15.73
Matson,4.49,4.18,-6.9
Matsumoto,1.68,1.52,-9.52
Matt,1.57,1.47,-6.37
Matta,1.56,1.9,21.79
Matter,1.06,,
Mattern,1.64,1.6,-2.44
Mattes,1.0,1.02,2.0
Matteson,2.58,2.42,-6.2
Matthew,2.4,2.18,-9.17
Matthews,46.28,44.51,-3.82
Mattingly,5.43,5.1,-6.08
Mattison,2.63,2.54,-3.42
Mattos,1.26,1.44,14.29
Mattox,3.66,3.42,-6.56
Mattson,5.87,5.49,-6.47
Matus,1.21,1.34,10.74
Matute,,1.32,
Matz,1.9,1.74,-8.42
Mau,,1.03,
Mauck,1.07,,
Mauer,1.17,1.12,-4.27
Maughan,1.15,1.18,2.61
Mauk,1.27,1.27,0.0
Maul,1.16,1.08,-6.9
Mauldin,3.6,3.39,-5.83
Maupin,2.25,2.05,-8.89
Maurer,7.54,7.02,-6.9
Maurice,1.32,1.33,0.76
Mauricio,1.28,1.82,42.19
Mauro,2.77,2.62,-5.42
Maus,1.46,1.36,-6.85
Max,1.1,,
Maxey,3.88,3.59,-7.47
Maxfield,2.02,2.03,0.5
Maxie,1.01,1.13,11.88
Maxon,,1.03,
Maxson,1.7,1.55,-8.82
Maxwell,24.38,23.04,-5.5
May,37.71,35.02,-7.13
Maya,2.68,3.5,30.6
Mayberry,5.21,4.86,-6.72
Maye,1.49,1.48,-0.67
Mayer,14.5,13.41,-7.52
Mayers,2.07,2.06,-0.48
Mayes,9.21,8.56,-7.06
Mayfield,10.8,10.1,-6.48
Mayhew,3.25,3.08,-5.23
Mayle,1.7,1.62,-4.71
Maynard,13.21,12.36,-6.43
Mayne,1.49,1.38,-7.38
Maynor,1.64,1.6,-2.44
Mayo,12.28,11.94,-2.77
Mayorga,2.54,3.27,28.74
Mays,14.43,13.7,-5.06
Mazariegos,1.02,1.78,74.51
Maze,1.71,1.61,-5.85
Mazur,3.23,2.96,-8.36
Mazurek,1.08,1.0,-7.41
Mazza,2.99,2.73,-8.7
Mazzola,1.42,1.32,-7.04
Mcabee,1.45,1.37,-5.52
Mcadams,4.25,3.91,-8.0
Mcadoo,1.3,1.21,-6.92
Mcafee,4.39,4.19,-4.56
Mcalister,4.24,3.95,-6.84
Mcallister,10.6,10.02,-5.47
Mcalpin,1.14,1.04,-8.77
Mcalpine,1.33,1.26,-5.26
Mcanally,1.47,1.4,-4.76
Mcandrew,1.52,1.4,-7.89
Mcardle,1.99,1.84,-7.54
Mcarthur,4.5,4.3,-4.44
Mcatee,1.73,1.61,-6.94
Mcauley,1.46,1.42,-2.74
Mcauliffe,2.09,1.94,-7.18
Mcavoy,1.74,1.6,-8.05
Mcbee,2.63,2.38,-9.51
Mcbeth,1.11,1.02,-8.11
Mcbrayer,1.27,1.17,-7.87
Mcbride,22.57,21.66,-4.03
Mcbroom,1.68,1.55,-7.74
Mccabe,10.94,10.31,-5.76
Mccafferty,1.89,1.74,-7.94
Mccaffrey,2.99,2.77,-7.36
Mccain,6.65,6.45,-3.01
Mccaleb,1.01,,
Mccall,15.28,14.74,-3.53
Mccalla,1.0,1.13,13.0
Mccallister,2.88,2.9,0.69
Mccallum,3.67,3.47,-5.45
Mccammon,1.26,1.18,-6.35
Mccandless,1.89,1.75,-7.41
Mccann,12.86,12.0,-6.69
Mccants,2.08,2.13,2.4
Mccarley,1.48,1.39,-6.08
Mccarroll,1.14,1.1,-3.51
Mccarron,1.3,1.22,-6.15
Mccarter,3.43,3.34,-2.62
Mccarthy,30.04,28.12,-6.39
Mccartney,4.82,4.62,-4.15
Mccarty,13.24,12.52,-5.44
Mccaskill,2.03,1.99,-1.97
Mccaslin,1.7,1.6,-5.88
Mccauley,8.87,8.39,-5.41
Mcchesney,1.32,1.22,-7.58
Mcclain,16.89,16.33,-3.32
Mcclanahan,3.72,3.53,-5.11
Mcclary,2.08,2.06,-0.96
Mcclean,1.11,1.08,-2.7
Mccleary,2.36,2.22,-5.93
Mcclellan,9.26,8.83,-4.64
Mcclelland,5.05,4.78,-5.35
Mcclendon,6.53,6.39,-2.14
Mcclintock,3.3,3.1,-6.06
Mcclinton,1.99,1.97,-1.01
Mccloskey,3.92,3.65,-6.89
Mccloud,5.61,5.35,-4.63
Mcclung,3.4,3.21,-5.59
Mcclure,17.24,16.18,-6.15
Mcclurg,1.19,1.12,-5.88
Mccluskey,2.24,2.14,-4.46
Mccollough,1.53,1.45,-5.23
Mccollum,7.17,6.78,-5.44
Mccomas,1.72,1.63,-5.23
Mccomb,2.07,1.9,-8.21
Mccombs,3.31,3.1,-6.34
Mcconnell,14.53,13.48,-7.23
Mccool,2.67,2.46,-7.87
Mccord,6.38,6.06,-5.02
Mccorkle,3.04,2.89,-4.93
Mccormack,6.33,5.92,-6.48
Mccormick,23.23,21.58,-7.1
Mccourt,1.5,1.43,-4.67
Mccowan,1.52,1.53,0.66
Mccown,1.8,1.7,-5.56
Mccoy,39.47,37.54,-4.89
Mccracken,7.03,6.54,-6.97
Mccrary,4.37,4.14,-5.26
Mccraw,2.0,1.89,-5.5
Mccray,9.38,9.5,1.28
Mccrea,2.21,2.14,-3.17
Mccready,1.55,1.46,-5.81
Mccreary,3.0,2.81,-6.33
Mccrory,2.08,1.93,-7.21
Mccue,2.96,2.8,-5.41
Mcculley,2.06,1.85,-10.19
Mcculloch,2.97,2.79,-6.06
Mccullough,16.36,15.54,-5.01
Mccullum,1.05,1.12,6.67
Mccully,1.12,1.1,-1.79
Mccune,3.45,3.24,-6.09
Mccurdy,4.46,4.23,-5.16
Mccurry,2.76,2.57,-6.88
Mccusker,1.26,1.21,-3.97
Mccutchen,1.46,1.41,-3.42
Mccutcheon,3.3,3.13,-5.15
Mcdade,2.52,2.41,-4.37
Mcdaniel,32.0,30.08,-6.0
Mcdaniels,2.56,2.46,-3.91
Mcdavid,1.11,1.05,-5.41
Mcdermott,10.91,10.35,-5.13
Mcdevitt,2.71,2.52,-7.01
Mcdonald,65.28,61.19,-6.27
Mcdonnell,5.15,4.85,-5.83
Mcdonough,7.91,7.37,-6.83
Mcdougal,2.6,2.42,-6.92
Mcdougald,1.07,1.06,-0.93
Mcdougall,2.32,2.26,-2.59
Mcdowell,17.62,16.68,-5.33
Mcduffie,3.51,3.43,-2.28
Mceachern,1.51,1.4,-7.28
Mcelhaney,1.37,1.31,-4.38
Mcelrath,1.11,1.06,-4.5
Mcelroy,8.92,8.36,-6.28
Mcelveen,1.37,1.27,-7.3
Mcelwain,1.11,1.04,-6.31
Mcelwee,1.3,1.22,-6.15
Mcentire,1.46,1.4,-4.11
Mcevoy,2.04,1.94,-4.9
Mcewen,2.75,2.58,-6.18
Mcfadden,11.2,10.79,-3.66
Mcfall,2.78,2.58,-7.19
Mcfarland,14.92,14.0,-6.17
Mcfarlane,3.02,3.16,4.64
Mcfarlin,1.59,1.52,-4.4
Mcgaha,1.37,1.28,-6.57
Mcgann,1.38,1.31,-5.07
Mcgarry,2.56,2.37,-7.42
Mcgarvey,1.46,1.34,-8.22
Mcgary,1.12,1.07,-4.46
Mcgaughey,1.11,1.03,-7.21
Mcgee,26.66,25.27,-5.21
Mcgehee,2.12,1.95,-8.02
Mcghee,8.05,7.95,-1.24
Mcgill,9.77,9.27,-5.12
Mcginley,2.39,2.32,-2.93
Mcginn,2.13,2.02,-5.16
Mcginnis,9.85,9.14,-7.21
Mcginty,2.2,2.06,-6.36
Mcglone,1.27,1.2,-5.51
Mcglothlin,1.39,1.35,-2.88
Mcglynn,1.44,1.42,-1.39
Mcgoldrick,1.06,,
Mcgough,1.84,1.75,-4.89
Mcgovern,6.21,5.85,-5.8
Mcgowan,11.74,11.3,-3.75
Mcgowen,1.43,1.3,-9.09
Mcgrady,1.42,1.29,-9.15
Mcgrath,12.62,11.82,-6.34
Mcgraw,7.67,7.33,-4.43
Mcgregor,5.55,5.29,-4.68
Mcgrew,3.33,3.17,-4.8
Mcgriff,2.02,1.96,-2.97
Mcgruder,1.19,1.17,-1.68
Mcguigan,1.29,1.24,-3.88
Mcguinness,1.61,1.47,-8.7
Mcguire,23.03,21.81,-5.3
Mchale,2.32,2.17,-6.47
Mchenry,4.21,3.95,-6.18
Mchugh,6.75,6.25,-7.41
Mcilwain,1.06,1.02,-3.77
Mcinerney,1.61,1.52,-5.59
Mcinnis,2.74,2.69,-1.82
