Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
185,LAD,2021-07-31,@,ARI,W 8-3,45,43,8,16,13,2,0,1,7,3,0,2,8,.372,.400,.488,.888,21,0,0,0,0,0
186,LAD,2021-07-30,@,ARI,L 5-6 (10),44,40,5,11,9,0,1,1,5,1,0,2,9,.275,.318,.400,.718,16,1,1,0,1,0
187,LAD,2021-07-29,@,SFG,L 0-5,31,28,0,4,4,0,0,0,0,0,0,2,11,.143,.200,.143,.343,4,2,0,1,0,0
188,LAD,2021-07-28,@,SFG,W 8-0,47,42,8,13,10,1,1,1,8,1,0,3,9,.310,.383,.452,.835,19,0,2,0,0,0
189,LAD,2021-07-27,@,SFG,L 1-2,33,32,1,6,4,2,0,0,1,0,0,1,7,.188,.212,.250,.462,8,0,0,0,0,0
190,LAD,2021-07-25,,COL,W 3-2,34,31,3,7,3,1,0,3,3,1,0,3,6,.226,.294,.548,.843,17,0,0,0,0,0
191,LAD,2021-07-24,,COL,W 1-0,28,28,1,5,4,0,0,1,1,0,0,0,7,.179,.179,.286,.464,8,2,0,0,0,0
192,LAD,2021-07-23,,COL,L 6-9 (10),45,40,6,10,5,3,1,1,6,1,0,4,12,.250,.333,.450,.783,18,0,1,0,0,0
193,LAD,2021-07-22,,SFG,L 3-5,36,34,3,7,5,1,0,1,3,0,0,2,9,.206,.250,.324,.574,11,1,0,0,0,0
194,LAD,2021-07-21,,SFG,L 2-4,33,30,2,3,1,1,0,1,2,1,0,3,9,.100,.182,.233,.415,7,0,0,0,0,0
195,LAD,2021-07-20,,SFG,W 8-6,39,33,8,10,4,3,0,3,8,0,0,3,10,.303,.410,.667,1.077,22,1,3,0,0,0
196,LAD,2021-07-19,,SFG,L 2-7,36,31,2,4,1,1,0,2,2,0,0,4,11,.129,.250,.355,.605,11,0,1,0,0,0
197,LAD,2021-07-18,@,COL,L 5-6 (10),41,38,5,9,6,1,0,2,5,1,0,3,12,.237,.293,.421,.714,16,1,0,0,0,0
198,LAD,2021-07-17,@,COL,W 9-2,40,39,9,12,4,4,0,4,9,0,0,1,9,.308,.325,.718,1.043,28,0,0,0,0,0
199,LAD,2021-07-16,@,COL,W 10-4,48,40,10,14,10,3,0,1,10,0,0,5,10,.350,.426,.500,.926,20,0,1,1,1,0
200,LAD,2021-07-11,,ARI,W 7-4,38,32,7,10,6,2,0,2,7,0,0,3,6,.313,.378,.563,.941,18,1,1,1,1,1
201,LAD,2021-07-10,,ARI,W 22-1,53,44,22,21,10,2,1,8,22,0,0,8,4,.477,.566,1.114,1.680,49,2,1,0,0,0
202,LAD,2021-07-09,,ARI,L 2-5,35,32,2,5,2,2,0,1,2,0,0,3,7,.156,.229,.313,.541,10,0,0,0,0,0
203,LAD,2021-07-08,@,MIA,W 6-1,43,39,6,11,10,1,0,0,4,1,0,2,7,.282,.326,.308,.633,12,0,1,0,1,0
204,LAD,2021-07-07,@,MIA,L 6-9,38,37,6,10,4,2,0,4,6,0,0,1,13,.270,.289,.649,.938,24,0,0,0,0,0
205,LAD,2021-07-06,@,MIA,L 1-2 (10),44,38,1,9,9,0,0,0,1,1,0,5,12,.237,.341,.237,.578,9,2,1,0,0,1
206,LAD,2021-07-05,@,MIA,L 4-5,42,36,4,8,5,3,0,0,4,0,0,5,13,.222,.310,.306,.615,11,0,0,0,1,0
207,LAD,2021-07-04,@,WSN,W 5-1,41,38,5,11,7,3,0,1,5,0,0,0,15,.289,.341,.447,.789,17,0,3,0,0,0
208,LAD,2021-07-03,@,WSN,W 5-3,38,31,5,5,4,1,0,0,5,1,0,4,7,.161,.263,.194,.457,6,0,1,0,2,1
209,LAD,2021-07-02,@,WSN,W 10-5,42,37,10,11,7,2,0,2,10,0,0,4,10,.297,.381,.514,.894,19,0,1,0,0,0
210,LAD,2021-07-01,@,WSN,W 6-2 (5),26,25,6,9,7,0,0,2,6,0,0,1,2,.360,.385,.600,.985,15,0,0,0,0,0
211,LAD,2021-06-29,,SFG,W 3-1,33,26,3,3,1,1,0,1,3,0,0,5,7,.115,.281,.269,.550,7,0,1,1,0,0
212,LAD,2021-06-28,,SFG,W 3-2,30,28,3,5,2,0,0,3,3,0,0,2,10,.179,.233,.500,.733,14,1,0,0,0,0
213,LAD,2021-06-27,,CHC,W 7-1,36,31,7,8,4,1,1,2,7,1,0,3,12,.258,.333,.548,.882,17,1,1,0,1,0
214,LAD,2021-06-26,,CHC,W 3-2,36,33,3,10,5,4,0,1,3,0,1,3,11,.303,.361,.515,.876,17,1,0,0,0,0
215,LAD,2021-06-25,,CHC,W 6-2,39,34,6,8,3,2,0,3,6,2,0,5,6,.235,.333,.559,.892,19,0,0,0,0,1
216,LAD,2021-06-24,,CHC,L 0-4,33,25,0,0,0,0,0,0,0,0,0,8,7,.000,.242,.000,.242,0,1,0,0,0,0
217,LAD,2021-06-23,@,SDP,L 3-5,35,31,3,5,3,2,0,0,2,0,0,3,6,.161,.257,.226,.483,7,0,1,0,0,0
218,LAD,2021-06-22,@,SDP,L 2-3,39,34,2,8,6,1,0,1,1,0,0,5,9,.235,.333,.353,.686,12,1,0,0,0,0
219,LAD,2021-06-21,@,SDP,L 2-6,35,31,2,3,1,0,0,2,2,0,0,3,16,.097,.200,.290,.490,9,0,1,0,0,0
220,LAD,2021-06-20,@,ARI,W 9-8,48,40,9,15,10,3,1,1,8,1,0,6,8,.375,.468,.575,1.043,23,1,1,1,0,0
221,LAD,2021-06-19,@,ARI,W 9-3,46,36,9,11,5,3,1,2,9,0,0,7,7,.306,.409,.611,1.020,22,0,0,2,1,0
222,LAD,2021-06-18,@,ARI,W 3-0,35,27,3,3,1,1,0,1,2,0,0,7,7,.111,.286,.259,.545,7,3,0,0,1,0
223,LAD,2021-06-16,,PHI,L 0-2,37,31,0,5,5,0,0,0,0,0,0,4,10,.161,.297,.161,.459,5,1,2,0,0,0
224,LAD,2021-06-15,,PHI,W 5-3,38,33,5,11,8,2,0,1,5,0,0,3,5,.333,.421,.485,.906,16,2,2,0,0,0
225,LAD,2021-06-14,,PHI,W 3-1,28,27,3,3,1,0,0,2,3,0,0,1,7,.111,.143,.333,.476,9,0,0,0,0,0
226,LAD,2021-06-13,,TEX,W 5-3,36,32,5,11,8,2,0,1,5,0,1,3,9,.344,.417,.500,.917,16,2,1,0,0,0
227,LAD,2021-06-12,,TEX,L 1-12,34,32,1,6,4,1,0,1,1,0,0,2,10,.188,.235,.313,.548,10,1,0,0,0,0
228,LAD,2021-06-11,,TEX,W 12-1,45,38,12,16,9,2,0,5,12,0,0,3,4,.421,.477,.868,1.346,33,0,2,1,1,0
229,LAD,2021-06-10,@,PIT,W 6-3 (8),40,29,6,10,9,0,0,1,6,1,0,7,7,.345,.487,.448,.935,13,1,2,1,1,1
230,LAD,2021-06-09,@,PIT,W 2-1,39,34,2,7,5,0,0,2,2,0,0,5,2,.206,.308,.382,.690,13,0,0,0,0,0
231,LAD,2021-06-08,@,PIT,W 5-3,38,36,5,10,7,1,1,1,5,0,0,1,6,.278,.316,.444,.760,16,1,1,0,0,0
232,LAD,2021-06-06,@,ATL,L 2-4,34,34,2,7,5,1,0,1,2,0,0,0,5,.206,.206,.324,.529,11,0,0,0,0,0
233,LAD,2021-06-05,@,ATL,L 4-6,38,34,4,5,5,0,0,0,1,1,0,2,11,.147,.237,.147,.384,5,1,2,0,0,0
234,LAD,2021-06-04,@,ATL,W 9-5,40,31,9,4,1,3,0,0,8,0,0,8,10,.129,.308,.226,.533,7,2,0,1,0,0
235,LAD,2021-06-02,,STL,W 14-3,45,35,14,10,7,2,0,1,13,1,0,10,8,.286,.444,.429,.873,15,0,0,0,0,0
236,LAD,2021-06-01,,STL,L 2-3,37,32,2,7,5,1,0,1,2,0,0,5,7,.219,.324,.344,.668,11,2,0,0,0,0
237,LAD,2021-05-31,,STL,W 9-4,38,33,9,10,3,4,0,3,9,0,1,4,12,.303,.395,.697,1.092,23,0,1,0,0,1
238,LAD,2021-05-30,,SFG,L 4-5,35,34,4,5,1,2,0,2,4,0,0,1,11,.147,.171,.382,.554,13,0,0,0,0,0
239,LAD,2021-05-29,,SFG,L 6-11,40,36,6,8,3,3,0,2,6,1,0,2,13,.222,.282,.472,.754,17,0,1,1,0,0
240,LAD,2021-05-28,,SFG,L 5-8 (10),46,38,5,8,6,0,0,2,5,0,0,7,5,.211,.333,.368,.702,14,0,0,1,0,0
241,LAD,2021-05-27,,SFG,W 4-3,31,30,4,6,1,1,1,3,4,0,0,0,11,.200,.226,.600,.826,18,0,1,0,0,0
242,LAD,2021-05-26,@,HOU,L 2-5,34,31,2,4,3,0,0,1,2,0,0,3,10,.129,.206,.226,.432,7,0,0,0,0,0
243,LAD,2021-05-25,@,HOU,W 9-2,44,34,9,7,6,0,0,1,8,0,0,9,8,.206,.386,.294,.680,10,0,1,0,0,0
244,LAD,2021-05-23,@,SFG,W 11-5,41,37,11,11,7,2,0,2,11,0,1,4,7,.297,.366,.514,.879,19,0,0,0,0,1
245,LAD,2021-05-22,@,SFG,W 6-3,37,34,6,9,5,2,0,2,6,0,0,1,5,.265,.286,.500,.786,17,1,0,2,0,0
246,LAD,2021-05-21,@,SFG,W 2-1,37,35,2,10,7,2,0,1,2,0,1,2,11,.286,.324,.429,.753,15,1,0,0,0,1
247,LAD,2021-05-20,,ARI,W 3-2,30,29,3,7,4,1,0,2,3,0,0,1,13,.241,.267,.483,.749,14,1,0,0,0,0
248,LAD,2021-05-19,,ARI,W 4-2,35,30,4,7,5,2,0,0,3,1,0,3,7,.233,.314,.300,.614,9,2,1,0,1,0
249,LAD,2021-05-18,,ARI,W 9-1,41,34,9,10,7,0,0,3,9,0,0,6,9,.294,.415,.559,.973,19,0,1,0,0,0
250,LAD,2021-05-17,,ARI,W 3-1,36,29,3,5,2,2,0,1,3,0,0,7,10,.172,.333,.345,.678,10,0,0,0,0,2
251,LAD,2021-05-16,,MIA,L 2-3,37,36,2,10,7,3,0,0,2,0,0,1,8,.278,.297,.361,.658,13,0,0,0,0,0
252,LAD,2021-05-15,,MIA,W 7-0,38,28,7,6,6,0,0,0,7,0,0,7,6,.214,.395,.214,.609,6,0,2,0,1,0
253,LAD,2021-05-14,,MIA,W 9-6,39,36,9,12,8,3,0,1,8,1,0,3,6,.333,.385,.500,.885,18,0,0,0,0,0
254,LAD,2021-05-12,,SEA,W 7-1,40,36,7,11,7,3,0,1,7,0,0,4,5,.306,.375,.472,.847,17,0,0,0,0,0
255,LAD,2021-05-11,,SEA,W 6-4,36,33,6,9,5,1,1,2,6,1,0,2,15,.273,.333,.545,.879,18,0,1,0,0,0
256,LAD,2021-05-09,@,LAA,L 1-2,40,31,1,4,3,1,0,0,1,0,0,9,10,.129,.325,.161,.486,5,1,0,0,0,0
257,LAD,2021-05-08,@,LAA,W 14-11,52,44,14,17,14,3,0,0,14,1,0,8,9,.386,.481,.455,.935,20,1,0,0,0,1
258,LAD,2021-05-07,@,LAA,L 2-9,39,34,2,8,3,4,0,1,2,0,0,5,7,.235,.333,.441,.775,15,0,0,0,0,0
259,LAD,2021-05-05,@,CHC,L 5-6 (11),46,40,5,9,6,2,0,1,5,0,0,4,14,.225,.304,.350,.654,14,0,1,0,1,0
260,LAD,2021-05-04 (2),@,CHC,L 3-4 (9),34,30,3,5,2,1,0,2,2,1,0,4,10,.167,.265,.400,.665,12,2,0,0,0,1
261,LAD,2021-05-04 (1),@,CHC,L 1-7 (7),30,28,1,7,6,0,0,1,1,0,0,1,6,.250,.300,.357,.657,10,2,1,0,0,0
262,LAD,2021-05-02,@,MIL,W 16-4,52,44,16,18,13,2,0,3,16,0,0,4,3,.409,.490,.659,1.149,29,0,3,1,0,0
263,LAD,2021-05-01,@,MIL,L 5-6 (11),47,39,5,8,5,0,2,1,5,1,1,7,12,.205,.340,.385,.725,15,1,1,0,0,2
264,LAD,2021-04-30,@,MIL,L 1-3,31,29,1,2,1,0,0,1,1,0,0,1,11,.069,.129,.172,.301,5,0,1,0,0,0
265,LAD,2021-04-29,@,MIL,L 1-2,37,34,1,9,9,0,0,0,1,0,0,3,6,.265,.324,.265,.589,9,2,0,0,0,0
266,LAD,2021-04-28,,CIN,W 8-0,39,31,8,8,5,1,1,1,7,1,0,8,11,.258,.410,.452,.862,14,1,0,0,0,1
267,LAD,2021-04-27,,CIN,L 5-6,40,31,5,4,2,1,0,1,5,0,0,8,9,.129,.325,.258,.583,8,0,1,0,0,0
268,LAD,2021-04-26,,CIN,L 3-5 (10),42,34,3,6,4,1,0,1,3,1,0,5,12,.176,.333,.294,.627,10,2,3,0,0,0
269,LAD,2021-04-25,,SDP,L 7-8 (11),56,43,7,10,6,0,2,2,7,1,0,9,16,.233,.393,.465,.858,20,0,3,0,1,3
270,LAD,2021-04-24,,SDP,W 5-4,39,35,5,12,11,1,0,0,5,1,1,4,10,.343,.410,.371,.782,13,1,0,0,0,0
271,LAD,2021-04-23,,SDP,L 1-6,34,29,1,4,3,1,0,0,1,1,0,3,11,.138,.265,.172,.437,5,1,2,0,0,0
272,LAD,2021-04-22,,SDP,L 2-3,37,32,2,6,3,1,0,2,2,0,0,3,10,.188,.297,.406,.704,13,1,2,0,0,1
273,LAD,2021-04-20,@,SEA,W 1-0,32,28,1,2,1,1,0,0,1,1,0,4,7,.071,.188,.107,.295,3,1,0,0,0,0
274,LAD,2021-04-19,@,SEA,L 3-4,38,31,3,5,2,2,0,1,3,1,0,5,9,.161,.316,.323,.638,10,1,2,0,0,0
275,LAD,2021-04-18,@,SDP,L 2-5,32,30,2,3,2,0,0,1,2,0,0,2,14,.100,.156,.200,.356,6,0,0,0,0,0
276,LAD,2021-04-17,@,SDP,W 2-0,33,30,2,3,1,1,0,1,2,0,0,2,13,.100,.182,.233,.415,7,0,1,0,0,0
277,LAD,2021-04-16,@,SDP,W 11-6 (12),55,48,11,12,9,1,0,2,9,0,0,5,12,.250,.327,.396,.723,19,2,1,0,1,0
278,LAD,2021-04-15,,COL,W 7-5,37,32,7,9,5,2,0,2,6,0,0,5,9,.281,.378,.531,.910,17,1,0,0,0,0
279,LAD,2021-04-14,,COL,W 4-2,39,31,4,9,5,2,0,2,4,0,0,5,8,.290,.395,.548,.943,17,0,1,1,1,0
280,LAD,2021-04-13,,COL,W 7-0,39,34,7,10,4,2,0,4,6,0,0,4,6,.294,.368,.706,1.074,24,0,0,1,0,0
281,LAD,2021-04-11,,WSN,W 3-0,29,28,3,5,2,2,0,1,3,0,0,1,7,.179,.207,.357,.564,10,0,0,0,0,0
282,LAD,2021-04-10,,WSN,W 9-5,39,32,9,9,4,4,0,1,9,0,0,7,9,.281,.410,.500,.910,16,1,0,0,0,2
283,LAD,2021-04-09,,WSN,W 1-0,29,27,1,4,2,1,0,1,1,0,0,2,6,.148,.207,.296,.503,8,1,0,0,0,0
284,LAD,2021-04-07,@,OAK,L 3-4 (10),46,38,3,8,6,2,0,0,3,0,0,7,11,.211,.348,.263,.611,10,0,1,0,0,1
285,LAD,2021-04-06,@,OAK,W 5-1,39,36,5,11,6,2,0,3,5,2,0,2,7,.306,.359,.611,.970,22,2,1,0,0,0
286,LAD,2021-04-05,@,OAK,W 10-3,51,41,10,14,10,2,0,2,9,0,0,8,10,.341,.451,.537,.988,22,0,1,0,1,0
287,LAD,2021-04-04,@,COL,W 4-2,38,27,4,4,2,1,0,1,3,0,1,9,8,.148,.351,.296,.648,8,0,0,1,1,0
288,LAD,2021-04-03,@,COL,W 6-5,45,39,6,12,7,3,1,1,6,1,0,4,14,.308,.386,.513,.899,20,0,1,1,0,1
289,LAD,2021-04-02,@,COL,W 11-6,47,41,11,16,9,5,2,0,11,0,0,2,7,.390,.422,.610,1.032,25,0,1,2,1,0
290,LAD,2021-04-01,@,COL,L 5-8,46,36,5,15,11,3,1,0,5,0,0,8,6,.417,.522,.556,1.077,20,3,1,0,1,0
291,LAD,2020-09-27,,LAA,W 5-0,34,30,5,6,3,1,0,2,3,0,0,4,7,.200,.294,.433,.727,13,1,0,0,0,0
292,LAD,2020-09-26,,LAA,W 7-6,36,32,7,8,4,1,0,3,7,0,0,3,14,.250,.333,.563,.896,18,1,1,0,0,0
293,LAD,2020-09-25,,LAA,W 9-5,41,36,9,12,6,1,0,5,8,2,0,5,6,.333,.415,.778,1.192,28,0,0,0,0,0
294,LAD,2020-09-24,,OAK,W 5-1,37,31,5,8,4,3,0,1,5,0,0,4,3,.258,.351,.452,.803,14,0,1,0,1,0
295,LAD,2020-09-23,,OAK,L 4-6,35,34,4,7,4,0,0,3,4,0,0,1,7,.206,.229,.471,.699,16,0,0,0,0,0
296,LAD,2020-09-22,,OAK,W 7-2,37,33,7,11,5,2,0,4,7,0,0,4,6,.333,.405,.758,1.163,25,2,0,0,0,0
297,LAD,2020-09-20,@,COL,L 3-6,39,32,3,7,5,2,0,0,3,0,0,5,5,.219,.359,.281,.640,9,1,2,0,0,0
298,LAD,2020-09-19,@,COL,W 6-1,37,33,6,7,3,1,1,2,4,1,0,3,3,.212,.297,.485,.782,16,1,1,0,0,0
299,LAD,2020-09-18,@,COL,W 15-6,48,43,15,17,10,3,1,3,15,0,0,4,3,.395,.458,.721,1.179,31,2,1,0,0,0
300,LAD,2020-09-17,@,COL,W 9-3,43,36,9,11,6,3,0,2,7,0,0,6,7,.306,.419,.556,.974,20,3,1,0,0,0
301,LAD,2020-09-16,@,SDP,W 7-5,39,36,7,8,4,2,0,2,7,3,0,3,10,.222,.282,.444,.726,16,0,0,0,0,0
302,LAD,2020-09-15,@,SDP,W 3-1,35,34,3,9,8,0,0,1,3,0,0,1,9,.265,.286,.353,.639,12,1,0,0,0,0
303,LAD,2020-09-14,@,SDP,L 2-7,34,30,2,4,2,2,0,0,1,0,1,4,14,.133,.235,.200,.435,6,0,0,0,0,0
304,LAD,2020-09-13,,HOU,W 8-1,35,35,8,12,6,3,0,3,8,0,0,0,8,.343,.343,.686,1.029,24,1,0,0,0,0
305,LAD,2020-09-12,,HOU,L 5-7,36,34,5,10,5,2,1,2,5,0,1,1,13,.294,.306,.588,.894,20,1,0,0,1,0
306,LAD,2020-09-10,@,ARI,L 2-5,41,34,2,9,6,1,0,2,2,0,1,7,7,.265,.390,.471,.861,16,1,0,0,0,1
307,LAD,2020-09-09,@,ARI,W 6-4 (10),45,40,6,9,7,0,0,2,6,0,0,5,11,.225,.311,.375,.686,15,0,0,0,0,1
308,LAD,2020-09-08,@,ARI,W 10-9 (10),54,41,10,10,7,1,0,2,9,2,0,12,9,.244,.426,.415,.841,17,1,1,0,0,1
309,LAD,2020-09-06,,COL,L 6-7,38,32,6,9,4,1,0,4,6,0,1,6,6,.281,.395,.688,1.082,22,1,0,0,0,0
310,LAD,2020-09-05,,COL,L 2-5,35,32,2,6,3,3,0,0,2,0,0,3,8,.188,.257,.281,.538,9,1,0,0,0,0
311,LAD,2020-09-04,,COL,W 10-6,39,37,10,15,10,0,0,5,10,2,0,1,5,.405,.410,.811,1.221,30,2,0,0,1,0
312,LAD,2020-09-03,,ARI,W 5-1,37,35,5,10,8,1,0,1,4,0,0,2,7,.286,.324,.400,.724,14,0,0,0,0,0
313,LAD,2020-09-02,,ARI,W 3-2 (10),34,31,3,4,2,1,0,1,2,0,0,2,8,.129,.182,.258,.440,8,1,0,1,0,0
314,LAD,2020-09-01,,ARI,W 6-3,41,31,6,8,4,4,0,0,6,0,0,8,7,.258,.390,.387,.777,12,1,0,0,2,1
315,LAD,2020-08-30,@,TEX,W 7-2,44,36,7,11,7,1,0,3,7,1,1,6,14,.306,.409,.583,.992,21,0,1,0,1,0
316,LAD,2020-08-29,@,TEX,W 7-4,42,34,7,8,3,3,0,2,6,3,0,7,11,.235,.357,.500,.857,17,0,0,0,1,0
317,LAD,2020-08-28,@,TEX,L 2-6,37,34,2,7,5,2,0,0,2,1,0,3,11,.206,.270,.265,.535,9,0,0,0,0,0
318,LAD,2020-08-27 (2),@,SFG,W 2-0 (7),27,23,2,3,0,2,0,1,2,0,0,3,8,.130,.259,.348,.607,8,1,1,0,0,0
319,LAD,2020-08-27 (1),@,SFG,W 7-0 (7),35,30,7,11,8,2,0,1,7,0,0,3,7,.367,.457,.533,.990,16,1,2,0,0,0
320,LAD,2020-08-25,@,SFG,L 8-10 (11),50,45,8,12,7,3,0,2,6,0,0,5,13,.267,.340,.467,.807,21,1,0,0,0,1
321,LAD,2020-08-23,,COL,W 11-3,40,33,11,12,5,0,0,7,11,3,0,5,2,.364,.450,1.000,1.450,33,1,1,0,1,0
322,LAD,2020-08-22,,COL,W 4-3,32,25,4,5,2,1,0,2,2,0,0,6,9,.200,.375,.480,.855,12,3,1,0,0,0
323,LAD,2020-08-21,,COL,W 5-1,36,31,5,10,5,5,0,0,5,0,0,3,1,.323,.389,.484,.873,15,2,1,0,1,0
324,LAD,2020-08-20,@,SEA,W 6-1,39,34,6,7,4,2,0,1,4,1,0,5,7,.206,.308,.353,.661,12,0,0,0,0,0
325,LAD,2020-08-19,@,SEA,L 4-6,38,35,4,7,3,1,0,3,4,0,0,3,11,.200,.263,.486,.749,17,0,0,0,0,0
326,LAD,2020-08-18,,SEA,W 2-1,31,29,2,6,5,1,0,0,2,1,0,2,11,.207,.258,.241,.499,7,1,0,0,0,0
327,LAD,2020-08-17,,SEA,W 11-9,41,34,11,13,10,0,0,3,10,0,0,6,7,.382,.488,.647,1.135,22,2,1,0,0,0
328,LAD,2020-08-16,@,LAA,W 8-3,37,36,8,10,5,1,0,4,8,1,1,1,11,.278,.297,.639,.936,23,0,0,0,0,0
329,LAD,2020-08-15,@,LAA,W 6-5 (10),45,39,6,11,9,1,0,1,6,3,0,5,9,.282,.356,.385,.740,15,1,0,0,1,1
330,LAD,2020-08-14,@,LAA,W 7-4,38,36,7,9,6,1,0,2,7,1,0,2,9,.250,.289,.444,.734,16,1,0,0,0,0
331,LAD,2020-08-13,,SDP,W 11-2,41,36,11,13,4,3,0,6,11,0,1,4,6,.361,.439,.944,1.383,34,0,1,0,0,0
332,LAD,2020-08-12,,SDP,W 6-0,33,30,6,8,6,1,0,1,6,0,0,2,6,.267,.313,.400,.713,12,2,0,1,0,0
333,LAD,2020-08-11,,SDP,L 2-6,37,34,2,9,6,3,0,0,2,0,0,2,7,.265,.324,.353,.677,12,2,1,0,0,0
334,LAD,2020-08-10,,SDP,L 1-2,34,30,1,4,4,0,0,0,1,0,0,3,6,.133,.235,.133,.369,4,0,1,0,0,0
335,LAD,2020-08-09,,SFG,W 6-2,31,30,6,7,4,1,0,2,6,0,0,1,8,.233,.258,.467,.725,14,1,0,0,0,0
336,LAD,2020-08-08,,SFG,L 4-5,33,29,4,2,0,0,1,1,4,0,0,4,4,.069,.182,.241,.423,7,0,0,0,0,0
337,LAD,2020-08-07,,SFG,W 7-2,39,33,7,9,4,1,0,4,7,0,0,4,7,.273,.385,.667,1.051,22,0,2,0,0,0
338,LAD,2020-08-05,@,SDP,W 7-6,36,34,7,8,3,2,1,2,7,0,0,2,7,.235,.278,.529,.807,18,1,0,0,0,0
339,LAD,2020-08-04,@,SDP,W 5-2,41,34,5,6,4,1,0,1,4,0,0,4,5,.176,.317,.294,.611,10,0,3,0,0,0
340,LAD,2020-08-03,@,SDP,L 4-5,34,32,4,6,2,2,0,2,4,0,0,2,10,.188,.235,.438,.673,14,1,0,0,0,0
341,LAD,2020-08-02,@,ARI,W 3-0,36,36,3,9,6,1,0,2,3,0,0,0,9,.250,.250,.444,.694,16,0,0,0,0,0
342,LAD,2020-08-01,@,ARI,W 11-2,43,39,11,11,4,2,1,4,11,0,0,4,9,.282,.349,.692,1.041,27,0,0,0,0,0
343,LAD,2020-07-31,@,ARI,L 3-5,39,35,3,9,5,2,0,2,3,2,0,2,15,.257,.316,.486,.802,17,0,1,1,0,0
344,LAD,2020-07-30,@,ARI,W 6-3,41,32,6,7,3,1,0,3,6,0,0,8,7,.219,.366,.531,.897,17,1,0,0,1,0
345,LAD,2020-07-29,@,HOU,W 4-2 (13),47,44,4,5,1,2,0,2,4,0,0,3,13,.114,.170,.295,.466,13,0,0,0,0,1
346,LAD,2020-07-28,@,HOU,W 5-2,43,37,5,10,9,1,0,0,4,0,0,6,5,.270,.372,.297,.669,11,1,0,0,0,0
347,LAD,2020-07-26,,SFG,L 1-3,38,34,1,7,6,1,0,0,1,1,0,3,8,.206,.289,.235,.525,8,0,1,0,0,0
348,LAD,2020-07-25,,SFG,L 4-5,39,33,4,9,6,2,0,1,4,0,0,2,6,.273,.368,.424,.793,14,0,3,0,0,0
349,LAD,2020-07-24,,SFG,W 9-1,46,37,9,13,8,3,0,2,8,1,1,8,3,.351,.457,.595,1.051,22,0,0,0,1,0
350,LAD,2020-07-23,,SFG,W 8-1,43,37,8,12,7,4,0,1,8,0,0,5,6,.324,.419,.514,.932,19,1,1,0,0,0
351,LAD,2019-09-29,@,SFG,W 9-0,48,37,9,12,10,1,0,1,9,0,0,9,8,.324,.479,.432,.912,16,2,2,0,0,0
352,LAD,2019-09-28,@,SFG,W 2-0,33,32,2,7,4,2,0,1,2,0,0,1,9,.219,.242,.375,.617,12,1,0,0,0,0
353,LAD,2019-09-27,@,SFG,W 9-2,39,35,9,9,3,2,1,3,9,1,0,3,10,.257,.333,.629,.962,22,2,1,0,0,1
354,LAD,2019-09-26,@,SDP,W 1-0,33,30,1,5,4,1,0,0,1,0,0,2,11,.167,.219,.200,.419,6,2,0,1,0,0
355,LAD,2019-09-25,@,SDP,W 6-4,38,34,6,10,4,2,0,4,6,1,1,2,13,.294,.342,.706,1.048,24,1,1,0,1,0
356,LAD,2019-09-24,@,SDP,W 6-3,39,33,6,7,3,2,0,2,6,0,0,5,8,.212,.333,.455,.788,15,1,1,0,0,0
357,LAD,2019-09-22,,COL,W 7-4,39,34,7,11,6,1,0,4,7,0,0,5,7,.324,.410,.706,1.116,24,1,0,0,0,0
358,LAD,2019-09-21,,COL,L 2-4,34,33,2,6,4,1,1,0,2,0,0,1,12,.182,.206,.273,.479,9,0,0,0,0,0
359,LAD,2019-09-20,,COL,W 12-5,43,33,12,13,8,3,0,2,12,3,0,4,7,.394,.488,.667,1.154,22,1,3,2,1,0
360,LAD,2019-09-18,,TBR,L 7-8 (11),47,44,7,12,9,2,0,1,6,1,0,2,13,.273,.298,.386,.684,17,1,0,0,1,1
361,LAD,2019-09-17,,TBR,W 7-5,35,31,7,6,2,4,0,0,7,1,0,3,8,.194,.286,.323,.608,10,0,1,0,0,0
362,LAD,2019-09-15,@,NYM,W 3-2,38,36,3,9,5,4,0,0,3,0,0,2,13,.250,.289,.361,.651,13,0,0,0,0,1
363,LAD,2019-09-14,@,NYM,L 0-3,31,30,0,3,3,0,0,0,0,0,0,0,12,.100,.129,.100,.229,3,0,1,0,0,0
364,LAD,2019-09-13,@,NYM,W 9-2,41,38,9,11,8,1,0,2,9,1,0,3,6,.289,.341,.474,.815,18,0,0,0,0,0
365,LAD,2019-09-12,@,BAL,W 4-2,37,34,4,6,4,2,0,0,2,4,0,2,8,.176,.243,.235,.479,8,1,1,0,0,0
366,LAD,2019-09-11,@,BAL,L 3-7,34,32,3,6,4,1,0,1,3,0,0,2,8,.188,.235,.313,.548,10,1,0,0,0,0
367,LAD,2019-09-10,@,BAL,W 7-3,44,38,7,13,7,3,0,3,7,0,0,4,8,.342,.432,.658,1.090,25,2,2,0,0,0
368,LAD,2019-09-08,,SFG,W 5-0,33,28,5,5,2,1,0,2,5,0,0,3,7,.179,.258,.429,.687,12,0,0,2,0,0
369,LAD,2019-09-07,,SFG,L 0-1,34,29,0,4,4,0,0,0,0,0,0,4,7,.138,.265,.138,.403,4,2,1,0,0,0
