date, pm25, pm10, o3, no2, so2, co
2017/4/13, 72, 65, 45, 12, 14, 8
2017/4/14, 84, 62, 48, 12, 10, 7
2017/4/15, 79, 65, 51, 16, 11, 7
2017/4/16, 79, 84, 50, 12, 14, 5
2017/4/17, 88, 134, 44, 10, 14, 6
2017/4/18, 97, 77, 48, 9, 6, 6
2017/4/19, 72, 102, 47, 12, 10, 7
2017/4/20, 89, 69, 45, 9, 9, 6
2017/4/21, 86, 43, 49, 10, 7, 6
2017/4/22, 68, 90, 56, 10, 11, 6
2017/4/23, 77, 61, 53, 7, 11, 4
2017/4/24, 69, 65, 50, 6, 11, 6
2017/4/25, 80, 50, 44, 7, 6, 5
2017/4/26, 82, 57, 51, 8, 9, 6
2017/4/27, 83, 80, 54, 9, 16, 6
2017/4/28, 75, 66, 65, 10, 23, 6
2017/4/29, 88, 68, 54, 9, 33, 7
2017/4/30, 90, 88, 72, 10, 11, 7
2017/5/1, 111, 124, 80, 11, 13, 8
2017/5/2, 134, 129, 101, 12, 19, 9
2017/5/3, 154, 80, 107, 14, 19, 9
2017/5/4, 137, 942, 56, 11, 8, 6
2017/5/5, 371, 405, 49, 15, 9, 6
2017/5/6, 140, 75, 58, 18, 8, 6
2017/5/7, 76, 63, 63, 21, 11, 7
2017/5/8, 81, 70, 65, 27, 13, 7
2017/5/9, 87, 111, 92, 27, 14, 8
2017/5/10, 111, 71, 57, 24, 18, 7
2017/5/11, 89, 221, 53, 11, 13, 6
2017/5/12, 97, 88, 48, 9, 11, 6
2017/5/13, 79, 64, 44, 4, 9, 6
2017/5/14, 76, 60, 48, 6, 15, 6
2017/5/15, 78, 41, 53, 8, 18, 6
2017/5/16, 83, 61, 64, 14, 23, 8
2017/5/17, 99, 68, 79, 11, 24, 7
2017/5/18, 143, 87, 117, 12, 28, 9
2017/5/19, 132, 110, 110, 13, 30, 9
2017/5/20, 136, 81, 102, 11, 41, 8
2017/5/21, 116, 89, 115, 11, 30, 10
2017/5/22, 156, 36, 49, 6, 10, 7
2017/5/23, 92, 38, 59, 9, 10, 6
2017/5/24, 76, 49, 48, 9, 4, 6
2017/5/25, 78, 55, 57, 10, 5, 6
2017/5/26, 106, 60, 85, 11, 7, 6
2017/5/27, 91, 88, 126, 14, 11, 8
2017/5/28, 109, 97, 82, 9, 10, 7
2017/5/29, 109, 105, 90, 11, 16, 8
2017/5/30, 131, 61, 78, 12, 15, 9
2017/5/31, 135, 65, 58, 10, 15, 7
2017/6/1, 94, 73, 79, 11, 20, 8
2017/6/2, 93, 80, 97, 8, 25, 8
2017/6/3, 107, 57, 60, 11, 20, 8
2017/6/4, 89, 54, 76, 10, 16, 7
2017/6/5, 76, 80, 98, 12, 23, 8
2017/6/6, 116, 52, 60, 13, 20, 5
2017/6/7, 139, 55, 48, 14, 13, 6
2017/6/8, 114, 53, 53, 10, 7, 6
2017/6/9, 74, 55, 55, 11, 7, 6
2017/6/10, 70, 92, 84, 12, 13, 8
2017/6/11, 105, 83, 82, 16, 17, 9
2017/6/12, 121, 90, 110, 15, 18, 9
2017/6/13, 152, 91, 100, 17, 20, 10
2017/6/14, 165, 88, 87, 14, 9, 8
2017/6/15, 131, 68, 94, 14, 6, 7
2017/6/16, 93, 78, 97, 15, 9, 8
2017/6/17, 111, 96, 117, 18, 11, 9
2017/6/18, 152, 102, 103, 13, 10, 10
2017/6/19, 145, 48, 58, 10, 4, 10
2017/6/20, 77, 47, 56, 8, 4, 5
2017/6/21, 79, 72, 113, 11, 6, 7
2017/6/22, 104, 47, 71, 11, 6, 7
2017/6/23, 113, 32, 66, 12, 7, 11
2017/6/24, 103, 46, 77, 12, 8, 7
2017/6/25, 95, 50, 74, 12, 4, 7
2017/6/26, 81, 56, 82, 12, 7, 8
2017/6/27, 92, 65, 108, 11, 8, 8
2017/6/28, 101, 73, 109, 16, 10, 9
2017/6/29, 119, 59, 99, 12, 9, 10
2017/6/30, 131, 80, 119, 12, 8, 9
2017/7/1, 132, 96, 132, 13, 11, 18
2017/1/3, 127, 87, 30, 23, 22, 13
2017/1/4, 151, 91, 25, 26, 29, 14
2017/1/5, 151, 117, 24, 34, 27, 23
2017/1/6, 194, 128, 14, 34, 31, 24
2017/1/7, 211, 54, 25, 14, 12, 8
2017/1/8, 110, 36, 34, 9, 14, 6
2017/1/9, 72, 40, 32, 13, 17, 4
2017/1/10, 78, 38, 33, 11, 14, 6
2017/1/11, 90, 54, 33, 15, 18, 8
2017/1/12, 104, 51, 33, 12, 14, 7
2017/1/13, 108, 36, 34, 8, 9, 5
2017/1/14, 94, 52, 33, 17, 20, 9
2017/1/15, 107, 92, 15, 28, 25, 16
2017/1/16, 165, 127, 9, 32, 32, 20
2017/1/17, 219, 103, 30, 23, 21, 14
2017/1/18, 171, 66, 28, 19, 23, 10
2017/1/19, 119, 79, 34, 13, 12, 7
2017/1/20, 117, 51, 32, 13, 18, 8
2017/1/21, 115, 53, 36, 8, 10, 5
2017/1/22, 96, 40, 34, 9, 13, 6
2017/1/23, 90, 50, 30, 17, 17, 9
2017/1/24, 112, 62, 32, 18, 20, 8
2017/1/25, 128, 94, 23, 29, 31, 15
2017/1/26, 169, 104, 35, 21, 22, 14
2017/1/27, 134, 68, 33, 15, 25, 9
2017/1/28, 126, 228, 31, 22, 43, 15
2017/1/29, 266, 56, 34, 4, 7, 4
2017/1/30, 83, 39, 32, 12, 18, 7
2017/1/31, 102, 46, 34, 9, 15, 6
2017/2/1, 97, 55, 36, 12, 21, 6
2017/2/2, 103, 70, 32, 20, 26, 10
2017/2/3, 126, 117, 36, 28, 34, 16
2017/2/4, 182, 75, 36, 17, 16, 12
2017/2/5, 136, 33, 37, 8, 11, 7
2017/2/6, 73, 46, 35, 12, 14, 8
2017/2/7, 102, 81, 26, 20, 18, 11
2017/2/8, 144, 40, 37, 7, 13, 6
2017/2/9, 71, 27, 39, 7, 16, 6
2017/2/10, 67, 27, 39, 8, 11, 7
2017/2/11, 70, 81, 36, 13, 21, 8
2017/2/12, 117, 56, 36, 13, 15, 9
2017/2/13, 105, 55, 34, 12, 14, 9
2017/2/14, 93, 97, 31, 29, 31, 20
2017/2/15, 151, 218, 24, 52, 43, 34
2017/2/16, 252, 91, 38, 14, 12, 10
2017/2/17, 105, 36, 39, 14, 17, 8
2017/2/18, 76, 60, 42, 13, 15, 10
2017/2/19, 98, 86, 40, 18, 15, 11
2017/2/20, 118, 46, 39, 12, 12, 8
2017/2/21, 84, 55, 25, 18, 14, 6
2017/2/22, 122, 42, , 14, 11, 
2017/2/23, 120, 34, , 9, 10, 
2017/2/24, 91, 33, , 9, 9, 
2017/2/25, 87, 41, , 14, 15, 
2017/2/26, 102, 41, , 13, 11, 
2017/2/27, 118, 48, , 13, 14, 
2017/2/28, 107, 39, , 11, 9, 
2017/3/1, 71, 41, , 6, 7, 
2017/3/2, 65, 50, , 13, 12, 
2017/3/3, 83, 55, , 14, 12, 
2017/3/4, 94, 74, , 16, 16, 
2017/3/5, 108, 41, , 7, 10, 
2017/3/6, 69, 46, , 6, 8, 
2017/3/7, 70, 30, , 6, 6, 
2017/3/8, 66, 35, , 7, 8, 
2017/3/9, 61, 50, , 11, 13, 
2017/3/10, 79, 56, , 15, 17, 
2017/3/11, 90, 60, , 10, 21, 
2017/3/12, 95, 28, , 7, 16, 
2017/3/13, 63, 34, , 9, 16, 
2017/3/14, 73, 41, , 13, 17, 
2017/3/15, 79, 75, , 24, 31, 
2017/3/16, 127, 111, , 27, 28, 
2017/3/17, 167, 94, , 24, 24, 
2017/3/18, 153, 70, 62, 16, 20, 5
2017/3/19, 111, 131, 87, 25, 30, 13
2017/3/20, 187, 121, 69, 27, 32, 14
2017/3/21, 195, 59, 47, 19, 23, 8
2017/3/22, 105, 120, 51, 23, 27, 13
2017/3/23, 175, 103, 43, 25, 22, 15
2017/3/24, 186, 54, 32, 21, 11, 13
2017/3/25, 137, 51, 47, 12, 15, 7
2017/3/26, 90, 38, 48, 11, 12, 6
2017/3/27, 76, 43, 51, 15, 11, 7
2017/3/28, 85, 52, 49, 15, 10, 7
2017/3/29, 92, 51, 49, 17, 14, 7
2017/3/30, 87, 46, 43, 12, 18, 6
2017/3/31, 72, 40, 43, 12, 10, 6
2017/4/1, 76, 56, 49, 16, 16, 7
2016/10/2, 172, 112, 97, 18, 11, 7
2016/10/3, 153, 126, 58, 26, 8, 8
2016/10/4, 167, 65, 56, 18, 5, 5
2016/10/5, 118, 53, 34, 17, 6, 3
2016/10/6, 73, 68, 42, 23, 6, 4
2016/10/7, 109, 25, 31, 11, 3, 2
2016/10/8, 69, 43, 32, 13, 4, 2
2016/10/9, 69, 58, 31, 22, 7, 4
2016/10/10, 92, 74, 34, 25, 7, 3
2016/10/11, 105, 59, 33, 18, 4, 2
2016/10/12, 64, 93, 38, 38, 10, 10
2016/10/13, 148, 135, 45, 35, 9, 12
2016/10/14, 161, 103, 55, 24, 11, 7
2016/10/15, 148, 108, 46, 26, 7, 7
2016/10/16, 163, 85, 37, 22, 6, 4
2016/10/17, 128, 65, 36, 15, 6, 4
2016/10/18, 80, 103, 47, 29, 9, 8
2016/10/19, 137, 152, 46, 46, 9, 12
2016/10/20, 170, 118, 44, 31, 9, 13
2016/10/21, 169, 43, 23, 22, 6, 7
2016/10/22, 105, 30, 26, 13, 3, 2
2016/10/23, 64, 60, 20, 22, 9, 7
2016/10/24, 84, 90, 10, 24, 18, 16
2016/10/25, 124, 94, 29, 21, 11, 13
2016/10/26, 137, 54, 31, 14, 8, 4
2016/10/27, 82, 55, 26, 18, 7, 7
2016/10/28, 106, 34, 32, 9, 5, 3
2016/10/29, 66, 55, 27, 17, 10, 7
2016/10/30, 89, 63, 30, 13, 8, 7
2016/10/31, 100, 34, 28, 10, 6, 4
2016/11/1, 67, 71, 22, 18, 14, 8
2016/11/2, 113, 75, 32, 19, 12, 6
2016/11/3, 112, 92, 29, 26, 18, 11
2016/11/4, 116, 135, 24, 30, 21, 13
2016/11/5, 142, 103, 33, 20, 13, 10
2016/11/6, 126, 111, 34, 23, 9, 8
2016/11/7, 174, 45, 27, 12, 5, 5
2016/11/8, 84, 55, 22, 15, 10, 7
2016/11/9, 81, 97, 18, 27, 24, 14
2016/11/10, 132, 117, 29, 35, 15, 16
2016/11/11, 149, 105, 22, 27, 19, 12
2016/11/12, 122, 82, 22, 24, 22, 14
2016/11/13, 116, 182, 7, 35, 23, 22
2016/11/14, 195, 106, 31, 10, 7, 4
2016/11/15, 80, 76, 21, 22, 19, 10
2016/11/16, 117, 145, 12, 37, 25, 15
2016/11/17, 167, 147, 15, 40, 25, 22
2016/11/18, 185, 180, 5, 43, 20, 30
2016/11/19, 232, 104, 31, 20, 10, 9
2016/11/20, 105, 68, 29, 12, 9, 6
2016/11/21, 81, 81, 34, 6, 7, 4
2016/11/22, 72, 30, 34, 9, 10, 5
2016/11/23, 72, 45, 28, 12, 12, 6
2016/11/24, 82, 70, 24, 20, 19, 7
2016/11/25, 103, 83, 20, 25, 27, 8
2016/11/26, 129, 263, 33, 20, 24, 3
2016/11/27, 145, 46, 28, 16, 18, 6
2016/11/28, 82, 70, 24, 21, 26, 10
2016/11/29, 116, 86, 23, 28, 22, 14
2016/11/30, 131, 81, 37, 23, 19, 10
2016/12/1, 126, 48, 34, 16, 15, 6
2016/12/2, 86, 77, 25, 22, 24, 11
2016/12/3, 108, 114, 20, 31, 29, 14
2016/12/4, 147, 93, 29, 19, 16, 9
2016/12/5, 139, 64, 31, 10, 12, 5
2016/12/6, 87, 68, 25, 20, 21, 10
2016/12/7, 106, 72, 33, 19, 22, 8
2016/12/8, 105, 50, 34, 11, 10, 7
2016/12/9, 80, 42, 29, 13, 16, 7
2016/12/10, 82, 56, 25, 18, 19, 9
2016/12/11, 97, 99, 17, 33, 31, 14
2016/12/12, 152, 115, 32, 26, 22, 16
2016/12/13, 164, 35, 34, 9, 9, 4
2016/12/14, 70, 42, 36, 14, 17, 6
2016/12/15, 80, 35, 31, 10, 14, 4
2016/12/16, 71, 72, 23, 21, 23, 11
2016/12/17, 113, 90, 21, 22, 23, 10
2016/12/18, 128, 94, 22, 23, 24, 12
2016/12/19, 143, 85, 26, 20, 21, 11
2016/12/20, 150, 116, 26, 28, 28, 15
2016/12/21, 158, 106, 27, 23, 25, 16
2016/12/22, 143, 36, 30, 7, 9, 4
2016/12/23, 65, 51, 30, 14, 17, 7
2016/12/24, 97, 102, 17, 28, 29, 17
2016/12/25, 165, 130, 14, 34, 27, 19
2016/12/26, 187, 38, 32, 10, 12, 4
2016/12/27, 66, 58, 24, 14, 17, 3
2016/12/28, 96, 46, 30, 9, 11, 5
2016/12/29, 81, 56, 24, 16, 19, 8
2016/12/30, 99, 90, 17, 23, 28, 12
2016/12/31, 137, , , , , 
2016/7/2, 58, 51, 61, 11, 7, 4
2016/7/3, 73, 76, 111, 13, 8, 5
2016/7/4, 122, 94, 106, 15, 8, 8
2016/7/5, 169, 101, 113, 16, 10, 10
2016/7/6, 172, 92, 111, 17, 9, 7
2016/7/7, 158, 85, 119, 15, 9, 6
2016/7/8, 148, 106, 112, 17, 10, 8
2016/7/9, 183, 86, 95, 18, 11, 7
2016/7/10, 152, 83, 110, 18, 11, 7
2016/7/11, 158, 80, 103, 19, 14, 6
2016/7/12, 146, 33, 50, 12, 9, 3
2016/7/13, 91, 46, 66, 12, 6, 4
2016/7/14, 82, 65, 54, 17, 6, 5
2016/7/15, 98, 54, 59, 11, 6, 5
2016/7/16, 106, 58, 46, 13, 5, 4
2016/7/17, 125, 69, 66, 16, 8, 8
2016/7/18, 149, 83, 88, 15, 6, 8
2016/7/19, 163, 92, 65, 17, 8, 10
2016/7/20, 173, 56, 32, 17, 10, 6
2016/7/21, 120, 32, 34, 14, 9, 5
2016/7/22, 95, 60, 65, 12, 18, 7
2016/7/23, 134, 80, 91, 13, 25, 5
2016/7/24, 137, 55, , 10, 14, 
2016/7/25, 91, 46, , 8, 9, 
2016/7/26, 123, 45, 49, 12, 9, 1
2016/7/27, 80, 61, 85, 12, 10, 4
2016/7/28, 98, 50, 99, 11, 9, 4
2016/7/29, 90, 68, 104, 12, 11, 6
2016/7/30, 115, 88, 101, 14, 11, 8
2016/7/31, 170, 69, 79, 12, 10, 8
2016/8/1, 164, 74, 77, 13, 10, 9
2016/8/2, 157, 64, 85, 12, 20, 6
2016/8/3, 112, 63, 90, 12, 22, 7
2016/8/4, 93, 66, 90, 14, 11, 5
2016/8/5, 103, 85, 91, 15, 10, 9
2016/8/6, 161, 90, 91, 15, 11, 8
2016/8/7, 159, 49, 48, 14, 10, 4
2016/8/8, 103, 59, 73, 12, 10, 7
2016/8/9, 87, 60, 86, 14, 11, 8
2016/8/10, 96, 110, 100, 15, 11, 9
2016/8/11, 152, 81, 73, 15, 11, 9
2016/8/12, 152, 58, 43, 14, 10, 7
2016/8/13, 102, 44, 31, 13, 8, 4
2016/8/14, 75, 52, 47, 14, 10, 3
2016/8/15, 76, 76, 49, 14, 9, 3
2016/8/16, 98, 59, 57, 12, 12, 6
2016/8/17, 84, 58, 44, 16, 9, 6
2016/8/18, 120, 48, 43, 15, 7, 8
2016/8/19, 121, 44, 64, 13, 7, 5
2016/8/20, 80, 64, 74, 15, 9, 6
2016/8/21, 95, 65, 65, 14, 9, 5
2016/8/22, 93, 73, 71, 14, 10, 7
2016/8/23, 116, 66, 61, 19, 8, 5
2016/8/24, 117, 67, 63, 16, 8, 7
2016/8/25, 119, 32, 40, 5, 4, 2
2016/8/26, 67, 41, 41, 13, 5, 2
2016/8/27, 56, 47, 36, 10, 5, 2
2016/8/28, 55, 45, 41, 11, 6, 2
2016/8/29, 71, 59, 39, 13, 7, 3
2016/8/30, 75, 61, 50, 14, 7, 4
2016/8/31, 66, 76, 40, 8, 7, 3
2016/9/1, 56, 44, 32, 8, 4, 2
2016/9/2, 61, 32, 26, 10, 5, 3
2016/9/3, 63, 48, 36, 15, 7, 2
2016/9/4, 69, 65, 57, 17, 9, 4
2016/9/5, 92, 53, 35, 16, 8, 4
2016/9/6, 74, 53, 35, 14, 7, 3
2016/9/7, 57, 53, 40, 14, 10, 3
2016/9/8, 71, 57, 36, 16, 8, 3
2016/9/9, 74, 48, 33, 11, 5, 2
2016/9/10, 53, 48, 32, 15, 5, 2
2016/9/11, 58, 56, 26, 18, 8, 1
2016/9/12, 79, 52, 33, 14, 10, 2
2016/9/13, 84, 61, 50, 16, 12, 6
2016/9/14, 97, 60, 50, 17, 10, 5
2016/9/15, 97, 51, 53, 15, 12, 6
2016/9/16, 72, 64, 74, 15, 12, 6
2016/9/17, 93, 68, 58, 16, 11, 5
2016/9/18, 125, 38, 33, 10, 4, 3
2016/9/19, 83, 42, 35, 11, 4, 2
2016/9/20, 60, 56, 37, 11, 6, 3
2016/9/21, 68, 61, 54, 16, 6, 4
2016/9/22, 104, 82, 47, 21, 7, 8
2016/9/23, 154, 53, 54, 12, 8, 5
2016/9/24, 99, 66, 49, 19, 7, 6
2016/9/25, 102, 85, 81, 12, 7, 4
2016/9/26, 128, 94, 73, 16, 6, 5
2016/9/27, 155, 38, 27, 5, 3, 1
2016/9/28, 75, 57, 30, 14, 4, 3
2016/9/29, 69, 87, 36, 24, 11, 5
2016/9/30, 112, 113, 71, 22, 9, 6
2016/10/1, 148, 122, 90, 33, 16, 12
2016/4/2, 96, 38, 40, 7, 11, 3
2016/4/3, 56, 45, 46, 12, 17, 5
2016/4/4, 63, 67, 58, 15, 21, 6
2016/4/5, 94, 89, 56, 15, 23, 5
2016/4/6, 97, 255, 86, 19, 20, 15
2016/4/7, 162, 124, 42, 9, 6, 3
2016/4/8, 84, 77, 47, 11, 8, 4
2016/4/9, 66, 93, 53, 18, 11, 6
2016/4/10, 90, 192, 62, 20, 11, 7
2016/4/11, 133, 155, 58, 15, 11, 6
2016/4/12, 131, 72, 43, 17, 7, 8
2016/4/13, 110, 105, 48, 16, 7, 6
2016/4/14, 100, 130, 50, 10, 6, 4
2016/4/15, 111, 114, 47, 15, 9, 4
2016/4/16, 129, 143, 39, 7, 3, 4
2016/4/17, 106, 48, 42, 9, 5, 4
2016/4/18, 62, 47, 45, 10, 6, 3
2016/4/19, 77, 82, 49, 16, 10, 6
2016/4/20, 101, 74, 50, 18, 7, 7
2016/4/21, 113, 174, 56, 11, 9, 4
2016/4/22, 84, 128, 48, 6, 4, 3
2016/4/23, 92, 53, 56, 7, 5, 3
2016/4/24, 62, 117, 70, 17, 12, 6
2016/4/25, 105, 143, 105, 19, 19, 7
2016/4/26, 148, 134, 85, 13, 17, 7
2016/4/27, 160, 84, 64, 24, 17, 12
2016/4/28, 160, 58, 69, 14, 10, 6
2016/4/29, 106, 85, 60, 20, 14, 5
2016/4/30, 99, 75, 84, 13, 18, 12
2016/5/1, 105, 132, 85, 18, 19, 7
2016/5/2, 140, 76, 45, 7, 11, 2
2016/5/3, 97, 99, 48, 8, 9, 3
2016/5/4, 63, 65, 66, 12, 10, 4
2016/5/5, 95, 235, 47, 10, 6, 4
2016/5/6, 112, 197, 43, 6, 5, 8
2016/5/7, 98, 46, 47, 11, 10, 3
2016/5/8, 61, 84, 95, 15, 22, 3
2016/5/9, 102, 70, 67, 16, 16, 10
2016/5/10, 103, 55, 68, 13, 15, 5
2016/5/11, 93, 103, 93, 19, 23, 9
2016/5/12, 153, 45, 46, 7, 8, 3
2016/5/13, 87, 55, 62, 12, 11, 5
2016/5/14, 73, 50, 53, 12, 6, 5
2016/5/15, 100, 46, 41, 7, 6, 3
2016/5/16, 61, 51, 54, 16, 8, 4
2016/5/17, 69, 65, 89, 16, 8, 4
2016/5/18, 96, 97, 113, 17, 13, 4
2016/5/19, 144, 89, 104, 14, 8, 7
2016/5/20, 142, 86, 127, 16, 11, 7
2016/5/21, 135, 96, 124, 16, 10, 7
2016/5/22, 148, 80, 116, 18, 11, 8
2016/5/23, 124, 45, 75, 11, 4, 4
2016/5/24, 80, 49, 58, 9, 4, 4
2016/5/25, 69, 41, 51, 12, 5, 6
2016/5/26, 73, 97, 52, 9, 3, 3
2016/5/27, 83, 59, 79, 15, 13, 5
2016/5/28, 72, 82, 95, 16, 26, 6
2016/5/29, 101, 48, 50, 9, 24, 3
2016/5/30, 55, 71, 94, 17, 32, 5
2016/5/31, 94, 138, 95, 18, 32, 10
2016/6/1, 147, 82, 100, 17, 24, 9
2016/6/2, 129, 78, 111, 16, 7, 7
2016/6/3, 109, 76, 109, 17, 8, 7
2016/6/4, 106, 84, 111, 18, 8, 7
2016/6/5, 125, 85, 108, 16, 8, 6
2016/6/6, 143, 89, 90, 16, 7, 4
2016/6/7, 133, 52, 62, 13, 8, 9
2016/6/8, 82, 55, 73, 15, 7, 4
2016/6/9, 65, 78, 101, 17, 9, 9
2016/6/10, 129, 61, 71, 10, 7, 6
2016/6/11, 109, 28, 46, 8, 4, 3
2016/6/12, 49, 52, 78, 13, 9, 6
2016/6/13, 68, 60, 72, 14, 9, 6
2016/6/14, 118, 48, 72, 11, 8, 7
2016/6/15, 110, 34, 51, 9, 9, 4
2016/6/16, 66, 52, 66, 14, 11, 4
2016/6/17, 69, 44, 55, 11, 13, 4
2016/6/18, 68, 48, 54, 11, 11, 4
2016/6/19, 76, 51, 73, 14, 7, 4
2016/6/20, 69, 67, 66, 15, 9, 6
2016/6/21, 104, 60, 70, 13, 7, 5
2016/6/22, 103, 73, 80, 15, 9, 6
2016/6/23, 104, 59, 42, 9, 13, 13
2016/6/24, 67, 63, 42, 7, 8, 3
2016/6/25, 65, 49, 47, 10, 6, 2
2016/6/26, 69, 67, 86, 12, 7, 4
2016/6/27, 90, 60, 90, 13, 7, 12
2016/6/28, 109, 46, 74, 11, 10, 8
2016/6/29, 102, 60, 48, 14, 7, 6
2016/6/30, 116, 29, 79, 7, 6, 3
2016/7/1, 61, 40, 57, 9, 6, 3
2016/1/5, 85, 39, 29, 11, 21, 9
2016/1/6, 80, 58, 29, 11, 22, 9
2016/1/7, 88, 39, 30, 11, 23, 8
2016/1/8, 78, 48, 30, 13, 23, 8
2016/1/9, 107, 60, 28, 19, 32, 11
2016/1/10, 105, 50, 31, 10, 20, 9
2016/1/11, 93, 35, 33, 7, 13, 8
2016/1/12, 72, 40, 31, 11, 20, 9
2016/1/13, 81, 59, 35, 11, 20, 9
2016/1/14, 77, 62, 33, 15, 26, 8
2016/1/15, 106, 97, 22, 26, 41, 15
2016/1/16, 138, 134, 22, 35, 43, 23
2016/1/17, 188, 46, 35, 6, 14, 1
2016/1/18, 81, 71, , 8, 16, 
2016/1/19, 76, 66, 32, 19, 36, 10
2016/1/20, 108, 62, 31, 18, 32, 12
2016/1/21, 106, 56, 34, 10, 19, 10
2016/1/22, 99, 57, 36, 4, 9, 7
2016/1/23, 75, 121, 33, 4, 11, 7
2016/1/24, 76, 77, 34, 9, 16, 7
2016/1/25, 72, 65, 31, 15, 24, 9
2016/1/26, 98, 66, 34, 19, 33, 12
2016/1/27, 112, 72, 30, 23, 41, 9
2016/1/28, 120, 62, 36, 17, 33, 8
2016/1/29, 107, 87, 31, 27, 40, 16
2016/1/30, 132, 43, 35, 8, 17, 8
2016/1/31, 77, 46, 35, 10, 20, 9
2016/2/1, 77, 57, 34, 16, 32, 9
2016/2/2, 90, 48, 35, 15, 27, 6
2016/2/3, 79, 56, 36, 15, 27, 6
2016/2/4, 88, 44, 36, 12, 23, 8
2016/2/5, 79, 49, 38, 7, 15, 4
2016/2/6, 58, 55, 37, 14, 26, 7
2016/2/7, 76, 104, 38, 17, 36, 7
2016/2/8, 113, 164, 36, 14, 39, 9
2016/2/9, 212, 78, 37, 20, 38, 10
2016/2/10, 121, 129, 47, 34, 47, 18
2016/2/11, 196, 157, 36, 34, 50, 24
2016/2/12, 228, 172, 29, 24, 34, 13
2016/2/13, 202, 35, 36, 5, 13, 3
2016/2/14, 64, 38, 35, 5, 15, 4
2016/2/15, 70, 106, 38, 5, 12, 7
2016/2/16, 70, 60, 39, 9, 19, 4
2016/2/17, 68, 57, 37, 15, 28, 6
2016/2/18, 81, 52, 40, 11, 17, 5
2016/2/19, 72, 57, 38, 7, 13, 4
2016/2/20, 72, 40, 38, 9, 17, 4
2016/2/21, 68, 77, 36, 21, 39, 9
2016/2/22, 123, 99, 39, 14, 30, 6
2016/2/23, 121, 45, 38, 11, 23, 5
2016/2/24, 75, 70, 43, 12, 28, 10
2016/2/25, 85, 55, 38, 11, 25, 16
2016/2/26, 83, 61, 35, 16, 28, 17
2016/2/27, 89, 44, 38, 12, 24, 15
2016/2/28, 77, 53, 31, 9, 17, 5
2016/2/29, 71, 54, 75, 17, 28, 17
2016/3/1, 95, 76, 52, 25, 34, 22
2016/3/2, 112, 81, 45, 24, 31, 11
2016/3/3, 118, 120, 68, 31, 44, 19
2016/3/4, 152, 257, 36, 26, 29, 13
2016/3/5, 176, 297, 36, 11, 16, 5
2016/3/6, 128, 107, 35, 18, 24, 7
2016/3/7, 107, 65, 41, 7, 12, 10
2016/3/8, 66, 39, 45, 5, 13, 16
2016/3/9, 64, 45, 36, 6, 13, 3
2016/3/10, 71, 75, 39, 7, 19, 4
2016/3/11, 75, 62, 40, 14, 21, 6
2016/3/12, 81, 83, 38, 17, 29, 8
2016/3/13, 111, 53, 41, 12, 18, 5
2016/3/14, 73, 85, 47, 18, 24, 8
2016/3/15, 101, 106, 40, 28, 37, 17
2016/3/16, 150, 140, 79, 30, 36, 12
2016/3/17, 174, 272, 77, 49, 38, 17
2016/3/18, 222, 110, 44, 21, 18, 7
2016/3/19, 106, 102, 68, 25, 24, 11
2016/3/20, 139, 88, 49, 31, 29, 12
2016/3/21, 146, 108, 81, 29, 23, 11
2016/3/22, 149, 91, 58, 19, 21, 9
2016/3/23, 147, 31, 41, 6, 7, 3
2016/3/24, 59, 47, 41, 9, 13, 4
2016/3/25, 71, 37, 44, 8, 12, 4
2016/3/26, 59, 59, 42, 11, 16, 5
2016/3/27, 70, 71, 49, 16, 24, 7
2016/3/28, 85, 222, 39, 16, 24, 17
2016/3/29, 118, 64, 45, 11, 22, 10
2016/3/30, 72, 65, 49, 12, 21, 7
2016/3/31, 78, 173, 85, 27, 31, 11
2016/4/1, 141, 234, 39, 7, 13, 3
2015/10/2, 70, 60, 37, 14, 11, 4
2015/10/3, 93, 49, 38, 15, 10, 5
2015/10/4, 94, 75, 45, 20, 15, 8
2015/10/5, 132, 105, 54, 20, 12, 7
2015/10/6, 153, 119, 58, 21, 18, 8
2015/10/7, 150, 104, 40, 13, 17, 6
2015/10/8, 138, 57, 30, 6, 5, 3
2015/10/9, 80, 60, 32, 8, 7, 3
2015/10/10, 82, 36, 29, 5, 1, 2
2015/10/11, 67, 38, 38, 7, 2, 2
2015/10/12, 74, 53, 37, 16, 6, 4
2015/10/13, 81, 73, 35, 22, 8, 22
2015/10/14, 102, 84, 28, 23, 14, 5
2015/10/15, 118, 100, 52, 26, 21, 7
2015/10/16, 140, 97, 61, 27, 24, 8
2015/10/17, 150, 106, 42, 22, 30, 6
2015/10/18, 146, 65, 31, 11, 24, 4
2015/10/19, 98, 141, 42, 34, 32, 13
2015/10/20, 177, 135, 36, 23, 34, 12
2015/10/21, 163, 94, 11, 23, 23, 13
2015/10/22, 174, 51, 22, 26, 18, 7
2015/10/23, 134, 95, 24, 65, 32, 16
2015/10/24, 164, 69, 30, 19, 17, 7
2015/10/25, 139, 76, 29, 21, 13, 7
2015/10/26, 148, 87, 30, 10, 5, 4
2015/10/27, 118, 68, 30, 13, 12, 5
2015/10/28, 107, 59, 32, 12, 18, 5
2015/10/29, 90, 61, 29, 10, 11, 4
2015/10/30, 103, 59, 32, 18, 19, 6
2015/10/31, 115, 71, 28, 20, 18, 8
2015/11/1, 119, 67, 31, 19, 18, 7
