,date,tweet,retweet
2787,2019-01-29,2.0,
2788,2019-01-30,11.0,
2789,2019-01-31,21.0,
2790,2019-02-01,8.0,
2791,2019-02-02,4.0,
2792,2019-02-03,3.0,
2793,2019-02-04,1.0,
2794,2019-02-05,6.0,
2795,2019-02-06,2.0,
2796,2019-02-07,9.0,
2797,2019-02-08,9.0,
2798,2019-02-09,14.0,
2799,2019-02-10,14.0,
2800,2019-02-11,13.0,
2801,2019-02-12,9.0,
2802,2019-02-13,8.0,
2803,2019-02-14,8.0,
2804,2019-02-15,3.0,
2805,2019-02-16,11.0,
2806,2019-02-17,13.0,
2807,2019-02-18,17.0,
2808,2019-02-19,10.0,
2809,2019-02-20,9.0,
2810,2019-02-21,7.0,
2811,2019-02-22,6.0,
2812,2019-02-23,14.0,
2813,2019-02-24,10.0,
2814,2019-02-25,20.0,
2815,2019-02-26,7.0,
2816,2019-02-27,8.0,
2817,2019-02-28,7.0,
2818,2019-03-01,10.0,
2819,2019-03-02,13.0,
2820,2019-03-03,15.0,
2821,2019-03-04,14.0,
2822,2019-03-05,19.0,
2823,2019-03-06,6.0,
2824,2019-03-07,3.0,
2825,2019-03-08,35.0,
2826,2019-03-09,17.0,
2827,2019-03-10,14.0,
2828,2019-03-11,5.0,
2829,2019-03-12,24.0,
2830,2019-03-13,19.0,
2831,2019-03-14,14.0,
2832,2019-03-15,11.0,
2833,2019-03-16,20.0,
2834,2019-03-17,32.0,
2835,2019-03-18,15.0,
2836,2019-03-19,13.0,
2837,2019-03-20,10.0,
2838,2019-03-21,7.0,
2839,2019-03-22,11.0,
2840,2019-03-24,3.0,
2841,2019-03-25,17.0,
2842,2019-03-26,12.0,
2843,2019-03-27,8.0,
2844,2019-03-28,16.0,
2845,2019-03-29,10.0,
2846,2019-03-30,4.0,
2847,2019-03-31,3.0,
2848,2019-04-01,14.0,
2849,2019-04-02,11.0,
2850,2019-04-03,4.0,
2851,2019-04-04,11.0,
2852,2019-04-05,20.0,
2853,2019-04-06,20.0,
2854,2019-04-07,8.0,
2855,2019-04-08,13.0,
2856,2019-04-09,19.0,
2857,2019-04-10,9.0,
2858,2019-04-11,12.0,
2859,2019-04-12,18.0,
2860,2019-04-13,12.0,
2861,2019-04-14,10.0,
2862,2019-04-15,16.0,
2863,2019-04-16,11.0,
2864,2019-04-17,7.0,
2865,2019-04-18,22.0,
2866,2019-04-19,13.0,
2867,2019-04-20,21.0,
2868,2019-04-21,9.0,
2869,2019-04-22,44.0,
2870,2019-04-23,18.0,
2871,2019-04-24,16.0,
2872,2019-04-25,22.0,
2873,2019-04-26,11.0,
2874,2019-04-27,17.0,
2875,2019-04-28,1.0,
2876,2019-04-29,13.0,
2877,2019-04-30,9.0,
2878,2019-05-01,84.0,
2879,2019-05-02,12.0,
2880,2019-05-03,19.0,
2881,2019-05-04,27.0,
2882,2019-05-05,29.0,
2883,2019-05-06,9.0,
2884,2019-05-07,14.0,
2885,2019-05-08,30.0,
2886,2019-05-09,13.0,
2887,2019-05-10,34.0,
2888,2019-05-11,71.0,
2889,2019-05-12,30.0,
2890,2019-05-13,25.0,
2891,2019-05-14,18.0,
2892,2019-05-15,8.0,
2893,2019-05-16,8.0,
2894,2019-05-17,15.0,
2895,2019-05-18,17.0,
2896,2019-05-19,19.0,
2897,2019-05-20,19.0,
2898,2019-05-21,17.0,
2899,2019-05-22,34.0,
2900,2019-05-23,28.0,
2901,2019-05-24,14.0,
2902,2019-05-25,23.0,
2903,2019-05-26,8.0,
2904,2019-05-27,17.0,
2905,2019-05-28,10.0,
2906,2019-05-29,8.0,
2907,2019-05-30,20.0,
2908,2019-05-31,12.0,
2909,2019-06-01,24.0,
2910,2019-06-02,15.0,
2911,2019-06-03,19.0,
2912,2019-06-04,14.0,
2913,2019-06-05,11.0,
2914,2019-06-06,9.0,
2915,2019-06-07,19.0,
2916,2019-06-08,16.0,
2917,2019-06-09,22.0,
2918,2019-06-10,20.0,
2919,2019-06-11,20.0,
2920,2019-06-12,23.0,
2921,2019-06-13,22.0,
2922,2019-06-14,13.0,
2923,2019-06-15,47.0,
2924,2019-06-16,18.0,
2925,2019-06-17,11.0,
2926,2019-06-18,15.0,
2927,2019-06-19,11.0,
2928,2019-06-20,5.0,
2929,2019-06-21,10.0,
2930,2019-06-22,17.0,
2931,2019-06-23,5.0,
2932,2019-06-24,13.0,
2933,2019-06-25,14.0,
2934,2019-06-26,50.0,
2935,2019-06-27,7.0,
2936,2019-06-28,4.0,
2937,2019-06-29,11.0,
2938,2019-06-30,7.0,
2939,2019-07-01,14.0,
2940,2019-07-02,21.0,
2941,2019-07-03,14.0,
2942,2019-07-04,46.0,
2943,2019-07-05,8.0,
2944,2019-07-06,15.0,
2945,2019-07-07,16.0,
2946,2019-07-08,11.0,
2947,2019-07-09,24.0,
2948,2019-07-10,18.0,
2949,2019-07-11,44.0,
2950,2019-07-12,45.0,
2951,2019-07-13,31.0,
2952,2019-07-14,34.0,
2953,2019-07-15,16.0,
2954,2019-07-16,14.0,
2955,2019-07-17,15.0,
2956,2019-07-18,13.0,
2957,2019-07-19,22.0,
2958,2019-07-20,31.0,
2959,2019-07-21,15.0,
2960,2019-07-22,18.0,
2961,2019-07-23,20.0,
2962,2019-07-24,42.0,
2963,2019-07-25,16.0,
2964,2019-07-26,17.0,
2965,2019-07-27,24.0,
2966,2019-07-28,14.0,
2967,2019-07-29,24.0,
2968,2019-07-30,26.0,
2969,2019-07-31,23.0,
2970,2019-08-01,16.0,
2971,2019-08-02,9.0,
2972,2019-08-03,19.0,
2973,2019-08-04,5.0,
2974,2019-08-05,14.0,
2975,2019-08-06,18.0,
2976,2019-08-07,26.0,
2977,2019-08-08,11.0,
2978,2019-08-09,8.0,
2979,2019-08-10,13.0,
2980,2019-08-11,9.0,
2981,2019-08-12,13.0,
2982,2019-08-13,49.0,
2983,2019-08-14,15.0,
2984,2019-08-15,36.0,
2985,2019-08-16,25.0,
2986,2019-08-17,31.0,
2987,2019-08-18,20.0,
2988,2019-08-19,16.0,
2989,2019-08-20,32.0,
2990,2019-08-21,26.0,
2991,2019-08-22,37.0,
2992,2019-08-23,39.0,
2993,2019-08-24,18.0,
2994,2019-08-25,38.0,
2995,2019-08-26,10.0,
2996,2019-08-27,19.0,
2997,2019-08-28,18.0,
2998,2019-08-29,11.0,
2999,2019-08-30,26.0,
3000,2019-08-31,59.0,
3001,2019-09-01,37.0,
3002,2019-09-02,33.0,
3003,2019-09-03,24.0,
3004,2019-09-04,27.0,
3005,2019-09-05,29.0,
3006,2019-09-06,23.0,
3007,2019-09-07,26.0,
3008,2019-09-08,14.0,
3009,2019-09-09,34.0,
3010,2019-09-10,34.0,
3011,2019-09-11,38.0,
3012,2019-09-12,15.0,
3013,2019-09-13,9.0,
3014,2019-09-14,23.0,
3015,2019-09-15,19.0,
3016,2019-09-16,35.0,
3017,2019-09-17,8.0,
3018,2019-09-18,45.0,
3019,2019-09-19,12.0,
3020,2019-09-20,10.0,
3021,2019-09-21,22.0,
3022,2019-09-22,18.0,
3023,2019-09-23,17.0,
3024,2019-09-24,20.0,
3025,2019-09-25,32.0,
3026,2019-09-26,60.0,
3027,2019-09-27,23.0,
3028,2019-09-28,39.0,
3029,2019-09-29,48.0,
3030,2019-09-30,26.0,
3031,2019-10-01,28.0,
3032,2019-10-02,27.0,
3033,2019-10-03,51.0,
3034,2019-10-04,48.0,
3035,2019-10-05,23.0,
3036,2019-10-06,42.0,
3037,2019-10-07,53.0,
3038,2019-10-08,34.0,
3039,2019-10-09,43.0,
3040,2019-10-10,22.0,
3041,2019-10-11,59.0,
3042,2019-10-12,24.0,
3043,2019-10-13,21.0,
3044,2019-10-14,34.0,
3045,2019-10-15,20.0,
3046,2019-10-16,30.0,
3047,2019-10-17,23.0,
3048,2019-10-18,24.0,
3049,2019-10-19,60.0,
3050,2019-10-20,24.0,
3051,2019-10-21,27.0,
3052,2019-10-22,32.0,
3053,2019-10-23,42.0,
3054,2019-10-24,13.0,
3055,2019-10-25,47.0,
3056,2019-10-26,25.0,
3057,2019-10-27,6.0,
3058,2019-10-28,18.0,
3059,2019-10-29,56.0,
3060,2019-10-30,26.0,
3061,2019-10-31,44.0,
3062,2019-11-01,34.0,
3063,2019-11-02,32.0,
3064,2019-11-03,43.0,
3065,2019-11-04,21.0,
3066,2019-11-05,45.0,
3067,2019-11-06,20.0,
3068,2019-11-07,12.0,
3069,2019-11-08,9.0,
3070,2019-11-09,58.0,24.0
3071,2019-11-10,11.0,10.0
3072,2019-11-11,20.0,8.0
3073,2019-11-12,12.0,7.0
3074,2019-11-13,49.0,
3075,2019-11-14,30.0,
3076,2019-11-15,20.0,20.0
3077,2019-11-16,15.0,8.0
3078,2019-11-17,44.0,5.0
3079,2019-11-18,14.0,2.0
3080,2019-11-19,9.0,33.0
3081,2019-11-20,27.0,8.0
3082,2019-11-21,26.0,23.0
3083,2019-11-22,9.0,5.0
3084,2019-11-23,16.0,
3085,2019-11-24,18.0,34.0
3086,2019-11-25,8.0,9.0
3087,2019-11-26,11.0,7.0
3088,2019-11-27,5.0,4.0
3089,2019-11-28,3.0,4.0
3090,2019-11-29,1.0,
3091,2019-11-30,10.0,11.0
3092,2019-12-01,4.0,
3093,2019-12-02,26.0,9.0
3094,2019-12-03,4.0,30.0
3095,2019-12-04,10.0,31.0
3096,2019-12-05,11.0,5.0
3097,2019-12-06,19.0,29.0
3098,2019-12-07,13.0,10.0
3099,2019-12-08,24.0,82.0
3100,2019-12-09,6.0,14.0
3101,2019-12-10,18.0,20.0
3102,2019-12-11,8.0,69.0
3103,2019-12-12,29.0,94.0
