start,end,minute_count
2022-04-25T02:29:00.000Z,2022-04-25T02:30:00.000Z,87
2022-04-25T02:30:00.000Z,2022-04-25T02:31:00.000Z,91
2022-04-25T02:31:00.000Z,2022-04-25T02:32:00.000Z,94
2022-04-25T02:32:00.000Z,2022-04-25T02:33:00.000Z,77
2022-04-25T02:33:00.000Z,2022-04-25T02:34:00.000Z,101
2022-04-25T02:34:00.000Z,2022-04-25T02:35:00.000Z,104
2022-04-25T02:35:00.000Z,2022-04-25T02:36:00.000Z,93
2022-04-25T02:36:00.000Z,2022-04-25T02:37:00.000Z,114
2022-04-25T02:37:00.000Z,2022-04-25T02:38:00.000Z,77
2022-04-25T02:38:00.000Z,2022-04-25T02:39:00.000Z,63
2022-04-25T02:39:00.000Z,2022-04-25T02:40:00.000Z,69
2022-04-25T02:40:00.000Z,2022-04-25T02:41:00.000Z,80
2022-04-25T02:41:00.000Z,2022-04-25T02:42:00.000Z,88
2022-04-25T02:42:00.000Z,2022-04-25T02:43:00.000Z,81
2022-04-25T02:43:00.000Z,2022-04-25T02:44:00.000Z,94
2022-04-25T02:44:00.000Z,2022-04-25T02:45:00.000Z,119
2022-04-25T02:45:00.000Z,2022-04-25T02:46:00.000Z,87
2022-04-25T02:46:00.000Z,2022-04-25T02:47:00.000Z,95
2022-04-25T02:47:00.000Z,2022-04-25T02:48:00.000Z,98
2022-04-25T02:48:00.000Z,2022-04-25T02:49:00.000Z,102
2022-04-25T02:49:00.000Z,2022-04-25T02:50:00.000Z,87
2022-04-25T02:50:00.000Z,2022-04-25T02:51:00.000Z,90
2022-04-25T02:51:00.000Z,2022-04-25T02:52:00.000Z,84
2022-04-25T02:52:00.000Z,2022-04-25T02:53:00.000Z,82
2022-04-25T02:53:00.000Z,2022-04-25T02:54:00.000Z,87
2022-04-25T02:54:00.000Z,2022-04-25T02:55:00.000Z,88
2022-04-25T02:55:00.000Z,2022-04-25T02:56:00.000Z,77
2022-04-25T02:56:00.000Z,2022-04-25T02:57:00.000Z,93
2022-04-25T02:57:00.000Z,2022-04-25T02:58:00.000Z,77
2022-04-25T02:58:00.000Z,2022-04-25T02:59:00.000Z,89
2022-04-25T02:59:00.000Z,2022-04-25T03:00:00.000Z,86
2022-04-25T03:00:00.000Z,2022-04-25T03:01:00.000Z,78
2022-04-25T03:01:00.000Z,2022-04-25T03:02:00.000Z,84
2022-04-25T03:02:00.000Z,2022-04-25T03:03:00.000Z,99
2022-04-25T03:03:00.000Z,2022-04-25T03:04:00.000Z,81
2022-04-25T03:04:00.000Z,2022-04-25T03:05:00.000Z,76
2022-04-25T03:05:00.000Z,2022-04-25T03:06:00.000Z,79
2022-04-25T03:06:00.000Z,2022-04-25T03:07:00.000Z,99
2022-04-25T03:07:00.000Z,2022-04-25T03:08:00.000Z,84
2022-04-25T03:08:00.000Z,2022-04-25T03:09:00.000Z,89
2022-04-25T03:09:00.000Z,2022-04-25T03:10:00.000Z,83
2022-04-25T03:10:00.000Z,2022-04-25T03:11:00.000Z,114
2022-04-25T03:11:00.000Z,2022-04-25T03:12:00.000Z,91
2022-04-25T03:12:00.000Z,2022-04-25T03:13:00.000Z,92
2022-04-25T03:13:00.000Z,2022-04-25T03:14:00.000Z,71
2022-04-25T03:14:00.000Z,2022-04-25T03:15:00.000Z,136
2022-04-25T03:15:00.000Z,2022-04-25T03:16:00.000Z,140
2022-04-25T03:16:00.000Z,2022-04-25T03:17:00.000Z,137
2022-04-25T03:17:00.000Z,2022-04-25T03:18:00.000Z,142
2022-04-25T03:18:00.000Z,2022-04-25T03:19:00.000Z,153
2022-04-25T03:19:00.000Z,2022-04-25T03:20:00.000Z,150
2022-04-25T03:20:00.000Z,2022-04-25T03:21:00.000Z,158
2022-04-25T03:21:00.000Z,2022-04-25T03:22:00.000Z,174
2022-04-25T03:22:00.000Z,2022-04-25T03:23:00.000Z,138
2022-04-25T03:23:00.000Z,2022-04-25T03:24:00.000Z,175
2022-04-25T03:24:00.000Z,2022-04-25T03:25:00.000Z,170
2022-04-25T03:25:00.000Z,2022-04-25T03:26:00.000Z,179
2022-04-25T03:26:00.000Z,2022-04-25T03:27:00.000Z,221
2022-04-25T03:27:00.000Z,2022-04-25T03:28:00.000Z,188
2022-04-25T03:28:00.000Z,2022-04-25T03:29:00.000Z,151
2022-04-25T03:29:00.000Z,2022-04-25T03:30:00.000Z,157
2022-04-25T03:30:00.000Z,2022-04-25T03:31:00.000Z,189
2022-04-25T03:31:00.000Z,2022-04-25T03:32:00.000Z,187
2022-04-25T03:32:00.000Z,2022-04-25T03:33:00.000Z,163
2022-04-25T03:33:00.000Z,2022-04-25T03:34:00.000Z,175
2022-04-25T03:34:00.000Z,2022-04-25T03:35:00.000Z,163
2022-04-25T03:35:00.000Z,2022-04-25T03:36:00.000Z,169
2022-04-25T03:36:00.000Z,2022-04-25T03:37:00.000Z,157
2022-04-25T03:37:00.000Z,2022-04-25T03:38:00.000Z,135
2022-04-25T03:38:00.000Z,2022-04-25T03:39:00.000Z,139
2022-04-25T03:39:00.000Z,2022-04-25T03:40:00.000Z,139
2022-04-25T03:40:00.000Z,2022-04-25T03:41:00.000Z,142
2022-04-25T03:41:00.000Z,2022-04-25T03:42:00.000Z,134
2022-04-25T03:42:00.000Z,2022-04-25T03:43:00.000Z,153
2022-04-25T03:43:00.000Z,2022-04-25T03:44:00.000Z,131
2022-04-25T03:44:00.000Z,2022-04-25T03:45:00.000Z,156
2022-04-25T03:45:00.000Z,2022-04-25T03:46:00.000Z,117
2022-04-25T03:46:00.000Z,2022-04-25T03:47:00.000Z,134
2022-04-25T03:47:00.000Z,2022-04-25T03:48:00.000Z,127
2022-04-25T03:48:00.000Z,2022-04-25T03:49:00.000Z,134
2022-04-25T03:49:00.000Z,2022-04-25T03:50:00.000Z,140
2022-04-25T03:50:00.000Z,2022-04-25T03:51:00.000Z,151
2022-04-25T03:51:00.000Z,2022-04-25T03:52:00.000Z,141
2022-04-25T03:52:00.000Z,2022-04-25T03:53:00.000Z,153
2022-04-25T03:53:00.000Z,2022-04-25T03:54:00.000Z,160
2022-04-25T03:54:00.000Z,2022-04-25T03:55:00.000Z,145
2022-04-25T03:55:00.000Z,2022-04-25T03:56:00.000Z,152
2022-04-25T03:56:00.000Z,2022-04-25T03:57:00.000Z,126
2022-04-25T03:57:00.000Z,2022-04-25T03:58:00.000Z,122
2022-04-25T03:58:00.000Z,2022-04-25T03:59:00.000Z,146
2022-04-25T03:59:00.000Z,2022-04-25T04:00:00.000Z,132
2022-04-25T04:00:00.000Z,2022-04-25T04:01:00.000Z,158
2022-04-25T04:01:00.000Z,2022-04-25T04:02:00.000Z,115
2022-04-25T04:02:00.000Z,2022-04-25T04:03:00.000Z,114
2022-04-25T04:03:00.000Z,2022-04-25T04:04:00.000Z,106
2022-04-25T04:04:00.000Z,2022-04-25T04:05:00.000Z,112
2022-04-25T04:05:00.000Z,2022-04-25T04:06:00.000Z,138
2022-04-25T04:06:00.000Z,2022-04-25T04:07:00.000Z,122
2022-04-25T04:07:00.000Z,2022-04-25T04:08:00.000Z,110
2022-04-25T04:08:00.000Z,2022-04-25T04:09:00.000Z,131
2022-04-25T04:09:00.000Z,2022-04-25T04:10:00.000Z,97
2022-04-25T04:10:00.000Z,2022-04-25T04:11:00.000Z,101
2022-04-25T04:11:00.000Z,2022-04-25T04:12:00.000Z,101
2022-04-25T04:12:00.000Z,2022-04-25T04:13:00.000Z,87
2022-04-25T04:13:00.000Z,2022-04-25T04:14:00.000Z,88
2022-04-25T04:14:00.000Z,2022-04-25T04:15:00.000Z,92
2022-04-25T04:15:00.000Z,2022-04-25T04:16:00.000Z,102
2022-04-25T04:16:00.000Z,2022-04-25T04:17:00.000Z,100
2022-04-25T04:17:00.000Z,2022-04-25T04:18:00.000Z,94
2022-04-25T04:18:00.000Z,2022-04-25T04:19:00.000Z,103
2022-04-25T04:19:00.000Z,2022-04-25T04:20:00.000Z,72
2022-04-25T04:20:00.000Z,2022-04-25T04:21:00.000Z,104
2022-04-25T04:21:00.000Z,2022-04-25T04:22:00.000Z,93
2022-04-25T04:22:00.000Z,2022-04-25T04:23:00.000Z,102
2022-04-25T04:23:00.000Z,2022-04-25T04:24:00.000Z,81
2022-04-25T04:24:00.000Z,2022-04-25T04:25:00.000Z,108
2022-04-25T04:25:00.000Z,2022-04-25T04:26:00.000Z,98
2022-04-25T04:26:00.000Z,2022-04-25T04:27:00.000Z,98
2022-04-25T04:27:00.000Z,2022-04-25T04:28:00.000Z,88
2022-04-25T04:28:00.000Z,2022-04-25T04:29:00.000Z,98
2022-04-25T04:29:00.000Z,2022-04-25T04:30:00.000Z,87
2022-04-25T04:30:00.000Z,2022-04-25T04:31:00.000Z,90
2022-04-25T04:31:00.000Z,2022-04-25T04:32:00.000Z,116
2022-04-25T04:32:00.000Z,2022-04-25T04:33:00.000Z,112
2022-04-25T04:33:00.000Z,2022-04-25T04:34:00.000Z,99
2022-04-25T04:34:00.000Z,2022-04-25T04:35:00.000Z,91
2022-04-25T04:35:00.000Z,2022-04-25T04:36:00.000Z,90
2022-04-25T04:36:00.000Z,2022-04-25T04:37:00.000Z,88
2022-04-25T04:37:00.000Z,2022-04-25T04:38:00.000Z,88
2022-04-25T04:38:00.000Z,2022-04-25T04:39:00.000Z,80
2022-04-25T04:39:00.000Z,2022-04-25T04:40:00.000Z,88
2022-04-25T04:40:00.000Z,2022-04-25T04:41:00.000Z,97
2022-04-25T04:41:00.000Z,2022-04-25T04:42:00.000Z,86
2022-04-25T04:42:00.000Z,2022-04-25T04:43:00.000Z,91
2022-04-25T04:43:00.000Z,2022-04-25T04:44:00.000Z,106
2022-04-25T04:44:00.000Z,2022-04-25T04:45:00.000Z,79
2022-04-25T04:45:00.000Z,2022-04-25T04:46:00.000Z,78
2022-04-25T04:46:00.000Z,2022-04-25T04:47:00.000Z,93
2022-04-25T04:47:00.000Z,2022-04-25T04:48:00.000Z,97
2022-04-25T04:48:00.000Z,2022-04-25T04:49:00.000Z,84
2022-04-25T04:49:00.000Z,2022-04-25T04:50:00.000Z,93
2022-04-25T04:50:00.000Z,2022-04-25T04:51:00.000Z,94
2022-04-25T04:51:00.000Z,2022-04-25T04:52:00.000Z,107
2022-04-25T04:52:00.000Z,2022-04-25T04:53:00.000Z,78
2022-04-25T04:53:00.000Z,2022-04-25T04:54:00.000Z,104
2022-04-25T04:54:00.000Z,2022-04-25T04:55:00.000Z,90
2022-04-25T04:55:00.000Z,2022-04-25T04:56:00.000Z,82
2022-04-25T04:56:00.000Z,2022-04-25T04:57:00.000Z,106
2022-04-25T04:57:00.000Z,2022-04-25T04:58:00.000Z,82
2022-04-25T04:58:00.000Z,2022-04-25T04:59:00.000Z,89
2022-04-25T04:59:00.000Z,2022-04-25T05:00:00.000Z,81
2022-04-25T05:00:00.000Z,2022-04-25T05:01:00.000Z,104
2022-04-25T05:01:00.000Z,2022-04-25T05:02:00.000Z,94
2022-04-25T05:02:00.000Z,2022-04-25T05:03:00.000Z,81
2022-04-25T05:03:00.000Z,2022-04-25T05:04:00.000Z,80
2022-04-25T05:04:00.000Z,2022-04-25T05:05:00.000Z,63
2022-04-25T05:05:00.000Z,2022-04-25T05:06:00.000Z,75
2022-04-25T05:06:00.000Z,2022-04-25T05:07:00.000Z,59
2022-04-25T05:07:00.000Z,2022-04-25T05:08:00.000Z,90
2022-04-25T05:08:00.000Z,2022-04-25T05:09:00.000Z,87
2022-04-25T05:09:00.000Z,2022-04-25T05:10:00.000Z,79
2022-04-25T05:10:00.000Z,2022-04-25T05:11:00.000Z,90
2022-04-25T05:11:00.000Z,2022-04-25T05:12:00.000Z,105
2022-04-25T05:12:00.000Z,2022-04-25T05:13:00.000Z,71
2022-04-25T05:13:00.000Z,2022-04-25T05:14:00.000Z,69
2022-04-25T05:14:00.000Z,2022-04-25T05:15:00.000Z,79
2022-04-25T05:15:00.000Z,2022-04-25T05:16:00.000Z,74
2022-04-25T05:16:00.000Z,2022-04-25T05:17:00.000Z,88
2022-04-25T05:17:00.000Z,2022-04-25T05:18:00.000Z,78
2022-04-25T05:18:00.000Z,2022-04-25T05:19:00.000Z,71
2022-04-25T05:19:00.000Z,2022-04-25T05:20:00.000Z,83
2022-04-25T05:20:00.000Z,2022-04-25T05:21:00.000Z,82
2022-04-25T05:21:00.000Z,2022-04-25T05:22:00.000Z,87
2022-04-25T05:22:00.000Z,2022-04-25T05:23:00.000Z,92
2022-04-25T05:23:00.000Z,2022-04-25T05:24:00.000Z,67
2022-04-25T05:24:00.000Z,2022-04-25T05:25:00.000Z,107
2022-04-25T05:25:00.000Z,2022-04-25T05:26:00.000Z,92
2022-04-25T05:26:00.000Z,2022-04-25T05:27:00.000Z,82
2022-04-25T05:27:00.000Z,2022-04-25T05:28:00.000Z,87
2022-04-25T05:28:00.000Z,2022-04-25T05:29:00.000Z,79
2022-04-25T05:29:00.000Z,2022-04-25T05:30:00.000Z,82
2022-04-25T05:30:00.000Z,2022-04-25T05:31:00.000Z,94
2022-04-25T05:31:00.000Z,2022-04-25T05:32:00.000Z,87
2022-04-25T05:32:00.000Z,2022-04-25T05:33:00.000Z,72
2022-04-25T05:33:00.000Z,2022-04-25T05:34:00.000Z,79
2022-04-25T05:34:00.000Z,2022-04-25T05:35:00.000Z,81
2022-04-25T05:35:00.000Z,2022-04-25T05:36:00.000Z,88
2022-04-25T05:36:00.000Z,2022-04-25T05:37:00.000Z,70
2022-04-25T05:37:00.000Z,2022-04-25T05:38:00.000Z,91
2022-04-25T05:38:00.000Z,2022-04-25T05:39:00.000Z,82
2022-04-25T05:39:00.000Z,2022-04-25T05:40:00.000Z,74
2022-04-25T05:40:00.000Z,2022-04-25T05:41:00.000Z,80
2022-04-25T05:41:00.000Z,2022-04-25T05:42:00.000Z,80
2022-04-25T05:42:00.000Z,2022-04-25T05:43:00.000Z,60
2022-04-25T05:43:00.000Z,2022-04-25T05:44:00.000Z,65
2022-04-25T05:44:00.000Z,2022-04-25T05:45:00.000Z,84
2022-04-25T05:45:00.000Z,2022-04-25T05:46:00.000Z,80
2022-04-25T05:46:00.000Z,2022-04-25T05:47:00.000Z,69
2022-04-25T05:47:00.000Z,2022-04-25T05:48:00.000Z,66
2022-04-25T05:48:00.000Z,2022-04-25T05:49:00.000Z,78
2022-04-25T05:49:00.000Z,2022-04-25T05:50:00.000Z,66
2022-04-25T05:50:00.000Z,2022-04-25T05:51:00.000Z,75
2022-04-25T05:51:00.000Z,2022-04-25T05:52:00.000Z,61
2022-04-25T05:52:00.000Z,2022-04-25T05:53:00.000Z,58
2022-04-25T05:53:00.000Z,2022-04-25T05:54:00.000Z,58
2022-04-25T05:54:00.000Z,2022-04-25T05:55:00.000Z,66
2022-04-25T05:55:00.000Z,2022-04-25T05:56:00.000Z,63
2022-04-25T05:56:00.000Z,2022-04-25T05:57:00.000Z,80
2022-04-25T05:57:00.000Z,2022-04-25T05:58:00.000Z,64
2022-04-25T05:58:00.000Z,2022-04-25T05:59:00.000Z,76
2022-04-25T05:59:00.000Z,2022-04-25T06:00:00.000Z,69
2022-04-25T06:00:00.000Z,2022-04-25T06:01:00.000Z,72
2022-04-25T06:01:00.000Z,2022-04-25T06:02:00.000Z,74
2022-04-25T06:02:00.000Z,2022-04-25T06:03:00.000Z,57
2022-04-25T06:03:00.000Z,2022-04-25T06:04:00.000Z,64
2022-04-25T06:04:00.000Z,2022-04-25T06:05:00.000Z,72
2022-04-25T06:05:00.000Z,2022-04-25T06:06:00.000Z,70
2022-04-25T06:06:00.000Z,2022-04-25T06:07:00.000Z,63
2022-04-25T06:07:00.000Z,2022-04-25T06:08:00.000Z,78
2022-04-25T06:08:00.000Z,2022-04-25T06:09:00.000Z,80
2022-04-25T06:09:00.000Z,2022-04-25T06:10:00.000Z,58
2022-04-25T06:10:00.000Z,2022-04-25T06:11:00.000Z,74
2022-04-25T06:11:00.000Z,2022-04-25T06:12:00.000Z,64
2022-04-25T06:12:00.000Z,2022-04-25T06:13:00.000Z,52
2022-04-25T06:13:00.000Z,2022-04-25T06:14:00.000Z,71
2022-04-25T06:14:00.000Z,2022-04-25T06:15:00.000Z,55
2022-04-25T06:15:00.000Z,2022-04-25T06:16:00.000Z,77
2022-04-25T06:16:00.000Z,2022-04-25T06:17:00.000Z,53
2022-04-25T06:17:00.000Z,2022-04-25T06:18:00.000Z,72
2022-04-25T06:18:00.000Z,2022-04-25T06:19:00.000Z,73
2022-04-25T06:19:00.000Z,2022-04-25T06:20:00.000Z,53
2022-04-25T06:20:00.000Z,2022-04-25T06:21:00.000Z,71
2022-04-25T06:21:00.000Z,2022-04-25T06:22:00.000Z,71
2022-04-25T06:22:00.000Z,2022-04-25T06:23:00.000Z,52
2022-04-25T06:23:00.000Z,2022-04-25T06:24:00.000Z,54
2022-04-25T06:24:00.000Z,2022-04-25T06:25:00.000Z,65
2022-04-25T06:25:00.000Z,2022-04-25T06:26:00.000Z,71
2022-04-25T06:26:00.000Z,2022-04-25T06:27:00.000Z,52
2022-04-25T06:27:00.000Z,2022-04-25T06:28:00.000Z,55
2022-04-25T06:28:00.000Z,2022-04-25T06:29:00.000Z,58
2022-04-25T06:29:00.000Z,2022-04-25T06:30:00.000Z,54
2022-04-25T06:30:00.000Z,2022-04-25T06:31:00.000Z,80
2022-04-25T06:31:00.000Z,2022-04-25T06:32:00.000Z,66
2022-04-25T06:32:00.000Z,2022-04-25T06:33:00.000Z,55
2022-04-25T06:33:00.000Z,2022-04-25T06:34:00.000Z,82
2022-04-25T06:34:00.000Z,2022-04-25T06:35:00.000Z,68
2022-04-25T06:35:00.000Z,2022-04-25T06:36:00.000Z,60
2022-04-25T06:36:00.000Z,2022-04-25T06:37:00.000Z,69
2022-04-25T06:37:00.000Z,2022-04-25T06:38:00.000Z,60
2022-04-25T06:38:00.000Z,2022-04-25T06:39:00.000Z,52
2022-04-25T06:39:00.000Z,2022-04-25T06:40:00.000Z,56
2022-04-25T06:40:00.000Z,2022-04-25T06:41:00.000Z,69
2022-04-25T06:41:00.000Z,2022-04-25T06:42:00.000Z,75
2022-04-25T06:42:00.000Z,2022-04-25T06:43:00.000Z,70
2022-04-25T06:43:00.000Z,2022-04-25T06:44:00.000Z,64
2022-04-25T06:44:00.000Z,2022-04-25T06:45:00.000Z,64
2022-04-25T06:45:00.000Z,2022-04-25T06:46:00.000Z,69
2022-04-25T06:46:00.000Z,2022-04-25T06:47:00.000Z,68
2022-04-25T06:47:00.000Z,2022-04-25T06:48:00.000Z,72
2022-04-25T06:48:00.000Z,2022-04-25T06:49:00.000Z,55
2022-04-25T06:49:00.000Z,2022-04-25T06:50:00.000Z,68
2022-04-25T06:50:00.000Z,2022-04-25T06:51:00.000Z,82
2022-04-25T06:51:00.000Z,2022-04-25T06:52:00.000Z,73
2022-04-25T06:52:00.000Z,2022-04-25T06:53:00.000Z,49
2022-04-25T06:53:00.000Z,2022-04-25T06:54:00.000Z,69
2022-04-25T06:54:00.000Z,2022-04-25T06:55:00.000Z,70
2022-04-25T06:55:00.000Z,2022-04-25T06:56:00.000Z,64
2022-04-25T06:56:00.000Z,2022-04-25T06:57:00.000Z,81
2022-04-25T06:57:00.000Z,2022-04-25T06:58:00.000Z,78
2022-04-25T06:58:00.000Z,2022-04-25T06:59:00.000Z,77
2022-04-25T06:59:00.000Z,2022-04-25T07:00:00.000Z,59
2022-04-25T07:00:00.000Z,2022-04-25T07:01:00.000Z,94
2022-04-25T07:01:00.000Z,2022-04-25T07:02:00.000Z,87
2022-04-25T07:02:00.000Z,2022-04-25T07:03:00.000Z,71
2022-04-25T07:03:00.000Z,2022-04-25T07:04:00.000Z,88
2022-04-25T07:04:00.000Z,2022-04-25T07:05:00.000Z,76
2022-04-25T07:05:00.000Z,2022-04-25T07:06:00.000Z,71
2022-04-25T07:06:00.000Z,2022-04-25T07:07:00.000Z,55
2022-04-25T07:07:00.000Z,2022-04-25T07:08:00.000Z,53
2022-04-25T07:08:00.000Z,2022-04-25T07:09:00.000Z,75
2022-04-25T07:09:00.000Z,2022-04-25T07:10:00.000Z,74
2022-04-25T07:10:00.000Z,2022-04-25T07:11:00.000Z,81
2022-04-25T07:11:00.000Z,2022-04-25T07:12:00.000Z,72
2022-04-25T07:12:00.000Z,2022-04-25T07:13:00.000Z,69
2022-04-25T07:13:00.000Z,2022-04-25T07:14:00.000Z,75
2022-04-25T07:14:00.000Z,2022-04-25T07:15:00.000Z,57
2022-04-25T07:15:00.000Z,2022-04-25T07:16:00.000Z,67
2022-04-25T07:16:00.000Z,2022-04-25T07:17:00.000Z,65
2022-04-25T07:17:00.000Z,2022-04-25T07:18:00.000Z,72
2022-04-25T07:18:00.000Z,2022-04-25T07:19:00.000Z,77
2022-04-25T07:19:00.000Z,2022-04-25T07:20:00.000Z,71
2022-04-25T07:20:00.000Z,2022-04-25T07:21:00.000Z,49
2022-04-25T07:21:00.000Z,2022-04-25T07:22:00.000Z,97
2022-04-25T07:22:00.000Z,2022-04-25T07:23:00.000Z,90
2022-04-25T07:23:00.000Z,2022-04-25T07:24:00.000Z,75
2022-04-25T07:24:00.000Z,2022-04-25T07:25:00.000Z,89
2022-04-25T07:25:00.000Z,2022-04-25T07:26:00.000Z,68
2022-04-25T07:26:00.000Z,2022-04-25T07:27:00.000Z,84
2022-04-25T07:27:00.000Z,2022-04-25T07:28:00.000Z,70
2022-04-25T07:28:00.000Z,2022-04-25T07:29:00.000Z,53
2022-04-25T07:29:00.000Z,2022-04-25T07:30:00.000Z,56
2022-04-25T07:30:00.000Z,2022-04-25T07:31:00.000Z,72
2022-04-25T07:31:00.000Z,2022-04-25T07:32:00.000Z,67
2022-04-25T07:32:00.000Z,2022-04-25T07:33:00.000Z,75
2022-04-25T07:33:00.000Z,2022-04-25T07:34:00.000Z,64
2022-04-25T07:34:00.000Z,2022-04-25T07:35:00.000Z,63
2022-04-25T07:35:00.000Z,2022-04-25T07:36:00.000Z,87
2022-04-25T07:36:00.000Z,2022-04-25T07:37:00.000Z,74
2022-04-25T07:37:00.000Z,2022-04-25T07:38:00.000Z,67
2022-04-25T07:38:00.000Z,2022-04-25T07:39:00.000Z,70
2022-04-25T07:39:00.000Z,2022-04-25T07:40:00.000Z,64
2022-04-25T07:40:00.000Z,2022-04-25T07:41:00.000Z,77
2022-04-25T07:41:00.000Z,2022-04-25T07:42:00.000Z,67
2022-04-25T07:42:00.000Z,2022-04-25T07:43:00.000Z,65
2022-04-25T07:43:00.000Z,2022-04-25T07:44:00.000Z,69
2022-04-25T07:44:00.000Z,2022-04-25T07:45:00.000Z,52
2022-04-25T07:45:00.000Z,2022-04-25T07:46:00.000Z,57
2022-04-25T07:46:00.000Z,2022-04-25T07:47:00.000Z,68
2022-04-25T07:47:00.000Z,2022-04-25T07:48:00.000Z,62
2022-04-25T07:48:00.000Z,2022-04-25T07:49:00.000Z,69
2022-04-25T07:49:00.000Z,2022-04-25T07:50:00.000Z,63
2022-04-25T07:50:00.000Z,2022-04-25T07:51:00.000Z,80
2022-04-25T07:51:00.000Z,2022-04-25T07:52:00.000Z,55
2022-04-25T07:52:00.000Z,2022-04-25T07:53:00.000Z,70
2022-04-25T07:53:00.000Z,2022-04-25T07:54:00.000Z,63
2022-04-25T07:54:00.000Z,2022-04-25T07:55:00.000Z,59
2022-04-25T07:55:00.000Z,2022-04-25T07:56:00.000Z,68
2022-04-25T07:56:00.000Z,2022-04-25T07:57:00.000Z,51
2022-04-25T07:57:00.000Z,2022-04-25T07:58:00.000Z,72
2022-04-25T07:58:00.000Z,2022-04-25T07:59:00.000Z,48
2022-04-25T07:59:00.000Z,2022-04-25T08:00:00.000Z,69
2022-04-25T08:00:00.000Z,2022-04-25T08:01:00.000Z,73
2022-04-25T08:01:00.000Z,2022-04-25T08:02:00.000Z,69
2022-04-25T08:02:00.000Z,2022-04-25T08:03:00.000Z,64
2022-04-25T08:03:00.000Z,2022-04-25T08:04:00.000Z,72
2022-04-25T08:04:00.000Z,2022-04-25T08:05:00.000Z,76
2022-04-25T08:05:00.000Z,2022-04-25T08:06:00.000Z,70
2022-04-25T08:06:00.000Z,2022-04-25T08:07:00.000Z,80
2022-04-25T08:07:00.000Z,2022-04-25T08:08:00.000Z,71
2022-04-25T08:08:00.000Z,2022-04-25T08:09:00.000Z,76
2022-04-25T08:09:00.000Z,2022-04-25T08:10:00.000Z,78
2022-04-25T08:10:00.000Z,2022-04-25T08:11:00.000Z,81
2022-04-25T08:11:00.000Z,2022-04-25T08:12:00.000Z,91
2022-04-25T08:12:00.000Z,2022-04-25T08:13:00.000Z,69
2022-04-25T08:13:00.000Z,2022-04-25T08:14:00.000Z,63
2022-04-25T08:14:00.000Z,2022-04-25T08:15:00.000Z,48
2022-04-25T08:15:00.000Z,2022-04-25T08:16:00.000Z,71
2022-04-25T08:16:00.000Z,2022-04-25T08:17:00.000Z,54
2022-04-25T08:17:00.000Z,2022-04-25T08:18:00.000Z,52
2022-04-25T08:18:00.000Z,2022-04-25T08:19:00.000Z,57
2022-04-25T08:19:00.000Z,2022-04-25T08:20:00.000Z,55
2022-04-25T08:20:00.000Z,2022-04-25T08:21:00.000Z,54
2022-04-25T08:21:00.000Z,2022-04-25T08:22:00.000Z,69
2022-04-25T08:22:00.000Z,2022-04-25T08:23:00.000Z,71
2022-04-25T08:23:00.000Z,2022-04-25T08:24:00.000Z,78
2022-04-25T08:24:00.000Z,2022-04-25T08:25:00.000Z,66
2022-04-25T08:25:00.000Z,2022-04-25T08:26:00.000Z,61
2022-04-25T08:26:00.000Z,2022-04-25T08:27:00.000Z,66
2022-04-25T08:27:00.000Z,2022-04-25T08:28:00.000Z,66
2022-04-25T08:28:00.000Z,2022-04-25T08:29:00.000Z,62
2022-04-25T08:29:00.000Z,2022-04-25T08:30:00.000Z,71
2022-04-25T08:30:00.000Z,2022-04-25T08:31:00.000Z,65
2022-04-25T08:31:00.000Z,2022-04-25T08:32:00.000Z,47
2022-04-25T08:32:00.000Z,2022-04-25T08:33:00.000Z,43
2022-04-25T08:33:00.000Z,2022-04-25T08:34:00.000Z,51
2022-04-25T08:34:00.000Z,2022-04-25T08:35:00.000Z,60
2022-04-25T08:35:00.000Z,2022-04-25T08:36:00.000Z,77
2022-04-25T08:36:00.000Z,2022-04-25T08:37:00.000Z,68
2022-04-25T08:37:00.000Z,2022-04-25T08:38:00.000Z,66
2022-04-25T08:38:00.000Z,2022-04-25T08:39:00.000Z,59
2022-04-25T08:39:00.000Z,2022-04-25T08:40:00.000Z,62
2022-04-25T08:40:00.000Z,2022-04-25T08:41:00.000Z,50
2022-04-25T08:41:00.000Z,2022-04-25T08:42:00.000Z,53
2022-04-25T08:42:00.000Z,2022-04-25T08:43:00.000Z,66
2022-04-25T08:43:00.000Z,2022-04-25T08:44:00.000Z,61
2022-04-25T08:44:00.000Z,2022-04-25T08:45:00.000Z,63
2022-04-25T08:45:00.000Z,2022-04-25T08:46:00.000Z,65
2022-04-25T08:46:00.000Z,2022-04-25T08:47:00.000Z,63
2022-04-25T08:47:00.000Z,2022-04-25T08:48:00.000Z,54
2022-04-25T08:48:00.000Z,2022-04-25T08:49:00.000Z,53
2022-04-25T08:49:00.000Z,2022-04-25T08:50:00.000Z,58
2022-04-25T08:50:00.000Z,2022-04-25T08:51:00.000Z,60
2022-04-25T08:51:00.000Z,2022-04-25T08:52:00.000Z,70
2022-04-25T08:52:00.000Z,2022-04-25T08:53:00.000Z,73
2022-04-25T08:53:00.000Z,2022-04-25T08:54:00.000Z,68
2022-04-25T08:54:00.000Z,2022-04-25T08:55:00.000Z,56
2022-04-25T08:55:00.000Z,2022-04-25T08:56:00.000Z,63
2022-04-25T08:56:00.000Z,2022-04-25T08:57:00.000Z,71
