category,version_season,challenge_id,challenge_type,outcome_type,tribe,castaway_id,castaway,n_entities,n_winners,n_in_team,won
All,US02,7.0,Immunity,Tribal,Kucha,US0021,Kimmi,2,1,7,1.0
All,US02,7.0,Immunity,Tribal,Kucha,US0022,Michael,2,1,7,1.0
All,US02,7.0,Immunity,Tribal,Kucha,US0023,Jeff,2,1,7,1.0
All,US02,7.0,Immunity,Tribal,Kucha,US0024,Alicia,2,1,7,1.0
All,US02,7.0,Immunity,Tribal,Kucha,US0026,Nick,2,1,7,1.0
All,US02,7.0,Immunity,Tribal,Kucha,US0028,Rodger,2,1,7,1.0
All,US02,7.0,Immunity,Tribal,Kucha,US0029,Elisabeth,2,1,7,1.0
All,US02,7.0,Immunity,Tribal,Ogakor,US0020,Mitchell,2,1,6,0.0
All,US02,7.0,Immunity,Tribal,Ogakor,US0025,Jerri,2,1,6,0.0
All,US02,7.0,Immunity,Tribal,Ogakor,US0027,Amber,2,1,6,0.0
All,US02,7.0,Immunity,Tribal,Ogakor,US0030,Keith,2,1,6,0.0
All,US02,7.0,Immunity,Tribal,Ogakor,US0031,Colby,2,1,6,0.0
All,US02,7.0,Immunity,Tribal,Ogakor,US0032,Tina,2,1,6,0.0
All,US02,8.0,Reward,Tribal,Kucha,US0021,Kimmi,2,1,7,1.0
All,US02,8.0,Reward,Tribal,Kucha,US0022,Michael,2,1,7,1.0
All,US02,8.0,Reward,Tribal,Kucha,US0023,Jeff,2,1,7,1.0
All,US02,8.0,Reward,Tribal,Kucha,US0024,Alicia,2,1,7,1.0
All,US02,8.0,Reward,Tribal,Kucha,US0026,Nick,2,1,7,1.0
All,US02,8.0,Reward,Tribal,Kucha,US0028,Rodger,2,1,7,1.0
All,US02,8.0,Reward,Tribal,Kucha,US0029,Elisabeth,2,1,7,1.0
All,US02,8.0,Reward,Tribal,Ogakor,US0025,Jerri,2,1,5,0.0
All,US02,8.0,Reward,Tribal,Ogakor,US0027,Amber,2,1,5,0.0
All,US02,8.0,Reward,Tribal,Ogakor,US0030,Keith,2,1,5,0.0
All,US02,8.0,Reward,Tribal,Ogakor,US0031,Colby,2,1,5,0.0
All,US02,8.0,Reward,Tribal,Ogakor,US0032,Tina,2,1,5,0.0
All,US02,9.0,Immunity,Tribal,Kucha,US0021,Kimmi,2,1,7,0.0
All,US02,9.0,Immunity,Tribal,Kucha,US0022,Michael,2,1,7,0.0
All,US02,9.0,Immunity,Tribal,Kucha,US0023,Jeff,2,1,7,0.0
All,US02,9.0,Immunity,Tribal,Kucha,US0024,Alicia,2,1,7,0.0
All,US02,9.0,Immunity,Tribal,Kucha,US0026,Nick,2,1,7,0.0
All,US02,9.0,Immunity,Tribal,Kucha,US0028,Rodger,2,1,7,0.0
All,US02,9.0,Immunity,Tribal,Kucha,US0029,Elisabeth,2,1,7,0.0
All,US02,9.0,Immunity,Tribal,Ogakor,US0025,Jerri,2,1,5,1.0
All,US02,9.0,Immunity,Tribal,Ogakor,US0027,Amber,2,1,5,1.0
All,US02,9.0,Immunity,Tribal,Ogakor,US0030,Keith,2,1,5,1.0
All,US02,9.0,Immunity,Tribal,Ogakor,US0031,Colby,2,1,5,1.0
All,US02,9.0,Immunity,Tribal,Ogakor,US0032,Tina,2,1,5,1.0
All,US02,10.0,Reward,Tribal,Kucha,US0022,Michael,2,1,6,1.0
All,US02,10.0,Reward,Tribal,Kucha,US0023,Jeff,2,1,6,1.0
All,US02,10.0,Reward,Tribal,Kucha,US0024,Alicia,2,1,6,1.0
All,US02,10.0,Reward,Tribal,Kucha,US0026,Nick,2,1,6,1.0
All,US02,10.0,Reward,Tribal,Kucha,US0028,Rodger,2,1,6,1.0
All,US02,10.0,Reward,Tribal,Kucha,US0029,Elisabeth,2,1,6,1.0
All,US02,10.0,Reward,Tribal,Ogakor,US0025,Jerri,2,1,5,0.0
All,US02,10.0,Reward,Tribal,Ogakor,US0027,Amber,2,1,5,0.0
All,US02,10.0,Reward,Tribal,Ogakor,US0030,Keith,2,1,5,0.0
All,US02,10.0,Reward,Tribal,Ogakor,US0031,Colby,2,1,5,0.0
All,US02,10.0,Reward,Tribal,Ogakor,US0032,Tina,2,1,5,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0023,Jeff,10,1,10,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0024,Alicia,10,1,10,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0025,Jerri,10,1,10,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0026,Nick,10,1,10,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0027,Amber,10,1,10,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0028,Rodger,10,1,10,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0029,Elisabeth,10,1,10,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0030,Keith,10,1,10,1.0
All,US02,11.0,Immunity,Individual,Barramundi,US0031,Colby,10,1,10,0.0
All,US02,11.0,Immunity,Individual,Barramundi,US0032,Tina,10,1,10,0.0
All,US02,12.0,Reward,Individual,Barramundi,US0024,Alicia,9,1,9,0.0
All,US02,12.0,Reward,Individual,Barramundi,US0025,Jerri,9,1,9,1.0
All,US02,12.0,Reward,Individual,Barramundi,US0026,Nick,9,1,9,0.0
All,US02,12.0,Reward,Individual,Barramundi,US0027,Amber,9,1,9,0.0
All,US02,12.0,Reward,Individual,Barramundi,US0028,Rodger,9,1,9,0.0
All,US02,12.0,Reward,Individual,Barramundi,US0029,Elisabeth,9,1,9,0.0
All,US02,12.0,Reward,Individual,Barramundi,US0030,Keith,9,1,9,0.0
All,US02,12.0,Reward,Individual,Barramundi,US0031,Colby,9,1,9,0.0
All,US02,12.0,Reward,Individual,Barramundi,US0032,Tina,9,1,9,0.0
All,US02,13.0,Immunity,Individual,Barramundi,US0024,Alicia,9,1,9,0.0
All,US02,13.0,Immunity,Individual,Barramundi,US0025,Jerri,9,1,9,0.0
All,US02,13.0,Immunity,Individual,Barramundi,US0026,Nick,9,1,9,0.0
All,US02,13.0,Immunity,Individual,Barramundi,US0027,Amber,9,1,9,0.0
All,US02,13.0,Immunity,Individual,Barramundi,US0028,Rodger,9,1,9,0.0
All,US02,13.0,Immunity,Individual,Barramundi,US0029,Elisabeth,9,1,9,0.0
All,US02,13.0,Immunity,Individual,Barramundi,US0030,Keith,9,1,9,1.0
All,US02,13.0,Immunity,Individual,Barramundi,US0031,Colby,9,1,9,0.0
All,US02,13.0,Immunity,Individual,Barramundi,US0032,Tina,9,1,9,0.0
All,US02,14.0,Reward,Team,Barramundi,US0025,Jerri,4,1,8,1.0
All,US02,14.0,Reward,Team,Barramundi,US0026,Nick,4,1,8,0.0
All,US02,14.0,Reward,Team,Barramundi,US0027,Amber,4,1,8,0.0
All,US02,14.0,Reward,Team,Barramundi,US0028,Rodger,4,1,8,0.0
All,US02,14.0,Reward,Team,Barramundi,US0029,Elisabeth,4,1,8,0.0
All,US02,14.0,Reward,Team,Barramundi,US0030,Keith,4,1,8,0.0
All,US02,14.0,Reward,Team,Barramundi,US0031,Colby,4,1,8,1.0
All,US02,14.0,Reward,Team,Barramundi,US0032,Tina,4,1,8,0.0
All,US02,15.0,Immunity,Individual,Barramundi,US0025,Jerri,8,1,8,0.0
All,US02,15.0,Immunity,Individual,Barramundi,US0026,Nick,8,1,8,1.0
All,US02,15.0,Immunity,Individual,Barramundi,US0027,Amber,8,1,8,0.0
All,US02,15.0,Immunity,Individual,Barramundi,US0028,Rodger,8,1,8,0.0
All,US02,15.0,Immunity,Individual,Barramundi,US0029,Elisabeth,8,1,8,0.0
All,US02,15.0,Immunity,Individual,Barramundi,US0030,Keith,8,1,8,0.0
All,US02,15.0,Immunity,Individual,Barramundi,US0031,Colby,8,1,8,0.0
All,US02,15.0,Immunity,Individual,Barramundi,US0032,Tina,8,1,8,0.0
All,US02,16.0,Immunity,Individual,Barramundi,US0026,Nick,7,1,7,0.0
All,US02,16.0,Immunity,Individual,Barramundi,US0027,Amber,7,1,7,0.0
All,US02,16.0,Immunity,Individual,Barramundi,US0028,Rodger,7,1,7,0.0
All,US02,16.0,Immunity,Individual,Barramundi,US0029,Elisabeth,7,1,7,0.0
All,US02,16.0,Immunity,Individual,Barramundi,US0030,Keith,7,1,7,0.0
All,US02,16.0,Immunity,Individual,Barramundi,US0031,Colby,7,1,7,1.0
All,US02,16.0,Immunity,Individual,Barramundi,US0032,Tina,7,1,7,0.0
All,US02,17.0,Reward,Individual,Barramundi,US0027,Amber,6,1,6,0.0
All,US02,17.0,Reward,Individual,Barramundi,US0028,Rodger,6,1,6,0.0
All,US02,17.0,Reward,Individual,Barramundi,US0029,Elisabeth,6,1,6,0.0
All,US02,17.0,Reward,Individual,Barramundi,US0030,Keith,6,1,6,0.0
All,US02,17.0,Reward,Individual,Barramundi,US0031,Colby,6,1,6,1.0
All,US02,17.0,Reward,Individual,Barramundi,US0032,Tina,6,1,6,0.0
All,US02,18.0,Immunity,Individual,Barramundi,US0027,Amber,6,1,6,0.0
All,US02,18.0,Immunity,Individual,Barramundi,US0028,Rodger,6,1,6,0.0
All,US02,18.0,Immunity,Individual,Barramundi,US0029,Elisabeth,6,1,6,0.0
All,US02,18.0,Immunity,Individual,Barramundi,US0030,Keith,6,1,6,0.0
All,US02,18.0,Immunity,Individual,Barramundi,US0031,Colby,6,1,6,1.0
All,US02,18.0,Immunity,Individual,Barramundi,US0032,Tina,6,1,6,0.0
All,US02,19.0,Reward,Individual,Barramundi,US0028,Rodger,5,1,5,0.0
All,US02,19.0,Reward,Individual,Barramundi,US0029,Elisabeth,5,1,5,0.0
All,US02,19.0,Reward,Individual,Barramundi,US0030,Keith,5,1,5,0.0
All,US02,19.0,Reward,Individual,Barramundi,US0031,Colby,5,1,5,0.0
All,US02,19.0,Reward,Individual,Barramundi,US0032,Tina,5,1,5,1.0
All,US02,20.0,Immunity,Individual,Barramundi,US0028,Rodger,5,1,5,0.0
All,US02,20.0,Immunity,Individual,Barramundi,US0029,Elisabeth,5,1,5,0.0
All,US02,20.0,Immunity,Individual,Barramundi,US0030,Keith,5,1,5,0.0
All,US02,20.0,Immunity,Individual,Barramundi,US0031,Colby,5,1,5,1.0
All,US02,20.0,Immunity,Individual,Barramundi,US0032,Tina,5,1,5,0.0
All,US02,21.0,Reward,Individual,Barramundi,US0029,Elisabeth,4,1,4,0.0
All,US02,21.0,Reward,Individual,Barramundi,US0030,Keith,4,1,4,0.0
All,US02,21.0,Reward,Individual,Barramundi,US0031,Colby,4,1,4,1.0
All,US02,21.0,Reward,Individual,Barramundi,US0032,Tina,4,1,4,0.0
All,US02,22.0,Immunity,Individual,Barramundi,US0029,Elisabeth,4,1,4,0.0
All,US02,22.0,Immunity,Individual,Barramundi,US0030,Keith,4,1,4,0.0
All,US02,22.0,Immunity,Individual,Barramundi,US0031,Colby,4,1,4,1.0
All,US02,22.0,Immunity,Individual,Barramundi,US0032,Tina,4,1,4,0.0
All,US02,23.0,Immunity,Individual,Barramundi,US0030,Keith,3,1,3,0.0
All,US02,23.0,Immunity,Individual,Barramundi,US0031,Colby,3,1,3,1.0
All,US02,23.0,Immunity,Individual,Barramundi,US0032,Tina,3,1,3,0.0
All,US03,1.0,Immunity and Reward,Tribal,Boran,US0033,Diane,2,1,8,0.0
All,US03,1.0,Immunity and Reward,Tribal,Boran,US0034,Jessie,2,1,8,0.0
All,US03,1.0,Immunity and Reward,Tribal,Boran,US0039,Clarence,2,1,8,0.0
All,US03,1.0,Immunity and Reward,Tribal,Boran,US0040,Kelly,2,1,8,0.0
All,US03,1.0,Immunity and Reward,Tribal,Boran,US0045,Tom,2,1,8,0.0
All,US03,1.0,Immunity and Reward,Tribal,Boran,US0046,Lex,2,1,8,0.0
All,US03,1.0,Immunity and Reward,Tribal,Boran,US0047,Kim J.,2,1,8,0.0
All,US03,1.0,Immunity and Reward,Tribal,Boran,US0048,Ethan,2,1,8,0.0
All,US03,1.0,Immunity and Reward,Tribal,Samburu,US0035,Carl,2,1,8,1.0
All,US03,1.0,Immunity and Reward,Tribal,Samburu,US0036,Linda,2,1,8,1.0
All,US03,1.0,Immunity and Reward,Tribal,Samburu,US0037,Silas,2,1,8,1.0
All,US03,1.0,Immunity and Reward,Tribal,Samburu,US0038,Lindsey,2,1,8,1.0
All,US03,1.0,Immunity and Reward,Tribal,Samburu,US0041,Brandon,2,1,8,1.0
All,US03,1.0,Immunity and Reward,Tribal,Samburu,US0042,Frank,2,1,8,1.0
All,US03,1.0,Immunity and Reward,Tribal,Samburu,US0043,Kim P.,2,1,8,1.0
All,US03,1.0,Immunity and Reward,Tribal,Samburu,US0044,Teresa,2,1,8,1.0
All,US03,2.0,Reward,Tribal,Boran,US0034,Jessie,2,1,7,0.0
All,US03,2.0,Reward,Tribal,Boran,US0039,Clarence,2,1,7,0.0
All,US03,2.0,Reward,Tribal,Boran,US0040,Kelly,2,1,7,0.0
All,US03,2.0,Reward,Tribal,Boran,US0045,Tom,2,1,7,0.0
All,US03,2.0,Reward,Tribal,Boran,US0046,Lex,2,1,7,0.0
All,US03,2.0,Reward,Tribal,Boran,US0047,Kim J.,2,1,7,0.0
All,US03,2.0,Reward,Tribal,Boran,US0048,Ethan,2,1,7,0.0
All,US03,2.0,Reward,Tribal,Samburu,US0035,Carl,2,1,8,1.0
All,US03,2.0,Reward,Tribal,Samburu,US0036,Linda,2,1,8,1.0
All,US03,2.0,Reward,Tribal,Samburu,US0037,Silas,2,1,8,1.0
All,US03,2.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,8,1.0
All,US03,2.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,8,1.0
All,US03,2.0,Reward,Tribal,Samburu,US0042,Frank,2,1,8,1.0
All,US03,2.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,8,1.0
All,US03,2.0,Reward,Tribal,Samburu,US0044,Teresa,2,1,8,1.0
All,US03,3.0,Immunity,Tribal,Boran,US0034,Jessie,2,1,7,0.0
All,US03,3.0,Immunity,Tribal,Boran,US0039,Clarence,2,1,7,0.0
All,US03,3.0,Immunity,Tribal,Boran,US0040,Kelly,2,1,7,0.0
All,US03,3.0,Immunity,Tribal,Boran,US0045,Tom,2,1,7,0.0
All,US03,3.0,Immunity,Tribal,Boran,US0046,Lex,2,1,7,0.0
All,US03,3.0,Immunity,Tribal,Boran,US0047,Kim J.,2,1,7,0.0
All,US03,3.0,Immunity,Tribal,Boran,US0048,Ethan,2,1,7,0.0
All,US03,3.0,Immunity,Tribal,Samburu,US0035,Carl,2,1,8,1.0
All,US03,3.0,Immunity,Tribal,Samburu,US0036,Linda,2,1,8,1.0
All,US03,3.0,Immunity,Tribal,Samburu,US0037,Silas,2,1,8,1.0
All,US03,3.0,Immunity,Tribal,Samburu,US0038,Lindsey,2,1,8,1.0
All,US03,3.0,Immunity,Tribal,Samburu,US0041,Brandon,2,1,8,1.0
All,US03,3.0,Immunity,Tribal,Samburu,US0042,Frank,2,1,8,1.0
All,US03,3.0,Immunity,Tribal,Samburu,US0043,Kim P.,2,1,8,1.0
All,US03,3.0,Immunity,Tribal,Samburu,US0044,Teresa,2,1,8,1.0
All,US03,4.0,Reward,Tribal,Boran,US0039,Clarence,2,1,6,1.0
All,US03,4.0,Reward,Tribal,Boran,US0040,Kelly,2,1,6,1.0
All,US03,4.0,Reward,Tribal,Boran,US0045,Tom,2,1,6,1.0
All,US03,4.0,Reward,Tribal,Boran,US0046,Lex,2,1,6,1.0
All,US03,4.0,Reward,Tribal,Boran,US0047,Kim J.,2,1,6,1.0
All,US03,4.0,Reward,Tribal,Boran,US0048,Ethan,2,1,6,1.0
All,US03,4.0,Reward,Tribal,Samburu,US0035,Carl,2,1,8,0.0
All,US03,4.0,Reward,Tribal,Samburu,US0036,Linda,2,1,8,0.0
All,US03,4.0,Reward,Tribal,Samburu,US0037,Silas,2,1,8,0.0
All,US03,4.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,8,0.0
All,US03,4.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,8,0.0
All,US03,4.0,Reward,Tribal,Samburu,US0042,Frank,2,1,8,0.0
All,US03,4.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,8,0.0
All,US03,4.0,Reward,Tribal,Samburu,US0044,Teresa,2,1,8,0.0
All,US03,5.0,Immunity,Tribal,Boran,US0039,Clarence,2,1,6,1.0
All,US03,5.0,Immunity,Tribal,Boran,US0040,Kelly,2,1,6,1.0
All,US03,5.0,Immunity,Tribal,Boran,US0045,Tom,2,1,6,1.0
All,US03,5.0,Immunity,Tribal,Boran,US0046,Lex,2,1,6,1.0
All,US03,5.0,Immunity,Tribal,Boran,US0047,Kim J.,2,1,6,1.0
All,US03,5.0,Immunity,Tribal,Boran,US0048,Ethan,2,1,6,1.0
All,US03,5.0,Immunity,Tribal,Samburu,US0035,Carl,2,1,8,0.0
All,US03,5.0,Immunity,Tribal,Samburu,US0036,Linda,2,1,8,0.0
All,US03,5.0,Immunity,Tribal,Samburu,US0037,Silas,2,1,8,0.0
All,US03,5.0,Immunity,Tribal,Samburu,US0038,Lindsey,2,1,8,0.0
All,US03,5.0,Immunity,Tribal,Samburu,US0041,Brandon,2,1,8,0.0
All,US03,5.0,Immunity,Tribal,Samburu,US0042,Frank,2,1,8,0.0
All,US03,5.0,Immunity,Tribal,Samburu,US0043,Kim P.,2,1,8,0.0
All,US03,5.0,Immunity,Tribal,Samburu,US0044,Teresa,2,1,8,0.0
All,US03,6.0,Reward,Tribal,Boran,US0039,Clarence,2,1,6,0.0
All,US03,6.0,Reward,Tribal,Boran,US0040,Kelly,2,1,6,0.0
All,US03,6.0,Reward,Tribal,Boran,US0045,Tom,2,1,6,0.0
All,US03,6.0,Reward,Tribal,Boran,US0046,Lex,2,1,6,0.0
All,US03,6.0,Reward,Tribal,Boran,US0047,Kim J.,2,1,6,0.0
All,US03,6.0,Reward,Tribal,Boran,US0048,Ethan,2,1,6,0.0
All,US03,6.0,Reward,Tribal,Samburu,US0036,Linda,2,1,7,1.0
All,US03,6.0,Reward,Tribal,Samburu,US0037,Silas,2,1,7,1.0
All,US03,6.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,7,1.0
All,US03,6.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,7,1.0
All,US03,6.0,Reward,Tribal,Samburu,US0042,Frank,2,1,7,1.0
All,US03,6.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,7,1.0
All,US03,6.0,Reward,Tribal,Samburu,US0044,Teresa,2,1,7,1.0
All,US03,7.0,Immunity,Tribal,Boran,US0039,Clarence,2,1,6,1.0
All,US03,7.0,Immunity,Tribal,Boran,US0040,Kelly,2,1,6,1.0
All,US03,7.0,Immunity,Tribal,Boran,US0045,Tom,2,1,6,1.0
All,US03,7.0,Immunity,Tribal,Boran,US0046,Lex,2,1,6,1.0
All,US03,7.0,Immunity,Tribal,Boran,US0047,Kim J.,2,1,6,1.0
All,US03,7.0,Immunity,Tribal,Boran,US0048,Ethan,2,1,6,1.0
All,US03,7.0,Immunity,Tribal,Samburu,US0036,Linda,2,1,7,0.0
All,US03,7.0,Immunity,Tribal,Samburu,US0037,Silas,2,1,7,0.0
All,US03,7.0,Immunity,Tribal,Samburu,US0038,Lindsey,2,1,7,0.0
All,US03,7.0,Immunity,Tribal,Samburu,US0041,Brandon,2,1,7,0.0
All,US03,7.0,Immunity,Tribal,Samburu,US0042,Frank,2,1,7,0.0
All,US03,7.0,Immunity,Tribal,Samburu,US0043,Kim P.,2,1,7,0.0
All,US03,7.0,Immunity,Tribal,Samburu,US0044,Teresa,2,1,7,0.0
All,US03,8.0,Reward,Tribal,Boran,US0037,Silas,2,1,6,1.0
All,US03,8.0,Reward,Tribal,Boran,US0039,Clarence,2,1,6,1.0
All,US03,8.0,Reward,Tribal,Boran,US0042,Frank,2,1,6,1.0
All,US03,8.0,Reward,Tribal,Boran,US0044,Teresa,2,1,6,1.0
All,US03,8.0,Reward,Tribal,Boran,US0047,Kim J.,2,1,6,1.0
All,US03,8.0,Reward,Tribal,Boran,US0048,Ethan,2,1,6,1.0
All,US03,8.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,6,0.0
All,US03,8.0,Reward,Tribal,Samburu,US0040,Kelly,2,1,6,0.0
All,US03,8.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,6,0.0
All,US03,8.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,6,0.0
All,US03,8.0,Reward,Tribal,Samburu,US0045,Tom,2,1,6,0.0
All,US03,8.0,Reward,Tribal,Samburu,US0046,Lex,2,1,6,0.0
All,US03,9.0,Immunity,Tribal,Boran,US0037,Silas,2,1,6,0.0
All,US03,9.0,Immunity,Tribal,Boran,US0039,Clarence,2,1,6,0.0
All,US03,9.0,Immunity,Tribal,Boran,US0042,Frank,2,1,6,0.0
All,US03,9.0,Immunity,Tribal,Boran,US0044,Teresa,2,1,6,0.0
All,US03,9.0,Immunity,Tribal,Boran,US0047,Kim J.,2,1,6,0.0
All,US03,9.0,Immunity,Tribal,Boran,US0048,Ethan,2,1,6,0.0
All,US03,9.0,Immunity,Tribal,Samburu,US0038,Lindsey,2,1,6,1.0
All,US03,9.0,Immunity,Tribal,Samburu,US0040,Kelly,2,1,6,1.0
All,US03,9.0,Immunity,Tribal,Samburu,US0041,Brandon,2,1,6,1.0
All,US03,9.0,Immunity,Tribal,Samburu,US0043,Kim P.,2,1,6,1.0
All,US03,9.0,Immunity,Tribal,Samburu,US0045,Tom,2,1,6,1.0
All,US03,9.0,Immunity,Tribal,Samburu,US0046,Lex,2,1,6,1.0
All,US03,10.0,Reward,Tribal,Boran,US0039,Clarence,2,1,5,0.0
All,US03,10.0,Reward,Tribal,Boran,US0042,Frank,2,1,5,0.0
All,US03,10.0,Reward,Tribal,Boran,US0044,Teresa,2,1,5,0.0
All,US03,10.0,Reward,Tribal,Boran,US0047,Kim J.,2,1,5,0.0
All,US03,10.0,Reward,Tribal,Boran,US0048,Ethan,2,1,5,0.0
All,US03,10.0,Reward,Tribal,Samburu,US0038,Lindsey,2,1,6,1.0
All,US03,10.0,Reward,Tribal,Samburu,US0040,Kelly,2,1,6,1.0
All,US03,10.0,Reward,Tribal,Samburu,US0041,Brandon,2,1,6,1.0
All,US03,10.0,Reward,Tribal,Samburu,US0043,Kim P.,2,1,6,1.0
All,US03,10.0,Reward,Tribal,Samburu,US0045,Tom,2,1,6,1.0
All,US03,10.0,Reward,Tribal,Samburu,US0046,Lex,2,1,6,1.0
All,US03,11.0,Immunity,Tribal,Boran,US0039,Clarence,2,1,5,1.0
All,US03,11.0,Immunity,Tribal,Boran,US0042,Frank,2,1,5,1.0
All,US03,11.0,Immunity,Tribal,Boran,US0044,Teresa,2,1,5,1.0
All,US03,11.0,Immunity,Tribal,Boran,US0047,Kim J.,2,1,5,1.0
All,US03,11.0,Immunity,Tribal,Boran,US0048,Ethan,2,1,5,1.0
All,US03,11.0,Immunity,Tribal,Samburu,US0038,Lindsey,2,1,6,0.0
All,US03,11.0,Immunity,Tribal,Samburu,US0040,Kelly,2,1,6,0.0
All,US03,11.0,Immunity,Tribal,Samburu,US0041,Brandon,2,1,6,0.0
All,US03,11.0,Immunity,Tribal,Samburu,US0043,Kim P.,2,1,6,0.0
All,US03,11.0,Immunity,Tribal,Samburu,US0045,Tom,2,1,6,0.0
All,US03,11.0,Immunity,Tribal,Samburu,US0046,Lex,2,1,6,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0039,Clarence,10,1,10,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0040,Kelly,10,1,10,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0041,Brandon,10,1,10,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0042,Frank,10,1,10,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0043,Kim P.,10,1,10,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0044,Teresa,10,1,10,1.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0045,Tom,10,1,10,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0046,Lex,10,1,10,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0047,Kim J.,10,1,10,0.0
All,US03,12.0,Immunity,Individual,Moto Maji,US0048,Ethan,10,1,10,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0040,Kelly,9,1,9,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0041,Brandon,9,1,9,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0042,Frank,9,1,9,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0043,Kim P.,9,1,9,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0044,Teresa,9,1,9,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0045,Tom,9,1,9,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0046,Lex,9,1,9,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0047,Kim J.,9,1,9,0.0
All,US03,13.0,Reward,Individual,Moto Maji,US0048,Ethan,9,1,9,1.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0040,Kelly,9,1,9,0.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0041,Brandon,9,1,9,0.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0042,Frank,9,1,9,0.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0043,Kim P.,9,1,9,0.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0044,Teresa,9,1,9,0.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0045,Tom,9,1,9,0.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0046,Lex,9,1,9,0.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0047,Kim J.,9,1,9,0.0
All,US03,14.0,Immunity,Individual,Moto Maji,US0048,Ethan,9,1,9,1.0
All,US03,15.0,Reward,Team,Moto Maji,US0041,Brandon,4,1,8,1.0
All,US03,15.0,Reward,Team,Moto Maji,US0042,Frank,4,1,8,1.0
All,US03,15.0,Reward,Team,Moto Maji,US0043,Kim P.,4,1,8,0.0
All,US03,15.0,Reward,Team,Moto Maji,US0044,Teresa,4,1,8,0.0
All,US03,15.0,Reward,Team,Moto Maji,US0045,Tom,4,1,8,0.0
All,US03,15.0,Reward,Team,Moto Maji,US0046,Lex,4,1,8,0.0
All,US03,15.0,Reward,Team,Moto Maji,US0047,Kim J.,4,1,8,0.0
All,US03,15.0,Reward,Team,Moto Maji,US0048,Ethan,4,1,8,0.0
All,US03,16.0,Immunity,Individual,Moto Maji,US0041,Brandon,8,1,8,0.0
All,US03,16.0,Immunity,Individual,Moto Maji,US0042,Frank,8,1,8,0.0
All,US03,16.0,Immunity,Individual,Moto Maji,US0043,Kim P.,8,1,8,0.0
All,US03,16.0,Immunity,Individual,Moto Maji,US0044,Teresa,8,1,8,0.0
All,US03,16.0,Immunity,Individual,Moto Maji,US0045,Tom,8,1,8,0.0
All,US03,16.0,Immunity,Individual,Moto Maji,US0046,Lex,8,1,8,1.0
All,US03,16.0,Immunity,Individual,Moto Maji,US0047,Kim J.,8,1,8,0.0
All,US03,16.0,Immunity,Individual,Moto Maji,US0048,Ethan,8,1,8,0.0
All,US03,17.0,Immunity,Individual,Moto Maji,US0042,Frank,7,1,7,0.0
All,US03,17.0,Immunity,Individual,Moto Maji,US0043,Kim P.,7,1,7,0.0
All,US03,17.0,Immunity,Individual,Moto Maji,US0044,Teresa,7,1,7,0.0
All,US03,17.0,Immunity,Individual,Moto Maji,US0045,Tom,7,1,7,0.0
All,US03,17.0,Immunity,Individual,Moto Maji,US0046,Lex,7,1,7,1.0
