version,version_season,season_name,season,castaway,castaway_id,advantage_id,sequence_id,day,episode,event,played_for,played_for_id,success,votes_nullified
US,US46,Survivor: 46,46.0,Maria,US0689,2.0,1.0,2.0,1.0,Found,,,,
US,US46,Survivor: 46,46.0,Tevin,US0694,3.0,1.0,2.0,1.0,Found,,,,
US,US46,Survivor: 46,46.0,Jem,US0685,5.0,1.0,8.0,4.0,Found (beware),,,,
US,US46,Survivor: 46,46.0,Randen,US0692,4.0,1.0,5.0,2.0,Found (beware),,,,
US,US46,Survivor: 46,46.0,Randen,US0692,4.0,2.0,7.0,3.0,Left the game with advantage,,,,
US,US46,Survivor: 46,46.0,Jem,US0685,5.0,2.0,9.0,5.0,Found,,,,
US,US46,Survivor: 46,46.0,Jem,US0685,5.0,3.0,9.0,5.0,Voted out with advantage,,,,
US,US46,Survivor: 46,46.0,Maria,US0689,2.0,2.0,9.0,5.0,Played,Jem,US0685,Not needed,
US,US46,Survivor: 46,46.0,Hunter,US0684,6.0,1.0,9.0,5.0,Found (beware),,,,
US,US46,Survivor: 46,46.0,Hunter,US0684,6.0,2.0,11.0,6.0,Found,,,,
US,US46,Survivor: 46,46.0,Tevin,US0694,3.0,2.0,16.0,8.0,Voted out with advantage,,,,
US,US46,Survivor: 46,46.0,Tiffany,US0695,1.0,3.0,19.0,10.0,Voted out with advantage,,,,
US,US46,Survivor: 46,46.0,Venus,US0697,7.0,1.0,20.0,11.0,Found,,,,
US,US46,Survivor: 46,46.0,Venus,US0697,7.0,2.0,21.0,11.0,Voted out with advantage,,,,
US,US46,Survivor: 46,46.0,Q,US0691,8.0,1.0,23.0,12.0,Found,,,,
US,US46,Survivor: 46,46.0,Q,US0691,8.0,2.0,23.0,12.0,Voted out with advantage,,,,
AU,AU01,Survivor Australia: 2016,1.0,Rohan,AU0007,1.0,1.0,9.0,4.0,Found,,,,
AU,AU01,Survivor Australia: 2016,1.0,Phoebe,AU0011,1.0,2.0,21.0,9.0,Received,,,,
AU,AU01,Survivor Australia: 2016,1.0,Phoebe,AU0011,1.0,3.0,21.0,9.0,Played,Phoebe,AU0011,Yes,5.0
AU,AU01,Survivor Australia: 2016,1.0,Kylie,AU0015,2.0,1.0,11.0,5.0,Found,,,,
AU,AU01,Survivor Australia: 2016,1.0,Kylie,AU0015,2.0,2.0,17.0,7.0,Played,Kylie,AU0015,Yes,2.0
AU,AU01,Survivor Australia: 2016,1.0,Phoebe,AU0011,3.0,1.0,23.0,10.0,Found,,,,
AU,AU01,Survivor Australia: 2016,1.0,Phoebe,AU0011,3.0,2.0,27.0,12.0,Played,Phoebe,AU0011,Yes,4.0
AU,AU01,Survivor Australia: 2016,1.0,Brooke,AU0018,4.0,1.0,29.0,13.0,Found,,,,
AU,AU01,Survivor Australia: 2016,1.0,Nick,AU0014,5.0,1.0,32.0,15.0,Found,,,,
AU,AU01,Survivor Australia: 2016,1.0,Nick,AU0014,5.0,2.0,35.0,16.0,Played,Nick,AU0014,Not needed,4.0
AU,AU01,Survivor Australia: 2016,1.0,Lee,AU0023,6.0,1.0,32.0,15.0,Bought,,,,
AU,AU01,Survivor Australia: 2016,1.0,Lee,AU0023,6.0,2.0,49.0,23.0,Played,Sam,AU0019,Yes,
AU,AU01,Survivor Australia: 2016,1.0,Sam,AU0019,7.0,1.0,48.0,23.0,Won,,,,
AU,AU01,Survivor Australia: 2016,1.0,El,AU0022,7.0,1.0,48.0,23.0,Won,,,,
AU,AU01,Survivor Australia: 2016,1.0,Lee,AU0023,7.0,1.0,48.0,23.0,Won,,,,
AU,AU01,Survivor Australia: 2016,1.0,Sam,AU0019,7.0,2.0,49.0,23.0,Played,,,Yes,
AU,AU01,Survivor Australia: 2016,1.0,El,AU0022,7.0,2.0,49.0,23.0,Played,,,No,
AU,AU01,Survivor Australia: 2016,1.0,Lee,AU0023,7.0,2.0,49.0,23.0,Played,,,No,
AU,AU02,Survivor Australia: 2017,2.0,Henry,AU0039,1.0,1.0,5.0,2.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Henry,AU0039,1.0,2.0,40.0,18.0,Voted out with advantage,,,,
AU,AU02,Survivor Australia: 2017,2.0,AK,AU0034,2.0,1.0,5.0,2.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,AK,AU0034,2.0,2.0,6.0,2.0,Played,Jarrad,AU0037,Not needed,0.0
AU,AU02,Survivor Australia: 2017,2.0,Jericho,AU0048,3.0,1.0,10.0,4.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Tarzan,AU0028,4.0,1.0,11.0,4.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Tessa,AU0040,4.0,2.0,11.0,4.0,Received,,,,
AU,AU02,Survivor Australia: 2017,2.0,Tessa,AU0040,4.0,3.0,11.0,4.0,Played,Tessa,AU0040,Yes,6.0
AU,AU02,Survivor Australia: 2017,2.0,Anneliese,AU0038,5.0,1.0,24.0,10.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Anneliese,AU0038,5.0,2.0,38.0,17.0,Played,Anneliese,AU0038,No,0.0
AU,AU02,Survivor Australia: 2017,2.0,Ziggy,AU0043,6.0,1.0,26.0,11.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Ziggy,AU0043,6.0,2.0,44.0,20.0,Played,Ziggy,AU0043,No,0.0
AU,AU02,Survivor Australia: 2017,2.0,Ziggy,AU0043,7.0,1.0,26.0,11.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Ziggy,AU0043,7.0,2.0,38.0,17.0,Played,Anneliese,AU0038,Yes,8.0
AU,AU02,Survivor Australia: 2017,2.0,Peter,AU0046,8.0,1.0,39.0,18.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Peter,AU0046,8.0,2.0,40.0,18.0,Played,,,No,
AU,AU02,Survivor Australia: 2017,2.0,Luke,AU0042,9.0,1.0,39.0,18.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Luke,AU0042,9.0,2.0,40.0,18.0,Played,,,No,
AU,AU02,Survivor Australia: 2017,2.0,Tara,AU0047,10.0,1.0,45.0,21.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Jericho,AU0048,11.0,1.0,50.0,24.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Jericho,AU0048,12.0,1.0,50.0,24.0,Found,,,,
AU,AU02,Survivor Australia: 2017,2.0,Jericho,AU0048,12.0,2.0,50.0,24.0,Played,,,Not needed,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Russell,US0300,1.0,1.0,2.0,1.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Russell,US0300,1.0,2.0,5.0,2.0,Voted out with advantage,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Moana,AU0053,2.0,1.0,8.0,3.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Mat,AU0063,2.0,2.0,9.0,4.0,Received,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Mat,AU0063,2.0,3.0,37.0,17.0,Voted out with advantage,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Shane,AU0071,3.0,1.0,15.0,6.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Shane,AU0071,3.0,2.0,16.0,6.0,Played,Shane,AU0071,Not needed,3.0
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Heath,AU0059,4.0,1.0,17.0,7.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Heath,AU0059,4.0,2.0,20.0,8.0,Played,Heath,AU0059,Yes,7.0
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Benji,AU0064,5.0,1.0,28.0,12.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Benji,AU0064,5.0,2.0,39.0,18.0,Voted out with advantage,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Shonee,AU0068,6.0,1.0,31.0,14.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Shonee,AU0068,6.0,2.0,39.0,18.0,Played,Sharn,AU0070,No,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Sharn,AU0070,7.0,1.0,37.0,17.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Sharn,AU0070,7.0,2.0,37.0,17.0,Played,Sharn,AU0070,Not needed,0.0
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Brian,AU0069,8.0,1.0,38.0,18.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Brian,AU0069,8.0,2.0,46.0,22.0,Played,Brian,AU0069,Not needed,0.0
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Sharn,AU0070,9.0,1.0,43.0,21.0,Found,,,,
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Sharn,AU0070,9.0,2.0,44.0,21.0,Played,Sharn,AU0070,Yes,3.0
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,George,AU0118,1.0,1.0,1.0,1.0,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,George,AU0118,1.0,2.0,2.0,1.0,Played,,,Yes,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Kez,AU0107,2.0,1.0,7.0,3.0,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Kez,AU0107,2.0,2.0,7.0,3.0,Played,Kez,AU0107,Not needed,5.0
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,George,AU0118,3.0,1.0,8.0,4.0,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,George,AU0118,3.0,2.0,12.0,5.0,Played,George,AU0118,Not needed,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Simon,AU0106,4.0,1.0,10.0,5.0,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Simon,AU0106,4.0,2.0,25.0,12.0,Voted out with advantage,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Simon,AU0106,5.0,1.0,11.0,5.0,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Simon,AU0106,5.0,2.0,25.0,12.0,Voted out with advantage,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Cara,AU0116,6.0,1.0,14.0,6.0,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Cara,AU0116,6.0,2.0,14.0,6.0,Played,George,AU0118,Yes,4.0
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Laura,AU0111,7.0,1.0,,,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Laura,AU0111,7.0,2.0,18.0,8.0,Played,Rachel,AU0105,Yes,3.0
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Hayley,AU0119,8.0,1.0,,,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Hayley,AU0119,8.0,2.0,27.0,13.0,Played,Laura,AU0111,Yes,8.0
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Flick,AU0117,9.0,1.0,,,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Flick,AU0117,9.0,2.0,33.0,16.0,Played,Emmett,AU0112,Not needed,1.0
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,George,AU0118,10.0,1.0,,,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,George,AU0118,10.0,2.0,35.0,17.0,Played,Cara,AU0116,Yes,8.0
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Flick,AU0117,11.0,1.0,,,Found,,,,
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Flick,AU0117,11.0,2.0,44.0,22.0,Played,Flick,AU0117,Yes,2.0
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Chrissy,AU0132,1.0,1.0,3.0,1.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Chrissy,AU0132,1.0,2.0,3.0,1.0,Played,Chrissy,AU0132,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Shay,AU0139,2.0,1.0,6.0,2.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Shay,AU0139,2.0,2.0,15.0,7.0,Played,Shay,AU0139,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Khanh,AU0135,3.0,1.0,9.0,3.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Khanh,AU0135,3.0,2.0,29.0,13.0,Voted out with advantage,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,David,AU0123,4.0,1.0,9.0,3.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,David,AU0123,4.0,2.0,9.0,3.0,Played,David,AU0123,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Amy,AU0120,5.0,1.0,12.0,6.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Amy,AU0120,5.0,2.0,12.0,6.0,Played,Amy,AU0120,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Croc,AU0122,6.0,1.0,15.0,7.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Croc,AU0122,6.0,2.0,23.0,11.0,Voted out with advantage,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Mark,AU0031,7.0,1.0,24.0,12.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Mark,AU0031,7.0,2.0,43.0,22.0,Played,Mark,AU0031,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jesse,AU0125,8.0,1.0,29.0,15.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Sam,AU0030,8.0,2.0,29.0,15.0,Received,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Mark,AU0031,8.0,3.0,35.0,18.0,Received,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Mark,AU0031,8.0,4.0,42.0,21.0,Played,Mark,AU0031,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,KJ,AU0136,9.0,1.0,37.0,19.0,Found,,,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,KJ,AU0136,9.0,2.0,37.0,19.0,Played,Chrissy,AU0132,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,KJ,AU0136,9.0,2.0,37.0,19.0,Played,Josh,AU0134,,
AU,AU07,Survivor Australia: Blood vs. Water,7.0,KJ,AU0136,9.0,2.0,37.0,19.0,Played,Mark,AU0031,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,George,AU0118,1.0,1.0,4.0,3.0,Found,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,George,AU0118,1.0,2.0,15.0,7.0,Played,George,AU0118,Not needed,2.0
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shaun,AU0085,2.0,1.0,9.0,4.0,Found,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shaun,AU0085,2.0,2.0,33.0,16.0,Played,Shaun,AU0085,Not needed,0.0
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shonee,AU0068,3.0,1.0,17.0,8.0,Found,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Liz,AU0145,3.0,2.0,21.0,10.0,Received,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Jordie,AU0133,3.0,3.0,21.0,10.0,Received,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Jordie,AU0133,3.0,4.0,21.0,10.0,Voted out with advantage,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Ben,AU0141,4.0,1.0,17.0,8.0,Found,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Ben,AU0141,4.0,2.0,17.0,8.0,Played,Ben,AU0141,Yes,6.0
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shonee,AU0068,5.0,1.0,19.0,9.0,Found,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shonee,AU0068,5.0,2.0,19.0,9.0,Played,George,AU0118,Yes,4.0
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Liz,AU0145,6.0,1.0,20.0,10.0,Found,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Liz,AU0145,6.0,2.0,29.0,14.0,Played,Shonee,AU0068,Not needed,4.0
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Nina,AU0138,7.0,1.0,33.0,16.0,Found,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Nina,AU0138,7.0,2.0,33.0,16.0,Played,Nina,AU0138,Not needed,0.0
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shonee,AU0068,8.0,1.0,35.0,17.0,Found,,,,
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shonee,AU0068,8.0,2.0,35.0,17.0,Voted out with advantage,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Winna,AU0176,1.0,1.0,4.0,2.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Peta,AU0168,2.0,1.0,6.0,3.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Peta,AU0168,2.0,2.0,7.0,3.0,Voted out with advantage,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Feras,AU0158,3.0,1.0,8.0,4.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Feras,AU0158,3.0,2.0,9.0,4.0,Played,Feras,,Not needed,3.0
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Mark,AU0166,4.0,1.0,11.0,5.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Mark,AU0166,4.0,2.0,18.0,8.0,Played,Mark,,Not needed,1.0
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Feras,AU0158,5.0,1.0,14.0,6.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Winna,AU0176,1.0,2.0,21.0,10.0,Played,Winna,,Yes,1.0
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Feras,AU0158,6.0,1.0,25.0,12.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Alex,AU0154,6.0,2.0,25.0,12.0,Received,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Rianna,AU0170,7.0,1.0,25.0,12.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Rianna,AU0170,7.0,2.0,31.0,15.0,Played,Rianna,,Not needed,0.0
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Raymond,AU0169,8.0,1.0,33.0,16.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Alex,AU0154,6.0,3.0,35.0,17.0,Played,Valeria,,Not needed,1.0
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Raymond,AU0169,8.0,2.0,37.0,18.0,Played,Raymond,,Yes,8.0
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Caroline,AU0155,9.0,1.0,42.0,21.0,Found,,,,
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Caroline,AU0155,9.0,2.0,42.0,21.0,Played,Mark,,Not needed,1.0
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Feras,AU0158,5.0,2.0,45.0,22.0,Played,Feras,,Not needed,0.0
SA,SA01,Survivor South Africa: Panama,1.0,Nico,SA0007,1.0,1.0,8.0,3.0,Found,,,,
SA,SA01,Survivor South Africa: Panama,1.0,Nico,SA0007,1.0,2.0,14.0,6.0,Played,Nico,SA0007,No,
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Darren,SA0037,1.0,1.0,10.0,4.0,Found,,,,
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Darren,SA0037,1.0,2.0,11.0,4.0,Played,Darren,SA0037,Yes,0.0
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Ashley,SA0047,2.0,1.0,25.0,12.0,Found,,,,
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Ashley,SA0047,2.0,2.0,25.0,12.0,Expired,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Alison,SA0063,1.0,1.0,4.0,2.0,Found,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Alison,SA0063,1.0,2.0,5.0,2.0,Played,Alison,SA0063,,
SA,SA04,Survivor South Africa: Maldives,4.0,Alison,SA0063,1.0,3.0,14.0,6.0,Played,Alison,SA0063,,
SA,SA04,Survivor South Africa: Maldives,4.0,Alison,SA0063,1.0,4.0,15.0,7.0,Played,Alison,SA0063,,
SA,SA04,Survivor South Africa: Maldives,4.0,Alison,SA0063,1.0,5.0,16.0,8.0,Expired,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Tasleem,SA0052,2.0,1.0,4.0,2.0,Found,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Tasleem,SA0052,2.0,2.0,7.0,3.0,Played,Tasleem,SA0052,,
SA,SA04,Survivor South Africa: Maldives,4.0,Tasleem,SA0052,2.0,3.0,9.0,4.0,Played,Tasleem,SA0052,,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,2.0,4.0,9.0,4.0,Received,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,2.0,5.0,12.0,5.0,Played,Bonnie,SA0065,,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,2.0,6.0,15.0,7.0,Played,Bonnie,SA0065,,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,2.0,7.0,16.0,8.0,Expired,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Harry,SA0058,3.0,1.0,7.0,3.0,Found,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Harry,SA0058,3.0,2.0,7.0,3.0,Lost,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Roxy,SA0057,4.0,1.0,9.0,4.0,Found,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Roxy,SA0057,4.0,2.0,14.0,6.0,Played,Vanessa,SA0056,Yes,5.0
SA,SA04,Survivor South Africa: Maldives,4.0,Tejan,SA0061,5.0,1.0,12.0,5.0,Found,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Tejan,SA0061,5.0,2.0,15.0,7.0,Played,Tejan,SA0061,Not needed,0.0
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,6.0,1.0,16.0,8.0,Found,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,6.0,2.0,19.0,9.0,Played,Hykie,SA0067,Not needed,
SA,SA04,Survivor South Africa: Maldives,4.0,Hykie,SA0067,6.0,3.0,19.0,9.0,Received,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Hykie,SA0067,6.0,4.0,21.0,10.0,Played,Bonnie,SA0065,Not needed,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,6.0,5.0,21.0,10.0,Received,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,6.0,6.0,23.0,11.0,Played,Hykie,SA0067,Not needed,
SA,SA04,Survivor South Africa: Maldives,4.0,Hykie,SA0067,6.0,7.0,23.0,11.0,Received,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Hykie,SA0067,6.0,8.0,25.0,12.0,Expired,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,7.0,1.0,21.0,10.0,Found,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,SA0065,7.0,2.0,21.0,10.0,Played,Hykie,SA0067,Not needed,3.0
SA,SA04,Survivor South Africa: Maldives,4.0,Letshego,SA0066,8.0,1.0,22.0,11.0,Found,,,,
SA,SA04,Survivor South Africa: Maldives,4.0,Letshego,SA0066,8.0,2.0,23.0,11.0,Played,Letshego,SA0066,Yes,3.0
SA,SA05,Survivor South Africa: Champions,5.0,David,SA0084,1.0,1.0,3.0,2.0,Found,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Shona,SA0072,1.0,2.0,9.0,5.0,Stolen,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Corne,SACaptain02,1.0,3.0,9.0,5.0,Received,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Gena,SA0074,1.0,4.0,13.0,7.0,Received,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Shane,SA0081,1.0,5.0,13.0,7.0,Stolen,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Marian,SA0077,1.0,6.0,18.0,10.0,Received,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Shane,SA0081,1.0,7.0,19.0,11.0,Received,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Shane,SA0081,1.0,8.0,22.0,14.0,Voted out with advantage,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Shane,SA0081,2.0,1.0,4.0,3.0,Found,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Marian,SA0077,2.0,2.0,19.0,11.0,Received,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Marian,SA0077,2.0,3.0,19.0,11.0,Played,Shane,SA0081,Yes,4.0
SA,SA05,Survivor South Africa: Champions,5.0,Mark,SACaptain01,3.0,1.0,19.0,11.0,Played,Buhle,SA0086,Not needed,0.0
SA,SA05,Survivor South Africa: Champions,5.0,Shane,SA0081,4.0,1.0,20.0,12.0,Found,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Sivu,SA0085,4.0,2.0,23.0,15.0,Found,,,,
SA,SA05,Survivor South Africa: Champions,5.0,Sivu,SA0085,4.0,3.0,25.0,16.0,Played,Sivu,SA0085,Yes,3.0
SA,SA05,Survivor South Africa: Champions,5.0,Corne,SACaptain02,5.0,1.0,20.0,12.0,Played,Solly,SA0078,Yes,1.0
SA,SA05,Survivor South Africa: Champions,5.0,Mark,SACaptain01,6.0,1.0,21.0,13.0,Played,Moyra,SA0079,Yes,1.0
SA,SA05,Survivor South Africa: Champions,5.0,Mark,SACaptain01,7.0,1.0,22.0,14.0,Played,Zavion,SA0083,Yes,1.0
SA,SA05,Survivor South Africa: Champions,5.0,Corne,SACaptain02,8.0,1.0,24.0,15.0,Played,Sivu,SA0085,Yes,1.0
SA,SA05,Survivor South Africa: Champions,5.0,Mark,SACaptain01,9.0,1.0,25.0,16.0,Played,Buhle,,Not needed,0.0
SA,SA06,Survivor South Africa: Philippines,6.0,Werner,SA0102,1.0,1.0,7.0,3.0,Found,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Werner,SA0102,1.0,2.0,27.0,10.0,Played,Werner,SA0102,Not needed,2.0
SA,SA06,Survivor South Africa: Philippines,6.0,Chane,SA0097,2.0,1.0,7.0,3.0,Found,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Tom,SA0105,2.0,2.0,7.0,3.0,Received,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Tom,SA0105,2.0,2.0,13.0,5.0,Played,Tom,SA0105,Not needed,1.0
SA,SA06,Survivor South Africa: Philippines,6.0,Palesa,SA0098,3.0,1.0,12.0,4.0,Found,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Palesa,SA0098,3.0,2.0,27.0,10.0,Played,Palesa,SA0098,Not needed,0.0
SA,SA06,Survivor South Africa: Philippines,6.0,Werner,SA0102,4.0,1.0,14.0,6.0,Found,,,,
SA,SA06,Survivor South Africa: Philippines,6.0,Werner,SA0102,4.0,2.0,35.0,14.0,Played,Jeanne,SA0104,Yes,3.0
