version,version_season,season_name,season,episode,day,castaway_id,castaway,tribe,tribe_status
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,9.0,,AU0083,Ross,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,10.0,,AU0083,Ross,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,11.0,,AU0083,Ross,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,12.0,,AU0083,Ross,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,13.0,,AU0083,Ross,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,,AU0084,Andy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,2.0,,AU0084,Andy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,3.0,,AU0084,Andy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,4.0,,AU0084,Andy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,5.0,,AU0084,Andy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,6.0,,AU0084,Andy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,,AU0085,Shaun,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,2.0,,AU0085,Shaun,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,3.0,,AU0085,Shaun,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,4.0,,AU0085,Shaun,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,5.0,,AU0085,Shaun,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,6.0,,AU0085,Shaun,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,7.0,,AU0085,Shaun,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,8.0,,AU0085,Shaun,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,,AU0087,John,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,2.0,,AU0087,John,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,3.0,,AU0087,John,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,4.0,,AU0087,John,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,5.0,,AU0087,John,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,6.0,,AU0087,John,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,,AU0088,Daisy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,2.0,,AU0088,Daisy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,3.0,,AU0088,Daisy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,4.0,,AU0088,Daisy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,5.0,,AU0088,Daisy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,6.0,,AU0088,Daisy,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,7.0,,AU0089,Simon,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,8.0,,AU0089,Simon,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,9.0,,AU0089,Simon,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,10.0,,AU0089,Simon,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,11.0,,AU0089,Simon,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,12.0,,AU0089,Simon,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,13.0,,AU0089,Simon,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,7.0,,AU0090,Janine,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,8.0,,AU0090,Janine,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,9.0,,AU0090,Janine,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,10.0,,AU0090,Janine,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,11.0,,AU0090,Janine,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,12.0,,AU0090,Janine,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,13.0,,AU0090,Janine,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,7.0,,AU0091,Abbey,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,8.0,,AU0091,Abbey,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,9.0,,AU0091,Abbey,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,10.0,,AU0091,Abbey,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,11.0,,AU0091,Abbey,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,12.0,,AU0091,Abbey,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,13.0,,AU0091,Abbey,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,,AU0092,Harry,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,2.0,,AU0092,Harry,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,3.0,,AU0092,Harry,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,4.0,,AU0092,Harry,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,5.0,,AU0092,Harry,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,6.0,,AU0092,Harry,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,7.0,,AU0092,Harry,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,8.0,,AU0092,Harry,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,9.0,,AU0092,Harry,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,10.0,,AU0092,Harry,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,11.0,,AU0092,Harry,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,12.0,,AU0092,Harry,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,13.0,,AU0092,Harry,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,,AU0093,Baden,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,2.0,,AU0093,Baden,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,3.0,,AU0093,Baden,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,4.0,,AU0093,Baden,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,5.0,,AU0093,Baden,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,6.0,,AU0093,Baden,Contenders,Original
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,7.0,,AU0094,Pia,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,8.0,,AU0094,Pia,Contenders,Swapped
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,9.0,,AU0094,Pia,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,10.0,,AU0094,Pia,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,11.0,,AU0094,Pia,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,12.0,,AU0094,Pia,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,13.0,,AU0094,Pia,Contenders,Swapped_2
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,19.0,,AU0088,Daisy,None,Redemption Rock
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,20.0,,AU0088,Daisy,None,Redemption Rock
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,18.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,19.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,20.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,21.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,22.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,23.0,,AU0042,Luke,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0084,Andy,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0085,Shaun,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0085,Shaun,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0086,David,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0086,David,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0086,David,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0087,John,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0087,John,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0087,John,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0087,John,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0088,Daisy,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0088,Daisy,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0088,Daisy,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0088,Daisy,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,18.0,,AU0088,Daisy,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0089,Simon,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0089,Simon,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0089,Simon,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0089,Simon,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,18.0,,AU0089,Simon,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,19.0,,AU0089,Simon,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,20.0,,AU0089,Simon,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0090,Janine,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0090,Janine,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0090,Janine,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0090,Janine,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,18.0,,AU0090,Janine,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,19.0,,AU0090,Janine,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,20.0,,AU0090,Janine,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,21.0,,AU0090,Janine,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,18.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,19.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,20.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,21.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,22.0,,AU0091,Abbey,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,18.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,19.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,20.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,21.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,22.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,23.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,24.0,,AU0092,Harry,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,18.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,19.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,20.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,21.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,22.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,23.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,24.0,,AU0093,Baden,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,14.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,15.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,16.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,17.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,18.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,19.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,20.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,21.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,22.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,23.0,,AU0094,Pia,Soli Bula,Merged
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,24.0,,AU0094,Pia,Soli Bula,Merged
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0014,Nick,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0023,Lee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0039,Henry,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0045,Michelle,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0056,Zach,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0060,Lydia,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0068,Shonee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0070,Sharn,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0071,Shane,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0087,John,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0091,Abbey,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0092,Harry,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0011,Phoebe,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0018,Brooke,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0021,Flick,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0028,Tarzan,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0032,Jacqui,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0034,AK,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0044,Locky,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0048,Jericho,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0053,Moana,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0063,Mat,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0086,David,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,1.0,2.0,AU0088,Daisy,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0014,Nick,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0023,Lee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0039,Henry,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0045,Michelle,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0056,Zach,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0060,Lydia,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0068,Shonee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0070,Sharn,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0087,John,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0091,Abbey,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0092,Harry,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0011,Phoebe,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0018,Brooke,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0021,Flick,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0028,Tarzan,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0032,Jacqui,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0034,AK,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0044,Locky,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0048,Jericho,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0053,Moana,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0063,Mat,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0086,David,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,2.0,5.0,AU0088,Daisy,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0014,Nick,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0023,Lee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0039,Henry,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0045,Michelle,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0056,Zach,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0060,Lydia,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0068,Shonee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0070,Sharn,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0087,John,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0091,Abbey,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0092,Harry,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0011,Phoebe,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0018,Brooke,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0021,Flick,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0028,Tarzan,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0032,Jacqui,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0034,AK,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0044,Locky,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0053,Moana,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0063,Mat,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0086,David,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,3.0,7.0,AU0088,Daisy,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0014,Nick,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0023,Lee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0039,Henry,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0045,Michelle,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0056,Zach,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0060,Lydia,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0068,Shonee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0070,Sharn,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0087,John,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0091,Abbey,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0092,Harry,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0011,Phoebe,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0018,Brooke,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0021,Flick,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0028,Tarzan,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0032,Jacqui,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0034,AK,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0044,Locky,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0053,Moana,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0063,Mat,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,4.0,9.0,AU0086,David,Vakama,Original
AU,AU05,Survivor Australia: All Stars,5.0,5.0,12.0,AU0014,Nick,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,5.0,12.0,AU0023,Lee,Mokuta,Original
AU,AU05,Survivor Australia: All Stars,5.0,5.0,12.0,AU0039,Henry,Mokuta,Original
