version,version_season,season_name,season,full_name,castaway_id,castaway,age,city,state,episode,day,order,result,jury_status,original_tribe,result_number,jury,finalist,winner
US,US29,Survivor: San Juan del Sur,29.0,John Rocker,US0427,John,39.0,Atlanta,Georgia,3.0,8.0,3.0,3rd voted out,,Coyopa,3.0,False,False,False
US,US29,Survivor: San Juan del Sur,29.0,Drew Christy,US0428,Drew,25.0,Winter Park,Florida,4.0,10.0,4.0,4th voted out,,Hunahpu,4.0,False,False,False
US,US29,Survivor: San Juan del Sur,29.0,Kelley Wentworth,US0429,Kelley,28.0,Seattle,Washington,5.0,13.0,5.0,5th voted out,,Hunahpu,5.0,False,False,False
US,US29,Survivor: San Juan del Sur,29.0,Dale Wentworth,US0430,Dale,55.0,Ephrata,Washington,6.0,15.0,6.0,6th voted out,,Coyopa,6.0,False,False,False
US,US29,Survivor: San Juan del Sur,29.0,Julie McGee,US0431,Julie,34.0,Atlanta,Georgia,7.0,18.0,7.0,Quit,,Hunahpu,7.0,False,False,False
US,US29,Survivor: San Juan del Sur,29.0,Josh Canfield,US0432,Josh,32.0,New York City,New York,8.0,21.0,8.0,7th voted out,1st jury member,Coyopa,8.0,True,False,False
US,US29,Survivor: San Juan del Sur,29.0,Jeremy Collins,US0433,Jeremy,36.0,Foxboro,Massachusetts,9.0,24.0,9.0,8th voted out,2nd jury member,Hunahpu,9.0,True,False,False
US,US29,Survivor: San Juan del Sur,29.0,Wes Nale,US0434,Wes,23.0,Shreveport,Louisiana,10.0,26.0,10.0,9th voted out,3rd jury member,Coyopa,10.0,True,False,False
US,US29,Survivor: San Juan del Sur,29.0,Reed Kelly,US0435,Reed,31.0,New York City,New York,11.0,29.0,11.0,10th voted out,4th jury member,Hunahpu,11.0,True,False,False
US,US29,Survivor: San Juan del Sur,29.0,Alec Christy,US0436,Alec,22.0,Winter Park,Florida,12.0,32.0,12.0,11th voted out,5th jury member,Coyopa,12.0,True,False,False
US,US29,Survivor: San Juan del Sur,29.0,Jon Misch,US0437,Jon,26.0,Waterford,Michigan,13.0,35.0,13.0,12th voted out,6th jury member,Hunahpu,13.0,True,False,False
US,US29,Survivor: San Juan del Sur,29.0,Baylor Wilson,US0438,Baylor,20.0,Nashville,Tennessee,14.0,37.0,14.0,13th voted out,7th jury member,Coyopa,14.0,True,False,False
US,US29,Survivor: San Juan del Sur,29.0,Keith Nale,US0439,Keith,53.0,Shreveport,Louisiana,14.0,38.0,15.0,14th voted out,8th jury member,Hunahpu,15.0,True,False,False
US,US29,Survivor: San Juan del Sur,29.0,Missy Payne,US0440,Missy,47.0,Dallas,Texas,14.0,39.0,16.0,2nd runner-up,,Hunahpu,16.0,False,True,False
US,US29,Survivor: San Juan del Sur,29.0,Jaclyn Schultz,US0441,Jaclyn,25.0,Las Vegas,Nevada,14.0,39.0,17.0,Runner-up,,Coyopa,17.0,False,True,False
US,US29,Survivor: San Juan del Sur,29.0,Natalie Anderson,US0442,Natalie,28.0,Edgewater,New Jersey,14.0,39.0,18.0,Sole Survivor,,Hunahpu,18.0,False,True,True
US,US30,Survivor: Worlds Apart,30.0,So Kim,US0443,So,31.0,Long Beach,California,1.0,3.0,1.0,1st voted out,,Masaya,1.0,False,False,False
US,US30,Survivor: Worlds Apart,30.0,Vince Sly,US0444,Vince,32.0,Santa Monica,California,2.0,6.0,2.0,2nd voted out,,Nagarote,2.0,False,False,False
US,US30,Survivor: Worlds Apart,30.0,Nina Poersch,US0445,Nina,51.0,Palmdale,California,3.0,8.0,3.0,3rd voted out,,Nagarote,3.0,False,False,False
US,US30,Survivor: Worlds Apart,30.0,Lindsey Cascaddan,US0446,Lindsey,24.0,College Park,Florida,4.0,11.0,4.0,4th voted out,,Escameca,4.0,False,False,False
US,US30,Survivor: Worlds Apart,30.0,Max Dawson,US0447,Max,37.0,Topanga,California,5.0,14.0,5.0,5th voted out,,Masaya,5.0,False,False,False
US,US30,Survivor: Worlds Apart,30.0,Joaquin Souberbielle,US0448,Joaquin,27.0,Valley Stream,New York,6.0,16.0,6.0,6th voted out,,Masaya,6.0,False,False,False
US,US30,Survivor: Worlds Apart,30.0,Kelly Remington,US0449,Kelly,44.0,Grand Island,New York,7.0,19.0,7.0,7th voted out,,Escameca,7.0,False,False,False
US,US30,Survivor: Worlds Apart,30.0,Hali Ford,US0450,Hali,25.0,San Francisco,California,8.0,22.0,8.0,8th voted out,1st jury member,Nagarote,8.0,True,False,False
US,US30,Survivor: Worlds Apart,30.0,Joe Anglim,US0451,Joe,25.0,Scottsdale,Arizona,9.0,24.0,9.0,9th voted out,2nd jury member,Nagarote,9.0,True,False,False
US,US30,Survivor: Worlds Apart,30.0,Jenn Brown,US0452,Jenn,22.0,Long Beach,California,10.0,27.0,10.0,10th voted out,3rd jury member,Nagarote,10.0,True,False,False
US,US30,Survivor: Worlds Apart,30.0,Shirin Oskooi,US0453,Shirin,31.0,San Francisco,California,11.0,29.0,11.0,11th voted out,4th jury member,Masaya,11.0,True,False,False
US,US30,Survivor: Worlds Apart,30.0,Tyler Fredrickson,US0454,Tyler,33.0,Los Angeles,California,12.0,32.0,12.0,12th voted out,5th jury member,Masaya,12.0,True,False,False
US,US30,Survivor: Worlds Apart,30.0,Dan Foley,US0455,Dan,47.0,Gorham,Maine,13.0,35.0,13.0,13th voted out,6th jury member,Escameca,13.0,True,False,False
US,US30,Survivor: Worlds Apart,30.0,Sierra Dawn Thomas,US0456,Sierra,27.0,Roy,Utah,14.0,37.0,14.0,14th voted out,7th jury member,Escameca,14.0,True,False,False
US,US30,Survivor: Worlds Apart,30.0,Rodney Lavoie Jr.,US0457,Rodney,24.0,Boston,Massachusetts,14.0,38.0,15.0,15th voted out,8th jury member,Escameca,15.0,True,False,False
US,US30,Survivor: Worlds Apart,30.0,Will Sims II,US0458,Will,41.0,Sherman Oaks,California,14.0,39.0,16.0,Co-runner-up,,Nagarote,16.0,False,True,False
US,US30,Survivor: Worlds Apart,30.0,Carolyn Rivera,US0459,Carolyn,52.0,Tampa,Florida,14.0,39.0,17.0,Co-runner-up,,Masaya,17.0,False,True,False
US,US30,Survivor: Worlds Apart,30.0,Mike Holloway,US0460,Mike,38.0,North Richland Hills,Texas,14.0,39.0,18.0,Sole Survivor,,Escameca,18.0,False,True,True
US,US31,Survivor: Cambodia,31.0,Vytas Baskauskas,US0402,Vytas,35.0,Santa Monica,California,1.0,3.0,1.0,1st voted out,,Ta Keo,1.0,False,False,False
US,US31,Survivor: Cambodia,31.0,Shirin Oskooi,US0453,Shirin,32.0,San Francisco,California,2.0,6.0,2.0,2nd voted out,,Ta Keo,2.0,False,False,False
US,US31,Survivor: Cambodia,31.0,Peih-Gee Law,US0233,Peih-Gee,37.0,San Francisco,California,3.0,9.0,3.0,3rd voted out,,Ta Keo,3.0,False,False,False
US,US31,Survivor: Cambodia,31.0,Jeff Varner,US0023,Jeff,49.0,Greensboro,North Carolina,4.0,11.0,4.0,4th voted out,,Ta Keo,4.0,False,False,False
US,US31,Survivor: Cambodia,31.0,Monica Padilla,US0295,Monica,30.0,Queens,New York,5.0,13.0,5.0,5th voted out,,Bayon,5.0,False,False,False
US,US31,Survivor: Cambodia,31.0,Terry Deitz,US0180,Terry,55.0,Simsbury,Connecticut,5.0,13.0,6.0,Withdrew,,Ta Keo,6.0,False,False,False
US,US31,Survivor: Cambodia,31.0,Yung Hwang,US0423,Woo,31.0,Newport Beach,California,6.0,16.0,7.0,6th voted out,,Ta Keo,7.0,False,False,False
US,US31,Survivor: Cambodia,31.0,Kassandra McQuillen,US0422,Kass,43.0,Tehachapi,California,7.0,19.0,8.0,7th voted out,1st jury member,Bayon,8.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Andrew Savage,US0105,Andrew,51.0,San Jose,California,8.0,21.0,9.0,8th voted out,2nd jury member,Bayon,9.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Kelly Wiglesworth,US0015,Kelly,37.0,Greensboro,North Carolina,9.0,24.0,10.0,9th voted out,3rd jury member,Ta Keo,10.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Ciera Eastin,US0406,Ciera,26.0,Salem,Oregon,10.0,26.0,11.0,10th voted out,4th jury member,Bayon,11.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Stephen Fishbach,US0280,Stephen,36.0,New York City,New York,11.0,29.0,12.0,11th voted out,5th jury member,Bayon,12.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Joe Anglim,US0451,Joe,26.0,Scottsdale,Arizona,12.0,32.0,13.0,12th voted out,6th jury member,Bayon,13.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Abi-Maria Gomes,US0383,Abi-Maria,35.0,Los Angeles,California,13.0,35.0,14.0,13th voted out,7th jury member,Ta Keo,14.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Kimmi Kappenberg,US0021,Kimmi,42.0,The Woodlands,Texas,14.0,36.0,15.0,14th voted out,8th jury member,Bayon,15.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Keith Nale,US0439,Keith,54.0,Keithville,Louisiana,14.0,37.0,16.0,15th voted out,9th jury member,Bayon,16.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Kelley Wentworth,US0429,Kelley,29.0,Seattle,Washington,14.0,38.0,17.0,16th voted out,10th jury member,Ta Keo,17.0,True,False,False
US,US31,Survivor: Cambodia,31.0,Spencer Bledsoe,US0421,Spencer,22.0,Chicago,Illinois,14.0,39.0,18.0,Co-runner-up,,Ta Keo,18.0,False,True,False
US,US31,Survivor: Cambodia,31.0,Latasha Fox,US0419,Tasha,38.0,St. Louis,Missouri,14.0,39.0,19.0,Co-runner-up,,Bayon,19.0,False,True,False
US,US31,Survivor: Cambodia,31.0,Jeremy Collins,US0433,Jeremy,37.0,Foxboro,Massachusetts,14.0,39.0,20.0,Sole Survivor,,Bayon,20.0,False,True,True
US,US32,Survivor: Kaoh Rong,32.0,Darnell Hamilton,US0461,Darnell,27.0,Chicago,Illinois,1.0,3.0,1.0,1st voted out,,To Tang,1.0,False,False,False
US,US32,Survivor: Kaoh Rong,32.0,Jennifer Lanzetti,US0462,Jennifer,38.0,Salt Lake City,Utah,2.0,6.0,2.0,2nd voted out,,To Tang,2.0,False,False,False
US,US32,Survivor: Kaoh Rong,32.0,Elisabeth Markham,US0463,Liz,27.0,New York City,New York,3.0,8.0,3.0,3rd voted out,,Chan Loh,3.0,False,False,False
US,US32,Survivor: Kaoh Rong,32.0,Caleb Reynolds,US0464,Caleb,27.0,Hopkinsville,Kentucky,4.0,9.0,4.0,Medically evacuated,,Gondol,4.0,False,False,False
US,US32,Survivor: Kaoh Rong,32.0,Alecia Holden,US0465,Alecia,24.0,Dallas,Texas,4.0,11.0,5.0,4th voted out,,To Tang,5.0,False,False,False
US,US32,Survivor: Kaoh Rong,32.0,Anna Khait,US0466,Anna,26.0,Brooklyn,New York,5.0,13.0,6.0,5th voted out,,Gondol,6.0,False,False,False
US,US32,Survivor: Kaoh Rong,32.0,Peter Baggenstos,US0467,Peter,34.0,Minneapolis,Minnesota,6.0,16.0,7.0,6th voted out,,Chan Loh,7.0,False,False,False
US,US32,Survivor: Kaoh Rong,32.0,Neal Gottlieb,US0468,Neal,38.0,Sausalito,California,7.0,19.0,8.0,Medically evacuated,,Chan Loh,8.0,False,False,False
US,US32,Survivor: Kaoh Rong,32.0,Nick Maiorano,US0469,Nick,30.0,Redondo Beach,California,8.0,22.0,9.0,7th voted out,2nd jury member,Gondol,9.0,True,False,False
US,US32,Survivor: Kaoh Rong,32.0,Debbie Wanner,US0470,Debbie,49.0,Reading,Pennsylvania,9.0,24.0,10.0,8th voted out,3rd jury member,Chan Loh,10.0,True,False,False
US,US32,Survivor: Kaoh Rong,32.0,Scot Pollard,US0471,Scot,40.0,Carmel,Indiana,10.0,27.0,11.0,9th voted out,4th jury member,To Tang,11.0,True,False,False
US,US32,Survivor: Kaoh Rong,32.0,Julia Sokolowski,US0472,Julia,19.0,Boston,Massachusetts,11.0,29.0,12.0,10th voted out,5th jury member,Gondol,12.0,True,False,False
US,US32,Survivor: Kaoh Rong,32.0,Kyle Jason,US0473,Jason,31.0,Detroit,Michigan,12.0,32.0,13.0,11th voted out,6th jury member,To Tang,13.0,True,False,False
US,US32,Survivor: Kaoh Rong,32.0,Joseph Del Campo,US0474,Joe,71.0,Vero Beach,Florida,13.0,34.0,14.0,Medically evacuated,7th jury member,Chan Loh,14.0,True,False,False
US,US32,Survivor: Kaoh Rong,32.0,Cydney Gillon,US0475,Cydney,22.0,Douglasville,Georgia,14.0,37.0,15.0,12th voted out,8th jury member,To Tang,15.0,True,False,False
US,US32,Survivor: Kaoh Rong,32.0,Tai Trang,US0476,Tai,51.0,San Francisco,California,14.0,39.0,16.0,2nd runner-up,,Gondol,16.0,False,True,False
US,US32,Survivor: Kaoh Rong,32.0,Aubry Bracco,US0477,Aubry,29.0,Cambridge,Massachusetts,14.0,39.0,17.0,Runner-up,,Chan Loh,17.0,False,True,False
US,US32,Survivor: Kaoh Rong,32.0,Michele Fitzgerald,US0478,Michele,24.0,Freehold,New Jersey,14.0,39.0,18.0,Sole Survivor,,Gondol,18.0,False,True,True
US,US33,Survivor: Millennials vs. Gen X,33.0,Rachel Ako,US0479,Rachel,37.0,Los Angeles,California,1.0,4.0,1.0,1st voted out,,Takali,1.0,False,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Mari Takahashi,US0480,Mari,31.0,Los Angeles,California,2.0,7.0,2.0,2nd voted out,,Vanua,2.0,False,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Paul Wachter,US0481,Paul,52.0,Sugarloaf Key,Florida,3.0,10.0,3.0,3rd voted out,,Takali,3.0,False,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Lucy Huang,US0482,Lucy,42.0,Diamond Bar,California,4.0,12.0,4.0,4th voted out,,Takali,4.0,False,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Ciandre Taylor,US0483,CeCe,39.0,Granada Hills,California,5.0,15.0,5.0,5th voted out,,Takali,5.0,False,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Jessica Figueroa,US0484,Figgy,23.0,Nashville,Tennessee,6.0,18.0,6.0,6th voted out,,Vanua,6.0,False,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Michaela Bradshaw,US0485,Michaela,25.0,Fort Worth,Texas,7.0,20.0,7.0,7th voted out,,Vanua,7.0,False,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Michelle Schubert,US0486,Michelle,28.0,Yakima,Washington,8.0,23.0,8.0,8th voted out,1st jury member,Vanua,8.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Taylor Lee Stocker,US0487,Taylor,24.0,Post Falls,Idaho,9.0,25.0,9.0,9th voted out,2nd jury member,Vanua,9.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Chris Hammons,US0488,Chris,38.0,Moore,Oklahoma,10.0,28.0,10.0,10th voted out,3rd jury member,Takali,10.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Jessica Lewis,US0489,Jessica,37.0,Voorheesville,New York,10.0,30.0,11.0,Eliminated,4th jury member,Takali,11.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Zeke Smith,US0490,Zeke,28.0,Brooklyn,New York,11.0,33.0,12.0,12th voted out,5th jury member,Vanua,12.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Will Wahl,US0491,Will,18.0,Long Valley,New Jersey,12.0,34.0,13.0,13th voted out,6th jury member,Vanua,13.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Sunday Burquest,US0492,Sunday,45.0,Otsego,Minnesota,12.0,35.0,14.0,14th voted out,7th jury member,Takali,14.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Justin Starrett,US0493,Jay,27.0,Fort Lauderdale,Florida,13.0,36.0,15.0,15th voted out,8th jury member,Vanua,15.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Bret LaBelle,US0494,Bret,42.0,Dedham,Massachusetts,13.0,37.0,16.0,16th voted out,9th jury member,Takali,16.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,David Wright,US0495,David,42.0,Sherman Oaks,California,13.0,38.0,17.0,17th voted out,10th jury member,Takali,17.0,True,False,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Hannah Shapiro,US0496,Hannah,24.0,West Hollywood,California,13.0,39.0,18.0,Co-runner-up,,Vanua,18.0,False,True,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Ken McNickle,US0497,Ken,33.0,Denver,Colorado,13.0,39.0,19.0,Co-runner-up,,Takali,19.0,False,True,False
US,US33,Survivor: Millennials vs. Gen X,33.0,Adam Klein,US0498,Adam,25.0,San Francisco,California,13.0,39.0,20.0,Sole Survivor,,Vanua,20.0,False,True,True
US,US34,Survivor: Game Changers,34.0,Ciera Eastin,US0406,Ciera,27.0,Salem,Oregon,1.0,3.0,1.0,1st voted out,,Mana,1.0,False,False,False
US,US34,Survivor: Game Changers,34.0,Tony Vlachos,US0424,Tony,42.0,Jersey City,New Jersey,1.0,6.0,2.0,2nd voted out,,Mana,2.0,False,False,False
US,US34,Survivor: Game Changers,34.0,Caleb Reynolds,US0464,Caleb,28.0,Hopkinsville,Kentucky,2.0,9.0,3.0,3rd voted out,,Mana,3.0,False,False,False
US,US34,Survivor: Game Changers,34.0,Malcolm Freberg,US0384,Malcolm,29.0,Hermosa Beach,California,3.0,11.0,4.0,4th voted out,,Mana,4.0,False,False,False
US,US34,Survivor: Game Changers,34.0,James Thomas Jr.,US0281,J.T.,31.0,Mobile,Alabama,4.0,13.0,5.0,5th voted out,,Nuku,5.0,False,False,False
US,US34,Survivor: Game Changers,34.0,Sandra Diaz-Twine,US0112,Sandra,41.0,Fayetteville,North Carolina,5.0,16.0,6.0,6th voted out,,Mana,6.0,False,False,False
US,US34,Survivor: Game Changers,34.0,Jeff Varner,US0023,Jeff,50.0,High Point,North Carolina,6.0,18.0,7.0,7th voted out,,Mana,7.0,False,False,False
US,US34,Survivor: Game Changers,34.0,Hali Ford,US0450,Hali,26.0,Knoxville,Tennessee,7.0,21.0,8.0,8th voted out,1st jury member,Mana,8.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Oscar Lusth,US0201,Ozzy,34.0,Venice,California,7.0,24.0,9.0,9th voted out,2nd jury member,Nuku,9.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Debbie Wanner,US0470,Debbie,51.0,Reading,Pennsylvania,8.0,26.0,10.0,10th voted out,3rd jury member,Nuku,10.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Zeke Smith,US0490,Zeke,28.0,Brooklyn,New York,9.0,29.0,11.0,11th voted out,4th jury member,Nuku,11.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Sierra Dawn Thomas,US0456,Sierra,29.0,Roy,Utah,10.0,32.0,12.0,12th voted out,5th jury member,Nuku,12.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Andrea Boehlke,US0333,Andrea,27.0,New York City,New York,11.0,33.0,13.0,13th voted out,6th jury member,Nuku,13.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Michaela Bradshaw,US0485,Michaela,25.0,Fort Worth,Texas,11.0,35.0,14.0,14th voted out,7th jury member,Mana,14.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Cirie Fields,US0179,Cirie,45.0,Norwalk,Connecticut,12.0,36.0,15.0,Eliminated,8th jury member,Nuku,15.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Aubry Bracco,US0477,Aubry,30.0,Cambridge,Massachusetts,12.0,37.0,16.0,15th voted out,9th jury member,Mana,16.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Tai Trang,US0476,Tai,52.0,San Francisco,California,12.0,38.0,17.0,16th voted out,10th jury member,Nuku,17.0,True,False,False
US,US34,Survivor: Game Changers,34.0,Troy Robertson,US0364,Troyzan,54.0,Miami,Florida,12.0,39.0,18.0,2nd runner-up,,Mana,18.0,False,True,False
US,US34,Survivor: Game Changers,34.0,Brad Culpepper,US0401,Brad,47.0,Tampa,Florida,12.0,39.0,19.0,Runner-up,,Nuku,19.0,False,True,False
US,US34,Survivor: Game Changers,34.0,Sarah Lacina,US0414,Sarah,32.0,Marion,Iowa,12.0,39.0,20.0,Sole Survivor,,Nuku,20.0,False,True,True
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Katrina Radke,US0499,Katrina,46.0,Excelsior,Minnesota,1.0,3.0,1.0,1st voted out,,Levu,1.0,False,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Simone Nguyen,US0500,Simone,25.0,New York City,New York,2.0,6.0,2.0,2nd voted out,,Yawa,2.0,False,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Patrick Bolton,US0501,Patrick,24.0,Auburn,Alabama,3.0,8.0,3.0,3rd voted out,,Yawa,3.0,False,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Alan Ball,US0502,Alan,32.0,Houston,Texas,4.0,11.0,4.0,4th voted out,,Levu,4.0,False,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Roark Luskin,US0503,Roark,27.0,Santa Monica,California,5.0,14.0,5.0,5th voted out,,Soko,5.0,False,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Alexandrea Elliott,US0504,Ali,24.0,Los Angeles,California,6.0,16.0,6.0,6th voted out,,Yawa,6.0,False,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Jessica Johnston,US0505,Jessica,29.0,Louisville,Kentucky,7.0,19.0,7.0,7th voted out,,Soko,7.0,False,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Desiree Williams,US0506,Desi,27.0,Newport News,Virginia,8.0,21.0,8.0,8th voted out,1st jury member,Soko,8.0,True,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Cole Medders,US0507,Cole,24.0,Little Rock,Arkansas,9.0,24.0,9.0,9th voted out,2nd jury member,Soko,9.0,True,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,John Hilsabeck,US0508,JP,28.0,Los Angeles,California,10.0,27.0,10.0,10th voted out,3rd jury member,Levu,10.0,True,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Joe Mena,US0509,Joe,34.0,Tolland,Connecticut,10.0,30.0,11.0,11th voted out,4th jury member,Soko,11.0,True,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Lauren Rimmer,US0510,Lauren,35.0,Beaufort,North Carolina,11.0,33.0,12.0,12th voted out,5th jury member,Yawa,12.0,True,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Ashley Nolan,US0511,Ashley,26.0,Satellite Beach,Florida,12.0,36.0,13.0,13th voted out,6th jury member,Levu,13.0,True,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Mike Zahalsky,US0512,Mike,43.0,Parkland,Florida,13.0,37.0,14.0,14th voted out,7th jury member,Soko,14.0,True,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Devon Pinto,US0513,Devon,23.0,Solana Beach,California,13.0,38.0,15.0,Eliminated,8th jury member,Yawa,15.0,True,False,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Ryan Ulrich,US0514,Ryan,23.0,North Arlington,New Jersey,13.0,39.0,16.0,2nd runner-up,,Yawa,16.0,False,True,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Chrissy Hofbeck,US0515,Chrissy,46.0,Lebanon Township,New Jersey,13.0,39.0,17.0,Runner-up,,Levu,17.0,False,True,False
US,US35,Survivor: Heroes vs. Healers vs. Hustlers,35.0,Ben Driebergen,US0516,Ben,34.0,Boise,Idaho,13.0,39.0,18.0,Sole Survivor,,Levu,18.0,False,True,True
US,US36,Survivor: Ghost Island,36.0,Stephanie Gonzalez,US0517,Gonzalez,26.0,Ocala,Florida,1.0,3.0,1.0,1st voted out,,Malolo,1.0,False,False,False
US,US36,Survivor: Ghost Island,36.0,Jacob Derwin,US0518,Jacob,22.0,Brooklyn,New York,1.0,6.0,2.0,2nd voted out,,Malolo,2.0,False,False,False
US,US36,Survivor: Ghost Island,36.0,Morgan Ricke,US0519,Morgan,29.0,Orlando,Florida,2.0,9.0,3.0,3rd voted out,,Naviti,3.0,False,False,False
US,US36,Survivor: Ghost Island,36.0,Brendan Shapiro,US0520,Brendan,40.0,Herndon,Virginia,3.0,12.0,4.0,4th voted out,,Malolo,4.0,False,False,False
US,US36,Survivor: Ghost Island,36.0,Stephanie Johnson,US0521,Stephanie,34.0,Chicago,Illinois,4.0,14.0,5.0,5th voted out,,Malolo,5.0,False,False,False
