version,version_season,season_name,season,episode,castaway,castaway_id,confessional_count,confessional_time,index_count,index_time
US,US02,Survivor: The Australian Outback,2.0,14.0,Tina,US0032,3.0,,0.8790527315362106,
US,US02,Survivor: The Australian Outback,2.0,15.0,Keith,US0030,8.0,,0.936290823394532,
US,US02,Survivor: The Australian Outback,2.0,15.0,Colby,US0031,17.0,,1.3108071527523448,
US,US02,Survivor: The Australian Outback,2.0,15.0,Tina,US0032,15.0,,0.9229152402031815,
US,US03,Survivor: Africa,3.0,1.0,Diane,US0033,1.0,,0.6666666666666666,
US,US03,Survivor: Africa,3.0,1.0,Jessie,US0034,1.0,,0.6666666666666666,
US,US03,Survivor: Africa,3.0,1.0,Carl,US0035,0.0,,0.0,
US,US03,Survivor: Africa,3.0,1.0,Linda,US0036,1.0,,0.6153846153846154,
US,US03,Survivor: Africa,3.0,1.0,Silas,US0037,0.0,,0.0,
US,US03,Survivor: Africa,3.0,1.0,Lindsey,US0038,3.0,,1.8461538461538463,
US,US03,Survivor: Africa,3.0,1.0,Clarence,US0039,1.0,,0.6666666666666666,
US,US03,Survivor: Africa,3.0,1.0,Kelly,US0040,0.0,,0.0,
US,US03,Survivor: Africa,3.0,1.0,Brandon,US0041,2.0,,1.2307692307692308,
US,US03,Survivor: Africa,3.0,1.0,Frank,US0042,3.0,,1.8461538461538463,
US,US03,Survivor: Africa,3.0,1.0,Kim P.,US0043,3.0,,1.8461538461538463,
US,US03,Survivor: Africa,3.0,1.0,Teresa,US0044,1.0,,0.6153846153846154,
US,US03,Survivor: Africa,3.0,1.0,Tom,US0045,3.0,,2.0,
US,US03,Survivor: Africa,3.0,1.0,Lex,US0046,1.0,,0.6666666666666666,
US,US03,Survivor: Africa,3.0,1.0,Kim J.,US0047,1.0,,0.6666666666666666,
US,US03,Survivor: Africa,3.0,1.0,Ethan,US0048,4.0,,2.6666666666666665,
US,US03,Survivor: Africa,3.0,2.0,Jessie,US0034,3.0,,0.835820895522388,
US,US03,Survivor: Africa,3.0,2.0,Carl,US0035,4.0,,0.8888888888888888,
US,US03,Survivor: Africa,3.0,2.0,Linda,US0036,0.0,,0.2222222222222222,
US,US03,Survivor: Africa,3.0,2.0,Silas,US0037,3.0,,0.6666666666666666,
US,US03,Survivor: Africa,3.0,2.0,Lindsey,US0038,6.0,,2.0,
US,US03,Survivor: Africa,3.0,2.0,Clarence,US0039,7.0,,1.671641791044776,
US,US03,Survivor: Africa,3.0,2.0,Kelly,US0040,4.0,,0.835820895522388,
US,US03,Survivor: Africa,3.0,2.0,Brandon,US0041,2.0,,0.8888888888888888,
US,US03,Survivor: Africa,3.0,2.0,Frank,US0042,4.0,,1.5555555555555556,
US,US03,Survivor: Africa,3.0,2.0,Kim P.,US0043,2.0,,1.1111111111111112,
