version,version_season,season_name,season,episode,day,tribe_status,tribe,castaway,immunity,vote,vote_event,vote_event_outcome,split_vote,nullified,tie,voted_out,order,vote_order,castaway_id,vote_id,voted_out_id
US,US31,Survivor: Cambodia,31.0,11.0,29.0,Merged,Orkun,Stephen,,Joe,Steal a vote,Extra vote,"Abi-Maria, Joe",False,False,Stephen,12.0,1.0,US0280,US0451,US0280
US,US31,Survivor: Cambodia,31.0,11.0,29.0,Merged,Orkun,Abi-Maria,,Stephen,,,,False,False,Stephen,12.0,1.0,US0383,US0280,US0280
US,US31,Survivor: Cambodia,31.0,11.0,29.0,Merged,Orkun,Tasha,,Abi-Maria,,,"Abi-Maria, Joe",False,False,Stephen,12.0,1.0,US0419,US0383,US0280
US,US31,Survivor: Cambodia,31.0,11.0,29.0,Merged,Orkun,Spencer,Individual,Stephen,,,,False,False,Stephen,12.0,1.0,US0421,US0280,US0280
US,US31,Survivor: Cambodia,31.0,11.0,29.0,Merged,Orkun,Kelley,,Stephen,,,,False,False,Stephen,12.0,1.0,US0429,US0280,US0280
US,US31,Survivor: Cambodia,31.0,11.0,29.0,Merged,Orkun,Jeremy,,Joe,,,"Abi-Maria, Joe",False,False,Stephen,12.0,1.0,US0433,US0451,US0280
US,US31,Survivor: Cambodia,31.0,11.0,29.0,Merged,Orkun,Keith,,Stephen,,,,False,False,Stephen,12.0,1.0,US0439,US0280,US0280
US,US31,Survivor: Cambodia,31.0,11.0,29.0,Merged,Orkun,Joe,,,Steal a vote,Lost vote,,False,False,Stephen,12.0,1.0,US0451,,US0280
US,US31,Survivor: Cambodia,31.0,12.0,32.0,Merged,Orkun,Kimmi,,Joe,,,,False,False,Joe,13.0,1.0,US0021,US0451,US0451
US,US31,Survivor: Cambodia,31.0,12.0,32.0,Merged,Orkun,Abi-Maria,,Joe,,,,False,False,Joe,13.0,1.0,US0383,US0451,US0451
US,US31,Survivor: Cambodia,31.0,12.0,32.0,Merged,Orkun,Tasha,,Joe,,,,False,False,Joe,13.0,1.0,US0419,US0451,US0451
US,US31,Survivor: Cambodia,31.0,12.0,32.0,Merged,Orkun,Spencer,,Joe,,,,False,False,Joe,13.0,1.0,US0421,US0451,US0451
US,US31,Survivor: Cambodia,31.0,12.0,32.0,Merged,Orkun,Kelley,Individual,Joe,,,,False,False,Joe,13.0,1.0,US0429,US0451,US0451
US,US31,Survivor: Cambodia,31.0,12.0,32.0,Merged,Orkun,Jeremy,,Joe,,,,False,False,Joe,13.0,1.0,US0433,US0451,US0451
US,US31,Survivor: Cambodia,31.0,12.0,32.0,Merged,Orkun,Keith,Individual,Tasha,,,,False,False,Joe,13.0,1.0,US0439,US0419,US0451
US,US31,Survivor: Cambodia,31.0,12.0,32.0,Merged,Orkun,Joe,,Abi-Maria,,,,False,False,Joe,13.0,1.0,US0451,US0383,US0451
US,US31,Survivor: Cambodia,31.0,13.0,35.0,Merged,Orkun,Kimmi,,Abi-Maria,,,,False,False,Abi-Maria,14.0,1.0,US0021,US0383,US0383
US,US31,Survivor: Cambodia,31.0,13.0,35.0,Merged,Orkun,Abi-Maria,,Keith,,,,False,False,Abi-Maria,14.0,1.0,US0383,US0439,US0383
US,US31,Survivor: Cambodia,31.0,13.0,35.0,Merged,Orkun,Tasha,,Abi-Maria,,,,False,False,Abi-Maria,14.0,1.0,US0419,US0383,US0383
US,US31,Survivor: Cambodia,31.0,13.0,35.0,Merged,Orkun,Spencer,Individual,Abi-Maria,,,,False,False,Abi-Maria,14.0,1.0,US0421,US0383,US0383
US,US31,Survivor: Cambodia,31.0,13.0,35.0,Merged,Orkun,Kelley,,Tasha,,,,False,False,Abi-Maria,14.0,1.0,US0429,US0419,US0383
US,US31,Survivor: Cambodia,31.0,13.0,35.0,Merged,Orkun,Jeremy,,Abi-Maria,,,,False,False,Abi-Maria,14.0,1.0,US0433,US0383,US0383
US,US31,Survivor: Cambodia,31.0,13.0,35.0,Merged,Orkun,Keith,,Tasha,,,,False,False,Abi-Maria,14.0,1.0,US0439,US0419,US0383
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Kimmi,,Jeremy,,,,True,False,Kimmi,15.0,1.0,US0021,US0433,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Tasha,,Kelley,,,,True,False,Kimmi,15.0,1.0,US0419,US0429,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Spencer,Individual,Kelley,,,,True,False,Kimmi,15.0,1.0,US0421,US0429,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Kelley,Hidden,Jeremy,,,,True,False,Kimmi,15.0,1.0,US0429,US0433,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Jeremy,Hidden,Kelley,,,,True,False,Kimmi,15.0,1.0,US0433,US0429,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Keith,,Jeremy,,,,True,False,Kimmi,15.0,1.0,US0439,US0433,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Kimmi,,Tasha,,,,False,True,Kimmi,15.0,2.0,US0021,US0419,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Tasha,,Kimmi,,,,False,True,Kimmi,15.0,2.0,US0419,US0021,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Spencer,Individual,Kimmi,,,,False,True,Kimmi,15.0,2.0,US0421,US0021,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Kelley,Hidden,Tasha,,,,False,True,Kimmi,15.0,2.0,US0429,US0419,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Jeremy,Hidden,Kimmi,,,,False,True,Kimmi,15.0,2.0,US0433,US0021,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Keith,,Tasha,,,,False,True,Kimmi,15.0,2.0,US0439,US0419,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Kimmi,,,Deadlock,Can't vote,,False,True,Kimmi,15.0,3.0,US0021,,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Tasha,,,Deadlock,Can't vote,,False,True,Kimmi,15.0,3.0,US0419,,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Spencer,Individual,Kimmi,,,,False,True,Kimmi,15.0,3.0,US0421,US0021,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Kelley,Hidden,Kimmi,,,,False,True,Kimmi,15.0,3.0,US0429,US0021,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Jeremy,Hidden,Kimmi,,,,False,True,Kimmi,15.0,3.0,US0433,US0021,US0021
US,US31,Survivor: Cambodia,31.0,14.0,36.0,Merged,Orkun,Keith,,Kimmi,,,,False,True,Kimmi,15.0,3.0,US0439,US0021,US0021
US,US31,Survivor: Cambodia,31.0,14.0,37.0,Merged,Orkun,Tasha,,Keith,,,,False,False,Keith,16.0,1.0,US0419,US0439,US0439
US,US31,Survivor: Cambodia,31.0,14.0,37.0,Merged,Orkun,Spencer,,Keith,,,,False,False,Keith,16.0,1.0,US0421,US0439,US0439
US,US31,Survivor: Cambodia,31.0,14.0,37.0,Merged,Orkun,Kelley,Individual,Spencer,,,,False,False,Keith,16.0,1.0,US0429,US0421,US0439
US,US31,Survivor: Cambodia,31.0,14.0,37.0,Merged,Orkun,Jeremy,,Keith,,,,False,False,Keith,16.0,1.0,US0433,US0439,US0439
US,US31,Survivor: Cambodia,31.0,14.0,37.0,Merged,Orkun,Keith,,Spencer,,,,False,False,Keith,16.0,1.0,US0439,US0421,US0439
US,US31,Survivor: Cambodia,31.0,14.0,38.0,Merged,Orkun,Tasha,,Kelley,,,,False,False,Kelley,17.0,1.0,US0419,US0429,US0429
US,US31,Survivor: Cambodia,31.0,14.0,38.0,Merged,Orkun,Spencer,,Kelley,,,,False,False,Kelley,17.0,1.0,US0421,US0429,US0429
US,US31,Survivor: Cambodia,31.0,14.0,38.0,Merged,Orkun,Kelley,,Spencer,,,,False,False,Kelley,17.0,1.0,US0429,US0421,US0429
US,US31,Survivor: Cambodia,31.0,14.0,38.0,Merged,Orkun,Jeremy,Individual,Kelley,,,,False,False,Kelley,17.0,1.0,US0433,US0429,US0429
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Darnell,,Alecia,,,,False,True,Darnell,1.0,1.0,US0461,US0465,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Jennifer,,Darnell,,,,False,True,Darnell,1.0,1.0,US0462,US0461,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Alecia,,Darnell,,,,False,True,Darnell,1.0,1.0,US0465,US0461,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Scot,,Darnell,,,,False,True,Darnell,1.0,1.0,US0471,US0461,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Jason,,Alecia,,,,False,True,Darnell,1.0,1.0,US0473,US0465,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Cydney,,Alecia,,,,False,True,Darnell,1.0,1.0,US0475,US0465,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Darnell,,,Deadlock,Can't vote,,False,False,Darnell,1.0,2.0,US0461,,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Jennifer,,Darnell,,,,False,False,Darnell,1.0,2.0,US0462,US0461,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Alecia,,,Deadlock,Can't vote,,False,False,Darnell,1.0,2.0,US0465,,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Scot,,Darnell,,,,False,False,Darnell,1.0,2.0,US0471,US0461,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Jason,,Darnell,,,,False,False,Darnell,1.0,2.0,US0473,US0461,US0461
US,US32,Survivor: Kaoh Rong,32.0,1.0,3.0,Original,To Tang,Cydney,,Darnell,,,,False,False,Darnell,1.0,2.0,US0475,US0461,US0461
US,US32,Survivor: Kaoh Rong,32.0,2.0,6.0,Original,To Tang,Jennifer,,Alecia,,,,False,False,Jennifer,2.0,1.0,US0462,US0465,US0462
US,US32,Survivor: Kaoh Rong,32.0,2.0,6.0,Original,To Tang,Alecia,,Jennifer,,,,False,False,Jennifer,2.0,1.0,US0465,US0462,US0462
US,US32,Survivor: Kaoh Rong,32.0,2.0,6.0,Original,To Tang,Scot,,Alecia,,,,False,False,Jennifer,2.0,1.0,US0471,US0465,US0462
US,US32,Survivor: Kaoh Rong,32.0,2.0,6.0,Original,To Tang,Jason,,Jennifer,,,,False,False,Jennifer,2.0,1.0,US0473,US0462,US0462
US,US32,Survivor: Kaoh Rong,32.0,2.0,6.0,Original,To Tang,Cydney,,Jennifer,,,,False,False,Jennifer,2.0,1.0,US0475,US0462,US0462
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Liz,,Aubry,,,,False,True,Liz,3.0,1.0,US0463,US0477,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Peter,,Aubry,,,,False,True,Liz,3.0,1.0,US0467,US0477,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Neal,,Peter,,,,False,True,Liz,3.0,1.0,US0468,US0467,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Debbie,,Liz,,,,False,True,Liz,3.0,1.0,US0470,US0463,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Joe,,Liz,,,,False,True,Liz,3.0,1.0,US0474,US0463,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Aubry,,Peter,,,,False,True,Liz,3.0,1.0,US0477,US0467,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Liz,,,Deadlock,Can't vote,,False,False,Liz,3.0,2.0,US0463,,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Peter,,,Deadlock,Can't vote,,False,False,Liz,3.0,2.0,US0467,,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Neal,,Liz,,,,False,False,Liz,3.0,2.0,US0468,US0463,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Debbie,,Liz,,,,False,False,Liz,3.0,2.0,US0470,US0463,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Joe,,Liz,,,,False,False,Liz,3.0,2.0,US0474,US0463,US0463
US,US32,Survivor: Kaoh Rong,32.0,3.0,8.0,Original,Chan Loh,Aubry,,,Deadlock,Can't vote,,False,False,Liz,3.0,2.0,US0477,,US0463
US,US32,Survivor: Kaoh Rong,32.0,4.0,11.0,Original,To Tang,Alecia,,Scot,,,,False,False,Alecia,5.0,1.0,US0465,US0471,US0465
US,US32,Survivor: Kaoh Rong,32.0,4.0,11.0,Original,To Tang,Scot,,Alecia,,,,False,False,Alecia,5.0,1.0,US0471,US0465,US0465
US,US32,Survivor: Kaoh Rong,32.0,4.0,11.0,Original,To Tang,Jason,,Alecia,,,,False,False,Alecia,5.0,1.0,US0473,US0465,US0465
US,US32,Survivor: Kaoh Rong,32.0,4.0,11.0,Original,To Tang,Cydney,,Alecia,,,,False,False,Alecia,5.0,1.0,US0475,US0465,US0465
US,US32,Survivor: Kaoh Rong,32.0,5.0,13.0,Swapped,Gondol,Anna,,Peter,,,,False,False,Anna,6.0,1.0,US0466,US0467,US0466
US,US32,Survivor: Kaoh Rong,32.0,5.0,13.0,Swapped,Gondol,Peter,,Anna,,,,False,False,Anna,6.0,1.0,US0467,US0466,US0466
US,US32,Survivor: Kaoh Rong,32.0,5.0,13.0,Swapped,Gondol,Scot,,Anna,,,,False,False,Anna,6.0,1.0,US0471,US0466,US0466
US,US32,Survivor: Kaoh Rong,32.0,5.0,13.0,Swapped,Gondol,Julia,Removed from tribal,,Exiled,Removed from tribal,,False,False,Anna,6.0,1.0,US0472,,US0466
US,US32,Survivor: Kaoh Rong,32.0,5.0,13.0,Swapped,Gondol,Joe,,Anna,,,,False,False,Anna,6.0,1.0,US0474,US0466,US0466
US,US32,Survivor: Kaoh Rong,32.0,5.0,13.0,Swapped,Gondol,Tai,,Anna,,,,False,False,Anna,6.0,1.0,US0476,US0466,US0466
US,US32,Survivor: Kaoh Rong,32.0,5.0,13.0,Swapped,Gondol,Aubry,,Anna,,,,False,False,Anna,6.0,1.0,US0477,US0466,US0466
US,US32,Survivor: Kaoh Rong,32.0,6.0,16.0,Swapped,Gondol,Peter,,Julia,,,,False,False,Peter,7.0,1.0,US0467,US0472,US0467
US,US32,Survivor: Kaoh Rong,32.0,6.0,16.0,Swapped,Gondol,Scot,,Peter,,,,False,False,Peter,7.0,1.0,US0471,US0467,US0467
US,US32,Survivor: Kaoh Rong,32.0,6.0,16.0,Swapped,Gondol,Julia,,Peter,,,,False,False,Peter,7.0,1.0,US0472,US0467,US0467
US,US32,Survivor: Kaoh Rong,32.0,6.0,16.0,Swapped,Gondol,Joe,,Julia,,,,False,False,Peter,7.0,1.0,US0474,US0472,US0467
US,US32,Survivor: Kaoh Rong,32.0,6.0,16.0,Swapped,Gondol,Tai,,Peter,,,,False,False,Peter,7.0,1.0,US0476,US0467,US0467
US,US32,Survivor: Kaoh Rong,32.0,6.0,16.0,Swapped,Gondol,Aubry,,Peter,,,,False,False,Peter,7.0,1.0,US0477,US0467,US0467
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Nick,,Debbie,,,,False,False,Nick,9.0,1.0,US0469,US0470,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Debbie,,Nick,,,,False,False,Nick,9.0,1.0,US0470,US0469,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Scot,,Aubry,,,,False,False,Nick,9.0,1.0,US0471,US0477,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Julia,,Nick,,,,False,False,Nick,9.0,1.0,US0472,US0469,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Jason,,Aubry,,,,False,False,Nick,9.0,1.0,US0473,US0477,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Joe,,Nick,,,,False,False,Nick,9.0,1.0,US0474,US0469,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Cydney,,Nick,,,,False,False,Nick,9.0,1.0,US0475,US0469,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Tai,Individual,Jason,,,,False,False,Nick,9.0,1.0,US0476,US0473,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Aubry,,Nick,,,,False,False,Nick,9.0,1.0,US0477,US0469,US0469
US,US32,Survivor: Kaoh Rong,32.0,8.0,22.0,Merged,Dara,Michele,,Nick,,,,False,False,Nick,9.0,1.0,US0478,US0469,US0469
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Debbie,,Scot,,,,False,False,Debbie,10.0,1.0,US0470,US0471,US0470
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Scot,,Cydney,,,,False,False,Debbie,10.0,1.0,US0471,US0475,US0470
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Julia,Individual,Debbie,,,,False,False,Debbie,10.0,1.0,US0472,US0470,US0470
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Jason,,Cydney,,,,False,False,Debbie,10.0,1.0,US0473,US0475,US0470
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Joe,,Scot,,,,False,False,Debbie,10.0,1.0,US0474,US0471,US0470
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Cydney,,Debbie,,,,False,False,Debbie,10.0,1.0,US0475,US0470,US0470
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Tai,,Cydney,,,,False,False,Debbie,10.0,1.0,US0476,US0475,US0470
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Aubry,,Debbie,,,,False,False,Debbie,10.0,1.0,US0477,US0470,US0470
US,US32,Survivor: Kaoh Rong,32.0,9.0,24.0,Merged,Dara,Michele,,Debbie,,,,False,False,Debbie,10.0,1.0,US0478,US0470,US0470
US,US32,Survivor: Kaoh Rong,32.0,10.0,27.0,Merged,Dara,Scot,,Aubry,,,,False,False,Scot,11.0,1.0,US0471,US0477,US0471
US,US32,Survivor: Kaoh Rong,32.0,10.0,27.0,Merged,Dara,Julia,,Tai,,,,False,False,Scot,11.0,1.0,US0472,US0476,US0471
US,US32,Survivor: Kaoh Rong,32.0,10.0,27.0,Merged,Dara,Jason,Individual,Aubry,,,,False,False,Scot,11.0,1.0,US0473,US0477,US0471
US,US32,Survivor: Kaoh Rong,32.0,10.0,27.0,Merged,Dara,Joe,,Scot,,,,False,False,Scot,11.0,1.0,US0474,US0471,US0471
US,US32,Survivor: Kaoh Rong,32.0,10.0,27.0,Merged,Dara,Cydney,,Scot,,,,False,False,Scot,11.0,1.0,US0475,US0471,US0471
US,US32,Survivor: Kaoh Rong,32.0,10.0,27.0,Merged,Dara,Tai,,Scot,,,,False,False,Scot,11.0,1.0,US0476,US0471,US0471
US,US32,Survivor: Kaoh Rong,32.0,10.0,27.0,Merged,Dara,Aubry,,Scot,,,,False,False,Scot,11.0,1.0,US0477,US0471,US0471
US,US32,Survivor: Kaoh Rong,32.0,10.0,27.0,Merged,Dara,Michele,,Tai,,,,False,False,Scot,11.0,1.0,US0478,US0476,US0471
US,US32,Survivor: Kaoh Rong,32.0,11.0,29.0,Merged,Dara,Julia,,Tai,,,,False,False,Julia,12.0,1.0,US0472,US0476,US0472
US,US32,Survivor: Kaoh Rong,32.0,11.0,29.0,Merged,Dara,Jason,,Tai,,,,False,False,Julia,12.0,1.0,US0473,US0476,US0472
US,US32,Survivor: Kaoh Rong,32.0,11.0,29.0,Merged,Dara,Joe,,Julia,,,,False,False,Julia,12.0,1.0,US0474,US0472,US0472
US,US32,Survivor: Kaoh Rong,32.0,11.0,29.0,Merged,Dara,Cydney,,Julia,,,,False,False,Julia,12.0,1.0,US0475,US0472,US0472
US,US32,Survivor: Kaoh Rong,32.0,11.0,29.0,Merged,Dara,Tai,,Julia,,,,False,False,Julia,12.0,1.0,US0476,US0472,US0472
US,US32,Survivor: Kaoh Rong,32.0,11.0,29.0,Merged,Dara,Aubry,,Julia,,,,False,False,Julia,12.0,1.0,US0477,US0472,US0472
US,US32,Survivor: Kaoh Rong,32.0,11.0,29.0,Merged,Dara,Michele,Individual,Julia,,,,False,False,Julia,12.0,1.0,US0478,US0472,US0472
US,US32,Survivor: Kaoh Rong,32.0,12.0,32.0,Merged,Dara,Jason,,Joe,,,,False,False,Jason,13.0,1.0,US0473,US0474,US0473
US,US32,Survivor: Kaoh Rong,32.0,12.0,32.0,Merged,Dara,Joe,,Jason,,,,False,False,Jason,13.0,1.0,US0474,US0473,US0473
US,US32,Survivor: Kaoh Rong,32.0,12.0,32.0,Merged,Dara,Cydney,Individual,Jason,,,,False,False,Jason,13.0,1.0,US0475,US0473,US0473
US,US32,Survivor: Kaoh Rong,32.0,12.0,32.0,Merged,Dara,Tai,,Michele,,,,False,False,Jason,13.0,1.0,US0476,US0478,US0473
US,US32,Survivor: Kaoh Rong,32.0,12.0,32.0,Merged,Dara,Tai,,Michele,Extra vote,Extra vote,,False,False,Jason,13.0,1.0,US0476,US0478,US0473
US,US32,Survivor: Kaoh Rong,32.0,12.0,32.0,Merged,Dara,Aubry,,Jason,,,,False,False,Jason,13.0,1.0,US0477,US0473,US0473
US,US32,Survivor: Kaoh Rong,32.0,12.0,32.0,Merged,Dara,Michele,,Jason,,,,False,False,Jason,13.0,1.0,US0478,US0473,US0473
US,US32,Survivor: Kaoh Rong,32.0,14.0,37.0,Merged,Dara,Cydney,,Aubry,,,,False,True,Cydney,15.0,1.0,US0475,US0477,US0475
US,US32,Survivor: Kaoh Rong,32.0,14.0,37.0,Merged,Dara,Tai,,Cydney,,,,False,True,Cydney,15.0,1.0,US0476,US0475,US0475
US,US32,Survivor: Kaoh Rong,32.0,14.0,37.0,Merged,Dara,Aubry,,Cydney,,,,False,True,Cydney,15.0,1.0,US0477,US0475,US0475
US,US32,Survivor: Kaoh Rong,32.0,14.0,37.0,Merged,Dara,Michele,Individual,Aubry,,,,False,True,Cydney,15.0,1.0,US0478,US0477,US0475
US,US32,Survivor: Kaoh Rong,32.0,14.0,37.0,Merged,Dara,Cydney,,,Fire challenge,Lost,,False,False,Cydney,15.0,2.0,US0475,,US0475
US,US32,Survivor: Kaoh Rong,32.0,14.0,37.0,Merged,Dara,Aubry,,,Fire challenge,Won,,False,False,Cydney,15.0,2.0,US0477,,US0475
US,US32,Survivor: Kaoh Rong,32.0,14.0,37.0,Merged,Dara,Michele,Individual,,Fire challenge,Vote not required,,False,False,Cydney,15.0,2.0,US0478,,US0475
US,US32,Survivor: Kaoh Rong,32.0,14.0,37.0,Merged,Dara,Tai,,,Fire challenge,Vote not required,,False,False,Cydney,15.0,2.0,US0476,,US0475
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Rachel,,Sunday,,,,False,False,Rachel,1.0,1.0,US0479,US0492,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Paul,,Rachel,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0481,US0479,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Lucy,,CeCe,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0482,US0483,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,CeCe,,David,,,,False,False,Rachel,1.0,1.0,US0483,US0495,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Chris,,Rachel,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0488,US0479,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Jessica,,CeCe,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0489,US0483,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Sunday,,CeCe,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0492,US0483,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Bret,,Rachel,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0494,US0479,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,David,,Rachel,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0495,US0479,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,1.0,4.0,Original,Takali,Ken,,Rachel,,,"CeCe, Rachel",False,False,Rachel,1.0,1.0,US0497,US0479,US0479
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Mari,,Figgy,,,,False,False,Mari,2.0,1.0,US0480,US0484,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Figgy,,Mari,,,,False,False,Mari,2.0,1.0,US0484,US0480,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Michaela,,Mari,,,,False,False,Mari,2.0,1.0,US0485,US0480,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Michelle,,Mari,,,,False,False,Mari,2.0,1.0,US0486,US0480,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Taylor,,Mari,,,,False,False,Mari,2.0,1.0,US0487,US0480,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Zeke,,Figgy,,,,False,False,Mari,2.0,1.0,US0490,US0484,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Will,,Mari,,,,False,False,Mari,2.0,1.0,US0491,US0480,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Jay,,Mari,,,,False,False,Mari,2.0,1.0,US0493,US0480,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Hannah,,Mari,,,,False,False,Mari,2.0,1.0,US0496,US0480,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,2.0,7.0,Original,Vanua,Adam,,Figgy,,,,False,False,Mari,2.0,1.0,US0498,US0484,US0480
US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Paul,,CeCe,,,,False,False,Paul,3.0,1.0,US0481,US0483,US0481
US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,Lucy,,Paul,,,,False,False,Paul,3.0,1.0,US0482,US0481,US0481
US,US33,Survivor: Millennials vs. Gen X,33.0,3.0,10.0,Original,Takali,CeCe,,Paul,,,,False,False,Paul,3.0,1.0,US0483,US0481,US0481
