version,version_season,season_name,season,episode,order,final_n,castaway_id,castaway,tribe,tribe_status,game_status
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0577,Jack,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0578,Kellee,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0579,Jamal,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0580,Aaron,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0581,Missy,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0582,Elizabeth,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0583,Karishma,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0584,Elaine,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0585,Dan,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0586,Janet,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0587,Lauren,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0588,Noura,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0589,Dean,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,6.0,5.0,15.0,US0590,Tommy,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0577,Jack,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0578,Kellee,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0579,Jamal,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0580,Aaron,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0581,Missy,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0582,Elizabeth,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0583,Karishma,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0584,Elaine,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0585,Dan,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0586,Janet,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0587,Lauren,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0588,Noura,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0589,Dean,Lairo,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,7.0,6.0,14.0,US0590,Tommy,Vokai,Swapped,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0578,Kellee,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0579,Jamal,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0580,Aaron,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0581,Missy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0582,Elizabeth,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0583,Karishma,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0584,Elaine,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0585,Dan,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,7.0,13.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0579,Jamal,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0580,Aaron,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0581,Missy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0582,Elizabeth,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0583,Karishma,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0584,Elaine,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0585,Dan,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,8.0,8.0,12.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0580,Aaron,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0581,Missy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0582,Elizabeth,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0583,Karishma,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0584,Elaine,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0585,Dan,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,9.0,11.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0581,Missy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0582,Elizabeth,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0583,Karishma,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0584,Elaine,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0585,Dan,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,9.0,10.0,10.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0582,Elizabeth,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0583,Karishma,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0584,Elaine,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0585,Dan,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,10.0,11.0,9.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,11.0,12.0,8.0,US0583,Karishma,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,11.0,12.0,8.0,US0584,Elaine,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,11.0,12.0,8.0,US0585,Dan,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,11.0,12.0,8.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,11.0,12.0,8.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,11.0,12.0,8.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,11.0,12.0,8.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,11.0,12.0,8.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,12.0,13.0,7.0,US0584,Elaine,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,12.0,13.0,7.0,US0585,Dan,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,12.0,13.0,7.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,12.0,13.0,7.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,12.0,13.0,7.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,12.0,13.0,7.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,12.0,13.0,7.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,14.0,6.0,US0585,Dan,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,14.0,6.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,14.0,6.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,14.0,6.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,14.0,6.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,14.0,6.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,15.0,5.0,US0586,Janet,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,15.0,5.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,15.0,5.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,15.0,5.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,15.0,5.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,16.0,4.0,US0587,Lauren,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,16.0,4.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,16.0,4.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,16.0,4.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,17.0,3.0,US0588,Noura,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,17.0,3.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,17.0,3.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,18.0,2.0,US0589,Dean,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,18.0,2.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US39,Survivor: Island of the Idols,39.0,13.0,19.0,1.0,US0590,Tommy,Lumuwaku,Merged,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0498,Adam,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0027,Amber,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0516,Ben,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0055,Boston Rob,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0166,Danni,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0386,Denise,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0048,Ethan,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0433,Jeremy,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0371,Kim,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0478,Michele,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0442,Natalie,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0556,Nick,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0197,Parvati,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0112,Sandra,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0414,Sarah,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0353,Sophie,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0424,Tony,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0274,Tyson,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0536,Wendell,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,0.0,20.0,US0202,Yul,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0498,Adam,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0027,Amber,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0516,Ben,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0055,Boston Rob,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0166,Danni,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0386,Denise,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0048,Ethan,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0433,Jeremy,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0371,Kim,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0478,Michele,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,,US0442,Natalie,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0556,Nick,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0197,Parvati,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0112,Sandra,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0414,Sarah,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0353,Sophie,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0424,Tony,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0274,Tyson,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0536,Wendell,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,1.0,1.0,19.0,US0202,Yul,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0498,Adam,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,,US0027,Amber,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0516,Ben,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0055,Boston Rob,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0166,Danni,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0386,Denise,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0048,Ethan,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0433,Jeremy,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0371,Kim,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0478,Michele,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,,US0442,Natalie,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0556,Nick,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0197,Parvati,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0112,Sandra,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0414,Sarah,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0353,Sophie,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0424,Tony,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0274,Tyson,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0536,Wendell,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,2.0,2.0,18.0,US0202,Yul,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0498,Adam,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,,US0027,Amber,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0516,Ben,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0055,Boston Rob,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,,US0166,Danni,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0386,Denise,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0048,Ethan,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0433,Jeremy,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0371,Kim,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0478,Michele,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,,US0442,Natalie,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0556,Nick,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0197,Parvati,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0112,Sandra,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0414,Sarah,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0353,Sophie,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0424,Tony,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0274,Tyson,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0536,Wendell,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,3.0,3.0,17.0,US0202,Yul,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0498,Adam,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,,US0027,Amber,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0516,Ben,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0055,Boston Rob,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,,US0166,Danni,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0386,Denise,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,,US0048,Ethan,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0433,Jeremy,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0371,Kim,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0478,Michele,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,,US0442,Natalie,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0556,Nick,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0197,Parvati,Sele,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0112,Sandra,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0414,Sarah,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0353,Sophie,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0424,Tony,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0274,Tyson,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0536,Wendell,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,4.0,4.0,16.0,US0202,Yul,Dakal,Original,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0498,Adam,Yara,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,,US0027,Amber,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0516,Ben,Yara,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0055,Boston Rob,Yara,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,,US0166,Danni,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0386,Denise,Dakal,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,,US0048,Ethan,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0433,Jeremy,Dakal,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0371,Kim,Dakal,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0478,Michele,Sele,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,,US0442,Natalie,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0556,Nick,Sele,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0197,Parvati,Sele,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0112,Sandra,Dakal,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0414,Sarah,Yara,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0353,Sophie,Yara,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0424,Tony,Dakal,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,,US0274,Tyson,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0536,Wendell,Sele,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,5.0,5.0,15.0,US0202,Yul,Sele,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,6.0,6.0,14.0,US0498,Adam,Yara,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,6.0,6.0,,US0027,Amber,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,6.0,6.0,14.0,US0516,Ben,Yara,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,6.0,6.0,,US0166,Danni,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,6.0,6.0,14.0,US0386,Denise,Dakal,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,6.0,6.0,,US0048,Ethan,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,6.0,6.0,14.0,US0433,Jeremy,Dakal,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,6.0,6.0,14.0,US0371,Kim,Dakal,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,6.0,6.0,14.0,US0478,Michele,Sele,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,6.0,6.0,,US0442,Natalie,None,Edge of Extinction,Edge of Extinction
US,US40,Survivor: Winners at War,40.0,6.0,6.0,14.0,US0556,Nick,Sele,Swapped,In the game
US,US40,Survivor: Winners at War,40.0,6.0,6.0,14.0,US0197,Parvati,Sele,Swapped,In the game
