version,version_season,season_name,season,castaway,finalist,vote,castaway_id,finalist_id
US,US44,Survivor: 44,44.0,Jaime,Heidi,0.0,US0646,US0654
US,US44,Survivor: 44,44.0,Kane,Heidi,0.0,US0647,US0654
US,US44,Survivor: 44,44.0,Lauren,Heidi,0.0,US0648,US0654
US,US44,Survivor: 44,44.0,Matt,Heidi,0.0,US0656,US0654
US,US44,Survivor: 44,44.0,Brandon,Yam Yam,1.0,US0645,US0662
US,US44,Survivor: 44,44.0,Carson,Yam Yam,1.0,US0659,US0662
US,US44,Survivor: 44,44.0,Danny,Yam Yam,0.0,US0652,US0662
US,US44,Survivor: 44,44.0,Frannie,Yam Yam,1.0,US0653,US0662
US,US44,Survivor: 44,44.0,Jaime,Yam Yam,1.0,US0646,US0662
US,US44,Survivor: 44,44.0,Kane,Yam Yam,1.0,US0647,US0662
US,US44,Survivor: 44,44.0,Lauren,Yam Yam,1.0,US0648,US0662
US,US44,Survivor: 44,44.0,Matt,Yam Yam,1.0,US0656,US0662
US,US45,Survivor: 45,45.0,Bruce,Austin,1.0,US0657,US0663
US,US45,Survivor: 45,45.0,Drew,Austin,1.0,US0667,US0663
US,US45,Survivor: 45,45.0,Emily,Austin,0.0,US0668,US0663
US,US45,Survivor: 45,45.0,Julie,Austin,0.0,US0672,US0663
US,US45,Survivor: 45,45.0,Kaleb,Austin,0.0,US0673,US0663
US,US45,Survivor: 45,45.0,Katurah,Austin,0.0,US0674,US0663
US,US45,Survivor: 45,45.0,Kellie,Austin,0.0,US0675,US0663
US,US45,Survivor: 45,45.0,Kendra,Austin,1.0,US0676,US0663
US,US45,Survivor: 45,45.0,Bruce,Dee,0.0,US0657,US0666
US,US45,Survivor: 45,45.0,Drew,Dee,0.0,US0667,US0666
US,US45,Survivor: 45,45.0,Emily,Dee,1.0,US0668,US0666
US,US45,Survivor: 45,45.0,Julie,Dee,1.0,US0672,US0666
US,US45,Survivor: 45,45.0,Kaleb,Dee,1.0,US0673,US0666
US,US45,Survivor: 45,45.0,Katurah,Dee,1.0,US0674,US0666
US,US45,Survivor: 45,45.0,Kellie,Dee,1.0,US0675,US0666
US,US45,Survivor: 45,45.0,Kendra,Dee,0.0,US0676,US0666
US,US45,Survivor: 45,45.0,Bruce,Jake,0.0,US0657,US0671
US,US45,Survivor: 45,45.0,Drew,Jake,0.0,US0667,US0671
US,US45,Survivor: 45,45.0,Emily,Jake,0.0,US0668,US0671
US,US45,Survivor: 45,45.0,Julie,Jake,0.0,US0672,US0671
US,US45,Survivor: 45,45.0,Kaleb,Jake,0.0,US0673,US0671
US,US45,Survivor: 45,45.0,Katurah,Jake,0.0,US0674,US0671
US,US45,Survivor: 45,45.0,Kellie,Jake,0.0,US0675,US0671
US,US45,Survivor: 45,45.0,Kendra,Jake,0.0,US0676,US0671
US,US46,Survivor: 46,46.0,Soda,Ben,0.0,US0693,US0680
US,US46,Survivor: 46,46.0,Tevin,Ben,0.0,US0694,US0680
US,US46,Survivor: 46,46.0,Hunter,Ben,0.0,US0684,US0680
US,US46,Survivor: 46,46.0,Tiffany,Ben,0.0,US0695,US0680
US,US46,Survivor: 46,46.0,Venus,Ben,0.0,US0697,US0680
US,US46,Survivor: 46,46.0,Q,Ben,0.0,US0691,US0680
US,US46,Survivor: 46,46.0,Maria,Ben,0.0,US0689,US0680
US,US46,Survivor: 46,46.0,Liz,Ben,0.0,US0688,US0680
US,US46,Survivor: 46,46.0,Soda,Charlie,1.0,US0693,US0682
US,US46,Survivor: 46,46.0,Tevin,Charlie,0.0,US0694,US0682
US,US46,Survivor: 46,46.0,Hunter,Charlie,1.0,US0684,US0682
US,US46,Survivor: 46,46.0,Tiffany,Charlie,0.0,US0695,US0682
US,US46,Survivor: 46,46.0,Venus,Charlie,0.0,US0697,US0682
US,US46,Survivor: 46,46.0,Q,Charlie,0.0,US0691,US0682
US,US46,Survivor: 46,46.0,Maria,Charlie,0.0,US0689,US0682
US,US46,Survivor: 46,46.0,Liz,Charlie,1.0,US0688,US0682
US,US46,Survivor: 46,46.0,Soda,Kenzie,0.0,US0693,US0687
US,US46,Survivor: 46,46.0,Tevin,Kenzie,1.0,US0694,US0687
US,US46,Survivor: 46,46.0,Hunter,Kenzie,0.0,US0684,US0687
US,US46,Survivor: 46,46.0,Tiffany,Kenzie,1.0,US0695,US0687
US,US46,Survivor: 46,46.0,Venus,Kenzie,1.0,US0697,US0687
US,US46,Survivor: 46,46.0,Q,Kenzie,1.0,US0691,US0687
US,US46,Survivor: 46,46.0,Maria,Kenzie,1.0,US0689,US0687
US,US46,Survivor: 46,46.0,Liz,Kenzie,0.0,US0688,US0687
AU,AU01,Survivor Australia: 2016,1.0,Brooke,Kristie,1.0,AU0018,AU0024
AU,AU01,Survivor Australia: 2016,1.0,El,Kristie,0.0,AU0022,AU0024
AU,AU01,Survivor Australia: 2016,1.0,Flick,Kristie,1.0,AU0021,AU0024
AU,AU01,Survivor Australia: 2016,1.0,Jennah-Louise,Kristie,1.0,AU0017,AU0024
AU,AU01,Survivor Australia: 2016,1.0,Kylie,Kristie,1.0,AU0015,AU0024
AU,AU01,Survivor Australia: 2016,1.0,Matt,Kristie,1.0,AU0020,AU0024
AU,AU01,Survivor Australia: 2016,1.0,Nick,Kristie,1.0,AU0014,AU0024
AU,AU01,Survivor Australia: 2016,1.0,Sam,Kristie,1.0,AU0019,AU0024
AU,AU01,Survivor Australia: 2016,1.0,Sue,Kristie,1.0,AU0016,AU0024
AU,AU01,Survivor Australia: 2016,1.0,Brooke,Lee,0.0,AU0018,AU0023
AU,AU01,Survivor Australia: 2016,1.0,El,Lee,1.0,AU0022,AU0023
AU,AU01,Survivor Australia: 2016,1.0,Flick,Lee,0.0,AU0021,AU0023
AU,AU01,Survivor Australia: 2016,1.0,Jennah-Louise,Lee,0.0,AU0017,AU0023
AU,AU01,Survivor Australia: 2016,1.0,Kylie,Lee,0.0,AU0015,AU0023
AU,AU01,Survivor Australia: 2016,1.0,Matt,Lee,0.0,AU0020,AU0023
AU,AU01,Survivor Australia: 2016,1.0,Nick,Lee,0.0,AU0014,AU0023
AU,AU01,Survivor Australia: 2016,1.0,Sam,Lee,0.0,AU0019,AU0023
AU,AU01,Survivor Australia: 2016,1.0,Sue,Lee,0.0,AU0016,AU0023
AU,AU02,Survivor Australia: 2017,2.0,Anneliese,Jericho,1.0,AU0038,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Henry,Jericho,1.0,AU0039,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Jarrad,Jericho,1.0,AU0037,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Locky,Jericho,0.0,AU0044,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Luke,Jericho,1.0,AU0042,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Michelle,Jericho,1.0,AU0045,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Peter,Jericho,0.0,AU0046,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Sarah,Jericho,0.0,AU0041,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Ziggy,Jericho,1.0,AU0043,AU0048
AU,AU02,Survivor Australia: 2017,2.0,Anneliese,Tara,0.0,AU0038,AU0047
AU,AU02,Survivor Australia: 2017,2.0,Henry,Tara,0.0,AU0039,AU0047
AU,AU02,Survivor Australia: 2017,2.0,Jarrad,Tara,0.0,AU0037,AU0047
AU,AU02,Survivor Australia: 2017,2.0,Locky,Tara,1.0,AU0044,AU0047
AU,AU02,Survivor Australia: 2017,2.0,Luke,Tara,0.0,AU0042,AU0047
AU,AU02,Survivor Australia: 2017,2.0,Michelle,Tara,0.0,AU0045,AU0047
AU,AU02,Survivor Australia: 2017,2.0,Peter,Tara,1.0,AU0046,AU0047
AU,AU02,Survivor Australia: 2017,2.0,Sarah,Tara,1.0,AU0041,AU0047
AU,AU02,Survivor Australia: 2017,2.0,Ziggy,Tara,0.0,AU0043,AU0047
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Benji,Shane,0.0,AU0064,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Brian,Shane,1.0,AU0069,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Fenella,Shane,1.0,AU0066,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Mat,Shane,1.0,AU0063,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Monika,Shane,1.0,AU0067,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Robbie,Shane,0.0,AU0061,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Samuel,Shane,0.0,AU0062,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Shonee,Shane,1.0,AU0068,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Steve W.,Shane,0.0,AU0065,AU0071
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Benji,Sharn,1.0,AU0064,AU0070
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Brian,Sharn,0.0,AU0069,AU0070
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Fenella,Sharn,0.0,AU0066,AU0070
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Mat,Sharn,0.0,AU0063,AU0070
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Monika,Sharn,0.0,AU0067,AU0070
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Robbie,Sharn,1.0,AU0061,AU0070
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Samuel,Sharn,1.0,AU0062,AU0070
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Shonee,Sharn,0.0,AU0068,AU0070
AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,Steve W.,Sharn,1.0,AU0065,AU0070
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Abbey,Baden,0.0,AU0091,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Daisy,Baden,0.0,AU0088,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,David,Baden,0.0,AU0086,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Harry,Baden,0.0,AU0092,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Janine,Baden,0.0,AU0090,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,John,Baden,0.0,AU0087,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Luke,Baden,0.0,AU0042,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Shaun,Baden,0.0,AU0085,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Simon,Baden,0.0,AU0089,AU0093
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Abbey,Pia,1.0,AU0091,AU0094
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Daisy,Pia,1.0,AU0088,AU0094
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,David,Pia,1.0,AU0086,AU0094
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Harry,Pia,1.0,AU0092,AU0094
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Janine,Pia,1.0,AU0090,AU0094
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,John,Pia,1.0,AU0087,AU0094
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Luke,Pia,1.0,AU0042,AU0094
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Shaun,Pia,1.0,AU0085,AU0094
AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,Simon,Pia,1.0,AU0089,AU0094
AU,AU05,Survivor Australia: All Stars,5.0,AK,David,1.0,AU0034,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,Brooke,David,1.0,AU0018,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,Harry,David,1.0,AU0092,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,Jacqui,David,1.0,AU0032,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,Locky,David,1.0,AU0044,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,Moana,David,0.0,AU0053,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,Shonee,David,1.0,AU0068,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,Tarzan,David,1.0,AU0028,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,Zach,David,1.0,AU0056,AU0086
AU,AU05,Survivor Australia: All Stars,5.0,AK,Sharn,0.0,AU0034,AU0070
AU,AU05,Survivor Australia: All Stars,5.0,Brooke,Sharn,0.0,AU0018,AU0070
AU,AU05,Survivor Australia: All Stars,5.0,Harry,Sharn,0.0,AU0092,AU0070
AU,AU05,Survivor Australia: All Stars,5.0,Jacqui,Sharn,0.0,AU0032,AU0070
AU,AU05,Survivor Australia: All Stars,5.0,Locky,Sharn,0.0,AU0044,AU0070
AU,AU05,Survivor Australia: All Stars,5.0,Moana,Sharn,1.0,AU0053,AU0070
AU,AU05,Survivor Australia: All Stars,5.0,Shonee,Sharn,0.0,AU0068,AU0070
AU,AU05,Survivor Australia: All Stars,5.0,Tarzan,Sharn,0.0,AU0028,AU0070
AU,AU05,Survivor Australia: All Stars,5.0,Zach,Sharn,0.0,AU0056,AU0070
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Andrew,George,0.0,AU0113,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Baden,George,0.0,AU0109,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Cara,George,1.0,AU0116,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Dani,George,0.0,AU0114,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Emmett,George,0.0,AU0112,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Flick,George,0.0,AU0117,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Gerald,George,0.0,AU0110,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Laura,George,1.0,AU0111,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Wai,George,0.0,AU0115,AU0118
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Andrew,Hayley,1.0,AU0113,AU0119
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Baden,Hayley,1.0,AU0109,AU0119
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Cara,Hayley,0.0,AU0116,AU0119
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Dani,Hayley,1.0,AU0114,AU0119
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Emmett,Hayley,1.0,AU0112,AU0119
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Flick,Hayley,1.0,AU0117,AU0119
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Gerald,Hayley,1.0,AU0110,AU0119
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Laura,Hayley,0.0,AU0111,AU0119
AU,AU06,Survivor Australia: Brains vs. Brawn,6.0,Wai,Hayley,1.0,AU0115,AU0119
AU,AU07,Survivor Australia: Blood vs. Water,7.0,David,Chrissy,0.0,AU0123,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jesse,Chrissy,0.0,AU0125,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jordan,Chrissy,0.0,AU0126,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jordie,Chrissy,0.0,AU0133,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Josh,Chrissy,0.0,AU0134,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,KJ,Chrissy,0.0,AU0136,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Khanh,Chrissy,0.0,AU0135,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Mel,Chrissy,0.0,AU0137,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Michelle,Chrissy,0.0,AU0128,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Sam,Chrissy,0.0,AU0030,AU0132
AU,AU07,Survivor Australia: Blood vs. Water,7.0,David,Mark,1.0,AU0123,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jesse,Mark,1.0,AU0125,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jordan,Mark,1.0,AU0126,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jordie,Mark,1.0,AU0133,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Josh,Mark,1.0,AU0134,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,KJ,Mark,1.0,AU0136,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Khanh,Mark,1.0,AU0135,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Mel,Mark,1.0,AU0137,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Michelle,Mark,1.0,AU0128,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Sam,Mark,1.0,AU0030,AU0031
AU,AU07,Survivor Australia: Blood vs. Water,7.0,David,Shay,0.0,AU0123,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jesse,Shay,0.0,AU0125,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jordan,Shay,0.0,AU0126,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Jordie,Shay,0.0,AU0133,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Josh,Shay,0.0,AU0134,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,KJ,Shay,0.0,AU0136,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Khanh,Shay,0.0,AU0135,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Mel,Shay,0.0,AU0137,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Michelle,Shay,0.0,AU0128,AU0139
AU,AU07,Survivor Australia: Blood vs. Water,7.0,Sam,Shay,0.0,AU0030,AU0139
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Flick,Gerry,0.0,AU0117,AU0144
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,George,Gerry,0.0,AU0118,AU0144
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Hayley,Gerry,0.0,AU0119,AU0144
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Nina,Gerry,0.0,AU0138,AU0144
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Sam,Gerry,0.0,AU0019,AU0144
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shaun,Gerry,0.0,AU0085,AU0144
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Simon,Gerry,0.0,AU0106,AU0144
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Flick,Liz,1.0,AU0117,AU0145
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,George,Liz,1.0,AU0118,AU0145
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Hayley,Liz,1.0,AU0119,AU0145
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Nina,Liz,1.0,AU0138,AU0145
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Sam,Liz,1.0,AU0019,AU0145
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shaun,Liz,1.0,AU0085,AU0145
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Simon,Liz,1.0,AU0106,AU0145
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Flick,Matt,0.0,AU0117,AU0146
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,George,Matt,0.0,AU0118,AU0146
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Hayley,Matt,0.0,AU0119,AU0146
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Nina,Matt,0.0,AU0138,AU0146
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Sam,Matt,0.0,AU0019,AU0146
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Shaun,Matt,0.0,AU0085,AU0146
AU,AU08,Survivor Australia: Heroes vs. Villains,8.0,Simon,Matt,0.0,AU0106,AU0146
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Aileen,Caroline,0.0,AU0153,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Jaden,Caroline,0.0,AU0161,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Valeria,Caroline,0.0,AU0174,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Alex,Caroline,0.0,AU0154,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Rianna,Caroline,0.0,AU0170,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Kitty,Caroline,0.0,AU0165,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Kirby,Caroline,0.0,AU0164,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Raymond,Caroline,0.0,AU0169,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Mark,Caroline,0.0,AU0166,AU0155
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Aileen,Feras,1.0,AU0153,AU0158
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Jaden,Feras,1.0,AU0161,AU0158
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Valeria,Feras,1.0,AU0174,AU0158
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Alex,Feras,1.0,AU0154,AU0158
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Rianna,Feras,1.0,AU0170,AU0158
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Kitty,Feras,1.0,AU0165,AU0158
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Kirby,Feras,1.0,AU0164,AU0158
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Raymond,Feras,1.0,AU0169,AU0158
AU,AU09,Survivor Australia: Titans vs. Rebels,9.0,Mark,Feras,1.0,AU0166,AU0158
SA,SA01,Survivor South Africa: Panama,1.0,Brigitte,Jacinda,0.0,SA0008,SA0014
SA,SA01,Survivor South Africa: Panama,1.0,Gareth,Jacinda,1.0,SA0012,SA0014
SA,SA01,Survivor South Africa: Panama,1.0,Lezel,Jacinda,1.0,SA0011,SA0014
SA,SA01,Survivor South Africa: Panama,1.0,Mzi,Jacinda,0.0,SA0009,SA0014
SA,SA01,Survivor South Africa: Panama,1.0,Zayn,Jacinda,0.0,SA0013,SA0014
SA,SA01,Survivor South Africa: Panama,1.0,Brigitte,Vanessa,1.0,SA0008,SA0010
SA,SA01,Survivor South Africa: Panama,1.0,Gareth,Vanessa,0.0,SA0012,SA0010
SA,SA01,Survivor South Africa: Panama,1.0,Lezel,Vanessa,0.0,SA0011,SA0010
SA,SA01,Survivor South Africa: Panama,1.0,Mzi,Vanessa,1.0,SA0009,SA0010
SA,SA01,Survivor South Africa: Panama,1.0,Zayn,Vanessa,1.0,SA0013,SA0010
SA,SA02,Survivor South Africa: Malaysia,2.0,Amanda,Grant,1.0,SA0028,SA0029
SA,SA02,Survivor South Africa: Malaysia,2.0,Angela,Grant,1.0,SA0025,SA0029
SA,SA02,Survivor South Africa: Malaysia,2.0,Angie,Grant,0.0,SA0026,SA0029
SA,SA02,Survivor South Africa: Malaysia,2.0,Dyke,Grant,0.0,SA0024,SA0029
SA,SA02,Survivor South Africa: Malaysia,2.0,Mandla,Grant,0.0,SA0027,SA0029
SA,SA02,Survivor South Africa: Malaysia,2.0,Amanda,Lorette,0.0,SA0028,SA0030
SA,SA02,Survivor South Africa: Malaysia,2.0,Angela,Lorette,0.0,SA0025,SA0030
SA,SA02,Survivor South Africa: Malaysia,2.0,Angie,Lorette,1.0,SA0026,SA0030
SA,SA02,Survivor South Africa: Malaysia,2.0,Dyke,Lorette,1.0,SA0024,SA0030
SA,SA02,Survivor South Africa: Malaysia,2.0,Mandla,Lorette,1.0,SA0027,SA0030
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Gys,Ashley,0.0,SA0042,SA0047
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Hanna,Ashley,0.0,SA0039,SA0047
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Izak,Ashley,1.0,SA0043,SA0047
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Kaseran,Ashley,0.0,SA0044,SA0047
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Louw,Ashley,0.0,SA0040,SA0047
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Okkert,Ashley,0.0,SA0041,SA0047
SA,SA03,Survivor South Africa: Santa Carolina,3.0,ProVerb,Ashley,1.0,SA0046,SA0047
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Sade,Ashley,0.0,SA0045,SA0047
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Gys,GiGi,1.0,SA0042,SA0048
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Hanna,GiGi,1.0,SA0039,SA0048
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Izak,GiGi,0.0,SA0043,SA0048
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Kaseran,GiGi,1.0,SA0044,SA0048
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Louw,GiGi,1.0,SA0040,SA0048
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Okkert,GiGi,1.0,SA0041,SA0048
SA,SA03,Survivor South Africa: Santa Carolina,3.0,ProVerb,GiGi,0.0,SA0046,SA0048
SA,SA03,Survivor South Africa: Santa Carolina,3.0,Sade,GiGi,1.0,SA0045,SA0048
SA,SA04,Survivor South Africa: Maldives,4.0,Alison,Hykie,0.0,SA0063,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,Hykie,1.0,SA0065,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Harry,Hykie,1.0,SA0058,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Malusi,Hykie,0.0,SA0060,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Mxo,Hykie,1.0,SA0064,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Roxy,Hykie,1.0,SA0057,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Sean,Hykie,1.0,SA0062,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Simon,Hykie,0.0,SA0059,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Tejan,Hykie,1.0,SA0061,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Vanessa,Hykie,1.0,SA0056,SA0067
SA,SA04,Survivor South Africa: Maldives,4.0,Alison,Letshego,1.0,SA0063,SA0066
SA,SA04,Survivor South Africa: Maldives,4.0,Bonnie,Letshego,0.0,SA0065,SA0066
SA,SA04,Survivor South Africa: Maldives,4.0,Harry,Letshego,0.0,SA0058,SA0066
SA,SA04,Survivor South Africa: Maldives,4.0,Malusi,Letshego,1.0,SA0060,SA0066
SA,SA04,Survivor South Africa: Maldives,4.0,Mxo,Letshego,0.0,SA0064,SA0066
SA,SA04,Survivor South Africa: Maldives,4.0,Roxy,Letshego,0.0,SA0057,SA0066
SA,SA04,Survivor South Africa: Maldives,4.0,Sean,Letshego,0.0,SA0062,SA0066
SA,SA04,Survivor South Africa: Maldives,4.0,Simon,Letshego,1.0,SA0059,SA0066
