date,value,indicator
1967-01-28,209000,"initial unemployment claims, 4-week avg"
1967-02-04,211000,"initial unemployment claims, 4-week avg"
1967-02-11,216500,"initial unemployment claims, 4-week avg"
1967-02-18,219500,"initial unemployment claims, 4-week avg"
1967-02-25,229000,"initial unemployment claims, 4-week avg"
1967-03-04,252500,"initial unemployment claims, 4-week avg"
1967-03-11,255500,"initial unemployment claims, 4-week avg"
1967-03-18,259500,"initial unemployment claims, 4-week avg"
1967-03-25,260750,"initial unemployment claims, 4-week avg"
1967-04-01,248000,"initial unemployment claims, 4-week avg"
1967-04-08,252000,"initial unemployment claims, 4-week avg"
1967-04-15,265500,"initial unemployment claims, 4-week avg"
1967-04-22,265000,"initial unemployment claims, 4-week avg"
1967-04-29,264000,"initial unemployment claims, 4-week avg"
1967-05-06,263250,"initial unemployment claims, 4-week avg"
1967-05-13,246250,"initial unemployment claims, 4-week avg"
1967-05-20,242500,"initial unemployment claims, 4-week avg"
1967-05-27,235750,"initial unemployment claims, 4-week avg"
1967-06-03,234250,"initial unemployment claims, 4-week avg"
1967-06-10,236000,"initial unemployment claims, 4-week avg"
1967-06-17,234500,"initial unemployment claims, 4-week avg"
1967-06-24,232000,"initial unemployment claims, 4-week avg"
1967-07-01,222250,"initial unemployment claims, 4-week avg"
1967-07-08,222750,"initial unemployment claims, 4-week avg"
1967-07-15,227000,"initial unemployment claims, 4-week avg"
1967-07-22,232500,"initial unemployment claims, 4-week avg"
1967-07-29,232500,"initial unemployment claims, 4-week avg"
1967-08-05,227750,"initial unemployment claims, 4-week avg"
1967-08-12,218000,"initial unemployment claims, 4-week avg"
1967-08-19,211750,"initial unemployment claims, 4-week avg"
1967-08-26,212750,"initial unemployment claims, 4-week avg"
1967-09-02,212000,"initial unemployment claims, 4-week avg"
1967-09-09,219250,"initial unemployment claims, 4-week avg"
1967-09-16,220500,"initial unemployment claims, 4-week avg"
1967-09-23,219500,"initial unemployment claims, 4-week avg"
1967-09-30,216000,"initial unemployment claims, 4-week avg"
1967-10-07,216000,"initial unemployment claims, 4-week avg"
1967-10-14,212500,"initial unemployment claims, 4-week avg"
1967-10-21,216000,"initial unemployment claims, 4-week avg"
1967-10-28,216750,"initial unemployment claims, 4-week avg"
1967-11-04,214500,"initial unemployment claims, 4-week avg"
1967-11-11,216500,"initial unemployment claims, 4-week avg"
1967-11-18,210250,"initial unemployment claims, 4-week avg"
1967-11-25,206250,"initial unemployment claims, 4-week avg"
1967-12-02,199750,"initial unemployment claims, 4-week avg"
1967-12-09,201500,"initial unemployment claims, 4-week avg"
1967-12-16,203000,"initial unemployment claims, 4-week avg"
1967-12-23,210000,"initial unemployment claims, 4-week avg"
1967-12-30,215000,"initial unemployment claims, 4-week avg"
1968-01-06,215250,"initial unemployment claims, 4-week avg"
1968-01-13,219750,"initial unemployment claims, 4-week avg"
1968-01-20,220250,"initial unemployment claims, 4-week avg"
1968-01-27,215750,"initial unemployment claims, 4-week avg"
1968-02-03,221250,"initial unemployment claims, 4-week avg"
1968-02-10,218250,"initial unemployment claims, 4-week avg"
1968-02-17,212000,"initial unemployment claims, 4-week avg"
1968-02-24,210750,"initial unemployment claims, 4-week avg"
1968-03-02,197250,"initial unemployment claims, 4-week avg"
1968-03-09,195750,"initial unemployment claims, 4-week avg"
1968-03-16,194250,"initial unemployment claims, 4-week avg"
1968-03-23,196000,"initial unemployment claims, 4-week avg"
1968-03-30,196500,"initial unemployment claims, 4-week avg"
1968-04-06,193250,"initial unemployment claims, 4-week avg"
1968-04-13,188500,"initial unemployment claims, 4-week avg"
1968-04-20,184250,"initial unemployment claims, 4-week avg"
1968-04-27,199000,"initial unemployment claims, 4-week avg"
1968-05-04,203500,"initial unemployment claims, 4-week avg"
1968-05-11,209250,"initial unemployment claims, 4-week avg"
1968-05-18,213250,"initial unemployment claims, 4-week avg"
1968-05-25,199000,"initial unemployment claims, 4-week avg"
1968-06-01,196500,"initial unemployment claims, 4-week avg"
1968-06-08,196000,"initial unemployment claims, 4-week avg"
1968-06-15,194750,"initial unemployment claims, 4-week avg"
1968-06-22,193500,"initial unemployment claims, 4-week avg"
1968-06-29,192250,"initial unemployment claims, 4-week avg"
1968-07-06,197750,"initial unemployment claims, 4-week avg"
1968-07-13,195750,"initial unemployment claims, 4-week avg"
1968-07-20,193500,"initial unemployment claims, 4-week avg"
1968-07-27,196250,"initial unemployment claims, 4-week avg"
1968-08-03,194250,"initial unemployment claims, 4-week avg"
1968-08-10,202250,"initial unemployment claims, 4-week avg"
1968-08-17,205250,"initial unemployment claims, 4-week avg"
1968-08-24,202250,"initial unemployment claims, 4-week avg"
1968-08-31,197750,"initial unemployment claims, 4-week avg"
1968-09-07,190500,"initial unemployment claims, 4-week avg"
1968-09-14,191250,"initial unemployment claims, 4-week avg"
1968-09-21,190750,"initial unemployment claims, 4-week avg"
1968-09-28,191000,"initial unemployment claims, 4-week avg"
1968-10-05,190000,"initial unemployment claims, 4-week avg"
1968-10-12,187750,"initial unemployment claims, 4-week avg"
1968-10-19,187750,"initial unemployment claims, 4-week avg"
1968-10-26,186000,"initial unemployment claims, 4-week avg"
1968-11-02,185000,"initial unemployment claims, 4-week avg"
1968-11-09,184250,"initial unemployment claims, 4-week avg"
1968-11-16,184500,"initial unemployment claims, 4-week avg"
1968-11-23,188750,"initial unemployment claims, 4-week avg"
1968-11-30,184000,"initial unemployment claims, 4-week avg"
1968-12-07,185250,"initial unemployment claims, 4-week avg"
1968-12-14,186000,"initial unemployment claims, 4-week avg"
1968-12-21,184250,"initial unemployment claims, 4-week avg"
1968-12-28,199500,"initial unemployment claims, 4-week avg"
1969-01-04,200000,"initial unemployment claims, 4-week avg"
1969-01-11,199000,"initial unemployment claims, 4-week avg"
1969-01-18,199000,"initial unemployment claims, 4-week avg"
1969-01-25,191500,"initial unemployment claims, 4-week avg"
1969-02-01,194750,"initial unemployment claims, 4-week avg"
1969-02-08,196250,"initial unemployment claims, 4-week avg"
1969-02-15,196250,"initial unemployment claims, 4-week avg"
1969-02-22,196000,"initial unemployment claims, 4-week avg"
1969-03-01,195500,"initial unemployment claims, 4-week avg"
1969-03-08,194000,"initial unemployment claims, 4-week avg"
1969-03-15,193250,"initial unemployment claims, 4-week avg"
1969-03-22,190500,"initial unemployment claims, 4-week avg"
1969-03-29,186000,"initial unemployment claims, 4-week avg"
1969-04-05,183750,"initial unemployment claims, 4-week avg"
1969-04-12,184000,"initial unemployment claims, 4-week avg"
1969-04-19,185500,"initial unemployment claims, 4-week avg"
1969-04-26,184000,"initial unemployment claims, 4-week avg"
1969-05-03,182750,"initial unemployment claims, 4-week avg"
1969-05-10,181000,"initial unemployment claims, 4-week avg"
1969-05-17,179000,"initial unemployment claims, 4-week avg"
1969-05-24,179750,"initial unemployment claims, 4-week avg"
1969-05-31,182250,"initial unemployment claims, 4-week avg"
1969-06-07,184500,"initial unemployment claims, 4-week avg"
1969-06-14,185250,"initial unemployment claims, 4-week avg"
1969-06-21,188000,"initial unemployment claims, 4-week avg"
1969-06-28,192000,"initial unemployment claims, 4-week avg"
1969-07-05,200750,"initial unemployment claims, 4-week avg"
1969-07-12,207750,"initial unemployment claims, 4-week avg"
1969-07-19,211500,"initial unemployment claims, 4-week avg"
1969-07-26,208750,"initial unemployment claims, 4-week avg"
1969-08-02,201000,"initial unemployment claims, 4-week avg"
1969-08-09,199250,"initial unemployment claims, 4-week avg"
1969-08-16,197500,"initial unemployment claims, 4-week avg"
1969-08-23,199250,"initial unemployment claims, 4-week avg"
1969-08-30,199000,"initial unemployment claims, 4-week avg"
1969-09-06,193750,"initial unemployment claims, 4-week avg"
1969-09-13,196250,"initial unemployment claims, 4-week avg"
1969-09-20,195250,"initial unemployment claims, 4-week avg"
1969-09-27,194750,"initial unemployment claims, 4-week avg"
1969-10-04,197500,"initial unemployment claims, 4-week avg"
1969-10-11,195250,"initial unemployment claims, 4-week avg"
1969-10-18,196250,"initial unemployment claims, 4-week avg"
1969-10-25,199250,"initial unemployment claims, 4-week avg"
1969-11-01,200500,"initial unemployment claims, 4-week avg"
1969-11-08,203250,"initial unemployment claims, 4-week avg"
1969-11-15,202750,"initial unemployment claims, 4-week avg"
1969-11-22,205750,"initial unemployment claims, 4-week avg"
1969-11-29,206750,"initial unemployment claims, 4-week avg"
1969-12-06,204500,"initial unemployment claims, 4-week avg"
1969-12-13,210750,"initial unemployment claims, 4-week avg"
1969-12-20,214500,"initial unemployment claims, 4-week avg"
1969-12-27,219750,"initial unemployment claims, 4-week avg"
1970-01-03,226750,"initial unemployment claims, 4-week avg"
1970-01-10,231750,"initial unemployment claims, 4-week avg"
1970-01-17,240750,"initial unemployment claims, 4-week avg"
1970-01-24,249000,"initial unemployment claims, 4-week avg"
1970-01-31,251250,"initial unemployment claims, 4-week avg"
1970-02-07,254750,"initial unemployment claims, 4-week avg"
1970-02-14,254000,"initial unemployment claims, 4-week avg"
1970-02-21,257750,"initial unemployment claims, 4-week avg"
1970-02-28,258500,"initial unemployment claims, 4-week avg"
1970-03-07,260000,"initial unemployment claims, 4-week avg"
1970-03-14,261500,"initial unemployment claims, 4-week avg"
1970-03-21,259750,"initial unemployment claims, 4-week avg"
1970-03-28,268250,"initial unemployment claims, 4-week avg"
1970-04-04,271000,"initial unemployment claims, 4-week avg"
1970-04-11,279500,"initial unemployment claims, 4-week avg"
1970-04-18,307000,"initial unemployment claims, 4-week avg"
1970-04-25,325250,"initial unemployment claims, 4-week avg"
1970-05-02,340500,"initial unemployment claims, 4-week avg"
1970-05-09,343750,"initial unemployment claims, 4-week avg"
1970-05-16,326000,"initial unemployment claims, 4-week avg"
1970-05-23,312750,"initial unemployment claims, 4-week avg"
1970-05-30,304500,"initial unemployment claims, 4-week avg"
1970-06-06,300250,"initial unemployment claims, 4-week avg"
1970-06-13,299000,"initial unemployment claims, 4-week avg"
1970-06-20,299000,"initial unemployment claims, 4-week avg"
1970-06-27,296500,"initial unemployment claims, 4-week avg"
1970-07-04,290500,"initial unemployment claims, 4-week avg"
1970-07-11,288000,"initial unemployment claims, 4-week avg"
1970-07-18,287500,"initial unemployment claims, 4-week avg"
1970-07-25,286500,"initial unemployment claims, 4-week avg"
1970-08-01,282500,"initial unemployment claims, 4-week avg"
1970-08-08,277000,"initial unemployment claims, 4-week avg"
1970-08-15,278500,"initial unemployment claims, 4-week avg"
1970-08-22,282500,"initial unemployment claims, 4-week avg"
1970-08-29,291500,"initial unemployment claims, 4-week avg"
1970-09-05,306000,"initial unemployment claims, 4-week avg"
1970-09-12,304000,"initial unemployment claims, 4-week avg"
1970-09-19,309500,"initial unemployment claims, 4-week avg"
1970-09-26,318500,"initial unemployment claims, 4-week avg"
1970-10-03,325000,"initial unemployment claims, 4-week avg"
1970-10-10,333750,"initial unemployment claims, 4-week avg"
1970-10-17,336000,"initial unemployment claims, 4-week avg"
1970-10-24,335250,"initial unemployment claims, 4-week avg"
1970-10-31,329500,"initial unemployment claims, 4-week avg"
1970-11-07,331750,"initial unemployment claims, 4-week avg"
1970-11-14,326750,"initial unemployment claims, 4-week avg"
1970-11-21,322750,"initial unemployment claims, 4-week avg"
1970-11-28,325250,"initial unemployment claims, 4-week avg"
1970-12-05,318250,"initial unemployment claims, 4-week avg"
1970-12-12,316250,"initial unemployment claims, 4-week avg"
1970-12-19,310000,"initial unemployment claims, 4-week avg"
1970-12-26,306000,"initial unemployment claims, 4-week avg"
1971-01-02,304750,"initial unemployment claims, 4-week avg"
1971-01-09,300250,"initial unemployment claims, 4-week avg"
1971-01-16,302750,"initial unemployment claims, 4-week avg"
1971-01-23,300500,"initial unemployment claims, 4-week avg"
1971-01-30,297750,"initial unemployment claims, 4-week avg"
1971-02-06,299750,"initial unemployment claims, 4-week avg"
1971-02-13,295500,"initial unemployment claims, 4-week avg"
1971-02-20,284500,"initial unemployment claims, 4-week avg"
1971-02-27,284000,"initial unemployment claims, 4-week avg"
1971-03-06,284250,"initial unemployment claims, 4-week avg"
1971-03-13,285500,"initial unemployment claims, 4-week avg"
1971-03-20,291250,"initial unemployment claims, 4-week avg"
1971-03-27,293750,"initial unemployment claims, 4-week avg"
1971-04-03,294250,"initial unemployment claims, 4-week avg"
1971-04-10,292250,"initial unemployment claims, 4-week avg"
1971-04-17,290500,"initial unemployment claims, 4-week avg"
1971-04-24,287500,"initial unemployment claims, 4-week avg"
1971-05-01,285250,"initial unemployment claims, 4-week avg"
1971-05-08,288750,"initial unemployment claims, 4-week avg"
1971-05-15,288750,"initial unemployment claims, 4-week avg"
1971-05-22,290500,"initial unemployment claims, 4-week avg"
1971-05-29,292750,"initial unemployment claims, 4-week avg"
1971-06-05,294750,"initial unemployment claims, 4-week avg"
1971-06-12,297500,"initial unemployment claims, 4-week avg"
1971-06-19,298500,"initial unemployment claims, 4-week avg"
1971-06-26,296500,"initial unemployment claims, 4-week avg"
1971-07-03,290500,"initial unemployment claims, 4-week avg"
1971-07-10,282750,"initial unemployment claims, 4-week avg"
1971-07-17,286250,"initial unemployment claims, 4-week avg"
1971-07-24,289500,"initial unemployment claims, 4-week avg"
1971-07-31,297250,"initial unemployment claims, 4-week avg"
1971-08-07,318500,"initial unemployment claims, 4-week avg"
1971-08-14,321500,"initial unemployment claims, 4-week avg"
1971-08-21,325500,"initial unemployment claims, 4-week avg"
1971-08-28,325250,"initial unemployment claims, 4-week avg"
1971-09-04,327750,"initial unemployment claims, 4-week avg"
1971-09-11,324500,"initial unemployment claims, 4-week avg"
1971-09-18,320000,"initial unemployment claims, 4-week avg"
1971-09-25,320250,"initial unemployment claims, 4-week avg"
1971-10-02,305250,"initial unemployment claims, 4-week avg"
1971-10-09,305500,"initial unemployment claims, 4-week avg"
1971-10-16,304750,"initial unemployment claims, 4-week avg"
1971-10-23,301250,"initial unemployment claims, 4-week avg"
1971-10-30,297250,"initial unemployment claims, 4-week avg"
1971-11-06,294250,"initial unemployment claims, 4-week avg"
1971-11-13,293250,"initial unemployment claims, 4-week avg"
1971-11-20,288250,"initial unemployment claims, 4-week avg"
1971-11-27,287000,"initial unemployment claims, 4-week avg"
1971-12-04,286500,"initial unemployment claims, 4-week avg"
1971-12-11,282750,"initial unemployment claims, 4-week avg"
1971-12-18,281500,"initial unemployment claims, 4-week avg"
1971-12-25,273000,"initial unemployment claims, 4-week avg"
1972-01-01,268000,"initial unemployment claims, 4-week avg"
1972-01-08,271750,"initial unemployment claims, 4-week avg"
1972-01-15,267000,"initial unemployment claims, 4-week avg"
1972-01-22,271750,"initial unemployment claims, 4-week avg"
1972-01-29,269250,"initial unemployment claims, 4-week avg"
1972-02-05,264500,"initial unemployment claims, 4-week avg"
1972-02-12,268500,"initial unemployment claims, 4-week avg"
1972-02-19,267250,"initial unemployment claims, 4-week avg"
1972-02-26,263500,"initial unemployment claims, 4-week avg"
1972-03-04,258750,"initial unemployment claims, 4-week avg"
1972-03-11,258250,"initial unemployment claims, 4-week avg"
1972-03-18,260250,"initial unemployment claims, 4-week avg"
1972-03-25,262750,"initial unemployment claims, 4-week avg"
1972-04-01,263000,"initial unemployment claims, 4-week avg"
1972-04-08,265500,"initial unemployment claims, 4-week avg"
1972-04-15,263750,"initial unemployment claims, 4-week avg"
1972-04-22,262500,"initial unemployment claims, 4-week avg"
1972-04-29,264250,"initial unemployment claims, 4-week avg"
1972-05-06,263500,"initial unemployment claims, 4-week avg"
1972-05-13,265250,"initial unemployment claims, 4-week avg"
1972-05-20,267250,"initial unemployment claims, 4-week avg"
1972-05-27,267750,"initial unemployment claims, 4-week avg"
1972-06-03,266000,"initial unemployment claims, 4-week avg"
1972-06-10,266500,"initial unemployment claims, 4-week avg"
1972-06-17,268500,"initial unemployment claims, 4-week avg"
1972-06-24,273250,"initial unemployment claims, 4-week avg"
1972-07-01,294750,"initial unemployment claims, 4-week avg"
1972-07-08,302000,"initial unemployment claims, 4-week avg"
1972-07-15,312750,"initial unemployment claims, 4-week avg"
1972-07-22,310250,"initial unemployment claims, 4-week avg"
1972-07-29,284500,"initial unemployment claims, 4-week avg"
1972-08-05,272750,"initial unemployment claims, 4-week avg"
1972-08-12,254750,"initial unemployment claims, 4-week avg"
1972-08-19,249750,"initial unemployment claims, 4-week avg"
1972-08-26,253500,"initial unemployment claims, 4-week avg"
1972-09-02,255500,"initial unemployment claims, 4-week avg"
1972-09-09,258750,"initial unemployment claims, 4-week avg"
1972-09-16,259250,"initial unemployment claims, 4-week avg"
1972-09-23,257500,"initial unemployment claims, 4-week avg"
1972-09-30,255750,"initial unemployment claims, 4-week avg"
1972-10-07,256750,"initial unemployment claims, 4-week avg"
1972-10-14,254750,"initial unemployment claims, 4-week avg"
1972-10-21,255250,"initial unemployment claims, 4-week avg"
1972-10-28,251000,"initial unemployment claims, 4-week avg"
1972-11-04,249000,"initial unemployment claims, 4-week avg"
1972-11-11,247000,"initial unemployment claims, 4-week avg"
1972-11-18,250500,"initial unemployment claims, 4-week avg"
1972-11-25,250750,"initial unemployment claims, 4-week avg"
1972-12-02,243500,"initial unemployment claims, 4-week avg"
1972-12-09,246000,"initial unemployment claims, 4-week avg"
1972-12-16,244000,"initial unemployment claims, 4-week avg"
1972-12-23,246750,"initial unemployment claims, 4-week avg"
1972-12-30,246500,"initial unemployment claims, 4-week avg"
1973-01-06,240000,"initial unemployment claims, 4-week avg"
1973-01-13,235500,"initial unemployment claims, 4-week avg"
1973-01-20,231250,"initial unemployment claims, 4-week avg"
1973-01-27,228500,"initial unemployment claims, 4-week avg"
1973-02-03,229000,"initial unemployment claims, 4-week avg"
1973-02-10,224250,"initial unemployment claims, 4-week avg"
1973-02-17,221000,"initial unemployment claims, 4-week avg"
1973-02-24,222000,"initial unemployment claims, 4-week avg"
1973-03-03,221250,"initial unemployment claims, 4-week avg"
1973-03-10,222000,"initial unemployment claims, 4-week avg"
1973-03-17,225000,"initial unemployment claims, 4-week avg"
1973-03-24,228500,"initial unemployment claims, 4-week avg"
1973-03-31,227750,"initial unemployment claims, 4-week avg"
1973-04-07,232250,"initial unemployment claims, 4-week avg"
1973-04-14,232750,"initial unemployment claims, 4-week avg"
1973-04-21,235500,"initial unemployment claims, 4-week avg"
1973-04-28,239000,"initial unemployment claims, 4-week avg"
1973-05-05,239250,"initial unemployment claims, 4-week avg"
1973-05-12,241250,"initial unemployment claims, 4-week avg"
1973-05-19,239750,"initial unemployment claims, 4-week avg"
1973-05-26,240250,"initial unemployment claims, 4-week avg"
1973-06-02,236250,"initial unemployment claims, 4-week avg"
1973-06-09,238250,"initial unemployment claims, 4-week avg"
1973-06-16,238250,"initial unemployment claims, 4-week avg"
1973-06-23,239250,"initial unemployment claims, 4-week avg"
1973-06-30,240500,"initial unemployment claims, 4-week avg"
1973-07-07,241000,"initial unemployment claims, 4-week avg"
1973-07-14,239750,"initial unemployment claims, 4-week avg"
1973-07-21,239500,"initial unemployment claims, 4-week avg"
1973-07-28,242750,"initial unemployment claims, 4-week avg"
1973-08-04,244750,"initial unemployment claims, 4-week avg"
1973-08-11,253000,"initial unemployment claims, 4-week avg"
1973-08-18,257250,"initial unemployment claims, 4-week avg"
1973-08-25,258250,"initial unemployment claims, 4-week avg"
1973-09-01,254750,"initial unemployment claims, 4-week avg"
1973-09-08,251500,"initial unemployment claims, 4-week avg"
1973-09-15,248250,"initial unemployment claims, 4-week avg"
1973-09-22,246250,"initial unemployment claims, 4-week avg"
1973-09-29,248000,"initial unemployment claims, 4-week avg"
1973-10-06,244000,"initial unemployment claims, 4-week avg"
1973-10-13,244250,"initial unemployment claims, 4-week avg"
1973-10-20,245000,"initial unemployment claims, 4-week avg"
1973-10-27,241500,"initial unemployment claims, 4-week avg"
1973-11-03,244000,"initial unemployment claims, 4-week avg"
1973-11-10,253000,"initial unemployment claims, 4-week avg"
1973-11-17,254250,"initial unemployment claims, 4-week avg"
1973-11-24,253750,"initial unemployment claims, 4-week avg"
1973-12-01,256250,"initial unemployment claims, 4-week avg"
1973-12-08,252250,"initial unemployment claims, 4-week avg"
1973-12-15,256750,"initial unemployment claims, 4-week avg"
1973-12-22,280000,"initial unemployment claims, 4-week avg"
1973-12-29,291000,"initial unemployment claims, 4-week avg"
1974-01-05,291750,"initial unemployment claims, 4-week avg"
1974-01-12,308750,"initial unemployment claims, 4-week avg"
1974-01-19,307500,"initial unemployment claims, 4-week avg"
1974-01-26,305250,"initial unemployment claims, 4-week avg"
1974-02-02,313500,"initial unemployment claims, 4-week avg"
1974-02-09,320750,"initial unemployment claims, 4-week avg"
1974-02-16,318250,"initial unemployment claims, 4-week avg"
1974-02-23,318500,"initial unemployment claims, 4-week avg"
1974-03-02,318250,"initial unemployment claims, 4-week avg"
1974-03-09,302250,"initial unemployment claims, 4-week avg"
1974-03-16,303250,"initial unemployment claims, 4-week avg"
1974-03-23,308750,"initial unemployment claims, 4-week avg"
1974-03-30,314250,"initial unemployment claims, 4-week avg"
1974-04-06,312000,"initial unemployment claims, 4-week avg"
1974-04-13,307500,"initial unemployment claims, 4-week avg"
1974-04-20,303000,"initial unemployment claims, 4-week avg"
1974-04-27,293000,"initial unemployment claims, 4-week avg"
1974-05-04,290750,"initial unemployment claims, 4-week avg"
1974-05-11,290500,"initial unemployment claims, 4-week avg"
1974-05-18,291000,"initial unemployment claims, 4-week avg"
1974-05-25,297500,"initial unemployment claims, 4-week avg"
1974-06-01,295250,"initial unemployment claims, 4-week avg"
1974-06-08,299750,"initial unemployment claims, 4-week avg"
1974-06-15,301000,"initial unemployment claims, 4-week avg"
1974-06-22,300750,"initial unemployment claims, 4-week avg"
1974-06-29,312500,"initial unemployment claims, 4-week avg"
1974-07-06,311750,"initial unemployment claims, 4-week avg"
1974-07-13,312000,"initial unemployment claims, 4-week avg"
1974-07-20,310750,"initial unemployment claims, 4-week avg"
1974-07-27,309500,"initial unemployment claims, 4-week avg"
1974-08-03,315500,"initial unemployment claims, 4-week avg"
1974-08-10,326250,"initial unemployment claims, 4-week avg"
1974-08-17,333500,"initial unemployment claims, 4-week avg"
1974-08-24,339250,"initial unemployment claims, 4-week avg"
1974-08-31,343000,"initial unemployment claims, 4-week avg"
1974-09-07,343750,"initial unemployment claims, 4-week avg"
1974-09-14,350000,"initial unemployment claims, 4-week avg"
1974-09-21,356750,"initial unemployment claims, 4-week avg"
1974-09-28,360750,"initial unemployment claims, 4-week avg"
1974-10-05,366000,"initial unemployment claims, 4-week avg"
1974-10-12,380000,"initial unemployment claims, 4-week avg"
1974-10-19,384750,"initial unemployment claims, 4-week avg"
1974-10-26,396750,"initial unemployment claims, 4-week avg"
1974-11-02,405500,"initial unemployment claims, 4-week avg"
1974-11-09,412500,"initial unemployment claims, 4-week avg"
1974-11-16,427500,"initial unemployment claims, 4-week avg"
1974-11-23,453500,"initial unemployment claims, 4-week avg"
1974-11-30,470500,"initial unemployment claims, 4-week avg"
1974-12-07,492250,"initial unemployment claims, 4-week avg"
1974-12-14,507500,"initial unemployment claims, 4-week avg"
1974-12-21,508250,"initial unemployment claims, 4-week avg"
1974-12-28,524000,"initial unemployment claims, 4-week avg"
1975-01-04,506000,"initial unemployment claims, 4-week avg"
1975-01-11,517000,"initial unemployment claims, 4-week avg"
1975-01-18,530500,"initial unemployment claims, 4-week avg"
1975-01-25,535000,"initial unemployment claims, 4-week avg"
1975-02-01,560750,"initial unemployment claims, 4-week avg"
1975-02-08,558500,"initial unemployment claims, 4-week avg"
1975-02-15,547250,"initial unemployment claims, 4-week avg"
1975-02-22,544500,"initial unemployment claims, 4-week avg"
1975-03-01,541250,"initial unemployment claims, 4-week avg"
1975-03-08,542750,"initial unemployment claims, 4-week avg"
1975-03-15,543000,"initial unemployment claims, 4-week avg"
1975-03-22,544500,"initial unemployment claims, 4-week avg"
1975-03-29,546750,"initial unemployment claims, 4-week avg"
1975-04-05,543250,"initial unemployment claims, 4-week avg"
1975-04-12,540500,"initial unemployment claims, 4-week avg"
1975-04-19,535750,"initial unemployment claims, 4-week avg"
1975-04-26,525250,"initial unemployment claims, 4-week avg"
1975-05-03,517250,"initial unemployment claims, 4-week avg"
1975-05-10,514000,"initial unemployment claims, 4-week avg"
1975-05-17,509750,"initial unemployment claims, 4-week avg"
1975-05-24,504750,"initial unemployment claims, 4-week avg"
1975-05-31,497250,"initial unemployment claims, 4-week avg"
1975-06-07,502750,"initial unemployment claims, 4-week avg"
1975-06-14,498500,"initial unemployment claims, 4-week avg"
1975-06-21,499500,"initial unemployment claims, 4-week avg"
1975-06-28,495500,"initial unemployment claims, 4-week avg"
1975-07-05,469000,"initial unemployment claims, 4-week avg"
1975-07-12,456250,"initial unemployment claims, 4-week avg"
1975-07-19,443250,"initial unemployment claims, 4-week avg"
1975-07-26,442000,"initial unemployment claims, 4-week avg"
1975-08-02,449750,"initial unemployment claims, 4-week avg"
1975-08-09,453000,"initial unemployment claims, 4-week avg"
1975-08-16,452750,"initial unemployment claims, 4-week avg"
1975-08-23,453500,"initial unemployment claims, 4-week avg"
1975-08-30,451500,"initial unemployment claims, 4-week avg"
1975-09-06,448500,"initial unemployment claims, 4-week avg"
1975-09-13,451500,"initial unemployment claims, 4-week avg"
1975-09-20,445500,"initial unemployment claims, 4-week avg"
1975-09-27,445250,"initial unemployment claims, 4-week avg"
1975-10-04,440000,"initial unemployment claims, 4-week avg"
1975-10-11,433250,"initial unemployment claims, 4-week avg"
1975-10-18,426000,"initial unemployment claims, 4-week avg"
1975-10-25,421250,"initial unemployment claims, 4-week avg"
1975-11-01,418250,"initial unemployment claims, 4-week avg"
1975-11-08,414750,"initial unemployment claims, 4-week avg"
1975-11-15,410250,"initial unemployment claims, 4-week avg"
1975-11-22,404000,"initial unemployment claims, 4-week avg"
1975-11-29,397250,"initial unemployment claims, 4-week avg"
1975-12-06,386750,"initial unemployment claims, 4-week avg"
1975-12-13,382250,"initial unemployment claims, 4-week avg"
1975-12-20,373250,"initial unemployment claims, 4-week avg"
1975-12-27,374250,"initial unemployment claims, 4-week avg"
1976-01-03,371500,"initial unemployment claims, 4-week avg"
1976-01-10,380000,"initial unemployment claims, 4-week avg"
1976-01-17,381250,"initial unemployment claims, 4-week avg"
1976-01-24,374250,"initial unemployment claims, 4-week avg"
1976-01-31,373500,"initial unemployment claims, 4-week avg"
1976-02-07,361250,"initial unemployment claims, 4-week avg"
1976-02-14,354750,"initial unemployment claims, 4-week avg"
1976-02-21,350750,"initial unemployment claims, 4-week avg"
1976-02-28,348250,"initial unemployment claims, 4-week avg"
1976-03-06,347000,"initial unemployment claims, 4-week avg"
1976-03-13,351000,"initial unemployment claims, 4-week avg"
1976-03-20,356250,"initial unemployment claims, 4-week avg"
1976-03-27,360500,"initial unemployment claims, 4-week avg"
1976-04-03,368500,"initial unemployment claims, 4-week avg"
1976-04-10,371750,"initial unemployment claims, 4-week avg"
1976-04-17,370000,"initial unemployment claims, 4-week avg"
1976-04-24,370250,"initial unemployment claims, 4-week avg"
1976-05-01,371500,"initial unemployment claims, 4-week avg"
1976-05-08,377000,"initial unemployment claims, 4-week avg"
1976-05-15,382250,"initial unemployment claims, 4-week avg"
1976-05-22,389000,"initial unemployment claims, 4-week avg"
1976-05-29,393250,"initial unemployment claims, 4-week avg"
1976-06-05,390000,"initial unemployment claims, 4-week avg"
1976-06-12,396250,"initial unemployment claims, 4-week avg"
1976-06-19,397500,"initial unemployment claims, 4-week avg"
1976-06-26,393750,"initial unemployment claims, 4-week avg"
1976-07-03,396750,"initial unemployment claims, 4-week avg"
1976-07-10,388000,"initial unemployment claims, 4-week avg"
1976-07-17,389750,"initial unemployment claims, 4-week avg"
1976-07-24,391500,"initial unemployment claims, 4-week avg"
1976-07-31,390000,"initial unemployment claims, 4-week avg"
1976-08-07,391500,"initial unemployment claims, 4-week avg"
1976-08-14,385500,"initial unemployment claims, 4-week avg"
