date, pm25, pm10, o3, no2, so2, co
2017/5/13, 103, 59, 43, 6, 4, 
2017/5/14, 77, 39, 50, 10, 4, 
2017/5/15, 57, 42, 69, 14, 4, 
2017/5/16, 71, 64, 100, 14, 5, 
2017/5/17, 104, 77, 135, 17, 6, 
2017/5/18, 139, 86, 138, 20, 6, 
2017/5/19, 161, 92, 159, 21, 5, 4
2017/5/20, 152, 74, 113, 12, 4, 3
2017/5/21, 115, 73, 119, 11, 7, 6
2017/5/22, 146, 37, 42, 8, 3, 5
2017/5/23, 82, 23, 51, 13, 3, 2
2017/5/24, 46, 35, 50, 14, 2, 1
2017/5/25, 49, 48, 66, 13, 5, 4
2017/5/26, 62, , , , , 
2017/6/1, 80, 49, 103, 9, 1, 3
2017/6/2, 77, 52, 47, 13, 5, 6
2017/6/3, 77, 46, 68, 12, 2, 4
2017/6/4, 84, 57, 97, 18, 2, 3
2017/6/5, 86, 64, 97, 16, 4, 5
2017/6/6, 128, 24, 41, 9, 32, 3
2017/6/7, 77, 30, 48, 14, 2, 3
2017/6/8, 89, 48, 59, 21, 2, 3
2017/6/9, 66, 53, 65, 20, 2, 3
2017/6/10, 78, 63, 84, 13, 4, 5
2017/6/11, 88, 59, 84, 16, 2, 4
2017/6/12, 99, 58, 90, 16, 4, 7
2017/6/13, 107, 51, 73, 15, 1, 6
2017/6/14, 109, 57, 68, 26, 4, 4
2017/6/15, 119, 61, 89, 26, 3, 4
2017/6/16, 111, 75, 107, 27, 2, 4
2017/6/17, 132, 91, 139, 21, 4, 8
2017/6/18, 161, 88, 127, 15, 3, 8
2017/6/19, 160, 35, 70, 12, 3, 5
2017/6/20, 87, 54, 105, 13, 2, 5
2017/6/21, 88, 66, 122, 12, 3, 9
2017/6/22, 137, 20, 56, 9, 1, 18
2017/6/23, 62, 7, 30, 7, 1, 6
2017/6/24, 38, 27, 43, 7, 1, 5
2017/6/25, 72, 42, 51, 15, 2, 3
2017/6/26, 90, 39, 77, 11, 1, 5
2017/6/27, 87, 54, 136, 9, 2, 5
2017/6/28, 122, 58, 118, 14, 2, 16
2017/6/29, 134, 47, 103, 9, 1, 5
2017/6/30, 118, 76, 143, 14, 1, 8
2017/7/1, 165, 86, 142, 22, 2, 7
2017/1/3, 144, 84, 25, 33, 15, 26
2017/1/4, 177, 76, 29, 36, 17, 20
2017/1/5, 173, 120, 24, 31, 11, 25
2017/1/6, 190, , 17, 32, 10, 26
2017/1/7, 201, , 17, 25, 13, 20
2017/1/8, 181, 26, 29, 14, 8, 8
2017/1/9, 92, 31, 28, 12, 6, 5
2017/1/10, 77, 26, 31, 11, 4, 5
2017/1/11, 62, 37, 34, 19, 8, 14
2017/1/12, 110, 35, 36, 13, 8, 
2017/1/13, 88, 32, 32, 12, 5, 
2017/1/14, 67, 42, 23, 27, 13, 
2017/1/15, 110, 65, 16, 29, 10, 
2017/1/16, 161, 70, 15, 25, 12, 
2017/1/17, 167, 66, 24, 26, 13, 
2017/1/18, 167, 48, 21, 23, 10, 7
2017/1/19, 109, 46, 31, 17, 5, 8
2017/1/20, 92, 27, 31, 12, 6, 6
2017/1/21, 63, 34, 31, 14, 5, 9
2017/1/22, 82, 23, 28, 12, 5, 5
2017/1/23, 56, 46, 19, 28, 9, 11
2017/1/24, 110, 65, 15, 26, 13, 20
2017/1/25, 161, 78, 18, 37, 17, 26
2017/1/26, 192, 46, 14, 33, 15, 25
2017/1/27, 224, 59, 32, 12, 10, 9
2017/1/28, 118, 163, 30, 22, 32, 12
2017/1/29, 273, 41, 31, 6, 4, 6
2017/1/30, 70, 36, 30, 10, 9, 8
2017/1/31, 78, 50, 31, 16, 11, 13
2017/2/1, 120, 41, 33, 13, 10, 8
2017/2/2, 86, 76, 28, 26, 18, 19
2017/2/3, 169, 92, 29, 31, 22, 23
2017/2/4, 192, 51, 37, 26, 17, 18
2017/2/5, 174, 28, 36, 14, 5, 10
2017/2/6, 82, 18, 33, 10, 3, 3
2017/2/7, 42, 63, 17, 24, 10, 13
2017/2/8, 126, 16, 34, 9, 3, 6
2017/2/9, 71, 28, 35, 2, 2, 3
2017/2/10, 32, 30, 35, 5, 2, 3
2017/2/11, 35, 50, 33, 19, 10, 7
2017/2/12, 93, 68, 33, 28, 14, 13
2017/2/13, 144, 62, 31, 28, 13, 16
2017/2/14, 138, 92, 31, 38, 17, 23
2017/2/15, 201, , 43, 43, 16, 30
2017/2/16, 291, 12, 36, 19, 11, 14
2017/2/17, 125, 41, 38, 17, 5, 7
2017/2/18, 89, 68, 37, 26, 12, 13
2017/2/19, 149, 73, 38, 23, 15, 13
2017/2/20, 138, 46, 34, 14, 6, 6
2017/2/21, 82, 52, 19, 30, 5, 12
2017/2/22, 136, 34, 38, 22, 5, 8
2017/2/23, 131, 23, 36, 14, 5, 5
2017/2/24, 62, 44, 36, 17, 5, 7
2017/2/25, 119, 21, 38, 9, 4, 3
2017/2/26, 53, 55, 34, 26, 9, 10
2017/2/27, 120, 63, 27, 25, 11, 16
2017/2/28, 137, 44, 37, 20, 7, 9
2017/3/1, 111, 32, 42, 6, 3, 3
2017/3/2, 56, 62, 33, 18, 8, 7
2017/3/3, 97, 80, 31, 29, 13, 12
2017/3/4, 156, 61, 42, 19, 7, 7
2017/3/5, 139, 26, 38, 6, 2, 3
2017/3/6, 45, 26, 37, 7, 3, 3
2017/3/7, 47, 24, 30, 4, 2, 2
2017/3/8, 33, 31, 40, 5, 3, 10
2017/3/9, 45, 42, 31, 14, 6, 13
2017/3/10, 66, 70, 27, 28, 12, 13
2017/3/11, 130, 86, 21, 22, 8, 11
2017/3/12, 126, 51, 37, 3, 1, 2
2017/3/13, 27, 41, 15, 20, 14, 8
2017/3/14, 100, 60, 11, 27, 14, 12
2017/3/15, 111, 74, 23, 33, 10, 12
2017/3/16, 153, 94, 31, 39, 11, 33
2017/3/17, 177, 99, 37, 29, 13, 37
2017/3/18, 183, 100, 58, 19, 8, 13
2017/3/19, 185, 128, 73, 30, 14, 17
2017/3/20, 249, 128, 33, 24, 10, 16
2017/3/21, 242, 65, 45, 17, 4, 10
2017/3/22, 145, 101, 38, 31, 7, 9
2017/3/23, 197, , 32, 20, 6, 12
2017/3/24, 190, , 35, 11, 1, 7
2017/3/25, 103, 28, 41, 12, 2, 7
2017/3/26, 97, 27, 42, 9, 2, 4
2017/3/27, 54, 35, 53, 14, 3, 5
2017/3/28, 71, 52, 43, 19, 3, 6
2017/3/29, 110, 69, 50, 19, 5, 6
2017/3/30, 142, 85, 37, 26, 4, 10
2017/3/31, 175, 35, 41, 13, 3, 4
2017/4/1, 57, 53, 43, 17, 3, 6
2016/10/2, 209, , 78, 19, 3, 10
2016/10/3, 222, 81, 79, 20, 3, 10
2016/10/4, 214, 83, 20, 14, 1, 10
2016/10/5, 133, 57, 30, 13, 3, 6
2016/10/6, 107, 78, 5, 17, , 11
2016/10/7, 138, 23, 21, 14, , 9
2016/10/8, 86, 37, 30, 10, 1, 7
2016/10/9, 57, 37, 29, 19, 2, 11
2016/10/10, 81, 59, 27, 24, 2, 13
2016/10/11, 147, 53, 30, 21, 3, 17
2016/10/12, 147, , 32, 21, 2, 16
2016/10/13, 183, , 28, 28, 3, 13
2016/10/14, 192, , 49, 26, 2, 14
2016/10/15, 240, , 33, 20, 2, 11
2016/10/16, 201, , 23, 30, 2, 11
2016/10/17, 188, 49, 28, 22, 2, 8
2016/10/18, 107, 75, 37, 23, 3, 14
2016/10/19, 180, , 38, 21, 4, 16
2016/10/20, 217, 65, 26, 14, 2, 13
2016/10/21, 170, , 21, 12, 1, 9
2016/10/22, 79, 25, 14, 12, 3, 9
2016/10/23, 69, 30, 20, 12, 1, 7
2016/10/24, 58, 43, 10, 18, 2, 10
2016/10/25, 116, 66, 13, 22, 4, 16
2016/10/26, 148, 43, 25, 20, 3, 11
2016/10/27, 77, 53, 11, 20, 1, 5
2016/10/28, 86, 20, 28, 10, 1, 4
2016/10/29, 47, 43, 21, 18, 4, 5
2016/10/30, 76, 42, 26, 15, 3, 5
2016/10/31, 84, 19, 27, 5, 3, 5
2016/11/1, 40, 52, 13, 25, 8, 12
2016/11/2, 115, 56, 33, 19, 6, 12
2016/11/3, 123, 71, 25, 28, 9, 13
2016/11/4, 143, 108, 19, 39, 11, 18
2016/11/5, 193, 106, 28, 31, 8, 21
2016/11/6, 205, 54, 21, 23, 5, 9
2016/11/7, 151, 31, 27, 13, 3, 6
2016/11/8, 89, 42, 20, 20, 6, 7
2016/11/9, 80, 83, 8, 33, 8, 20
2016/11/10, 177, 80, 28, 27, 6, 17
2016/11/11, 169, 69, 21, 23, 7, 12
2016/11/12, 116, 81, 14, 27, 7, 18
2016/11/13, 154, 87, 16, 27, 5, 19
2016/11/14, 177, 38, 32, 11, 2, 11
2016/11/15, 75, 45, 18, 23, 7, 12
2016/11/16, 84, 99, 6, 35, 17, 24
2016/11/17, 173, 96, 8, 30, 13, 24
2016/11/18, 188, 106, 6, 33, 10, 21
2016/11/19, 205, 77, 28, 22, 8, 13
2016/11/20, 149, 54, 21, 13, 2, 7
2016/11/21, 82, 12, 29, 3, 3, 4
2016/11/22, 31, 13, 28, 5, 3, 3
2016/11/23, 28, 28, 28, 13, 5, 5
2016/11/24, 54, 57, 16, 26, 9, 12
2016/11/25, 115, 89, 12, 34, 14, 29
2016/11/26, 180, 155, 29, 28, 11, 25
2016/11/27, 189, 38, 28, 14, 4, 4
2016/11/28, 71, 70, 13, 30, 14, 17
2016/11/29, 147, 79, 12, 35, 16, 28
2016/11/30, 170, 39, 33, 19, 6, 13
2016/12/1, 128, 26, 32, 8, 4, 9
2016/12/2, 68, 81, 15, 23, 15, 23
2016/12/3, 165, 105, 14, 38, 21, 31
2016/12/4, 196, 118, 15, 36, 20, 35
2016/12/5, 210, 58, 30, 16, 7, 14
2016/12/6, 100, 51, 24, 21, 8, 10
2016/12/7, 113, 41, 32, 17, 5, 5
2016/12/8, 88, 53, 33, 18, 4, 12
2016/12/9, 95, 47, 23, 20, 8, 11
2016/12/10, 92, 67, 13, 30, 14, 18
2016/12/11, 160, 91, 18, 39, 16, 19
2016/12/12, 203, 96, 16, 40, 14, 24
2016/12/13, 231, 29, 26, 12, 4, 4
2016/12/14, 70, 44, 25, 21, 8, 10
2016/12/15, 94, 38, 28, 11, 5, 9
2016/12/16, 80, 57, 20, 25, 12, 13
2016/12/17, 128, 88, 15, 30, 21, 30
2016/12/18, 183, 106, 16, 33, 21, 33
2016/12/19, 201, 111, 18, 34, 20, 34
2016/12/20, 209, 110, 17, 33, 19, 34
2016/12/21, 210, 137, 18, 41, 33, 43
2016/12/22, 258, 41, 27, 10, 6, 10
2016/12/23, 88, 37, 23, 20, 8, 11
2016/12/24, 89, 77, 15, 34, 10, 17
2016/12/25, 174, 107, 14, 42, 14, 22
2016/12/26, 212, 42, 25, 18, 10, 10
2016/12/27, 102, 49, 25, 18, 7, 13
2016/12/28, 98, 51, 24, 19, 8, 17
2016/12/29, 119, 47, 20, 22, 11, 14
2016/12/30, 107, 73, 10, 27, 18, 27
2016/12/31, 167, 141, 18, 44, 37, 49
2017/1/1, 259, 122, 19, 41, 28, 34
2017/1/2, 233, 64, 24, 28, 13, 17
2016/7/2, 26, 41, 65, 16, 1, 3
2016/7/3, 67, 58, 119, 12, 2, 6
2016/7/4, 135, , 114, 12, 1, 9
2016/7/5, 190, 72, 125, 11, 1, 7
2016/7/6, 171, 63, 115, 10, 1, 6
2016/7/7, 167, 77, 126, 11, 2, 8
2016/7/8, 170, 84, 112, 11, 1, 9
2016/7/9, 186, 73, 114, 9, 1, 7
2016/7/10, 169, 66, 115, 9, 2, 7
2016/7/11, 169, 66, 116, 8, 1, 7
2016/7/12, 160, 24, 47, 7, 1, 5
2016/7/13, 62, 27, 60, 8, 1, 4
2016/7/14, 56, 43, 65, 13, 1, 5
2016/7/15, 84, 24, 41, 9, , 4
2016/7/16, 76, 28, 39, 9, , 6
2016/7/17, 77, 53, 97, 8, , 7
2016/7/18, 146, , 93, 11, 1, 9
2016/7/19, 184, , 47, 10, , 7
2016/7/20, 137, 5, 32, 4, , 4
2016/7/21, 67, 16, 29, 5, , 5
2016/7/22, 40, 41, 74, 12, , 7
2016/7/23, 117, 63, 107, 11, 1, 7
2016/7/24, 160, 40, 73, 7, 4, 5
2016/7/25, 115, 39, 44, 8, 1, 5
2016/7/26, 104, 32, 52, 11, 3, 6
2016/7/27, 66, 45, 75, 15, 3, 5
2016/7/28, 89, 52, 88, 11, 2, 6
2016/7/29, 105, 76, 102, 10, 1, 8
2016/7/30, 176, 74, 66, 7, , 14
2016/7/31, 188, 40, 49, 6, , 7
2016/8/1, 127, 45, 73, 8, , 6
2016/8/2, 118, 37, 52, 10, 1, 6
2016/8/3, 102, 36, 78, 11, 1, 5
2016/8/4, 77, 54, 117, 11, , 8
2016/8/5, 133, 68, 91, 10, , 10
2016/8/6, 169, 65, 93, 8, , 7
2016/8/7, 157, 18, 40, 5, , 4
2016/8/8, 43, 24, 67, 7, 1, 4
2016/8/9, 54, 45, 120, 9, 1, 7
2016/8/10, 106, 66, 90, 8, 1, 8
2016/8/11, 151, 84, 108, 10, , 8
2016/8/12, 185, 24, 46, 10, 1, 8
2016/8/13, 141, 37, 24, 13, 2, 9
2016/8/14, 71, 28, 55, 14, 2, 4
2016/8/15, 55, 26, 41, 13, , 3
2016/8/16, 53, 28, 72, 11, 1, 4
2016/8/17, 63, 45, 42, 11, 1, 6
2016/8/18, 130, 18, 43, 9, , 9
2016/8/19, 116, 34, 47, 11, , 7
2016/8/20, 62, 32, 73, 9, , 4
2016/8/21, 70, 59, 15, 31, , 7
2016/8/22, 130, 57, 100, 14, 1, 8
2016/8/23, 146, 61, 61, 16, 1, 6
2016/8/24, 152, 57, 69, 14, 2, 8
2016/8/25, 143, 18, 38, 6, 1, 4
2016/8/26, 27, 32, 35, 17, 2, 3
2016/8/27, 48, 54, 35, 13, 3, 4
2016/8/28, 59, 39, 40, 16, 3, 4
2016/8/29, 56, 43, 54, 15, 1, 3
2016/8/30, 61, 48, 50, 23, 3, 4
2016/8/31, 83, 40, 38, 12, 2, 4
2016/9/1, 56, 17, 38, 4, , 2
2016/9/2, 24, 19, 23, 7, 1, 3
2016/9/3, 27, 34, 58, 12, 4, 4
2016/9/4, 58, 56, 79, 14, 1, 7
2016/9/5, 145, 40, 38, 15, 3, 4
2016/9/6, 82, 39, 23, 13, 4, 4
2016/9/7, 71, 35, 41, 10, 2, 4
2016/9/8, 52, 37, 39, 13, 2, 4
2016/9/9, 67, 47, 28, 16, 3, 4
2016/9/10, 73, 44, 34, 15, 3, 4
2016/9/11, 79, 25, 35, 18, 1, 4
2016/9/12, 70, 34, 39, 17, 2, 5
2016/9/13, 90, 63, 75, 13, , 6
2016/9/14, 139, 64, 76, 16, 2, 7
2016/9/15, 152, 52, 50, 16, 3, 5
2016/9/16, 111, 61, 84, 12, 2, 6
2016/9/17, 143, 37, 27, 14, 1, 5
2016/9/18, 97, 19, 23, 12, 1, 4
2016/9/19, 62, 23, 28, 12, 1, 3
2016/9/20, 45, 36, 36, 13, 1, 3
2016/9/21, 60, 36, 39, 15, 1, 5
2016/9/22, 127, , 45, 14, 2, 8
2016/9/23, 180, 59, 80, 14, 2, 8
2016/9/24, 169, 45, 52, 11, , 6
2016/9/25, 106, 75, 40, 16, 1, 10
2016/9/26, 163, 39, 47, 9, , 7
2016/9/27, 131, 22, 27, 9, 1, 3
2016/9/28, 66, 31, 21, 15, 2, 3
2016/9/29, 65, 49, 52, 16, 1, 3
2016/9/30, 99, 75, 72, 24, 2, 6
2016/10/1, 166, 93, 93, 23, 4, 10
2016/4/2, 105, 17, 37, 3, 1, 2
2016/4/3, 28, 30, 38, 11, 2, 3
2016/4/4, 58, 63, 50, 19, 4, 5
2016/4/5, 128, 83, 78, 22, 5, 7
2016/4/6, 179, 81, 43, 21, 12, 14
2016/4/7, 191, 57, 38, 15, 3, 12
2016/4/8, 154, 45, 42, 7, 2, 3
2016/4/9, 45, 106, 45, 13, 4, 4
2016/4/10, 97, 126, 48, 13, 4, 5
2016/4/11, 135, 71, 39, 13, 3, 4
2016/4/12, 107, 64, 39, 16, 2, 5
2016/4/13, 153, 59, 45, 13, 1, 5
2016/4/14, 123, 73, 44, 9, 2, 3
2016/4/15, 88, 58, 34, 16, 3, 5
2016/4/16, 108, 45, 35, 4, 1, 2
2016/4/17, 73, 24, 39, 2, 1, 1
2016/4/18, 35, 19, 43, 5, 1, 2
2016/4/19, 45, 53, 25, 21, 6, 7
2016/4/20, 125, 70, 47, 14, 3, 7
2016/4/21, 141, 72, 48, 17, 2, 4
2016/4/22, 114, 84, 45, 3, , 1
2016/4/23, 80, 44, 39, 11, 3, 2
2016/4/24, 66, 83, 56, 20, 5, 5
2016/4/25, 137, 106, 87, 12, 4, 9
2016/4/26, 174, 95, 65, 13, 9, 13
2016/4/27, 168, 67, 74, 17, 2, 7
2016/4/28, 152, 70, 101, 20, 3, 6
2016/4/29, 171, 67, 85, 16, 5, 7
2016/4/30, 182, 101, 122, 19, 2, 8
2016/5/1, 212, 79, 110, 13, 4, 11
2016/5/2, 240, 79, 36, 5, 1, 2
2016/5/3, 126, 64, 44, 6, 2, 3
2016/5/4, 111, 49, 52, 13, 1, 4
2016/5/5, 128, 106, 49, 12, 3, 4
2016/5/6, 154, 200, 40, 2, , 2
2016/5/7, 42, 37, 58, 9, 3, 3
2016/5/8, 68, 69, 81, 14, 4, 5
2016/5/9, 126, 63, 38, 13, 2, 4
2016/5/10, 116, 50, 74, 11, 1, 4
2016/5/11, 102, 84, 81, 15, 3, 8
2016/5/12, 213, 41, 39, 5, 1, 3
2016/5/13, 93, 47, 65, 13, 2, 2
2016/5/14, 93, 35, 42, 9, 1, 3
2016/5/15, 85, 27, 38, 10, 1, 4
2016/5/16, 77, 33, 53, 11, 2, 3
2016/5/17, 72, 61, 119, 19, 5, 4
2016/5/18, 125, 73, 111, 12, 4, 5
2016/5/19, 157, 70, 124, 12, 3, 5
2016/5/20, 165, 75, 139, 19, 5, 7
2016/5/21, 171, 68, 118, 13, 6, 6
2016/5/22, 159, 57, 113, 13, 3, 5
2016/5/23, 136, 62, 73, 13, 4, 5
2016/5/24, 127, 43, 56, 6, 1, 3
2016/5/25, 65, 33, 51, 6, 1, 3
2016/5/26, 57, 42, 51, 7, 1, 2
2016/5/27, 59, 57, 100, 19, 3, 4
2016/5/28, 94, 81, 115, 20, 5, 7
2016/5/29, 151, 36, 62, 9, 1, 3
2016/5/30, 59, 79, 147, 15, 3, 6
2016/5/31, 134, 87, 105, 12, 4, 7
2016/6/1, 128, 61, 91, 14, 1, 5
2016/6/2, 103, 63, 123, 12, 2, 5
2016/6/3, 130, 67, 118, 17, 4, 7
2016/6/4, 143, 80, 119, 11, 5, 8
2016/6/5, 168, 77, 121, 15, 3, 7
2016/6/6, 165, 66, 117, 12, 2, 6
2016/6/7, 159, 45, 79, 7, , 5
2016/6/8, 105, 62, 119, 12, 1, 6
2016/6/9, 165, 72, 113, 11, 2, 9
2016/6/10, 208, 13, 68, 7, , 4
2016/6/11, 130, 15, 45, 6, 1, 2
2016/6/12, 22, 44, 104, 14, 1, 4
2016/6/13, 109, 46, 62, 10, 1, 3
2016/6/14, 108, 17, 47, 7, , 4
2016/6/15, 78, 28, 46, 7, 3, 4
2016/6/16, 59, 30, 60, 11, 2, 3
2016/6/17, 71, 45, 39, 19, 3, 5
2016/6/18, 89, 45, 74, 14, 3, 4
2016/6/19, 88, 48, 79, 21, 1, 4
2016/6/20, 96, 69, 110, 15, 1, 7
2016/6/21, 164, 65, 96, 11, 1, 5
2016/6/22, 147, 66, 102, 9, , 7
2016/6/23, 136, 50, 55, 10, , 8
2016/6/24, 32, 27, 39, 7, , 6
2016/6/25, 34, 38, 53, 9, , 7
2016/6/26, 56, 49, 86, 18, , 7
2016/6/27, 95, 53, 78, 15, , 8
2016/6/28, 113, 20, 53, 9, , 8
2016/6/29, 106, 35, 59, 11, , 5
2016/6/30, 139, 17, 52, 9, , 4
2016/7/1, 90, 14, 39, 6, , 2
2016/1/5, 55, 32, 24, 10, 5, 6
2016/1/6, 68, 35, 22, 14, 5, 12
2016/1/7, 112, 31, 24, 8, 5, 4
2016/1/8, 61, 31, 25, 12, 4, 7
2016/1/9, 70, 67, 15, 20, 11, 18
2016/1/10, 149, 51, 21, 19, 8, 17
2016/1/11, 130, 33, 25, 9, 5, 4
2016/1/12, 59, 44, 27, 9, 5, 4
2016/1/13, 75, 38, 34, 7, 3, 5
2016/1/14, 58, 36, 31, 9, 5, 6
2016/1/15, 65, 75, 14, 30, 12, 16
2016/1/16, 158, 102, 11, 38, 17, 20
2016/1/17, 200, 40, 30, 13, 6, 5
2016/1/18, 90, 31, 31, 3, 2, 2
2016/1/19, 35, 48, 26, 15, 7, 9
2016/1/20, 95, 78, 12, 26, 14, 22
2016/1/21, 166, 87, 23, 23, 12, 22
2016/1/22, 166, 21, 32, 3, 2, 2
2016/1/23, 35, 17, 29, 2, 2, 2
2016/1/24, 31, 68, 30, 2, 3, 2
2016/1/25, 43, 52, 26, 8, 8, 5
2016/1/26, 74, 43, 31, 8, 6, 6
2016/1/27, 73, 62, 18, 22, 13, 15
2016/1/28, 148, 90, 13, 28, 18, 25
2016/1/29, 190, 67, 14, 23, 14, 15
2016/1/30, 153, 47, 26, 15, 11, 11
2016/1/31, 103, 35, 29, 10, 5, 6
2016/2/1, 72, 35, 32, 13, 4, 9
2016/2/2, 76, 53, 28, 16, 8, 10
2016/2/3, 116, 49, 31, 17, 9, 15
2016/2/4, 127, 26, 33, 8, 5, 5
2016/2/5, 65, 25, 35, 3, 3, 2
2016/2/6, 42, 25, 35, 5, 4, 5
2016/2/7, 59, 60, 38, 6, 6, 9
2016/2/8, 105, 52, 36, 7, 7, 5
2016/2/9, 86, 53, 35, 11, 7, 12
2016/2/10, 138, 70, 43, 14, 15, 15
2016/2/11, 166, 101, 30, 15, 16, 20
2016/2/12, 199, 138, 30, 10, 6, 14
2016/2/13, 209, 8, 33, 3, 1, 3
2016/2/14, 37, 17, 33, 1, 2, 2
2016/2/15, 37, 49, 34, 1, 2, 3
2016/2/16, 26, 33, 36, 1, 1, 2
2016/2/17, 24, 34, 35, 7, 7, 6
2016/2/18, 85, 26, 38, 3, 2, 3
2016/2/19, 36, 24, 33, 7, 2, 6
2016/2/20, 62, 22, 35, 6, 2, 3
2016/2/21, 48, 72, 32, 15, 6, 11
2016/2/22, 150, 80, 37, 13, 6, 14
2016/2/23, 153, 13, 35, 4, 3, 2
2016/2/24, 43, 45, 33, 9, 3, 7
2016/2/25, 84, 36, 32, 8, 3, 6
2016/2/26, 70, 37, 32, 7, 4, 4
2016/2/27, 65, 37, 30, 12, 5, 7
2016/2/28, 93, 24, 34, 5, 2, 4
2016/2/29, 59, 38, 29, 13, 5, 5
2016/3/1, 95, 74, 31, 25, 9, 14
2016/3/2, 171, 67, 37, 25, 7, 17
2016/3/3, 170, 108, 28, 32, 13, 25
2016/3/4, 254, 393, 40, 25, 13, 25
2016/3/5, 357, 201, 34, 6, 2, 4
2016/3/6, 139, 89, 30, 16, 4, 8
2016/3/7, 134, 50, 35, 12, 3, 10
2016/3/8, 83, 23, 33, 4, 2, 3
2016/3/9, 43, 20, 33, 4, 1, 3
2016/3/10, 39, 44, 34, 3, 1, 2
2016/3/11, 46, 35, 37, 10, 3, 4
2016/3/12, 73, 81, 32, 24, 9, 13
2016/3/13, 171, 36, 39, 12, 4, 6
2016/3/14, 82, 68, 35, 20, 7, 11
2016/3/15, 148, 110, 19, 32, 13, 17
2016/3/16, 203, 151, 44, 34, 15, 19
2016/3/17, 303, 176, 67, 35, 12, 21
2016/3/18, 411, 93, 38, 26, 4, 18
2016/3/19, 276, 73, 35, 18, 5, 6
2016/3/20, 121, 82, 39, 22, 4, 10
2016/3/21, 143, 99, 50, 26, 5, 10
2016/3/22, 178, 81, 44, 13, 4, 8
2016/3/23, 156, 10, 36, 3, , 2
2016/3/24, 28, 22, 37, 11, 3, 4
2016/3/25, 55, 34, 39, 14, 3, 5
2016/3/26, 74, 29, 38, 8, 5, 5
2016/3/27, 62, 46, 40, 14, 6, 7
2016/3/28, 100, 111, 35, 19, 7, 8
2016/3/29, 137, 36, 38, 8, 3, 4
2016/3/30, 47, 46, 38, 13, 2, 4
2016/3/31, 77, 119, 54, 26, 13, 11
2016/4/1, 214, 119, 36, 8, 3, 5
2015/10/2, 27, 47, 37, 9, 2, 3
2015/10/3, 58, 39, 36, 15, 3, 4
2015/10/4, 59, 65, 50, 19, 2, 6
2015/10/5, 116, 102, 67, 18, 3, 9
2015/10/6, 194, 122, 83, 20, 3, 11
2015/10/7, 209, 106, 75, 13, 3, 11
2015/10/8, 239, 26, 27, 6, 1, 2
2015/10/9, 29, 25, 30, 5, 1, 2
2015/10/10, 27, 12, 25, 1, , 1
2015/10/11, 24, 16, 32, 2, 1, 1
2015/10/12, 26, 36, 32, 13, 4, 4
2015/10/13, 56, 48, 24, 18, 6, 6
2015/10/14, 87, 68, 15, 29, 5, 7
2015/10/15, 132, 71, 39, 26, 5, 7
2015/10/16, 144, 92, 65, 27, 4, 9
2015/10/17, 177, 127, 43, 30, 5, 15
2015/10/18, 244, 40, 21, 16, 2, 6
2015/10/19, 84, 67, 22, 23, 2, 6
2015/10/20, 119, 70, 11, 21, 3, 11
2015/10/21, 156, 50, 10, 14, 1, 8
2015/10/22, 111, 20, 14, 11, , 4
2015/10/23, 72, 50, 25, 14, 4, 6
2015/10/24, 113, 62, 24, 16, 2, 7
2015/10/25, 122, 45, 10, 23, 3, 7
2015/10/26, 96, 69, 28, 13, , 7
2015/10/27, 84, 31, 28, 7, 2, 3
2015/10/28, 46, 19, 29, 10, 2, 3
2015/10/29, 44, 17, 26, 6, 1, 2
2015/10/30, 36, 40, 22, 17, 2, 6
2015/10/31, 80, 47, 22, 20, 3, 8
2015/11/1, 100, 57, 22, 19, 5, 9
2015/11/2, 122, 63, 22, 23, 6, 8
2015/11/3, 130, 94, 29, 30, 7, 11
2015/11/4, 189, 112, 30, 29, 4, 11
2015/11/5, 214, , 14, 18, 4, 12
2015/11/6, 156, 14, 26, 4, , 3
2015/11/7, 52, , 28, 7, 1, 5
2015/11/8, 75, 68, 19, 16, 3, 10
2015/11/9, 126, 84, 25, 18, 3, 16
2015/11/10, 164, 63, 6, 23, 1, 12
2015/11/11, 149, , 16, 16, 1, 10
2015/11/12, 144, , 4, 23, 1, 13
2015/11/13, 155, , 3, 24, 1, 20
2015/11/14, 182, 113, 7, 27, 3, 23
2015/11/15, 212, , 15, 24, 4, 27
2015/11/16, 250, , 11, 20, 3, 11
2015/11/17, 186, 34, 12, 18, 2, 13
2015/11/18, 182, 37, 3, 19, 2, 9
2015/11/19, 159, 43, 1, 14, 1, 12
2015/11/20, 107, , 3, 11, 4, 20
2015/11/21, 107, , 2, 10, 4, 17
2015/11/22, 95, 17, 24, 6, 2, 5
2015/11/23, 65, 30, 27, 6, 6, 7
2015/11/24, 77, 43, 22, 6, 6, 8
2015/11/25, 125, 9, 27, 5, 5, 9
2015/11/26, 113, 31, 29, 4, 6, 5
2015/11/27, 72, 74, 14, 13, 18, 18
2015/11/28, 181, 118, 24, 13, 11, 22
2015/11/29, 202, 133, 19, 18, 15, 27
2015/11/30, 220, 154, 16, 20, 8, 26
2015/12/1, 213, 405, 19, 26, 16, 42
2015/12/2, 447, 5, 25, 2, 2, 3
2015/12/3, 28, 12, 25, 1, 2, 1
2015/12/4, 28, 15, 26, 3, 5, 4
2015/12/5, 36, 59, 16, 10, 10, 14
2015/12/6, 126, 81, 13, 21, 9, 19
2015/12/7, 177, 130, 9, 34, 11, 27
