id,name,serialNumber,ethnicity,gender,area,rank,created,updated,hired,image_url
c8930dc9-d2ab-4ae2-9e50-e75cceec0892,El K Love,43698,Black,Female,Wilshire Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/LOVEELKALEKEYK-43698.jpg
cf6bc0ff-030e-4b3c-b409-080b1909ce57,Kevin Love,34128,Black,Male,Office of Operations,Police Officer III,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/LOVEKEVINE-34128.jpg
d99ab6ef-3cb0-4d1e-a87d-64c038866613,Tonia Love,34474,Black,Female,LAX Field Services Division,Police Officer III,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/LOVETONIAL-34474.jpg
309af755-d7b4-4e15-bca7-8c7b206ae783,Alcaraz Cervantes,41245,Hispanic,Female,Hollywood Division,Police Officer III,2023-03-18,2023-03-18,2012-01-01,https://watchthewatchers.net/headshots/CERVANTES-ALCARAZMIRTA-41245.jpg
ec6c18c3-4c7b-4dd3-9825-abc02d3d6d63,Andrew Cervantes,42925,Hispanic,Male,PER-RW,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/CERVANTESANDREW-42925.jpg
66f28eb2-4169-4760-98a6-13bd222feed2,Antonio Cervantes,36807,Hispanic,Male,Northeast Division,Police Officer II,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/CERVANTESANTONIO-36807.jpg
0bb9b753-21ba-4a0c-9536-a825e7aa32d8,David Cervantes,44132,Hispanic,Male,Foothill Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/CERVANTESDAVIDA-44132.jpg
94836761-a328-4b85-9609-b602ffd4aba5,Gabriel Cervantes,37123,Hispanic,Male,Hollenback Division,Police Officer III,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/PENSONGABRIELA-37123.jpg
2570e657-5ffc-4ddd-a784-3a70fb1c1c85,Juan Cervantes,36157,Hispanic,Male,77th,Detective I,2023-03-18,2023-03-18,2002-01-01,https://watchthewatchers.net/headshots/CERVANTESJUAN-36157.jpg
3913ea5f-8fdb-47c0-80e3-192f0ee16404,Moises Cervantes,36760,Hispanic,Male,North Hollywood Division,Police Officer II,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/CERVANTESMOISES-36760.jpg
e6498f76-fbde-41e2-8d41-315ef6de9a18,Octavio Cervantes,41522,Hispanic,Male,Hollenback Division,Police Officer II,2023-03-18,2023-03-18,2014-01-01,https://watchthewatchers.net/headshots/CERVANTESOCTAVIOJ-41522.jpg
8d7d5ccc-486f-4d36-8b6c-282f69c7ff17,Robert Cervantes,33009,Hispanic,Male,Gang and Narcotics Division ,Detective II,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/CERVANTESROBERTA-33009.jpg
666de118-1f87-42d3-88d9-77a308b87738,Rosario Cervantes,37240,Hispanic,Female,Media Relations Division,Police Officer III,2023-03-18,2023-03-18,2004-01-01,https://watchthewatchers.net/headshots/CERVANTESROSARIO-37240.jpg
5f02cbaf-934b-4450-8f14-a2d454205c31,Salvador Cervantes,36844,Hispanic,Male,Southwest Division,Sergeant I,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/CERVANTESSALVADORI-36844.jpg
f0b5955b-58f4-49b9-9d43-72f7c64b4f65,Steven Erickson,33958,Hispanic,Male,Office of Operations,Police Officer III,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/ERICKSONSTEVENA-33958.jpg
19468c94-d9e0-4164-a460-0754732f9372,Andy Chang,38785,Asian,Male,Juvenile Division,Detective II,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/CHANGANDYE-38785.jpg
f72fc2bf-deb7-43bb-b739-dc08f1db267e,Lloyd Chang,33603,Asian,Male,Northeast Division,Police Officer III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/CHANGLLOYDH-33603.jpg
91290c11-fc84-4c0a-b06b-36cfedbe0c58,Steve Chang,44000,Asian,Male,77th,Police Officer I,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/CHANGSTEVE-44000.jpg
7cedc8b1-301d-499d-9fa1-88db02d9ca70,Tony Chang,39958,Asian,Male,Valley Bureau,Police Officer III,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/CHANGTONY-39958.jpg
2d05abac-1dbc-4bb0-9690-507273e2a337,Sinh Sechang,39575,Asian,Male,Valley Traffic Division,Police Officer II,2023-03-18,2023-03-18,2008-01-01,https://watchthewatchers.net/headshots/SECHANGSINH-39575.jpg
a82458fd-5727-4f9e-811c-0376764f5f1e,Denise Cifuentes,41010,Hispanic,Female,West Bureau,Police Officer II,2023-03-18,2023-03-18,2012-01-01,https://watchthewatchers.net/headshots/CIFUENTESDENISE-41010.jpg
d17c3a13-5d32-4099-bd1b-99cb8dba1e39,Erik Cifuentes,42228,Hispanic,Male,Newton Division,Police Officer II,2023-03-18,2023-03-18,2015-01-01,https://watchthewatchers.net/headshots/CIFUENTESERIKR-42228.jpg
dd853e53-3306-4b9f-94d0-041a8b5de280,Estevan Cifuentes,38732,Hispanic,Male,Community Safety Partnership Bureau,Police Officer III,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/CIFUENTESESTEVAN-38732.jpg
0adc5e7f-052b-42b0-aade-7b6f0cf38427,Angel Fuentes,44827,Hispanic,Male,Mission Division,Police Officer I,2023-03-18,2023-03-18,2021-01-01,https://watchthewatchers.net/headshots/FUENTESANGEL-44827.jpg
3fb001b6-1521-487b-a974-cd4b94079393,Francisco Fuentes,36631,Hispanic,Male,Van Nuys Division,Police Officer II,2023-03-18,2023-03-18,2002-01-01,https://watchthewatchers.net/headshots/FUENTESFRANCISCO-36631.jpg
013c145e-2cca-4ace-8332-54134c06133e,Hugo Fuentes,40093,Hispanic,Male,West Valley Division,Police Officer III,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/FUENTESJRHUGO-40093.jpg
632e582f-6f32-444f-9dcf-aaa0a6664eed,Jaime Fuentes,44089,Hispanic,Male,Pacific Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/FUENTESJR.JAIME-44089.jpg
38a82676-b54e-4db6-b11c-132684ca44b0,Karen Fuentes,38859,Hispanic,Female,West Bureau,Detective III,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/FUENTESKARENL-38859.jpg
497de0bb-d5e5-4788-a660-0762d5e8a3b8,Kristina Fuentes,37478,Hispanic,Female,Central Bureau,Detective I,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/FUENTESKRISTINAL-37478.jpg
9b37e4a1-a9aa-41f5-9c3d-80e5d700ec93,Ruben Fuentes,42686,Hispanic,Male,Olympic Division,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/FUENTESJR.RUBEN-42686.jpg
3906f811-8b78-4201-ab6c-266e01495d7a,Michael Sifuentes,45295,Hispanic,Male,Recruit (Training Division),Police Officer I,2023-03-18,2023-03-18,2022-01-01,https://watchthewatchers.net/headshots/unknown.jpg
b30b7bac-d9a5-492d-81a6-0558abae1c4f,Todd Baldwin,35721,White,Male,Topanga Division,Police Officer II,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/BALDWINTODDA-35721.jpg
7f696140-dccb-4bf9-956a-58d32a2a3189,Daniel Aguirre,30809,Hispanic,Male,Juvenile Division,Detective I,2023-03-18,2023-03-18,1994-01-01,https://watchthewatchers.net/headshots/AGUIRREDANIELP-30809.jpg
f8b4156b-a30b-470f-ac39-3f4c59636875,Daniel Andersen,32820,White,Male,Pacific Division,Police Officer III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/ANDERSENDANIELJ-32820.jpg
082865e5-f0c0-44d7-b227-da4ad2526bf9,Daniel Ambrosio,30745,Filipino,Male,Valley Bureau,Police Officer II,2023-03-18,2023-03-18,1994-01-01,https://watchthewatchers.net/headshots/AMBROSIODANIELZ-30745.jpg
07423009-f8f7-4bcf-ae87-91b2191db12c,Daniel Bak,43394,Asian,Male,Wilshire Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/BAKDANIELJ-43394.jpg
137c7d15-f0b9-4c8c-9867-824067592f79,Daniel Bunch,37019,Hispanic,Male,Foothill Division,Sergeant I,2023-03-18,2023-03-18,2003-01-01,https://watchthewatchers.net/headshots/BUNCHDANIELA-37019.jpg
0eaf51bd-d6f8-4a9a-9b90-b3fdf430dbdf,Daniel Cardenas,40516,Hispanic,Male,Rampart Division,Police Officer III,2023-03-18,2023-03-18,2010-01-01,https://watchthewatchers.net/headshots/CARDENASDANIEL-40516.jpg
c25027ed-c267-4936-af10-a903344d07a6,Daniel Cardenas,43241,Hispanic,Male,77th,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/CARDENASDANIELL-43241.jpg
c1a31844-503d-49b6-8006-dae7082b0e68,Daniel Cardiel,43005,Hispanic,Male,Newton Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/CARDIELDANIEL-43005.jpg
4f0205b6-97f8-4aef-b07a-578e81d58cba,Daniel Chi,37327,Asian,Male,Olympic Division,Detective III,2023-03-18,2023-03-18,2004-01-01,https://watchthewatchers.net/headshots/CHIDANIELS-37327.jpg
0f45bd38-b2d9-46f7-b7bc-95ee2cc10ecc,Daniela Cordoba,43162,Hispanic,Female,Pacific Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/CORDOBADANIELA-43162.jpg
9fa75151-c1d2-4f12-b039-908bab5a59da,Daniel Cota,35677,White,Male,Metro Division,Police Officer III,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/COTADANIELE-35677.jpg
7bb8f16d-d2de-4722-9aa4-35179d300285,Daniel Cotti,35796,White,Male,Office of Operations,Sergeant I,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/COTTIDANIELR-35796.jpg
798a8339-6f64-4945-a98e-934c560019f1,Anthony Daniel,33224,Hispanic,Male,Metro Division,Police Officer III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/DANIELANTHONYR-33224.jpg
cb6ac1d1-6bcf-45db-9d4e-60d80897281e,La Daniel De,36307,Hispanic,Male,Van Nuys Division,Police Officer II,2023-03-18,2023-03-18,2002-01-01,https://watchthewatchers.net/headshots/DELAODANIEL-36307.jpg
85177352-d5a8-4c15-a311-9d7e69a79bc1,Daniel Douelfakar,44052,White,Male,Devonshire Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/DOUELFAKARDANIELR-44052.jpg
bab7fc3e-f3e7-467f-8ede-d8da80d168dc,Daniel Ficek,42978,White,Male,Hollywood Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/FICEKDANIEL-42978.jpg
e59456bf-0f62-4325-b69d-c16f2e91b410,Daniel Fierro,44393,Hispanic,Male,Southwest Division,Police Officer II,2023-03-18,2023-03-18,2020-01-01,https://watchthewatchers.net/headshots/FIERRODANIEL-44393.jpg
d2461959-3e4c-4cfb-aaf8-230699fb2cb5,Daniel Fournier,33387,White,Male,North Hollywood Division,Detective III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/FOURNIERDANIELP-33387.jpg
adf27184-3dd4-467c-9cd2-6a12ed982502,Daniel Francisco,42798,Hispanic,Male,Central Division,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/FRANCISCODANIEL-42798.jpg
ce92178f-2327-4f46-bb81-e76750b3d67b,Daniel Frazer,38392,Hispanic,Male,Foothill Division,Police Officer III,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/FRAZERDANIELA-38392.jpg
6842bc27-729f-4ea6-b898-0d96f8d2186f,Daniel Gabaldon,42579,Hispanic,Male,Van Nuys Division,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/GABALDONDANIEL-42579.jpg
a334ea8b-2ca6-4a83-a348-8cbf0fc8cb3a,Daniel Gayton,42033,Hispanic,Male,Foothill Division,Police Officer II,2023-03-18,2023-03-18,2015-01-01,https://watchthewatchers.net/headshots/GAYTONDANIELR-42033.jpg
16a33937-3cf6-4fa3-9ec7-11a50778fd37,Daniel Gersna,32941,White,Male,Central Bureau,Detective III,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/GERSNADANIELJ-32941.jpg
1491c347-9c93-4545-9590-98e21138ea05,Daniel Guevara,41204,Hispanic,Male,Hollenback Division,Police Officer III,2023-03-18,2023-03-18,2012-01-01,https://watchthewatchers.net/headshots/GUEVARADANIEL-41204.jpg
aa7ff9e7-a336-412d-a701-cc7468bab506,Daniel Guido,39807,Hispanic,Male,Rampart Division,Detective II,2023-03-18,2023-03-18,2008-01-01,https://watchthewatchers.net/headshots/GUIDODANIEL-39807.jpg
24f4f305-d87c-44be-9307-82cd785925c2,Daniel Guy,40321,White,Male,Northeast Division,Police Officer III,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/GUYDANIEL-40321.jpg
355fb18a-2608-45f1-bdbe-ac9e5b6fb1cd,Daniel Hanabusa,30828,Asian,Male,Rampart Division,Detective III,2023-03-18,2023-03-18,1994-01-01,https://watchthewatchers.net/headshots/HANABUSADANIELM-30828.jpg
35d70079-893d-4eb5-bd47-eebee8402015,Daniel Hankins,36083,White,Male,West Traffic Division,Police Officer III,2023-03-18,2023-03-18,2001-01-01,https://watchthewatchers.net/headshots/HANKINSDANIELJ-36083.jpg
03b76c93-d142-4b17-af7b-6cc0c6b35820,Daniel Hayashi,38324,Hispanic,Male,Hollenback Division,Police Officer II,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/HAYASHIDANIELI-38324.jpg
233183ad-8ba6-4be0-8cc3-cdfb8dbcb9a4,Daniel Ibarra,38642,Hispanic,Male,Harbor Division,Police Officer III,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/IBARRADANIEL-38642.jpg
8a53b683-4bea-467f-b661-ddf24c495b44,Daniel Ivan,42981,White,Male,Harbor Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/IVANDANIEL-42981.jpg
224ac6f8-cffd-4d8f-bcfc-fed5243c9957,Daniel Jara,38241,Hispanic,Male,Olympic Division,Sergeant I,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/JARADANIELH-38241.jpg
43e1c742-1639-4e7f-8a3e-44affa89aeba,Daniel Ji,41809,Asian,Male,Rampart Division,Police Officer II,2023-03-18,2023-03-18,2014-01-01,https://watchthewatchers.net/headshots/JIDANIEL-41809.jpg
007f623c-45b1-4bcf-8b0c-6bcdc5982f7c,Daniel Kaminski,40821,White,Male,Major Crimes Division,Detective I,2023-03-18,2023-03-18,2011-01-01,https://watchthewatchers.net/headshots/KAMINSKIDANIEL-40821.jpg
174a5817-9940-44d0-8844-3ee91fe70802,Daniel Kearney,40289,White,Male,Central Traffic Division,Police Officer II,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/KEARNEYDANIEL-40289.jpg
2c91bc68-822e-4ed5-bd0c-9a6c5e183925,Daniel Lujan,26973,Hispanic,Male,Valley Bureau,Police Officer II,2023-03-18,2023-03-18,1989-01-01,https://watchthewatchers.net/headshots/LUJANDANIEL-26973.jpg
3cc216f0-5ef0-4aee-86d3-3ee5038b01c7,Daniel Jaramillo,27604,Hispanic,Male,Robbery-Homicide Division,Detective III,2023-03-18,2023-03-18,1990-01-01,https://watchthewatchers.net/headshots/JARAMILLODANIEL-27604.jpg
fe5205cb-26f2-4e8a-90c4-0fe14fdef4b2,Daniel Mastro,42902,White,Male,Southwest Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/MASTRODANIEL-42902.jpg
185ab318-d0d2-48f8-8268-582c5d4e027b,Daniel Mccomas,44474,White,Male,Topanga Division,Police Officer II,2023-03-18,2023-03-18,2020-01-01,https://watchthewatchers.net/headshots/McCOMASDANIELS-44474.jpg
89174185-06bb-4e33-ab15-1182234b7206,Daniel Menesez,35906,Hispanic,Male,Devonshire Division,Detective III,2023-03-18,2023-03-18,2000-01-01,https://watchthewatchers.net/headshots/MENESEZDANIELJ-35906.jpg
e4fed952-a80e-45c4-9e41-8ffb7781de84,Daniel Mora,39455,Hispanic,Male,Mission Division,Police Officer II,2023-03-18,2023-03-18,2008-01-01,https://watchthewatchers.net/headshots/MORADANIEL-39455.jpg
2bf22544-9e11-4bf2-b655-21d240b5d056,Daniel Moss,41262,White,Male,Southwest Division,Police Officer III,2023-03-18,2023-03-18,2012-01-01,https://watchthewatchers.net/headshots/MOSSDANIELJ-41262.jpg
25bead84-b943-440c-8b6a-fbfdd3f90ebf,Daniel Nee,26323,White,Male,Robbery-Homicide Division,Detective III,2023-03-18,2023-03-18,1988-01-01,https://watchthewatchers.net/headshots/NEEDANIELJ-26323.jpg
5e76e0fc-fcff-4651-868f-f98501fd826d,Daniel Nodes,37878,White,Male,Metro Division,Police Officer III,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/NODESDANIELJ-37878.jpg
2505d540-f7cd-419c-b608-064a288cb3b5,Daniel Ornelas,26495,Hispanic,Male,PER-RW,Detective II,2023-03-18,2023-03-18,1988-01-01,https://watchthewatchers.net/headshots/ORNELASDANIELC-26495.jpg
0b9fa12d-ae5c-485f-8695-53ed8c170a1d,Daniel Osborn,37705,White,Male,Central Traffic Division,Police Officer II,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/OSBORNDANIELP-37705.jpg
1603b5ad-5969-4822-a973-3dd76c888892,Daniel Parra,33625,Hispanic,Male,Major Crimes Division,Detective II,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/PARRADANIEL-33625.jpg
62a329ab-985b-4855-bbdc-22af0c4f0aa2,Daniel Parra,42412,Hispanic,Male,Rampart Division,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/PARRADANIELA-42412.jpg
b048f2ec-3e5e-4ebe-9c61-88e5a841ee9e,Daniel Pearce,36561,White,Male,Southeast Division,Detective I,2023-03-18,2023-03-18,2002-01-01,https://watchthewatchers.net/headshots/PEARCEDANIELR-36561.jpg
8162778a-c295-4fff-ab5b-73fdf31990dd,Daniel Pennington,34152,White,Male,PER-RW,Police Officer II,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/PENNINGTONDANIELE-34152.jpg
868de196-fb49-4a71-b881-86c3ca3a031d,Daniel Pina,38594,Hispanic,Male,Southeast Division,Police Officer II,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/PINADANIEL-38594.jpg
cdcd3c5b-615e-4495-85df-3bf3853f1869,Daniel Putnam,33576,White,Male,Air Support Division,Police Officer II,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/PUTNAMDANIELA-33576.jpg
6488c82b-a4df-4c1c-9ced-915de22e34ad,Daniel Randolph,27634,White,Male,Chief of Staff,Deputy Chief,2023-03-18,2023-03-18,1990-01-01,https://watchthewatchers.net/headshots/RANDOLPHDANIELL-27634.jpg
816fd944-56e8-42cf-b126-a34fe023f1be,Daniel Renteria,43910,Hispanic,Male,Pacific Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/RENTERIADANIEL-43910.jpg
590cac68-0095-46ce-8b40-05a7ab6d2228,Daniel Rizzo,39014,White,Male,Valley Traffic Division,Police Officer II,2023-03-18,2023-03-18,2007-01-01,https://watchthewatchers.net/headshots/RIZZODANIELN-39014.jpg
df32796d-e154-4ceb-8b4f-6ebdaa1f91ae,Daniel Robbins,32492,White,Male,Harbor Division,Lieutenant II,2023-03-18,2023-03-18,1995-01-01,https://watchthewatchers.net/headshots/ROBBINSDANIELM-32492.jpg
09af77e1-d3b5-4d2b-acb0-9b2e7c8fae42,Daniel Rosas,44737,Hispanic,Male,Olympic Division,Police Officer I,2023-03-18,2023-03-18,2021-01-01,https://watchthewatchers.net/headshots/ROSASDANIEL-44737.jpg
0090c096-71c0-40bc-bfd4-592a9e96d655,Daniel Ruelas,34435,Hispanic,Male,Mission Division,Police Officer III,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/RUELASDANIEL-34435.jpg
86adbadd-3fcf-433b-af23-2d5ea7d09cc5,Daniel Seals,43989,Black,Male,Harbor Division,Police Officer II,2023-03-18,2023-03-18,2019-01-01,https://watchthewatchers.net/headshots/SEALSDANIEL-43989.jpg
ddd80639-3c80-4cc1-b2ec-f659d9e9c4f6,Daniel Sears,27893,White,Male,Northeast Division,Detective II,2023-03-18,2023-03-18,1990-01-01,https://watchthewatchers.net/headshots/SEARSDANIELH-27893.jpg
6f31791b-fb6f-4670-b8c5-61e8164b30f4,Daniel Serrato,43114,Hispanic,Male,Central Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/SERRATODANIEL-43114.jpg
3e12af8d-6339-4b23-883c-3179b3eb32a7,Daniel Shinjo,38408,Asian,Male,West Traffic Division,Police Officer II,2023-03-18,2023-03-18,2006-01-01,https://watchthewatchers.net/headshots/SHINJODANIELK-38408.jpg
aec0b51b-9aa3-4804-960c-f2a42d559b04,Daniel Slater,40992,White,Male,Southwest Division,Sergeant I,2023-03-18,2023-03-18,2012-01-01,https://watchthewatchers.net/headshots/SLATERDANIEL-40992.jpg
240208ec-0e56-4947-98ac-713ca1c8b98b,Daniel Soria,39842,Hispanic,Male,Training Division,Police Officer III,2023-03-18,2023-03-18,2008-01-01,https://watchthewatchers.net/headshots/SORIADANIEL-39842.jpg
de9604ca-2ea0-4a05-aa96-2f4edd406edc,Daniel Stovell,42352,Black,Male,Community Safety Partnership Bureau,Police Officer III,2023-03-18,2023-03-18,2015-01-01,https://watchthewatchers.net/headshots/STOVELLDANIEL-42352.jpg
30964b29-ea04-491e-8c1c-b28da8759365,Daniel Strehl,36698,White,Male,Central Traffic Division,Police Officer II,2023-03-18,2023-03-18,2002-01-01,https://watchthewatchers.net/headshots/STREHLDANIELJ-36698.jpg
cef68422-d8ff-407c-8c16-ada65522457b,Daniel Strojny,32501,White,Male,Southeast Division,Police Officer III,2023-03-18,2023-03-18,1995-01-01,https://watchthewatchers.net/headshots/STROJNYDANIELW-32501.jpg
7a94e1da-dee0-473c-b175-1bf0b2a5b5f6,Daniel Talbot,30413,White,Male,Wilshire Division,Detective III,2023-03-18,2023-03-18,1993-01-01,https://watchthewatchers.net/headshots/TALBOTDANIELA-30413.jpg
8f393990-0e4a-4fb0-a7a8-1b7c851fdfb2,Daniel Trunco,39949,Hispanic,Male,Northeast Division,Sergeant I,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/TRUNCODANIEL-39949.jpg
971f1060-c2ca-47fc-9954-e820f53be5d2,Daniel Vidal,42916,Hispanic,Male,West Valley Division,Police Officer II,2023-03-18,2023-03-18,2017-01-01,https://watchthewatchers.net/headshots/VIDALDANIEL-42916.jpg
7cfe0031-b06e-449a-afd4-78ad3201566e,Daniel Villarreal,34440,Hispanic,Male,Robbery-Homicide Division,Police Officer II,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/VILLARREALDANIEL-34440.jpg
e8ac04b1-577b-4e9c-9a72-6ecb9cf1643d,Daniel Vizcaino,33517,Hispanic,Male,South Bureau,Police Officer II,2023-03-18,2023-03-18,1996-01-01,https://watchthewatchers.net/headshots/VIZCAINODANIEL-33517.jpg
54687c4b-ad03-445d-9462-2f746723a8a5,Daniel Wheat,40432,White,Male,West Los Angeles Division,Detective II,2023-03-18,2023-03-18,2010-01-01,https://watchthewatchers.net/headshots/WHEATDANIEL-40432.jpg
016ca333-59a0-4145-81b1-154093d9f585,Daniel Whitmore,37768,White,Male,Traffic Group,Police Officer III,2023-03-18,2023-03-18,2005-01-01,https://watchthewatchers.net/headshots/WHITMOREDANIELP-37768.jpg
e1df88ca-7802-456d-a699-db28d2719969,Daniel Widman,31146,White,Male,North Hollywood Division,Sergeant I,2023-03-18,2023-03-18,1994-01-01,https://watchthewatchers.net/headshots/WIDMANDANIELK-31146.jpg
8ab6ba99-7151-4afe-a48f-e530aead46fe,Simon Beal,42792,White,Male,77th,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/BEALSIMON-42792.jpg
ad68cedd-1b13-42fd-bb4b-fe7a62b9ca2d,Simon Simental,43708,Hispanic,Male,Southeast Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/SIMENTALSIMONA-43708.jpg
dace0238-a83b-496b-a2fc-31f948588df0,Jessie Simon,35180,White,Female,Major Crimes Division,Detective I,2023-03-18,2023-03-18,1999-01-01,https://watchthewatchers.net/headshots/SIMONJESSIEH-35180.jpg
2f1ddc61-823e-4891-9d88-87aeb9c29d95,Kenneth Simons,39840,White,Male,Hollenback Division,Police Officer II,2023-03-18,2023-03-18,2008-01-01,https://watchthewatchers.net/headshots/SIMONSKENNETH-39840.jpg
566d9381-967f-475d-bd80-764ed71ec266,Siranush Simonyan,42092,White,Female,West Valley Division,Sergeant I,2023-03-18,2023-03-18,2015-01-01,https://watchthewatchers.net/headshots/SIMONYANSIRANUSH-42092.jpg
e5beaeb8-b1ac-4f08-a970-ee98f8fdb878,Cesar Velasquez,40008,Hispanic,Male,Central Traffic Division,Police Officer II,2023-03-18,2023-03-18,2009-01-01,https://watchthewatchers.net/headshots/VELASQUEZCESAR-40008.jpg
b097614e-f7a8-40ab-89bc-a3ca91ac3118,Jericho Velasquez,31026,Filipino,Male,Topanga Division,Sergeant I,2023-03-18,2023-03-18,1994-01-01,https://watchthewatchers.net/headshots/VELASQUEZJERICHOF-31026.jpg
5a1e40fd-eaa5-4c05-8331-f95bb8f134af,Franco Velasquez,42563,Hispanic,Male,Newton Division,Police Officer II,2023-03-18,2023-03-18,2016-01-01,https://watchthewatchers.net/headshots/VELASQUEZFRANCO-42563.jpg
3188b0b9-29de-4bca-b86c-51713cab6306,Asia Hardy,41807,Black,Female,Transit Services Group,Police Officer II,2023-03-18,2023-03-18,2014-01-01,https://watchthewatchers.net/headshots/HARDYASIAA-41807.jpg
a62302d1-981c-41d8-8703-1b6b6892e6e1,Brenda Hardy,34925,White,Female,Olympic Division,Detective III,2023-03-18,2023-03-18,1998-01-01,https://watchthewatchers.net/headshots/HARDYBRENDAD-34925.jpg
021f1a00-51d5-4200-931f-c678a53dcae9,Agustin Aguirre,43748,Hispanic,Male,Southeast Division,Police Officer II,2023-03-18,2023-03-18,2018-01-01,https://watchthewatchers.net/headshots/AGUIRREAGUSTIN-43748.jpg
42eb6380-9ce2-4dcb-a6bb-0fdd9663304c,Carlos Aguirre,41954,Hispanic,Male,Olympic Division,Police Officer II,2023-03-18,2023-03-18,2015-01-01,https://watchthewatchers.net/headshots/AGUIRRECARLOS-41954.jpg
b3984245-e602-40d5-a300-e6b46ef81a6b,Horacio Aguirre,34312,Hispanic,Male,Central Division,Sergeant I,2023-03-18,2023-03-18,1997-01-01,https://watchthewatchers.net/headshots/AGUIRREHORACIOR-34312.jpg
