,flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved,date,month,day,weekday
19062,563857771,10865027,N472LA,AS50,N472LA,,,VNY,VNY,,2019-08-08,8,8,Thursday
19063,564036290,11351614,N950SG,AS32,L950SG,,,LGB,LGB,,2019-08-08,8,8,Thursday
19064,563882136,11352409,N951LA,AS50,N951LA,,LGB,POC,POC,,2019-08-08,8,8,Thursday
19065,563898591,11363471,N962LA,AS50,N962LA,,CPM,CPM,CPM,,2019-08-08,8,8,Thursday
19066,564053152,11352409,N951LA,AS50,N951LA,,,,,,2019-08-08,8,8,Thursday
19067,563912056,10612001,N223LA,AS50,N,,,PMD,PMD,,2019-08-08,8,8,Thursday
19068,564045916,10617707,N229LA,AS50,N229LA,,,SMO,SMO,,2019-08-08,8,8,Thursday
19069,564055242,10616756,N228LA,AS50,N228LA,,,EMT,EMT,,2019-08-08,8,8,Thursday
19070,563854492,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-08-08,8,8,Thursday
19071,563857555,11352409,N951LA,AS50,N951LA,,CPM,,,,2019-08-08,8,8,Thursday
19072,564049749,11352409,N951LA,AS50,N951LA,,,WHP,WHP,,2019-08-08,8,8,Thursday
19073,563999939,11101548,N704WP,AS50,N704WP,,IYK,,,,2019-08-08,8,8,Thursday
19074,563852608,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,,2019-08-08,8,8,Thursday
19075,585197152,11351458,N950LA,AS50,N950LA,,,BUR,BUR,,2019-11-17,11,17,Sunday
19076,585055155,11351458,N950LA,AS50,N950LA,,WJF,,,,2019-11-17,11,17,Sunday
19077,585021610,10578214,N190LA,H60,N190LA,,WHP,,,,2019-11-17,11,17,Sunday
19078,585023911,10694319,N304FD,A139,FIRE4,,VNY,SMO,SMO,,2019-11-17,11,17,Sunday
19079,585051328,11061269,N665PD,AS50,N665PD,,,BUR,BUR,,2019-11-17,11,17,Sunday
19080,585162915,10497326,N110LA,B412,N110LA,,,,,,2019-11-17,11,17,Sunday
19081,585158691,10578214,N190LA,H60,N190LA,,WHP,POC,POC,,2019-11-17,11,17,Sunday
19082,585038681,10656249,N267LA,AS50,N267LA,,,VNY,VNY,,2019-11-17,11,17,Sunday
19083,585177983,11359066,N958LA,AS50,N958LA,,POC,LGB,LGB,,2019-11-17,11,17,Sunday
19084,585153896,11353317,N952JH,AS32,N952JH,,,POC,POC,,2019-11-17,11,17,Sunday
19085,585057017,10601970,N213PF,AS50,N213PF,,,,,,2019-11-17,11,17,Sunday
19086,585061392,11351458,N950LA,AS50,N950LA,,,,,,2019-11-17,11,17,Sunday
19087,585187669,11353317,N952JH,AS32,N952JH,,POC,,,,2019-11-17,11,17,Sunday
19088,585180886,11314118,N913WB,AS50,N913WB,,,VNY,VNY,,2019-11-17,11,17,Sunday
19089,585133049,10616756,N228LA,AS50,N228LA,,,,,,2019-11-17,11,17,Sunday
19090,585023224,10616756,N228LA,AS50,N228LA,,,BUR,BUR,,2019-11-17,11,17,Sunday
19091,585023194,11353317,N952JH,AS32,N952JH,,,LGB,LGB,,2019-11-17,11,17,Sunday
19092,585093003,10578214,N190LA,H60,N190LA,,,CCD,CCD,,2019-11-17,11,17,Sunday
19093,585021617,10497326,N110LA,B412,N110LA,,POC,BUR,BUR,,2019-11-17,11,17,Sunday
19094,585180530,10616756,N228LA,AS50,N228LA,,,SMO,SMO,,2019-11-17,11,17,Sunday
19095,585010519,11352409,N951LA,AS50,N951LA,,CPM,,,,2019-11-17,11,17,Sunday
19096,585157325,11353317,N952JH,AS32,N952JH,,POC,,,,2019-11-17,11,17,Sunday
19097,585194167,10695270,N305FD,A139,N305FD,,,,,,2019-11-17,11,17,Sunday
19098,585201514,11061269,N665PD,AS50,N665PD,,,,,,2019-11-17,11,17,Sunday
19099,585095706,10578214,N190LA,H60,N190LA,,SMO,,,,2019-11-17,11,17,Sunday
19100,585201690,10601970,N213PF,AS50,N213PF,,,,,,2019-11-17,11,17,Sunday
19101,585156393,10612001,N223LA,AS50,POLICE,,,SMO,SMO,,2019-11-17,11,17,Sunday
19102,585030283,11351458,N950LA,AS50,N950LA,,,,,,2019-11-17,11,17,Sunday
19103,585109353,10616756,N228LA,AS50,N228LA,,,,,,2019-11-17,11,17,Sunday
19104,585019489,11351458,N950LA,AS50,N950LA,,WHP,VNY,VNY,,2019-11-17,11,17,Sunday
19105,585022007,10695270,N305FD,A139,N305FD,,VNY,,,,2019-11-17,11,17,Sunday
19106,585055259,10578214,N190LA,H60,N190LA,,WHP,WHP,WHP,,2019-11-17,11,17,Sunday
19107,585142441,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,,2019-11-17,11,17,Sunday
19108,585144231,10497326,N110LA,B412,N110LA,,WHP,POC,POC,,2019-11-17,11,17,Sunday
19109,585133775,10578214,N190LA,H60,N190LA,,WHP,POC,POC,,2019-11-17,11,17,Sunday
19110,585035216,11359066,N958LA,AS50,N958LA,,EMT,EMT,EMT,,2019-11-17,11,17,Sunday
19111,585025147,11359066,N958LA,AS50,N958LA,,EMT,EMT,EMT,,2019-11-17,11,17,Sunday
19112,585051397,10612001,N223LA,AS50,POLICE,,,,,,2019-11-17,11,17,Sunday
19113,585122210,10497326,N110LA,B412,N110LA,,POC,WHP,WHP,,2019-11-17,11,17,Sunday
19114,585183526,10695270,N305FD,A139,N305FD,,VNY,WHP,WHP,,2019-11-17,11,17,Sunday
19115,585130139,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-11-17,11,17,Sunday
19116,585145409,10695270,N305FD,A139,N305FD,,PMD,LGB,LGB,,2019-11-17,11,17,Sunday
19117,585134624,11101548,N704WP,AS50,N704WP,,PMD,,,,2019-11-17,11,17,Sunday
19118,585148162,10497326,N110LA,B412,N110LA,,EMT,POC,POC,,2019-11-17,11,17,Sunday
19119,585090554,10578214,N190LA,H60,N190LA,,WHP,OXR,OXR,,2019-11-17,11,17,Sunday
19120,585202350,11353317,N952JH,AS32,N952JH,,,,,,2019-11-17,11,17,Sunday
19121,585079144,10612001,N223LA,AS50,POLICE,,,,,,2019-11-17,11,17,Sunday
19122,585055321,10497326,N110LA,B412,N110LA,,POC,,,,2019-11-17,11,17,Sunday
19123,585130161,11314118,N913WB,AS50,N913WB,,,VNY,VNY,,2019-11-17,11,17,Sunday
19124,585053195,11359066,N958LA,AS50,N958LA,,POC,LGB,LGB,,2019-11-17,11,17,Sunday
19125,585047841,11351458,N950LA,AS50,N950LA,,WHP,WJF,WJF,,2019-11-17,11,17,Sunday
19126,585065163,11058416,N662PD,AS50,N662PD,,,,,,2019-11-17,11,17,Sunday
19127,585079115,11061269,N665PD,AS50,N665PD,,,VNY,VNY,,2019-11-17,11,17,Sunday
19128,585153670,11359066,N958LA,AS50,N958LA,,,,,,2019-11-17,11,17,Sunday
19129,585145328,11353317,N952JH,AS32,N952JH,,,,,,2019-11-17,11,17,Sunday
19130,585194945,11351458,N950LA,AS50,N950LA,,BUR,WHP,WHP,,2019-11-17,11,17,Sunday
19131,585156372,10601970,N213PF,AS50,N213PF,,,WHP,WHP,,2019-11-17,11,17,Sunday
19132,585153895,10616756,N228LA,AS50,N228LA,,,,,,2019-11-17,11,17,Sunday
19133,585159806,10497326,N110LA,B412,N110LA,,,VNY,VNY,,2019-11-17,11,17,Sunday
19134,585131363,11101548,N704WP,AS50,N704WP,,WHP,PMD,PMD,,2019-11-17,11,17,Sunday
19135,585033708,11351458,N950LA,AS50,N950LA,,,LAX,LAX,,2019-11-17,11,17,Sunday
19136,585169414,10601970,N213PF,AS50,N213PF,,,WHP,WHP,,2019-11-17,11,17,Sunday
19137,585060880,11359066,N958LA,AS50,N958LA,,EMT,FUL,FUL,,2019-11-17,11,17,Sunday
19138,585134995,11359066,N958LA,AS50,N958LA,,POC,SMO,SMO,,2019-11-17,11,17,Sunday
19139,585022569,10612001,N223LA,AS50,POLICE,,,CPM,CPM,,2019-11-17,11,17,Sunday
19140,585166480,10578214,N190LA,H60,N190LA,,POC,,,,2019-11-17,11,17,Sunday
19141,585162387,10578214,N190LA,H60,N190LA,,,POC,POC,,2019-11-17,11,17,Sunday
19142,585153026,10497326,N110LA,B412,N110LA,,EMT,EMT,EMT,,2019-11-17,11,17,Sunday
19143,585148329,11101548,N704WP,AS50,N704WP,,,SMO,SMO,,2019-11-17,11,17,Sunday
19144,585195019,11367428,N966SD,AS50,N966SD,,LGB,,,,2019-11-17,11,17,Sunday
19145,585162729,10691466,N301FD,A139,FIRE1,,VNY,VNY,VNY,,2019-11-17,11,17,Sunday
19146,556458206,11360017,N959LA,AS50,N959LA,,LGB,,,,2019-07-05,7,5,Friday
19147,556302190,11061269,N665PD,AS50,N665PD,,VNY,BUR,BUR,,2019-07-05,7,5,Friday
19148,556490152,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-07-05,7,5,Friday
19149,556354849,11058416,N662PD,AS50,N662PD,,CPM,,,,2019-07-05,7,5,Friday
19150,556306653,10695270,N305FD,A139,N305FD,,VNY,,,,2019-07-05,7,5,Friday
19151,556495107,11061269,N665PD,AS50,N665PD,,,BUR,BUR,,2019-07-05,7,5,Friday
19152,556309124,11358115,N957LA,AS50,,,POC,,,,2019-07-05,7,5,Friday
19153,556305720,11058416,N662PD,AS50,N662PD,,,,,,2019-07-05,7,5,Friday
19154,556350002,10601970,N213PF,AS50,N213PF,,VNY,WHP,WHP,,2019-07-05,7,5,Friday
19155,556356309,10610099,N221LA,AS50,N221LA,,,VNY,VNY,,2019-07-05,7,5,Friday
19156,556305547,10601970,N213PF,AS50,N213PF,,,BUR,BUR,,2019-07-05,7,5,Friday
19157,556329439,10695270,N305FD,A139,N305FD,,VNY,,,,2019-07-05,7,5,Friday
19158,556453995,11353317,N952JH,AS32,N952JH,,LGB,HHR,HHR,,2019-07-05,7,5,Friday
19159,556412588,11057465,N661PD,AS50,N661PD,,VNY,VNY,VNY,,2019-07-05,7,5,Friday
19160,556314632,10694319,N304FD,A139,FIRE4,,VNY,SMO,SMO,,2019-07-05,7,5,Friday
19161,556467003,10527058,N14LA,B412,N14LA,,BUR,SMO,SMO,,2019-07-05,7,5,Friday
19162,556497880,11360017,N959LA,AS50,N959LA,,EMT,POC,POC,,2019-07-05,7,5,Friday
19163,556461235,10527058,N14LA,B412,N14LA,,WHP,BUR,BUR,,2019-07-05,7,5,Friday
19164,556328785,11358115,N957LA,AS50,,,CPM,POC,POC,,2019-07-05,7,5,Friday
19165,556477259,10601970,N213PF,AS50,N213PF,,,VNY,VNY,,2019-07-05,7,5,Friday
19166,556470340,11060318,N664PD,B06,N664PD,,,LGB,LGB,,2019-07-05,7,5,Friday
19167,556322962,11358115,N957LA,AS50,,,EMT,,,,2019-07-05,7,5,Friday
19168,556320925,10610099,N221LA,AS50,N221LA,,,WHP,WHP,,2019-07-05,7,5,Friday
19169,556421482,10656249,N267LA,AS50,N267LA,,VNY,,,,2019-07-05,7,5,Friday
19170,556490647,11057465,N661PD,AS50,N661PD,,VNY,,,,2019-07-05,7,5,Friday
19171,556455290,11101548,N704WP,AS50,N704WP,,WHP,LGB,LGB,,2019-07-05,7,5,Friday
19172,556326145,10694319,N304FD,A139,FIRE4,,BUR,VNY,VNY,,2019-07-05,7,5,Friday
19173,556337680,11058416,N662PD,AS50,N662PD,,,,,,2019-07-05,7,5,Friday
19174,556322292,10695270,N305FD,A139,N305FD,,BUR,WHP,WHP,,2019-07-05,7,5,Friday
19175,556294660,10695270,N305FD,A139,N305FD,,,WHP,WHP,,2019-07-05,7,5,Friday
19176,556337783,10601970,N213PF,AS50,N213PF,,,,,,2019-07-05,7,5,Friday
19177,556380265,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,,2019-07-05,7,5,Friday
19178,556317280,10601970,N213PF,AS50,N213PF,,VNY,,,,2019-07-05,7,5,Friday
19179,556304294,10527058,N14LA,B412,N14LA,,SMO,WHP,WHP,,2019-07-05,7,5,Friday
19180,556333314,11358115,N957LA,AS50,,,EMT,,,,2019-07-05,7,5,Friday
19181,556296430,10527058,N14LA,B412,N14LA,,WHP,SMO,SMO,,2019-07-05,7,5,Friday
19182,556478472,10527058,N14LA,B412,N14LA,,,BUR,BUR,,2019-07-05,7,5,Friday
19183,556306740,10696221,N306FD,B06,N306FD,,VNY,,,,2019-07-05,7,5,Friday
19184,556298885,10696221,N306FD,B06,N306FD,,,VNY,VNY,,2019-07-05,7,5,Friday
19185,556428188,11058416,N662PD,AS50,N662PD,,,HHR,HHR,,2019-07-05,7,5,Friday
19186,556306102,11358115,N957LA,AS50,,,CPM,POC,POC,,2019-07-05,7,5,Friday
19187,556315878,11353317,N952JH,AS32,N952JH,,PMD,LGB,LGB,,2019-07-05,7,5,Friday
19188,556301161,11358115,N957LA,AS50,,,,,,,2019-07-05,7,5,Friday
19189,556314159,10695270,N305FD,A139,N305FD,,VNY,BUR,BUR,,2019-07-05,7,5,Friday
19190,556452522,11058416,N662PD,AS50,N662PD,,VNY,,,,2019-07-05,7,5,Friday
19191,556483326,11058416,N662PD,AS50,N662PD,,,VNY,VNY,,2019-07-05,7,5,Friday
19192,556348891,11058416,N662PD,AS50,N662PD,,,CPM,CPM,,2019-07-05,7,5,Friday
19193,556331811,11064122,N668PD,AS50,N668PD,,LAX,,,,2019-07-05,7,5,Friday
19194,559549012,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-07-19,7,19,Friday
19195,559390549,10656249,N267LA,AS50,N267LA,,,CPM,CPM,,2019-07-19,7,19,Friday
19196,559539969,10865027,N472LA,AS50,N472LA,,,,,,2019-07-19,7,19,Friday
19197,559441876,11352409,N951LA,AS50,N951LA,,POC,,,,2019-07-19,7,19,Friday
19198,559440299,11057465,N661PD,AS50,N661PD,,VNY,,,,2019-07-19,7,19,Friday
19199,559540538,11061269,N665PD,AS50,N665PD,,,LGB,LGB,,2019-07-19,7,19,Friday
19200,559403388,11061269,N665PD,AS50,N665PD,,,,,,2019-07-19,7,19,Friday
19201,559422567,11057465,N661PD,AS50,N661PD,,,SMO,SMO,,2019-07-19,7,19,Friday
19202,559422359,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-07-19,7,19,Friday
19203,559567708,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-07-19,7,19,Friday
19204,559575760,11356213,N955LA,AS50,N955LA,,EMT,WHP,WHP,,2019-07-19,7,19,Friday
19205,559453325,11061269,N665PD,AS50,N665PD,,WHP,SMO,SMO,,2019-07-19,7,19,Friday
19206,559549920,11353317,N952JH,AS32,N952JH,,LGB,,,,2019-07-19,7,19,Friday
19207,559439167,10497326,N110LA,B412,N14LA,,WHP,BUR,BUR,,2019-07-19,7,19,Friday
19208,559388507,11352409,N951LA,AS50,N951LA,,LGB,,,,2019-07-19,7,19,Friday
19209,559565246,10610099,N221LA,AS50,N221LA,,,,,,2019-07-19,7,19,Friday
19210,559616048,10610099,N221LA,AS50,N221LA,,,HHR,HHR,,2019-07-19,7,19,Friday
19211,559591326,11353317,N952JH,AS32,N952JH,,,,,,2019-07-19,7,19,Friday
19212,559617670,11363471,N962LA,AS50,,,,,,,2019-07-19,7,19,Friday
19213,559388162,10616756,N228LA,AS50,N228LA,,,,,,2019-07-19,7,19,Friday
19214,559406285,11352409,N951LA,AS50,N951LA,,CPM,POC,POC,,2019-07-19,7,19,Friday
19215,559619364,11352409,N951LA,AS50,N951LA,,LGB,EMT,EMT,,2019-07-19,7,19,Friday
19216,559430298,11362520,N961LA,AS50,N961LA,,WJF,,,,2019-07-19,7,19,Friday
19217,559586699,10610099,N221LA,AS50,N221LA,,VNY,EMT,EMT,,2019-07-19,7,19,Friday
19218,559562287,10694319,N304FD,A139,FIRE4,,VNY,,,,2019-07-19,7,19,Friday
19219,559569626,10616756,N228LA,AS50,N228LA,,,,,,2019-07-19,7,19,Friday
19220,559597388,11356213,N955LA,AS50,,,WHP,,,,2019-07-19,7,19,Friday
19221,559605628,11362520,N961LA,AS50,N961LA,,,,,,2019-07-19,7,19,Friday
19222,559399783,11352409,N951LA,AS50,N951LA,,,,,,2019-07-19,7,19,Friday
19223,559406078,10695270,N305FD,A139,N305FD,,VNY,OXR,OXR,,2019-07-19,7,19,Friday
19224,559441002,11061269,N665PD,AS50,N665PD,,,VNY,VNY,,2019-07-19,7,19,Friday
19225,559595879,11354311,N953LA,AS50,N953LA,,CPM,,,,2019-07-19,7,19,Friday
19226,559601541,11061269,N665PD,AS50,N665PD,,HHR,VNY,VNY,,2019-07-19,7,19,Friday
19227,559622647,11352409,N951LA,AS50,N951LA,,,,,,2019-07-19,7,19,Friday
19228,559551974,11354311,N953LA,AS50,N953LA,,CPM,,,,2019-07-19,7,19,Friday
19229,559522559,11356213,N955LA,AS50,N955LA,,,LGB,LGB,,2019-07-19,7,19,Friday
19230,559439620,11362520,N961LA,AS50,N961LA,,WJF,EMT,EMT,,2019-07-19,7,19,Friday
19231,559558709,11353317,N952JH,AS32,N952JH,,,,,,2019-07-19,7,19,Friday
19232,559598535,10694319,N304FD,A139,FIRE4,,VNY,,,,2019-07-19,7,19,Friday
19233,559598245,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,,2019-07-19,7,19,Friday
19234,559549573,10656249,N267LA,AS50,N267LA,,,,,,2019-07-19,7,19,Friday
19235,559459539,10656249,N267LA,AS50,N267LA,,,,,,2019-07-19,7,19,Friday
19236,559409777,11351614,N950SG,AS32,L950SG,,,,,,2019-07-19,7,19,Friday
19237,559532053,11363471,N962LA,AS50,N962LA,,LGB,,,,2019-07-19,7,19,Friday
19238,559610404,11352409,N951LA,AS50,N951LA,,,,,,2019-07-19,7,19,Friday
19239,559577110,10694319,N304FD,A139,FIRE4,,,VNY,VNY,,2019-07-19,7,19,Friday
19240,559598193,10696221,N306FD,B06,N306FD,,VNY,,,,2019-07-19,7,19,Friday
19241,559414724,11061269,N665PD,AS50,N665PD,,VNY,WHP,WHP,,2019-07-19,7,19,Friday
19242,559503995,11356213,N955LA,AS50,N955LA,,EMT,,,,2019-07-19,7,19,Friday
19243,559521703,11351614,N950SG,AS32,N950SG,,LGB,,,,2019-07-19,7,19,Friday
19244,559426071,11352409,N951LA,AS50,N951LA,,CPM,,,,2019-07-19,7,19,Friday
19245,559611266,11353317,N952JH,AS32,N952JH,,POC,,,,2019-07-19,7,19,Friday
19246,559565146,10497326,N110LA,B412,N14LA,,WHP,,,,2019-07-19,7,19,Friday
19247,559459559,10612001,N223LA,AS50,POLICE,,VNY,EMT,EMT,,2019-07-19,7,19,Friday
19248,559626667,10497326,N110LA,B412,N14LA,,,CCD,CCD,,2019-07-19,7,19,Friday
19249,559617098,10612001,N223LA,AS50,POLICE,,VNY,SMO,SMO,,2019-07-19,7,19,Friday
19250,559535540,11354311,N953LA,AS50,N953LA,,LGB,,,,2019-07-19,7,19,Friday
19251,565147066,11058416,N662PD,AS50,N662PD,,,POC,POC,,2019-08-14,8,14,Wednesday
19252,565293808,11060318,N664PD,B06,N664PD,,,LGB,LGB,,2019-08-14,8,14,Wednesday
19253,565350846,11101548,N704WP,AS50,N704WP,,SMO,,,,2019-08-14,8,14,Wednesday
19254,565300312,10695270,N305FD,A139,N305FD,,VNY,VNY,VNY,,2019-08-14,8,14,Wednesday
19255,565160965,10612001,N223LA,AS50,N,,VNY,SMO,SMO,,2019-08-14,8,14,Wednesday
19256,565331769,11358115,N957LA,AS50,,,EMT,,,,2019-08-14,8,14,Wednesday
19257,565158127,11359066,N958LA,AS50,N958LA,,BUR,LAX,LAX,,2019-08-14,8,14,Wednesday
19258,565200748,10865027,N472LA,AS50,N472LA,,,,,,2019-08-14,8,14,Wednesday
19259,565188844,10527058,N14LA,B412,N14LA,,LGB,,,,2019-08-14,8,14,Wednesday
19260,565171576,11361569,N960LA,AS50,N960LA,,WHP,,,,2019-08-14,8,14,Wednesday
19261,565302942,10610099,N221LA,AS50,N221LA,,,,,,2019-08-14,8,14,Wednesday
19262,565350328,11352409,N951LA,AS50,N951LA,,VNY,,,,2019-08-14,8,14,Wednesday
19263,565246575,11356213,N955LA,AS50,N955LA,,LGB,,,,2019-08-14,8,14,Wednesday
19264,565354741,11359066,N958LA,AS50,N958LA,,POC,,,,2019-08-14,8,14,Wednesday
19265,565317990,11351614,N950SG,AS32,L950SG,,,,,,2019-08-14,8,14,Wednesday
19266,565352267,10610099,N221LA,AS50,N221LA,,,CPM,CPM,,2019-08-14,8,14,Wednesday
19267,565256373,11351614,N950SG,AS32,L950SG,,LGB,,,,2019-08-14,8,14,Wednesday
19268,565167506,11061269,N665PD,AS50,N665PD,,,EMT,EMT,,2019-08-14,8,14,Wednesday
19269,565355939,11354311,N953LA,AS50,N953LA,,LGB,POC,POC,,2019-08-14,8,14,Wednesday
19270,565361478,11101548,N704WP,AS50,N704WP,,,BUR,BUR,,2019-08-14,8,14,Wednesday
19271,565303959,11058416,N662PD,AS50,N662PD,,,SMO,SMO,,2019-08-14,8,14,Wednesday
19272,565175771,11359066,N958LA,AS50,N958LA,,VNY,VNY,VNY,,2019-08-14,8,14,Wednesday
19273,565300007,11101548,N704WP,AS50,N704WP,,SMO,,,,2019-08-14,8,14,Wednesday
19274,565360581,10696221,N306FD,B06,N306FD,,WHP,,,,2019-08-14,8,14,Wednesday
19275,565327150,10612001,N223LA,AS50,N,,,,,,2019-08-14,8,14,Wednesday
19276,565136109,10695270,N305FD,A139,N305FD,,VNY,,,,2019-08-14,8,14,Wednesday
19277,565147364,10691466,N301FD,A139,N301FD,,VNY,,,,2019-08-14,8,14,Wednesday
19278,565298512,11358115,N957LA,AS50,,,EMT,,,,2019-08-14,8,14,Wednesday
19279,565320390,11351458,N950LA,AS50,N950LA,,CPM,,,,2019-08-14,8,14,Wednesday
19280,565282095,11100597,N703WP,AS50,N703WP,,WHP,BUR,BUR,,2019-08-14,8,14,Wednesday
19281,565289661,11358115,N957LA,AS50,,,EMT,,,,2019-08-14,8,14,Wednesday
19282,565354363,11351614,N950SG,AS32,L950SG,,POC,EMT,EMT,,2019-08-14,8,14,Wednesday
19283,565333534,11101548,N704WP,AS50,N704WP,,SMO,,,,2019-08-14,8,14,Wednesday
19284,565270397,11100597,N703WP,AS50,N703WP,,VNY,BUR,BUR,,2019-08-14,8,14,Wednesday
19285,565326873,11058416,N662PD,AS50,N662PD,,VNY,WHP,WHP,,2019-08-14,8,14,Wednesday
19286,565176325,11061269,N665PD,AS50,N665PD,,VNY,,,,2019-08-14,8,14,Wednesday
19287,565154114,11359066,N958LA,AS50,N958LA,,,,,,2019-08-14,8,14,Wednesday
19288,565295229,10497326,N110LA,B412,N110LA,,WHP,LAX,LAX,,2019-08-14,8,14,Wednesday
19289,565182898,10527058,N14LA,B412,N14LA,,POC,,,,2019-08-14,8,14,Wednesday
19290,565338210,11101548,N704WP,AS50,N704WP,,SMO,,,,2019-08-14,8,14,Wednesday
19291,565142360,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,,2019-08-14,8,14,Wednesday
19292,565164339,10610099,N221LA,AS50,N221LA,,,,,,2019-08-14,8,14,Wednesday
19293,565177255,11361569,N960LA,AS50,N960LA,,BUR,,,,2019-08-14,8,14,Wednesday
19294,565271975,10610099,N221LA,AS50,N221LA,,,BUR,BUR,,2019-08-14,8,14,Wednesday
19295,565308074,11352409,N951LA,AS50,N951LA,,SMO,,,,2019-08-14,8,14,Wednesday
19296,565276159,10616756,N228LA,AS50,N228LA,,,VNY,VNY,,2019-08-14,8,14,Wednesday
19297,565285242,11358115,N957LA,AS50,,,LGB,,,,2019-08-14,8,14,Wednesday
19298,565134580,10691466,N301FD,A139,N301FD,,VNY,VNY,VNY,,2019-08-14,8,14,Wednesday
19299,565169605,11359066,N958LA,AS50,N958LA,,VNY,,,,2019-08-14,8,14,Wednesday
19300,565353116,11058416,N662PD,AS50,N662PD,,,CPM,CPM,,2019-08-14,8,14,Wednesday
19301,565318361,10527058,N14LA,B412,N14LA,,,,,,2019-08-14,8,14,Wednesday
19302,565275790,10656249,N267LA,AS50,N267LA,,,SMO,SMO,,2019-08-14,8,14,Wednesday
19303,565147260,10612001,N223LA,AS50,N,,,,,,2019-08-14,8,14,Wednesday
19304,565302318,10616756,N228LA,AS50,N228LA,,VNY,,,,2019-08-14,8,14,Wednesday
19305,565297458,11351458,N950LA,AS50,N950LA,,CPM,,,,2019-08-14,8,14,Wednesday
19306,565285431,11352409,N951LA,AS50,N951LA,,LGB,WHP,WHP,,2019-08-14,8,14,Wednesday
19307,565285040,11101548,N704WP,AS50,N704WP,,SMO,,,,2019-08-14,8,14,Wednesday
19308,565145595,10696221,N306FD,B06,N306FD,,VNY,VNY,VNY,,2019-08-14,8,14,Wednesday
19309,565256126,11101548,N704WP,AS50,N704WP,,WHP,EMT,EMT,,2019-08-14,8,14,Wednesday
19310,565345057,11358115,N957LA,AS50,,,SMO,,,,2019-08-14,8,14,Wednesday
19311,565182020,11058416,N662PD,AS50,N662PD,,,LAX,LAX,,2019-08-14,8,14,Wednesday
19312,565196348,11058416,N662PD,AS50,N662PD,,VNY,BUR,BUR,,2019-08-14,8,14,Wednesday
19313,565145588,11061269,N665PD,AS50,N665PD,,,,,,2019-08-14,8,14,Wednesday
19314,565139241,10691466,N301FD,A139,N301FD,,,LAX,LAX,,2019-08-14,8,14,Wednesday
19315,565287133,10691466,N301FD,A139,N301FD,,VNY,LAX,LAX,,2019-08-14,8,14,Wednesday
19316,565313092,11351458,N950LA,AS50,N950LA,,EMT,CCB,CCB,,2019-08-14,8,14,Wednesday
19317,565295618,10527058,N14LA,B412,N14LA,,WHP,POC,POC,,2019-08-14,8,14,Wednesday
19318,565205546,11358115,N957LA,AS50,,,EMT,,,,2019-08-14,8,14,Wednesday
19319,565336970,10691466,N301FD,A139,N301FD,,VNY,,,,2019-08-14,8,14,Wednesday
19320,565325006,11101548,N704WP,AS50,N704WP,,CCD,,,,2019-08-14,8,14,Wednesday
19321,565313369,11101548,N704WP,AS50,N704WP,,,,,,2019-08-14,8,14,Wednesday
19322,565165638,11358115,N957LA,AS50,,,FUL,POC,POC,,2019-08-14,8,14,Wednesday
19323,565360914,11359066,N958LA,AS50,N958LA,,LGB,,,,2019-08-14,8,14,Wednesday
19324,565360725,11354311,N953LA,AS50,N953LA,,,,,,2019-08-14,8,14,Wednesday
19325,565329115,10656249,N267LA,AS50,N267LA,,,TOA,TOA,,2019-08-14,8,14,Wednesday
19326,565182283,10612001,N223LA,AS50,N,,,,,,2019-08-14,8,14,Wednesday
19327,565318289,11361569,N960LA,AS50,N960LA,,BUR,,,,2019-08-14,8,14,Wednesday
19328,565337750,11358115,N957LA,AS50,,,EMT,SMO,SMO,,2019-08-14,8,14,Wednesday
19329,565336524,11352409,N951LA,AS50,N951LA,,LGB,BUR,BUR,,2019-08-14,8,14,Wednesday
19330,565192801,11358115,N957LA,AS50,,,CPM,EMT,EMT,,2019-08-14,8,14,Wednesday
19331,565114443,11351614,N950SG,AS32,L950SG,,,,,,2019-08-14,8,14,Wednesday
19332,565322946,11060318,N664PD,B06,N664PD,,,VNY,VNY,,2019-08-14,8,14,Wednesday
19333,565288048,11061269,N665PD,AS50,N665PD,,,LGB,LGB,,2019-08-14,8,14,Wednesday
19334,565287244,10695270,N305FD,A139,N305FD,,VNY,BUR,BUR,,2019-08-14,8,14,Wednesday
19335,565298734,11100597,N703WP,AS50,N703WP,,,WHP,WHP,,2019-08-14,8,14,Wednesday
19336,565356734,10696221,N306FD,B06,N306FD,,VNY,EMT,EMT,,2019-08-14,8,14,Wednesday
19337,565164371,10865027,N472LA,AS50,N472LA,,,FUL,FUL,,2019-08-14,8,14,Wednesday
19338,591552930,10578214,N190LA,H60,N190LA,N190LA,PMD,PMD,PMD,,2019-12-20,12,20,Friday
