"STATION","NAME","DATE","ACSH","PSUN","TAVG","TMAX","TMIN","TSUN"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-15",,,,"73","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-16",,,,"72","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-17",,,,"76","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-18",,,,"76","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-19",,,,"73","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-20",,,,"68","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-21",,,,"63","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-22",,,,"61","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-23",,,,"69","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-24",,,,"70","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-25",,,,"75","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-26",,,,"73","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-27",,,,"67","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-28",,,,"67","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-29",,,,"70","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-04-30",,,,"75","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-01",,,,"73","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-02",,,,"74","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-03",,,,"81","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-04",,,,"79","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-05",,,,"74","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-06",,,,"75","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-07",,,,"79","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-08",,,,"77","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-09",,,,"68","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-10",,,,"69","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-11",,,,"69","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-12",,,,"74","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-13",,,,"76","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-14",,,,"73","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-15",,,,"73","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-16",,,,"73","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-17",,,,"64","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-18",,,,"69","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-19",,,,"74","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-20",,,,"78","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-21",,,,"73","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-22",,,,"71","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-23",,,,"67","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-24",,,,"70","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-25",,,,"72","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-26",,,,"71","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-27",,,,"69","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-28",,,,"72","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-29",,,,"81","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-30",,,,"84","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-05-31",,,,"79","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-01",,,,"75","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-02",,,,"75","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-03",,,,"77","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-04",,,,"77","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-05",,,,"81","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-06",,,,"81","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-07",,,,"77","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-08",,,,"74","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-09",,,,"75","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-10",,,,"75","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-11",,,,"74","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-12",,,,"75","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-13",,,,"75","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-14",,,,"79","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-15",,,,"81","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-16",,,,"78","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-17",,,,"78","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-18",,,,"78","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-19",,,,"78","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-20",,,,"79","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-21",,,,"75","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-22",,,,"78","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-23",,,,"78","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-24",,,,"80","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-25",,,,"78","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-26",,,,"76","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-27",,,,"79","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-28",,,,"78","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-29",,,,"73","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-06-30",,,,"76","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-01",,,,"77","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-02",,,,"77","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-03",,,,"77","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-04",,,,"77","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-05",,,,"75","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-06",,,,"72","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-07",,,,"71","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-08",,,,"70","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-09",,,,"74","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-10",,,,"81","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-11",,,,"79","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-12",,,,"75","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-13",,,,"86","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-14",,,,"94","67",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-15",,,,"92","71",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-16",,,,"95","70",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-17",,,,"90","69",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-18",,,,"87","68",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-19",,,,"86","68",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-20",,,,"80","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-21",,,,"78","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-22",,,,"77","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-23",,,,"77","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-24",,,,"78","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-25",,,,"78","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-26",,,,"76","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-27",,,,"73","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-28",,,,"75","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-29",,,,"78","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-30",,,,"76","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-07-31",,,,"81","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-01",,,,"79","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-02",,,,"80","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-03",,,,"84","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-04",,,,"80","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-05",,,,"80","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-06",,,,"80","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-07",,,,"79","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-08",,,,"78","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-09",,,,"77","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-10",,,,"79","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-11",,,,"78","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-12",,,,"78","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-13",,,,"78","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-14",,,,"80","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-15",,,,"81","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-16",,,,"83","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-17",,,,"93","69",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-18",,,,"94","71",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-19",,,,"90","67",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-20",,,,"88","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-21",,,,"86","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-22",,,,"91","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-23",,,,"98","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-24",,,,"94","71",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-25",,,,"90","69",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-26",,,,"87","67",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-27",,,,"83","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-28",,,,"77","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-29",,,,"73","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-30",,,,"78","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-08-31",,,,"82","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-01",,,,"83","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-02",,,,"85","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-03",,,,"83","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-04",,,,"90","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-05",,,,"86","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-06",,,,"80","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-07",,,,"73","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-08",,,,"73","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-09",,,,"78","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-10",,,,"79","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-11",,,,"74","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-12",,,,"77","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-13",,,,"80","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-14",,,,"83","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-15",,,,"81","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-16",,,,"79","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-17",,,,"78","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-18",,,,"81","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-19",,,,"80","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-20",,,,"80","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-21",,,,"72","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-22",,,,"75","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-23",,,,"83","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-24",,,,"94","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-25",,,,"98","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-26",,,,"105","68",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-27",,,,"113","77",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-28",,,,"99","78",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-29",,,,"92","72",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-09-30",,,,"94","70",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-01",,,,"90","71",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-02",,,,"90","68",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-03",,,,"80","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-04",,,,"68","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-05",,,,"71","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-06",,,,"70","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-07",,,,"75","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-08",,,,"81","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-09",,,,"88","62",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-10",,,,"93","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-11",,,,"88","67",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-12",,,,"82","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-13",,,,"80","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-14",,,,"77","66",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-15",,,,"74","67",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-16",,,,"71","67",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-17",,,,"69","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-18",,,,"71","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-19",,,,"74","64",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-20",,,,"69","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-21",,,,"70","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-22",,,,"69","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-23",,,,"70","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-24",,,,"71","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-25",,,,"74","61",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-26",,,,"72","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-27",,,,"82","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-28",,,,"84","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-29",,,,"79","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-30",,,,"68","56",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-10-31",,,,"68","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-01",,,,"84","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-02",,,,"90","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-03",,,,"97","63",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-04",,,,"96","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-05",,,,"88","65",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-06",,,,"74","59",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-07",,,,"69","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-08",,,,"68","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-09",,,,"68","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-10",,,,"66","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-11",,,,"74","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-12",,,,"76","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-13",,,,"81","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-14",,,,"78","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-15",,,,"76","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-16",,,,"70","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-17",,,,"71","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-18",,,,"69","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-19",,,,"62","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-20",,,,"64","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-21",,,,"61","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-22",,,,"61","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-23",,,,"61","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-24",,,,"60","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-25",,,,"63","42",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-26",,,,"68","44",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-27",,,,"62","41",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-28",,,,"58","44",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-29",,,,"63","43",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-11-30",,,,"67","39",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-01",,,,"73","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-02",,,,"74","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-03",,,,"71","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-04",,,,"64","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-05",,,,"68","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-06",,,,"68","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-07",,,,"77","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-08",,,,"73","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-09",,,,"69","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-10",,,,"73","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-11",,,,"78","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-12",,,,"85","58",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-13",,,,"80","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-14",,,,"60","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-15",,,,"61","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-16",,,,"63","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-17",,,,"57","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-18",,,,"61","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-19",,,,"63","57",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-20",,,,"61","54",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-21",,,,"58","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-22",,,,"61","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-23",,,,"62","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-24",,,,"68","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-25",,,,"62","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-26",,,,"63","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-27",,,,"67","43",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-28",,,,"66","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-29",,,,"57","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-30",,,,"55","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2010-12-31",,,,"57","37",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-01",,,,"59","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-02",,,,"52","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-03",,,,"57","44",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-04",,,,"64","43",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-05",,,,"67","46",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-06",,,,"70","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-07",,,,"63","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-08",,,,"60","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-09",,,,"60","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-10",,,,"63","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-11",,,,"64","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-12",,,,"72","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-13",,,,"75","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-14",,,,"80","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-15",,,,"82","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-16",,,,"81","52",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-17",,,,"84","55",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-18",,,,"82","60",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-19",,,,"70","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-20",,,,"77","50",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-21",,,,"75","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-22",,,,"71","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-23",,,,"77","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-24",,,,"75","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-25",,,,"76","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-26",,,,"77","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-27",,,,"75","47",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-28",,,,"74","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-29",,,,"67","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-30",,,,"58","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-01-31",,,,"65","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-01",,,,"63","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-02",,,,"64","41",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-03",,,,"62","39",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-04",,,,"66","43",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-05",,,,"67","45",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-06",,,,"76","49",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-07",,,,"79","51",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-08",,,,"67","53",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-09",,,,"70","48",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-10",,,,"69","44",
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2011-02-11",,,,"75","47",
