Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Romania,ROU,0.802690192,0.651595836,0.647377536,0.643086646,0.592612643,0.961514846,1.645428266,1.350447671,1.051581683,1.198522854,1.037389838,0.955222601,0.856637766,0.925588793,1.248292206,1.204587762,0.944235679,0.893984021,0.63132743,0.527314448,0.65434187,0.547287798,0.376306457,0.354279947,0.407515551,0.455749591,0.491803436,0.470502242,0.449148207,0.174176628,-0.868693831,-0.903462928,-0.136109142,-0.145379065,-0.202318796,-0.288129486,-0.287897952,-0.206980242,-0.156978616,-0.12944004,-1.395429986,-1.830654994,-0.721262297,-0.569786273,-0.617530957,-0.59240256,-1.477222982,-1.666382643,-0.833088755,-0.593959184,-0.491866213,-0.445177936,-0.371323063,-0.374575498,-0.470052228,-0.573660845,-0.578007015,-0.587493307,-0.526814822,-0.590892002,-0.74206287
Russian Federation,RUS,1.110601836,1.111455211,1.110532157,1.111100258,1.110725847,0.568815874,0.569499005,0.569376626,0.569238018,0.569083468,0.5742506,0.573246103,0.57450135,0.573468037,0.573923976,0.703185038,0.702683474,0.70288765,0.703053204,0.70965548,0.667503222,0.628287744,0.598250932,0.757352968,0.776688028,0.717573866,0.69738455,0.648303809,0.586603533,0.168018341,0.28668113,0.096978979,-0.053482028,-0.034267907,-0.021648763,-0.145451547,-0.165341654,-0.165486143,-0.309278192,-0.42061499,-0.424090525,-0.460024258,-0.453780668,-0.402681471,-0.381452795,-0.32744527,-0.171082033,-0.043949259,0.030107761,0.044895788,0.077981777,0.168305035,0.212950705,0.217642262,0.192557947,0.170245239,0.106870569,-0.013066892,-0.049568665,-0.230950389,-0.436200432
Rwanda,RWA,2.115345557,1.804727702,1.704392779,1.877058305,2.227601309,2.62742707,2.943392467,3.134946345,3.162031134,3.084161565,2.99092434,2.947156738,2.945441239,3.002579845,3.097631095,3.188251128,3.259079719,3.326916645,3.389731303,3.444869451,3.357051246,3.241846154,3.325506987,3.655073016,4.051050985,4.716507165,5.086394118,4.445628354,2.62857701,0.163395745,-2.852175457,-5.538690644,-6.766132519,-5.370219823,-1.69485375,2.981282944,6.545981153,8.117946257,7.448638129,5.604992331,3.680774072,2.352233779,1.5320284,1.431261451,1.823078931,2.271703313,2.516000265,2.668198695,2.675188908,2.588850081,2.498522827,2.459798613,2.451950697,2.485525757,2.542700362,2.602494011,2.639762453,2.644060783,2.607313746,2.543388442,2.47304828
South Asia,SAS,2.112315992,2.146330428,2.176398124,2.202302582,2.224536489,2.245292514,2.263980214,2.278214184,2.28761895,2.29398413,2.29732956,2.301585221,2.311284958,2.328208819,2.349079105,2.3686267,2.383442694,2.394058963,2.399471088,2.400168365,2.3990179,2.395131547,2.384933086,2.367701777,2.345496324,2.319537446,2.293496456,2.270554707,2.252294693,2.236202317,2.219720219,2.198903941,2.171582636,2.136309258,2.095496041,2.052050869,2.009370887,1.968736161,1.931391939,1.895738007,1.860383422,1.822461175,1.780091153,1.732139206,1.680573599,1.629453327,1.580222865,1.53109639,1.482362543,1.434921628,1.387559748,1.336615358,1.307867431,1.282153245,1.260977148,1.244435041,1.224926153,1.203193517,1.175104965,1.149684066,1.132000711
Saudi Arabia,SAU,3.186587511,3.354824942,3.463491144,3.497566158,3.494297697,3.483895524,3.52166856,3.642072825,3.860912598,4.136176473,4.428009611,4.680720995,4.868592971,4.978489905,5.043953537,5.038926533,5.0573081,5.212238566,5.52391494,5.881255644,6.203983789,6.359515511,6.28043759,5.952876305,5.484705634,5.0184413,4.614840945,4.23172228,3.879975247,3.558341967,3.265764052,2.995292455,2.742917112,2.508224542,2.302828534,2.097371223,1.942233132,1.919726147,2.057362716,2.297348765,2.574067238,2.802808323,2.943249304,2.966003426,2.911837594,2.823928635,2.762800179,2.756794678,2.82495713,2.927643236,3.03897438,3.090724646,3.030794397,2.836220903,2.558077449,2.262423001,2.007066391,1.801062218,1.664776702,1.57883733,1.501892394
Sudan,SDN,2.938403865,2.975406445,3.011325837,3.046543018,3.081217715,3.117444112,3.15339339,3.184923369,3.211063613,3.234936019,3.251238876,3.270836247,3.309630111,3.371953752,3.444404122,3.513513739,3.562884041,3.585216714,3.575983895,3.544166879,3.520207234,3.497484877,3.445168279,3.359592276,3.261324528,3.130643859,3.028084997,3.035551826,3.177247396,3.386831133,3.62548239,3.779937221,3.761277087,3.535111326,3.189074314,2.813947728,2.516366243,2.339646552,2.321420502,2.406381718,2.519978369,2.589285643,2.598709166,2.526068838,2.404564778,2.275436866,2.183055564,2.140740085,2.163115464,2.228245116,2.30259996,2.359808168,2.398962995,2.412107467,2.40720187,2.398795478,2.395242326,2.392257972,2.39143409,2.391071774,2.388798766
Senegal,SEN,2.723099549,2.7395267,2.762105965,2.792264835,2.826466669,2.850789795,2.868361143,2.892861407,2.926701916,2.960208671,3.008286962,3.038340346,3.002094433,2.885868292,2.727783733,2.553982374,2.424798063,2.38717919,2.464056,2.61464805,2.778164963,2.90647853,2.997615709,3.038208901,3.042242896,3.033805811,3.028059165,3.020891677,3.01461279,3.004915896,2.999830551,2.979936789,2.918889463,2.808425199,2.67156053,2.530574829,2.416511343,2.347692359,2.336057067,2.365169657,2.403796361,2.437074214,2.475746808,2.516258514,2.557530516,2.60021649,2.642672973,2.681445276,2.714996863,2.743127877,2.766757026,2.785614595,2.799131661,2.806698729,2.808290362,2.807329667,2.800576602,2.781879708,2.749962203,2.709391181,2.665890508
Singapore,SGP,3.344793407,2.769104695,2.527495482,2.562973705,2.430051183,2.486193007,2.20867874,1.724526396,1.504529551,1.554898734,1.833787635,1.85220872,1.86869708,1.664142592,1.460269916,1.347723378,1.385723469,1.209700789,1.26239248,1.269234299,4.807689009,4.388593633,1.298744662,1.890221986,0.136645171,-0.094490557,1.503833058,2.537773867,2.935743735,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,0.799148451,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,-0.311904961,-4.1703363
Solomon Islands,SLB,2.958013954,2.966637361,2.99221151,3.003237895,3.004146813,3.009478046,3.020689721,3.09503509,3.244606396,3.434495053,3.629654293,3.771781525,3.840679398,3.82483309,3.742357922,3.655709193,3.566219662,3.504271749,3.443075299,3.400924599,3.357864839,3.311678371,3.239694363,3.14183021,3.035409748,2.928408869,2.841601469,2.786135974,2.77360955,2.795313525,2.817541946,2.834612829,2.83721169,2.837695887,2.823704397,2.810585211,2.79692421,2.777913152,2.74915268,2.719947794,2.697703918,2.673006989,2.625115329,2.547276806,2.449105518,2.348783691,2.270295686,2.256853453,2.320269659,2.431275518,2.555070203,2.650329874,2.707823362,2.719416753,2.697834286,2.66748791,2.643311669,2.611085225,2.565392823,2.514618024,2.46145611
Sierra Leone,SLE,1.487476698,1.535065364,1.582590469,1.626957938,1.670626206,1.713704478,1.756637246,1.801793474,1.848646191,1.895745705,1.942366964,1.986023586,2.027768526,2.064056134,2.097905634,2.131664836,2.165139229,2.194261364,2.21739793,2.237873158,2.207103652,2.171644234,2.226063978,2.39276079,2.603458157,2.884974976,3.054202409,2.891843643,2.325563991,1.523880644,0.66679019,-0.021526174,-0.432469638,-0.444162469,-0.1352956,0.202098039,0.523477555,1.059782112,1.829343162,2.701540582,3.630456569,4.356748815,4.629677165,4.380944815,3.820702656,3.200501422,2.714484545,2.375021312,2.243077346,2.252567211,2.274594295,2.250019293,2.230244832,2.207086023,2.181428721,2.164620088,2.154069382,2.136636265,2.10903822,2.074501355,2.03946336
El Salvador,SLV,2.860809536,2.928180949,2.959238428,2.948492983,2.907532648,2.852856584,2.79692752,2.744090952,2.69792,2.654868404,2.606418081,2.546825846,2.476330901,2.39232956,2.29917964,2.20948821,2.118491394,2.013226956,1.889736991,1.758025876,1.625226861,1.507852632,1.418565775,1.366394908,1.341028375,1.318764734,1.294811369,1.28897507,1.303207439,1.326886237,1.359127706,1.378222919,1.359740868,1.292733409,1.191844549,1.083913181,0.985385061,0.891824486,0.80858682,0.734629859,0.661385876,0.591095778,0.534217202,0.494697409,0.469082939,0.449589964,0.433559245,0.4242186,0.421679553,0.424566262,0.430677508,0.439491797,0.450320731,0.462504407,0.475379939,0.489163801,0.501983868,0.50927343,0.509699114,0.504663023,0.496729089
San Marino,SMR,2.532428465,2.611472451,2.515015321,2.558623437,2.3520978,2.320368309,2.153113981,1.941808586,1.657496509,1.277370525,0.875267778,0.498933731,0.363627452,0.509919008,0.850853449,1.287754235,1.536477624,1.783288675,1.709443336,1.554934441,1.425488108,1.287571436,1.136734691,1.119522854,1.093967681,1.099487516,1.083237833,1.071629425,1.203028375,1.213602067,1.358660613,1.52587978,1.510880493,1.496208713,1.308426253,1.257251411,1.173900182,1.078379417,1.07424355,1.168490063,1.295289285,1.275176674,1.360709094,1.325167645,1.311246605,1.253871184,1.251647812,1.209892118,1.276564455,1.276489627,1.380516867,1.405336972,1.395076526,1.181783355,0.993800751,0.697889703,0.50019457,0.335038487,0.236518559,0.218282733,0.211926847
Somalia,SOM,2.088299925,2.112821503,2.143131055,2.178797656,2.217855596,2.420838106,2.642581624,2.596249833,2.209249352,1.693216207,0.803482631,0.213890779,0.939138402,3.369099376,6.585370488,9.780465668,11.53471412,11.27015204,9.196306499,6.382618641,3.595954226,1.477637295,0.159587122,-0.05865503,0.511410721,1.316724363,1.846009239,2.061858832,1.811233156,1.279077876,0.675036867,0.293135016,0.280386987,0.772419947,1.601932611,2.518016856,3.245590774,3.697639246,3.795052711,3.657676578,3.483042593,3.367346093,3.252148836,3.157229243,3.077497606,2.989724231,2.895437788,2.821396622,2.773309278,2.745739419,2.722661216,2.703694192,2.70175342,2.717395796,2.745377141,2.776386992,2.804929706,2.831925424,2.855135517,2.874280095,2.891622809
Serbia,SRB,0.708741563,0.614188134,0.536194314,0.488998529,0.427760812,0.689405004,0.568473217,0.507431317,0.432901109,0.388015145,0.58634419,0.568748867,0.53733161,0.520431585,0.489819746,0.709469485,0.608072631,0.535899599,0.478502519,0.408330498,0.582381276,0.471540113,0.375637683,0.280805159,0.200093444,0.425532557,0.291506765,0.185062842,0.118788373,0.065932619,0.126942858,0.666421572,0.689223724,0.457848715,-1.422967089,-0.09923146,-0.279907993,-0.379260986,-0.361977305,-0.319524801,-0.171946647,-0.09214695,-0.212738009,-0.233328452,-0.300431133,-0.393204593,-0.405458542,-0.425705552,-0.400994905,-0.402005901,-0.789468998,-0.485299545,-0.486591387,-0.469489291,-0.494772574,-0.523694463,-0.532191341,-0.546351969,-0.536610018,-0.666107601,-0.80109841
Sub-Saharan Africa (excluding high income),SSA,2.347198014,2.388330315,2.423847485,2.451990634,2.475715888,2.49731469,2.52155647,2.551429408,2.588646519,2.630302805,2.670525936,2.707255124,2.742700518,2.77650332,2.807854849,2.837160216,2.862494401,2.880005444,2.891655494,2.896105195,2.895400804,2.893457235,2.89353637,2.898164676,2.902632227,2.907129065,2.905771769,2.893466555,2.868523193,2.835257091,2.802247172,2.772648562,2.744913354,2.721725986,2.700735152,2.683414154,2.668763883,2.65779605,2.652540984,2.650729693,2.64989972,2.651679699,2.660681357,2.677389408,2.698743154,2.719992472,2.737879934,2.751542514,2.759815456,2.763519487,2.764656443,2.76375186,2.758381809,2.748553057,2.734956004,2.719654283,2.702507607,2.681332133,2.65599061,2.627980193,2.598399211
South Sudan,SSD,1.843481484,1.896253786,1.94700805,1.99631687,2.044924544,2.090655495,2.13510818,2.180022292,2.224663157,2.270538462,2.316541415,2.364128478,2.410675946,2.457412615,2.505208589,2.509812759,2.510654274,2.584990124,2.75098637,2.950120833,3.145383927,3.238868939,3.152634274,2.852516754,2.409097372,2.036658994,1.705311388,1.200920872,0.478209711,-0.344632328,-1.327653228,-2.139443512,-2.282725418,-1.443948576,0.131248458,2.00859576,3.568848361,4.521093849,4.691344335,4.377289464,3.928572358,3.661092603,3.632842202,3.925709079,4.374835081,4.811753396,5.027851545,4.94806677,4.534830261,3.926527277,3.333695991,2.837616522,2.358659319,1.911610971,1.511744126,1.084677797,0.719802049,0.595340534,0.782197031,1.182759371,1.662471236
Sub-Saharan Africa,SSF,2.347290526,2.388385641,2.423875408,2.452006333,2.475728374,2.497319679,2.521550384,2.55141066,2.588612932,2.630252516,2.670410145,2.707205932,2.742480611,2.776333474,2.807770835,2.837018836,2.862362852,2.879603112,2.891307048,2.895772102,2.895124789,2.893083182,2.893057724,2.897809515,2.902317575,2.90679224,2.905978284,2.893097795,2.868199216,2.834929873,2.802047789,2.772337517,2.744829307,2.721723359,2.700575827,2.683258566,2.668574023,2.657710207,2.652457452,2.650512081,2.649587259,2.651733551,2.660229245,2.677038941,2.698493786,2.719925044,2.737638358,2.751490483,2.7595654,2.763526524,2.764102853,2.763577776,2.758295756,2.748440412,2.734910736,2.71952543,2.70237141,2.681174931,2.65583231,2.627824038,2.598239144
Small states,SST,1.911448312,1.925371877,1.921246226,1.911901524,1.875798827,1.824219364,1.783785993,1.78217313,1.783422738,1.795746338,1.824571905,1.828967603,1.819514633,1.815943198,1.830230394,1.816459479,1.819937643,1.833702258,1.90178236,1.973321268,2.038080778,2.104108824,2.111017557,2.106118732,2.115704546,2.106750516,2.094734307,2.044816279,1.979517943,1.884428522,1.826200247,1.668087737,1.568740681,1.561844871,1.515036868,1.513150584,1.52335025,1.507432986,1.556438157,1.535361769,1.453756857,1.441570714,1.478003402,1.603935851,1.785325363,1.980385115,2.135961765,2.214020154,2.162024479,2.053489227,1.911280265,1.827699491,1.763410843,1.741546631,1.751705369,1.74787749,1.749182204,1.732681267,1.675301186,1.567458741,1.458855644
Sao Tome and Principe,STP,0.470165579,-0.184388973,-0.374471168,0.063805784,0.938363368,1.965635256,2.782365744,3.209311055,3.142617414,2.813792669,2.351116156,2.056154474,1.948051666,2.098314342,2.417911585,2.777017173,3.027129863,3.067053109,2.834637226,2.462527866,2.044968062,1.73494174,1.581746534,1.72842598,2.021710046,2.357482446,2.60019794,2.710110527,2.635158424,2.46101991,2.270789229,2.12969923,1.980671967,1.840265273,1.725785349,1.597153109,1.507279213,1.479094217,1.518283856,1.629923976,1.739271225,1.841193657,1.984252038,2.190518999,2.401081905,2.634666788,2.818101379,2.860140606,2.740813467,2.523649786,2.27418932,2.077223636,1.935561254,1.882970412,1.8787594,1.878563166,1.88401091,1.887561482,1.885147828,1.894536051,1.899610819
Suriname,SUR,2.755650286,2.661346419,2.614793383,2.632813268,2.671730034,2.763204701,2.77580126,2.521490428,1.950556547,1.18989784,0.353792511,-0.358956726,-0.818766224,-0.89241576,-0.674438226,-0.358346858,-0.083845963,0.1268596,0.201693681,0.196281299,0.170354715,0.217177035,0.374719227,0.671250547,1.067428777,1.480164186,1.827463638,2.03771127,2.087971023,2.016145554,1.916512047,1.835076751,1.7368462,1.63849774,1.539912977,1.42824581,1.320538887,1.24136854,1.198002262,1.188491482,1.188381911,1.179402116,1.177131735,1.169918541,1.164198295,1.160696303,1.158725493,1.155508854,1.151867845,1.142908684,1.137094455,1.127820327,1.111222577,1.087262533,1.053214747,1.02258949,0.989629209,0.957016885,0.929025561,0.902576939,0.876424444
Slovak Republic,SVK,2.992367593,1.103731257,1.028834086,1.052910536,1.003466098,0.926446929,0.850944297,0.773470987,0.770721176,0.433176524,0.422751142,0.855864874,0.970405427,1.032645526,1.049610388,1.057918406,1.05907444,1.019963776,0.993954932,0.82353269,0.726099437,0.774370072,0.726754862,0.68746266,0.67395444,0.619376645,0.556839233,0.530027872,0.481564765,0.439617095,0.077472437,0.032465115,0.381719887,0.39405443,0.292632207,0.211674396,0.184629991,0.134121598,0.102053161,-0.135376488,-0.183012271,-0.036352551,-0.065821507,-0.02036172,0.009809134,0.004597119,0.029178401,0.0857553,0.133257321,0.093191273,0.128936463,0.170183855,0.107458009,0.097045422,0.095033879,0.12892233,0.155178996,0.13850816,0.135328073,0.085769476,-0.212358808
Slovenia,SVN,0.592102461,0.595289739,0.827298842,0.932146106,1.038996033,1.250067121,1.16824614,0.884959963,0.54575056,0.640755486,0.776389848,0.796321598,0.822072701,0.532626458,0.977621393,1.475912486,1.208328081,1.088885702,1.07078262,0.989248309,0.27396083,0.199273553,0.625521425,0.510213263,0.489804905,1.244921845,1.203935932,0.272022154,0.0578723,0.090624343,0.063438224,-0.146699403,-0.238300478,-0.115694093,0.0215615,-0.062536134,-0.134454343,-0.218117657,0.071430845,0.29607496,0.157498742,0.123915442,0.060296779,0.064066202,0.173208905,0.319114537,0.559207816,0.158140844,0.903875535,0.436079485,0.207732702,0.210024306,0.135726229,0.098351922,0.075190689,0.073197207,0.065159039,0.362584395,0.696304046,0.669754656,0.217987052
Sweden,SWE,0.471081377,0.551534904,0.563633784,0.747117165,0.941845549,0.951566378,0.767228099,0.561996749,0.702745811,0.933484922,0.688095591,0.295500379,0.17236408,0.290164816,0.397275735,0.363686099,0.3551577,0.291145576,0.218223247,0.202996792,0.119920399,0.057191722,0.045273605,0.090869615,0.165170619,0.232568885,0.333678891,0.45959837,0.667182921,0.772602676,0.681643118,0.586529929,0.580838814,0.710705462,0.524703942,0.159147081,0.057262203,0.055512122,0.077927151,0.160575485,0.268470528,0.325438068,0.372092943,0.393298991,0.399942763,0.562483906,0.741552515,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.057454686,1.256453985,1.34744506,1.16164516,1.013722263,0.722703913,0.600591533
Eswatini,SWZ,1.990876494,1.963722852,2.014107557,2.170907751,2.382917587,2.611845014,2.810429261,2.932562369,2.964420515,2.944247305,2.908697683,2.899146241,2.915687351,2.970150542,3.049887688,3.120916781,3.178379017,3.241199028,3.314667156,3.379761349,3.431460889,3.463153772,3.479496416,3.485185692,3.46927103,3.447647801,3.401284101,3.302962874,3.145262167,2.952239828,2.739769254,2.538065597,2.360739734,2.218738527,2.094864277,1.994359879,1.876506798,1.698767475,1.436985822,1.1329744,0.809894276,0.535850331,0.366530763,0.340738113,0.416946418,0.534193957,0.630766985,0.697413081,0.713105835,0.695379475,0.672762228,0.674567033,0.697837863,0.749729091,0.819991316,0.897738794,0.966059893,1.014213397,1.038265645,1.042422959,1.046511358
Sint Maarten (Dutch part),SXM,8.261887549,9.006704384,9.512116175,9.277831507,9.322714903,9.306550995,9.112276383,8.830048729,8.144700874,7.574788761,7.285661636,6.816054835,6.582855285,6.298760976,6.250347869,6.000886583,6.153435808,6.198104173,6.434252597,6.734717526,6.881469777,6.8983368,7.328557828,7.970499758,8.792911144,9.475393355,9.644222768,8.985025643,7.400646591,5.470754716,3.539045913,2.009684616,1.002899476,0.599531894,0.689058334,0.862652719,0.940401136,-1.559479604,-0.500610762,-1.834377687,0.265056848,0.576764882,2.233060387,3.177252874,1.597004887,1.294185282,1.100350126,0.451494681,0.803499822,-0.532990983,-1.840297302,3.540582819,5.523039526,2.902265834,2.980223174,2.903978461,1.502331373,0.788033881,1.728465028,1.673100826,1.258882706
Seychelles,SYC,2.811425399,2.652834129,2.542224829,2.505103785,2.511270082,2.492878496,2.458292335,2.420821864,2.378879124,2.331063885,2.022322949,2.409711626,1.528531987,1.820147959,2.311817635,2.02350889,2.096732303,0.587401637,0.858731926,0.913088831,1.216078335,0.588566721,-0.121166946,0.592011152,0.81101698,0.623397692,4.245108175,0.373031455,0.597440909,0.490359666,1.331962012,0.458917818,2.083758339,2.665768473,1.47017209,1.467193026,1.173453648,1.95568619,1.964196367,0.892658567,0.087474518,3.057385326,-1.131516421,-0.370334935,0.463308214,2.080596735,0.510514983,2.236282715,0.392530948,2.792329069,-2.628656355,0.98098019,1.846876093,1.555395709,2.229795053,1.33763478,1.224033758,0.954291918,0.887925293,0.853707878,0.748748844
Syrian Arab Republic,SYR,3.192794129,3.199832206,3.213372491,3.238237487,3.268770892,3.297089245,3.319870077,3.34287335,3.366042262,3.38698199,3.410409124,3.429980689,3.435977004,3.426357064,3.408600076,3.378490918,3.355581928,3.363954103,3.411131994,3.475798169,3.542875527,3.581241036,3.570706621,3.501719486,3.396281121,3.285212481,3.188940648,3.104385908,3.037061543,2.982525146,2.923478838,2.863465357,2.821617499,2.801594506,2.792133043,2.808858679,2.814536969,2.757487037,2.621833644,2.447967855,2.144360974,1.879298347,1.916508016,2.34163592,2.947799315,3.731437095,4.207360602,3.876832502,2.588332527,0.736079608,-1.322819459,-3.097273339,-4.300775093,-4.533414815,-3.886822642,-2.999657156,-2.140618609,-0.884869263,0.735380569,2.490815344,4.333410438
Turks and Caicos Islands,TCA,0.718443049,0.28933728,-0.23821689,-0.324204703,-0.634378467,-0.534622296,-0.294397996,-0.347463866,0.330119316,1.24118125,2.303234753,3.017790223,3.574088138,3.541555651,3.303380262,2.714576155,2.434511285,2.566530773,3.02952374,3.703410123,4.326137809,4.865728647,4.981311465,4.933447302,4.281247766,3.845303876,3.339651984,3.430270289,4.055146835,4.77589173,5.617200555,6.231697613,6.300681124,5.836242506,5.200412682,4.278049708,3.687801935,3.699365791,4.510510645,5.618194947,6.742834781,7.377026965,7.37512269,6.580481358,5.364740474,4.214257988,3.309266958,2.653485335,2.322186303,2.244989084,2.159741067,2.064191444,1.936106989,1.820203169,1.704315955,1.596460558,1.5148103,1.473623607,1.389405565,1.362617297,1.303518406
Chad,TCD,1.938737745,1.969168346,1.977921993,1.958071629,1.923639,1.873781301,1.840363656,1.861930315,1.953492424,2.085652298,2.241159601,2.362098418,2.399086258,2.327601862,2.192092559,2.04718069,1.948504127,1.909855556,1.950990161,2.051817668,2.156935301,2.257063571,2.39075986,2.558803008,2.742428601,2.937186575,3.106461021,3.213737404,3.244093592,3.226267661,3.198781679,3.191237338,3.207292257,3.25442423,3.322739317,3.3775422,3.423297406,3.490820674,3.583376751,3.68276825,3.785829836,3.856178726,3.857209739,3.777246946,3.649861687,3.508157257,3.393100167,3.323315685,3.311571102,3.334669293,3.363538247,3.370767564,3.351068934,3.296899421,3.221999844,3.143932997,3.077506736,3.023504548,2.986130147,2.95935371,2.934305412
East Asia & Pacific (IDA & IBRD countries),TEA,-0.072172866,1.32851348,2.574167032,2.467654163,2.51018389,2.813961699,2.642300637,2.666381107,2.758486064,2.768582583,2.75177966,2.524395718,2.381101306,2.200043241,1.955051499,1.770230441,1.615434888,1.588811973,1.587544859,1.536707157,1.56634214,1.71396757,1.693847748,1.589769665,1.615171438,1.695207673,1.768074292,1.757842529,1.68413336,1.617107778,1.522342418,1.402602739,1.331424137,1.30475209,1.262953438,1.226193954,1.198636313,1.141700342,1.061657235,0.99207976,0.934640729,0.882614663,0.838985049,0.810488882,0.800174413,0.773001449,0.742048412,0.732589456,0.723323835,0.716800708,0.765513664,0.859685554,0.849724073,0.818079493,0.773549981,0.755764135,0.766692194,0.662116174,0.576375723,0.489599347,0.381610347
Europe & Central Asia (IDA & IBRD countries),TEC,1.503769513,1.495321748,1.497494423,1.478699275,1.399982356,1.160710241,1.187960126,1.148677485,1.09955855,1.049314663,1.037732097,1.068875491,1.059639991,1.059127294,1.057869291,1.090401738,1.060450051,1.023307527,1.006530207,1.021634315,1.032462115,0.993382897,0.978836533,1.027659112,1.006788496,0.980004559,0.961602017,0.905614858,0.804011069,0.583029715,0.489411692,0.394115042,0.351001113,0.206167142,0.07300382,0.075262528,0.082591324,0.057235228,-0.013704204,-0.081888639,-0.10362531,-0.078928897,0.03252316,0.079368188,0.093687806,0.123626745,0.157050574,0.271599278,0.382495129,0.437868981,0.506814531,0.505002384,0.554046336,0.547809577,0.551979789,0.534920713,0.497631192,0.437056225,0.402187492,0.284683118,0.113350293
Togo,TGO,1.070799031,0.949331239,1.171034418,1.840765722,2.762684663,3.75556927,4.487909646,4.753412892,4.478627733,3.885393007,3.261945457,2.793214687,2.450878808,2.286640899,2.258547786,2.214424187,2.168711241,2.270632281,2.544692898,2.91403455,3.306810236,3.607488334,3.748361862,3.692485725,3.50864452,3.326860156,3.181000629,3.000023402,2.786770703,2.569431037,2.322598141,2.123400606,2.085155496,2.247329709,2.532282543,2.857653507,3.10473911,3.213692602,3.144962858,2.966792796,2.767079881,2.621477572,2.538000973,2.540161259,2.597269147,2.659397674,2.695973458,2.716928683,2.714931003,2.696297666,2.677532525,2.660910607,2.635744685,2.601149524,2.560999713,2.518687236,2.479331291,2.445903893,2.420235924,2.400663516,2.381269646
Thailand,THA,2.973815955,2.990387876,3.000938952,3.005297383,3.00329769,2.991853858,2.973647766,2.953724198,2.933353608,2.908780314,2.882729036,2.844355214,2.779811317,2.684631156,2.570145401,2.452676355,2.343683986,2.242780227,2.153696072,2.074615421,1.98919562,1.905364962,1.846647557,1.818869113,1.807681096,1.815555398,1.806470776,1.737770044,1.59161076,1.399514422,1.18512864,1.005808929,0.90702895,0.917143231,1.000488756,1.108593407,1.184370069,1.206426132,1.151844915,1.044422574,0.927419911,0.830519827,0.747597771,0.687694887,0.645476031,0.604063162,0.5599092,0.525821417,0.503538551,0.489622688,0.480052607,0.46927282,0.453815888,0.430842608,0.402136059,0.373014847,0.34520522,0.315406676,0.283525943,0.250165167,0.215907222
Tajikistan,TJK,3.39541923,3.523354424,3.587269379,3.568517009,3.497050309,3.418854446,3.351658821,3.276550409,3.195759433,3.114192474,3.035628107,2.963993924,2.90632951,2.863872646,2.836993972,2.812298679,2.795080697,2.801448425,2.83455756,2.882990355,2.911414336,2.928215988,2.973983614,3.054316332,3.139619667,3.241597677,3.287750908,3.19320786,2.929957503,2.567575767,2.186910675,1.868399265,1.637177516,1.523242699,1.49665826,1.490158564,1.476732295,1.487450036,1.519228229,1.567234654,1.630388128,1.700281778,1.76879018,1.830428869,1.887206557,1.943948236,2.003276515,2.063566812,2.124696625,2.184392155,2.234721208,2.277610287,2.321389593,2.366942048,2.408602011,2.448550534,2.470450701,2.453552417,2.390490051,2.297389848,2.198253763
Turkmenistan,TKM,3.379626026,3.381937896,3.350362741,3.283484861,3.196000237,3.097882417,3.008269922,2.940346095,2.902125451,2.88215441,2.864952924,2.839127073,2.808405042,2.771326986,2.729383577,2.693334203,2.660458359,2.61674103,2.560025567,2.49869316,2.437166862,2.389348718,2.371279511,2.38772235,2.427766631,2.449332201,2.461526717,2.509317742,2.598398471,2.699286079,2.815860151,2.87845478,2.805168415,2.567637014,2.228533934,1.871610473,1.568751826,1.330950165,1.186011936,1.113205601,1.056350449,1.001326751,0.987168285,1.018135659,1.083870621,1.159727726,1.240231032,1.338458129,1.45195727,1.570249449,1.693102923,1.797216765,1.851988023,1.845354091,1.794147571,1.729487211,1.668964884,1.606347946,1.546575911,1.488224395,1.428045392
Latin America & the Caribbean (IDA & IBRD countries),TLA,2.80380281,2.804005836,2.792283805,2.766483729,2.730882339,2.693398745,2.656710863,2.617680231,2.577098191,2.536419568,2.494842962,2.4557019,2.423622904,2.4002122,2.382383359,2.364250996,2.344756178,2.327794643,2.313302041,2.298911708,2.285062984,2.266820454,2.237360172,2.194711931,2.143431935,2.089432516,2.038246602,1.991076231,1.949769862,1.912255702,1.874221511,1.834127238,1.794431145,1.755553469,1.717167747,1.680209035,1.642632172,1.601218131,1.553511623,1.503617533,1.450952318,1.400376919,1.355683185,1.320644955,1.29184666,1.26470539,1.237448193,1.21223015,1.188840851,1.147741653,1.15507579,1.13212094,1.108577757,1.08312161,1.056211642,1.029175957,1.002751228,0.977052247,0.951931057,0.927315863,0.902916363
