fips,county_name,state_abbr,left,arrived,net
28105,Oktibbeha County,MS,5774,4632,-1142
28075,Lauderdale County,MS,6079,4933,-1146
18053,Grant County,IN,5925,4776,-1149
19127,Marshall County,IA,4066,2912,-1154
22095,St. John the Baptist Parish,LA,8001,6841,-1160
16005,Bannock County,ID,9588,8421,-1167
37191,Wayne County,NC,13010,11841,-1169
08117,Summit County,CO,7024,5832,-1192
48273,Kleberg County,TX,4918,3722,-1196
39151,Stark County,OH,39322,38126,-1196
42021,Cambria County,PA,9507,8308,-1199
56037,Sweetwater County,WY,4286,3070,-1216
48323,Maverick County,TX,3994,2760,-1234
31079,Hall County,NE,7688,6453,-1235
16057,Latah County,ID,6131,4875,-1256
20155,Reno County,KS,5818,4536,-1282
17167,Sangamon County,IL,19684,18400,-1284
13313,Whitfield County,GA,10761,9465,-1296
55063,La Crosse County,WI,14421,13108,-1313
39133,Portage County,OH,30088,28773,-1315
40047,Garfield County,OK,6437,5118,-1319
05115,Pope County,AR,6989,5648,-1341
46079,Lake County,SD,2199,851,-1348
51730,Petersburg city,VA,10571,9220,-1351
48427,Starr County,TX,4162,2805,-1357
05093,Mississippi County,AR,4212,2851,-1361
55141,Wood County,WI,9350,7954,-1396
20111,Lyon County,KS,3202,1805,-1397
47155,Sevier County,TN,13113,11688,-1425
37065,Edgecombe County,NC,9470,8029,-1441
10003,New Castle County,DE,75224,73773,-1451
06019,Fresno County,CA,85434,83969,-1465
17119,Madison County,IL,31002,29533,-1469
39009,Athens County,OH,6216,4727,-1489
05131,Sebastian County,AR,18383,16874,-1509
22079,Rapides Parish,LA,12695,11181,-1514
55035,Eau Claire County,WI,18296,16773,-1523
39017,Butler County,OH,63103,61571,-1532
04023,Santa Cruz County,AZ,6457,4924,-1533
39003,Allen County,OH,10575,9032,-1543
37189,Watauga County,NC,6578,5033,-1545
22071,Orleans Parish,LA,80702,79154,-1548
29021,Buchanan County,MO,10685,9132,-1553
45041,Florence County,SC,15891,14320,-1571
04027,Yuma County,AZ,21786,20185,-1601
35009,Curry County,NM,6632,5029,-1603
22019,Calcasieu Parish,LA,20693,19071,-1622
48471,Walker County,TX,12905,11278,-1627
56001,Albany County,WY,6206,4565,-1641
29077,Greene County,MO,47460,45818,-1642
26073,Isabella County,MI,10237,8593,-1644
29101,Johnson County,MO,8393,6747,-1646
28151,Washington County,MS,3994,2339,-1655
22061,Lincoln Parish,LA,6043,4386,-1657
23019,Penobscot County,ME,16765,15104,-1661
28035,Forrest County,MS,16848,15177,-1671
01125,Tuscaloosa County,AL,20475,18796,-1679
38101,Ward County,ND,9395,7713,-1682
13053,Chattahoochee County,GA,4231,2534,-1697
17115,Macon County,IL,8607,6905,-1702
49035,Salt Lake County,UT,173109,171368,-1741
06087,Santa Cruz County,CA,45476,43710,-1766
18167,Vigo County,IN,11193,9387,-1806
49049,Utah County,UT,85774,83912,-1862
51770,Roanoke city,VA,22939,21074,-1865
35013,Doña Ana County,NM,10322,8444,-1878
19193,Woodbury County,IA,10933,9029,-1904
20045,Douglas County,KS,19788,17858,-1930
01047,Dallas County,AL,3891,1959,-1932
22115,Vernon Parish,LA,10444,8510,-1934
22045,Iberia Parish,LA,9885,7946,-1939
22101,St. Mary Parish,LA,6192,4246,-1946
22109,Terrebonne Parish,LA,12991,11039,-1952
27013,Blue Earth County,MN,13888,11935,-1953
27109,Olmsted County,MN,20679,18716,-1963
35031,McKinley County,NM,14766,12786,-1980
01015,Calhoun County,AL,12454,10472,-1982
13185,Lowndes County,GA,16608,14625,-1983
48347,Nacogdoches County,TX,8749,6753,-1996
39099,Mahoning County,OH,26022,24001,-2021
27137,St. Louis County,MN,21465,19418,-2047
45075,Orangeburg County,SC,10030,7913,-2117
26081,Kent County,MI,95979,93824,-2155
37155,Robeson County,NC,10632,8458,-2174
06025,Imperial County,CA,17799,15571,-2228
37049,Craven County,NC,15987,13706,-2281
22073,Ouachita Parish,LA,16328,14021,-2307
48451,Tom Green County,TX,16775,14450,-2325
54039,Kanawha County,WV,17580,15250,-2330
17077,Jackson County,IL,8481,6142,-2339
38035,Grand Forks County,ND,10714,8360,-2354
18141,St. Joseph County,IN,32893,30518,-2375
36065,Oneida County,NY,18669,16276,-2393
25015,Hampshire County,MA,28965,26558,-2407
51660,Harrisonburg city,VA,9779,7355,-2424
31109,Lancaster County,NE,33535,31094,-2441
45085,Sumter County,SC,11848,9374,-2474
34011,Cumberland County,NJ,14130,11648,-2482
18035,Delaware County,IN,13198,10715,-2483
20177,Shawnee County,KS,17848,15350,-2498
37061,Duplin County,NC,8915,6413,-2502
37147,Pitt County,NC,23837,21330,-2507
53075,Whitman County,WA,8759,6251,-2508
48441,Taylor County,TX,20480,17926,-2554
36007,Broome County,NY,17233,14583,-2650
45079,Richland County,SC,86576,83916,-2660
48183,Gregg County,TX,25758,23074,-2684
17113,McLean County,IL,20870,18179,-2691
26077,Kalamazoo County,MI,38255,35524,-2731
13067,Cobb County,GA,219876,217133,-2743
51680,Lynchburg city,VA,15309,12561,-2748
34035,Somerset County,NJ,78504,75735,-2769
17201,Winnebago County,IL,31039,28247,-2792
20209,Wyandotte County,KS,34347,31469,-2878
40109,Oklahoma County,OK,134744,131865,-2879
19013,Black Hawk County,IA,14276,11396,-2880
12087,Monroe County,FL,16867,13969,-2898
06113,Yolo County,CA,44850,41946,-2904
27145,Stearns County,MN,29908,26990,-2918
17161,Rock Island County,IL,18029,15109,-2920
40119,Payne County,OK,12314,9339,-2975
04003,Cochise County,AZ,19158,16158,-3000
13179,Liberty County,GA,20937,17928,-3009
25027,Worcester County,MA,105845,102822,-3023
42027,Centre County,PA,14442,11382,-3060
48485,Wichita County,TX,15790,12684,-3106
50007,Chittenden County,VT,26872,23764,-3108
42045,Delaware County,PA,95308,92070,-3238
51650,Hampton city,VA,40385,37107,-3278
51121,Montgomery County,VA,12392,9101,-3291
13095,Dougherty County,GA,14751,11367,-3384
42043,Dauphin County,PA,47726,44281,-3445
51540,Charlottesville city,VA,15387,11936,-3451
12095,Orange County,FL,372430,368976,-3454
37081,Guilford County,NC,88924,85454,-3470
05069,Jefferson County,AR,8712,5127,-3585
34001,Atlantic County,NJ,34134,30538,-3596
40031,Comanche County,OK,19532,15915,-3617
13021,Bibb County,GA,23358,19720,-3638
37133,Onslow County,NC,51554,47869,-3685
26145,Saginaw County,MI,22178,18486,-3692
36109,Tompkins County,NY,15203,11497,-3706
31055,Douglas County,NE,87382,83672,-3710
29019,Boone County,MO,25537,21760,-3777
53077,Yakima County,WA,22158,18374,-3784
39057,Greene County,OH,35831,32023,-3808
49005,Cache County,UT,17494,13662,-3832
13059,Clarke County,GA,25341,21498,-3843
12005,Bay County,FL,28070,24225,-3845
13051,Chatham County,GA,55683,51780,-3903
48375,Potter County,TX,29093,25061,-4032
51760,Richmond city,VA,79659,75577,-4082
39153,Summit County,OH,80567,76387,-4180
34025,Monmouth County,NJ,103483,99266,-4217
36071,Orange County,NY,58484,54253,-4231
20061,Geary County,KS,15611,11358,-4253
37135,Orange County,NC,36697,32429,-4268
36045,Jefferson County,NY,21810,17535,-4275
41003,Benton County,OR,21204,16920,-4284
02090,Fairbanks North Star Borough,AK,17058,12741,-4317
25009,Essex County,MA,122767,118395,-4372
19169,Story County,IA,15130,10735,-4395
17163,St. Clair County,IL,34596,30164,-4432
18157,Tippecanoe County,IN,25938,21429,-4509
20161,Riley County,KS,17292,12733,-4559
06007,Butte County,CA,33948,29367,-4581
09011,New London County,CT,41053,36452,-4601
04005,Coconino County,AZ,29131,24506,-4625
06111,Ventura County,CA,120723,116059,-4664
16065,Madison County,ID,9885,5207,-4678
19103,Johnson County,IA,25412,20708,-4704
48479,Webb County,TX,15121,10403,-4718
08013,Boulder County,CO,85984,81249,-4735
51510,Alexandria city,VA,91609,86867,-4742
21047,Christian County,KY,17334,12584,-4750
01097,Mobile County,AL,33169,28324,-4845
34007,Camden County,NJ,90369,85490,-4879
17143,Peoria County,IL,27789,22889,-4900
29095,Jackson County,MO,130138,125217,-4921
13215,Muscogee County,GA,46374,41434,-4940
34027,Morris County,NJ,100094,95122,-4972
42049,Erie County,PA,17218,12180,-5038
20173,Sedgwick County,KS,52900,47827,-5073
05119,Pulaski County,AR,63912,58828,-5084
51700,Newport News city,VA,53267,48136,-5131
26049,Genesee County,MI,48819,43588,-5231
12033,Escambia County,FL,59597,54329,-5268
36001,Albany County,NY,63331,57947,-5384
18105,Monroe County,IN,22087,16441,-5646
48355,Nueces County,TX,50296,44650,-5646
35045,San Juan County,NM,18961,13121,-5840
36085,Richmond County,NY,64393,58443,-5950
01101,Montgomery County,AL,33818,27614,-6204
48041,Brazos County,TX,36920,30570,-6350
55025,Dane County,WI,92956,86602,-6354
13089,DeKalb County,GA,280494,273590,-6904
47037,Davidson County,TN,188671,181764,-6907
48245,Jefferson County,TX,35746,28801,-6945
48215,Hidalgo County,TX,44274,37267,-7007
13245,Richmond County,GA,44206,37117,-7089
35001,Bernalillo County,NM,98743,91651,-7092
39095,Lucas County,OH,50050,42858,-7192
39113,Montgomery County,OH,80730,73448,-7282
25021,Norfolk County,MA,181930,174547,-7383
22017,Caddo Parish,LA,38199,30794,-7405
36087,Rockland County,NY,40182,32738,-7444
17019,Champaign County,IL,29072,21587,-7485
21067,Fayette County,KY,54797,47291,-7506
06083,Santa Barbara County,CA,62568,54854,-7714
48061,Cameron County,TX,31423,23699,-7724
51810,Virginia Beach city,VA,120107,112111,-7996
25013,Hampden County,MA,47513,39515,-7998
22051,Jefferson Parish,LA,79085,70986,-8099
34021,Mercer County,NJ,67269,59082,-8187
24005,Baltimore County,MD,186007,177553,-8454
34039,Union County,NJ,114673,106148,-8525
26065,Ingham County,MI,60133,51335,-8798
06001,Alameda County,CA,381632,372268,-9364
06053,Monterey County,CA,62737,53166,-9571
36067,Onondaga County,NY,53379,43661,-9718
21111,Jefferson County,KY,105681,95604,-10077
12001,Alachua County,FL,57329,47062,-10267
37051,Cumberland County,NC,90633,80134,-10499
51710,Norfolk city,VA,80859,70334,-10525
12073,Leon County,FL,60816,50286,-10530
01073,Jefferson County,AL,94707,83893,-10814
28049,Hinds County,MS,41890,31045,-10845
26161,Washtenaw County,MI,84428,72381,-12047
39049,Franklin County,OH,237354,225282,-12072
36029,Erie County,NY,79079,66833,-12246
44007,Providence County,RI,96632,84249,-12383
34003,Bergen County,NJ,177267,164701,-12566
02020,Anchorage Municipality,AK,59683,45702,-13981
22033,East Baton Rouge Parish,LA,75233,61059,-14174
27123,Ramsey County,MN,159801,145316,-14485
29510,St. Louis city,MO,108716,93418,-15298
26125,Oakland County,MI,256600,241202,-15398
17097,Lake County,IL,125647,110087,-15560
29189,St. Louis County,MO,197679,182105,-15574
36119,Westchester County,NY,176190,160613,-15577
36055,Monroe County,NY,80768,65036,-15732
34031,Passaic County,NJ,92015,76143,-15872
27053,Hennepin County,MN,301781,285753,-16028
06081,San Mateo County,CA,199032,182859,-16173
11001,District of Columbia,DC,242913,226210,-16703
09009,New Haven County,CT,132349,115056,-17293
48141,El Paso County,TX,103699,85473,-18226
06073,San Diego County,CA,541208,522947,-18261
34013,Essex County,NJ,163806,144846,-18960
24033,Prince George's County,MD,224778,205630,-19148
39061,Hamilton County,OH,139853,120604,-19249
09001,Fairfield County,CT,156070,135836,-20234
18097,Marion County,IN,198275,177100,-21175
42003,Allegheny County,PA,171196,149762,-21434
47157,Shelby County,TN,122007,100509,-21498
51013,Arlington County,VA,137385,115035,-22350
09003,Hartford County,CT,137799,115121,-22678
15003,Honolulu County,HI,164182,139423,-24759
34017,Hudson County,NJ,216600,191447,-25153
36103,Suffolk County,NY,191147,165734,-25413
17043,DuPage County,IL,224452,198849,-25603
24510,Baltimore city,MD,169658,143401,-26257
48201,Harris County,TX,715337,687316,-28021
48113,Dallas County,TX,587429,558983,-28446
36059,Nassau County,NY,229947,201051,-28896
34023,Middlesex County,NJ,188628,159458,-29170
39035,Cuyahoga County,OH,174858,145207,-29651
06075,San Francisco County,CA,310562,279441,-31121
24031,Montgomery County,MD,243631,211447,-32184
55079,Milwaukee County,WI,150644,117701,-32943
42101,Philadelphia County,PA,287049,249547,-37502
25017,Middlesex County,MA,383646,343762,-39884
06059,Orange County,CA,521898,480518,-41380
26163,Wayne County,MI,264739,223031,-41708
51059,Fairfax County,VA,351902,302403,-49499
25025,Suffolk County,MA,293248,239907,-53341
06085,Santa Clara County,CA,383796,319328,-64468
36005,Bronx County,NY,288735,217822,-70913
36047,Kings County,NY,597725,488370,-109355
36081,Queens County,NY,495108,385454,-109654
36061,New York County,NY,692554,563526,-129028
12086,Miami-Dade County,FL,494332,349421,-144911
17031,Cook County,IL,814767,629294,-185473
06037,Los Angeles County,CA,1260796,1017811,-242985
